Mes y año	Mes (código)	Año	Mes nombre	Comarca código	Comarca nombre	Sexo	Número de contratos	Temporalidad	Bonificado o no
Mayo 2020	202005	2020	Mayo	16	Valdejalón	Hombres	46	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	16	Valdejalón	Mujeres	28	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	16	Valdejalón	Hombres	4	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	16	Valdejalón	Mujeres	1	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	16	Valdejalón	Hombres	2597	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	16	Valdejalón	Mujeres	1480	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	17	Central	Hombres	15	Indefinido	Bonificados
Mayo 2020	202005	2020	Mayo	17	Central	Mujeres	24	Indefinido	Bonificados
Mayo 2020	202005	2020	Mayo	17	Central	Hombres	668	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	17	Central	Mujeres	590	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	17	Central	Hombres	86	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	17	Central	Mujeres	108	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	17	Central	Hombres	5622	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	17	Central	Mujeres	4268	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	18	Ribera Baja del Ebro	Hombres	9	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	18	Ribera Baja del Ebro	Mujeres	4	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	18	Ribera Baja del Ebro	Mujeres	2	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	18	Ribera Baja del Ebro	Hombres	207	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	18	Ribera Baja del Ebro	Mujeres	117	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1	Indefinido	Bonificados
Mayo 2020	202005	2020	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	22	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	10	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	3	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	3	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1179	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	393	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	20	Comunidad de Calatayud	Hombres	1	Indefinido	Bonificados
Mayo 2020	202005	2020	Mayo	20	Comunidad de Calatayud	Mujeres	1	Indefinido	Bonificados
Mayo 2020	202005	2020	Mayo	20	Comunidad de Calatayud	Hombres	18	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	20	Comunidad de Calatayud	Mujeres	18	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	20	Comunidad de Calatayud	Hombres	637	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	20	Comunidad de Calatayud	Mujeres	340	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	21	Campo de Cariñena	Hombres	11	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	21	Campo de Cariñena	Mujeres	8	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	21	Campo de Cariñena	Mujeres	1	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	21	Campo de Cariñena	Hombres	432	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	21	Campo de Cariñena	Mujeres	215	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	22	Campo de Belchite	Hombres	5	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	22	Campo de Belchite	Mujeres	3	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	22	Campo de Belchite	Hombres	30	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	22	Campo de Belchite	Mujeres	26	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	23	Bajo Martín	Hombres	3	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	23	Bajo Martín	Mujeres	1	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	23	Bajo Martín	Hombres	1	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	23	Bajo Martín	Hombres	162	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	23	Bajo Martín	Mujeres	31	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	24	Campo de Daroca	Hombres	1	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	24	Campo de Daroca	Hombres	38	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	24	Campo de Daroca	Mujeres	20	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	25	Jiloca	Hombres	7	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	25	Jiloca	Mujeres	11	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	25	Jiloca	Mujeres	1	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	25	Jiloca	Hombres	57	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	25	Jiloca	Mujeres	41	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	26	Cuencas Mineras	Hombres	1	Indefinido	Bonificados
Mayo 2020	202005	2020	Mayo	26	Cuencas Mineras	Hombres	8	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	26	Cuencas Mineras	Mujeres	2	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	26	Cuencas Mineras	Hombres	62	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	26	Cuencas Mineras	Mujeres	91	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	27	Andorra-Sierra de Arcos	Hombres	3	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	27	Andorra-Sierra de Arcos	Hombres	23	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	27	Andorra-Sierra de Arcos	Mujeres	27	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	28	Bajo Aragón	Hombres	30	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	28	Bajo Aragón	Mujeres	10	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	28	Bajo Aragón	Hombres	4	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	28	Bajo Aragón	Mujeres	4	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	28	Bajo Aragón	Hombres	388	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	28	Bajo Aragón	Mujeres	228	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	29	Comunidad de Teruel	Hombres	1	Indefinido	Bonificados
Mayo 2020	202005	2020	Mayo	29	Comunidad de Teruel	Mujeres	2	Indefinido	Bonificados
Mayo 2020	202005	2020	Mayo	29	Comunidad de Teruel	Hombres	64	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	29	Comunidad de Teruel	Mujeres	40	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	29	Comunidad de Teruel	Hombres	1	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	29	Comunidad de Teruel	Mujeres	9	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	29	Comunidad de Teruel	Hombres	326	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	29	Comunidad de Teruel	Mujeres	164	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	30	Maestrazgo	Hombres	60	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	30	Maestrazgo	Mujeres	11	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	31	Sierra de Albarracín	Hombres	2	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	31	Sierra de Albarracín	Mujeres	2	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	31	Sierra de Albarracín	Hombres	43	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	31	Sierra de Albarracín	Mujeres	29	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	32	Gúdar-Javalambre	Hombres	4	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	32	Gúdar-Javalambre	Mujeres	2	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	32	Gúdar-Javalambre	Hombres	1	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	32	Gúdar-Javalambre	Mujeres	1	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	32	Gúdar-Javalambre	Hombres	64	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	32	Gúdar-Javalambre	Mujeres	7	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	33	Matarraña / Matarranya	Hombres	23	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	33	Matarraña / Matarranya	Mujeres	3	Indefinido	No bonificados
Mayo 2020	202005	2020	Mayo	33	Matarraña / Matarranya	Mujeres	1	Temporal	Bonificados
Mayo 2020	202005	2020	Mayo	33	Matarraña / Matarranya	Hombres	64	Temporal	No bonificados
Mayo 2020	202005	2020	Mayo	33	Matarraña / Matarranya	Mujeres	20	Temporal	No bonificados
Abril 2020	202004	2020	Abril	01	La Jacetania	Hombres	6	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	01	La Jacetania	Mujeres	8	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	01	La Jacetania	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	01	La Jacetania	Hombres	29	Temporal	No bonificados
Abril 2020	202004	2020	Abril	01	La Jacetania	Mujeres	27	Temporal	No bonificados
Abril 2020	202004	2020	Abril	02	Alto Gállego	Hombres	3	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	02	Alto Gállego	Hombres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	02	Alto Gállego	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	02	Alto Gállego	Hombres	37	Temporal	No bonificados
Abril 2020	202004	2020	Abril	02	Alto Gállego	Mujeres	42	Temporal	No bonificados
Abril 2020	202004	2020	Abril	03	Sobrarbe	Mujeres	1	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	03	Sobrarbe	Hombres	2	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	03	Sobrarbe	Mujeres	2	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	03	Sobrarbe	Hombres	8	Temporal	No bonificados
Abril 2020	202004	2020	Abril	03	Sobrarbe	Mujeres	5	Temporal	No bonificados
Abril 2020	202004	2020	Abril	04	La Ribagorza	Hombres	7	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	04	La Ribagorza	Mujeres	1	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	04	La Ribagorza	Hombres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	04	La Ribagorza	Hombres	41	Temporal	No bonificados
Abril 2020	202004	2020	Abril	04	La Ribagorza	Mujeres	27	Temporal	No bonificados
Abril 2020	202004	2020	Abril	05	Cinco Villas	Hombres	1	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	05	Cinco Villas	Hombres	26	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	05	Cinco Villas	Mujeres	16	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	05	Cinco Villas	Mujeres	3	Temporal	Bonificados
Abril 2020	202004	2020	Abril	05	Cinco Villas	Hombres	268	Temporal	No bonificados
Abril 2020	202004	2020	Abril	05	Cinco Villas	Mujeres	84	Temporal	No bonificados
Abril 2020	202004	2020	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	5	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	2	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	31	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	32	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	8	Temporal	Bonificados
Abril 2020	202004	2020	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	8	Temporal	Bonificados
Abril 2020	202004	2020	Abril	06	Hoya de Huesca / Plana de Uesca	Hombres	250	Temporal	No bonificados
Abril 2020	202004	2020	Abril	06	Hoya de Huesca / Plana de Uesca	Mujeres	258	Temporal	No bonificados
Abril 2020	202004	2020	Abril	07	Somontano de Barbastro	Hombres	2	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	07	Somontano de Barbastro	Hombres	26	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	07	Somontano de Barbastro	Mujeres	10	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	07	Somontano de Barbastro	Hombres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	07	Somontano de Barbastro	Mujeres	2	Temporal	Bonificados
Abril 2020	202004	2020	Abril	07	Somontano de Barbastro	Hombres	129	Temporal	No bonificados
Abril 2020	202004	2020	Abril	07	Somontano de Barbastro	Mujeres	62	Temporal	No bonificados
Abril 2020	202004	2020	Abril	08	Cinca Medio	Hombres	1	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	08	Cinca Medio	Hombres	35	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	08	Cinca Medio	Mujeres	17	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	08	Cinca Medio	Hombres	3	Temporal	Bonificados
Abril 2020	202004	2020	Abril	08	Cinca Medio	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	08	Cinca Medio	Hombres	185	Temporal	No bonificados
Abril 2020	202004	2020	Abril	08	Cinca Medio	Mujeres	86	Temporal	No bonificados
Abril 2020	202004	2020	Abril	09	La Litera / La Llitera	Hombres	86	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	09	La Litera / La Llitera	Mujeres	27	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	09	La Litera / La Llitera	Hombres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	09	La Litera / La Llitera	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	09	La Litera / La Llitera	Hombres	152	Temporal	No bonificados
Abril 2020	202004	2020	Abril	09	La Litera / La Llitera	Mujeres	96	Temporal	No bonificados
Abril 2020	202004	2020	Abril	10	Los Monegros	Hombres	15	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	10	Los Monegros	Mujeres	7	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	10	Los Monegros	Hombres	108	Temporal	No bonificados
Abril 2020	202004	2020	Abril	10	Los Monegros	Mujeres	47	Temporal	No bonificados
Abril 2020	202004	2020	Abril	11	Bajo Cinca / Baix Cinca	Hombres	3	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	11	Bajo Cinca / Baix Cinca	Mujeres	2	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	11	Bajo Cinca / Baix Cinca	Hombres	180	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	11	Bajo Cinca / Baix Cinca	Mujeres	106	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	11	Bajo Cinca / Baix Cinca	Hombres	2	Temporal	Bonificados
Abril 2020	202004	2020	Abril	11	Bajo Cinca / Baix Cinca	Mujeres	4	Temporal	Bonificados
Abril 2020	202004	2020	Abril	11	Bajo Cinca / Baix Cinca	Hombres	1536	Temporal	No bonificados
Abril 2020	202004	2020	Abril	11	Bajo Cinca / Baix Cinca	Mujeres	685	Temporal	No bonificados
Abril 2020	202004	2020	Abril	12	Tarazona y el Moncayo	Hombres	11	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	12	Tarazona y el Moncayo	Mujeres	15	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	12	Tarazona y el Moncayo	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	12	Tarazona y el Moncayo	Hombres	19	Temporal	No bonificados
Abril 2020	202004	2020	Abril	12	Tarazona y el Moncayo	Mujeres	30	Temporal	No bonificados
Abril 2020	202004	2020	Abril	13	Campo de Borja	Hombres	4	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	13	Campo de Borja	Mujeres	5	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	13	Campo de Borja	Mujeres	2	Temporal	Bonificados
Abril 2020	202004	2020	Abril	13	Campo de Borja	Hombres	111	Temporal	No bonificados
Abril 2020	202004	2020	Abril	13	Campo de Borja	Mujeres	87	Temporal	No bonificados
Abril 2020	202004	2020	Abril	14	Aranda	Mujeres	1	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	14	Aranda	Hombres	31	Temporal	No bonificados
Abril 2020	202004	2020	Abril	14	Aranda	Mujeres	21	Temporal	No bonificados
Abril 2020	202004	2020	Abril	15	Ribera Alta del Ebro	Mujeres	1	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	15	Ribera Alta del Ebro	Hombres	35	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	15	Ribera Alta del Ebro	Mujeres	8	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	15	Ribera Alta del Ebro	Hombres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	15	Ribera Alta del Ebro	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	15	Ribera Alta del Ebro	Hombres	263	Temporal	No bonificados
Abril 2020	202004	2020	Abril	15	Ribera Alta del Ebro	Mujeres	107	Temporal	No bonificados
Abril 2020	202004	2020	Abril	16	Valdejalón	Hombres	27	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	16	Valdejalón	Mujeres	12	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	16	Valdejalón	Hombres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	16	Valdejalón	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	16	Valdejalón	Hombres	665	Temporal	No bonificados
Abril 2020	202004	2020	Abril	16	Valdejalón	Mujeres	434	Temporal	No bonificados
Abril 2020	202004	2020	Abril	17	Central	Hombres	11	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	17	Central	Mujeres	8	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	17	Central	Hombres	544	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	17	Central	Mujeres	336	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	17	Central	Hombres	53	Temporal	Bonificados
Abril 2020	202004	2020	Abril	17	Central	Mujeres	70	Temporal	Bonificados
Abril 2020	202004	2020	Abril	17	Central	Hombres	3931	Temporal	No bonificados
Abril 2020	202004	2020	Abril	17	Central	Mujeres	3247	Temporal	No bonificados
Abril 2020	202004	2020	Abril	18	Ribera Baja del Ebro	Hombres	8	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	18	Ribera Baja del Ebro	Mujeres	6	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	18	Ribera Baja del Ebro	Mujeres	2	Temporal	Bonificados
Abril 2020	202004	2020	Abril	18	Ribera Baja del Ebro	Hombres	168	Temporal	No bonificados
Abril 2020	202004	2020	Abril	18	Ribera Baja del Ebro	Mujeres	83	Temporal	No bonificados
Abril 2020	202004	2020	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	63	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	4	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1386	Temporal	No bonificados
Abril 2020	202004	2020	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	354	Temporal	No bonificados
Abril 2020	202004	2020	Abril	20	Comunidad de Calatayud	Hombres	11	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	20	Comunidad de Calatayud	Mujeres	8	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	20	Comunidad de Calatayud	Hombres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	20	Comunidad de Calatayud	Mujeres	3	Temporal	Bonificados
Abril 2020	202004	2020	Abril	20	Comunidad de Calatayud	Hombres	247	Temporal	No bonificados
Abril 2020	202004	2020	Abril	20	Comunidad de Calatayud	Mujeres	136	Temporal	No bonificados
Abril 2020	202004	2020	Abril	21	Campo de Cariñena	Hombres	7	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	21	Campo de Cariñena	Mujeres	3	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	21	Campo de Cariñena	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	21	Campo de Cariñena	Hombres	159	Temporal	No bonificados
Abril 2020	202004	2020	Abril	21	Campo de Cariñena	Mujeres	95	Temporal	No bonificados
Abril 2020	202004	2020	Abril	22	Campo de Belchite	Hombres	3	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	22	Campo de Belchite	Mujeres	1	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	22	Campo de Belchite	Hombres	2	Temporal	Bonificados
Abril 2020	202004	2020	Abril	22	Campo de Belchite	Hombres	8	Temporal	No bonificados
Abril 2020	202004	2020	Abril	22	Campo de Belchite	Mujeres	21	Temporal	No bonificados
Abril 2020	202004	2020	Abril	23	Bajo Martín	Hombres	6	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	23	Bajo Martín	Mujeres	3	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	23	Bajo Martín	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	23	Bajo Martín	Hombres	68	Temporal	No bonificados
Abril 2020	202004	2020	Abril	23	Bajo Martín	Mujeres	28	Temporal	No bonificados
Abril 2020	202004	2020	Abril	24	Campo de Daroca	Hombres	1	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	24	Campo de Daroca	Mujeres	2	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	24	Campo de Daroca	Hombres	16	Temporal	No bonificados
Abril 2020	202004	2020	Abril	24	Campo de Daroca	Mujeres	11	Temporal	No bonificados
Abril 2020	202004	2020	Abril	25	Jiloca	Hombres	4	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	25	Jiloca	Mujeres	5	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	25	Jiloca	Mujeres	2	Temporal	Bonificados
Abril 2020	202004	2020	Abril	25	Jiloca	Hombres	30	Temporal	No bonificados
Abril 2020	202004	2020	Abril	25	Jiloca	Mujeres	29	Temporal	No bonificados
Abril 2020	202004	2020	Abril	26	Cuencas Mineras	Hombres	1	Indefinido	Bonificados
Abril 2020	202004	2020	Abril	26	Cuencas Mineras	Hombres	9	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	26	Cuencas Mineras	Mujeres	1	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	26	Cuencas Mineras	Hombres	32	Temporal	No bonificados
Abril 2020	202004	2020	Abril	26	Cuencas Mineras	Mujeres	77	Temporal	No bonificados
Abril 2020	202004	2020	Abril	27	Andorra-Sierra de Arcos	Hombres	1	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	27	Andorra-Sierra de Arcos	Mujeres	1	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	27	Andorra-Sierra de Arcos	Hombres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	27	Andorra-Sierra de Arcos	Mujeres	1	Temporal	Bonificados
Abril 2020	202004	2020	Abril	27	Andorra-Sierra de Arcos	Hombres	15	Temporal	No bonificados
Abril 2020	202004	2020	Abril	27	Andorra-Sierra de Arcos	Mujeres	15	Temporal	No bonificados
Abril 2020	202004	2020	Abril	28	Bajo Aragón	Hombres	15	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	28	Bajo Aragón	Mujeres	9	Indefinido	No bonificados
Abril 2020	202004	2020	Abril	28	Bajo Aragón	Hombres	2	Temporal	Bonificados
Abril 2020	202004	2020	Abril	28	Bajo Aragón	Mujeres	2	Temporal	Bonificados
