Año	Grupo Antigüedad	Nº Accidentes	Ord_Temporalidad	Temporalidad	Código	Municipio
2005	De 37 meses a 10 años	1	3	Sin clasificar	44216	Teruel
2005	De 37 meses a 10 años	32	1	Indefinido	50008	Alagón
2005	De 37 meses a 10 años	3	2	Temporal	50008	Alagón
2005	De 37 meses a 10 años	25	1	Indefinido	50025	Almunia de Doña Godina (La)
2005	De 37 meses a 10 años	1	2	Temporal	50025	Almunia de Doña Godina (La)
2005	De 37 meses a 10 años	48	1	Indefinido	50067	Calatayud
2005	De 37 meses a 10 años	5	2	Temporal	50067	Calatayud
2005	De 37 meses a 10 años	1	3	Sin clasificar	50067	Calatayud
2005	De 37 meses a 10 años	36	1	Indefinido	50074	Caspe
2005	De 37 meses a 10 años	6	2	Temporal	50074	Caspe
2005	De 37 meses a 10 años	1	3	Sin clasificar	50074	Caspe
2005	De 37 meses a 10 años	106	1	Indefinido	50089	Cuarte de Huerva
2005	De 37 meses a 10 años	7	2	Temporal	50089	Cuarte de Huerva
2005	De 37 meses a 10 años	63	1	Indefinido	50095	Ejea de los Caballeros
2005	De 37 meses a 10 años	5	2	Temporal	50095	Ejea de los Caballeros
2005	De 37 meses a 10 años	10	1	Indefinido	50163	María de Huerva
2005	De 37 meses a 10 años	1	2	Temporal	50163	María de Huerva
2005	De 37 meses a 10 años	28	1	Indefinido	50182	Muela (La)
2005	De 37 meses a 10 años	3	2	Temporal	50182	Muela (La)
2005	De 37 meses a 10 años	100	1	Indefinido	50219	Puebla de Alfindén (La)
2005	De 37 meses a 10 años	6	2	Temporal	50219	Puebla de Alfindén (La)
2005	De 37 meses a 10 años	1	3	Sin clasificar	50219	Puebla de Alfindén (La)
2005	De 37 meses a 10 años	39	1	Indefinido	50251	Tarazona
2005	De 37 meses a 10 años	1	2	Temporal	50251	Tarazona
2005	De 37 meses a 10 años	1	3	Sin clasificar	50251	Tarazona
2005	De 37 meses a 10 años	55	1	Indefinido	50252	Tauste
2005	De 37 meses a 10 años	3	2	Temporal	50252	Tauste
2005	De 37 meses a 10 años	76	1	Indefinido	50272	Utebo
2005	De 37 meses a 10 años	2	2	Temporal	50272	Utebo
2005	De 37 meses a 10 años	1853	1	Indefinido	50297	Zaragoza
2005	De 37 meses a 10 años	189	2	Temporal	50297	Zaragoza
2005	De 37 meses a 10 años	2	3	Sin clasificar	50297	Zaragoza
2005	De 37 meses a 10 años	38	1	Indefinido	50298	Zuera
2005	De 37 meses a 10 años	2	2	Temporal	50298	Zuera
2005	Más de 10 años	33	1	Indefinido	22048	Barbastro
2005	Más de 10 años	38	1	Indefinido	22061	Binéfar
2005	Más de 10 años	34	1	Indefinido	22112	Fraga
2005	Más de 10 años	1	2	Temporal	22112	Fraga
2005	Más de 10 años	105	1	Indefinido	22125	Huesca
2005	Más de 10 años	1	2	Temporal	22125	Huesca
2005	Más de 10 años	1	3	Sin clasificar	22125	Huesca
2005	Más de 10 años	12	1	Indefinido	22130	Jaca
2005	Más de 10 años	1	2	Temporal	22130	Jaca
2005	Más de 10 años	39	1	Indefinido	22158	Monzón
2005	Más de 10 años	13	1	Indefinido	22199	Sabiñánigo
2005	Más de 10 años	31	1	Indefinido	44013	Alcañiz
2005	Más de 10 años	1	2	Temporal	44013	Alcañiz
2005	Más de 10 años	4	1	Indefinido	44025	Andorra
2005	Más de 10 años	1	3	Sin clasificar	44025	Andorra
2005	Más de 10 años	76	1	Indefinido	44216	Teruel
2005	Más de 10 años	2	2	Temporal	44216	Teruel
2005	Más de 10 años	1	3	Sin clasificar	44216	Teruel
2005	Más de 10 años	24	1	Indefinido	50008	Alagón
2005	Más de 10 años	1	2	Temporal	50008	Alagón
2005	Más de 10 años	18	1	Indefinido	50025	Almunia de Doña Godina (La)
2005	Más de 10 años	2	2	Temporal	50025	Almunia de Doña Godina (La)
2005	Más de 10 años	23	1	Indefinido	50067	Calatayud
2005	Más de 10 años	1	2	Temporal	50067	Calatayud
2005	Más de 10 años	1	3	Sin clasificar	50067	Calatayud
2005	Más de 10 años	13	1	Indefinido	50074	Caspe
2005	Más de 10 años	38	1	Indefinido	50089	Cuarte de Huerva
2005	Más de 10 años	37	1	Indefinido	50095	Ejea de los Caballeros
2005	Más de 10 años	5	1	Indefinido	50163	María de Huerva
2005	Más de 10 años	1	2	Temporal	50163	María de Huerva
2005	Más de 10 años	6	1	Indefinido	50182	Muela (La)
2005	Más de 10 años	39	1	Indefinido	50219	Puebla de Alfindén (La)
2005	Más de 10 años	27	1	Indefinido	50251	Tarazona
2005	Más de 10 años	25	1	Indefinido	50252	Tauste
2005	Más de 10 años	46	1	Indefinido	50272	Utebo
2005	Más de 10 años	1	2	Temporal	50272	Utebo
2005	Más de 10 años	1370	1	Indefinido	50297	Zaragoza
2005	Más de 10 años	21	2	Temporal	50297	Zaragoza
2005	Más de 10 años	3	3	Sin clasificar	50297	Zaragoza
2005	Más de 10 años	12	1	Indefinido	50298	Zuera
2004	Hasta 3 meses	67	2	Temporal	22048	Barbastro
2004	Hasta 3 meses	30	2	Temporal	22061	Binéfar
2004	Hasta 3 meses	1	1	Indefinido	22112	Fraga
2004	Hasta 3 meses	54	2	Temporal	22112	Fraga
2004	Hasta 3 meses	22	1	Indefinido	22125	Huesca
2004	Hasta 3 meses	198	2	Temporal	22125	Huesca
2004	Hasta 3 meses	5	1	Indefinido	22130	Jaca
2004	Hasta 3 meses	56	2	Temporal	22130	Jaca
2004	Hasta 3 meses	5	1	Indefinido	22158	Monzón
2004	Hasta 3 meses	44	2	Temporal	22158	Monzón
2004	Hasta 3 meses	1	1	Indefinido	22199	Sabiñánigo
2004	Hasta 3 meses	16	2	Temporal	22199	Sabiñánigo
2004	Hasta 3 meses	4	1	Indefinido	44013	Alcañiz
2004	Hasta 3 meses	46	2	Temporal	44013	Alcañiz
2004	Hasta 3 meses	6	1	Indefinido	44025	Andorra
2004	Hasta 3 meses	12	2	Temporal	44025	Andorra
2004	Hasta 3 meses	2	1	Indefinido	44216	Teruel
2004	Hasta 3 meses	89	2	Temporal	44216	Teruel
2004	Hasta 3 meses	1	3	Sin clasificar	44216	Teruel
2004	Hasta 3 meses	1	1	Indefinido	50008	Alagón
2004	Hasta 3 meses	46	2	Temporal	50008	Alagón
2004	Hasta 3 meses	8	1	Indefinido	50025	Almunia de Doña Godina (La)
2004	Hasta 3 meses	23	2	Temporal	50025	Almunia de Doña Godina (La)
2004	Hasta 3 meses	17	1	Indefinido	50067	Calatayud
2004	Hasta 3 meses	43	2	Temporal	50067	Calatayud
2004	Hasta 3 meses	1	1	Indefinido	50074	Caspe
2004	Hasta 3 meses	59	2	Temporal	50074	Caspe
2004	Hasta 3 meses	3	1	Indefinido	50089	Cuarte de Huerva
2004	Hasta 3 meses	82	2	Temporal	50089	Cuarte de Huerva
2004	Hasta 3 meses	9	1	Indefinido	50095	Ejea de los Caballeros
2004	Hasta 3 meses	71	2	Temporal	50095	Ejea de los Caballeros
2004	Hasta 3 meses	1	1	Indefinido	50163	María de Huerva
2004	Hasta 3 meses	30	2	Temporal	50163	María de Huerva
2004	Hasta 3 meses	61	2	Temporal	50182	Muela (La)
2004	Hasta 3 meses	4	1	Indefinido	50219	Puebla de Alfindén (La)
2004	Hasta 3 meses	103	2	Temporal	50219	Puebla de Alfindén (La)
2004	Hasta 3 meses	4	1	Indefinido	50251	Tarazona
2004	Hasta 3 meses	42	2	Temporal	50251	Tarazona
2004	Hasta 3 meses	5	1	Indefinido	50252	Tauste
2004	Hasta 3 meses	30	2	Temporal	50252	Tauste
2004	Hasta 3 meses	12	1	Indefinido	50272	Utebo
2004	Hasta 3 meses	106	2	Temporal	50272	Utebo
2004	Hasta 3 meses	166	1	Indefinido	50297	Zaragoza
2004	Hasta 3 meses	2172	2	Temporal	50297	Zaragoza
2004	Hasta 3 meses	6	1	Indefinido	50298	Zuera
2004	Hasta 3 meses	27	2	Temporal	50298	Zuera
2004	De 4 a 6 meses	3	1	Indefinido	22048	Barbastro
2004	De 4 a 6 meses	24	2	Temporal	22048	Barbastro
2004	De 4 a 6 meses	3	1	Indefinido	22061	Binéfar
2004	De 4 a 6 meses	23	2	Temporal	22061	Binéfar
2004	De 4 a 6 meses	2	1	Indefinido	22112	Fraga
2004	De 4 a 6 meses	21	2	Temporal	22112	Fraga
2004	De 4 a 6 meses	22	1	Indefinido	22125	Huesca
2004	De 4 a 6 meses	74	2	Temporal	22125	Huesca
2004	De 4 a 6 meses	4	1	Indefinido	22130	Jaca
2004	De 4 a 6 meses	12	2	Temporal	22130	Jaca
2004	De 4 a 6 meses	4	1	Indefinido	22158	Monzón
2004	De 4 a 6 meses	22	2	Temporal	22158	Monzón
2004	De 4 a 6 meses	13	2	Temporal	22199	Sabiñánigo
2004	De 4 a 6 meses	4	1	Indefinido	44013	Alcañiz
2004	De 4 a 6 meses	13	2	Temporal	44013	Alcañiz
2004	De 4 a 6 meses	1	1	Indefinido	44025	Andorra
2004	De 4 a 6 meses	8	2	Temporal	44025	Andorra
2004	De 4 a 6 meses	11	1	Indefinido	44216	Teruel
2004	De 4 a 6 meses	32	2	Temporal	44216	Teruel
2004	De 4 a 6 meses	4	1	Indefinido	50008	Alagón
2004	De 4 a 6 meses	19	2	Temporal	50008	Alagón
2004	De 4 a 6 meses	4	1	Indefinido	50025	Almunia de Doña Godina (La)
2004	De 4 a 6 meses	12	2	Temporal	50025	Almunia de Doña Godina (La)
2004	De 4 a 6 meses	8	1	Indefinido	50067	Calatayud
2004	De 4 a 6 meses	23	2	Temporal	50067	Calatayud
2004	De 4 a 6 meses	4	1	Indefinido	50074	Caspe
2004	De 4 a 6 meses	10	2	Temporal	50074	Caspe
2004	De 4 a 6 meses	7	1	Indefinido	50089	Cuarte de Huerva
2004	De 4 a 6 meses	32	2	Temporal	50089	Cuarte de Huerva
2004	De 4 a 6 meses	3	1	Indefinido	50095	Ejea de los Caballeros
2004	De 4 a 6 meses	34	2	Temporal	50095	Ejea de los Caballeros
2004	De 4 a 6 meses	7	2	Temporal	50163	María de Huerva
2004	De 4 a 6 meses	1	1	Indefinido	50182	Muela (La)
2004	De 4 a 6 meses	18	2	Temporal	50182	Muela (La)
2004	De 4 a 6 meses	6	1	Indefinido	50219	Puebla de Alfindén (La)
2004	De 4 a 6 meses	36	2	Temporal	50219	Puebla de Alfindén (La)
2004	De 4 a 6 meses	3	1	Indefinido	50251	Tarazona
2004	De 4 a 6 meses	17	2	Temporal	50251	Tarazona
2004	De 4 a 6 meses	6	1	Indefinido	50252	Tauste
2004	De 4 a 6 meses	19	2	Temporal	50252	Tauste
2004	De 4 a 6 meses	4	1	Indefinido	50272	Utebo
2004	De 4 a 6 meses	31	2	Temporal	50272	Utebo
2004	De 4 a 6 meses	162	1	Indefinido	50297	Zaragoza
2004	De 4 a 6 meses	739	2	Temporal	50297	Zaragoza
2004	De 4 a 6 meses	4	1	Indefinido	50298	Zuera
2004	De 4 a 6 meses	21	2	Temporal	50298	Zuera
2004	De 7 a 9 meses	3	1	Indefinido	22048	Barbastro
2004	De 7 a 9 meses	18	2	Temporal	22048	Barbastro
2004	De 7 a 9 meses	10	1	Indefinido	22061	Binéfar
2004	De 7 a 9 meses	13	2	Temporal	22061	Binéfar
2004	De 7 a 9 meses	1	1	Indefinido	22112	Fraga
2004	De 7 a 9 meses	13	2	Temporal	22112	Fraga
2004	De 7 a 9 meses	22	1	Indefinido	22125	Huesca
2004	De 7 a 9 meses	41	2	Temporal	22125	Huesca
2004	De 7 a 9 meses	4	1	Indefinido	22130	Jaca
2004	De 7 a 9 meses	14	2	Temporal	22130	Jaca
2004	De 7 a 9 meses	3	1	Indefinido	22158	Monzón
2004	De 7 a 9 meses	18	2	Temporal	22158	Monzón
2004	De 7 a 9 meses	3	1	Indefinido	22199	Sabiñánigo
2004	De 7 a 9 meses	12	2	Temporal	22199	Sabiñánigo
2004	De 7 a 9 meses	3	1	Indefinido	44013	Alcañiz
2004	De 7 a 9 meses	10	2	Temporal	44013	Alcañiz
2004	De 7 a 9 meses	1	1	Indefinido	44025	Andorra
2004	De 7 a 9 meses	5	2	Temporal	44025	Andorra
2004	De 7 a 9 meses	5	1	Indefinido	44216	Teruel
2004	De 7 a 9 meses	21	2	Temporal	44216	Teruel
2004	De 7 a 9 meses	16	2	Temporal	50008	Alagón
2004	De 7 a 9 meses	4	1	Indefinido	50025	Almunia de Doña Godina (La)
2004	De 7 a 9 meses	5	2	Temporal	50025	Almunia de Doña Godina (La)
2004	De 7 a 9 meses	2	1	Indefinido	50067	Calatayud
2004	De 7 a 9 meses	19	2	Temporal	50067	Calatayud
2004	De 7 a 9 meses	3	1	Indefinido	50074	Caspe
2004	De 7 a 9 meses	10	2	Temporal	50074	Caspe
2004	De 7 a 9 meses	6	1	Indefinido	50089	Cuarte de Huerva
2004	De 7 a 9 meses	28	2	Temporal	50089	Cuarte de Huerva
2004	De 7 a 9 meses	4	1	Indefinido	50095	Ejea de los Caballeros
2004	De 7 a 9 meses	25	2	Temporal	50095	Ejea de los Caballeros
2004	De 7 a 9 meses	1	1	Indefinido	50163	María de Huerva
2004	De 7 a 9 meses	10	2	Temporal	50163	María de Huerva
2004	De 7 a 9 meses	2	1	Indefinido	50182	Muela (La)
2004	De 7 a 9 meses	5	2	Temporal	50182	Muela (La)
2004	De 7 a 9 meses	3	1	Indefinido	50219	Puebla de Alfindén (La)
2004	De 7 a 9 meses	17	2	Temporal	50219	Puebla de Alfindén (La)
2004	De 7 a 9 meses	4	1	Indefinido	50251	Tarazona
2004	De 7 a 9 meses	7	2	Temporal	50251	Tarazona
2004	De 7 a 9 meses	5	1	Indefinido	50252	Tauste
2004	De 7 a 9 meses	11	2	Temporal	50252	Tauste
2004	De 7 a 9 meses	5	1	Indefinido	50272	Utebo
2004	De 7 a 9 meses	16	2	Temporal	50272	Utebo
2004	De 7 a 9 meses	163	1	Indefinido	50297	Zaragoza
2004	De 7 a 9 meses	481	2	Temporal	50297	Zaragoza
2004	De 7 a 9 meses	5	1	Indefinido	50298	Zuera
2004	De 7 a 9 meses	9	2	Temporal	50298	Zuera
2004	De 10 a 12 meses	4	1	Indefinido	22048	Barbastro
2004	De 10 a 12 meses	3	2	Temporal	22048	Barbastro
2004	De 10 a 12 meses	6	1	Indefinido	22061	Binéfar
2004	De 10 a 12 meses	9	2	Temporal	22061	Binéfar
2004	De 10 a 12 meses	3	1	Indefinido	22112	Fraga
2004	De 10 a 12 meses	12	2	Temporal	22112	Fraga
2004	De 10 a 12 meses	20	1	Indefinido	22125	Huesca
2004	De 10 a 12 meses	33	2	Temporal	22125	Huesca
2004	De 10 a 12 meses	2	1	Indefinido	22130	Jaca
2004	De 10 a 12 meses	3	2	Temporal	22130	Jaca
2004	De 10 a 12 meses	7	1	Indefinido	22158	Monzón
2004	De 10 a 12 meses	15	2	Temporal	22158	Monzón
2004	De 10 a 12 meses	1	1	Indefinido	22199	Sabiñánigo
2004	De 10 a 12 meses	3	2	Temporal	22199	Sabiñánigo
2004	De 10 a 12 meses	4	1	Indefinido	44013	Alcañiz
2004	De 10 a 12 meses	11	2	Temporal	44013	Alcañiz
2004	De 10 a 12 meses	2	1	Indefinido	44025	Andorra
2004	De 10 a 12 meses	1	2	Temporal	44025	Andorra
2004	De 10 a 12 meses	6	1	Indefinido	44216	Teruel
2004	De 10 a 12 meses	14	2	Temporal	44216	Teruel
2004	De 10 a 12 meses	7	1	Indefinido	50008	Alagón
2004	De 10 a 12 meses	13	2	Temporal	50008	Alagón
2004	De 10 a 12 meses	6	1	Indefinido	50025	Almunia de Doña Godina (La)
2004	De 10 a 12 meses	1	2	Temporal	50025	Almunia de Doña Godina (La)
2004	De 10 a 12 meses	7	1	Indefinido	50067	Calatayud
2004	De 10 a 12 meses	11	2	Temporal	50067	Calatayud
2004	De 10 a 12 meses	5	1	Indefinido	50074	Caspe
2004	De 10 a 12 meses	5	2	Temporal	50074	Caspe
2004	De 10 a 12 meses	7	1	Indefinido	50089	Cuarte de Huerva
2004	De 10 a 12 meses	14	2	Temporal	50089	Cuarte de Huerva
2004	De 10 a 12 meses	4	1	Indefinido	50095	Ejea de los Caballeros
2004	De 10 a 12 meses	18	2	Temporal	50095	Ejea de los Caballeros
2004	De 10 a 12 meses	3	1	Indefinido	50163	María de Huerva
2004	De 10 a 12 meses	7	2	Temporal	50163	María de Huerva
2004	De 10 a 12 meses	7	1	Indefinido	50182	Muela (La)
2004	De 10 a 12 meses	7	2	Temporal	50182	Muela (La)
2004	De 10 a 12 meses	8	1	Indefinido	50219	Puebla de Alfindén (La)
2004	De 10 a 12 meses	19	2	Temporal	50219	Puebla de Alfindén (La)
2004	De 10 a 12 meses	11	1	Indefinido	50251	Tarazona
2004	De 10 a 12 meses	4	2	Temporal	50251	Tarazona
2004	De 10 a 12 meses	2	1	Indefinido	50252	Tauste
2004	De 10 a 12 meses	6	2	Temporal	50252	Tauste
2004	De 10 a 12 meses	5	1	Indefinido	50272	Utebo
2004	De 10 a 12 meses	12	2	Temporal	50272	Utebo
2004	De 10 a 12 meses	184	1	Indefinido	50297	Zaragoza
2004	De 10 a 12 meses	292	2	Temporal	50297	Zaragoza
2004	De 10 a 12 meses	5	1	Indefinido	50298	Zuera
2004	De 10 a 12 meses	8	2	Temporal	50298	Zuera
2004	De 13 meses a 3 años	26	1	Indefinido	22048	Barbastro
2004	De 13 meses a 3 años	24	2	Temporal	22048	Barbastro
2004	De 13 meses a 3 años	34	1	Indefinido	22061	Binéfar
2004	De 13 meses a 3 años	6	2	Temporal	22061	Binéfar
2004	De 13 meses a 3 años	26	1	Indefinido	22112	Fraga
2004	De 13 meses a 3 años	19	2	Temporal	22112	Fraga
2004	De 13 meses a 3 años	92	1	Indefinido	22125	Huesca
2004	De 13 meses a 3 años	80	2	Temporal	22125	Huesca
2004	De 13 meses a 3 años	16	1	Indefinido	22130	Jaca
2004	De 13 meses a 3 años	12	2	Temporal	22130	Jaca
2004	De 13 meses a 3 años	40	1	Indefinido	22158	Monzón
2004	De 13 meses a 3 años	25	2	Temporal	22158	Monzón
2004	De 13 meses a 3 años	15	1	Indefinido	22199	Sabiñánigo
2004	De 13 meses a 3 años	19	2	Temporal	22199	Sabiñánigo
2004	De 13 meses a 3 años	23	1	Indefinido	44013	Alcañiz
2004	De 13 meses a 3 años	22	2	Temporal	44013	Alcañiz
2004	De 13 meses a 3 años	24	1	Indefinido	44025	Andorra
2004	De 13 meses a 3 años	6	2	Temporal	44025	Andorra
2004	De 13 meses a 3 años	41	1	Indefinido	44216	Teruel
2004	De 13 meses a 3 años	36	2	Temporal	44216	Teruel
2004	De 13 meses a 3 años	2	3	Sin clasificar	44216	Teruel
2004	De 13 meses a 3 años	14	1	Indefinido	50008	Alagón
2004	De 13 meses a 3 años	8	2	Temporal	50008	Alagón
2004	De 13 meses a 3 años	12	1	Indefinido	50025	Almunia de Doña Godina (La)
2004	De 13 meses a 3 años	6	2	Temporal	50025	Almunia de Doña Godina (La)
2004	De 13 meses a 3 años	45	1	Indefinido	50067	Calatayud
2004	De 13 meses a 3 años	32	2	Temporal	50067	Calatayud
2004	De 13 meses a 3 años	25	1	Indefinido	50074	Caspe
2004	De 13 meses a 3 años	9	2	Temporal	50074	Caspe
2004	De 13 meses a 3 años	52	1	Indefinido	50089	Cuarte de Huerva
2004	De 13 meses a 3 años	28	2	Temporal	50089	Cuarte de Huerva
2004	De 13 meses a 3 años	41	1	Indefinido	50095	Ejea de los Caballeros
2004	De 13 meses a 3 años	49	2	Temporal	50095	Ejea de los Caballeros
2004	De 13 meses a 3 años	13	1	Indefinido	50163	María de Huerva
2004	De 13 meses a 3 años	6	2	Temporal	50163	María de Huerva
2004	De 13 meses a 3 años	39	1	Indefinido	50182	Muela (La)
2004	De 13 meses a 3 años	13	2	Temporal	50182	Muela (La)
2004	De 13 meses a 3 años	82	1	Indefinido	50219	Puebla de Alfindén (La)
2004	De 13 meses a 3 años	28	2	Temporal	50219	Puebla de Alfindén (La)
2004	De 13 meses a 3 años	40	1	Indefinido	50251	Tarazona
2004	De 13 meses a 3 años	24	2	Temporal	50251	Tarazona
2004	De 13 meses a 3 años	33	1	Indefinido	50252	Tauste
2004	De 13 meses a 3 años	13	2	Temporal	50252	Tauste
2004	De 13 meses a 3 años	47	1	Indefinido	50272	Utebo
2004	De 13 meses a 3 años	37	2	Temporal	50272	Utebo
2004	De 13 meses a 3 años	1168	1	Indefinido	50297	Zaragoza
2004	De 13 meses a 3 años	581	2	Temporal	50297	Zaragoza
2004	De 13 meses a 3 años	21	1	Indefinido	50298	Zuera
2004	De 13 meses a 3 años	7	2	Temporal	50298	Zuera
2004	De 37 meses a 10 años	46	1	Indefinido	22048	Barbastro
2004	De 37 meses a 10 años	7	2	Temporal	22048	Barbastro
2004	De 37 meses a 10 años	42	1	Indefinido	22061	Binéfar
2004	De 37 meses a 10 años	3	2	Temporal	22061	Binéfar
2004	De 37 meses a 10 años	38	1	Indefinido	22112	Fraga
2004	De 37 meses a 10 años	3	2	Temporal	22112	Fraga
2004	De 37 meses a 10 años	131	1	Indefinido	22125	Huesca
2004	De 37 meses a 10 años	24	2	Temporal	22125	Huesca
2004	De 37 meses a 10 años	25	1	Indefinido	22130	Jaca
2004	De 37 meses a 10 años	5	2	Temporal	22130	Jaca
2004	De 37 meses a 10 años	45	1	Indefinido	22158	Monzón
2004	De 37 meses a 10 años	12	2	Temporal	22158	Monzón
2004	De 37 meses a 10 años	18	1	Indefinido	22199	Sabiñánigo
2004	De 37 meses a 10 años	3	2	Temporal	22199	Sabiñánigo
2004	De 37 meses a 10 años	31	1	Indefinido	44013	Alcañiz
2004	De 37 meses a 10 años	9	2	Temporal	44013	Alcañiz
2004	De 37 meses a 10 años	25	1	Indefinido	44025	Andorra
2004	De 37 meses a 10 años	7	2	Temporal	44025	Andorra
2004	De 37 meses a 10 años	77	1	Indefinido	44216	Teruel
2004	De 37 meses a 10 años	23	2	Temporal	44216	Teruel
2004	De 37 meses a 10 años	1	3	Sin clasificar	44216	Teruel
2004	De 37 meses a 10 años	35	1	Indefinido	50008	Alagón
2004	De 37 meses a 10 años	4	2	Temporal	50008	Alagón
2004	De 37 meses a 10 años	20	1	Indefinido	50025	Almunia de Doña Godina (La)
2004	De 37 meses a 10 años	9	2	Temporal	50025	Almunia de Doña Godina (La)
2004	De 37 meses a 10 años	61	1	Indefinido	50067	Calatayud
2004	De 37 meses a 10 años	9	2	Temporal	50067	Calatayud
2004	De 37 meses a 10 años	22	1	Indefinido	50074	Caspe
2004	De 37 meses a 10 años	6	2	Temporal	50074	Caspe
2004	De 37 meses a 10 años	88	1	Indefinido	50089	Cuarte de Huerva
2004	De 37 meses a 10 años	13	2	Temporal	50089	Cuarte de Huerva
2004	De 37 meses a 10 años	48	1	Indefinido	50095	Ejea de los Caballeros
2004	De 37 meses a 10 años	6	2	Temporal	50095	Ejea de los Caballeros
2004	De 37 meses a 10 años	11	1	Indefinido	50163	María de Huerva
2004	De 37 meses a 10 años	2	2	Temporal	50163	María de Huerva
2004	De 37 meses a 10 años	27	1	Indefinido	50182	Muela (La)
2004	De 37 meses a 10 años	3	2	Temporal	50182	Muela (La)
2004	De 37 meses a 10 años	76	1	Indefinido	50219	Puebla de Alfindén (La)
2004	De 37 meses a 10 años	2	2	Temporal	50219	Puebla de Alfindén (La)
2004	De 37 meses a 10 años	50	1	Indefinido	50251	Tarazona
2004	De 37 meses a 10 años	4	2	Temporal	50251	Tarazona
2004	De 37 meses a 10 años	35	1	Indefinido	50252	Tauste
2004	De 37 meses a 10 años	2	2	Temporal	50252	Tauste
2004	De 37 meses a 10 años	89	1	Indefinido	50272	Utebo
2004	De 37 meses a 10 años	6	2	Temporal	50272	Utebo
2004	De 37 meses a 10 años	1695	1	Indefinido	50297	Zaragoza
2004	De 37 meses a 10 años	154	2	Temporal	50297	Zaragoza
2004	De 37 meses a 10 años	34	1	Indefinido	50298	Zuera
2004	De 37 meses a 10 años	4	2	Temporal	50298	Zuera
2004	Más de 10 años	26	1	Indefinido	22048	Barbastro
2004	Más de 10 años	3	2	Temporal	22048	Barbastro
2004	Más de 10 años	29	1	Indefinido	22061	Binéfar
2004	Más de 10 años	22	1	Indefinido	22112	Fraga
2004	Más de 10 años	99	1	Indefinido	22125	Huesca
2004	Más de 10 años	1	2	Temporal	22125	Huesca
2004	Más de 10 años	26	1	Indefinido	22130	Jaca
2004	Más de 10 años	1	2	Temporal	22130	Jaca
2004	Más de 10 años	40	1	Indefinido	22158	Monzón
2004	Más de 10 años	11	1	Indefinido	22199	Sabiñánigo
2004	Más de 10 años	34	1	Indefinido	44013	Alcañiz
2004	Más de 10 años	1	2	Temporal	44013	Alcañiz
2004	Más de 10 años	7	1	Indefinido	44025	Andorra
2004	Más de 10 años	63	1	Indefinido	44216	Teruel
2004	Más de 10 años	4	2	Temporal	44216	Teruel
2004	Más de 10 años	19	1	Indefinido	50008	Alagón
2004	Más de 10 años	2	2	Temporal	50008	Alagón
2004	Más de 10 años	14	1	Indefinido	50025	Almunia de Doña Godina (La)
2004	Más de 10 años	34	1	Indefinido	50067	Calatayud
2004	Más de 10 años	15	1	Indefinido	50074	Caspe
2004	Más de 10 años	59	1	Indefinido	50089	Cuarte de Huerva
2004	Más de 10 años	1	2	Temporal	50089	Cuarte de Huerva
2004	Más de 10 años	31	1	Indefinido	50095	Ejea de los Caballeros
2004	Más de 10 años	11	1	Indefinido	50163	María de Huerva
2004	Más de 10 años	9	1	Indefinido	50182	Muela (La)
2004	Más de 10 años	49	1	Indefinido	50219	Puebla de Alfindén (La)
2004	Más de 10 años	1	2	Temporal	50219	Puebla de Alfindén (La)
