Municipio codigo	Municipio nombre	Sexo, código	Sexo	Relación lugar de residencia y nacimiento prov, código	Relación lugar de residencia y nacimiento prov	Personas
22083	Castejón de Monegros	1	Hombre	06	El Extranjero	55,1082353999
22084	Castejón de Sos	1	Hombre	01	El mismo municipio que reside	90,3910984619
22084	Castejón de Sos	1	Hombre	02	Otro municipio de la misma provincia	144,3817310471
22084	Castejón de Sos	1	Hombre	03	Otro municipio de Aragón	21,6916606487
22084	Castejón de Sos	1	Hombre	05	Resto de España	79,7656794846
22084	Castejón de Sos	1	Hombre	06	El Extranjero	54,8967551167
22085	Castelflorite	1	Hombre	01	El mismo municipio que reside	34,1655331562
22085	Castelflorite	1	Hombre	02	Otro municipio de la misma provincia	33,1409670344
22085	Castelflorite	1	Hombre	03	Otro municipio de Aragón	1,2232431724
22085	Castelflorite	1	Hombre	04	En una provincia limítrofe a Aragón	1,3343818737
22085	Castelflorite	1	Hombre	05	Resto de España	1,1358747636
22086	Castiello de Jaca	1	Hombre	01	El mismo municipio que reside	29,0564102127
22086	Castiello de Jaca	1	Hombre	02	Otro municipio de la misma provincia	30,1996801757
22086	Castiello de Jaca	1	Hombre	03	Otro municipio de Aragón	30,4170179236
22086	Castiello de Jaca	1	Hombre	05	Resto de España	28,7488032253
22086	Castiello de Jaca	1	Hombre	06	El Extranjero	16,5780884626
22087	Castigaleu	1	Hombre	01	El mismo municipio que reside	26,3059180812
22087	Castigaleu	1	Hombre	02	Otro municipio de la misma provincia	12,1660052461
22087	Castigaleu	1	Hombre	04	En una provincia limítrofe a Aragón	1,786696594
22087	Castigaleu	1	Hombre	05	Resto de España	0,7754785226
22087	Castigaleu	1	Hombre	06	El Extranjero	18,3070600641
22088	Castillazuelo	1	Hombre	01	El mismo municipio que reside	40,6486874912
22088	Castillazuelo	1	Hombre	02	Otro municipio de la misma provincia	37,3765760811
22088	Castillazuelo	1	Hombre	04	En una provincia limítrofe a Aragón	1,0588282026
22088	Castillazuelo	1	Hombre	05	Resto de España	10,2062623878
22089	Castillonroy	1	Hombre	01	El mismo municipio que reside	108,4101208574
22089	Castillonroy	1	Hombre	02	Otro municipio de la misma provincia	12,6987354916
22089	Castillonroy	1	Hombre	03	Otro municipio de Aragón	1,8132716422
22089	Castillonroy	1	Hombre	04	En una provincia limítrofe a Aragón	31,5897371641
22089	Castillonroy	1	Hombre	05	Resto de España	19,8649443019
22089	Castillonroy	1	Hombre	06	El Extranjero	2,2038988689
22090	Colungo	1	Hombre	01	El mismo municipio que reside	41,6122509782
22090	Colungo	1	Hombre	02	Otro municipio de la misma provincia	19,3604283878
22090	Colungo	1	Hombre	04	En una provincia limítrofe a Aragón	1,2886263001
22090	Colungo	1	Hombre	05	Resto de España	6,1230714792
22090	Colungo	1	Hombre	06	El Extranjero	3,9272097241
22094	Chalamera	1	Hombre	01	El mismo municipio que reside	39,8048009635
22094	Chalamera	1	Hombre	02	Otro municipio de la misma provincia	5,5935463118
22094	Chalamera	1	Hombre	04	En una provincia limítrofe a Aragón	6,2426507089
22094	Chalamera	1	Hombre	05	Resto de España	4,3673243723
22094	Chalamera	1	Hombre	06	El Extranjero	6,9916776438
22095	Chía	1	Hombre	01	El mismo municipio que reside	29,1942922329
22095	Chía	1	Hombre	02	Otro municipio de la misma provincia	19,6859206408
22095	Chía	1	Hombre	04	En una provincia limítrofe a Aragón	5,6603821742
22095	Chía	1	Hombre	05	Resto de España	3,4594049523
22096	Chimillas	1	Hombre	01	El mismo municipio que reside	31,4271083727
22096	Chimillas	1	Hombre	02	Otro municipio de la misma provincia	120,1804760225
22096	Chimillas	1	Hombre	03	Otro municipio de Aragón	17,0438639491
22096	Chimillas	1	Hombre	04	En una provincia limítrofe a Aragón	5,2376220553
22096	Chimillas	1	Hombre	05	Resto de España	12,6557533165
22099	Esplús	1	Hombre	01	El mismo municipio que reside	163,8630464616
22099	Esplús	1	Hombre	02	Otro municipio de la misma provincia	71,12389056
22099	Esplús	1	Hombre	03	Otro municipio de Aragón	9,5681779488
22099	Esplús	1	Hombre	04	En una provincia limítrofe a Aragón	8,4293431761
22099	Esplús	1	Hombre	05	Resto de España	19,1409484964
22099	Esplús	1	Hombre	06	El Extranjero	24,1549902055
22102	Estada	1	Hombre	01	El mismo municipio que reside	41,0120985851
22102	Estada	1	Hombre	02	Otro municipio de la misma provincia	37,8157247097
22102	Estada	1	Hombre	03	Otro municipio de Aragón	3,5686481428
22102	Estada	1	Hombre	04	En una provincia limítrofe a Aragón	2,7489130643
22102	Estada	1	Hombre	05	Resto de España	38,3424873279
22102	Estada	1	Hombre	06	El Extranjero	8,8909166583
22103	Estadilla	1	Hombre	01	El mismo municipio que reside	200,7540074103
22103	Estadilla	1	Hombre	02	Otro municipio de la misma provincia	137,0086014273
22103	Estadilla	1	Hombre	03	Otro municipio de Aragón	12,675060948
22103	Estadilla	1	Hombre	05	Resto de España	31,6723094123
22103	Estadilla	1	Hombre	06	El Extranjero	18,9647187096
22105	Estopiñán del Castillo	1	Hombre	01	El mismo municipio que reside	46,8621139292
22105	Estopiñán del Castillo	1	Hombre	02	Otro municipio de la misma provincia	10,2514626652
22105	Estopiñán del Castillo	1	Hombre	04	En una provincia limítrofe a Aragón	19,7547865415
22105	Estopiñán del Castillo	1	Hombre	05	Resto de España	5,2617901564
22105	Estopiñán del Castillo	1	Hombre	06	El Extranjero	4,4505550331
22106	Fago	1	Hombre	01	El mismo municipio que reside	6,523392755
22106	Fago	1	Hombre	02	Otro municipio de la misma provincia	3,1449299537
22106	Fago	1	Hombre	03	Otro municipio de Aragón	1,8647614714
22106	Fago	1	Hombre	05	Resto de España	2,4669158199
22107	Fanlo	1	Hombre	01	El mismo municipio que reside	35,8160787593
22107	Fanlo	1	Hombre	02	Otro municipio de la misma provincia	6,0149329503
22107	Fanlo	1	Hombre	03	Otro municipio de Aragón	13,6912715558
22107	Fanlo	1	Hombre	04	En una provincia limítrofe a Aragón	4,026989327
22107	Fanlo	1	Hombre	05	Resto de España	12,2662319739
22107	Fanlo	1	Hombre	06	El Extranjero	4,8764533727
22109	Fiscal	1	Hombre	01	El mismo municipio que reside	52,6140637474
22109	Fiscal	1	Hombre	02	Otro municipio de la misma provincia	28,499175757
22109	Fiscal	1	Hombre	03	Otro municipio de Aragón	25,6016220874
22109	Fiscal	1	Hombre	04	En una provincia limítrofe a Aragón	1,1451876938
22109	Fiscal	1	Hombre	05	Resto de España	37,8872923354
22109	Fiscal	1	Hombre	06	El Extranjero	34,0467443277
22110	Fonz	1	Hombre	01	El mismo municipio que reside	229,2103149224
22110	Fonz	1	Hombre	02	Otro municipio de la misma provincia	126,2237846947
22110	Fonz	1	Hombre	03	Otro municipio de Aragón	18,4732923759
22110	Fonz	1	Hombre	04	En una provincia limítrofe a Aragón	11,4828600537
22110	Fonz	1	Hombre	05	Resto de España	67,6836032417
22110	Fonz	1	Hombre	06	El Extranjero	47,9106508523
22111	Foradada del Toscar	1	Hombre	01	El mismo municipio que reside	49,8576052721
22111	Foradada del Toscar	1	Hombre	02	Otro municipio de la misma provincia	47,3501717378
22111	Foradada del Toscar	1	Hombre	03	Otro municipio de Aragón	1,4427136077
22111	Foradada del Toscar	1	Hombre	04	En una provincia limítrofe a Aragón	5,2381153814
22111	Foradada del Toscar	1	Hombre	05	Resto de España	3,6524549352
22111	Foradada del Toscar	1	Hombre	06	El Extranjero	3,4589390659
22112	Fraga	1	Hombre	01	El mismo municipio que reside	3434,4118554142
22112	Fraga	1	Hombre	02	Otro municipio de la misma provincia	464,2452660169
22112	Fraga	1	Hombre	03	Otro municipio de Aragón	363,8993521535
22112	Fraga	1	Hombre	04	En una provincia limítrofe a Aragón	1040,0192841376
22112	Fraga	1	Hombre	05	Resto de España	762,6086496367
22112	Fraga	1	Hombre	06	El Extranjero	1408,841259813
22113	Fueva (La)	1	Hombre	01	El mismo municipio que reside	158,5281631651
22113	Fueva (La)	1	Hombre	02	Otro municipio de la misma provincia	73,9140902491
22113	Fueva (La)	1	Hombre	03	Otro municipio de Aragón	21,8287082499
22113	Fueva (La)	1	Hombre	05	Resto de España	19,1410959682
22113	Fueva (La)	1	Hombre	06	El Extranjero	49,8433656767
22114	Gistaín	1	Hombre	01	El mismo municipio que reside	58,6161680817
22114	Gistaín	1	Hombre	02	Otro municipio de la misma provincia	11,8514802001
22114	Gistaín	1	Hombre	03	Otro municipio de Aragón	4,4383519299
22114	Gistaín	1	Hombre	06	El Extranjero	3,0939997881
22115	Grado (El)	1	Hombre	01	El mismo municipio que reside	104,9969882413
22115	Grado (El)	1	Hombre	02	Otro municipio de la misma provincia	98,2317622315
22115	Grado (El)	1	Hombre	03	Otro municipio de Aragón	15,7081205578
22115	Grado (El)	1	Hombre	05	Resto de España	27,4791355041
22115	Grado (El)	1	Hombre	06	El Extranjero	2,2252338356
22116	Grañén	1	Hombre	01	El mismo municipio que reside	307,8849690716
22116	Grañén	1	Hombre	02	Otro municipio de la misma provincia	454,2496935569
22116	Grañén	1	Hombre	03	Otro municipio de Aragón	72,1776140413
22116	Grañén	1	Hombre	04	En una provincia limítrofe a Aragón	40,409709839
22116	Grañén	1	Hombre	05	Resto de España	54,3903315325
22116	Grañén	1	Hombre	06	El Extranjero	55,3977814766
22117	Graus	1	Hombre	01	El mismo municipio que reside	835,4475403939
22117	Graus	1	Hombre	02	Otro municipio de la misma provincia	405,024116032
22117	Graus	1	Hombre	03	Otro municipio de Aragón	53,5739181529
22117	Graus	1	Hombre	04	En una provincia limítrofe a Aragón	112,5856658895
22117	Graus	1	Hombre	05	Resto de España	240,6816410724
22117	Graus	1	Hombre	06	El Extranjero	153,8880605469
22119	Gurrea de Gállego	1	Hombre	01	El mismo municipio que reside	352,4913795679
22119	Gurrea de Gállego	1	Hombre	02	Otro municipio de la misma provincia	142,3252747352
22119	Gurrea de Gállego	1	Hombre	03	Otro municipio de Aragón	214,2057954281
22119	Gurrea de Gállego	1	Hombre	04	En una provincia limítrofe a Aragón	26,2217491306
22119	Gurrea de Gállego	1	Hombre	05	Resto de España	45,962138714
22119	Gurrea de Gállego	1	Hombre	06	El Extranjero	64,0194917081
22122	Hoz de Jaca	1	Hombre	01	El mismo municipio que reside	15,8321579662
22122	Hoz de Jaca	1	Hombre	02	Otro municipio de la misma provincia	8,7995139003
22122	Hoz de Jaca	1	Hombre	03	Otro municipio de Aragón	5,9582152828
22122	Hoz de Jaca	1	Hombre	05	Resto de España	5,2615571488
22122	Hoz de Jaca	1	Hombre	06	El Extranjero	1,1485557017
22124	Huerto	1	Hombre	01	El mismo municipio que reside	66,7995979068
22124	Huerto	1	Hombre	02	Otro municipio de la misma provincia	41,116048352
22124	Huerto	1	Hombre	03	Otro municipio de Aragón	8,3242888535
22124	Huerto	1	Hombre	04	En una provincia limítrofe a Aragón	1,4356643395
22124	Huerto	1	Hombre	05	Resto de España	15,1173667705
22124	Huerto	1	Hombre	06	El Extranjero	14,5828377848
22125	Huesca	1	Hombre	01	El mismo municipio que reside	13057,6776300749
22125	Huesca	1	Hombre	02	Otro municipio de la misma provincia	4109,9914965567
22125	Huesca	1	Hombre	03	Otro municipio de Aragón	1699,8122078517
22125	Huesca	1	Hombre	04	En una provincia limítrofe a Aragón	426,1917196051
22125	Huesca	1	Hombre	05	Resto de España	2369,9349029703
22125	Huesca	1	Hombre	06	El Extranjero	3059,7134298383
22126	Ibieca	1	Hombre	01	El mismo municipio que reside	19,0202759034
22126	Ibieca	1	Hombre	02	Otro municipio de la misma provincia	25,3498049041
22126	Ibieca	1	Hombre	05	Resto de España	8,5742513429
22126	Ibieca	1	Hombre	06	El Extranjero	10,737644934
22127	Igriés	1	Hombre	01	El mismo municipio que reside	38,9340061005
22127	Igriés	1	Hombre	02	Otro municipio de la misma provincia	181,0454454426
22127	Igriés	1	Hombre	03	Otro municipio de Aragón	29,3747027581
22127	Igriés	1	Hombre	04	En una provincia limítrofe a Aragón	7,0574676317
22127	Igriés	1	Hombre	05	Resto de España	59,889413476
22127	Igriés	1	Hombre	06	El Extranjero	10,3724307174
22128	Ilche	1	Hombre	01	El mismo municipio que reside	49,9063863235
22128	Ilche	1	Hombre	02	Otro municipio de la misma provincia	41,9249954807
22128	Ilche	1	Hombre	03	Otro municipio de Aragón	4,2215616991
22128	Ilche	1	Hombre	05	Resto de España	9,3875829882
22128	Ilche	1	Hombre	06	El Extranjero	7,2699223461
22129	Isábena	1	Hombre	01	El mismo municipio que reside	73,3853948206
22129	Isábena	1	Hombre	02	Otro municipio de la misma provincia	36,0033644652
22129	Isábena	1	Hombre	03	Otro municipio de Aragón	8,1026081618
22129	Isábena	1	Hombre	04	En una provincia limítrofe a Aragón	0,9914837217
22129	Isábena	1	Hombre	05	Resto de España	18,1942596193
22129	Isábena	1	Hombre	06	El Extranjero	18,0555926922
22130	Jaca	1	Hombre	01	El mismo municipio que reside	2616,3491612822
22130	Jaca	1	Hombre	02	Otro municipio de la misma provincia	945,2687625231
22130	Jaca	1	Hombre	03	Otro municipio de Aragón	744,8508861448
22130	Jaca	1	Hombre	04	En una provincia limítrofe a Aragón	263,4550248323
22130	Jaca	1	Hombre	05	Resto de España	977,4025788968
22130	Jaca	1	Hombre	06	El Extranjero	650,0095046217
22131	Jasa	1	Hombre	01	El mismo municipio que reside	39,4057334342
22131	Jasa	1	Hombre	02	Otro municipio de la misma provincia	10,0650155831
22131	Jasa	1	Hombre	03	Otro municipio de Aragón	12,2903486857
22131	Jasa	1	Hombre	05	Resto de España	3,1986248366
22131	Jasa	1	Hombre	06	El Extranjero	2,040277461
22133	Labuerda	1	Hombre	01	El mismo municipio que reside	31,4400484351
22133	Labuerda	1	Hombre	02	Otro municipio de la misma provincia	23,321466037
22133	Labuerda	1	Hombre	03	Otro municipio de Aragón	9,2949281008
22133	Labuerda	1	Hombre	04	En una provincia limítrofe a Aragón	2,5244016997
22133	Labuerda	1	Hombre	05	Resto de España	4,7402885884
22133	Labuerda	1	Hombre	06	El Extranjero	9,9692213017
22135	Laluenga	1	Hombre	01	El mismo municipio que reside	56,8110189524
22135	Laluenga	1	Hombre	02	Otro municipio de la misma provincia	46,1679772639
22135	Laluenga	1	Hombre	03	Otro municipio de Aragón	3,095827098
22135	Laluenga	1	Hombre	05	Resto de España	7,651958543
22135	Laluenga	1	Hombre	06	El Extranjero	8,2732181435
22136	Lalueza	1	Hombre	01	El mismo municipio que reside	151,2700515552
22136	Lalueza	1	Hombre	02	Otro municipio de la misma provincia	202,7619531835
22136	Lalueza	1	Hombre	03	Otro municipio de Aragón	61,1022348753
22136	Lalueza	1	Hombre	05	Resto de España	58,5789323709
22136	Lalueza	1	Hombre	06	El Extranjero	85,5771821794
22137	Lanaja	1	Hombre	01	El mismo municipio que reside	348,5557440906
22137	Lanaja	1	Hombre	02	Otro municipio de la misma provincia	235,7533205607
22137	Lanaja	1	Hombre	03	Otro municipio de Aragón	34,3865016082
22137	Lanaja	1	Hombre	05	Resto de España	50,0563110769
22137	Lanaja	1	Hombre	06	El Extranjero	51,1676313137
22139	Laperdiguera	1	Hombre	01	El mismo municipio que reside	15,9016594827
22139	Laperdiguera	1	Hombre	02	Otro municipio de la misma provincia	25,1540376969
22139	Laperdiguera	1	Hombre	05	Resto de España	7,0447020679
22139	Laperdiguera	1	Hombre	06	El Extranjero	2,8996007521
22141	Lascellas-Ponzano	1	Hombre	01	El mismo municipio que reside	33,8177637819
22141	Lascellas-Ponzano	1	Hombre	02	Otro municipio de la misma provincia	36,6030009365
22141	Lascellas-Ponzano	1	Hombre	03	Otro municipio de Aragón	1,3876167736
22141	Lascellas-Ponzano	1	Hombre	05	Resto de España	11,191618508
22142	Lascuarre	1	Hombre	01	El mismo municipio que reside	44,1479456511
22142	Lascuarre	1	Hombre	02	Otro municipio de la misma provincia	12,1623097739
22142	Lascuarre	1	Hombre	03	Otro municipio de Aragón	5,5014205397
22142	Lascuarre	1	Hombre	04	En una provincia limítrofe a Aragón	0,784177976
22142	Lascuarre	1	Hombre	05	Resto de España	3,320224214
22142	Lascuarre	1	Hombre	06	El Extranjero	10,646643877
22143	Laspaúles	1	Hombre	01	El mismo municipio que reside	70,2087654606
22143	Laspaúles	1	Hombre	02	Otro municipio de la misma provincia	20,485674885
22143	Laspaúles	1	Hombre	03	Otro municipio de Aragón	8,2851379246
22143	Laspaúles	1	Hombre	04	En una provincia limítrofe a Aragón	46,2206405596
22143	Laspaúles	1	Hombre	05	Resto de España	20,686334066
22143	Laspaúles	1	Hombre	06	El Extranjero	13,408364801
22144	Laspuña	1	Hombre	01	El mismo municipio que reside	93,3835546413
22144	Laspuña	1	Hombre	02	Otro municipio de la misma provincia	36,226729105
22144	Laspuña	1	Hombre	03	Otro municipio de Aragón	8,3504747666
22144	Laspuña	1	Hombre	04	En una provincia limítrofe a Aragón	1,7807990055
22144	Laspuña	1	Hombre	05	Resto de España	10,224113328
22144	Laspuña	1	Hombre	06	El Extranjero	6,8049244484
22149	Loarre	1	Hombre	01	El mismo municipio que reside	101,9827897957
22149	Loarre	1	Hombre	02	Otro municipio de la misma provincia	77,9177390676
22149	Loarre	1	Hombre	03	Otro municipio de Aragón	4,4071964714
22149	Loarre	1	Hombre	05	Resto de España	8,0555829502
22149	Loarre	1	Hombre	06	El Extranjero	6,2166305226
22150	Loporzano	1	Hombre	01	El mismo municipio que reside	106,47845499
22150	Loporzano	1	Hombre	02	Otro municipio de la misma provincia	145,6366176273
22150	Loporzano	1	Hombre	03	Otro municipio de Aragón	16,3547992076
22150	Loporzano	1	Hombre	05	Resto de España	29,103810762
22150	Loporzano	1	Hombre	06	El Extranjero	14,461505966
22151	Loscorrales	1	Hombre	01	El mismo municipio que reside	17,7272908493
22151	Loscorrales	1	Hombre	02	Otro municipio de la misma provincia	22,2954041728
22151	Loscorrales	1	Hombre	03	Otro municipio de Aragón	4,0971665763
22151	Loscorrales	1	Hombre	05	Resto de España	8,8801384017
22155	Monesma y Cajigar	1	Hombre	01	El mismo municipio que reside	36,3053198403
22155	Monesma y Cajigar	1	Hombre	02	Otro municipio de la misma provincia	11,5884949707
22155	Monesma y Cajigar	1	Hombre	04	En una provincia limítrofe a Aragón	1,3634647909
22155	Monesma y Cajigar	1	Hombre	05	Resto de España	3,7427203979
22156	Monflorite-Lascasas	1	Hombre	01	El mismo municipio que reside	34,3954976422
22156	Monflorite-Lascasas	1	Hombre	02	Otro municipio de la misma provincia	89,9924863585
22156	Monflorite-Lascasas	1	Hombre	03	Otro municipio de Aragón	14,9739488296
22156	Monflorite-Lascasas	1	Hombre	04	En una provincia limítrofe a Aragón	2,4645915691
22156	Monflorite-Lascasas	1	Hombre	05	Resto de España	24,0619422401
