Año	Municipio código	Municipio nombre	Origen	Tipo de alojamiento	Plazas	Establecimientos
2009	22129	Isábena	IAEST	Campings y áreas de acampada	316	1
2009	22129	Isábena	IAEST	Hoteles, hostales y similares	92	3
2009	22129	Isábena	IAEST	Viviendas de turismo rural	62	8
2009	22130	Jaca	IAEST	Apartamentos turísticos	357	83
2009	22130	Jaca	IAEST	Campings y áreas de acampada	1480	3
2009	22130	Jaca	IAEST	Hoteles, hostales y similares	2192	28
2009	22130	Jaca	IAEST	Viviendas de turismo rural	171	19
2009	22131	Jasa	IAEST	Apartamentos turísticos	0	0
2009	22131	Jasa	IAEST	Campings y áreas de acampada	0	0
2009	22131	Jasa	IAEST	Hoteles, hostales y similares	0	0
2009	22131	Jasa	IAEST	Viviendas de turismo rural	0	0
2009	22133	Labuerda	IAEST	Apartamentos turísticos	6	1
2009	22133	Labuerda	IAEST	Campings y áreas de acampada	1658	1
2009	22133	Labuerda	IAEST	Hoteles, hostales y similares	271	3
2009	22133	Labuerda	IAEST	Viviendas de turismo rural	10	1
2009	22135	Laluenga	IAEST	Apartamentos turísticos	0	0
2009	22135	Laluenga	IAEST	Campings y áreas de acampada	0	0
2009	22135	Laluenga	IAEST	Hoteles, hostales y similares	0	0
2009	22135	Laluenga	IAEST	Viviendas de turismo rural	8	1
2009	22136	Lalueza	IAEST	Apartamentos turísticos	0	0
2009	22136	Lalueza	IAEST	Campings y áreas de acampada	0	0
2009	22136	Lalueza	IAEST	Hoteles, hostales y similares	0	0
2009	22136	Lalueza	IAEST	Viviendas de turismo rural	20	4
2009	22137	Lanaja	IAEST	Apartamentos turísticos	0	0
2009	22137	Lanaja	IAEST	Campings y áreas de acampada	0	0
2009	22137	Lanaja	IAEST	Hoteles, hostales y similares	0	0
2009	22137	Lanaja	IAEST	Viviendas de turismo rural	21	3
2009	22139	Laperdiguera	IAEST	Apartamentos turísticos	0	0
2009	22139	Laperdiguera	IAEST	Campings y áreas de acampada	0	0
2009	22139	Laperdiguera	IAEST	Hoteles, hostales y similares	0	0
2009	22139	Laperdiguera	IAEST	Viviendas de turismo rural	0	0
2009	22141	Lascellas-Ponzano	IAEST	Apartamentos turísticos	3	1
2009	22141	Lascellas-Ponzano	IAEST	Campings y áreas de acampada	0	0
2009	22141	Lascellas-Ponzano	IAEST	Hoteles, hostales y similares	0	0
2009	22141	Lascellas-Ponzano	IAEST	Viviendas de turismo rural	15	3
2009	22142	Lascuarre	IAEST	Apartamentos turísticos	0	0
2009	22142	Lascuarre	IAEST	Campings y áreas de acampada	0	0
2009	22142	Lascuarre	IAEST	Hoteles, hostales y similares	0	0
2009	22142	Lascuarre	IAEST	Viviendas de turismo rural	24	4
2009	22143	Laspaúles	IAEST	Apartamentos turísticos	0	0
2009	22143	Laspaúles	IAEST	Campings y áreas de acampada	237	1
2009	22143	Laspaúles	IAEST	Hoteles, hostales y similares	78	2
2009	22143	Laspaúles	IAEST	Viviendas de turismo rural	88	12
2009	22144	Laspuña	IAEST	Apartamentos turísticos	0	0
2009	22144	Laspuña	IAEST	Campings y áreas de acampada	0	0
2009	22144	Laspuña	IAEST	Hoteles, hostales y similares	42	1
2009	22144	Laspuña	IAEST	Viviendas de turismo rural	81	15
2009	22149	Loarre	IAEST	Apartamentos turísticos	0	0
2009	22149	Loarre	IAEST	Campings y áreas de acampada	300	1
2009	22149	Loarre	IAEST	Hoteles, hostales y similares	23	1
2009	22149	Loarre	IAEST	Viviendas de turismo rural	34	4
2009	22150	Loporzano	IAEST	Apartamentos turísticos	0	0
2009	22150	Loporzano	IAEST	Campings y áreas de acampada	0	0
2009	22150	Loporzano	IAEST	Hoteles, hostales y similares	0	0
2009	22150	Loporzano	IAEST	Viviendas de turismo rural	38	6
2009	22151	Loscorrales	IAEST	Apartamentos turísticos	0	0
2009	22151	Loscorrales	IAEST	Campings y áreas de acampada	0	0
2009	22151	Loscorrales	IAEST	Hoteles, hostales y similares	0	0
2009	22151	Loscorrales	IAEST	Viviendas de turismo rural	0	0
2009	22155	Monesma y Cajigar	IAEST	Apartamentos turísticos	7	1
2009	22155	Monesma y Cajigar	IAEST	Campings y áreas de acampada	0	0
2009	22155	Monesma y Cajigar	IAEST	Hoteles, hostales y similares	0	0
2009	22155	Monesma y Cajigar	IAEST	Viviendas de turismo rural	12	2
2009	22156	Monflorite-Lascasas	IAEST	Apartamentos turísticos	0	0
2009	22156	Monflorite-Lascasas	IAEST	Campings y áreas de acampada	0	0
2009	22156	Monflorite-Lascasas	IAEST	Hoteles, hostales y similares	15	1
2009	22156	Monflorite-Lascasas	IAEST	Viviendas de turismo rural	0	0
2009	22157	Montanuy	IAEST	Apartamentos turísticos	0	0
2009	22157	Montanuy	IAEST	Campings y áreas de acampada	0	0
2009	22157	Montanuy	IAEST	Hoteles, hostales y similares	42	2
2009	22157	Montanuy	IAEST	Viviendas de turismo rural	48	8
2009	22158	Monzón	IAEST	Apartamentos turísticos	0	0
2009	22158	Monzón	IAEST	Campings y áreas de acampada	0	0
2009	22158	Monzón	IAEST	Hoteles, hostales y similares	277	9
2009	22158	Monzón	IAEST	Viviendas de turismo rural	0	0
2009	22160	Naval	IAEST	Apartamentos turísticos	8	2
2009	22160	Naval	IAEST	Campings y áreas de acampada	0	0
2009	22160	Naval	IAEST	Hoteles, hostales y similares	82	2
2009	22160	Naval	IAEST	Viviendas de turismo rural	22	4
2009	22162	Novales	IAEST	Apartamentos turísticos	0	0
2009	22162	Novales	IAEST	Campings y áreas de acampada	0	0
2009	22162	Novales	IAEST	Hoteles, hostales y similares	0	0
2009	22162	Novales	IAEST	Viviendas de turismo rural	5	1
2009	22163	Nueno	IAEST	Apartamentos turísticos	15	3
2009	22163	Nueno	IAEST	Campings y áreas de acampada	0	0
2009	22163	Nueno	IAEST	Hoteles, hostales y similares	0	0
2009	22163	Nueno	IAEST	Viviendas de turismo rural	20	2
2009	22164	Olvena	IAEST	Apartamentos turísticos	0	0
2009	22164	Olvena	IAEST	Campings y áreas de acampada	0	0
2009	22164	Olvena	IAEST	Hoteles, hostales y similares	0	0
2009	22164	Olvena	IAEST	Viviendas de turismo rural	6	1
2009	22165	Ontiñena	IAEST	Apartamentos turísticos	0	0
2009	22165	Ontiñena	IAEST	Campings y áreas de acampada	0	0
2009	22165	Ontiñena	IAEST	Hoteles, hostales y similares	0	0
2009	22165	Ontiñena	IAEST	Viviendas de turismo rural	0	0
2009	22167	Osso de Cinca	IAEST	Apartamentos turísticos	0	0
2009	22167	Osso de Cinca	IAEST	Campings y áreas de acampada	0	0
2009	22167	Osso de Cinca	IAEST	Hoteles, hostales y similares	0	0
2009	22167	Osso de Cinca	IAEST	Viviendas de turismo rural	0	0
2009	22168	Palo	IAEST	Apartamentos turísticos	0	0
2009	22168	Palo	IAEST	Campings y áreas de acampada	0	0
2009	22168	Palo	IAEST	Hoteles, hostales y similares	0	0
2009	22168	Palo	IAEST	Viviendas de turismo rural	0	0
2009	22170	Panticosa	IAEST	Apartamentos turísticos	10	1
2009	22170	Panticosa	IAEST	Campings y áreas de acampada	0	0
2009	22170	Panticosa	IAEST	Hoteles, hostales y similares	1058	13
2009	22170	Panticosa	IAEST	Viviendas de turismo rural	0	0
2009	22172	Peñalba	IAEST	Apartamentos turísticos	0	0
2009	22172	Peñalba	IAEST	Campings y áreas de acampada	0	0
2009	22172	Peñalba	IAEST	Hoteles, hostales y similares	0	0
2009	22172	Peñalba	IAEST	Viviendas de turismo rural	0	0
2009	22173	Peñas de Riglos (Las)	IAEST	Apartamentos turísticos	9	3
2009	22173	Peñas de Riglos (Las)	IAEST	Campings y áreas de acampada	0	0
2009	22173	Peñas de Riglos (Las)	IAEST	Hoteles, hostales y similares	30	3
2009	22173	Peñas de Riglos (Las)	IAEST	Viviendas de turismo rural	34	4
2009	22174	Peralta de Alcofea	IAEST	Apartamentos turísticos	0	0
2009	22174	Peralta de Alcofea	IAEST	Campings y áreas de acampada	0	0
2009	22174	Peralta de Alcofea	IAEST	Hoteles, hostales y similares	0	0
2009	22174	Peralta de Alcofea	IAEST	Viviendas de turismo rural	0	0
2009	22175	Peralta de Calasanz	IAEST	Apartamentos turísticos	0	0
2009	22175	Peralta de Calasanz	IAEST	Campings y áreas de acampada	0	0
2009	22175	Peralta de Calasanz	IAEST	Hoteles, hostales y similares	0	0
2009	22175	Peralta de Calasanz	IAEST	Viviendas de turismo rural	21	3
2009	22176	Peraltilla	IAEST	Apartamentos turísticos	0	0
2009	22176	Peraltilla	IAEST	Campings y áreas de acampada	0	0
2009	22176	Peraltilla	IAEST	Hoteles, hostales y similares	0	0
2009	22176	Peraltilla	IAEST	Viviendas de turismo rural	0	0
2009	22177	Perarrúa	IAEST	Apartamentos turísticos	0	0
2009	22177	Perarrúa	IAEST	Campings y áreas de acampada	0	0
2009	22177	Perarrúa	IAEST	Hoteles, hostales y similares	0	0
2009	22177	Perarrúa	IAEST	Viviendas de turismo rural	20	2
2009	22178	Pertusa	IAEST	Apartamentos turísticos	0	0
2009	22178	Pertusa	IAEST	Campings y áreas de acampada	0	0
2009	22178	Pertusa	IAEST	Hoteles, hostales y similares	0	0
2009	22178	Pertusa	IAEST	Viviendas de turismo rural	0	0
2009	22181	Piracés	IAEST	Apartamentos turísticos	0	0
2009	22181	Piracés	IAEST	Campings y áreas de acampada	0	0
2009	22181	Piracés	IAEST	Hoteles, hostales y similares	0	0
2009	22181	Piracés	IAEST	Viviendas de turismo rural	0	0
2009	22182	Plan	IAEST	Apartamentos turísticos	39	9
2009	22182	Plan	IAEST	Campings y áreas de acampada	474	1
2009	22182	Plan	IAEST	Hoteles, hostales y similares	57	2
2009	22182	Plan	IAEST	Viviendas de turismo rural	41	9
2009	22184	Poleñino	IAEST	Apartamentos turísticos	0	0
2009	22184	Poleñino	IAEST	Campings y áreas de acampada	0	0
2009	22184	Poleñino	IAEST	Hoteles, hostales y similares	0	0
2009	22184	Poleñino	IAEST	Viviendas de turismo rural	8	1
2009	22186	Pozán de Vero	IAEST	Apartamentos turísticos	0	0
2009	22186	Pozán de Vero	IAEST	Campings y áreas de acampada	0	0
2009	22186	Pozán de Vero	IAEST	Hoteles, hostales y similares	0	0
2009	22186	Pozán de Vero	IAEST	Viviendas de turismo rural	10	2
2009	22187	Puebla de Castro (La)	IAEST	Apartamentos turísticos	0	0
2009	22187	Puebla de Castro (La)	IAEST	Campings y áreas de acampada	709	2
2009	22187	Puebla de Castro (La)	IAEST	Hoteles, hostales y similares	71	2
2009	22187	Puebla de Castro (La)	IAEST	Viviendas de turismo rural	0	0
2009	22188	Puente de Montañana	IAEST	Apartamentos turísticos	0	0
2009	22188	Puente de Montañana	IAEST	Campings y áreas de acampada	0	0
2009	22188	Puente de Montañana	IAEST	Hoteles, hostales y similares	72	3
2009	22188	Puente de Montañana	IAEST	Viviendas de turismo rural	0	0
2009	22189	Puértolas	IAEST	Apartamentos turísticos	47	9
2009	22189	Puértolas	IAEST	Campings y áreas de acampada	449	1
2009	22189	Puértolas	IAEST	Hoteles, hostales y similares	170	6
2009	22189	Puértolas	IAEST	Viviendas de turismo rural	133	17
2009	22190	Pueyo de Araguás (El)	IAEST	Apartamentos turísticos	0	0
2009	22190	Pueyo de Araguás (El)	IAEST	Campings y áreas de acampada	598	2
2009	22190	Pueyo de Araguás (El)	IAEST	Hoteles, hostales y similares	0	0
2009	22190	Pueyo de Araguás (El)	IAEST	Viviendas de turismo rural	74	12
2009	22193	Pueyo de Santa Cruz	IAEST	Apartamentos turísticos	0	0
2009	22193	Pueyo de Santa Cruz	IAEST	Campings y áreas de acampada	0	0
2009	22193	Pueyo de Santa Cruz	IAEST	Hoteles, hostales y similares	0	0
2009	22193	Pueyo de Santa Cruz	IAEST	Viviendas de turismo rural	0	0
2009	22195	Quicena	IAEST	Apartamentos turísticos	0	0
2009	22195	Quicena	IAEST	Campings y áreas de acampada	0	0
2009	22195	Quicena	IAEST	Hoteles, hostales y similares	0	0
2009	22195	Quicena	IAEST	Viviendas de turismo rural	0	0
2009	22197	Robres	IAEST	Apartamentos turísticos	0	0
2009	22197	Robres	IAEST	Campings y áreas de acampada	0	0
2009	22197	Robres	IAEST	Hoteles, hostales y similares	0	0
2009	22197	Robres	IAEST	Viviendas de turismo rural	0	0
2009	22199	Sabiñánigo	IAEST	Apartamentos turísticos	4	1
2009	22199	Sabiñánigo	IAEST	Campings y áreas de acampada	1263	2
2009	22199	Sabiñánigo	IAEST	Hoteles, hostales y similares	860	17
2009	22199	Sabiñánigo	IAEST	Viviendas de turismo rural	40	6
2009	22200	Sahún	IAEST	Apartamentos turísticos	5	1
2009	22200	Sahún	IAEST	Campings y áreas de acampada	0	0
2009	22200	Sahún	IAEST	Hoteles, hostales y similares	145	6
2009	22200	Sahún	IAEST	Viviendas de turismo rural	54	8
2009	22201	Salas Altas	IAEST	Apartamentos turísticos	0	0
2009	22201	Salas Altas	IAEST	Campings y áreas de acampada	0	0
2009	22201	Salas Altas	IAEST	Hoteles, hostales y similares	0	0
2009	22201	Salas Altas	IAEST	Viviendas de turismo rural	6	1
2009	22202	Salas Bajas	IAEST	Apartamentos turísticos	0	0
2009	22202	Salas Bajas	IAEST	Campings y áreas de acampada	0	0
2009	22202	Salas Bajas	IAEST	Hoteles, hostales y similares	0	0
2009	22202	Salas Bajas	IAEST	Viviendas de turismo rural	0	0
2009	22203	Salillas	IAEST	Apartamentos turísticos	0	0
2009	22203	Salillas	IAEST	Campings y áreas de acampada	0	0
2009	22203	Salillas	IAEST	Hoteles, hostales y similares	0	0
2009	22203	Salillas	IAEST	Viviendas de turismo rural	10	1
2009	22204	Sallent de Gállego	IAEST	Apartamentos turísticos	216	49
2009	22204	Sallent de Gállego	IAEST	Campings y áreas de acampada	570	1
2009	22204	Sallent de Gállego	IAEST	Hoteles, hostales y similares	2340	27
2009	22204	Sallent de Gállego	IAEST	Viviendas de turismo rural	6	1
2009	22205	San Esteban de Litera	IAEST	Apartamentos turísticos	0	0
2009	22205	San Esteban de Litera	IAEST	Campings y áreas de acampada	0	0
2009	22205	San Esteban de Litera	IAEST	Hoteles, hostales y similares	0	0
2009	22205	San Esteban de Litera	IAEST	Viviendas de turismo rural	6	1
2009	22206	Sangarrén	IAEST	Apartamentos turísticos	0	0
2009	22206	Sangarrén	IAEST	Campings y áreas de acampada	0	0
2009	22206	Sangarrén	IAEST	Hoteles, hostales y similares	0	0
2009	22206	Sangarrén	IAEST	Viviendas de turismo rural	12	2
2009	22207	San Juan de Plan	IAEST	Apartamentos turísticos	8	2
2009	22207	San Juan de Plan	IAEST	Campings y áreas de acampada	0	0
2009	22207	San Juan de Plan	IAEST	Hoteles, hostales y similares	66	3
2009	22207	San Juan de Plan	IAEST	Viviendas de turismo rural	68	11
2009	22208	Santa Cilia	IAEST	Apartamentos turísticos	0	0
2009	22208	Santa Cilia	IAEST	Campings y áreas de acampada	720	1
2009	22208	Santa Cilia	IAEST	Hoteles, hostales y similares	17	1
2009	22208	Santa Cilia	IAEST	Viviendas de turismo rural	36	5
2009	22209	Santa Cruz de la Serós	IAEST	Apartamentos turísticos	36	9
2009	22209	Santa Cruz de la Serós	IAEST	Campings y áreas de acampada	0	0
2009	22209	Santa Cruz de la Serós	IAEST	Hoteles, hostales y similares	59	2
2009	22209	Santa Cruz de la Serós	IAEST	Viviendas de turismo rural	35	4
2009	22212	Santaliestra y San Quílez	IAEST	Apartamentos turísticos	0	0
2009	22212	Santaliestra y San Quílez	IAEST	Campings y áreas de acampada	0	0
2009	22212	Santaliestra y San Quílez	IAEST	Hoteles, hostales y similares	33	1
2009	22212	Santaliestra y San Quílez	IAEST	Viviendas de turismo rural	16	3
2009	22213	Sariñena	IAEST	Apartamentos turísticos	0	0
2009	22213	Sariñena	IAEST	Campings y áreas de acampada	0	0
2009	22213	Sariñena	IAEST	Hoteles, hostales y similares	71	3
2009	22213	Sariñena	IAEST	Viviendas de turismo rural	6	1
2009	22214	Secastilla	IAEST	Apartamentos turísticos	0	0
2009	22214	Secastilla	IAEST	Campings y áreas de acampada	0	0
2009	22214	Secastilla	IAEST	Hoteles, hostales y similares	0	0
2009	22214	Secastilla	IAEST	Viviendas de turismo rural	12	1
2009	22215	Seira	IAEST	Apartamentos turísticos	0	0
2009	22215	Seira	IAEST	Campings y áreas de acampada	0	0
2009	22215	Seira	IAEST	Hoteles, hostales y similares	14	1
2009	22215	Seira	IAEST	Viviendas de turismo rural	40	4
2009	22217	Sena	IAEST	Apartamentos turísticos	0	0
2009	22217	Sena	IAEST	Campings y áreas de acampada	0	0
2009	22217	Sena	IAEST	Hoteles, hostales y similares	13	1
2009	22217	Sena	IAEST	Viviendas de turismo rural	6	1
2009	22218	Senés de Alcubierre	IAEST	Apartamentos turísticos	0	0
2009	22218	Senés de Alcubierre	IAEST	Campings y áreas de acampada	0	0
2009	22218	Senés de Alcubierre	IAEST	Hoteles, hostales y similares	0	0
2009	22218	Senés de Alcubierre	IAEST	Viviendas de turismo rural	0	0
2009	22220	Sesa	IAEST	Apartamentos turísticos	0	0
2009	22220	Sesa	IAEST	Campings y áreas de acampada	0	0
2009	22220	Sesa	IAEST	Hoteles, hostales y similares	0	0
2009	22220	Sesa	IAEST	Viviendas de turismo rural	0	0
2009	22221	Sesué	IAEST	Apartamentos turísticos	0	0
2009	22221	Sesué	IAEST	Campings y áreas de acampada	440	1
2009	22221	Sesué	IAEST	Hoteles, hostales y similares	0	0
2009	22221	Sesué	IAEST	Viviendas de turismo rural	10	2
2009	22222	Siétamo	IAEST	Apartamentos turísticos	0	0
2009	22222	Siétamo	IAEST	Campings y áreas de acampada	0	0
2009	22222	Siétamo	IAEST	Hoteles, hostales y similares	0	0
2009	22222	Siétamo	IAEST	Viviendas de turismo rural	20	2
2009	22223	Sopeira	IAEST	Apartamentos turísticos	0	0
2009	22223	Sopeira	IAEST	Campings y áreas de acampada	0	0
2009	22223	Sopeira	IAEST	Hoteles, hostales y similares	0	0
2009	22223	Sopeira	IAEST	Viviendas de turismo rural	16	2
2009	22225	Tamarite de Litera	IAEST	Apartamentos turísticos	0	0
2009	22225	Tamarite de Litera	IAEST	Campings y áreas de acampada	0	0
2009	22225	Tamarite de Litera	IAEST	Hoteles, hostales y similares	12	1
2009	22225	Tamarite de Litera	IAEST	Viviendas de turismo rural	13	2
2009	22226	Tardienta	IAEST	Apartamentos turísticos	0	0
2009	22226	Tardienta	IAEST	Campings y áreas de acampada	0	0
2009	22226	Tardienta	IAEST	Hoteles, hostales y similares	45	3
2009	22226	Tardienta	IAEST	Viviendas de turismo rural	12	1
2009	22227	Tella-Sin	IAEST	Apartamentos turísticos	51	10
2009	22227	Tella-Sin	IAEST	Campings y áreas de acampada	48	2
2009	22227	Tella-Sin	IAEST	Hoteles, hostales y similares	80	3
2009	22227	Tella-Sin	IAEST	Viviendas de turismo rural	53	8
2009	22228	Tierz	IAEST	Apartamentos turísticos	0	0
2009	22228	Tierz	IAEST	Campings y áreas de acampada	0	0
2009	22228	Tierz	IAEST	Hoteles, hostales y similares	0	0
2009	22228	Tierz	IAEST	Viviendas de turismo rural	0	0
2009	22229	Tolva	IAEST	Apartamentos turísticos	0	0
2009	22229	Tolva	IAEST	Campings y áreas de acampada	0	0
2009	22229	Tolva	IAEST	Hoteles, hostales y similares	0	0
2009	22229	Tolva	IAEST	Viviendas de turismo rural	14	3
2009	22230	Torla-Ordesa	IAEST	Apartamentos turísticos	30	6
2009	22230	Torla-Ordesa	IAEST	Campings y áreas de acampada	2306	6
2009	22230	Torla-Ordesa	IAEST	Hoteles, hostales y similares	590	12
2009	22230	Torla-Ordesa	IAEST	Viviendas de turismo rural	140	23
2009	22232	Torralba de Aragón	IAEST	Apartamentos turísticos	0	0
2009	22232	Torralba de Aragón	IAEST	Campings y áreas de acampada	0	0
2009	22232	Torralba de Aragón	IAEST	Hoteles, hostales y similares	16	1
2009	22232	Torralba de Aragón	IAEST	Viviendas de turismo rural	8	1
2009	22233	Torre la Ribera	IAEST	Apartamentos turísticos	12	4
2009	22233	Torre la Ribera	IAEST	Campings y áreas de acampada	0	0
2009	22233	Torre la Ribera	IAEST	Hoteles, hostales y similares	170	4
2009	22233	Torre la Ribera	IAEST	Viviendas de turismo rural	0	0
2009	22234	Torrente de Cinca	IAEST	Apartamentos turísticos	0	0
2009	22234	Torrente de Cinca	IAEST	Campings y áreas de acampada	0	0
2009	22234	Torrente de Cinca	IAEST	Hoteles, hostales y similares	0	0
2009	22234	Torrente de Cinca	IAEST	Viviendas de turismo rural	0	0
2009	22235	Torres de Alcanadre	IAEST	Apartamentos turísticos	0	0
2009	22235	Torres de Alcanadre	IAEST	Campings y áreas de acampada	0	0
2009	22235	Torres de Alcanadre	IAEST	Hoteles, hostales y similares	15	1
2009	22235	Torres de Alcanadre	IAEST	Viviendas de turismo rural	0	0
2009	22236	Torres de Barbués	IAEST	Apartamentos turísticos	0	0
2009	22236	Torres de Barbués	IAEST	Campings y áreas de acampada	0	0
2009	22236	Torres de Barbués	IAEST	Hoteles, hostales y similares	0	0
2009	22236	Torres de Barbués	IAEST	Viviendas de turismo rural	0	0
2009	22239	Tramaced	IAEST	Apartamentos turísticos	0	0
2009	22239	Tramaced	IAEST	Campings y áreas de acampada	0	0
2009	22239	Tramaced	IAEST	Hoteles, hostales y similares	0	0
2009	22239	Tramaced	IAEST	Viviendas de turismo rural	8	1
2009	22242	Valfarta	IAEST	Apartamentos turísticos	0	0
2009	22242	Valfarta	IAEST	Campings y áreas de acampada	0	0
2009	22242	Valfarta	IAEST	Hoteles, hostales y similares	0	0
2009	22242	Valfarta	IAEST	Viviendas de turismo rural	0	0
2009	22243	Valle de Bardají	IAEST	Apartamentos turísticos	0	0
2009	22243	Valle de Bardají	IAEST	Campings y áreas de acampada	0	0
2009	22243	Valle de Bardají	IAEST	Hoteles, hostales y similares	0	0
