Año	Comarca código	Comarca nombre	VAB	Sector VAB código	Sector VAB descripción	Subsección código	Subsección descripción
2003	29	Comunidad de Teruel	10197,6	22	Industria	DB,DC	Industria textil, cuero y calzado
2003	29	Comunidad de Teruel	15955,6	22	Industria	DD	Industria de la madera y del corcho
2003	29	Comunidad de Teruel	2767,2	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2003	29	Comunidad de Teruel	12776,2	22	Industria	DG	Industria química
2003	29	Comunidad de Teruel	38	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2003	29	Comunidad de Teruel	8375,7	22	Industria	DI	Industrias de otros productos minerales no metálicos
2003	29	Comunidad de Teruel	7442,1	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2003	29	Comunidad de Teruel	1449,8	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2003	29	Comunidad de Teruel	2239,8	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2003	29	Comunidad de Teruel	20654,8	22	Industria	DM	Fabricación de material de transporte
2003	29	Comunidad de Teruel	3285,2	22	Industria	DN	Industrias manufactureras diversas
2003	29	Comunidad de Teruel	71402,8	30	Construcción	FF	Construcción
2003	29	Comunidad de Teruel	66319,3	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2003	29	Comunidad de Teruel	57622,5	40	Servicios	HH	Hostelería
2003	29	Comunidad de Teruel	64952,2	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2003	29	Comunidad de Teruel	62977	40	Servicios	JJ	Intermediación financiera
2003	29	Comunidad de Teruel	62235,8	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2003	29	Comunidad de Teruel	153097,7	40	Servicios	LL	Administración pública, defensa y seguridad social
2003	29	Comunidad de Teruel	33579,4	40	Servicios	MM	Educación
2003	29	Comunidad de Teruel	66876,2	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2003	29	Comunidad de Teruel	24680,4	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2003	29	Comunidad de Teruel	4577	40	Servicios	PP	Hogares que emplean personal doméstico
2003	30	Maestrazgo	8242,5	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2003	30	Maestrazgo	293,4	21	Energía	CA,CB,DF	Extractivas y del petróleo
2003	30	Maestrazgo	610	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2003	30	Maestrazgo	1188,8	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2003	30	Maestrazgo	139,6	22	Industria	DB,DC	Industria textil, cuero y calzado
2003	30	Maestrazgo	334,6	22	Industria	DD	Industria de la madera y del corcho
2003	30	Maestrazgo	0	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2003	30	Maestrazgo	0	22	Industria	DG	Industria química
2003	30	Maestrazgo	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2003	30	Maestrazgo	109,1	22	Industria	DI	Industrias de otros productos minerales no metálicos
2003	30	Maestrazgo	324,4	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2003	30	Maestrazgo	0	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2003	30	Maestrazgo	0	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2003	30	Maestrazgo	0	22	Industria	DM	Fabricación de material de transporte
2003	30	Maestrazgo	0	22	Industria	DN	Industrias manufactureras diversas
2003	30	Maestrazgo	4095,6	30	Construcción	FF	Construcción
2003	30	Maestrazgo	1869,4	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2003	30	Maestrazgo	6203,8	40	Servicios	HH	Hostelería
2003	30	Maestrazgo	704,1	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2003	30	Maestrazgo	89,3	40	Servicios	JJ	Intermediación financiera
2003	30	Maestrazgo	297,6	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2003	30	Maestrazgo	1964,5	40	Servicios	LL	Administración pública, defensa y seguridad social
2003	30	Maestrazgo	156,7	40	Servicios	MM	Educación
2003	30	Maestrazgo	167,4	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2003	30	Maestrazgo	457,3	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2003	30	Maestrazgo	172,3	40	Servicios	PP	Hogares que emplean personal doméstico
2003	31	Sierra de Albarracín	5063,2	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2003	31	Sierra de Albarracín	52,4	21	Energía	CA,CB,DF	Extractivas y del petróleo
2003	31	Sierra de Albarracín	546,7	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2003	31	Sierra de Albarracín	53,9	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2003	31	Sierra de Albarracín	0	22	Industria	DB,DC	Industria textil, cuero y calzado
2003	31	Sierra de Albarracín	2251,4	22	Industria	DD	Industria de la madera y del corcho
2003	31	Sierra de Albarracín	0	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2003	31	Sierra de Albarracín	0	22	Industria	DG	Industria química
2003	31	Sierra de Albarracín	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2003	31	Sierra de Albarracín	54,6	22	Industria	DI	Industrias de otros productos minerales no metálicos
2003	31	Sierra de Albarracín	184,7	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2003	31	Sierra de Albarracín	48,8	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2003	31	Sierra de Albarracín	39,9	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2003	31	Sierra de Albarracín	0	22	Industria	DM	Fabricación de material de transporte
2003	31	Sierra de Albarracín	488,5	22	Industria	DN	Industrias manufactureras diversas
2003	31	Sierra de Albarracín	4636	30	Construcción	FF	Construcción
2003	31	Sierra de Albarracín	2024	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2003	31	Sierra de Albarracín	7756	40	Servicios	HH	Hostelería
2003	31	Sierra de Albarracín	538,2	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2003	31	Sierra de Albarracín	74,4	40	Servicios	JJ	Intermediación financiera
2003	31	Sierra de Albarracín	960,9	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2003	31	Sierra de Albarracín	5088,1	40	Servicios	LL	Administración pública, defensa y seguridad social
2003	31	Sierra de Albarracín	1620,8	40	Servicios	MM	Educación
2003	31	Sierra de Albarracín	85,5	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2003	31	Sierra de Albarracín	603,8	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2003	31	Sierra de Albarracín	198,9	40	Servicios	PP	Hogares que emplean personal doméstico
2003	32	Gúdar-Javalambre	8385,9	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2003	32	Gúdar-Javalambre	3958,6	21	Energía	CA,CB,DF	Extractivas y del petróleo
2003	32	Gúdar-Javalambre	1939,1	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2003	32	Gúdar-Javalambre	9249,5	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2003	32	Gúdar-Javalambre	994,4	22	Industria	DB,DC	Industria textil, cuero y calzado
2003	32	Gúdar-Javalambre	502,5	22	Industria	DD	Industria de la madera y del corcho
2003	32	Gúdar-Javalambre	11,8	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2003	32	Gúdar-Javalambre	939,7	22	Industria	DG	Industria química
2003	32	Gúdar-Javalambre	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2003	32	Gúdar-Javalambre	163,7	22	Industria	DI	Industrias de otros productos minerales no metálicos
2003	32	Gúdar-Javalambre	265,8	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2003	32	Gúdar-Javalambre	1277,5	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2003	32	Gúdar-Javalambre	119,7	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2003	32	Gúdar-Javalambre	0	22	Industria	DM	Fabricación de material de transporte
2003	32	Gúdar-Javalambre	92,3	22	Industria	DN	Industrias manufactureras diversas
2003	32	Gúdar-Javalambre	19365	30	Construcción	FF	Construcción
2003	32	Gúdar-Javalambre	6452,2	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2003	32	Gúdar-Javalambre	17589,8	40	Servicios	HH	Hostelería
2003	32	Gúdar-Javalambre	3143,4	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2003	32	Gúdar-Javalambre	119	40	Servicios	JJ	Intermediación financiera
2003	32	Gúdar-Javalambre	3464,4	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2003	32	Gúdar-Javalambre	4914,8	40	Servicios	LL	Administración pública, defensa y seguridad social
2003	32	Gúdar-Javalambre	476	40	Servicios	MM	Educación
2003	32	Gúdar-Javalambre	659	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2003	32	Gúdar-Javalambre	1096,1	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2003	32	Gúdar-Javalambre	159,1	40	Servicios	PP	Hogares que emplean personal doméstico
2003	33	Matarraña / Matarranya	38644,5	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2003	33	Matarraña / Matarranya	564,6	21	Energía	CA,CB,DF	Extractivas y del petróleo
2003	33	Matarraña / Matarranya	1233,9	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2003	33	Matarraña / Matarranya	12047,7	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2003	33	Matarraña / Matarranya	1214,9	22	Industria	DB,DC	Industria textil, cuero y calzado
2003	33	Matarraña / Matarranya	876	22	Industria	DD	Industria de la madera y del corcho
2003	33	Matarraña / Matarranya	611,1	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2003	33	Matarraña / Matarranya	0	22	Industria	DG	Industria química
2003	33	Matarraña / Matarranya	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2003	33	Matarraña / Matarranya	1414,1	22	Industria	DI	Industrias de otros productos minerales no metálicos
2003	33	Matarraña / Matarranya	1143,9	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2003	33	Matarraña / Matarranya	282,6	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2003	33	Matarraña / Matarranya	322,6	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2003	33	Matarraña / Matarranya	12	22	Industria	DM	Fabricación de material de transporte
2003	33	Matarraña / Matarranya	1142,6	22	Industria	DN	Industrias manufactureras diversas
2003	33	Matarraña / Matarranya	9965,1	30	Construcción	FF	Construcción
2003	33	Matarraña / Matarranya	5411,5	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2003	33	Matarraña / Matarranya	8458,4	40	Servicios	HH	Hostelería
2003	33	Matarraña / Matarranya	2389,1	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2003	33	Matarraña / Matarranya	267,8	40	Servicios	JJ	Intermediación financiera
2003	33	Matarraña / Matarranya	3622,2	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2003	33	Matarraña / Matarranya	3347,5	40	Servicios	LL	Administración pública, defensa y seguridad social
2003	33	Matarraña / Matarranya	313,3	40	Servicios	MM	Educación
2003	33	Matarraña / Matarranya	117,5	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2003	33	Matarraña / Matarranya	996,8	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2003	33	Matarraña / Matarranya	198,9	40	Servicios	PP	Hogares que emplean personal doméstico
2002	01	La Jacetania	13014,7	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2002	01	La Jacetania	279,7	21	Energía	CA,CB,DF	Extractivas y del petróleo
2002	01	La Jacetania	7490,2	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2002	01	La Jacetania	1409,3	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2002	01	La Jacetania	311,3	22	Industria	DB,DC	Industria textil, cuero y calzado
2002	01	La Jacetania	1382	22	Industria	DD	Industria de la madera y del corcho
2002	01	La Jacetania	559,2	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2002	01	La Jacetania	0	22	Industria	DG	Industria química
2002	01	La Jacetania	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2002	01	La Jacetania	986,3	22	Industria	DI	Industrias de otros productos minerales no metálicos
2002	01	La Jacetania	1500,4	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2002	01	La Jacetania	668	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2002	01	La Jacetania	601,8	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2002	01	La Jacetania	0	22	Industria	DM	Fabricación de material de transporte
2002	01	La Jacetania	929,5	22	Industria	DN	Industrias manufactureras diversas
2002	01	La Jacetania	29144,7	30	Construcción	FF	Construcción
2002	01	La Jacetania	21496,1	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2002	01	La Jacetania	46509,3	40	Servicios	HH	Hostelería
2002	01	La Jacetania	9228,6	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2002	01	La Jacetania	1059,1	40	Servicios	JJ	Intermediación financiera
2002	01	La Jacetania	28329,3	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2002	01	La Jacetania	9667,7	40	Servicios	LL	Administración pública, defensa y seguridad social
2002	01	La Jacetania	7722,7	40	Servicios	MM	Educación
2002	01	La Jacetania	9157,8	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2002	01	La Jacetania	11322,2	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2002	01	La Jacetania	2790,6	40	Servicios	PP	Hogares que emplean personal doméstico
2002	02	Alto Gállego	8511,3	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2002	02	Alto Gállego	0	21	Energía	CA,CB,DF	Extractivas y del petróleo
2002	02	Alto Gállego	13940,6	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2002	02	Alto Gállego	1185,7	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2002	02	Alto Gállego	4,8	22	Industria	DB,DC	Industria textil, cuero y calzado
2002	02	Alto Gállego	1367,4	22	Industria	DD	Industria de la madera y del corcho
2002	02	Alto Gállego	389,3	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2002	02	Alto Gállego	35585,4	22	Industria	DG	Industria química
2002	02	Alto Gállego	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2002	02	Alto Gállego	2370,4	22	Industria	DI	Industrias de otros productos minerales no metálicos
2002	02	Alto Gállego	17302,1	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2002	02	Alto Gállego	0	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2002	02	Alto Gállego	50,5	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2002	02	Alto Gállego	58	22	Industria	DM	Fabricación de material de transporte
2002	02	Alto Gállego	128,5	22	Industria	DN	Industrias manufactureras diversas
2002	02	Alto Gállego	21641,5	30	Construcción	FF	Construcción
2002	02	Alto Gállego	14491,2	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
