Mes y año	Mes (código)	Mes nombre	Año	AÑO-CNO	Provincia código	Provincia nombre	Grandes grupos CNO	Ocupación (1 dígito) descripción	Sexo	Número de contratos
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	301
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	36
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Hombres	1360
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Mujeres	898
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	1	Directores y gerentes	Hombres	2
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	1	Directores y gerentes	Mujeres	2
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	118
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	103
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Hombres	59
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Mujeres	52
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	25
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	109
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	468
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	694
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	43
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	3
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	349
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	47
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	199
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	32
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Hombres	884
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Mujeres	439
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Hombres	42
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Mujeres	19
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	1093
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	1467
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Hombres	1004
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Mujeres	898
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	539
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	1213
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	2716
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	4429
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	56
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	12
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	1761
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	232
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1333
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	340
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Hombres	9074
Septiembre 2013	201309	Septiembre	2013	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Mujeres	5121
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	1	Directores y gerentes	Hombres	8
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	1	Directores y gerentes	Mujeres	4
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	163
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	103
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Hombres	211
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Mujeres	105
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	41
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	105
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	712
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	1002
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	59
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	1
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	307
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	8
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	281
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	27
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Hombres	2164
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Mujeres	1020
Agosto 2013	201308	Agosto	2013	CNO - 2011	22	Huesca	99	Ocupaciones militares	Hombres	1
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	1	Directores y gerentes	Hombres	2
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	1	Directores y gerentes	Mujeres	1
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	184
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	68
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Hombres	54
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Mujeres	27
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	15
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	52
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	366
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	594
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	12
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	2
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	237
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	47
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	142
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	14
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Hombres	512
Agosto 2013	201308	Agosto	2013	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Mujeres	411
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Hombres	24
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Mujeres	16
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	676
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	476
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Hombres	753
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Mujeres	465
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	383
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	809
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	1881
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	3218
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	82
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	82
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	1401
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	166
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1115
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	266
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Hombres	6894
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Mujeres	4442
Agosto 2013	201308	Agosto	2013	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Mujeres	1
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	1	Directores y gerentes	Hombres	10
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	1	Directores y gerentes	Mujeres	6
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	141
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	130
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Hombres	417
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Mujeres	335
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	91
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	204
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	1145
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	1645
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	80
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	5
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	446
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	33
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	446
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	48
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Hombres	2601
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Mujeres	1804
Julio 2013	201307	Julio	2013	CNO - 2011	22	Huesca	99	Ocupaciones militares	Mujeres	1
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	1	Directores y gerentes	Hombres	6
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	1	Directores y gerentes	Mujeres	2
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	92
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	89
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Hombres	73
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Mujeres	106
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	49
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	128
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	710
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	843
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	24
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	2
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	284
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	46
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	245
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	27
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Hombres	929
Julio 2013	201307	Julio	2013	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Mujeres	503
Julio 2013	201307	Julio	2013	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Hombres	43
Julio 2013	201307	Julio	2013	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Mujeres	17
Julio 2013	201307	Julio	2013	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	667
Julio 2013	201307	Julio	2013	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	779
Julio 2013	201307	Julio	2013	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Hombres	1059
Julio 2013	201307	Julio	2013	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Mujeres	958
Julio 2013	201307	Julio	2013	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	556
