Año	Comarca código	Comarca nombre	Número de actividades	Sector código	Sector	Rama código	Rama de actividad
2009	27	Andorra-Sierra de Arcos	19	4	Servicios	23	Educación (cnae 85)
2009	27	Andorra-Sierra de Arcos	18	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	27	Andorra-Sierra de Arcos	15	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	27	Andorra-Sierra de Arcos	58	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	28	Bajo Aragón	269	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	28	Bajo Aragón	27	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	28	Bajo Aragón	74	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	28	Bajo Aragón	29	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	28	Bajo Aragón	49	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	28	Bajo Aragón	5	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	28	Bajo Aragón	35	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	28	Bajo Aragón	48	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	28	Bajo Aragón	12	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	28	Bajo Aragón	6	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	28	Bajo Aragón	36	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	28	Bajo Aragón	79	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	28	Bajo Aragón	19	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	28	Bajo Aragón	880	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	28	Bajo Aragón	1171	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	28	Bajo Aragón	200	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	28	Bajo Aragón	315	4	Servicios	17	Hostelería (cnae 55, 56)
2009	28	Bajo Aragón	44	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	28	Bajo Aragón	135	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	28	Bajo Aragón	382	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	28	Bajo Aragón	284	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	28	Bajo Aragón	165	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	28	Bajo Aragón	78	4	Servicios	23	Educación (cnae 85)
2009	28	Bajo Aragón	71	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	28	Bajo Aragón	79	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	28	Bajo Aragón	178	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	29	Comunidad de Teruel	183	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	29	Comunidad de Teruel	11	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	29	Comunidad de Teruel	80	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	29	Comunidad de Teruel	8	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	29	Comunidad de Teruel	71	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	29	Comunidad de Teruel	7	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	29	Comunidad de Teruel	34	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	29	Comunidad de Teruel	74	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	29	Comunidad de Teruel	15	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	29	Comunidad de Teruel	4	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	29	Comunidad de Teruel	42	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	29	Comunidad de Teruel	82	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	29	Comunidad de Teruel	23	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	29	Comunidad de Teruel	1161	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	29	Comunidad de Teruel	1433	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	29	Comunidad de Teruel	399	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	29	Comunidad de Teruel	540	4	Servicios	17	Hostelería (cnae 55, 56)
2009	29	Comunidad de Teruel	72	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	29	Comunidad de Teruel	182	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	29	Comunidad de Teruel	252	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	29	Comunidad de Teruel	539	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	29	Comunidad de Teruel	219	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	29	Comunidad de Teruel	144	4	Servicios	23	Educación (cnae 85)
2009	29	Comunidad de Teruel	139	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	29	Comunidad de Teruel	126	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	29	Comunidad de Teruel	235	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	30	Maestrazgo	124	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	30	Maestrazgo	20	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	30	Maestrazgo	20	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	30	Maestrazgo	8	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	30	Maestrazgo	2	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	30	Maestrazgo	6	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	30	Maestrazgo	1	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	30	Maestrazgo	23	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	30	Maestrazgo	1	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	30	Maestrazgo	136	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	30	Maestrazgo	129	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	30	Maestrazgo	11	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	30	Maestrazgo	105	4	Servicios	17	Hostelería (cnae 55, 56)
2009	30	Maestrazgo	2	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	30	Maestrazgo	11	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	30	Maestrazgo	22	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	30	Maestrazgo	20	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	30	Maestrazgo	7	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	30	Maestrazgo	5	4	Servicios	23	Educación (cnae 85)
2009	30	Maestrazgo	13	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	30	Maestrazgo	12	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	31	Sierra de Albarracín	29	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	31	Sierra de Albarracín	3	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	31	Sierra de Albarracín	18	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	31	Sierra de Albarracín	15	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	31	Sierra de Albarracín	3	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	31	Sierra de Albarracín	9	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	31	Sierra de Albarracín	5	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	31	Sierra de Albarracín	2	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	31	Sierra de Albarracín	3	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	31	Sierra de Albarracín	181	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	31	Sierra de Albarracín	107	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	31	Sierra de Albarracín	11	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	31	Sierra de Albarracín	185	4	Servicios	17	Hostelería (cnae 55, 56)
2009	31	Sierra de Albarracín	1	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	31	Sierra de Albarracín	9	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	31	Sierra de Albarracín	11	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	31	Sierra de Albarracín	15	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	31	Sierra de Albarracín	16	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	31	Sierra de Albarracín	8	4	Servicios	23	Educación (cnae 85)
2009	31	Sierra de Albarracín	15	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	31	Sierra de Albarracín	13	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	32	Gúdar-Javalambre	50	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	32	Gúdar-Javalambre	33	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	32	Gúdar-Javalambre	35	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	32	Gúdar-Javalambre	9	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	32	Gúdar-Javalambre	19	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	32	Gúdar-Javalambre	2	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	32	Gúdar-Javalambre	7	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	32	Gúdar-Javalambre	10	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	32	Gúdar-Javalambre	4	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	32	Gúdar-Javalambre	1	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	32	Gúdar-Javalambre	7	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	32	Gúdar-Javalambre	20	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	32	Gúdar-Javalambre	3	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	32	Gúdar-Javalambre	404	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	32	Gúdar-Javalambre	348	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	32	Gúdar-Javalambre	61	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	32	Gúdar-Javalambre	279	4	Servicios	17	Hostelería (cnae 55, 56)
2009	32	Gúdar-Javalambre	1	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	32	Gúdar-Javalambre	35	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	32	Gúdar-Javalambre	63	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2009	32	Gúdar-Javalambre	34	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2009	32	Gúdar-Javalambre	50	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2009	32	Gúdar-Javalambre	15	4	Servicios	23	Educación (cnae 85)
2009	32	Gúdar-Javalambre	5	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2009	32	Gúdar-Javalambre	21	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2009	32	Gúdar-Javalambre	30	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2009	33	Matarraña / Matarranya	277	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2009	33	Matarraña / Matarranya	2	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2009	33	Matarraña / Matarranya	86	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2009	33	Matarraña / Matarranya	7	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2009	33	Matarraña / Matarranya	21	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2009	33	Matarraña / Matarranya	1	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2009	33	Matarraña / Matarranya	7	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2009	33	Matarraña / Matarranya	23	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2009	33	Matarraña / Matarranya	11	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2009	33	Matarraña / Matarranya	5	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2009	33	Matarraña / Matarranya	9	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2009	33	Matarraña / Matarranya	8	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2009	33	Matarraña / Matarranya	5	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2009	33	Matarraña / Matarranya	277	3	Construcción	14	Construcción (cnae 41, 42, 43)
2009	33	Matarraña / Matarranya	301	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2009	33	Matarraña / Matarranya	34	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2009	33	Matarraña / Matarranya	193	4	Servicios	17	Hostelería (cnae 55, 56)
2009	33	Matarraña / Matarranya	14	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2009	33	Matarraña / Matarranya	35	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2009	33	Matarraña / Matarranya	104	4	Servicios	20	Actividades inmobiliarias (cnae 68)
