Mes y año	Municipio código	Municipio nombre	Temporalidad	Sexo	Afiliaciones en alta
Junio 2015	50055	Borja	Indefinido	Mujeres	478
Junio 2015	50056	Botorrita	Indefinido	Hombres	7
Junio 2015	50056	Botorrita	Indefinido	Mujeres	1
Junio 2015	50057	Brea de Aragón	Indefinido	Hombres	170
Junio 2015	50057	Brea de Aragón	Indefinido	Mujeres	101
Junio 2015	50058	Bubierca	Indefinido	Hombres	1
Junio 2015	50059	Bujaraloz	Indefinido	Hombres	84
Junio 2015	50059	Bujaraloz	Indefinido	Mujeres	61
Junio 2015	50060	Bulbuente	Indefinido	Hombres	9
Junio 2015	50060	Bulbuente	Indefinido	Mujeres	11
Junio 2015	50061	Bureta	Indefinido	Hombres	2
Junio 2015	50061	Bureta	Indefinido	Mujeres	5
Junio 2015	50062	Burgo de Ebro (El)	Indefinido	Hombres	665
Junio 2015	50062	Burgo de Ebro (El)	Indefinido	Mujeres	260
Junio 2015	50063	Buste (El)	Indefinido	Mujeres	1
Junio 2015	50064	Cabañas de Ebro	Indefinido	Hombres	53
Junio 2015	50064	Cabañas de Ebro	Indefinido	Mujeres	28
Junio 2015	50066	Cadrete	Indefinido	Hombres	665
Junio 2015	50066	Cadrete	Indefinido	Mujeres	323
Junio 2015	50067	Calatayud	Indefinido	Hombres	1135
Junio 2015	50067	Calatayud	Indefinido	Mujeres	1081
Junio 2015	50068	Calatorao	Indefinido	Hombres	216
Junio 2015	50068	Calatorao	Indefinido	Mujeres	124
Junio 2015	50069	Calcena	Indefinido	Hombres	1
Junio 2015	50069	Calcena	Indefinido	Mujeres	1
Junio 2015	50070	Calmarza	Indefinido	Hombres	1
Junio 2015	50071	Campillo de Aragón	Indefinido	Hombres	2
Junio 2015	50072	Carenas	Indefinido	Hombres	2
Junio 2015	50072	Carenas	Indefinido	Mujeres	3
Junio 2015	50073	Cariñena	Indefinido	Hombres	727
Junio 2015	50073	Cariñena	Indefinido	Mujeres	375
Junio 2015	50074	Caspe	Indefinido	Hombres	672
Junio 2015	50074	Caspe	Indefinido	Mujeres	836
Junio 2015	50075	Castejón de Alarba	Indefinido	Hombres	1
Junio 2015	50076	Castejón de las Armas	Indefinido	Hombres	5
Junio 2015	50077	Castejón de Valdejasa	Indefinido	Hombres	8
Junio 2015	50077	Castejón de Valdejasa	Indefinido	Mujeres	4
Junio 2015	50078	Castiliscar	Indefinido	Hombres	11
Junio 2015	50078	Castiliscar	Indefinido	Mujeres	7
Junio 2015	50079	Cervera de la Cañada	Indefinido	Hombres	12
Junio 2015	50079	Cervera de la Cañada	Indefinido	Mujeres	2
Junio 2015	50081	Cetina	Indefinido	Hombres	28
Junio 2015	50081	Cetina	Indefinido	Mujeres	18
Junio 2015	50082	Cimballa	Indefinido	Hombres	3
Junio 2015	50082	Cimballa	Indefinido	Mujeres	2
Junio 2015	50083	Cinco Olivas	Indefinido	Mujeres	16
Junio 2015	50086	Codos	Indefinido	Hombres	11
Junio 2015	50086	Codos	Indefinido	Mujeres	20
Junio 2015	50087	Contamina	Indefinido	Hombres	1
Junio 2015	50088	Cosuenda	Indefinido	Hombres	6
Junio 2015	50088	Cosuenda	Indefinido	Mujeres	5
Junio 2015	50089	Cuarte de Huerva	Indefinido	Hombres	2180
Junio 2015	50089	Cuarte de Huerva	Indefinido	Mujeres	1146
Junio 2015	50090	Cubel	Indefinido	Hombres	4
Junio 2015	50090	Cubel	Indefinido	Mujeres	1
Junio 2015	50091	Cuerlas (Las)	Indefinido	Hombres	4
Junio 2015	50092	Chiprana	Indefinido	Hombres	13
Junio 2015	50092	Chiprana	Indefinido	Mujeres	13
Junio 2015	50093	Chodes	Indefinido	Hombres	1
Junio 2015	50094	Daroca	Indefinido	Hombres	336
Junio 2015	50094	Daroca	Indefinido	Mujeres	191
Junio 2015	50095	Ejea de los Caballeros	Indefinido	Hombres	1517
Junio 2015	50095	Ejea de los Caballeros	Indefinido	Mujeres	1215
Junio 2015	50096	Embid de Ariza	Indefinido	Hombres	1
Junio 2015	50098	Encinacorba	Indefinido	Hombres	7
Junio 2015	50098	Encinacorba	Indefinido	Mujeres	2
Junio 2015	50099	Épila	Indefinido	Hombres	1025
Junio 2015	50099	Épila	Indefinido	Mujeres	628
Junio 2015	50100	Erla	Indefinido	Hombres	13
Junio 2015	50100	Erla	Indefinido	Mujeres	8
Junio 2015	50101	Escatrón	Indefinido	Hombres	84
Junio 2015	50101	Escatrón	Indefinido	Mujeres	23
Junio 2015	50102	Fabara	Indefinido	Hombres	49
Junio 2015	50102	Fabara	Indefinido	Mujeres	35
Junio 2015	50104	Farlete	Indefinido	Hombres	10
Junio 2015	50104	Farlete	Indefinido	Mujeres	2
Junio 2015	50105	Fayón	Indefinido	Hombres	13
Junio 2015	50105	Fayón	Indefinido	Mujeres	15
Junio 2015	50106	Fayos (Los)	Indefinido	Mujeres	1
Junio 2015	50107	Figueruelas	Indefinido	Hombres	5498
Junio 2015	50107	Figueruelas	Indefinido	Mujeres	962
Junio 2015	50109	Frago (El)	Indefinido	Hombres	1
Junio 2015	50109	Frago (El)	Indefinido	Mujeres	1
Junio 2015	50110	Frasno (El)	Indefinido	Hombres	17
Junio 2015	50110	Frasno (El)	Indefinido	Mujeres	5
Junio 2015	50111	Fréscano	Indefinido	Hombres	3
Junio 2015	50111	Fréscano	Indefinido	Mujeres	3
Junio 2015	50113	Fuendejalón	Indefinido	Hombres	33
Junio 2015	50113	Fuendejalón	Indefinido	Mujeres	45
Junio 2015	50114	Fuendetodos	Indefinido	Hombres	7
Junio 2015	50114	Fuendetodos	Indefinido	Mujeres	3
Junio 2015	50115	Fuentes de Ebro	Indefinido	Hombres	375
Junio 2015	50115	Fuentes de Ebro	Indefinido	Mujeres	221
Junio 2015	50116	Fuentes de Jiloca	Indefinido	Hombres	8
Junio 2015	50116	Fuentes de Jiloca	Indefinido	Mujeres	1
Junio 2015	50117	Gallocanta	Indefinido	Hombres	3
Junio 2015	50117	Gallocanta	Indefinido	Mujeres	1
Junio 2015	50118	Gallur	Indefinido	Hombres	142
Junio 2015	50118	Gallur	Indefinido	Mujeres	114
Junio 2015	50119	Gelsa	Indefinido	Hombres	56
Junio 2015	50119	Gelsa	Indefinido	Mujeres	26
Junio 2015	50120	Godojos	Indefinido	Hombres	5
Junio 2015	50121	Gotor	Indefinido	Hombres	5
Junio 2015	50121	Gotor	Indefinido	Mujeres	6
Junio 2015	50123	Grisén	Indefinido	Hombres	5
Junio 2015	50123	Grisén	Indefinido	Mujeres	18
Junio 2015	50124	Herrera de los Navarros	Indefinido	Hombres	23
Junio 2015	50124	Herrera de los Navarros	Indefinido	Mujeres	12
Junio 2015	50125	Ibdes	Indefinido	Hombres	3
Junio 2015	50125	Ibdes	Indefinido	Mujeres	3
Junio 2015	50126	Illueca	Indefinido	Hombres	251
Junio 2015	50126	Illueca	Indefinido	Mujeres	201
Junio 2015	50128	Isuerre	Indefinido	Mujeres	1
Junio 2015	50129	Jaraba	Indefinido	Hombres	49
Junio 2015	50129	Jaraba	Indefinido	Mujeres	70
Junio 2015	50130	Jarque	Indefinido	Hombres	5
Junio 2015	50130	Jarque	Indefinido	Mujeres	4
Junio 2015	50131	Jaulín	Indefinido	Hombres	7
Junio 2015	50131	Jaulín	Indefinido	Mujeres	16
Junio 2015	50132	Joyosa (La)	Indefinido	Hombres	19
Junio 2015	50132	Joyosa (La)	Indefinido	Mujeres	38
Junio 2015	50133	Lagata	Indefinido	Hombres	4
Junio 2015	50134	Langa del Castillo	Indefinido	Hombres	1
Junio 2015	50135	Layana	Indefinido	Hombres	3
Junio 2015	50136	Lécera	Indefinido	Hombres	28
Junio 2015	50136	Lécera	Indefinido	Mujeres	24
Junio 2015	50137	Leciñena	Indefinido	Hombres	72
Junio 2015	50137	Leciñena	Indefinido	Mujeres	39
Junio 2015	50139	Letux	Indefinido	Hombres	9
Junio 2015	50139	Letux	Indefinido	Mujeres	21
Junio 2015	50141	Lituénigo	Indefinido	Hombres	1
Junio 2015	50141	Lituénigo	Indefinido	Mujeres	1
Junio 2015	50143	Longares	Indefinido	Hombres	16
Junio 2015	50143	Longares	Indefinido	Mujeres	21
Junio 2015	50144	Longás	Indefinido	Hombres	2
Junio 2015	50146	Lucena de Jalón	Indefinido	Hombres	4
Junio 2015	50146	Lucena de Jalón	Indefinido	Mujeres	5
Junio 2015	50147	Luceni	Indefinido	Hombres	46
Junio 2015	50147	Luceni	Indefinido	Mujeres	14
Junio 2015	50148	Luesia	Indefinido	Hombres	5
Junio 2015	50148	Luesia	Indefinido	Mujeres	11
Junio 2015	50149	Luesma	Indefinido	Hombres	1
Junio 2015	50149	Luesma	Indefinido	Mujeres	1
Junio 2015	50150	Lumpiaque	Indefinido	Hombres	26
Junio 2015	50150	Lumpiaque	Indefinido	Mujeres	8
Junio 2015	50151	Luna	Indefinido	Hombres	17
Junio 2015	50151	Luna	Indefinido	Mujeres	15
Junio 2015	50152	Maella	Indefinido	Hombres	136
Junio 2015	50152	Maella	Indefinido	Mujeres	55
Junio 2015	50153	Magallón	Indefinido	Hombres	30
Junio 2015	50153	Magallón	Indefinido	Mujeres	49
Junio 2015	50154	Mainar	Indefinido	Hombres	2
Junio 2015	50155	Malanquilla	Indefinido	Hombres	1
Junio 2015	50155	Malanquilla	Indefinido	Mujeres	2
Junio 2015	50156	Maleján	Indefinido	Hombres	1
Junio 2015	50156	Maleján	Indefinido	Mujeres	1
Junio 2015	50157	Malón	Indefinido	Hombres	16
Junio 2015	50157	Malón	Indefinido	Mujeres	27
Junio 2015	50159	Maluenda	Indefinido	Hombres	19
Junio 2015	50159	Maluenda	Indefinido	Mujeres	19
Junio 2015	50160	Mallén	Indefinido	Hombres	352
Junio 2015	50160	Mallén	Indefinido	Mujeres	499
Junio 2015	50161	Manchones	Indefinido	Hombres	2
Junio 2015	50162	Mara	Indefinido	Hombres	1
Junio 2015	50162	Mara	Indefinido	Mujeres	2
Junio 2015	50163	María de Huerva	Indefinido	Hombres	280
Junio 2015	50163	María de Huerva	Indefinido	Mujeres	136
Junio 2015	50164	Mediana de Aragón	Indefinido	Hombres	7
Junio 2015	50164	Mediana de Aragón	Indefinido	Mujeres	2
Junio 2015	50165	Mequinenza	Indefinido	Hombres	209
Junio 2015	50165	Mequinenza	Indefinido	Mujeres	259
Junio 2015	50166	Mesones de Isuela	Indefinido	Hombres	2
Junio 2015	50166	Mesones de Isuela	Indefinido	Mujeres	1
Junio 2015	50167	Mezalocha	Indefinido	Hombres	18
Junio 2015	50167	Mezalocha	Indefinido	Mujeres	7
Junio 2015	50168	Mianos	Indefinido	Mujeres	1
Junio 2015	50169	Miedes de Aragón	Indefinido	Hombres	8
Junio 2015	50169	Miedes de Aragón	Indefinido	Mujeres	16
Junio 2015	50170	Monegrillo	Indefinido	Hombres	16
Junio 2015	50170	Monegrillo	Indefinido	Mujeres	17
Junio 2015	50172	Monreal de Ariza	Indefinido	Hombres	14
Junio 2015	50172	Monreal de Ariza	Indefinido	Mujeres	5
Junio 2015	50173	Monterde	Indefinido	Hombres	13
Junio 2015	50173	Monterde	Indefinido	Mujeres	3
Junio 2015	50175	Morata de Jalón	Indefinido	Hombres	133
Junio 2015	50175	Morata de Jalón	Indefinido	Mujeres	19
Junio 2015	50176	Morata de Jiloca	Indefinido	Hombres	29
Junio 2015	50176	Morata de Jiloca	Indefinido	Mujeres	24
Junio 2015	50177	Morés	Indefinido	Hombres	25
Junio 2015	50177	Morés	Indefinido	Mujeres	11
Junio 2015	50178	Moros	Indefinido	Hombres	8
Junio 2015	50178	Moros	Indefinido	Mujeres	9
Junio 2015	50179	Moyuela	Indefinido	Hombres	5
Junio 2015	50179	Moyuela	Indefinido	Mujeres	6
Junio 2015	50181	Muel	Indefinido	Hombres	488
Junio 2015	50181	Muel	Indefinido	Mujeres	127
Junio 2015	50182	Muela (La)	Indefinido	Hombres	2063
Junio 2015	50182	Muela (La)	Indefinido	Mujeres	822
Junio 2015	50183	Munébrega	Indefinido	Hombres	7
Junio 2015	50183	Munébrega	Indefinido	Mujeres	5
Junio 2015	50184	Murero	Indefinido	Hombres	4
Junio 2015	50184	Murero	Indefinido	Mujeres	1
Junio 2015	50185	Murillo de Gállego	Indefinido	Hombres	17
Junio 2015	50185	Murillo de Gállego	Indefinido	Mujeres	11
Junio 2015	50186	Navardún	Indefinido	Mujeres	1
Junio 2015	50187	Nigüella	Indefinido	Hombres	1
Junio 2015	50188	Nombrevilla	Indefinido	Hombres	1
Junio 2015	50189	Nonaspe	Indefinido	Hombres	38
Junio 2015	50189	Nonaspe	Indefinido	Mujeres	33
Junio 2015	50190	Novallas	Indefinido	Hombres	20
Junio 2015	50190	Novallas	Indefinido	Mujeres	16
Junio 2015	50191	Novillas	Indefinido	Hombres	11
Junio 2015	50191	Novillas	Indefinido	Mujeres	20
Junio 2015	50192	Nuévalos	Indefinido	Hombres	54
Junio 2015	50192	Nuévalos	Indefinido	Mujeres	44
Junio 2015	50193	Nuez de Ebro	Indefinido	Hombres	42
Junio 2015	50193	Nuez de Ebro	Indefinido	Mujeres	16
Junio 2015	50197	Orés	Indefinido	Mujeres	2
Junio 2015	50199	Osera de Ebro	Indefinido	Hombres	36
Junio 2015	50199	Osera de Ebro	Indefinido	Mujeres	10
Junio 2015	50200	Paniza	Indefinido	Hombres	32
Junio 2015	50200	Paniza	Indefinido	Mujeres	22
Junio 2015	50201	Paracuellos de Jiloca	Indefinido	Hombres	38
Junio 2015	50201	Paracuellos de Jiloca	Indefinido	Mujeres	41
Junio 2015	50202	Paracuellos de la Ribera	Indefinido	Mujeres	3
Junio 2015	50203	Pastriz	Indefinido	Hombres	26
Junio 2015	50203	Pastriz	Indefinido	Mujeres	35
Junio 2015	50204	Pedrola	Indefinido	Hombres	1771
Junio 2015	50204	Pedrola	Indefinido	Mujeres	399
Junio 2015	50206	Perdiguera	Indefinido	Hombres	17
Junio 2015	50206	Perdiguera	Indefinido	Mujeres	11
Junio 2015	50207	Piedratajada	Indefinido	Hombres	2
Junio 2015	50207	Piedratajada	Indefinido	Mujeres	1
Junio 2015	50208	Pina de Ebro	Indefinido	Hombres	389
Junio 2015	50208	Pina de Ebro	Indefinido	Mujeres	308
Junio 2015	50209	Pinseque	Indefinido	Hombres	412
Junio 2015	50209	Pinseque	Indefinido	Mujeres	311
Junio 2015	50210	Pintanos (Los)	Indefinido	Hombres	1
Junio 2015	50210	Pintanos (Los)	Indefinido	Mujeres	1
Junio 2015	50211	Plasencia de Jalón	Indefinido	Hombres	29
Junio 2015	50211	Plasencia de Jalón	Indefinido	Mujeres	7
Junio 2015	50213	Plenas	Indefinido	Hombres	1
Junio 2015	50213	Plenas	Indefinido	Mujeres	3
Junio 2015	50214	Pomer	Indefinido	Hombres	2
Junio 2015	50214	Pomer	Indefinido	Mujeres	1
Junio 2015	50215	Pozuel de Ariza	Indefinido	Hombres	2
Junio 2015	50216	Pozuelo de Aragón	Indefinido	Hombres	15
Junio 2015	50216	Pozuelo de Aragón	Indefinido	Mujeres	10
Junio 2015	50217	Pradilla de Ebro	Indefinido	Hombres	156
Junio 2015	50217	Pradilla de Ebro	Indefinido	Mujeres	22
Junio 2015	50218	Puebla de Albortón	Indefinido	Hombres	28
Junio 2015	50218	Puebla de Albortón	Indefinido	Mujeres	10
Junio 2015	50219	Puebla de Alfindén (La)	Indefinido	Hombres	1973
Junio 2015	50219	Puebla de Alfindén (La)	Indefinido	Mujeres	816
Junio 2015	50222	Quinto	Indefinido	Hombres	231
Junio 2015	50222	Quinto	Indefinido	Mujeres	105
Junio 2015	50223	Remolinos	Indefinido	Hombres	86
Junio 2015	50223	Remolinos	Indefinido	Mujeres	30
Junio 2015	50224	Retascón	Indefinido	Hombres	1
Junio 2015	50225	Ricla	Indefinido	Hombres	127
Junio 2015	50225	Ricla	Indefinido	Mujeres	80
Junio 2015	50227	Romanos	Indefinido	Hombres	4
Junio 2015	50227	Romanos	Indefinido	Mujeres	8
Junio 2015	50228	Rueda de Jalón	Indefinido	Hombres	2
Junio 2015	50228	Rueda de Jalón	Indefinido	Mujeres	7
Junio 2015	50230	Sádaba	Indefinido	Hombres	69
Junio 2015	50230	Sádaba	Indefinido	Mujeres	94
Junio 2015	50231	Salillas de Jalón	Indefinido	Hombres	2
Junio 2015	50231	Salillas de Jalón	Indefinido	Mujeres	14
Junio 2015	50232	Salvatierra de Esca	Indefinido	Hombres	5
Junio 2015	50232	Salvatierra de Esca	Indefinido	Mujeres	1
Junio 2015	50233	Samper del Salz	Indefinido	Mujeres	1
Junio 2015	50234	San Martín de la Virgen de Moncayo	Indefinido	Hombres	1
Junio 2015	50234	San Martín de la Virgen de Moncayo	Indefinido	Mujeres	3
Junio 2015	50235	San Mateo de Gállego	Indefinido	Hombres	304
Junio 2015	50235	San Mateo de Gállego	Indefinido	Mujeres	193
Junio 2015	50236	Santa Cruz de Grío	Indefinido	Hombres	1
Junio 2015	50236	Santa Cruz de Grío	Indefinido	Mujeres	1
Junio 2015	50237	Santa Cruz de Moncayo	Indefinido	Hombres	1
Junio 2015	50240	Sástago	Indefinido	Hombres	126
Junio 2015	50240	Sástago	Indefinido	Mujeres	101
Junio 2015	50241	Saviñán	Indefinido	Hombres	20
Junio 2015	50241	Saviñán	Indefinido	Mujeres	15
Junio 2015	50243	Sestrica	Indefinido	Hombres	17
Junio 2015	50243	Sestrica	Indefinido	Mujeres	12
Junio 2015	50244	Sierra de Luna	Indefinido	Hombres	25
Junio 2015	50244	Sierra de Luna	Indefinido	Mujeres	10
Junio 2015	50245	Sigüés	Indefinido	Hombres	3
Junio 2015	50245	Sigüés	Indefinido	Mujeres	4
Junio 2015	50247	Sobradiel	Indefinido	Hombres	178
Junio 2015	50247	Sobradiel	Indefinido	Mujeres	97
Junio 2015	50248	Sos del Rey Católico	Indefinido	Hombres	44
Junio 2015	50248	Sos del Rey Católico	Indefinido	Mujeres	35
Junio 2015	50249	Tabuenca	Indefinido	Hombres	3
Junio 2015	50249	Tabuenca	Indefinido	Mujeres	5
Junio 2015	50251	Tarazona	Indefinido	Hombres	845
Junio 2015	50251	Tarazona	Indefinido	Mujeres	668
Junio 2015	50252	Tauste	Indefinido	Hombres	716
Junio 2015	50252	Tauste	Indefinido	Mujeres	585
Junio 2015	50253	Terrer	Indefinido	Hombres	23
Junio 2015	50253	Terrer	Indefinido	Mujeres	16
Junio 2015	50254	Tierga	Indefinido	Hombres	25
Junio 2015	50254	Tierga	Indefinido	Mujeres	4
Junio 2015	50255	Tobed	Indefinido	Hombres	2
Junio 2015	50255	Tobed	Indefinido	Mujeres	7
Junio 2015	50256	Torralba de los Frailes	Indefinido	Hombres	1
Junio 2015	50257	Torralba de Ribota	Indefinido	Hombres	1
Junio 2015	50257	Torralba de Ribota	Indefinido	Mujeres	2
Junio 2015	50258	Torralbilla	Indefinido	Hombres	3
Junio 2015	50259	Torrehermosa	Indefinido	Hombres	2
Junio 2015	50259	Torrehermosa	Indefinido	Mujeres	1
Junio 2015	50261	Torrellas	Indefinido	Hombres	5
Junio 2015	50261	Torrellas	Indefinido	Mujeres	2
Junio 2015	50262	Torres de Berrellén	Indefinido	Hombres	94
Junio 2015	50262	Torres de Berrellén	Indefinido	Mujeres	27
Junio 2015	50263	Torrijo de la Cañada	Indefinido	Hombres	3
Junio 2015	50263	Torrijo de la Cañada	Indefinido	Mujeres	4
Junio 2015	50264	Tosos	Indefinido	Hombres	5
Junio 2015	50264	Tosos	Indefinido	Mujeres	1
Junio 2015	50265	Trasmoz	Indefinido	Mujeres	1
Junio 2015	50266	Trasobares	Indefinido	Hombres	2
Junio 2015	50266	Trasobares	Indefinido	Mujeres	1
Junio 2015	50267	Uncastillo	Indefinido	Hombres	22
Junio 2015	50267	Uncastillo	Indefinido	Mujeres	20
Junio 2015	50268	Undués de Lerda	Indefinido	Hombres	11
Junio 2015	50268	Undués de Lerda	Indefinido	Mujeres	3
Junio 2015	50269	Urrea de Jalón	Indefinido	Hombres	8
Junio 2015	50269	Urrea de Jalón	Indefinido	Mujeres	17
Junio 2015	50270	Urriés	Indefinido	Hombres	1
Junio 2015	50270	Urriés	Indefinido	Mujeres	1
Junio 2015	50271	Used	Indefinido	Hombres	3
Junio 2015	50271	Used	Indefinido	Mujeres	4
Junio 2015	50272	Utebo	Indefinido	Hombres	1619
Junio 2015	50272	Utebo	Indefinido	Mujeres	1276
Junio 2015	50274	Val de San Martín	Indefinido	Hombres	1
Junio 2015	50275	Valmadrid	Indefinido	Hombres	2
Junio 2015	50275	Valmadrid	Indefinido	Mujeres	1
Junio 2015	50276	Valpalmas	Indefinido	Hombres	2
Junio 2015	50276	Valpalmas	Indefinido	Mujeres	1
Junio 2015	50277	Valtorres	Indefinido	Hombres	2
Junio 2015	50278	Velilla de Ebro	Indefinido	Hombres	3
Junio 2015	50278	Velilla de Ebro	Indefinido	Mujeres	1
Junio 2015	50279	Velilla de Jiloca	Indefinido	Mujeres	1
Junio 2015	50280	Vera de Moncayo	Indefinido	Hombres	18
Junio 2015	50280	Vera de Moncayo	Indefinido	Mujeres	10
Junio 2015	50281	Vierlas	Indefinido	Hombres	5
Junio 2015	50283	Villadoz	Indefinido	Hombres	9
Junio 2015	50283	Villadoz	Indefinido	Mujeres	5
Junio 2015	50284	Villafeliche	Indefinido	Hombres	3
Junio 2015	50284	Villafeliche	Indefinido	Mujeres	2
Junio 2015	50285	Villafranca de Ebro	Indefinido	Hombres	26
Junio 2015	50285	Villafranca de Ebro	Indefinido	Mujeres	45
Junio 2015	50287	Villalengua	Indefinido	Hombres	5
Junio 2015	50287	Villalengua	Indefinido	Mujeres	2
Junio 2015	50288	Villanueva de Gállego	Indefinido	Hombres	1869
Junio 2015	50288	Villanueva de Gállego	Indefinido	Mujeres	1712
Junio 2015	50290	Villanueva de Huerva	Indefinido	Hombres	5
Junio 2015	50290	Villanueva de Huerva	Indefinido	Mujeres	4
Junio 2015	50291	Villar de los Navarros	Indefinido	Hombres	4
Junio 2015	50291	Villar de los Navarros	Indefinido	Mujeres	1
Junio 2015	50292	Villarreal de Huerva	Indefinido	Hombres	92
Junio 2015	50292	Villarreal de Huerva	Indefinido	Mujeres	30
Junio 2015	50293	Villarroya de la Sierra	Indefinido	Hombres	9
Junio 2015	50293	Villarroya de la Sierra	Indefinido	Mujeres	6
Junio 2015	50294	Villarroya del Campo	Indefinido	Hombres	2
Junio 2015	50294	Villarroya del Campo	Indefinido	Mujeres	2
Junio 2015	50296	Zaida (La)	Indefinido	Hombres	183
Junio 2015	50296	Zaida (La)	Indefinido	Mujeres	36
Junio 2015	50297	Zaragoza	Indefinido	Hombres	66171
Junio 2015	50297	Zaragoza	Indefinido	Mujeres	70709
Junio 2015	50298	Zuera	Indefinido	Hombres	1236
Junio 2015	50298	Zuera	Indefinido	Mujeres	643
Junio 2015	50901	Biel	Indefinido	Hombres	4
Junio 2015	50901	Biel	Indefinido	Mujeres	3
Junio 2015	50902	Marracos	Indefinido	Hombres	1
Junio 2015	50903	Villamayor de Gállego	Indefinido	Hombres	158
Junio 2015	50903	Villamayor de Gállego	Indefinido	Mujeres	178
Septiembre 2015	22001	Abiego	Indefinido	Hombres	15
Septiembre 2015	22001	Abiego	Indefinido	Mujeres	7
Septiembre 2015	22002	Abizanda	Indefinido	Hombres	13
Septiembre 2015	22002	Abizanda	Indefinido	Mujeres	10
Septiembre 2015	22003	Adahuesca	Indefinido	Hombres	5
Septiembre 2015	22003	Adahuesca	Indefinido	Mujeres	1
Septiembre 2015	22004	Agüero	Indefinido	Hombres	3
Septiembre 2015	22004	Agüero	Indefinido	Mujeres	3
Septiembre 2015	22006	Aísa	Indefinido	Hombres	37
Septiembre 2015	22006	Aísa	Indefinido	Mujeres	21
Septiembre 2015	22007	Albalate de Cinca	Indefinido	Hombres	61
Septiembre 2015	22007	Albalate de Cinca	Indefinido	Mujeres	39
Septiembre 2015	22008	Albalatillo	Indefinido	Hombres	9
Septiembre 2015	22008	Albalatillo	Indefinido	Mujeres	7
Septiembre 2015	22009	Albelda	Indefinido	Hombres	29
Septiembre 2015	22009	Albelda	Indefinido	Mujeres	47
Septiembre 2015	22011	Albero Alto	Indefinido	Hombres	4
Septiembre 2015	22011	Albero Alto	Indefinido	Mujeres	2
Septiembre 2015	22012	Albero Bajo	Indefinido	Hombres	2
Septiembre 2015	22012	Albero Bajo	Indefinido	Mujeres	2
Septiembre 2015	22013	Alberuela de Tubo	Indefinido	Hombres	3
Septiembre 2015	22014	Alcalá de Gurrea	Indefinido	Hombres	13
Septiembre 2015	22014	Alcalá de Gurrea	Indefinido	Mujeres	8
Septiembre 2015	22015	Alcalá del Obispo	Indefinido	Hombres	11
Septiembre 2015	22015	Alcalá del Obispo	Indefinido	Mujeres	2
Septiembre 2015	22016	Alcampell	Indefinido	Hombres	41
Septiembre 2015	22016	Alcampell	Indefinido	Mujeres	47
Septiembre 2015	22017	Alcolea de Cinca	Indefinido	Hombres	199
Septiembre 2015	22017	Alcolea de Cinca	Indefinido	Mujeres	47
Septiembre 2015	22018	Alcubierre	Indefinido	Hombres	14
Septiembre 2015	22018	Alcubierre	Indefinido	Mujeres	19
Septiembre 2015	22019	Alerre	Indefinido	Hombres	2
Septiembre 2015	22019	Alerre	Indefinido	Mujeres	3
Septiembre 2015	22020	Alfántega	Indefinido	Hombres	2
Septiembre 2015	22020	Alfántega	Indefinido	Mujeres	2
Septiembre 2015	22021	Almudévar	Indefinido	Hombres	201
Septiembre 2015	22021	Almudévar	Indefinido	Mujeres	112
