Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
22024	Alquézar	93	1120661,24	12050,1208602151	81	685594,19	8464,12580246914	15	32077,15	2138,47666666667	2008
22024	Alquézar	100	1257103,82	12571,0382	82	688597,41	8397,5293902439	18	64300,14	3572,23	2009
22024	Alquézar	118	1262989,42	10703,3001694915	88	741347,67	8424,40534090909	30	88721,09	2957,36966666667	2010
22025	Altorricón	659	4315548,96	6548,63271623672	390	1805085,89	4628,42535897436	35	57825,39	1652,154	1999
22025	Altorricón	625	4691495,95	7506,39352	423	2008893,86	4749,15806146572	32	59999	1874,96875	2000
22025	Altorricón	616	5134242,55	8334,80933441558	419	2407349,36	5745,46386634845	37	48973,49	1323,60783783784	2001
22025	Altorricón	641	5397835,5	8420,96021840874	391	2133874,98	5457,48076726343	38	79293,7	2086,67631578947	2002
22025	Altorricón	649	5999321,12	9243,94625577812	392	2237234,32	5707,23040816327	42	95719,5	2279,03571428571	2003
22025	Altorricón	663	6427569,99	9694,67570135747	396	2307559,75	5827,17108585859	49	112429,1	2294,47142857143	2004
22025	Altorricón	694	6823217,1	9831,72492795389	386	2418670,14	6265,98481865285	49	153401,43	3130,64142857143	2005
22025	Altorricón	697	7196922,66	10325,5705308465	387	2651540,69	6851,52633074935	54	160931,6	2980,21481481481	2006
22025	Altorricón	769	8198266,92	10660,9452795839	393	2754820,5	7009,7213740458	53	136252,21	2570,79641509434	2007
22025	Altorricón	737	8790564,7	11927,4962008141	414	3238339,32	7822,07565217391	77	227391,87	2953,14116883117	2008
22025	Altorricón	645	8263789,14	12812,0761860465	413	3464832,07	8389,42389830508	99	401656,88	4057,1402020202	2009
22025	Altorricón	639	8319699,91	13019,8746635368	432	3611146,53	8359,13548611111	106	429164,37	4048,72047169811	2010
22027	Angüés	144	1023954,11	7110,79243055556	145	743663,72	5128,71531034483	9	23790,16	2643,35111111111	1999
22027	Angüés	140	1071740,67	7655,2905	136	747706,62	5497,84279411765	10	22501,23	2250,123	2000
22027	Angüés	144	1180156,02	8195,52791666667	140	829750,24	5926,78742857143	13	28290,28	2176,17538461538	2001
22027	Angüés	144	1352580,08	9392,91722222222	140	837513,84	5982,24171428571	14	37628,12	2687,72285714286	2002
22027	Angüés	161	1450312,86	9008,15440993789	134	849135,7	6336,83358208955	14	26877,31	1919,80785714286	2003
22027	Angüés	161	1401126,57	8702,64950310559	129	847652,65	6570,9507751938	17	38653,7	2273,74705882353	2004
22027	Angüés	143	1399185,15	9784,51153846154	128	914106,11	7141,453984375	12	32558,47	2713,20583333333	2005
22027	Angüés	153	1554516,86	10160,2409150327	135	1048947,03	7769,978	14	45735,57	3266,82642857143	2006
22027	Angüés	150	1710808,28	11405,3885333333	132	1037810,42	7862,20015151515	16	48581,54	3036,34625	2007
22027	Angüés	121	1590959,2	13148,4231404959	159	1278988,58	8043,95333333333	16	63551,13	3971,945625	2008
22027	Angüés	125	1486675,25	11893,402	167	1369553,94	8200,92179640719	23	106284,94	4621,08434782609	2009
22027	Angüés	110	1514502,47	13768,2042727273	160	1368839,95	8555,2496875	23	113928,47	4953,41173913043	2010
22028	Ansó	163	1028987,53	6312,80693251534	152	711177,09	4678,79664473684	12	16948,44	1412,37	1999
22028	Ansó	148	1016577,37	6868,76601351351	139	692773,4	4983,98129496403	11	26369,08	2397,18909090909	2000
22028	Ansó	147	1052346,77	7158,82156462585	149	717527,11	4815,61818791946	10	17599,94	1759,994	2001
22028	Ansó	150	1195966,94	7973,11293333333	144	763033,32	5298,8425	13	22757,34	1750,56461538462	2002
22028	Ansó	164	1272807,83	7761,02335365854	136	793875,65	5837,32095588235	22	44418,36	2019,01636363636	2003
22028	Ansó	180	1272818,14	7071,21188888889	134	799802,35	5968,67425373134	21	49326,09	2348,86142857143	2004
22028	Ansó	153	1233952,49	8065,04895424837	134	860225,33	6419,59201492537	19	40709,15	2142,58684210526	2005
22028	Ansó	144	1309153,95	9091,346875	128	864108,2	6750,8453125	18	53735,53	2985,30722222222	2006
22028	Ansó	154	1518881,48	9862,86675324675	128	959861,51	7498,918046875	22	47696,52	2168,02363636364	2007
22028	Ansó	148	1680833,35	11356,9820945946	149	1146226,17	7692,79308724832	23	56563,57	2459,28565217391	2008
22028	Ansó	189	1566414,12	8287,9053968254	154	1205459,69	7827,66032467532	26	110361,13	4244,65884615385	2009
22028	Ansó	127	1531799,42	12061,4127559055	144	1249070,04	8674,0975	32	139788,74	4368,398125	2010
22029	Antillón	36	240675,39	6685,4275	45	201445,21	4476,56022222222				1999
22029	Antillón	37	281943,46	7620,09351351351	53	223203,82	4211,39283018868				2000
22029	Antillón	29	299358,7	10322,7137931034	47	229367,61	4880,16191489362				2001
22029	Antillón	39	358131,19	9182,85102564103	43	202266,06	4703,86186046512				2002
22029	Antillón	40	401922,24	10048,056	41	214929,68	5242,18731707317				2003
22029	Antillón	43	466301,55	10844,2220930233	41	230836,99	5630,17048780488				2004
22029	Antillón	46	460220,61	10004,7958695652	42	252864,04	6020,57238095238				2005
22029	Antillón	35	480429,59	13726,5597142857	40	256626,25	6415,65625	0	0		2006
22029	Antillón	36	512543,12	14237,3088888889	37	233980,33	6323,7927027027				2007
22029	Antillón	32	525091,9	16409,121875	42	294764,34	7018,19857142857				2008
22029	Antillón	31	489521,14	15791,004516129	42	294426,32	7010,15047619048				2009
22029	Antillón	46	392800,01	8539,13065217391	37	278800,19	7535,14027027027				2010
22032	Aragüés del Puerto	38	184242,57	4848,48868421053	44	213762,8	4858,24545454545	0	0		1999
22032	Aragüés del Puerto	29	213246,73	7353,33551724138	43	222797,78	5181,34372093023	0	0		2000
22032	Aragüés del Puerto	25	213837,58	8553,5032	42	229039,12	5453,31238095238	0	0		2001
22032	Aragüés del Puerto	32	276672,6	8646,01875	35	225545,94	6444,16971428571				2002
22032	Aragüés del Puerto	39	307685,49	7889,37153846154	36	231077,98	6418,83277777778				2003
22032	Aragüés del Puerto	39	320531,56	8218,75794871795	34	237399,38	6982,33470588235				2004
22032	Aragüés del Puerto	42	355274,42	8458,91476190476	35	246540,27	7044,00771428571				2005
22032	Aragüés del Puerto	35	401498,32	11471,3805714286	32	239478,35	7483,6984375				2006
22032	Aragüés del Puerto	44	372842,16	8473,68545454545	34	271319,03	7979,97147058824				2007
22032	Aragüés del Puerto	44	378250,71	8596,60704545455	39	338811,26	8687,46820512821				2008
22032	Aragüés del Puerto	31	327330,21	10559,0390322581	34	342433,43	10071,5714705882	10	24464,5	2446,45	2009
22032	Aragüés del Puerto	29	357082,37	12313,1851724138	34	337118,5	9915,25	8	27168,8	3396,1	2010
22035	Arén	111	645187,84	5812,50306306306	138	671442,95	4865,52862318841				1999
22035	Arén	109	829314,31	7608,38816513761	134	710661,34	5303,4428358209				2000
22035	Arén	99	856819,06	8654,73797979798	158	810710,52	5131,07924050633				2001
22035	Arén	107	950337,62	8881,66	150	830495,22	5536,6348	10	22351,96	2235,196	2002
22035	Arén	118	986805,19	8362,75584745763	146	853141,85	5843,43732876712	12	25638,05	2136,50416666667	2003
22035	Arén	123	1089683,88	8859,21853658537	143	873190,13	6106,22468531469				2004
22035	Arén	136	1211024,01	8904,58830882353	138	895444,83	6488,73065217391	10	32402,15	3240,215	2005
22035	Arén	167	1487949,5	8909,87724550898	160	967317,52	6045,7345	13	48062,23	3697,09461538462	2006
22035	Arén	180	1825754,57	10143,0809444444	142	949882,26	6689,31169014085				2007
22035	Arén	168	1781458,31	10603,9185119048	151	1114778,01	7382,63582781457	22	64776,6	2944,39090909091	2008
22035	Arén	153	1597892,87	10443,744248366	147	1173744,22	7984,65455782313	17	43689,94	2569,99647058824	2009
22035	Arén	152	1511702,94	9945,41407894737	145	1172240,9	8084,42	17	60850,89	3579,46411764706	2010
22036	Argavieso	34	223475,34	6572,80411764706	39	182225,85	4672,45769230769				1999
22036	Argavieso	31	224986,84	7257,64	45	199236,19	4427,47088888889				2000
22036	Argavieso	34	232798,86	6847,02529411765	46	236214,31	5135,09369565217				2001
22036	Argavieso	31	227934,84	7352,73677419355	45	242839,45	5396,43222222222				2002
22036	Argavieso	38	240736,6	6335,17368421053	44	262047,34	5955,62136363636				2003
22036	Argavieso	28	283583,65	10127,9875	43	252962,14	5882,84046511628				2004
22036	Argavieso	34	363612,29	10694,4791176471	42	273738,56	6517,58476190476				2005
22036	Argavieso	29	392792,39	13544,5651724138	40	291099,83	7277,49575				2006
22036	Argavieso	33	388409,98	11769,9993939394	40	296491,05	7412,27625				2007
22036	Argavieso	37	356705,07	9640,67756756757	43	394809,84	9181,62418604651	7	26901,56	3843,08	2008
22036	Argavieso	25	247647,22	9905,8888	44	390841,06	8882,75136363636	7	27683,98	3954,85428571429	2009
22036	Argavieso	20	199068,19	9953,4095	44	388292,71	8824,83431818182	10	39649,7	3964,97	2010
22037	Arguis	19	101911,98	5363,78842105263	15	88079,17	5871,94466666667				1999
22037	Arguis	13	150623,01	11586,3853846154	14	87887,51	6277,67928571429				2000
22037	Arguis	13	200477,14	15421,3184615385	13	86162,67	6627,89769230769				2001
22037	Arguis	15	208424,1	13894,94	12	82278,54	6856,545				2002
22037	Arguis	20	193870,07	9693,5035	12	90970,1	7580,84166666667				2003
22037	Arguis	15	251301,66	16753,444	13	82977,53	6382,88692307692	0	0		2004
22037	Arguis	23	323484,14	14064,527826087	11	86899,48	7899,95272727273				2005
22037	Arguis	29	475931,28	16411,4234482759	12	120465,31	10038,7758333333				2006
22037	Arguis	46	819996,83	17826,0180434783	14	151828,48	10844,8914285714				2007
22037	Arguis	46	1063106,92	23111,02	16	174759,41	10922,463125				2008
22037	Arguis	39	1021952,95	26203,9217948718	16	178699,56	11168,7225				2009
22037	Arguis	41	917607,11	22380,6612195122	16	179696,87	11231,054375				2010
22039	Ayerbe	383	3175562,07	8291,28477806789	399	2158567,43	5409,94343358396	37	87994,9	2378,24054054054	1999
22039	Ayerbe	399	3538416,83	8868,21260651629	411	2368073,11	5761,73506082725	39	75699,45	1941,01153846154	2000
22039	Ayerbe	406	3699739,99	9112,66007389163	423	2559546,81	6050,93808510638	38	76705,28	2018,56	2001
22039	Ayerbe	436	4129881,03	9472,20419724771	399	2574793,82	6453,1173433584	46	128433,2	2792,02608695652	2002
22039	Ayerbe	454	4366190,16	9617,15894273128	393	2668592,46	6790,31160305344	56	139785,14	2496,16321428571	2003
22039	Ayerbe	517	4903908,08	9485,31543520309	393	2861979,1	7282,38956743003	41	97439,22	2376,56634146341	2004
22039	Ayerbe	491	5326019,9	10847,2910386965	392	2848357,3	7266,21760204082	51	152749,3	2995,08431372549	2005
22039	Ayerbe	519	5778974,64	11134,8258959538	374	2876540,03	7691,2835026738	61	177491,57	2909,69786885246	2006
22039	Ayerbe	547	6070805,91	11098,3654661792	370	3021499,01	8166,21354054054	62	179231,58	2890,83193548387	2007
22039	Ayerbe	497	6548413,48	13175,8822535211	408	3445712,87	8445,37468137255	75	207041,47	2760,55293333333	2008
22039	Ayerbe	485	6231797,99	12849,0680206186	393	3540469,24	9008,8275826972	93	352864,88	3794,24602150538	2009
22039	Ayerbe	469	6342050,3	13522,4953091684	383	3873174,62	10112,7274673629	98	380669,69	3884,38459183673	2010
22040	Azanuy-Alins	54	350452,82	6489,86703703704	84	380889,29	4534,39630952381				1999
22040	Azanuy-Alins	45	370831	8240,68888888889	77	361839,36	4699,21246753247				2000
22040	Azanuy-Alins	49	399754,27	8158,25040816327	71	380752,59	5362,71253521127				2001
22040	Azanuy-Alins	60	476340,32	7939,00533333333	71	386064,51	5437,52830985915	10	22368,73	2236,873	2002
22040	Azanuy-Alins	66	564818,6	8557,85757575758	64	374382,9	5849,7328125				2003
22040	Azanuy-Alins	43	482992,08	11232,3739534884	62	378319,6	6101,92903225806	7	15770,6	2252,94285714286	2004
22040	Azanuy-Alins	50	521727,73	10434,5546	60	390118,12	6501,96866666667				2005
22040	Azanuy-Alins	67	538861,07	8042,70253731343	66	442279,59	6701,20590909091				2006
22040	Azanuy-Alins	70	553027,97	7900,39957142857	62	454082,87	7323,91725806452	7	22149,15	3164,16428571429	2007
22040	Azanuy-Alins	67	641267,79	9571,16104477612	72	538943,03	7485,31986111111	9	33891,4	3765,71111111111	2008
22040	Azanuy-Alins	53	475181,84	8965,69509433962	63	577445,88	9165,80761904762	7	19440,37	2777,19571428571	2009
22040	Azanuy-Alins	54	461489,29	8546,09796296296	77	804194,33	10444,0822077922	17	77962,92	4586,05411764706	2010
22041	Azara	78	623146,16	7989,05333333333	56	253180,44	4521,07928571429	9	32455,26	3606,14	1999
22041	Azara	89	656274,88	7373,87505617978	58	268517,3	4629,60862068966	8	23954,05	2994,25625	2000
22041	Azara	95	837079,56	8811,36378947368	58	301209,47	5193,26672413793	9	15688,2	1743,13333333333	2001
22041	Azara	98	912329,71	9309,48683673469	61	305849,94	5013,93344262295	12	22315,05	1859,5875	2002
22041	Azara	95	828227,3	8718,18210526316	58	322766,5	5564,93965517241	12	52602,47	4383,53916666667	2003
22041	Azara	77	810417,41	10524,9014285714	57	335972,56	5894,25543859649	10	38180,65	3818,065	2004
22041	Azara	78	777300,72	9965,39384615385	63	361161,51	5732,72238095238	8	42797,01	5349,62625	2005
22041	Azara	72	780693,89	10842,9706944444	53	369082,35	6963,8179245283	10	49350,21	4935,021	2006
22041	Azara	74	814719,22	11009,7191891892	56	428206,89	7646,55160714286	7	18851,56	2693,08	2007
22041	Azara	66	786119,53	11910,901969697	67	656514,51	9798,72402985075				2008
22041	Azara	64	785892,42	12279,5690625	62	567171,07	9147,92048387097				2009
22041	Azara	66	780998,64	11833,3127272727	63	562291,57	8925,26301587302				2010
22042	Azlor	53	394504,84	7443,48754716981	57	267584,42	4694,46350877193				1999
22042	Azlor	67	449230,1	6704,92686567164	59	304478,2	5160,64745762712				2000
22042	Azlor	62	494071,54	7968,89580645161	61	330153,02	5412,34459016393	8	13102,15	1637,76875	2001
22042	Azlor	59	489292,86	8293,0993220339	61	344283,14	5643,98590163934	11	23701,02	2154,63818181818	2002
22042	Azlor	63	526465,3	8356,59206349206	57	337776,36	5925,90105263158	12	19996,26	1666,355	2003
22042	Azlor	56	564341	10077,5178571429	48	323525,07	6740,105625	8	34250,82	4281,3525	2004
22042	Azlor	52	603719,66	11609,9934615385	51	362446,11	7106,78647058824	9	25256,37	2806,26333333333	2005
22042	Azlor	48	516719,28	10764,985	49	372780,82	7607,77183673469	9	25173,27	2797,03	2006
22042	Azlor	53	603107,46	11379,3860377358	50	374471,61	7489,4322				2007
22042	Azlor	39	573705,89	14710,4074358974	54	437111,58	8094,65888888889	8	21604,55	2700,56875	2008
22042	Azlor	41	492461,73	12011,2617073171	51	433731,77	8504,54450980392	10	41702,84	4170,284	2009
22042	Azlor	31	500940,09	16159,3577419355	51	418698,03	8209,76529411765	8	25840,93	3230,11625	2010
22043	Baells	40	224821,79	5620,54475	59	259636,43	4400,61745762712				1999
22043	Baells	28	236863,34	8459,405	56	227683,4	4065,775				2000
22043	Baells	36	209039,82	5806,66166666667	54	249047,93	4611,9987037037				2001
22043	Baells	32	229225,29	7163,2903125	47	250835,78	5336,9314893617				2002
22043	Baells	40	246543,16	6163,579	48	269755,08	5619,8975				2003
22043	Baells	50	344243,98	6884,8796	47	255032,38	5426,22085106383				2004
22043	Baells	43	338044,19	7861,49279069767	41	230144,92	5613,29073170732				2005
22043	Baells	44	440494,66	10011,2422727273	42	233574,61	5561,30023809524				2006
22043	Baells	41	507694,12	12382,7834146341	36	232053,71	6445,93638888889				2007
22043	Baells	40	445726,82	11143,1705	38	251415,83	6616,20605263158				2008
22043	Baells	34	414405,23	12188,3891176471	40	305488,38	7637,2095				2009
22043	Baells	29	499643,3	17229,0793103448	38	287007,97	7552,84131578947	8	34767,95	4345,99375	2010
22044	Bailo	128	987632,81	7715,881328125	85	417335,71	4909,83188235294	9	17140,35	1904,48333333333	1999
22044	Bailo	125	1034710,62	8277,68496	84	452870,63	5391,31702380952	8	6545,63	818,20375	2000
22044	Bailo	125	1017740,64	8141,92512	92	500197,81	5436,9327173913	13	27163,48	2089,49846153846	2001
22044	Bailo	119	1046983,3	8798,17899159664	88	525744,4	5974,36818181818	8	16737,27	2092,15875	2002
22044	Bailo	126	1120376,7	8891,87857142857	86	534950,47	6220,35430232558	15	29462,23	1964,14866666667	2003
22044	Bailo	122	1051581,67	8619,5218852459	88	513239,45	5832,26647727273	9	15858,52	1762,05777777778	2004
22044	Bailo	121	1210421,15	10003,4805785124	80	554763,01	6934,537625	10	14862,51	1486,251	2005
22044	Bailo	111	1170433,83	10544,4489189189	81	588522,93	7265,71518518519	8	22215,42	2776,9275	2006
22044	Bailo	105	1193572,61	11367,3581904762	73	553956,67	7588,44753424658	7	11113,76	1587,68	2007
22044	Bailo	108	1262843,08	11692,9914814815	83	692636,84	8345,0221686747	10	24151,48	2415,148	2008
22044	Bailo	100	1275258,98	12752,5898	76	636861,97	8379,76276315789	17	65394,19	3846,71705882353	2009
22044	Bailo	96	1279733,75	13330,5598958333	76	623776,07	8207,57986842105	16	67434,97	4214,685625	2010
22045	Baldellou	34	161520,46	4750,60176470588	65	303684,61	4672,07092307692				1999
22045	Baldellou	29	163542,47	5639,39551724138	53	265680,21	5012,8341509434				2000
22045	Baldellou	33	224804,53	6812,25848484848	58	282681,74	4873,82310344828				2001
22045	Baldellou	30	258487,52	8616,25066666667	51	266300,3	5221,57450980392				2002
22045	Baldellou	34	247197,89	7270,52617647059	49	264860,14	5405,30897959184				2003
22045	Baldellou	34	242566,76	7134,31647058824	49	276544,76	5643,7706122449				2004
22045	Baldellou	43	307611,44	7153,75441860465	51	310176,65	6081,89509803922				2005
22045	Baldellou	40	355679,58	8891,9895	57	360335,76	6321,68	0	0		2006
22045	Baldellou	53	312857,52	5902,9720754717	57	343938,47	6034,00824561404				2007
22045	Baldellou	40	368573,19	9214,32975	65	461634,8	7102,07384615385				2008
22045	Baldellou	37	282273,49	7629,01324324324	62	461953,49	7450,86274193548				2009
22045	Baldellou	29	300885,17	10375,3506896552	60	454367,99	7572,79983333333				2010
22046	Ballobar	301	2817958,76	9361,9892358804	317	1524427,27	4808,91883280757	40	101804,63	2545,11575	1999
22046	Ballobar	304	2964608,8	9752,00263157895	307	1519416	4949,23778501629	29	58353,02	2012,17310344828	2000
22046	Ballobar	326	3290572,47	10093,7805828221	291	1566282,6	5382,41443298969	17	37012,93	2177,23117647059	2001
22046	Ballobar	348	3520883,96	10117,4826436782	277	1561609,97	5637,58111913357	21	32462,36	1545,82666666667	2002
22046	Ballobar	363	3957055,4	10900,9790633609	278	1626343,86	5850,15776978417	24	49953,62	2081,40083333333	2003
22046	Ballobar	378	4128010,63	10920,663042328	263	1596775,23	6071,38870722433	25	96183,52	3847,3408	2004
22046	Ballobar	426	4688792,08	11006,5541784038	269	1704951,62	6338,11011152416	32	95436,78	2982,399375	2005
