Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2011	50223	Remolinos	Presupuestos	Consolidada	1275941,02	32500	300237,75	84000	507203,27	46000	306000
2011	50224	Retascón	Presupuestos	Consolidada	389000	0	25000	8000	0	248000	108000
2011	50225	Ricla	Presupuestos	Consolidada	2185302,37	106090	345300,24	77960	1244339,13	3829	407784
2011	50227	Romanos	Presupuestos	Consolidada	528000	50000	26000	6000	15000	310000	121000
2011	50228	Rueda de Jalón	Presupuestos	Consolidada	635473,03	12636,32	0	36140	209122,26	0	377574,45
2011	50229	Ruesca	Presupuestos	Consolidada	172099,52	410,85	64070,29	26389,45	9971,11	37075,67	34182,15
2011	50230	Sádaba	Presupuestos	Consolidada	2201600	150600	5800	272600	418800	545000	808800
2011	50231	Salillas de Jalón	Presupuestos	Sin información							
2011	50232	Salvatierra de Esca	Presupuestos	Consolidada	365920	7210	0	0	161160	0	197550
2011	50233	Samper del Salz	Presupuestos	Consolidada	69889,17	17619,09	0	9000	0	0	43270,08
2011	50234	San Martín de la Virgen de Moncayo	Presupuestos	Consolidada	428035	15515	201450	23950	29720	2800	154600
2011	50235	San Mateo de Gállego	Presupuestos	Consolidada	3923776,7	143776,57	1272273,31	569325,52	916222,92	160300	861878,38
2011	50236	Santa Cruz de Grío	Presupuestos	Consolidada	557219	21865	93500	7000	11000	225290	198564
2011	50237	Santa Cruz de Moncayo	Presupuestos	Consolidada	215000	6900	133740	0	17000	0	57360
2011	50238	Santa Eulalia de Gállego	Presupuestos	Sin información							
2011	50239	Santed	Presupuestos	Consolidada	130810	0	57960	4600	5000	1100	62150
2011	50240	Sástago	Presupuestos	Consolidada	1746971,37	80855,37	637982	142881	454771	105996	324486
2011	50241	Saviñán	Presupuestos	Consolidada	530192,6	22400	43770,4	67150	15903	42009	338960,2
2011	50242	Sediles	Presupuestos	Consolidada	298880	250	240400	6500	5000	0	46730
2011	50243	Sestrica	Presupuestos	Consolidada	665778,07	23804	129286	27000	159873,91	12000	313814,16
2011	50244	Sierra de Luna	Presupuestos	Consolidada	582600	14500	50000	0	157000	134500	226600
2011	50245	Sigüés	Presupuestos	Consolidada	347817,85	0	124807,31	37170,1	9100	30802,29	145938,15
2011	50246	Sisamón	Presupuestos	Consolidada	119050	0	26000	2700	6500	37000	46850
2011	50247	Sobradiel	Presupuestos	Consolidada	1241305,44	6206,67	158157,7	109250	297755,09	26600	643335,98
2011	50248	Sos del Rey Católico	Presupuestos	Consolidada	2107517	117570,84	23960	142192,3	1281119,18	77000	465674,68
2011	50249	Tabuenca	Presupuestos	Consolidada	443717,51	15600	170800	0	106508,49	0	150809,02
2011	50250	Talamantes	Presupuestos	Consolidada	232689,98	300	38056,73	0	19116,85	108813,67	66402,73
2011	50251	Tarazona	Presupuestos	Consolidada	20452004,45	1752644,69	6004998,42	4333468,25	3919511,25	900383,36	3540998,48
2011	50252	Tauste	Presupuestos	Consolidada	7136621,5	1198510,79	1812635,53	271417,31	1737214,55	154514,17	1962329,15
2011	50253	Terrer	Presupuestos	Consolidada	612299,75	16150	14252,76	41600	19654,56	345337,19	175305,24
2011	50254	Tierga	Presupuestos	Consolidada	512037,34	12000	294757,74	16037,6	76300	0	112942
2011	50255	Tobed	Presupuestos	Consolidada	1435138	0	536181	50076	286200	225000	337681
2011	50256	Torralba de los Frailes	Presupuestos	Consolidada	209969	700	143512	0	32457	0	33300
2011	50257	Torralba de Ribota	Presupuestos	Consolidada	345717,46	22100	172788,23	9100	52829,23	10000	78900
2011	50258	Torralbilla	Presupuestos	Consolidada	139420	0	33000	7100	56130	0	43190
2011	50259	Torrehermosa	Presupuestos	Sin información							
2011	50260	Torrelapaja	Presupuestos	Consolidada	160198,78	100	37300	2000	56000	40000	24798,78
2011	50261	Torrellas	Presupuestos	Consolidada	633641	46700	209524,98	0	0	281816,02	95600
2011	50262	Torres de Berrellén	Presupuestos	Consolidada	2210000	0	96000	330700	1504500	35100	243700
2011	50263	Torrijo de la Cañada	Presupuestos	Consolidada	585290,38	16451,78	175810	48315,6	84800	163000	96913
2011	50264	Tosos	Presupuestos	Consolidada	511973,77	10250	113202,66	0	281178,73	0	107342,38
2011	50265	Trasmoz	Presupuestos	Consolidada	278538,39	4354,39	58380	9500	1900	100800	103604
2011	50266	Trasobares	Presupuestos	Sin información							
2011	50267	Uncastillo	Presupuestos	Consolidada	1617328,84	25786,31	279868,09	20174,08	408753,88	619277,15	263469,33
2011	50268	Undués de Lerda	Presupuestos	Consolidada	274000	350	0	8000	175800	17000	72850
2011	50269	Urrea de Jalón	Presupuestos	Consolidada	443548,05	11408	32000	21600	87700	0	290840,05
2011	50270	Urriés	Presupuestos	Consolidada	234160	150	0	6300	171400	13400	42910
2011	50271	Used	Presupuestos	Consolidada	473250	12500	188100	21800	14800	0	236050
2011	50272	Utebo	Presupuestos	Consolidada	20884462,52	1144544,22	9801039,65	1470567,42	6404989,27	261431,95	1801890,01
2011	50273	Valdehorna	Presupuestos	Sin información							
2011	50274	Val de San Martín	Presupuestos	Consolidada	581000	0	45000	5000	8000	447500	75500
2011	50275	Valmadrid	Presupuestos	Consolidada	366000	2500	170700	0	36600	200	156000
2011	50276	Valpalmas	Presupuestos	Consolidada	280000	1000	94000	0	66000	0	119000
2011	50277	Valtorres	Presupuestos	Consolidada	254000	0	118700	9000	0	0	126300
2011	50278	Velilla de Ebro	Presupuestos	Consolidada	523823	32000	0	28813,48	229636,52	92000	141373
2011	50279	Velilla de Jiloca	Presupuestos	Consolidada	194592,68	11700	43000	10700	74231,65	0	54961,03
2011	50280	Vera de Moncayo	Presupuestos	Consolidada	660610	53410	265300	65000	48500	0	228400
2011	50281	Vierlas	Presupuestos	Consolidada	288300	0	3000	45000	120800	12000	107500
2011	50282	Vilueña (La)	Presupuestos	Consolidada	266000	0	0	8000	71300	0	186700
2011	50283	Villadoz	Presupuestos	Consolidada	184500	500	0	2900	55300	87400	38400
2011	50284	Villafeliche	Presupuestos	Consolidada	375944,26	1761,08	24372,14	15000	168672,6	22400	143738,44
2011	50285	Villafranca de Ebro	Presupuestos	Consolidada	937190	30000	98000	5900	385890	0	417400
2011	50286	Villalba de Perejil	Presupuestos	Consolidada	242000	1000	166000	5700	0	0	69300
2011	50287	Villalengua	Presupuestos	Consolidada	466619,73	2000	131150	28100,18	132530,8	12000	160838,75
2011	50288	Villanueva de Gállego	Presupuestos	Consolidada	7867745,03	129183,16	3529780,38	321558,81	2739499,14	40000	1107723,54
2011	50289	Villanueva de Jiloca	Presupuestos	Sin información							
2011	50290	Villanueva de Huerva	Presupuestos	Consolidada	1101350	19153,07	367740,92	40046,44	312784,86	166259,76	195364,95
2011	50291	Villar de los Navarros	Presupuestos	Consolidada	283900	41500	99440	0	15000	0	127960
2011	50292	Villarreal de Huerva	Presupuestos	Consolidada	603920	2000	0	18500	109600	355820	118000
2011	50293	Villarroya de la Sierra	Presupuestos	Consolidada	899284	0	376627,3	46242,17	341953,32	0	134461,21
2011	50294	Villarroya del Campo	Presupuestos	Consolidada	226685	700	19000	4869,08	47500	2500	152115,92
2011	50295	Vistabella	Presupuestos	Consolidada	115810	0	30150	0	3600	51000	31060
2011	50296	Zaida (La)	Presupuestos	Consolidada	685765,92	1000	303292,43	23743	231565,76	33364,07	92800,66
2011	50297	Zaragoza	Presupuestos	Consolidada	681259612	50382906	142917761	54639060	51443730	63808807	318067348
2011	50298	Zuera	Presupuestos	Consolidada	9712706,78	287280,88	2959484,31	929317,93	2467286,5	357097,98	2712239,18
2011	50901	Biel	Presupuestos	Sin información							
2011	50902	Marracos	Presupuestos	Consolidada	290388,67	2000	172199,35	0	34589,32	0	81600
2011	50903	Villamayor de Gállego	Presupuestos	Consolidada	3019398,53	2000	532365,14	172434,31	1342019,64	99991,81	870587,63
2012	22001	Abiego	Presupuestos	Consolidada	288303	17826	125733	9349	8653	0	126742
2012	22002	Abizanda	Presupuestos	Consolidada	616891	0	0	26000	482311,1	0	108579,9
2012	22003	Adahuesca	Presupuestos	Consolidada	364717,31	10055	113213,31	1534,4	40682,49	86658,05	112574,06
2012	22004	Agüero	Presupuestos	Consolidada	419374	26700	53520	131500	17200	99004	91450
2012	22006	Aísa	Presupuestos	Consolidada	1026827,31	68622,49	400432,74	630	32530	34000	490612,08
2012	22007	Albalate de Cinca	Presupuestos	Consolidada	755393,43	107132,31	180431	65178,2	177245,08	0	225406,84
2012	22008	Albalatillo	Presupuestos	Consolidada	251179	1350	0	5550	170195	0	74084
2012	22009	Albelda	Presupuestos	Consolidada	700000	51634	4000	69000	358163	84683	132520
2012	22011	Albero Alto	Presupuestos	Consolidada	147189,84	0	105077,47	0	18700	100	23312,37
2012	22012	Albero Bajo	Presupuestos	Sin información							
2012	22013	Alberuela de Tubo	Presupuestos	Consolidada	405701	7850	0	11500	222785	79500	84066
2012	22014	Alcalá de Gurrea	Presupuestos	Consolidada	816230	0	262760,96	250500	132565	2300	168104,04
2012	22015	Alcalá del Obispo	Presupuestos	Consolidada	385471	8450	10600	44820	109950	42000	169651
2012	22016	Alcampell	Presupuestos	Consolidada	600853,05	44604	96800	53700	86600	66354,05	252795
2012	22017	Alcolea de Cinca	Presupuestos	Consolidada	943016,8	76500	66124,25	68300	253286,66	168870,33	309935,56
2012	22018	Alcubierre	Presupuestos	Consolidada	371585,72	28521,66	65819,88	6250	74991,9	17300	178702,28
2012	22019	Alerre	Presupuestos	Consolidada	185596,82	591,93	66600	0	22100	23000	73304,89
2012	22020	Alfántega	Presupuestos	Consolidada	222400	7468	156947	50	7750	10000	40185
2012	22021	Almudévar	Presupuestos	Consolidada	2445500	208448,36	420475,23	293020,03	478500	30000	1015056,38
2012	22022	Almunia de San Juan	Presupuestos	Consolidada	494597,17	16156,84	105534,7	39093	152209,31	0	181603,32
2012	22023	Almuniente	Presupuestos	Consolidada	551486,27	68008,51	0	15000	0	238506,58	229971,18
2012	22024	Alquézar	Presupuestos	Consolidada	488742,33	8117,68	227338,9	1300	50912,86	7040	194032,89
2012	22025	Altorricón	Presupuestos	Consolidada	1103079	81100	281400	7200	424147	59082	250150
2012	22027	Angüés	Presupuestos	Consolidada	439859,72	14000,2	0	21946,3	244552,84	10000	149360,38
2012	22028	Ansó	Presupuestos	Consolidada	681180	18700	0	26430	103500	194500	338050
2012	22029	Antillón	Presupuestos	Consolidada	177787,43	15600	0	0	35720	379,65	126087,78
2012	22032	Aragüés del Puerto	Presupuestos	Consolidada	315325	15500	160200	0	16000	0	123625
2012	22035	Arén	Presupuestos	Consolidada	520200	23300	246300	32700	42500	0	175400
2012	22036	Argavieso	Presupuestos	Consolidada	106516	3660	38021	0	38713	325	25797
2012	22037	Arguis	Presupuestos	Consolidada	197000	200	5000	8000	93300	60500	30000
2012	22039	Ayerbe	Presupuestos	Consolidada	1147748,17	61967,43	233461	0	42400	18000	791919,74
2012	22040	Azanuy-Alins	Presupuestos	Consolidada	243773,47	17692	124603,47	0	19640	18000	63838
2012	22041	Azara	Presupuestos	Consolidada	210000	4900	70500	1200	20550	5500	107350
2012	22042	Azlor	Presupuestos	Consolidada	330000	8200	63500	54700	100700	0	102900
2012	22043	Baells	Presupuestos	Consolidada	230860,23	0	101944,92	0	49979,7	33610,55	45325,06
2012	22044	Bailo	Presupuestos	Consolidada	470258,1	57443,54	69000	0	23567,04	116035,15	204212,37
2012	22045	Baldellou	Presupuestos	Consolidada	198426,55	0	135052,6	0	20032,36	2750,22	40591,37
2012	22046	Ballobar	Presupuestos	Consolidada	656994	28700	141850,71	1000	75100	30458,88	379884,41
2012	22047	Banastás	Presupuestos	Consolidada	179445,57	8052,92	34084,57	0	62000	4700	70608,08
2012	22048	Barbastro	Presupuestos	Consolidada	14950405,1	1332322,99	4509459,88	1844511,32	3840866,27	550015,92	2873228,72
2012	22049	Barbués	Presupuestos	Consolidada	248445,61	199,02	29901,45	3800	3246,17	191721,33	19577,64
2012	22050	Barbuñales	Presupuestos	Consolidada	163988	4550	130098	750	7100	0	21490
2012	22051	Bárcabo	Presupuestos	Consolidada	378804,74	1934	16670	11342,08	226968,66	50200	71690
2012	22052	Belver de Cinca	Presupuestos	Consolidada	851969,24	62786,5	170884,12	12293,33	415884,16	56909,98	133211,15
2012	22053	Benabarre	Presupuestos	Consolidada	2110026,91	195992,94	318666,74	1157300	206528,06	29985	201554,17
2012	22054	Benasque	Presupuestos	Consolidada	3430573	423300	917193	397000	920270	132000	640810
2012	22055	Berbegal	Presupuestos	Consolidada	424623,61	22874,43	149480,06	74735,96	89365	13211	74957,16
2012	22057	Bielsa	Presupuestos	Consolidada	913353	0	230050	15460	124798	36300	506745
2012	22058	Bierge	Presupuestos	Consolidada	480508,68	0	0	20000	74000	164996,54	221512,14
2012	22059	Biescas	Presupuestos	Consolidada	3351746	213210,2	570362,45	892093	163700	134000	1378380,35
2012	22060	Binaced	Presupuestos	Consolidada	1223689,81	28877,87	458770,99	100920,97	167000	53940,51	414179,47
2012	22061	Binéfar	Presupuestos	Consolidada	7749183,62	414821,8	2422618,63	77923,37	2769611,28	248806,25	1815402,29
2012	22062	Bisaurri	Presupuestos	Consolidada	300913,22	0	7700	0	10071	98397,7	184744,52
2012	22063	Biscarrués	Presupuestos	Consolidada	244544,58	5400	1031	9150	43500	71763,58	113700
2012	22064	Blecua y Torres	Presupuestos	Consolidada	233314,7	31405,04	0	23259,15	32085,64	3600	142964,87
2012	22066	Boltaña	Presupuestos	Sin información							
2012	22067	Bonansa	Presupuestos	Consolidada	196780	7150	150600	2030	9550	4200	23250
2012	22068	Borau	Presupuestos	Consolidada	125947,05	0	65517,08	11450	4460	0	44519,97
2012	22069	Broto	Presupuestos	Consolidada	619039,9	37900	0	40000	0	5000	536139,9
2012	22072	Caldearenas	Presupuestos	Consolidada	355067	0	99000	0	14250	74038	167779
2012	22074	Campo	Presupuestos	Consolidada	706500	56700	1000	44000	109200	220000	275600
2012	22075	Camporrells	Presupuestos	Consolidada	198426,55	0	135052,6	0	20032,36	2750,22	40591,37
2012	22076	Canal de Berdún	Presupuestos	Consolidada	474790,38	7006	182081,94	0	53000	0	232702,44
2012	22077	Candasnos	Presupuestos	Sin información							
2012	22078	Canfranc	Presupuestos	Consolidada	1574172,23	56300	513480,3	5700	553386,93	58650	386655
2012	22079	Capdesaso	Presupuestos	Consolidada	384167,28	30864,19	11055,24	0	307878,44	0	34369,41
2012	22080	Capella	Presupuestos	Consolidada	271900	0	45000	0	0	0	226900
2012	22081	Casbas de Huesca	Presupuestos	Consolidada	435903,6	24100	73000	0	172071,59	40000	126732,01
2012	22082	Castejón del Puente	Presupuestos	Consolidada	538848,4	4441,66	0	0	227836,11	104168,98	202401,65
2012	22083	Castejón de Monegros	Presupuestos	Consolidada	768659,89	44882,3	0	75500	17164	233333	397780,59
2012	22084	Castejón de Sos	Presupuestos	Consolidada	1492807	62135	215581	635824	258359	0	320908
2012	22085	Castelflorite	Presupuestos	Consolidada	179517	4100	0	8784	80000	0	86633
2012	22086	Castiello de Jaca	Presupuestos	Consolidada	496575,3	0	294161,21	46500	46600	0	109314,09
2012	22087	Castigaleu	Presupuestos	Consolidada	117050	0	0	0	0	0	117050
2012	22088	Castillazuelo	Presupuestos	Consolidada	138246,92	5600	0	0	79541,82	0	53105,1
2012	22089	Castillonroy	Presupuestos	Sin información							
2012	22090	Colungo	Presupuestos	Consolidada	181660	5000	150	2800	122550	0	51160
2012	22094	Chalamera	Presupuestos	Sin información							
2012	22095	Chía	Presupuestos	Consolidada	293075,28	0	22276	0	44351,4	144317,88	82130
2012	22096	Chimillas	Presupuestos	Consolidada	301480,95	1927,5	60217	0	55385,7	34009,16	149941,59
2012	22099	Esplús	Presupuestos	Consolidada	705953	0	168220,7	3100	216665,82	122684,94	195281,54
2012	22102	Estada	Presupuestos	Consolidada	262190,24	0	94000	0	59860	0	108330,24
2012	22103	Estadilla	Presupuestos	Consolidada	3167998	160024,5	89500	16520	967050	389000	1545903,5
2012	22105	Estopiñán del Castillo	Presupuestos	Consolidada	421219,47	16700	149473,07	20200	20821,28	0	214025,12
2012	22106	Fago	Presupuestos	Consolidada	108350	250	0	0	73900	0	34200
2012	22107	Fanlo	Presupuestos	Consolidada	325809	0	324609	0	0	0	1200
2012	22109	Fiscal	Presupuestos	Consolidada	350455	40500	0	30200	41225	5000	233530
2012	22110	Fonz	Presupuestos	Consolidada	1129245,3	16850,48	8195,07	5059,65	711130,84	18500	369509,26
2012	22111	Foradada del Toscar	Presupuestos	Consolidada	207216,73	0	0	0	0	0	207216,73
2012	22112	Fraga	Presupuestos	Consolidada	12019800	982200	4169700	99700	3122300	1357600	2288300
2012	22113	Fueva (La)	Presupuestos	Consolidada	1606185	480160	516000	38600	27800	86000	457625
2012	22114	Gistaín	Presupuestos	Consolidada	240974,98	4700	21944,58	0	8862,5	74213,36	131254,54
2012	22115	Grado (El)	Presupuestos	Consolidada	813200	97000	293100	32000	93900	87400	209800
2012	22116	Grañén	Presupuestos	Consolidada	1718986	331438	365948,5	276455,92	184571,42	3960,32	556611,84
2012	22117	Graus	Presupuestos	Consolidada	5442209	387799	1309005	1263711	1180498	688777	612419
2012	22119	Gurrea de Gállego	Presupuestos	Consolidada	1533100	121100	621700	96300	369900	19100	305000
2012	22122	Hoz de Jaca	Presupuestos	Consolidada	186850,76	3575,76	20750	19500	0	65702	77323
2012	22124	Huerto	Presupuestos	Consolidada	563150	19000	6400	23000	409750	0	105000
2012	22125	Huesca	Presupuestos	Consolidada	48743361,31	3421345	22413675,87	7286794,54	8223624,59	1367795,92	6030125,39
2012	22126	Ibieca	Presupuestos	Consolidada	129167	0	13750	400	8000	0	107017
2012	22127	Igriés	Presupuestos	Consolidada	536764	5000	136000	0	274964	0	120800
2012	22128	Ilche	Presupuestos	Consolidada	174515,53	1877,87	71250	24506	13168,26	2530	61183,4
2012	22129	Isábena	Presupuestos	Consolidada	556360,06	29150,63	338457,22	20403,57	99985,4	2578,71	65784,53
2012	22130	Jaca	Presupuestos	Consolidada	19202487	2678736	5888796	481050	5177062	2325775	2651068
2012	22131	Jasa	Presupuestos	Consolidada	215650	10250	103400	0	15500	0	86500
2012	22133	Labuerda	Presupuestos	Consolidada	289790,92	36550	0	5000	156982,74	0	91258,18
2012	22135	Laluenga	Presupuestos	Consolidada	582620	0	0	15120	62000	327200	178300
2012	22136	Lalueza	Presupuestos	Consolidada	962955,9	72129,75	203500	0	275211	0	412115,15
2012	22137	Lanaja	Presupuestos	Consolidada	1058904	20200	377950	84900	193350	0	382504
2012	22139	Laperdiguera	Presupuestos	Consolidada	254207,42	0	0	3500	28200	187107,42	35400
2012	22141	Lascellas-Ponzano	Presupuestos	Consolidada	393746,36	12550	0	7650	50093,67	169585,6	153867,09
2012	22142	Lascuarre	Presupuestos	Consolidada	177750	0	0	0	0	0	177750
2012	22143	Laspaúles	Presupuestos	Sin información							
2012	22144	Laspuña	Presupuestos	Consolidada	759600	24000	497730	900	39710	41000	156260
2012	22149	Loarre	Presupuestos	Consolidada	330534,52	10949	0	22350	55531,5	73211	168493,02
2012	22150	Loporzano	Presupuestos	Consolidada	787199,27	6400	244559,83	29000	243377,96	102401,18	161460,3
2012	22151	Loscorrales	Presupuestos	Consolidada	79100	9775	13700	0	29200	0	26425
2012	22155	Monesma y Cajigar	Presupuestos	Consolidada	90400	0	0	0	0	0	90400
2012	22156	Monflorite-Lascasas	Presupuestos	Consolidada	406348	8000	172515	40184	22288	1000	162361
2012	22157	Montanuy	Presupuestos	Consolidada	2103000	1300	539500	89000	348000	804300	320900
