Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Sexo	Extranjeros
2000	Aragón	09	Apátridas y no consta	555	Apátridas	16 a 64	Hombres	3
2000	Aragón	09	Apátridas y no consta	555	Apátridas	16 a 64	Mujeres	5
2001	Aragón	01	UE-15	102	Austria	0 a 15	Hombres	4
2001	Aragón	01	UE-15	102	Austria	16 a 64	Hombres	7
2001	Aragón	01	UE-15	102	Austria	16 a 64	Mujeres	8
2001	Aragón	01	UE-15	102	Austria	65 y más	Hombres	2
2001	Aragón	01	UE-15	103	Bélgica	0 a 15	Hombres	5
2001	Aragón	01	UE-15	103	Bélgica	0 a 15	Mujeres	8
2001	Aragón	01	UE-15	103	Bélgica	16 a 64	Hombres	36
2001	Aragón	01	UE-15	103	Bélgica	16 a 64	Mujeres	33
2001	Aragón	01	UE-15	103	Bélgica	65 y más	Hombres	4
2001	Aragón	01	UE-15	103	Bélgica	65 y más	Mujeres	6
2001	Aragón	01	UE-15	107	Dinamarca	0 a 15	Hombres	2
2001	Aragón	01	UE-15	107	Dinamarca	16 a 64	Hombres	7
2001	Aragón	01	UE-15	107	Dinamarca	16 a 64	Mujeres	5
2001	Aragón	01	UE-15	109	Finlandia	16 a 64	Hombres	1
2001	Aragón	01	UE-15	109	Finlandia	16 a 64	Mujeres	3
2001	Aragón	01	UE-15	110	Francia	0 a 15	Hombres	28
2001	Aragón	01	UE-15	110	Francia	0 a 15	Mujeres	34
2001	Aragón	01	UE-15	110	Francia	16 a 64	Hombres	327
2001	Aragón	01	UE-15	110	Francia	16 a 64	Mujeres	436
2001	Aragón	01	UE-15	110	Francia	65 y más	Hombres	66
2001	Aragón	01	UE-15	110	Francia	65 y más	Mujeres	99
2001	Aragón	01	UE-15	111	Grecia	0 a 15	Hombres	1
2001	Aragón	01	UE-15	111	Grecia	16 a 64	Hombres	5
2001	Aragón	01	UE-15	111	Grecia	65 y más	Hombres	1
2001	Aragón	01	UE-15	113	Irlanda	0 a 15	Hombres	1
2001	Aragón	01	UE-15	113	Irlanda	0 a 15	Mujeres	2
2001	Aragón	01	UE-15	113	Irlanda	16 a 64	Hombres	17
2001	Aragón	01	UE-15	113	Irlanda	16 a 64	Mujeres	21
2001	Aragón	01	UE-15	113	Irlanda	65 y más	Hombres	1
2001	Aragón	01	UE-15	115	Italia	0 a 15	Hombres	14
2001	Aragón	01	UE-15	115	Italia	0 a 15	Mujeres	21
2001	Aragón	01	UE-15	115	Italia	16 a 64	Hombres	179
2001	Aragón	01	UE-15	115	Italia	16 a 64	Mujeres	79
2001	Aragón	01	UE-15	115	Italia	65 y más	Hombres	15
2001	Aragón	01	UE-15	115	Italia	65 y más	Mujeres	11
2001	Aragón	01	UE-15	121	Países Bajos	0 a 15	Hombres	6
2001	Aragón	01	UE-15	121	Países Bajos	0 a 15	Mujeres	12
2001	Aragón	01	UE-15	121	Países Bajos	16 a 64	Hombres	54
2001	Aragón	01	UE-15	121	Países Bajos	16 a 64	Mujeres	38
2001	Aragón	01	UE-15	121	Países Bajos	65 y más	Hombres	2
2001	Aragón	01	UE-15	121	Países Bajos	65 y más	Mujeres	3
2001	Aragón	01	UE-15	123	Portugal	0 a 15	Hombres	64
2001	Aragón	01	UE-15	123	Portugal	0 a 15	Mujeres	55
2001	Aragón	01	UE-15	123	Portugal	16 a 64	Hombres	327
2001	Aragón	01	UE-15	123	Portugal	16 a 64	Mujeres	280
2001	Aragón	01	UE-15	123	Portugal	65 y más	Hombres	12
2001	Aragón	01	UE-15	123	Portugal	65 y más	Mujeres	13
2001	Aragón	01	UE-15	125	Reino Unido	0 a 15	Hombres	13
2001	Aragón	01	UE-15	125	Reino Unido	0 a 15	Mujeres	5
2001	Aragón	01	UE-15	125	Reino Unido	16 a 64	Hombres	120
2001	Aragón	01	UE-15	125	Reino Unido	16 a 64	Mujeres	126
2001	Aragón	01	UE-15	125	Reino Unido	65 y más	Hombres	10
2001	Aragón	01	UE-15	125	Reino Unido	65 y más	Mujeres	10
2001	Aragón	01	UE-15	126	Alemania	0 a 15	Hombres	18
2001	Aragón	01	UE-15	126	Alemania	0 a 15	Mujeres	10
2001	Aragón	01	UE-15	126	Alemania	16 a 64	Hombres	148
2001	Aragón	01	UE-15	126	Alemania	16 a 64	Mujeres	127
2001	Aragón	01	UE-15	126	Alemania	65 y más	Hombres	7
2001	Aragón	01	UE-15	126	Alemania	65 y más	Mujeres	14
2001	Aragón	01	UE-15	131	Suecia	0 a 15	Hombres	1
2001	Aragón	01	UE-15	131	Suecia	16 a 64	Hombres	8
2001	Aragón	01	UE-15	131	Suecia	16 a 64	Mujeres	6
2001	Aragón	01	UE-15	131	Suecia	65 y más	Mujeres	1
2001	Aragón	02	Resto de Europa	101	Albania	0 a 15	Hombres	3
2001	Aragón	02	Resto de Europa	101	Albania	0 a 15	Mujeres	2
2001	Aragón	02	Resto de Europa	101	Albania	16 a 64	Hombres	7
2001	Aragón	02	Resto de Europa	101	Albania	16 a 64	Mujeres	9
2001	Aragón	02	Resto de Europa	101	Albania	65 y más	Mujeres	1
2001	Aragón	02	Resto de Europa	104	Bulgaria	0 a 15	Hombres	24
2001	Aragón	02	Resto de Europa	104	Bulgaria	0 a 15	Mujeres	16
2001	Aragón	02	Resto de Europa	104	Bulgaria	16 a 64	Hombres	119
2001	Aragón	02	Resto de Europa	104	Bulgaria	16 a 64	Mujeres	77
2001	Aragón	02	Resto de Europa	104	Bulgaria	65 y más	Mujeres	2
2001	Aragón	02	Resto de Europa	112	Hungría	0 a 15	Hombres	4
2001	Aragón	02	Resto de Europa	112	Hungría	0 a 15	Mujeres	1
2001	Aragón	02	Resto de Europa	112	Hungría	16 a 64	Hombres	7
2001	Aragón	02	Resto de Europa	112	Hungría	16 a 64	Mujeres	10
2001	Aragón	02	Resto de Europa	118	Malta	65 y más	Hombres	1
2001	Aragón	02	Resto de Europa	120	Noruega	0 a 15	Hombres	3
2001	Aragón	02	Resto de Europa	120	Noruega	0 a 15	Mujeres	3
2001	Aragón	02	Resto de Europa	120	Noruega	16 a 64	Hombres	3
2001	Aragón	02	Resto de Europa	120	Noruega	16 a 64	Mujeres	5
2001	Aragón	02	Resto de Europa	120	Noruega	65 y más	Hombres	1
2001	Aragón	02	Resto de Europa	122	Polonia	0 a 15	Hombres	16
2001	Aragón	02	Resto de Europa	122	Polonia	0 a 15	Mujeres	18
2001	Aragón	02	Resto de Europa	122	Polonia	16 a 64	Hombres	128
2001	Aragón	02	Resto de Europa	122	Polonia	16 a 64	Mujeres	80
2001	Aragón	02	Resto de Europa	122	Polonia	65 y más	Hombres	1
2001	Aragón	02	Resto de Europa	122	Polonia	65 y más	Mujeres	1
2001	Aragón	02	Resto de Europa	124	Andorra	0 a 15	Hombres	1
2001	Aragón	02	Resto de Europa	124	Andorra	0 a 15	Mujeres	2
2001	Aragón	02	Resto de Europa	124	Andorra	16 a 64	Hombres	3
2001	Aragón	02	Resto de Europa	124	Andorra	16 a 64	Mujeres	4
2001	Aragón	02	Resto de Europa	128	Rumanía	0 a 15	Hombres	80
2001	Aragón	02	Resto de Europa	128	Rumanía	0 a 15	Mujeres	74
2001	Aragón	02	Resto de Europa	128	Rumanía	16 a 64	Hombres	1753
2001	Aragón	02	Resto de Europa	128	Rumanía	16 a 64	Mujeres	713
2001	Aragón	02	Resto de Europa	128	Rumanía	65 y más	Mujeres	1
2001	Aragón	02	Resto de Europa	129	San Marino	16 a 64	Hombres	1
2001	Aragón	02	Resto de Europa	132	Suiza	0 a 15	Hombres	11
2001	Aragón	02	Resto de Europa	132	Suiza	0 a 15	Mujeres	8
2001	Aragón	02	Resto de Europa	132	Suiza	16 a 64	Hombres	27
2001	Aragón	02	Resto de Europa	132	Suiza	16 a 64	Mujeres	24
2001	Aragón	02	Resto de Europa	132	Suiza	65 y más	Hombres	4
2001	Aragón	02	Resto de Europa	132	Suiza	65 y más	Mujeres	4
2001	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	Hombres	15
2001	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	Mujeres	11
2001	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	Hombres	118
2001	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	Mujeres	115
2001	Aragón	02	Resto de Europa	135	Ucrania	65 y más	Mujeres	2
2001	Aragón	02	Resto de Europa	136	Letonia	16 a 64	Hombres	1
2001	Aragón	02	Resto de Europa	137	Moldova	0 a 15	Mujeres	2
2001	Aragón	02	Resto de Europa	137	Moldova	16 a 64	Hombres	29
2001	Aragón	02	Resto de Europa	137	Moldova	16 a 64	Mujeres	9
2001	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	Hombres	6
2001	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	Mujeres	4
2001	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	Hombres	5
2001	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	Mujeres	14
2001	Aragón	02	Resto de Europa	139	Georgia	16 a 64	Hombres	5
2001	Aragón	02	Resto de Europa	139	Georgia	16 a 64	Mujeres	1
2001	Aragón	02	Resto de Europa	141	Estonia	0 a 15	Hombres	1
2001	Aragón	02	Resto de Europa	141	Estonia	16 a 64	Hombres	3
2001	Aragón	02	Resto de Europa	142	Lituania	0 a 15	Hombres	8
2001	Aragón	02	Resto de Europa	142	Lituania	0 a 15	Mujeres	5
2001	Aragón	02	Resto de Europa	142	Lituania	16 a 64	Hombres	37
2001	Aragón	02	Resto de Europa	142	Lituania	16 a 64	Mujeres	24
2001	Aragón	02	Resto de Europa	143	República Checa	0 a 15	Hombres	1
2001	Aragón	02	Resto de Europa	143	República Checa	0 a 15	Mujeres	4
2001	Aragón	02	Resto de Europa	143	República Checa	16 a 64	Hombres	17
2001	Aragón	02	Resto de Europa	143	República Checa	16 a 64	Mujeres	20
2001	Aragón	02	Resto de Europa	144	Eslovaquia	0 a 15	Mujeres	1
2001	Aragón	02	Resto de Europa	144	Eslovaquia	16 a 64	Hombres	6
2001	Aragón	02	Resto de Europa	144	Eslovaquia	16 a 64	Mujeres	5
2001	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	Hombres	3
2001	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	Mujeres	4
2001	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Hombres	8
2001	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Mujeres	13
2001	Aragón	02	Resto de Europa	146	Croacia	16 a 64	Hombres	3
2001	Aragón	02	Resto de Europa	146	Croacia	16 a 64	Mujeres	3
2001	Aragón	02	Resto de Europa	146	Croacia	65 y más	Hombres	1
2001	Aragón	02	Resto de Europa	147	Eslovenia	16 a 64	Mujeres	3
2001	Aragón	02	Resto de Europa	148	Armenia	0 a 15	Hombres	2
2001	Aragón	02	Resto de Europa	148	Armenia	0 a 15	Mujeres	1
2001	Aragón	02	Resto de Europa	148	Armenia	16 a 64	Hombres	9
2001	Aragón	02	Resto de Europa	148	Armenia	16 a 64	Mujeres	6
2001	Aragón	02	Resto de Europa	154	Rusia	0 a 15	Hombres	9
2001	Aragón	02	Resto de Europa	154	Rusia	0 a 15	Mujeres	7
2001	Aragón	02	Resto de Europa	154	Rusia	16 a 64	Hombres	60
2001	Aragón	02	Resto de Europa	154	Rusia	16 a 64	Mujeres	81
2001	Aragón	02	Resto de Europa	154	Rusia	65 y más	Mujeres	1
2001	Aragón	02	Resto de Europa	155	Yugoslavia	0 a 15	Hombres	4
2001	Aragón	02	Resto de Europa	155	Yugoslavia	0 a 15	Mujeres	4
2001	Aragón	02	Resto de Europa	155	Yugoslavia	16 a 64	Hombres	20
2001	Aragón	02	Resto de Europa	155	Yugoslavia	16 a 64	Mujeres	12
2001	Aragón	02	Resto de Europa	155	Yugoslavia	65 y más	Hombres	1
2001	Aragón	02	Resto de Europa	156	Macedonia	0 a 15	Mujeres	1
2001	Aragón	02	Resto de Europa	156	Macedonia	16 a 64	Hombres	2
2001	Aragón	02	Resto de Europa	156	Macedonia	16 a 64	Mujeres	2
2001	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	0 a 15	Hombres	1
2001	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	16 a 64	Hombres	1
2001	Aragón	02	Resto de Europa	199	Países sin relaciones diplomáticas	16 a 64	Mujeres	3
2001	Aragón	02	Resto de Europa	436	Turquía	0 a 15	Hombres	1
2001	Aragón	02	Resto de Europa	436	Turquía	16 a 64	Hombres	7
2001	Aragón	03	Magreb	203	Argelia	0 a 15	Hombres	97
2001	Aragón	03	Magreb	203	Argelia	0 a 15	Mujeres	85
2001	Aragón	03	Magreb	203	Argelia	16 a 64	Hombres	1446
2001	Aragón	03	Magreb	203	Argelia	16 a 64	Mujeres	161
2001	Aragón	03	Magreb	203	Argelia	65 y más	Hombres	6
2001	Aragón	03	Magreb	203	Argelia	65 y más	Mujeres	7
2001	Aragón	03	Magreb	224	Libia	0 a 15	Mujeres	2
2001	Aragón	03	Magreb	224	Libia	16 a 64	Hombres	1
2001	Aragón	03	Magreb	224	Libia	16 a 64	Mujeres	1
2001	Aragón	03	Magreb	228	Marruecos	0 a 15	Hombres	333
2001	Aragón	03	Magreb	228	Marruecos	0 a 15	Mujeres	251
2001	Aragón	03	Magreb	228	Marruecos	16 a 64	Hombres	2028
2001	Aragón	03	Magreb	228	Marruecos	16 a 64	Mujeres	738
2001	Aragón	03	Magreb	228	Marruecos	65 y más	Hombres	16
2001	Aragón	03	Magreb	228	Marruecos	65 y más	Mujeres	18
2001	Aragón	03	Magreb	230	Mauritania	0 a 15	Hombres	15
2001	Aragón	03	Magreb	230	Mauritania	0 a 15	Mujeres	9
2001	Aragón	03	Magreb	230	Mauritania	16 a 64	Hombres	72
2001	Aragón	03	Magreb	230	Mauritania	16 a 64	Mujeres	17
2001	Aragón	03	Magreb	248	Túnez	16 a 64	Hombres	16
2001	Aragón	03	Magreb	248	Túnez	16 a 64	Mujeres	5
2001	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	Hombres	2
2001	Aragón	04	Resto de África	202	Angola	0 a 15	Hombres	10
2001	Aragón	04	Resto de África	202	Angola	0 a 15	Mujeres	6
2001	Aragón	04	Resto de África	202	Angola	16 a 64	Hombres	31
2001	Aragón	04	Resto de África	202	Angola	16 a 64	Mujeres	13
2001	Aragón	04	Resto de África	204	Benin	16 a 64	Hombres	3
2001	Aragón	04	Resto de África	204	Benin	16 a 64	Mujeres	1
2001	Aragón	04	Resto de África	206	Burundi	16 a 64	Hombres	1
2001	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	Hombres	22
2001	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	Mujeres	12
2001	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	Hombres	116
2001	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	Mujeres	105
2001	Aragón	04	Resto de África	207	Cabo Verde	65 y más	Hombres	3
2001	Aragón	04	Resto de África	207	Cabo Verde	65 y más	Mujeres	4
2001	Aragón	04	Resto de África	208	Camerún	0 a 15	Hombres	3
2001	Aragón	04	Resto de África	208	Camerún	0 a 15	Mujeres	4
2001	Aragón	04	Resto de África	208	Camerún	16 a 64	Hombres	40
2001	Aragón	04	Resto de África	208	Camerún	16 a 64	Mujeres	29
2001	Aragón	04	Resto de África	209	Comores	16 a 64	Mujeres	1
2001	Aragón	04	Resto de África	210	Congo	0 a 15	Hombres	7
2001	Aragón	04	Resto de África	210	Congo	0 a 15	Mujeres	3
2001	Aragón	04	Resto de África	210	Congo	16 a 64	Hombres	28
2001	Aragón	04	Resto de África	210	Congo	16 a 64	Mujeres	8
2001	Aragón	04	Resto de África	211	Costa de Marfil	0 a 15	Hombres	1
2001	Aragón	04	Resto de África	211	Costa de Marfil	0 a 15	Mujeres	2
2001	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	Hombres	32
2001	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	Mujeres	7
2001	Aragón	04	Resto de África	213	Egipto	0 a 15	Hombres	2
2001	Aragón	04	Resto de África	213	Egipto	16 a 64	Hombres	46
2001	Aragón	04	Resto de África	213	Egipto	16 a 64	Mujeres	3
2001	Aragón	04	Resto de África	214	Etiopía	16 a 64	Hombres	1
2001	Aragón	04	Resto de África	215	Gabón	0 a 15	Hombres	1
2001	Aragón	04	Resto de África	215	Gabón	16 a 64	Hombres	1
2001	Aragón	04	Resto de África	216	Gambia	0 a 15	Hombres	114
2001	Aragón	04	Resto de África	216	Gambia	0 a 15	Mujeres	88
2001	Aragón	04	Resto de África	216	Gambia	16 a 64	Hombres	370
2001	Aragón	04	Resto de África	216	Gambia	16 a 64	Mujeres	155
2001	Aragón	04	Resto de África	217	Ghana	0 a 15	Hombres	15
2001	Aragón	04	Resto de África	217	Ghana	0 a 15	Mujeres	14
2001	Aragón	04	Resto de África	217	Ghana	16 a 64	Hombres	314
2001	Aragón	04	Resto de África	217	Ghana	16 a 64	Mujeres	70
2001	Aragón	04	Resto de África	218	Guinea	0 a 15	Hombres	31
2001	Aragón	04	Resto de África	218	Guinea	0 a 15	Mujeres	26
2001	Aragón	04	Resto de África	218	Guinea	16 a 64	Hombres	107
2001	Aragón	04	Resto de África	218	Guinea	16 a 64	Mujeres	110
2001	Aragón	04	Resto de África	218	Guinea	65 y más	Hombres	1
2001	Aragón	04	Resto de África	218	Guinea	65 y más	Mujeres	7
2001	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	Hombres	4
2001	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	Mujeres	1
2001	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	Hombres	21
2001	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	Mujeres	2
2001	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Hombres	32
2001	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Mujeres	63
2001	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	102
2001	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	197
2001	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	Hombres	2
2001	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	Mujeres	6
2001	Aragón	04	Resto de África	221	Kenia	16 a 64	Hombres	1
2001	Aragón	04	Resto de África	221	Kenia	16 a 64	Mujeres	8
2001	Aragón	04	Resto de África	222	Lesotho	16 a 64	Hombres	2
2001	Aragón	04	Resto de África	223	Liberia	0 a 15	Hombres	2
2001	Aragón	04	Resto de África	223	Liberia	0 a 15	Mujeres	1
2001	Aragón	04	Resto de África	223	Liberia	16 a 64	Hombres	70
2001	Aragón	04	Resto de África	223	Liberia	16 a 64	Mujeres	16
2001	Aragón	04	Resto de África	227	Mali	0 a 15	Hombres	7
2001	Aragón	04	Resto de África	227	Mali	0 a 15	Mujeres	7
2001	Aragón	04	Resto de África	227	Mali	16 a 64	Hombres	178
2001	Aragón	04	Resto de África	227	Mali	16 a 64	Mujeres	10
2001	Aragón	04	Resto de África	231	Mozambique	16 a 64	Hombres	1
2001	Aragón	04	Resto de África	231	Mozambique	16 a 64	Mujeres	1
2001	Aragón	04	Resto de África	232	Namibia	16 a 64	Hombres	2
2001	Aragón	04	Resto de África	232	Namibia	16 a 64	Mujeres	1
2001	Aragón	04	Resto de África	233	Níger	16 a 64	Hombres	5
2001	Aragón	04	Resto de África	234	Nigeria	0 a 15	Hombres	3
2001	Aragón	04	Resto de África	234	Nigeria	0 a 15	Mujeres	10
2001	Aragón	04	Resto de África	234	Nigeria	16 a 64	Hombres	62
2001	Aragón	04	Resto de África	234	Nigeria	16 a 64	Mujeres	72
2001	Aragón	04	Resto de África	235	República Centroafricana	16 a 64	Mujeres	2
2001	Aragón	04	Resto de África	236	Sudáfrica	0 a 15	Hombres	2
2001	Aragón	04	Resto de África	236	Sudáfrica	0 a 15	Mujeres	1
2001	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	Hombres	6
2001	Aragón	04	Resto de África	236	Sudáfrica	16 a 64	Mujeres	2
2001	Aragón	04	Resto de África	237	Ruanda	16 a 64	Hombres	10
2001	Aragón	04	Resto de África	239	Senegal	0 a 15	Hombres	22
2001	Aragón	04	Resto de África	239	Senegal	0 a 15	Mujeres	19
2001	Aragón	04	Resto de África	239	Senegal	16 a 64	Hombres	393
2001	Aragón	04	Resto de África	239	Senegal	16 a 64	Mujeres	49
2001	Aragón	04	Resto de África	239	Senegal	65 y más	Hombres	1
2001	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	Hombres	18
2001	Aragón	04	Resto de África	241	Sierra Leona	16 a 64	Mujeres	9
2001	Aragón	04	Resto de África	242	Somalia	16 a 64	Hombres	5
2001	Aragón	04	Resto de África	243	Sudán	16 a 64	Hombres	1
2001	Aragón	04	Resto de África	245	Tanzania	16 a 64	Hombres	2
2001	Aragón	04	Resto de África	246	Chad	16 a 64	Hombres	2
2001	Aragón	04	Resto de África	247	Togo	16 a 64	Hombres	6
2001	Aragón	04	Resto de África	247	Togo	16 a 64	Mujeres	1
2001	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	Hombres	4
2001	Aragón	04	Resto de África	250	Rep. Democrática del Congo	0 a 15	Mujeres	1
2001	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	Hombres	41
2001	Aragón	04	Resto de África	250	Rep. Democrática del Congo	16 a 64	Mujeres	13
2001	Aragón	04	Resto de África	251	Zambia	16 a 64	Mujeres	1
2001	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	16 a 64	Mujeres	1
2001	Aragón	05	América del Norte	301	Canadá	16 a 64	Hombres	12
2001	Aragón	05	América del Norte	301	Canadá	16 a 64	Mujeres	5
2001	Aragón	05	América del Norte	301	Canadá	65 y más	Hombres	2
2001	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	Hombres	32
2001	Aragón	05	América del Norte	302	Estados Unidos de América	0 a 15	Mujeres	35
2001	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	Hombres	167
2001	Aragón	05	América del Norte	302	Estados Unidos de América	16 a 64	Mujeres	111
2001	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	Hombres	22
2001	Aragón	05	América del Norte	302	Estados Unidos de América	65 y más	Mujeres	10
2001	Aragón	06	Resto de América	303	México	0 a 15	Hombres	12
2001	Aragón	06	Resto de América	303	México	0 a 15	Mujeres	7
2001	Aragón	06	Resto de América	303	México	16 a 64	Hombres	29
2001	Aragón	06	Resto de América	303	México	16 a 64	Mujeres	94
2001	Aragón	06	Resto de América	303	México	65 y más	Hombres	1
2001	Aragón	06	Resto de América	313	Belice	16 a 64	Hombres	1
2001	Aragón	06	Resto de América	314	Costa Rica	0 a 15	Hombres	1
2001	Aragón	06	Resto de América	314	Costa Rica	16 a 64	Hombres	5
2001	Aragón	06	Resto de América	314	Costa Rica	16 a 64	Mujeres	4
2001	Aragón	06	Resto de América	315	Cuba	0 a 15	Hombres	25
2001	Aragón	06	Resto de América	315	Cuba	0 a 15	Mujeres	33
2001	Aragón	06	Resto de América	315	Cuba	16 a 64	Hombres	140
2001	Aragón	06	Resto de América	315	Cuba	16 a 64	Mujeres	285
2001	Aragón	06	Resto de América	315	Cuba	65 y más	Hombres	6
2001	Aragón	06	Resto de América	315	Cuba	65 y más	Mujeres	12
2001	Aragón	06	Resto de América	316	Dominica	0 a 15	Hombres	3
2001	Aragón	06	Resto de América	316	Dominica	0 a 15	Mujeres	2
2001	Aragón	06	Resto de América	316	Dominica	16 a 64	Hombres	1
2001	Aragón	06	Resto de América	316	Dominica	16 a 64	Mujeres	10
2001	Aragón	06	Resto de América	317	El Salvador	0 a 15	Hombres	1
2001	Aragón	06	Resto de América	317	El Salvador	0 a 15	Mujeres	1
2001	Aragón	06	Resto de América	317	El Salvador	16 a 64	Hombres	8
2001	Aragón	06	Resto de América	317	El Salvador	16 a 64	Mujeres	13
2001	Aragón	06	Resto de América	318	Granada	65 y más	Hombres	1
2001	Aragón	06	Resto de América	319	Guatemala	0 a 15	Mujeres	3
2001	Aragón	06	Resto de América	319	Guatemala	16 a 64	Hombres	6
2001	Aragón	06	Resto de América	319	Guatemala	16 a 64	Mujeres	5
2001	Aragón	06	Resto de América	319	Guatemala	65 y más	Mujeres	2
2001	Aragón	06	Resto de América	320	Haití	16 a 64	Mujeres	1
2001	Aragón	06	Resto de América	321	Honduras	0 a 15	Hombres	8
2001	Aragón	06	Resto de América	321	Honduras	0 a 15	Mujeres	6
2001	Aragón	06	Resto de América	321	Honduras	16 a 64	Hombres	17
2001	Aragón	06	Resto de América	321	Honduras	16 a 64	Mujeres	54
2001	Aragón	06	Resto de América	321	Honduras	65 y más	Mujeres	3
2001	Aragón	06	Resto de América	322	Jamaica	16 a 64	Hombres	1
