Provincia código	Provincia nombre	Municipio código	Municipio nombre	Año	Saldo migratorio
50	Zaragoza	50175	Morata de Jalón	2017	-21
50	Zaragoza	50176	Morata de Jiloca	2017	-5
50	Zaragoza	50177	Morés	2017	4
50	Zaragoza	50178	Moros	2017	9
50	Zaragoza	50179	Moyuela	2017	-7
50	Zaragoza	50180	Mozota	2017	-3
50	Zaragoza	50181	Muel	2017	16
50	Zaragoza	50182	Muela (La)	2017	182
50	Zaragoza	50183	Munébrega	2017	-15
50	Zaragoza	50184	Murero	2017	-8
50	Zaragoza	50185	Murillo de Gállego	2017	-4
50	Zaragoza	50186	Navardún	2017	-1
50	Zaragoza	50187	Nigüella	2017	-1
50	Zaragoza	50188	Nombrevilla	2017	-1
50	Zaragoza	50189	Nonaspe	2017	6
50	Zaragoza	50190	Novallas	2017	25
50	Zaragoza	50191	Novillas	2017	0
50	Zaragoza	50192	Nuévalos	2017	1
50	Zaragoza	50193	Nuez de Ebro	2017	-3
50	Zaragoza	50194	Olvés	2017	3
50	Zaragoza	50195	Orcajo	2017	3
50	Zaragoza	50196	Orera	2017	4
50	Zaragoza	50197	Orés	2017	-2
50	Zaragoza	50198	Oseja	2017	-1
50	Zaragoza	50199	Osera de Ebro	2017	9
50	Zaragoza	50200	Paniza	2017	-22
50	Zaragoza	50201	Paracuellos de Jiloca	2017	16
50	Zaragoza	50202	Paracuellos de la Ribera	2017	-9
50	Zaragoza	50203	Pastriz	2017	-14
50	Zaragoza	50204	Pedrola	2017	78
50	Zaragoza	50205	Pedrosas (Las)	2017	-13
50	Zaragoza	50206	Perdiguera	2017	-12
50	Zaragoza	50207	Piedratajada	2017	-10
50	Zaragoza	50208	Pina de Ebro	2017	-37
50	Zaragoza	50209	Pinseque	2017	51
50	Zaragoza	50210	Pintanos (Los)	2017	1
50	Zaragoza	50211	Plasencia de Jalón	2017	-5
50	Zaragoza	50212	Pleitas	2017	-5
50	Zaragoza	50213	Plenas	2017	1
50	Zaragoza	50214	Pomer	2017	-5
50	Zaragoza	50215	Pozuel de Ariza	2017	-1
50	Zaragoza	50216	Pozuelo de Aragón	2017	3
50	Zaragoza	50217	Pradilla de Ebro	2017	4
50	Zaragoza	50218	Puebla de Albortón	2017	0
50	Zaragoza	50219	Puebla de Alfindén (La)	2017	58
50	Zaragoza	50220	Puendeluna	2017	-1
50	Zaragoza	50221	Purujosa	2017	-1
50	Zaragoza	50222	Quinto	2017	-9
50	Zaragoza	50223	Remolinos	2017	4
50	Zaragoza	50224	Retascón	2017	1
50	Zaragoza	50225	Ricla	2017	24
50	Zaragoza	50227	Romanos	2017	8
50	Zaragoza	50228	Rueda de Jalón	2017	10
50	Zaragoza	50229	Ruesca	2017	-1
50	Zaragoza	50230	Sádaba	2017	5
50	Zaragoza	50231	Salillas de Jalón	2017	8
50	Zaragoza	50232	Salvatierra de Esca	2017	-11
50	Zaragoza	50233	Samper del Salz	2017	1
50	Zaragoza	50234	San Martín de la Virgen de Moncayo	2017	2
50	Zaragoza	50235	San Mateo de Gállego	2017	56
50	Zaragoza	50236	Santa Cruz de Grío	2017	-6
50	Zaragoza	50237	Santa Cruz de Moncayo	2017	5
50	Zaragoza	50238	Santa Eulalia de Gállego	2017	-8
50	Zaragoza	50239	Santed	2017	0
50	Zaragoza	50240	Sástago	2017	9
50	Zaragoza	50241	Saviñán	2017	2
50	Zaragoza	50242	Sediles	2017	-1
50	Zaragoza	50243	Sestrica	2017	-5
50	Zaragoza	50244	Sierra de Luna	2017	5
50	Zaragoza	50245	Sigüés	2017	-6
50	Zaragoza	50246	Sisamón	2017	-1
50	Zaragoza	50247	Sobradiel	2017	11
50	Zaragoza	50248	Sos del Rey Católico	2017	1
50	Zaragoza	50249	Tabuenca	2017	-2
50	Zaragoza	50250	Talamantes	2017	11
50	Zaragoza	50251	Tarazona	2017	-23
50	Zaragoza	50252	Tauste	2017	-25
50	Zaragoza	50253	Terrer	2017	-4
50	Zaragoza	50254	Tierga	2017	1
50	Zaragoza	50255	Tobed	2017	-3
50	Zaragoza	50256	Torralba de los Frailes	2017	-2
50	Zaragoza	50257	Torralba de Ribota	2017	-3
50	Zaragoza	50258	Torralbilla	2017	4
50	Zaragoza	50259	Torrehermosa	2017	-1
50	Zaragoza	50260	Torrelapaja	2017	-1
50	Zaragoza	50261	Torrellas	2017	2
50	Zaragoza	50262	Torres de Berrellén	2017	-17
50	Zaragoza	50263	Torrijo de la Cañada	2017	-1
50	Zaragoza	50264	Tosos	2017	-6
50	Zaragoza	50265	Trasmoz	2017	3
50	Zaragoza	50266	Trasobares	2017	1
50	Zaragoza	50267	Uncastillo	2017	1
50	Zaragoza	50268	Undués de Lerda	2017	-5
50	Zaragoza	50269	Urrea de Jalón	2017	31
50	Zaragoza	50270	Urriés	2017	1
50	Zaragoza	50271	Used	2017	0
50	Zaragoza	50272	Utebo	2017	-17
50	Zaragoza	50275	Valmadrid	2017	-5
50	Zaragoza	50276	Valpalmas	2017	9
50	Zaragoza	50277	Valtorres	2017	9
50	Zaragoza	50278	Velilla de Ebro	2017	-7
50	Zaragoza	50279	Velilla de Jiloca	2017	-8
50	Zaragoza	50280	Vera de Moncayo	2017	-5
50	Zaragoza	50281	Vierlas	2017	-1
50	Zaragoza	50282	Vilueña (La)	2017	-13
50	Zaragoza	50283	Villadoz	2017	-2
50	Zaragoza	50284	Villafeliche	2017	2
50	Zaragoza	50285	Villafranca de Ebro	2017	14
50	Zaragoza	50286	Villalba de Perejil	2017	11
50	Zaragoza	50287	Villalengua	2017	-2
50	Zaragoza	50288	Villanueva de Gállego	2017	27
50	Zaragoza	50289	Villanueva de Jiloca	2017	-4
50	Zaragoza	50290	Villanueva de Huerva	2017	6
50	Zaragoza	50291	Villar de los Navarros	2017	1
50	Zaragoza	50292	Villarreal de Huerva	2017	9
50	Zaragoza	50293	Villarroya de la Sierra	2017	10
50	Zaragoza	50294	Villarroya del Campo	2017	-4
50	Zaragoza	50295	Vistabella	2017	-1
50	Zaragoza	50296	Zaida (La)	2017	-1
50	Zaragoza	50297	Zaragoza	2017	1973
50	Zaragoza	50298	Zuera	2017	97
50	Zaragoza	50901	Biel	2017	12
50	Zaragoza	50902	Marracos	2017	-2
50	Zaragoza	50903	Villamayor de Gállego	2017	-32
22	Huesca	22001	Abiego	2016	2
22	Huesca	22002	Abizanda	2016	14
22	Huesca	22003	Adahuesca	2016	1
22	Huesca	22004	Agüero	2016	3
22	Huesca	22006	Aísa	2016	-9
22	Huesca	22007	Albalate de Cinca	2016	11
22	Huesca	22008	Albalatillo	2016	-5
22	Huesca	22009	Albelda	2016	1
22	Huesca	22011	Albero Alto	2016	2
22	Huesca	22012	Albero Bajo	2016	3
22	Huesca	22013	Alberuela de Tubo	2016	-2
22	Huesca	22014	Alcalá de Gurrea	2016	8
22	Huesca	22015	Alcalá del Obispo	2016	-5
22	Huesca	22016	Alcampell	2016	8
22	Huesca	22017	Alcolea de Cinca	2016	-13
22	Huesca	22018	Alcubierre	2016	-4
22	Huesca	22019	Alerre	2016	0
22	Huesca	22020	Alfántega	2016	5
22	Huesca	22021	Almudévar	2016	20
22	Huesca	22022	Almunia de San Juan	2016	-4
22	Huesca	22023	Almuniente	2016	-5
22	Huesca	22024	Alquézar	2016	9
22	Huesca	22025	Altorricón	2016	-17
22	Huesca	22027	Angüés	2016	-21
22	Huesca	22028	Ansó	2016	-1
22	Huesca	22029	Antillón	2016	-1
22	Huesca	22032	Aragüés del Puerto	2016	0
22	Huesca	22035	Arén	2016	-2
22	Huesca	22036	Argavieso	2016	1
22	Huesca	22037	Arguis	2016	-1
22	Huesca	22039	Ayerbe	2016	-19
22	Huesca	22040	Azanuy-Alins	2016	4
22	Huesca	22041	Azara	2016	-5
22	Huesca	22042	Azlor	2016	7
22	Huesca	22043	Baells	2016	0
22	Huesca	22044	Bailo	2016	2
22	Huesca	22045	Baldellou	2016	-5
22	Huesca	22046	Ballobar	2016	4
22	Huesca	22047	Banastás	2016	-6
22	Huesca	22048	Barbastro	2016	-19
22	Huesca	22049	Barbués	2016	-1
22	Huesca	22050	Barbuñales	2016	-1
22	Huesca	22051	Bárcabo	2016	-2
22	Huesca	22052	Belver de Cinca	2016	6
22	Huesca	22053	Benabarre	2016	25
22	Huesca	22054	Benasque	2016	73
22	Huesca	22055	Berbegal	2016	-3
22	Huesca	22057	Bielsa	2016	-9
22	Huesca	22058	Bierge	2016	0
22	Huesca	22059	Biescas	2016	4
22	Huesca	22060	Binaced	2016	0
22	Huesca	22061	Binéfar	2016	19
22	Huesca	22062	Bisaurri	2016	0
22	Huesca	22063	Biscarrués	2016	-3
22	Huesca	22064	Blecua y Torres	2016	-17
22	Huesca	22066	Boltaña	2016	-1
22	Huesca	22067	Bonansa	2016	1
22	Huesca	22068	Borau	2016	-11
22	Huesca	22069	Broto	2016	23
22	Huesca	22072	Caldearenas	2016	16
22	Huesca	22074	Campo	2016	-15
22	Huesca	22075	Camporrells	2016	-2
22	Huesca	22076	Canal de Berdún	2016	-8
22	Huesca	22077	Candasnos	2016	-10
22	Huesca	22078	Canfranc	2016	3
22	Huesca	22079	Capdesaso	2016	1
22	Huesca	22080	Capella	2016	-15
22	Huesca	22081	Casbas de Huesca	2016	-9
22	Huesca	22082	Castejón del Puente	2016	-1
22	Huesca	22083	Castejón de Monegros	2016	-3
22	Huesca	22084	Castejón de Sos	2016	4
22	Huesca	22085	Castelflorite	2016	-2
22	Huesca	22086	Castiello de Jaca	2016	-11
22	Huesca	22087	Castigaleu	2016	-3
22	Huesca	22088	Castillazuelo	2016	-2
22	Huesca	22089	Castillonroy	2016	-15
22	Huesca	22090	Colungo	2016	-2
22	Huesca	22094	Chalamera	2016	-1
22	Huesca	22095	Chía	2016	-1
22	Huesca	22096	Chimillas	2016	13
22	Huesca	22099	Esplús	2016	-22
22	Huesca	22102	Estada	2016	2
22	Huesca	22103	Estadilla	2016	16
22	Huesca	22105	Estopiñán del Castillo	2016	-6
22	Huesca	22106	Fago	2016	4
22	Huesca	22107	Fanlo	2016	-6
22	Huesca	22109	Fiscal	2016	-5
22	Huesca	22110	Fonz	2016	1
22	Huesca	22111	Foradada del Toscar	2016	0
22	Huesca	22112	Fraga	2016	125
22	Huesca	22113	Fueva (La)	2016	9
22	Huesca	22114	Gistaín	2016	6
22	Huesca	22115	Grado (El)	2016	14
22	Huesca	22116	Grañén	2016	-14
22	Huesca	22117	Graus	2016	12
22	Huesca	22119	Gurrea de Gállego	2016	-20
22	Huesca	22122	Hoz de Jaca	2016	6
22	Huesca	22124	Huerto	2016	-11
22	Huesca	22125	Huesca	2016	128
22	Huesca	22126	Ibieca	2016	0
22	Huesca	22127	Igriés	2016	-17
22	Huesca	22128	Ilche	2016	6
22	Huesca	22129	Isábena	2016	2
22	Huesca	22130	Jaca	2016	26
22	Huesca	22131	Jasa	2016	-5
22	Huesca	22133	Labuerda	2016	2
22	Huesca	22135	Laluenga	2016	3
22	Huesca	22136	Lalueza	2016	-17
22	Huesca	22137	Lanaja	2016	-18
22	Huesca	22139	Laperdiguera	2016	-1
22	Huesca	22141	Lascellas-Ponzano	2016	-1
22	Huesca	22142	Lascuarre	2016	-2
22	Huesca	22143	Laspaúles	2016	-25
22	Huesca	22144	Laspuña	2016	5
22	Huesca	22149	Loarre	2016	-3
22	Huesca	22150	Loporzano	2016	-9
22	Huesca	22151	Loscorrales	2016	-2
22	Huesca	22155	Monesma y Cajigar	2016	-7
22	Huesca	22156	Monflorite-Lascasas	2016	13
22	Huesca	22157	Montanuy	2016	-1
22	Huesca	22158	Monzón	2016	-40
22	Huesca	22160	Naval	2016	9
22	Huesca	22162	Novales	2016	-12
22	Huesca	22163	Nueno	2016	-17
22	Huesca	22164	Olvena	2016	2
22	Huesca	22165	Ontiñena	2016	-19
22	Huesca	22167	Osso de Cinca	2016	-27
22	Huesca	22168	Palo	2016	3
22	Huesca	22170	Panticosa	2016	18
22	Huesca	22172	Peñalba	2016	-14
22	Huesca	22173	Peñas de Riglos (Las)	2016	2
22	Huesca	22174	Peralta de Alcofea	2016	-1
22	Huesca	22175	Peralta de Calasanz	2016	-4
22	Huesca	22176	Peraltilla	2016	3
22	Huesca	22177	Perarrúa	2016	-3
22	Huesca	22178	Pertusa	2016	2
22	Huesca	22181	Piracés	2016	4
22	Huesca	22182	Plan	2016	-7
22	Huesca	22184	Poleñino	2016	-2
22	Huesca	22186	Pozán de Vero	2016	5
22	Huesca	22187	Puebla de Castro (La)	2016	-6
22	Huesca	22188	Puente de Montañana	2016	-5
22	Huesca	22189	Puértolas	2016	1
22	Huesca	22190	Pueyo de Araguás (El)	2016	0
22	Huesca	22193	Pueyo de Santa Cruz	2016	-5
22	Huesca	22195	Quicena	2016	1
22	Huesca	22197	Robres	2016	-6
22	Huesca	22199	Sabiñánigo	2016	-26
22	Huesca	22200	Sahún	2016	1
22	Huesca	22201	Salas Altas	2016	1
22	Huesca	22202	Salas Bajas	2016	3
22	Huesca	22203	Salillas	2016	4
22	Huesca	22204	Sallent de Gállego	2016	-12
22	Huesca	22205	San Esteban de Litera	2016	-8
22	Huesca	22206	Sangarrén	2016	1
22	Huesca	22207	San Juan de Plan	2016	-1
22	Huesca	22208	Santa Cilia	2016	11
22	Huesca	22209	Santa Cruz de la Serós	2016	-6
22	Huesca	22212	Santaliestra y San Quílez	2016	-10
22	Huesca	22213	Sariñena	2016	-1
22	Huesca	22214	Secastilla	2016	7
22	Huesca	22215	Seira	2016	2
22	Huesca	22217	Sena	2016	-16
22	Huesca	22218	Senés de Alcubierre	2016	-2
22	Huesca	22220	Sesa	2016	-1
22	Huesca	22221	Sesué	2016	21
22	Huesca	22222	Siétamo	2016	2
22	Huesca	22223	Sopeira	2016	1
22	Huesca	22225	Tamarite de Litera	2016	6
22	Huesca	22226	Tardienta	2016	19
22	Huesca	22227	Tella-Sin	2016	-4
22	Huesca	22228	Tierz	2016	5
22	Huesca	22229	Tolva	2016	-3
22	Huesca	22230	Torla-Ordesa	2016	-6
22	Huesca	22232	Torralba de Aragón	2016	7
22	Huesca	22233	Torre la Ribera	2016	0
22	Huesca	22234	Torrente de Cinca	2016	7
22	Huesca	22235	Torres de Alcanadre	2016	-5
22	Huesca	22236	Torres de Barbués	2016	-1
22	Huesca	22239	Tramaced	2016	-6
22	Huesca	22242	Valfarta	2016	-5
22	Huesca	22243	Valle de Bardají	2016	-1
22	Huesca	22244	Valle de Lierp	2016	-4
22	Huesca	22245	Velilla de Cinca	2016	-2
22	Huesca	22246	Beranuy	2016	-9
22	Huesca	22247	Viacamp y Litera	2016	-8
22	Huesca	22248	Vicién	2016	1
22	Huesca	22249	Villanova	2016	0
22	Huesca	22250	Villanúa	2016	6
22	Huesca	22251	Villanueva de Sigena	2016	-11
22	Huesca	22252	Yebra de Basa	2016	8
22	Huesca	22253	Yésero	2016	-1
22	Huesca	22254	Zaidín	2016	-9
22	Huesca	22901	Valle de Hecho	2016	-20
22	Huesca	22902	Puente la Reina de Jaca	2016	-2
22	Huesca	22903	San Miguel del Cinca	2016	-2
22	Huesca	22904	Sotonera (La)	2016	-14
22	Huesca	22905	Lupiñén-Ortilla	2016	4
22	Huesca	22906	Santa María de Dulcis	2016	-4
22	Huesca	22907	Aínsa-Sobrarbe	2016	-2
22	Huesca	22908	Hoz y Costeán	2016	5
22	Huesca	22909	Vencillón	2016	-25
44	Teruel	44001	Ababuj	2016	-1
44	Teruel	44004	Aguaviva	2016	-14
44	Teruel	44005	Aguilar del Alfambra	2016	1
44	Teruel	44006	Alacón	2016	1
44	Teruel	44007	Alba	2016	-6
44	Teruel	44008	Albalate del Arzobispo	2016	-13
44	Teruel	44009	Albarracín	2016	-1
44	Teruel	44010	Albentosa	2016	-10
44	Teruel	44011	Alcaine	2016	-4
44	Teruel	44012	Alcalá de la Selva	2016	-18
44	Teruel	44013	Alcañiz	2016	-39
44	Teruel	44014	Alcorisa	2016	-7
44	Teruel	44016	Alfambra	2016	-5
44	Teruel	44017	Aliaga	2016	0
44	Teruel	44019	Alobras	2016	2
44	Teruel	44021	Allepuz	2016	3
44	Teruel	44022	Alloza	2016	-4
44	Teruel	44023	Allueva	2016	1
44	Teruel	44025	Andorra	2016	-24
44	Teruel	44026	Arcos de las Salinas	2016	-1
44	Teruel	44027	Arens de Lledó	2016	-6
44	Teruel	44028	Argente	2016	0
44	Teruel	44029	Ariño	2016	-5
44	Teruel	44031	Azaila	2016	-7
44	Teruel	44032	Bádenas	2016	1
44	Teruel	44033	Báguena	2016	1
44	Teruel	44034	Bañón	2016	-5
44	Teruel	44035	Barrachina	2016	-4
44	Teruel	44036	Bea	2016	-6
44	Teruel	44037	Beceite	2016	-6
44	Teruel	44038	Belmonte de San José	2016	-2
44	Teruel	44039	Bello	2016	2
44	Teruel	44040	Berge	2016	0
44	Teruel	44041	Bezas	2016	-1
44	Teruel	44042	Blancas	2016	-9
44	Teruel	44043	Blesa	2016	0
44	Teruel	44044	Bordón	2016	-1
44	Teruel	44045	Bronchales	2016	14
44	Teruel	44046	Bueña	2016	3
44	Teruel	44047	Burbáguena	2016	0
44	Teruel	44048	Cabra de Mora	2016	-4
44	Teruel	44049	Calaceite	2016	-18
44	Teruel	44050	Calamocha	2016	-5
44	Teruel	44051	Calanda	2016	-67
44	Teruel	44052	Calomarde	2016	-2
44	Teruel	44054	Camarena de la Sierra	2016	-9
44	Teruel	44055	Camarillas	2016	-18
44	Teruel	44056	Caminreal	2016	-7
44	Teruel	44059	Cantavieja	2016	3
44	Teruel	44060	Cañada de Benatanduz	2016	2
44	Teruel	44061	Cañada de Verich (La)	2016	-6
44	Teruel	44062	Cañada Vellida	2016	2
44	Teruel	44063	Cañizar del Olivar	2016	-3
44	Teruel	44064	Cascante del Río	2016	1
44	Teruel	44065	Castejón de Tornos	2016	1
44	Teruel	44066	Castel de Cabra	2016	-3
44	Teruel	44067	Castelnou	2016	2
44	Teruel	44068	Castelserás	2016	2
44	Teruel	44070	Castellar (El)	2016	-1
44	Teruel	44071	Castellote	2016	-5
44	Teruel	44074	Cedrillas	2016	-20
44	Teruel	44075	Celadas	2016	7
44	Teruel	44076	Cella	2016	-27
44	Teruel	44077	Cerollera (La)	2016	2
44	Teruel	44080	Codoñera (La)	2016	-2
44	Teruel	44082	Corbalán	2016	-1
44	Teruel	44084	Cortes de Aragón	2016	-6
44	Teruel	44085	Cosa	2016	0
44	Teruel	44086	Cretas	2016	5
44	Teruel	44087	Crivillén	2016	-1
44	Teruel	44088	Cuba (La)	2016	-2
44	Teruel	44089	Cubla	2016	0
44	Teruel	44090	Cucalón	2016	-3
44	Teruel	44092	Cuervo (El)	2016	5
44	Teruel	44093	Cuevas de Almudén	2016	-2
44	Teruel	44094	Cuevas Labradas	2016	0
44	Teruel	44096	Ejulve	2016	1
44	Teruel	44097	Escorihuela	2016	1
44	Teruel	44099	Escucha	2016	-36
44	Teruel	44100	Estercuel	2016	-12
44	Teruel	44101	Ferreruela de Huerva	2016	-3
44	Teruel	44102	Fonfría	2016	-1
44	Teruel	44103	Formiche Alto	2016	-9
44	Teruel	44105	Fórnoles	2016	-7
44	Teruel	44106	Fortanete	2016	0
44	Teruel	44107	Foz-Calanda	2016	-2
44	Teruel	44108	Fresneda (La)	2016	-14
44	Teruel	44109	Frías de Albarracín	2016	-5
44	Teruel	44110	Fuenferrada	2016	-5
44	Teruel	44111	Fuentes Calientes	2016	0
44	Teruel	44112	Fuentes Claras	2016	-3
44	Teruel	44113	Fuentes de Rubielos	2016	0
44	Teruel	44114	Fuentespalda	2016	14
44	Teruel	44115	Galve	2016	2
44	Teruel	44116	Gargallo	2016	1
44	Teruel	44117	Gea de Albarracín	2016	5
44	Teruel	44118	Ginebrosa (La)	2016	-3
44	Teruel	44119	Griegos	2016	-7
44	Teruel	44120	Guadalaviar	2016	1
44	Teruel	44121	Gúdar	2016	7
44	Teruel	44122	Híjar	2016	-11
44	Teruel	44123	Hinojosa de Jarque	2016	-3
44	Teruel	44124	Hoz de la Vieja (La)	2016	9
44	Teruel	44125	Huesa del Común	2016	2
44	Teruel	44126	Iglesuela del Cid (La)	2016	-7
44	Teruel	44127	Jabaloyas	2016	-8
44	Teruel	44128	Jarque de la Val	2016	0
44	Teruel	44129	Jatiel	2016	0
44	Teruel	44130	Jorcas	2016	-7
44	Teruel	44131	Josa	2016	-3
44	Teruel	44132	Lagueruela	2016	2
44	Teruel	44133	Lanzuela	2016	1
44	Teruel	44135	Libros	2016	-8
44	Teruel	44136	Lidón	2016	1
44	Teruel	44137	Linares de Mora	2016	0
44	Teruel	44138	Loscos	2016	-3
44	Teruel	44141	Lledó	2016	0
44	Teruel	44142	Maicas	2016	-3
44	Teruel	44143	Manzanera	2016	-8
44	Teruel	44144	Martín del Río	2016	2
44	Teruel	44145	Mas de las Matas	2016	-15
44	Teruel	44146	Mata de los Olmos (La)	2016	10
44	Teruel	44147	Mazaleón	2016	8
44	Teruel	44148	Mezquita de Jarque	2016	-5
44	Teruel	44149	Mirambel	2016	-3
44	Teruel	44150	Miravete de la Sierra	2016	3
44	Teruel	44151	Molinos	2016	-4
44	Teruel	44152	Monforte de Moyuela	2016	-2
44	Teruel	44153	Monreal del Campo	2016	-23
44	Teruel	44154	Monroyo	2016	-3
44	Teruel	44155	Montalbán	2016	-17
44	Teruel	44156	Monteagudo del Castillo	2016	-1
44	Teruel	44157	Monterde de Albarracín	2016	-3
44	Teruel	44158	Mora de Rubielos	2016	-11
44	Teruel	44159	Moscardón	2016	0
44	Teruel	44160	Mosqueruela	2016	-13
44	Teruel	44161	Muniesa	2016	15
44	Teruel	44163	Noguera de Albarracín	2016	-8
44	Teruel	44164	Nogueras	2016	-1
44	Teruel	44165	Nogueruelas	2016	11
44	Teruel	44167	Obón	2016	1
44	Teruel	44168	Odón	2016	-2
44	Teruel	44169	Ojos Negros	2016	-10
44	Teruel	44171	Olba	2016	-2
44	Teruel	44172	Oliete	2016	-4
44	Teruel	44173	Olmos (Los)	2016	-5
44	Teruel	44174	Orihuela del Tremedal	2016	-5
44	Teruel	44175	Orrios	2016	-6
44	Teruel	44176	Palomar de Arroyos	2016	-1
44	Teruel	44177	Pancrudo	2016	0
44	Teruel	44178	Parras de Castellote (Las)	2016	5
44	Teruel	44179	Peñarroya de Tastavins	2016	-3
44	Teruel	44180	Peracense	2016	0
44	Teruel	44181	Peralejos	2016	2
44	Teruel	44182	Perales del Alfambra	2016	-2
44	Teruel	44183	Pitarque	2016	-7
44	Teruel	44184	Plou	2016	-4
44	Teruel	44185	Pobo (El)	2016	-1
44	Teruel	44187	Portellada (La)	2016	7
44	Teruel	44189	Pozondón	2016	-4
44	Teruel	44190	Pozuel del Campo	2016	-2
44	Teruel	44191	Puebla de Híjar (La)	2016	14
44	Teruel	44192	Puebla de Valverde (La)	2016	1
44	Teruel	44193	Puertomingalvo	2016	2
44	Teruel	44194	Ráfales	2016	6
44	Teruel	44195	Rillo	2016	1
44	Teruel	44196	Riodeva	2016	-2
44	Teruel	44197	Ródenas	2016	-2
44	Teruel	44198	Royuela	2016	-4
44	Teruel	44199	Rubiales	2016	2
44	Teruel	44200	Rubielos de la Cérida	2016	1
44	Teruel	44201	Rubielos de Mora	2016	-24
44	Teruel	44203	Salcedillo	2016	1
44	Teruel	44204	Saldón	2016	0
44	Teruel	44205	Samper de Calanda	2016	-11
44	Teruel	44206	San Agustín	2016	-2
44	Teruel	44207	San Martín del Río	2016	-5
44	Teruel	44208	Santa Cruz de Nogueras	2016	-2
44	Teruel	44209	Santa Eulalia	2016	-10
44	Teruel	44210	Sarrión	2016	-2
44	Teruel	44211	Segura de los Baños	2016	-1
44	Teruel	44212	Seno	2016	2
44	Teruel	44213	Singra	2016	0
44	Teruel	44215	Terriente	2016	7
44	Teruel	44216	Teruel	2016	32
44	Teruel	44217	Toril y Masegoso	2016	-1
44	Teruel	44218	Tormón	2016	2
44	Teruel	44219	Tornos	2016	2
44	Teruel	44220	Torralba de los Sisones	2016	-2
44	Teruel	44221	Torrecilla de Alcañiz	2016	3
44	Teruel	44222	Torrecilla del Rebollar	2016	-2
44	Teruel	44223	Torre de Arcas	2016	-4
44	Teruel	44224	Torre de las Arcas	2016	0
44	Teruel	44225	Torre del Compte	2016	3
44	Teruel	44226	Torrelacárcel	2016	-4
44	Teruel	44227	Torre los Negros	2016	1
44	Teruel	44228	Torremocha de Jiloca	2016	-4
44	Teruel	44229	Torres de Albarracín	2016	1
44	Teruel	44230	Torrevelilla	2016	-11
44	Teruel	44231	Torrijas	2016	0
44	Teruel	44232	Torrijo del Campo	2016	-17
44	Teruel	44234	Tramacastiel	2016	1
44	Teruel	44235	Tramacastilla	2016	0
44	Teruel	44236	Tronchón	2016	3
44	Teruel	44237	Urrea de Gaén	2016	-9
44	Teruel	44238	Utrillas	2016	-31
44	Teruel	44240	Valbona	2016	-3
44	Teruel	44241	Valdealgorfa	2016	-4
44	Teruel	44243	Valdecuenca	2016	1
44	Teruel	44244	Valdelinares	2016	3
44	Teruel	44245	Valdeltormo	2016	3
44	Teruel	44246	Valderrobres	2016	43
44	Teruel	44247	Valjunquera	2016	-15
44	Teruel	44249	Vallecillo (El)	2016	-6
44	Teruel	44251	Villafranca del Campo	2016	-10
44	Teruel	44252	Villahermosa del Campo	2016	-4
44	Teruel	44256	Villanueva del Rebollar de la Sierra	2016	-6
44	Teruel	44257	Villar del Cobo	2016	-11
44	Teruel	44258	Villar del Salz	2016	-6
44	Teruel	44260	Villarluengo	2016	-7
44	Teruel	44261	Villarquemado	2016	12
44	Teruel	44262	Villarroya de los Pinares	2016	-5
44	Teruel	44263	Villastar	2016	-1
44	Teruel	44264	Villel	2016	-5
44	Teruel	44265	Vinaceite	2016	-9
44	Teruel	44266	Visiedo	2016	-2
44	Teruel	44267	Vivel del Río Martín	2016	-8
44	Teruel	44268	Zoma (La)	2016	-1
50	Zaragoza	50001	Abanto	2016	-3
50	Zaragoza	50002	Acered	2016	4
50	Zaragoza	50003	Agón	2016	-8
50	Zaragoza	50004	Aguarón	2016	10
50	Zaragoza	50005	Aguilón	2016	-5
50	Zaragoza	50006	Ainzón	2016	-24
50	Zaragoza	50007	Aladrén	2016	0
50	Zaragoza	50008	Alagón	2016	-7
50	Zaragoza	50009	Alarba	2016	0
50	Zaragoza	50010	Alberite de San Juan	2016	-1
50	Zaragoza	50011	Albeta	2016	-6
50	Zaragoza	50012	Alborge	2016	-9
50	Zaragoza	50013	Alcalá de Ebro	2016	3
50	Zaragoza	50014	Alcalá de Moncayo	2016	-17
50	Zaragoza	50015	Alconchel de Ariza	2016	-3
50	Zaragoza	50016	Aldehuela de Liestos	2016	2
50	Zaragoza	50017	Alfajarín	2016	-15
50	Zaragoza	50018	Alfamén	2016	12
50	Zaragoza	50019	Alforque	2016	0
50	Zaragoza	50020	Alhama de Aragón	2016	5
50	Zaragoza	50021	Almochuel	2016	-1
50	Zaragoza	50022	Almolda (La)	2016	-11
50	Zaragoza	50023	Almonacid de la Cuba	2016	-3
50	Zaragoza	50024	Almonacid de la Sierra	2016	-9
50	Zaragoza	50025	Almunia de Doña Godina (La)	2016	14
50	Zaragoza	50026	Alpartir	2016	-2
50	Zaragoza	50027	Ambel	2016	2
50	Zaragoza	50028	Anento	2016	-4
50	Zaragoza	50029	Aniñón	2016	-10
50	Zaragoza	50030	Añón de Moncayo	2016	6
50	Zaragoza	50031	Aranda de Moncayo	2016	-7
50	Zaragoza	50032	Arándiga	2016	-1
50	Zaragoza	50033	Ardisa	2016	0
50	Zaragoza	50034	Ariza	2016	-14
50	Zaragoza	50035	Artieda	2016	-4
50	Zaragoza	50036	Asín	2016	1
50	Zaragoza	50037	Atea	2016	-1
50	Zaragoza	50038	Ateca	2016	-19
