Año	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código	Régimen Código (2 dígitos)	Régimen (2 dígitos)
2013	32	Gúdar-Javalambre	1	Mortales	3	05	Trabajadores Autónomos
2012	01	La Jacetania	1	Mortales	3	05	Trabajadores Autónomos
2012	04	La Ribagorza	2	Mortales	3	01	General
2012	07	Somontano de Barbastro	1	Mortales	3	01	General
2012	10	Los Monegros	1	Mortales	3	01	General
2012	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2012	17	D.C. Zaragoza	4	Mortales	3	01	General
2012	17	D.C. Zaragoza	1	Mortales	3	05	Trabajadores Autónomos
2012	23	Bajo Martín	1	Mortales	3	01	General
2012	26	Cuencas Mineras	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2012	27	Andorra-Sierra de Arcos	2	Mortales	3	01	General
2012	29	Comunidad de Teruel	2	Mortales	3	01	General
2012	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2011	01	La Jacetania	1	Mortales	3	01	General
2011	05	Cinco Villas	1	Mortales	3	01	General
2011	10	Los Monegros	1	Mortales	3	01	General
2011	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2011	12	Tarazona y el Moncayo	1	Mortales	3	01	General
2011	16	Valdejalón	1	Mortales	3	01	General
2011	17	D.C. Zaragoza	5	Mortales	3	01	General
2011	18	Ribera Baja del Ebro	1	Mortales	3	01	General
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2011	20	Comunidad de Calatayud	1	Mortales	3	01	General
2011	29	Comunidad de Teruel	6	Mortales	3	01	General
2011	32	Gúdar-Javalambre	1	Mortales	3	01	General
2011	33	Matarraña / Matarranya	2	Mortales	3	07	Especial Agrario Cuenta Propia
2010	04	La Ribagorza	1	Mortales	3	01	General
2010	05	Cinco Villas	2	Mortales	3	01	General
2010	06	Hoya de Huesca / Plana de Uesca	2	Mortales	3	01	General
2010	08	Cinca Medio	2	Mortales	3	01	General
2010	15	Ribera Alta del Ebro	1	Mortales	3	01	General
2010	17	D.C. Zaragoza	11	Mortales	3	01	General
2010	20	Comunidad de Calatayud	1	Mortales	3	01	General
2010	29	Comunidad de Teruel	3	Mortales	3	01	General
2010	NC	Municipio del centro de trabajo fuera de Aragón	2	Mortales	3	01	General
2009	03	Sobrarbe	1	Mortales	3	01	General
2009	04	La Ribagorza	1	Mortales	3	01	General
2009	06	Hoya de Huesca / Plana de Uesca	3	Mortales	3	01	General
2009	07	Somontano de Barbastro	1	Mortales	3	01	General
2009	10	Los Monegros	1	Mortales	3	01	General
2009	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2009	12	Tarazona y el Moncayo	2	Mortales	3	01	General
2009	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2009	17	D.C. Zaragoza	16	Mortales	3	01	General
2009	25	Jiloca	1	Mortales	3	01	General
2009	27	Andorra-Sierra de Arcos	1	Mortales	3	09	Especial Minería del Carbón
2009	29	Comunidad de Teruel	3	Mortales	3	01	General
2009	29	Comunidad de Teruel	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2009	32	Gúdar-Javalambre	1	Mortales	3	01	General
2009	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2008	05	Cinco Villas	2	Mortales	3	01	General
2008	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2008	09	La Litera / La Llitera	1	Mortales	3	01	General
2008	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2008	17	D.C. Zaragoza	14	Mortales	3	01	General
2008	18	Ribera Baja del Ebro	2	Mortales	3	01	General
2008	20	Comunidad de Calatayud	1	Mortales	3	01	General
2008	21	Campo de Cariñena	1	Mortales	3	01	General
2008	27	Andorra-Sierra de Arcos	2	Mortales	3	01	General
2008	28	Bajo Aragón	1	Mortales	3	01	General
2008	29	Comunidad de Teruel	3	Mortales	3	01	General
2007	01	La Jacetania	1	Mortales	3	01	General
2007	05	Cinco Villas	3	Mortales	3	01	General
2007	05	Cinco Villas	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2007	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2007	07	Somontano de Barbastro	1	Mortales	3	01	General
2007	08	Cinca Medio	1	Mortales	3	01	General
2007	08	Cinca Medio	1	Mortales	3	07	Especial Agrario Cuenta Propia
2007	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2007	14	Aranda	1	Mortales	3	01	General
2007	15	Ribera Alta del Ebro	1	Mortales	3	01	General
2007	16	Valdejalón	2	Mortales	3	01	General
2007	17	D.C. Zaragoza	11	Mortales	3	01	General
2007	20	Comunidad de Calatayud	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2007	21	Campo de Cariñena	1	Mortales	3	01	General
2007	23	Bajo Martín	1	Mortales	3	01	General
2007	24	Campo de Daroca	1	Mortales	3	01	General
2007	25	Jiloca	1	Mortales	3	01	General
2007	26	Cuencas Mineras	3	Mortales	3	01	General
2007	29	Comunidad de Teruel	5	Mortales	3	01	General
2007	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2006	01	La Jacetania	1	Mortales	3	01	General
2006	06	Hoya de Huesca / Plana de Uesca	3	Mortales	3	01	General
2006	16	Valdejalón	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2006	17	D.C. Zaragoza	18	Mortales	3	01	General
2006	20	Comunidad de Calatayud	2	Mortales	3	01	General
2006	21	Campo de Cariñena	1	Mortales	3	01	General
2006	25	Jiloca	1	Mortales	3	01	General
2006	26	Cuencas Mineras	1	Mortales	3	01	General
2006	27	Andorra-Sierra de Arcos	1	Mortales	3	01	General
2006	28	Bajo Aragón	1	Mortales	3	01	General
2006	29	Comunidad de Teruel	2	Mortales	3	01	General
2006	30	Maestrazgo	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2006	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2005	01	La Jacetania	1	Mortales	3	01	General
2005	02	Alto Gállego	1	Mortales	3	01	General
2005	07	Somontano de Barbastro	1	Mortales	3	01	General
2005	08	Cinca Medio	2	Mortales	3	01	General
2005	10	Los Monegros	1	Mortales	3	01	General
2005	12	Tarazona y el Moncayo	1	Mortales	3	01	General
2005	15	Ribera Alta del Ebro	3	Mortales	3	01	General
2005	17	D.C. Zaragoza	17	Mortales	3	01	General
2005	18	Ribera Baja del Ebro	1	Mortales	3	01	General
2005	23	Bajo Martín	1	Mortales	3	01	General
2005	27	Andorra-Sierra de Arcos	2	Mortales	3	01	General
2005	28	Bajo Aragón	2	Mortales	3	01	General
2005	32	Gúdar-Javalambre	1	Mortales	3	05	Trabajadores Autónomos
2005	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2004	01	La Jacetania	3	Mortales	3	01	General
2004	05	Cinco Villas	1	Mortales	3	01	General
2004	06	Hoya de Huesca / Plana de Uesca	2	Mortales	3	01	General
2004	07	Somontano de Barbastro	1	Mortales	3	01	General
2004	08	Cinca Medio	2	Mortales	3	01	General
2004	09	La Litera / La Llitera	2	Mortales	3	01	General
2004	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2004	17	D.C. Zaragoza	19	Mortales	3	01	General
2004	20	Comunidad de Calatayud	3	Mortales	3	01	General
2004	21	Campo de Cariñena	1	Mortales	3	07	Especial Agrario Cuenta Propia
2004	23	Bajo Martín	2	Mortales	3	01	General
2004	26	Cuencas Mineras	1	Mortales	3	01	General
2004	28	Bajo Aragón	3	Mortales	3	01	General
2004	29	Comunidad de Teruel	1	Mortales	3	01	General
2004	33	Matarraña / Matarranya	1	Mortales	3	07	Especial Agrario Cuenta Propia
2004	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2003	01	La Jacetania	1	Mortales	3	01	General
2003	05	Cinco Villas	2	Mortales	3	01	General
2003	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2003	07	Somontano de Barbastro	1	Mortales	3	01	General
2003	08	Cinca Medio	1	Mortales	3	01	General
2003	09	La Litera / La Llitera	1	Mortales	3	01	General
2003	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2003	12	Tarazona y el Moncayo	1	Mortales	3	01	General
2003	15	Ribera Alta del Ebro	1	Mortales	3	01	General
2003	17	D.C. Zaragoza	6	Mortales	3	01	General
2003	18	Ribera Baja del Ebro	1	Mortales	3	01	General
2003	20	Comunidad de Calatayud	2	Mortales	3	01	General
2003	25	Jiloca	2	Mortales	3	01	General
2003	26	Cuencas Mineras	3	Mortales	3	01	General
2003	28	Bajo Aragón	3	Mortales	3	01	General
2003	29	Comunidad de Teruel	2	Mortales	3	01	General
2003	NC	Municipio del centro de trabajo fuera de Aragón	3	Mortales	3	01	General
