Municipio codigo	Municipio nombre	Superficie útil agrupada (m2)	Nº viviendas
50224	Retascón	121 - 150	9,08638883
50224	Retascón	151 o más	2,3894020957
50225	Ricla	045 o menos	48,6797414769
50225	Ricla	046 - 060	138,8767218467
50225	Ricla	061 - 075	174,1569238008
50225	Ricla	076 - 090	284,672670944
50225	Ricla	091 - 105	277,5232313931
50225	Ricla	106 - 120	102,8177929189
50225	Ricla	121 - 150	46,1613645172
50225	Ricla	151 o más	60,2412854197
50227	Romanos	046 - 060	8,9281573262
50227	Romanos	061 - 075	7,4779890407
50227	Romanos	076 - 090	4,5998684016
50227	Romanos	091 - 105	6,8970645631
50227	Romanos	106 - 120	12,488824073
50227	Romanos	121 - 150	12,6183202554
50227	Romanos	151 o más	4,59323956
50228	Rueda de Jalón	045 o menos	1,5138705792
50228	Rueda de Jalón	046 - 060	6,283278684
50228	Rueda de Jalón	061 - 075	19,6842101695
50228	Rueda de Jalón	076 - 090	32,3151605598
50228	Rueda de Jalón	091 - 105	23,1788356088
50228	Rueda de Jalón	106 - 120	22,3217659652
50228	Rueda de Jalón	121 - 150	15,6059749158
50228	Rueda de Jalón	151 o más	18,0919521332
50229	Ruesca	046 - 060	1,8469765084
50229	Ruesca	061 - 075	1,7683484595
50229	Ruesca	091 - 105	3,271932259
50229	Ruesca	106 - 120	3,2402022139
50229	Ruesca	121 - 150	8,0873180452
50229	Ruesca	151 o más	9,1734066553
50230	Sádaba	046 - 060	24,2266750601
50230	Sádaba	061 - 075	29,6023770509
50230	Sádaba	076 - 090	241,5991303058
50230	Sádaba	091 - 105	86,7524785205
50230	Sádaba	106 - 120	68,7293568524
50230	Sádaba	121 - 150	84,7624034487
50230	Sádaba	151 o más	52,0626151774
50231	Salillas de Jalón	046 - 060	6,5426132047
50231	Salillas de Jalón	061 - 075	2,6545967606
50231	Salillas de Jalón	076 - 090	15,1030203354
50231	Salillas de Jalón	091 - 105	34,9686334453
50231	Salillas de Jalón	106 - 120	37,3738042701
50231	Salillas de Jalón	121 - 150	32,1286082765
50231	Salillas de Jalón	151 o más	25,6830462172
50232	Salvatierra de Esca	045 o menos	5,5381961396
50232	Salvatierra de Esca	046 - 060	3,7846095243
50232	Salvatierra de Esca	061 - 075	7,4619626398
50232	Salvatierra de Esca	076 - 090	32,2763800188
50232	Salvatierra de Esca	091 - 105	20,6517078392
50232	Salvatierra de Esca	106 - 120	6,8118560866
50232	Salvatierra de Esca	121 - 150	8,5705673668
50232	Salvatierra de Esca	151 o más	13,2908998135
50233	Samper del Salz	061 - 075	6,5625267177
50233	Samper del Salz	076 - 090	6,0388096405
50233	Samper del Salz	091 - 105	8,6973710279
50233	Samper del Salz	106 - 120	8,9647750071
50233	Samper del Salz	121 - 150	11,8806191639
50233	Samper del Salz	151 o más	7,8359344199
50234	San Martín de la Virgen de Moncayo	045 o menos	3,0540722989
50234	San Martín de la Virgen de Moncayo	046 - 060	9,795471019
50234	San Martín de la Virgen de Moncayo	061 - 075	21,5702582414
50234	San Martín de la Virgen de Moncayo	076 - 090	14,1746531839
50234	San Martín de la Virgen de Moncayo	091 - 105	16,8121333778
50234	San Martín de la Virgen de Moncayo	106 - 120	26,392129016
50234	San Martín de la Virgen de Moncayo	121 - 150	9,5657808494
50234	San Martín de la Virgen de Moncayo	151 o más	5,7976703886
50235	San Mateo de Gállego	045 o menos	41,7119156103
50235	San Mateo de Gállego	046 - 060	80,9051855807
50235	San Mateo de Gállego	061 - 075	121,2091285038
50235	San Mateo de Gállego	076 - 090	280,5132309702
50235	San Mateo de Gállego	091 - 105	260,827217865
50235	San Mateo de Gállego	106 - 120	180,8276139475
50235	San Mateo de Gállego	121 - 150	177,9960944893
50235	San Mateo de Gállego	151 o más	182,7854455601
50236	Santa Cruz de Grío	046 - 060	13,6757853331
50236	Santa Cruz de Grío	061 - 075	8,3031243238
50236	Santa Cruz de Grío	076 - 090	14,2850814282
50236	Santa Cruz de Grío	091 - 105	20,6654089863
50236	Santa Cruz de Grío	106 - 120	7,3283195895
50236	Santa Cruz de Grío	121 - 150	7,9707492547
50236	Santa Cruz de Grío	151 o más	9,995051004
50237	Santa Cruz de Moncayo	061 - 075	3,4788266334
50237	Santa Cruz de Moncayo	076 - 090	17,6923402959
50237	Santa Cruz de Moncayo	091 - 105	11,0735156881
50237	Santa Cruz de Moncayo	106 - 120	4,4755789873
50237	Santa Cruz de Moncayo	121 - 150	7,9462869541
50237	Santa Cruz de Moncayo	151 o más	9,8773774512
50238	Santa Eulalia de Gállego	061 - 075	3,5176932702
50238	Santa Eulalia de Gállego	076 - 090	11,2976107029
50238	Santa Eulalia de Gállego	091 - 105	11,6984112774
50238	Santa Eulalia de Gállego	106 - 120	16,8529705097
50238	Santa Eulalia de Gállego	121 - 150	9,2325815394
50238	Santa Eulalia de Gállego	151 o más	10,9304112939
50239	Santed	045 o menos	4,4683719051
50239	Santed	076 - 090	7,9641156347
50239	Santed	091 - 105	11,0599048768
50239	Santed	106 - 120	2,8623754215
50239	Santed	121 - 150	6,1672979178
50239	Santed	151 o más	4,8420292723
50240	Sástago	046 - 060	25,7077133455
50240	Sástago	061 - 075	47,4940897015
50240	Sástago	076 - 090	136,8375974645
50240	Sástago	091 - 105	86,3082468653
50240	Sástago	106 - 120	69,0156986688
50240	Sástago	121 - 150	69,6031197955
50240	Sástago	151 o más	84,8405595615
50241	Saviñán	045 o menos	6,1827549129
50241	Saviñán	046 - 060	14,6081613874
50241	Saviñán	061 - 075	28,6946247315
50241	Saviñán	076 - 090	114,4927862823
50241	Saviñán	091 - 105	52,4901653358
50241	Saviñán	106 - 120	28,8480317324
50241	Saviñán	121 - 150	24,5571672851
50241	Saviñán	151 o más	45,8202102191
50242	Sediles	046 - 060	1,910854393
50242	Sediles	061 - 075	3,0942607605
50242	Sediles	076 - 090	10,0905124424
50242	Sediles	091 - 105	6,7568492857
50242	Sediles	106 - 120	8,3049135655
50242	Sediles	121 - 150	8,499381428
50242	Sediles	151 o más	10,8144258403
50243	Sestrica	045 o menos	7,9559720502
50243	Sestrica	046 - 060	7,8136802295
50243	Sestrica	061 - 075	12,3767021788
50243	Sestrica	076 - 090	45,0380466854
50243	Sestrica	091 - 105	27,6958474301
50243	Sestrica	106 - 120	11,1371807717
50243	Sestrica	121 - 150	19,2408540829
50243	Sestrica	151 o más	35,9223363975
50244	Sierra de Luna	046 - 060	2,1870277456
50244	Sierra de Luna	061 - 075	8,249694521
50244	Sierra de Luna	076 - 090	26,4556425794
50244	Sierra de Luna	091 - 105	38,6840031334
50244	Sierra de Luna	106 - 120	18,9776995249
50244	Sierra de Luna	121 - 150	11,7781452293
50244	Sierra de Luna	151 o más	13,9193206839
50245	Sigüés	045 o menos	1,2549447319
50245	Sigüés	046 - 060	3,0011050292
50245	Sigüés	061 - 075	1,8723891401
50245	Sigüés	076 - 090	15,5733557512
50245	Sigüés	091 - 105	4,7864440817
50245	Sigüés	106 - 120	7,2163057256
50245	Sigüés	121 - 150	7,5043495035
50245	Sigüés	151 o más	11,1699845664
50246	Sisamón	046 - 060	1,8797886319
50246	Sisamón	061 - 075	4,0621362422
50246	Sisamón	076 - 090	6,5348621568
50246	Sisamón	091 - 105	6,5054800781
50246	Sisamón	106 - 120	1,8257719474
50246	Sisamón	151 o más	3,07581091
50247	Sobradiel	045 o menos	2,7483081133
50247	Sobradiel	046 - 060	13,456255171
50247	Sobradiel	061 - 075	15,3409438831
50247	Sobradiel	076 - 090	41,5797450736
50247	Sobradiel	091 - 105	63,6612187506
50247	Sobradiel	106 - 120	58,6195980401
50247	Sobradiel	121 - 150	84,7208592871
50247	Sobradiel	151 o más	85,7148993966
50248	Sos del Rey Católico	046 - 060	15,11295714
50248	Sos del Rey Católico	061 - 075	16,9552953495
50248	Sos del Rey Católico	076 - 090	93,1815074966
50248	Sos del Rey Católico	091 - 105	42,7706886771
50248	Sos del Rey Católico	106 - 120	33,2091337235
50248	Sos del Rey Católico	121 - 150	35,9517312831
50248	Sos del Rey Católico	151 o más	49,5411361789
50249	Tabuenca	045 o menos	2,082816835
50249	Tabuenca	046 - 060	4,8962634277
50249	Tabuenca	061 - 075	2,5917601798
50249	Tabuenca	076 - 090	35,5585438635
50249	Tabuenca	091 - 105	47,3048238952
50249	Tabuenca	106 - 120	11,2388669779
50249	Tabuenca	121 - 150	28,0418434287
50249	Tabuenca	151 o más	31,5656272559
50250	Talamantes	045 o menos	1,4952492216
50250	Talamantes	046 - 060	2,2989755241
50250	Talamantes	061 - 075	1,903395712
50250	Talamantes	076 - 090	10,162089188
50250	Talamantes	091 - 105	4,6999906115
50250	Talamantes	106 - 120	2,6342705048
50250	Talamantes	121 - 150	2,1828835699
50250	Talamantes	151 o más	6,5351913953
50251	Tarazona	045 o menos	54,6503410728
50251	Tarazona	046 - 060	326,526346705
50251	Tarazona	061 - 075	916,0565945194
50251	Tarazona	076 - 090	1733,8417653876
50251	Tarazona	091 - 105	535,9988144724
50251	Tarazona	106 - 120	382,8273249909
50251	Tarazona	121 - 150	220,9464763643
50251	Tarazona	151 o más	223,7950420052
50252	Tauste	045 o menos	19,4702527368
50252	Tauste	046 - 060	136,1589039976
50252	Tauste	061 - 075	300,4537243913
50252	Tauste	076 - 090	894,4992262128
50252	Tauste	091 - 105	663,0545196771
50252	Tauste	106 - 120	293,2855708075
50252	Tauste	121 - 150	245,9783335488
50252	Tauste	151 o más	221,0746769708
50253	Terrer	046 - 060	12,1698134603
50253	Terrer	061 - 075	36,3192107163
50253	Terrer	076 - 090	60,4324906143
50253	Terrer	091 - 105	21,9926322687
50253	Terrer	106 - 120	47,6107027065
50253	Terrer	121 - 150	18,1631850529
50253	Terrer	151 o más	16,8943438866
50254	Tierga	045 o menos	1,0130571849
50254	Tierga	046 - 060	3,7317543523
50254	Tierga	061 - 075	11,7784255103
50254	Tierga	076 - 090	24,4344199195
50254	Tierga	091 - 105	10,2214781112
50254	Tierga	106 - 120	15,2317718756
50254	Tierga	121 - 150	10,6380168302
50254	Tierga	151 o más	4,0919523554
50255	Tobed	046 - 060	7,1315470675
50255	Tobed	061 - 075	7,7114563983
50255	Tobed	076 - 090	24,3489147513
50255	Tobed	091 - 105	19,5517330717
50255	Tobed	106 - 120	4,3613767251
50255	Tobed	121 - 150	18,0955787464
50255	Tobed	151 o más	33,6715167536
50256	Torralba de los Frailes	046 - 060	1,8228305447
50256	Torralba de los Frailes	061 - 075	5,9814864529
50256	Torralba de los Frailes	076 - 090	8,8682839399
50256	Torralba de los Frailes	091 - 105	9,0638665859
50256	Torralba de los Frailes	106 - 120	5,0976933569
50256	Torralba de los Frailes	121 - 150	6,4269478633
50256	Torralba de los Frailes	151 o más	2,5089562472
50257	Torralba de Ribota	045 o menos	1,1394746169
50257	Torralba de Ribota	046 - 060	6,4857094478
50257	Torralba de Ribota	061 - 075	4,6668745836
50257	Torralba de Ribota	076 - 090	15,4802049187
50257	Torralba de Ribota	091 - 105	22,379766408
50257	Torralba de Ribota	106 - 120	9,5308095144
50257	Torralba de Ribota	121 - 150	16,8889194086
50257	Torralba de Ribota	151 o más	21,5009157103
50258	Torralbilla	045 o menos	4,4662362479
50258	Torralbilla	046 - 060	1,6864387152
50258	Torralbilla	061 - 075	1,4781618973
50258	Torralbilla	076 - 090	4,195855489
50258	Torralbilla	091 - 105	13,7243928969
50258	Torralbilla	106 - 120	1,4781618973
50258	Torralbilla	121 - 150	1,7545742163
50258	Torralbilla	151 o más	4,3376351176
50259	Torrehermosa	106 - 120	20,25
50260	Torrelapaja	076 - 090	4,0176225408
50260	Torrelapaja	091 - 105	1,4164757398
50260	Torrelapaja	106 - 120	5,3354722669
50260	Torrelapaja	121 - 150	6,1684716001
50260	Torrelapaja	151 o más	5,1821908317
50261	Torrellas	045 o menos	3,3272543252
50261	Torrellas	046 - 060	9,9725548157
50261	Torrellas	061 - 075	7,8706261399
50261	Torrellas	076 - 090	22,7703420682
50261	Torrellas	091 - 105	23,1789436787
50261	Torrellas	106 - 120	17,921078975
50261	Torrellas	121 - 150	12,8596732493
50261	Torrellas	151 o más	35,3660066006
50262	Torres de Berrellén	046 - 060	28,4511469562
50262	Torres de Berrellén	061 - 075	29,890865832
50262	Torres de Berrellén	076 - 090	183,7885454686
50262	Torres de Berrellén	091 - 105	119,4567100751
50262	Torres de Berrellén	106 - 120	70,0029415901
50262	Torres de Berrellén	121 - 150	107,0560132177
50262	Torres de Berrellén	151 o más	80,2800341223
50263	Torrijo de la Cañada	045 o menos	4,8736373063
50263	Torrijo de la Cañada	046 - 060	10,2685145847
50263	Torrijo de la Cañada	061 - 075	14,1651289934
50263	Torrijo de la Cañada	076 - 090	33,586309908
50263	Torrijo de la Cañada	091 - 105	26,7215246492
50263	Torrijo de la Cañada	106 - 120	20,533479081
50263	Torrijo de la Cañada	121 - 150	12,0317097177
50263	Torrijo de la Cañada	151 o más	8,0166683648
50264	Tosos	046 - 060	22,8125846582
50264	Tosos	061 - 075	10,9390403533
50264	Tosos	076 - 090	25,0282015766
50264	Tosos	091 - 105	14,3319205697
50264	Tosos	106 - 120	11,3066944461
50264	Tosos	121 - 150	4,8239365469
50264	Tosos	151 o más	15,270785617
50265	Trasmoz	046 - 060	1,6508644968
50265	Trasmoz	061 - 075	3,8482505795
50265	Trasmoz	076 - 090	3,8264802143
50265	Trasmoz	091 - 105	2,041209258
50265	Trasmoz	106 - 120	7,445312957
50265	Trasmoz	121 - 150	7,0772095862
50265	Trasmoz	151 o más	8,7112143368
50266	Trasobares	046 - 060	9,7207995391
50266	Trasobares	061 - 075	5,6888997776
50266	Trasobares	076 - 090	24,5318324394
50266	Trasobares	091 - 105	8,5867989164
50266	Trasobares	106 - 120	6,2580942442
50266	Trasobares	121 - 150	9,6469496481
50266	Trasobares	151 o más	11,1937169159
50267	Uncastillo	045 o menos	8,0241205358
50267	Uncastillo	046 - 060	11,4569891744
50267	Uncastillo	061 - 075	41,4850616906
50267	Uncastillo	076 - 090	55,5931579294
50267	Uncastillo	091 - 105	43,5072208253
50267	Uncastillo	106 - 120	25,5409859628
50267	Uncastillo	121 - 150	36,6738499465
50267	Uncastillo	151 o más	67,8989410324
50268	Undués de Lerda	046 - 060	1,7503423864
50268	Undués de Lerda	076 - 090	1,8652909791
50268	Undués de Lerda	091 - 105	4,7469464531
50268	Undués de Lerda	106 - 120	4,7753144511
50268	Undués de Lerda	121 - 150	5,1952523176
50268	Undués de Lerda	151 o más	13,8809819738
50269	Urrea de Jalón	046 - 060	3,8161122393
50269	Urrea de Jalón	061 - 075	7,6148668578
50269	Urrea de Jalón	076 - 090	29,5566832756
50269	Urrea de Jalón	091 - 105	38,3865900814
50269	Urrea de Jalón	106 - 120	22,2542052067
50269	Urrea de Jalón	121 - 150	19,4185793881
50269	Urrea de Jalón	151 o más	37,7035283324
50270	Urriés	046 - 060	0,9225766431
50270	Urriés	076 - 090	2,2284760235
50270	Urriés	091 - 105	3,3940932779
50270	Urriés	106 - 120	5,656646288
50270	Urriés	121 - 150	3,1337746309
50270	Urriés	151 o más	2,8211947747
50271	Used	046 - 060	7,7267711912
50271	Used	061 - 075	6,7363710663
50271	Used	076 - 090	25,806514353
50271	Used	091 - 105	9,52246588
50271	Used	106 - 120	30,3657502715
50271	Used	121 - 150	11,8762363142
50271	Used	151 o más	39,3169147616
50272	Utebo	045 o menos	130,751823968
50272	Utebo	046 - 060	594,7215270084
50272	Utebo	061 - 075	2187,693317624
50272	Utebo	076 - 090	1843,8650832998
50272	Utebo	091 - 105	473,4225544899
50272	Utebo	106 - 120	407,6442603833
50272	Utebo	121 - 150	522,4711616992
50272	Utebo	151 o más	617,0433242831
50273	Valdehorna	076 - 090	7,6252928666
50273	Valdehorna	106 - 120	4,8732362103
50273	Valdehorna	151 o más	7,7844751091
50274	Val de San Martín	061 - 075	5,2641327945
50274	Val de San Martín	076 - 090	9,0997705345
50274	Val de San Martín	091 - 105	12,704696436
50274	Val de San Martín	106 - 120	9,4678696627
50275	Valmadrid	046 - 060	2,3722639886
50275	Valmadrid	061 - 075	4,4706008273
50275	Valmadrid	076 - 090	15,1518141169
50275	Valmadrid	091 - 105	4,8384654992
50275	Valmadrid	106 - 120	9,5010766882
50275	Valmadrid	121 - 150	6,3275537525
50275	Valmadrid	151 o más	7,7607352026
50276	Valpalmas	045 o menos	1,778284598
50276	Valpalmas	046 - 060	1,0250063421
50276	Valpalmas	061 - 075	3,6293746377
50276	Valpalmas	076 - 090	17,9240232543
50276	Valpalmas	091 - 105	9,7669879536
50276	Valpalmas	106 - 120	10,5130453402
50276	Valpalmas	121 - 150	10,1161649098
50276	Valpalmas	151 o más	12,4330272955
50277	Valtorres	046 - 060	6,6252357652
50277	Valtorres	061 - 075	4,9457813456
50277	Valtorres	076 - 090	9,9442207066
50277	Valtorres	091 - 105	13,9408295744
50277	Valtorres	106 - 120	4,1262523724
50277	Valtorres	121 - 150	6,2303430045
50277	Valtorres	151 o más	8,0193821952
50278	Velilla de Ebro	046 - 060	3,239750861
50278	Velilla de Ebro	061 - 075	7,6490453978
50278	Velilla de Ebro	076 - 090	17,8717762752
50278	Velilla de Ebro	091 - 105	30,2461084705
50278	Velilla de Ebro	106 - 120	20,1510996635
50278	Velilla de Ebro	121 - 150	16,7509513184
50278	Velilla de Ebro	151 o más	15,3478497041
50279	Velilla de Jiloca	045 o menos	4,4859507407
50279	Velilla de Jiloca	046 - 060	1,3790549465
50279	Velilla de Jiloca	061 - 075	3,3197702273
50279	Velilla de Jiloca	076 - 090	3,7791541487
50279	Velilla de Jiloca	091 - 105	7,8168043526
50279	Velilla de Jiloca	106 - 120	4,1023548191
50279	Velilla de Jiloca	121 - 150	3,9042737418
50279	Velilla de Jiloca	151 o más	12,2700329812
50280	Vera de Moncayo	045 o menos	5,9711642704
50280	Vera de Moncayo	046 - 060	7,1126672851
50280	Vera de Moncayo	061 - 075	12,8740099798
50280	Vera de Moncayo	076 - 090	59,8730319138
50280	Vera de Moncayo	091 - 105	27,9573833458
50280	Vera de Moncayo	106 - 120	18,7181043787
50280	Vera de Moncayo	121 - 150	11,6854599416
50280	Vera de Moncayo	151 o más	19,2672305313
50281	Vierlas	046 - 060	3,3954762215
50281	Vierlas	061 - 075	3,0362990397
50281	Vierlas	076 - 090	6,0869263196
50281	Vierlas	091 - 105	7,4613918546
50281	Vierlas	106 - 120	6,6430345018
50281	Vierlas	121 - 150	7,7968161346
50281	Vierlas	151 o más	7,1354290886
50282	Vilueña (La)	046 - 060	4,518166066
50282	Vilueña (La)	076 - 090	21,7446288181
50282	Vilueña (La)	091 - 105	11,0723716881
50282	Vilueña (La)	106 - 120	4,821144803
50282	Vilueña (La)	121 - 150	10,6717676975
50282	Vilueña (La)	151 o más	6,9957559595
50283	Villadoz	046 - 060	2,5186079098
50283	Villadoz	061 - 075	3,5297900811
50283	Villadoz	076 - 090	10,9710891563
50283	Villadoz	091 - 105	14,0167177602
50283	Villadoz	106 - 120	3,8010183396
50283	Villadoz	121 - 150	3,2432563546
50283	Villadoz	151 o más	5,3775918457
50284	Villafeliche	045 o menos	2,493158559
50284	Villafeliche	046 - 060	9,6448539702
50284	Villafeliche	061 - 075	4,3416712818
50284	Villafeliche	076 - 090	30,3608788855
50284	Villafeliche	091 - 105	3,0581690595
50284	Villafeliche	106 - 120	4,3382833004
50284	Villafeliche	121 - 150	13,1615580807
50284	Villafeliche	151 o más	17,8717573372
50285	Villafranca de Ebro	046 - 060	17,1729883209
50285	Villafranca de Ebro	061 - 075	32,0903728135
50285	Villafranca de Ebro	076 - 090	85,6688336567
50285	Villafranca de Ebro	091 - 105	56,1526030245
50285	Villafranca de Ebro	106 - 120	53,6956598011
50285	Villafranca de Ebro	121 - 150	42,2782384173
50285	Villafranca de Ebro	151 o más	41,3579772077
50286	Villalba de Perejil	061 - 075	5,1845716149
50286	Villalba de Perejil	076 - 090	6,6696610772
50286	Villalba de Perejil	091 - 105	16,8665425675
50286	Villalba de Perejil	106 - 120	6,7393508149
50286	Villalba de Perejil	121 - 150	6,0365704548
50286	Villalba de Perejil	151 o más	5,0465941606
50287	Villalengua	045 o menos	2,7724567967
50287	Villalengua	046 - 060	13,4531008572
50287	Villalengua	061 - 075	10,1928546274
50287	Villalengua	076 - 090	46,9017871291
50287	Villalengua	091 - 105	24,8446204972
50287	Villalengua	106 - 120	9,3353178232
