Año de construcción	Año de construcción, código	Municipio codigo	Municipio nombre	Nº edificios
1941 a 1950	5	44163	Noguera de Albarracín	10
1941 a 1950	5	44164	Nogueras	3
1941 a 1950	5	44165	Nogueruelas	18
1941 a 1950	5	44167	Obón	3
1941 a 1950	5	44168	Odón	5
1941 a 1950	5	44169	Ojos Negros	89
1941 a 1950	5	44171	Olba	22
1941 a 1950	5	44172	Oliete	89
1941 a 1950	5	44173	Olmos (Los)	8
1941 a 1950	5	44174	Orihuela del Tremedal	41
1941 a 1950	5	44175	Orrios	2
1941 a 1950	5	44176	Palomar de Arroyos	2
1941 a 1950	5	44177	Pancrudo	22
1941 a 1950	5	44179	Peñarroya de Tastavins	2
1941 a 1950	5	44180	Peracense	2
1941 a 1950	5	44181	Peralejos	5
1941 a 1950	5	44182	Perales del Alfambra	28
1941 a 1950	5	44183	Pitarque	5
1941 a 1950	5	44184	Plou	3
1941 a 1950	5	44185	Pobo (El)	2
1941 a 1950	5	44189	Pozondón	13
1941 a 1950	5	44190	Pozuel del Campo	13
1941 a 1950	5	44191	Puebla de Híjar (La)	61
1941 a 1950	5	44192	Puebla de Valverde (La)	6
1941 a 1950	5	44193	Puertomingalvo	1
1941 a 1950	5	44195	Rillo	9
1941 a 1950	5	44196	Riodeva	18
1941 a 1950	5	44197	Ródenas	4
1941 a 1950	5	44198	Royuela	9
1941 a 1950	5	44199	Rubiales	48
1941 a 1950	5	44200	Rubielos de la Cérida	11
1941 a 1950	5	44201	Rubielos de Mora	15
1941 a 1950	5	44204	Saldón	2
1941 a 1950	5	44205	Samper de Calanda	17
1941 a 1950	5	44206	San Agustín	2
1941 a 1950	5	44207	San Martín del Río	8
1941 a 1950	5	44209	Santa Eulalia	112
1941 a 1950	5	44210	Sarrión	94
1941 a 1950	5	44213	Singra	4
1941 a 1950	5	44215	Terriente	1
1941 a 1950	5	44216	Teruel	301
1941 a 1950	5	44218	Tormón	2
1941 a 1950	5	44219	Tornos	7
1941 a 1950	5	44220	Torralba de los Sisones	4
1941 a 1950	5	44221	Torrecilla de Alcañiz	36
1941 a 1950	5	44222	Torrecilla del Rebollar	18
1941 a 1950	5	44223	Torre de Arcas	1
1941 a 1950	5	44224	Torre de las Arcas	1
1941 a 1950	5	44225	Torre del Compte	14
1941 a 1950	5	44226	Torrelacárcel	15
1941 a 1950	5	44227	Torre los Negros	4
1941 a 1950	5	44228	Torremocha de Jiloca	6
1941 a 1950	5	44229	Torres de Albarracín	6
1941 a 1950	5	44230	Torrevelilla	3
1941 a 1950	5	44231	Torrijas	7
1941 a 1950	5	44232	Torrijo del Campo	57
1941 a 1950	5	44234	Tramacastiel	12
1941 a 1950	5	44235	Tramacastilla	5
1941 a 1950	5	44236	Tronchón	59
1941 a 1950	5	44237	Urrea de Gaén	59
1941 a 1950	5	44238	Utrillas	49
1941 a 1950	5	44239	Valacloche	2
1941 a 1950	5	44240	Valbona	6
1941 a 1950	5	44241	Valdealgorfa	9
1941 a 1950	5	44244	Valdelinares	5
1941 a 1950	5	44245	Valdeltormo	32
1941 a 1950	5	44246	Valderrobres	14
1941 a 1950	5	44247	Valjunquera	24
1941 a 1950	5	44249	Vallecillo (El)	2
1941 a 1950	5	44250	Veguillas de la Sierra	3
1941 a 1950	5	44251	Villafranca del Campo	22
1941 a 1950	5	44252	Villahermosa del Campo	14
1941 a 1950	5	44256	Villanueva del Rebollar de la Sierra	1
1941 a 1950	5	44257	Villar del Cobo	13
1941 a 1950	5	44258	Villar del Salz	4
1941 a 1950	5	44260	Villarluengo	9
1941 a 1950	5	44261	Villarquemado	50
1941 a 1950	5	44262	Villarroya de los Pinares	14
1941 a 1950	5	44263	Villastar	6
1941 a 1950	5	44264	Villel	77
1941 a 1950	5	44265	Vinaceite	16
1941 a 1950	5	44266	Visiedo	6
1941 a 1950	5	44268	Zoma (La)	7
1941 a 1950	5	50001	Abanto	17
1941 a 1950	5	50002	Acered	11
1941 a 1950	5	50003	Agón	4
1941 a 1950	5	50004	Aguarón	22
1941 a 1950	5	50005	Aguilón	83
1941 a 1950	5	50006	Ainzón	26
1941 a 1950	5	50007	Aladrén	1
1941 a 1950	5	50008	Alagón	62
1941 a 1950	5	50009	Alarba	10
1941 a 1950	5	50010	Alberite de San Juan	4
1941 a 1950	5	50011	Albeta	10
1941 a 1950	5	50012	Alborge	1
1941 a 1950	5	50013	Alcalá de Ebro	4
1941 a 1950	5	50014	Alcalá de Moncayo	45
1941 a 1950	5	50015	Alconchel de Ariza	5
1941 a 1950	5	50016	Aldehuela de Liestos	6
1941 a 1950	5	50017	Alfajarín	16
1941 a 1950	5	50018	Alfamén	28
1941 a 1950	5	50019	Alforque	16
1941 a 1950	5	50020	Alhama de Aragón	42
1941 a 1950	5	50021	Almochuel	2
1941 a 1950	5	50022	Almolda (La)	32
1941 a 1950	5	50023	Almonacid de la Cuba	17
1941 a 1950	5	50024	Almonacid de la Sierra	17
1941 a 1950	5	50025	Almunia de Doña Godina (La)	40
1941 a 1950	5	50026	Alpartir	16
1941 a 1950	5	50027	Ambel	15
1941 a 1950	5	50028	Anento	2
1941 a 1950	5	50029	Aniñón	20
1941 a 1950	5	50030	Añón de Moncayo	13
1941 a 1950	5	50031	Aranda de Moncayo	3
1941 a 1950	5	50032	Arándiga	37
1941 a 1950	5	50033	Ardisa	1
1941 a 1950	5	50034	Ariza	21
1941 a 1950	5	50035	Artieda	3
1941 a 1950	5	50036	Asín	3
1941 a 1950	5	50037	Atea	11
1941 a 1950	5	50038	Ateca	43
1941 a 1950	5	50039	Azuara	48
1941 a 1950	5	50040	Badules	8
1941 a 1950	5	50042	Balconchán	3
1941 a 1950	5	50043	Bárboles	7
1941 a 1950	5	50044	Bardallur	9
1941 a 1950	5	50045	Belchite	316
1941 a 1950	5	50046	Belmonte de Gracián	9
1941 a 1950	5	50047	Berdejo	48
1941 a 1950	5	50050	Bijuesca	195
1941 a 1950	5	50051	Biota	16
1941 a 1950	5	50052	Bisimbre	1
1941 a 1950	5	50053	Boquiñeni	45
1941 a 1950	5	50054	Bordalba	37
1941 a 1950	5	50055	Borja	335
1941 a 1950	5	50056	Botorrita	9
1941 a 1950	5	50057	Brea de Aragón	32
1941 a 1950	5	50058	Bubierca	13
1941 a 1950	5	50059	Bujaraloz	58
1941 a 1950	5	50060	Bulbuente	17
1941 a 1950	5	50061	Bureta	10
1941 a 1950	5	50062	Burgo de Ebro (El)	32
1941 a 1950	5	50063	Buste (El)	1
1941 a 1950	5	50064	Cabañas de Ebro	11
1941 a 1950	5	50065	Cabolafuente	3
1941 a 1950	5	50066	Cadrete	30
1941 a 1950	5	50067	Calatayud	152
1941 a 1950	5	50068	Calatorao	125
1941 a 1950	5	50069	Calcena	2
1941 a 1950	5	50070	Calmarza	15
1941 a 1950	5	50071	Campillo de Aragón	21
1941 a 1950	5	50072	Carenas	33
1941 a 1950	5	50073	Cariñena	31
1941 a 1950	5	50074	Caspe	349
1941 a 1950	5	50075	Castejón de Alarba	2
1941 a 1950	5	50076	Castejón de las Armas	3
1941 a 1950	5	50077	Castejón de Valdejasa	10
1941 a 1950	5	50078	Castiliscar	21
1941 a 1950	5	50079	Cervera de la Cañada	10
1941 a 1950	5	50080	Cerveruela	1
1941 a 1950	5	50081	Cetina	61
1941 a 1950	5	50082	Cimballa	1
1941 a 1950	5	50083	Cinco Olivas	10
1941 a 1950	5	50084	Clarés de Ribota	115
1941 a 1950	5	50085	Codo	2
1941 a 1950	5	50086	Codos	8
1941 a 1950	5	50087	Contamina	7
1941 a 1950	5	50088	Cosuenda	5
1941 a 1950	5	50089	Cuarte de Huerva	12
1941 a 1950	5	50090	Cubel	9
1941 a 1950	5	50091	Cuerlas (Las)	10
1941 a 1950	5	50092	Chiprana	27
1941 a 1950	5	50093	Chodes	1
1941 a 1950	5	50094	Daroca	45
1941 a 1950	5	50095	Ejea de los Caballeros	160
1941 a 1950	5	50096	Embid de Ariza	1
1941 a 1950	5	50098	Encinacorba	2
1941 a 1950	5	50099	Épila	194
1941 a 1950	5	50100	Erla	21
1941 a 1950	5	50101	Escatrón	157
1941 a 1950	5	50102	Fabara	73
1941 a 1950	5	50104	Farlete	16
1941 a 1950	5	50106	Fayos (Los)	16
1941 a 1950	5	50107	Figueruelas	10
1941 a 1950	5	50108	Fombuena	2
1941 a 1950	5	50109	Frago (El)	1
1941 a 1950	5	50110	Frasno (El)	31
1941 a 1950	5	50111	Fréscano	7
1941 a 1950	5	50113	Fuendejalón	35
1941 a 1950	5	50114	Fuendetodos	18
1941 a 1950	5	50115	Fuentes de Ebro	124
1941 a 1950	5	50116	Fuentes de Jiloca	35
1941 a 1950	5	50117	Gallocanta	9
1941 a 1950	5	50118	Gallur	59
1941 a 1950	5	50119	Gelsa	4
1941 a 1950	5	50120	Godojos	3
1941 a 1950	5	50121	Gotor	4
1941 a 1950	5	50122	Grisel	25
1941 a 1950	5	50123	Grisén	17
1941 a 1950	5	50124	Herrera de los Navarros	105
1941 a 1950	5	50125	Ibdes	47
1941 a 1950	5	50126	Illueca	27
1941 a 1950	5	50128	Isuerre	2
1941 a 1950	5	50129	Jaraba	91
1941 a 1950	5	50130	Jarque	29
1941 a 1950	5	50131	Jaulín	32
1941 a 1950	5	50132	Joyosa (La)	15
1941 a 1950	5	50133	Lagata	22
1941 a 1950	5	50134	Langa del Castillo	20
1941 a 1950	5	50135	Layana	8
1941 a 1950	5	50136	Lécera	35
1941 a 1950	5	50137	Leciñena	28
1941 a 1950	5	50139	Letux	13
1941 a 1950	5	50140	Litago	18
1941 a 1950	5	50141	Lituénigo	28
1941 a 1950	5	50142	Lobera de Onsella	14
1941 a 1950	5	50143	Longares	9
1941 a 1950	5	50146	Lucena de Jalón	8
1941 a 1950	5	50147	Luceni	31
1941 a 1950	5	50148	Luesia	12
1941 a 1950	5	50150	Lumpiaque	78
1941 a 1950	5	50151	Luna	37
1941 a 1950	5	50152	Maella	74
1941 a 1950	5	50153	Magallón	21
1941 a 1950	5	50154	Mainar	9
1941 a 1950	5	50155	Malanquilla	118
1941 a 1950	5	50156	Maleján	14
1941 a 1950	5	50157	Malón	13
1941 a 1950	5	50159	Maluenda	35
1941 a 1950	5	50160	Mallén	125
1941 a 1950	5	50161	Manchones	8
1941 a 1950	5	50162	Mara	19
1941 a 1950	5	50163	María de Huerva	16
1941 a 1950	5	50164	Mediana de Aragón	20
1941 a 1950	5	50166	Mesones de Isuela	53
1941 a 1950	5	50167	Mezalocha	11
1941 a 1950	5	50168	Mianos	1
1941 a 1950	5	50169	Miedes de Aragón	31
1941 a 1950	5	50170	Monegrillo	10
1941 a 1950	5	50171	Moneva	12
1941 a 1950	5	50172	Monreal de Ariza	36
1941 a 1950	5	50173	Monterde	2
1941 a 1950	5	50174	Montón	7
1941 a 1950	5	50175	Morata de Jalón	70
1941 a 1950	5	50176	Morata de Jiloca	5
1941 a 1950	5	50177	Morés	57
1941 a 1950	5	50178	Moros	44
1941 a 1950	5	50179	Moyuela	36
1941 a 1950	5	50180	Mozota	4
1941 a 1950	5	50181	Muel	79
1941 a 1950	5	50182	Muela (La)	36
1941 a 1950	5	50183	Munébrega	24
1941 a 1950	5	50184	Murero	1
1941 a 1950	5	50185	Murillo de Gállego	9
1941 a 1950	5	50186	Navardún	6
1941 a 1950	5	50187	Nigüella	20
1941 a 1950	5	50188	Nombrevilla	7
1941 a 1950	5	50189	Nonaspe	108
1941 a 1950	5	50190	Novallas	48
1941 a 1950	5	50191	Novillas	18
1941 a 1950	5	50192	Nuévalos	3
1941 a 1950	5	50193	Nuez de Ebro	15
1941 a 1950	5	50194	Olvés	16
1941 a 1950	5	50195	Orcajo	4
1941 a 1950	5	50196	Orera	17
1941 a 1950	5	50197	Orés	8
1941 a 1950	5	50198	Oseja	8
1941 a 1950	5	50199	Osera de Ebro	4
1941 a 1950	5	50200	Paniza	13
1941 a 1950	5	50201	Paracuellos de Jiloca	28
1941 a 1950	5	50202	Paracuellos de la Ribera	9
1941 a 1950	5	50203	Pastriz	22
1941 a 1950	5	50204	Pedrola	72
1941 a 1950	5	50205	Pedrosas (Las)	2
1941 a 1950	5	50206	Perdiguera	14
1941 a 1950	5	50207	Piedratajada	2
1941 a 1950	5	50208	Pina de Ebro	32
1941 a 1950	5	50209	Pinseque	28
1941 a 1950	5	50210	Pintanos (Los)	1
1941 a 1950	5	50211	Plasencia de Jalón	12
1941 a 1950	5	50212	Pleitas	22
1941 a 1950	5	50213	Plenas	26
1941 a 1950	5	50214	Pomer	20
1941 a 1950	5	50215	Pozuel de Ariza	3
1941 a 1950	5	50216	Pozuelo de Aragón	4
1941 a 1950	5	50217	Pradilla de Ebro	12
1941 a 1950	5	50218	Puebla de Albortón	35
1941 a 1950	5	50219	Puebla de Alfindén (La)	23
1941 a 1950	5	50220	Puendeluna	27
1941 a 1950	5	50222	Quinto	83
1941 a 1950	5	50223	Remolinos	56
1941 a 1950	5	50224	Retascón	2
1941 a 1950	5	50225	Ricla	108
1941 a 1950	5	50227	Romanos	10
1941 a 1950	5	50228	Rueda de Jalón	47
1941 a 1950	5	50229	Ruesca	10
1941 a 1950	5	50230	Sádaba	63
1941 a 1950	5	50231	Salillas de Jalón	17
1941 a 1950	5	50232	Salvatierra de Esca	1
1941 a 1950	5	50233	Samper del Salz	10
1941 a 1950	5	50234	San Martín de la Virgen de Moncayo	9
1941 a 1950	5	50235	San Mateo de Gállego	66
1941 a 1950	5	50236	Santa Cruz de Grío	10
1941 a 1950	5	50237	Santa Cruz de Moncayo	8
1941 a 1950	5	50238	Santa Eulalia de Gállego	3
1941 a 1950	5	50239	Santed	11
1941 a 1950	5	50240	Sástago	50
1941 a 1950	5	50241	Saviñán	17
1941 a 1950	5	50242	Sediles	2
1941 a 1950	5	50243	Sestrica	10
1941 a 1950	5	50244	Sierra de Luna	16
1941 a 1950	5	50246	Sisamón	1
1941 a 1950	5	50247	Sobradiel	36
1941 a 1950	5	50248	Sos del Rey Católico	48
1941 a 1950	5	50249	Tabuenca	9
1941 a 1950	5	50250	Talamantes	4
1941 a 1950	5	50251	Tarazona	99
1941 a 1950	5	50252	Tauste	191
1941 a 1950	5	50253	Terrer	43
1941 a 1950	5	50254	Tierga	7
1941 a 1950	5	50255	Tobed	19
1941 a 1950	5	50256	Torralba de los Frailes	15
1941 a 1950	5	50257	Torralba de Ribota	19
1941 a 1950	5	50258	Torralbilla	7
1941 a 1950	5	50260	Torrelapaja	4
1941 a 1950	5	50261	Torrellas	27
1941 a 1950	5	50262	Torres de Berrellén	34
1941 a 1950	5	50263	Torrijo de la Cañada	23
1941 a 1950	5	50264	Tosos	9
1941 a 1950	5	50265	Trasmoz	2
1941 a 1950	5	50266	Trasobares	4
1941 a 1950	5	50267	Uncastillo	9
1941 a 1950	5	50268	Undués de Lerda	5
1941 a 1950	5	50269	Urrea de Jalón	15
1941 a 1950	5	50270	Urriés	1
1941 a 1950	5	50271	Used	9
1941 a 1950	5	50272	Utebo	107
1941 a 1950	5	50273	Valdehorna	9
1941 a 1950	5	50274	Val de San Martín	12
1941 a 1950	5	50275	Valmadrid	2
1941 a 1950	5	50276	Valpalmas	2
1941 a 1950	5	50277	Valtorres	1
1941 a 1950	5	50278	Velilla de Ebro	22
1941 a 1950	5	50279	Velilla de Jiloca	3
1941 a 1950	5	50280	Vera de Moncayo	17
1941 a 1950	5	50281	Vierlas	13
1941 a 1950	5	50282	Vilueña (La)	9
1941 a 1950	5	50283	Villadoz	8
1941 a 1950	5	50284	Villafeliche	25
1941 a 1950	5	50285	Villafranca de Ebro	12
1941 a 1950	5	50286	Villalba de Perejil	5
1941 a 1950	5	50288	Villanueva de Gállego	102
1941 a 1950	5	50289	Villanueva de Jiloca	39
1941 a 1950	5	50290	Villanueva de Huerva	25
1941 a 1950	5	50291	Villar de los Navarros	18
1941 a 1950	5	50292	Villarreal de Huerva	12
1941 a 1950	5	50293	Villarroya de la Sierra	34
1941 a 1950	5	50294	Villarroya del Campo	10
1941 a 1950	5	50295	Vistabella	7
1941 a 1950	5	50296	Zaida (La)	25
1941 a 1950	5	50297	Zaragoza	1878
1941 a 1950	5	50298	Zuera	65
1941 a 1950	5	50901	Biel	17
1941 a 1950	5	50902	Marracos	11
1941 a 1950	5	50903	Villamayor de Gállego	22
1951 a 1960	6	22001	Abiego	22
1951 a 1960	6	22002	Abizanda	1
1951 a 1960	6	22003	Adahuesca	7
1951 a 1960	6	22004	Agüero	4
1951 a 1960	6	22006	Aísa	5
1951 a 1960	6	22007	Albalate de Cinca	95
1951 a 1960	6	22008	Albalatillo	5
1951 a 1960	6	22009	Albelda	33
1951 a 1960	6	22011	Albero Alto	3
1951 a 1960	6	22012	Albero Bajo	2
1951 a 1960	6	22013	Alberuela de Tubo	81
1951 a 1960	6	22014	Alcalá de Gurrea	11
1951 a 1960	6	22015	Alcalá del Obispo	20
1951 a 1960	6	22016	Alcampell	80
1951 a 1960	6	22017	Alcolea de Cinca	59
1951 a 1960	6	22018	Alcubierre	29
1951 a 1960	6	22019	Alerre	4
1951 a 1960	6	22020	Alfántega	4
1951 a 1960	6	22021	Almudévar	189
1951 a 1960	6	22022	Almunia de San Juan	42
1951 a 1960	6	22023	Almuniente	123
1951 a 1960	6	22024	Alquézar	10
1951 a 1960	6	22025	Altorricón	60
1951 a 1960	6	22027	Angüés	23
1951 a 1960	6	22028	Ansó	12
1951 a 1960	6	22029	Antillón	2
1951 a 1960	6	22032	Aragüés del Puerto	2
1951 a 1960	6	22035	Arén	12
1951 a 1960	6	22036	Argavieso	2
1951 a 1960	6	22037	Arguis	10
1951 a 1960	6	22039	Ayerbe	37
1951 a 1960	6	22040	Azanuy-Alins	66
1951 a 1960	6	22041	Azara	4
1951 a 1960	6	22042	Azlor	1
1951 a 1960	6	22043	Baells	8
1951 a 1960	6	22044	Bailo	6
1951 a 1960	6	22045	Baldellou	4
1951 a 1960	6	22046	Ballobar	85
1951 a 1960	6	22047	Banastás	6
1951 a 1960	6	22048	Barbastro	176
1951 a 1960	6	22049	Barbués	6
1951 a 1960	6	22050	Barbuñales	6
1951 a 1960	6	22051	Bárcabo	4
1951 a 1960	6	22052	Belver de Cinca	77
1951 a 1960	6	22053	Benabarre	48
1951 a 1960	6	22054	Benasque	12
1951 a 1960	6	22055	Berbegal	17
1951 a 1960	6	22057	Bielsa	12
1951 a 1960	6	22058	Bierge	15
1951 a 1960	6	22059	Biescas	38
1951 a 1960	6	22060	Binaced	44
1951 a 1960	6	22061	Binéfar	237
1951 a 1960	6	22062	Bisaurri	13
1951 a 1960	6	22063	Biscarrués	6
1951 a 1960	6	22064	Blecua y Torres	3
1951 a 1960	6	22066	Boltaña	12
1951 a 1960	6	22067	Bonansa	4
1951 a 1960	6	22069	Broto	8
1951 a 1960	6	22072	Caldearenas	3
1951 a 1960	6	22074	Campo	7
1951 a 1960	6	22075	Camporrells	5
1951 a 1960	6	22076	Canal de Berdún	2
1951 a 1960	6	22077	Candasnos	13
1951 a 1960	6	22078	Canfranc	3
1951 a 1960	6	22079	Capdesaso	11
1951 a 1960	6	22080	Capella	33
1951 a 1960	6	22081	Casbas de Huesca	2
1951 a 1960	6	22082	Castejón del Puente	5
1951 a 1960	6	22083	Castejón de Monegros	47
1951 a 1960	6	22084	Castejón de Sos	29
1951 a 1960	6	22085	Castelflorite	7
1951 a 1960	6	22086	Castiello de Jaca	17
1951 a 1960	6	22087	Castigaleu	3
1951 a 1960	6	22088	Castillazuelo	12
1951 a 1960	6	22089	Castillonroy	17
1951 a 1960	6	22090	Colungo	4
1951 a 1960	6	22094	Chalamera	11
1951 a 1960	6	22095	Chía	3
1951 a 1960	6	22096	Chimillas	3
1951 a 1960	6	22099	Esplús	92
1951 a 1960	6	22102	Estada	11
1951 a 1960	6	22103	Estadilla	22
1951 a 1960	6	22105	Estopiñán del Castillo	7
1951 a 1960	6	22106	Fago	2
1951 a 1960	6	22107	Fanlo	1
1951 a 1960	6	22109	Fiscal	5
1951 a 1960	6	22110	Fonz	65
1951 a 1960	6	22111	Foradada del Toscar	4
1951 a 1960	6	22112	Fraga	369
1951 a 1960	6	22113	Fueva (La)	6
1951 a 1960	6	22114	Gistaín	4
1951 a 1960	6	22115	Grado (El)	29
1951 a 1960	6	22116	Grañén	302
1951 a 1960	6	22117	Graus	100
1951 a 1960	6	22119	Gurrea de Gállego	163
1951 a 1960	6	22122	Hoz de Jaca	2
1951 a 1960	6	22124	Huerto	6
1951 a 1960	6	22125	Huesca	325
1951 a 1960	6	22126	Ibieca	2
1951 a 1960	6	22127	Igriés	1
1951 a 1960	6	22128	Ilche	7
1951 a 1960	6	22129	Isábena	7
1951 a 1960	6	22130	Jaca	198
1951 a 1960	6	22133	Labuerda	2
1951 a 1960	6	22135	Laluenga	6
1951 a 1960	6	22136	Lalueza	40
1951 a 1960	6	22137	Lanaja	110
1951 a 1960	6	22139	Laperdiguera	8
1951 a 1960	6	22141	Lascellas-Ponzano	9
1951 a 1960	6	22142	Lascuarre	1
1951 a 1960	6	22143	Laspaúles	1
1951 a 1960	6	22144	Laspuña	2
1951 a 1960	6	22149	Loarre	8
1951 a 1960	6	22150	Loporzano	6
1951 a 1960	6	22155	Monesma y Cajigar	2
1951 a 1960	6	22156	Monflorite-Lascasas	10
1951 a 1960	6	22157	Montanuy	16
1951 a 1960	6	22158	Monzón	313
1951 a 1960	6	22160	Naval	12
1951 a 1960	6	22162	Novales	8
1951 a 1960	6	22164	Olvena	1
1951 a 1960	6	22165	Ontiñena	17
1951 a 1960	6	22167	Osso de Cinca	23
1951 a 1960	6	22170	Panticosa	2
1951 a 1960	6	22172	Peñalba	48
1951 a 1960	6	22173	Peñas de Riglos (Las)	9
1951 a 1960	6	22174	Peralta de Alcofea	51
1951 a 1960	6	22175	Peralta de Calasanz	45
1951 a 1960	6	22176	Peraltilla	9
1951 a 1960	6	22177	Perarrúa	4
1951 a 1960	6	22178	Pertusa	20
1951 a 1960	6	22181	Piracés	1
1951 a 1960	6	22182	Plan	4
1951 a 1960	6	22184	Poleñino	18
1951 a 1960	6	22186	Pozán de Vero	22
1951 a 1960	6	22187	Puebla de Castro (La)	4
1951 a 1960	6	22188	Puente de Montañana	7
1951 a 1960	6	22189	Puértolas	1
1951 a 1960	6	22193	Pueyo de Santa Cruz	24
1951 a 1960	6	22195	Quicena	2
1951 a 1960	6	22197	Robres	52
1951 a 1960	6	22199	Sabiñánigo	240
1951 a 1960	6	22200	Sahún	6
1951 a 1960	6	22201	Salas Altas	11
1951 a 1960	6	22203	Salillas	5
1951 a 1960	6	22204	Sallent de Gállego	23
1951 a 1960	6	22205	San Esteban de Litera	32
1951 a 1960	6	22206	Sangarrén	11
1951 a 1960	6	22207	San Juan de Plan	4
1951 a 1960	6	22208	Santa Cilia	14
1951 a 1960	6	22209	Santa Cruz de la Serós	7
1951 a 1960	6	22212	Santaliestra y San Quílez	1
1951 a 1960	6	22213	Sariñena	167
1951 a 1960	6	22214	Secastilla	2
1951 a 1960	6	22217	Sena	37
1951 a 1960	6	22218	Senés de Alcubierre	4
1951 a 1960	6	22220	Sesa	7
1951 a 1960	6	22221	Sesué	4
1951 a 1960	6	22222	Siétamo	2
1951 a 1960	6	22223	Sopeira	3
1951 a 1960	6	22225	Tamarite de Litera	111
1951 a 1960	6	22226	Tardienta	35
1951 a 1960	6	22227	Tella-Sin	9
1951 a 1960	6	22228	Tierz	3
1951 a 1960	6	22229	Tolva	6
1951 a 1960	6	22230	Torla	2
1951 a 1960	6	22232	Torralba de Aragón	2
1951 a 1960	6	22233	Torre la Ribera	3
1951 a 1960	6	22234	Torrente de Cinca	19
1951 a 1960	6	22235	Torres de Alcanadre	3
1951 a 1960	6	22236	Torres de Barbués	3
1951 a 1960	6	22239	Tramaced	1
1951 a 1960	6	22242	Valfarta	7
1951 a 1960	6	22243	Valle de Bardají	1
1951 a 1960	6	22244	Valle de Lierp	1
1951 a 1960	6	22245	Velilla de Cinca	48
1951 a 1960	6	22246	Beranuy	6
1951 a 1960	6	22248	Vicién	3
1951 a 1960	6	22249	Villanova	7
1951 a 1960	6	22250	Villanúa	24
1951 a 1960	6	22251	Villanueva de Sigena	24
1951 a 1960	6	22253	Yésero	1
1951 a 1960	6	22254	Zaidín	81
1951 a 1960	6	22901	Valle de Hecho	30
1951 a 1960	6	22902	Puente la Reina de Jaca	7
1951 a 1960	6	22903	San Miguel del Cinca	16
1951 a 1960	6	22904	Sotonera (La)	40
1951 a 1960	6	22905	Lupiñén-Ortilla	15
1951 a 1960	6	22906	Santa María de Dulcis	12
1951 a 1960	6	22907	Aínsa-Sobrarbe	33
1951 a 1960	6	22908	Hoz y Costeán	7
1951 a 1960	6	44001	Ababuj	3
1951 a 1960	6	44002	Abejuela	30
1951 a 1960	6	44003	Aguatón	1
1951 a 1960	6	44004	Aguaviva	11
1951 a 1960	6	44005	Aguilar del Alfambra	1
1951 a 1960	6	44006	Alacón	101
1951 a 1960	6	44007	Alba	26
1951 a 1960	6	44008	Albalate del Arzobispo	106
1951 a 1960	6	44009	Albarracín	17
1951 a 1960	6	44010	Albentosa	19
1951 a 1960	6	44011	Alcaine	3
1951 a 1960	6	44012	Alcalá de la Selva	56
1951 a 1960	6	44013	Alcañiz	287
1951 a 1960	6	44014	Alcorisa	74
1951 a 1960	6	44016	Alfambra	19
1951 a 1960	6	44017	Aliaga	9
1951 a 1960	6	44018	Almohaja	16
1951 a 1960	6	44019	Alobras	4
1951 a 1960	6	44020	Alpeñés	6
1951 a 1960	6	44021	Allepuz	16
1951 a 1960	6	44022	Alloza	32
1951 a 1960	6	44025	Andorra	426
1951 a 1960	6	44026	Arcos de las Salinas	42
1951 a 1960	6	44027	Arens de Lledó	1
1951 a 1960	6	44028	Argente	21
1951 a 1960	6	44029	Ariño	38
1951 a 1960	6	44031	Azaila	9
1951 a 1960	6	44033	Báguena	8
1951 a 1960	6	44034	Bañón	2
1951 a 1960	6	44035	Barrachina	2
1951 a 1960	6	44036	Bea	7
1951 a 1960	6	44037	Beceite	22
1951 a 1960	6	44038	Belmonte de San José	53
1951 a 1960	6	44039	Bello	5
1951 a 1960	6	44040	Berge	39
1951 a 1960	6	44041	Bezas	9
1951 a 1960	6	44042	Blancas	25
1951 a 1960	6	44045	Bronchales	65
1951 a 1960	6	44046	Bueña	2
1951 a 1960	6	44047	Burbáguena	33
1951 a 1960	6	44048	Cabra de Mora	16
1951 a 1960	6	44049	Calaceite	8
1951 a 1960	6	44050	Calamocha	166
1951 a 1960	6	44051	Calanda	74
1951 a 1960	6	44052	Calomarde	4
1951 a 1960	6	44053	Camañas	21
1951 a 1960	6	44054	Camarena de la Sierra	29
1951 a 1960	6	44055	Camarillas	2
1951 a 1960	6	44056	Caminreal	47
1951 a 1960	6	44059	Cantavieja	34
1951 a 1960	6	44061	Cañada de Verich (La)	2
1951 a 1960	6	44062	Cañada Vellida	1
1951 a 1960	6	44063	Cañizar del Olivar	17
1951 a 1960	6	44064	Cascante del Río	40
1951 a 1960	6	44065	Castejón de Tornos	3
1951 a 1960	6	44066	Castel de Cabra	7
1951 a 1960	6	44067	Castelnou	13
1951 a 1960	6	44068	Castelserás	49
1951 a 1960	6	44070	Castellar (El)	1
1951 a 1960	6	44071	Castellote	6
1951 a 1960	6	44074	Cedrillas	18
1951 a 1960	6	44075	Celadas	40
1951 a 1960	6	44076	Cella	208
1951 a 1960	6	44080	Codoñera (La)	4
1951 a 1960	6	44082	Corbalán	8
1951 a 1960	6	44085	Cosa	2
1951 a 1960	6	44086	Cretas	16
1951 a 1960	6	44087	Crivillén	8
1951 a 1960	6	44088	Cuba (La)	6
1951 a 1960	6	44089	Cubla	2
1951 a 1960	6	44090	Cucalón	3
1951 a 1960	6	44093	Cuevas de Almudén	3
