Tipo de hogar, código	Tipo de hogar	Municipio codigo	Municipio nombre	Nº hogares
3	Hogares multipersonales	44189	Pozondón	1,3472723875
3	Hogares multipersonales	44191	Puebla de Híjar (La)	3,0796296176
3	Hogares multipersonales	44192	Puebla de Valverde (La)	3,4392067941
3	Hogares multipersonales	44193	Puertomingalvo	2,1836817879
3	Hogares multipersonales	44195	Rillo	5,8393550928
3	Hogares multipersonales	44196	Riodeva	2,8306970513
3	Hogares multipersonales	44197	Ródenas	1,73690418
3	Hogares multipersonales	44198	Royuela	6,2507379015
3	Hogares multipersonales	44200	Rubielos de la Cérida	1,7933517655
3	Hogares multipersonales	44201	Rubielos de Mora	3,3081365687
3	Hogares multipersonales	44205	Samper de Calanda	11,5856399176
3	Hogares multipersonales	44207	San Martín del Río	2,3044311428
3	Hogares multipersonales	44209	Santa Eulalia	3,2460618969
3	Hogares multipersonales	44210	Sarrión	2,9497715382
3	Hogares multipersonales	44212	Seno	3,1752066692
3	Hogares multipersonales	44216	Teruel	242,5287700147
3	Hogares multipersonales	44217	Toril y Masegoso	2,5419687057
3	Hogares multipersonales	44219	Tornos	1,5953613375
3	Hogares multipersonales	44220	Torralba de los Sisones	1,1744815501
3	Hogares multipersonales	44221	Torrecilla de Alcañiz	1,3411981256
3	Hogares multipersonales	44222	Torrecilla del Rebollar	5,1447219098
3	Hogares multipersonales	44224	Torre de las Arcas	1,471938232
3	Hogares multipersonales	44225	Torre del Compte	2,6025677822
3	Hogares multipersonales	44226	Torrelacárcel	7,1852589332
3	Hogares multipersonales	44228	Torremocha de Jiloca	1,0516748674
3	Hogares multipersonales	44229	Torres de Albarracín	5,130885371
3	Hogares multipersonales	44230	Torrevelilla	1,1416654058
3	Hogares multipersonales	44231	Torrijas	1,0280363505
3	Hogares multipersonales	44232	Torrijo del Campo	12,6389042284
3	Hogares multipersonales	44234	Tramacastiel	1,7585108323
3	Hogares multipersonales	44235	Tramacastilla	0,9214768318
3	Hogares multipersonales	44236	Tronchón	3,5586112986
3	Hogares multipersonales	44238	Utrillas	5,9001162036
3	Hogares multipersonales	44239	Valacloche	3,0569874973
3	Hogares multipersonales	44244	Valdelinares	5,8210053984
3	Hogares multipersonales	44245	Valdeltormo	1,5178000598
3	Hogares multipersonales	44246	Valderrobres	9,8207243004
3	Hogares multipersonales	44247	Valjunquera	4,1042904807
3	Hogares multipersonales	44251	Villafranca del Campo	1,4943038048
3	Hogares multipersonales	44252	Villahermosa del Campo	4,5343922537
3	Hogares multipersonales	44257	Villar del Cobo	2,692877131
3	Hogares multipersonales	44258	Villar del Salz	2,4901578689
3	Hogares multipersonales	44260	Villarluengo	7,9243044225
3	Hogares multipersonales	44261	Villarquemado	10,1041148526
3	Hogares multipersonales	44264	Villel	3,5865779838
3	Hogares multipersonales	44265	Vinaceite	1,6618386729
3	Hogares multipersonales	44266	Visiedo	2,9769701743
3	Hogares multipersonales	44267	Vivel del Río Martín	9,5944213158
3	Hogares multipersonales	50001	Abanto	2,2170058328
3	Hogares multipersonales	50002	Acered	1,549314202
3	Hogares multipersonales	50003	Agón	2,0785929064
3	Hogares multipersonales	50004	Aguarón	2,754339115
3	Hogares multipersonales	50005	Aguilón	5,4826613377
3	Hogares multipersonales	50006	Ainzón	8,0547506356
3	Hogares multipersonales	50008	Alagón	30,5499075551
3	Hogares multipersonales	50009	Alarba	2,2208322974
3	Hogares multipersonales	50010	Alberite de San Juan	2,7522573276
3	Hogares multipersonales	50011	Albeta	4,6373295468
3	Hogares multipersonales	50012	Alborge	0,959244722
3	Hogares multipersonales	50014	Alcalá de Moncayo	3,2407430165
3	Hogares multipersonales	50015	Alconchel de Ariza	2,1429026988
3	Hogares multipersonales	50017	Alfajarín	35,3234229106
3	Hogares multipersonales	50018	Alfamén	39,0198972963
3	Hogares multipersonales	50019	Alforque	2,8214760493
3	Hogares multipersonales	50020	Alhama de Aragón	12,5808597737
3	Hogares multipersonales	50022	Almolda (La)	6,8355795449
3	Hogares multipersonales	50023	Almonacid de la Cuba	5,7238967045
3	Hogares multipersonales	50024	Almonacid de la Sierra	12,6674069901
3	Hogares multipersonales	50025	Almunia de Doña Godina (La)	38,4294889872
3	Hogares multipersonales	50026	Alpartir	7,5389875768
3	Hogares multipersonales	50028	Anento	5,7983172797
3	Hogares multipersonales	50029	Aniñón	17,7486174029
3	Hogares multipersonales	50030	Añón de Moncayo	1,2679200496
3	Hogares multipersonales	50032	Arándiga	3,4861057562
3	Hogares multipersonales	50033	Ardisa	1,8369311771
3	Hogares multipersonales	50034	Ariza	22,0380213761
3	Hogares multipersonales	50037	Atea	5,0232930338
3	Hogares multipersonales	50038	Ateca	14,5373954878
3	Hogares multipersonales	50039	Azuara	2,8143153561
3	Hogares multipersonales	50041	Bagüés	3,0095748553
3	Hogares multipersonales	50042	Balconchán	5
3	Hogares multipersonales	50043	Bárboles	5,7405712326
3	Hogares multipersonales	50045	Belchite	4,7511198259
3	Hogares multipersonales	50046	Belmonte de Gracián	5,0508847986
3	Hogares multipersonales	50048	Berrueco	2,1899726685
3	Hogares multipersonales	50050	Bijuesca	8,4791958259
3	Hogares multipersonales	50051	Biota	19,0081473091
3	Hogares multipersonales	50052	Bisimbre	1,7879322403
3	Hogares multipersonales	50053	Boquiñeni	9,7021484188
3	Hogares multipersonales	50054	Bordalba	0,5448550092
3	Hogares multipersonales	50055	Borja	11,5282608193
3	Hogares multipersonales	50056	Botorrita	4,5232120112
3	Hogares multipersonales	50057	Brea de Aragón	4,4312614132
3	Hogares multipersonales	50058	Bubierca	4,6847927373
3	Hogares multipersonales	50059	Bujaraloz	7,9302796216
3	Hogares multipersonales	50061	Bureta	2,7165237047
3	Hogares multipersonales	50062	Burgo de Ebro (El)	11,1714365289
3	Hogares multipersonales	50064	Cabañas de Ebro	1,8807256261
3	Hogares multipersonales	50065	Cabolafuente	0,8565244078
3	Hogares multipersonales	50066	Cadrete	6,9198967446
3	Hogares multipersonales	50067	Calatayud	118,3657336935
3	Hogares multipersonales	50068	Calatorao	16,1627859937
3	Hogares multipersonales	50069	Calcena	2,63280378
3	Hogares multipersonales	50070	Calmarza	1,8822343914
3	Hogares multipersonales	50071	Campillo de Aragón	2,464368567
3	Hogares multipersonales	50072	Carenas	4,6544829864
3	Hogares multipersonales	50074	Caspe	82,6223245276
3	Hogares multipersonales	50075	Castejón de Alarba	5,0720554476
3	Hogares multipersonales	50077	Castejón de Valdejasa	3,9819737304
3	Hogares multipersonales	50078	Castiliscar	8,4006085395
3	Hogares multipersonales	50079	Cervera de la Cañada	5,4166543012
3	Hogares multipersonales	50080	Cerveruela	1,2654770944
3	Hogares multipersonales	50081	Cetina	12,2182004652
3	Hogares multipersonales	50085	Codo	2,8077215835
3	Hogares multipersonales	50086	Codos	3,0767058954
3	Hogares multipersonales	50087	Contamina	1,4649821717
3	Hogares multipersonales	50088	Cosuenda	1,75959477
3	Hogares multipersonales	50089	Cuarte de Huerva	108,9317453622
3	Hogares multipersonales	50090	Cubel	0,9516053584
3	Hogares multipersonales	50091	Cuerlas (Las)	3,328039655
3	Hogares multipersonales	50092	Chiprana	4,1404490535
3	Hogares multipersonales	50093	Chodes	3,1028637826
3	Hogares multipersonales	50094	Daroca	5,2344048845
3	Hogares multipersonales	50095	Ejea de los Caballeros	104,5541948167
3	Hogares multipersonales	50098	Encinacorba	8,9040048982
3	Hogares multipersonales	50099	Épila	31,4283492625
3	Hogares multipersonales	50100	Erla	10,3952968371
3	Hogares multipersonales	50101	Escatrón	6,7435099525
3	Hogares multipersonales	50102	Fabara	8,149972281
3	Hogares multipersonales	50104	Farlete	12,630062065
3	Hogares multipersonales	50105	Fayón	3,3691548001
3	Hogares multipersonales	50107	Figueruelas	3,4214393127
3	Hogares multipersonales	50109	Frago (El)	3,4092830464
3	Hogares multipersonales	50110	Frasno (El)	6,6081831603
3	Hogares multipersonales	50111	Fréscano	6,2813190371
3	Hogares multipersonales	50113	Fuendejalón	1,869605768
3	Hogares multipersonales	50114	Fuendetodos	1,6426754632
3	Hogares multipersonales	50115	Fuentes de Ebro	31,4745981827
3	Hogares multipersonales	50116	Fuentes de Jiloca	0,7793859608
3	Hogares multipersonales	50118	Gallur	6,552015339
3	Hogares multipersonales	50119	Gelsa	11,073180898
3	Hogares multipersonales	50120	Godojos	1,3089087118
3	Hogares multipersonales	50121	Gotor	4,2132349607
3	Hogares multipersonales	50124	Herrera de los Navarros	13,8373509638
3	Hogares multipersonales	50125	Ibdes	6,3305400253
3	Hogares multipersonales	50126	Illueca	30,8683413108
3	Hogares multipersonales	50129	Jaraba	2,7807180661
3	Hogares multipersonales	50130	Jarque	7,5004165196
3	Hogares multipersonales	50131	Jaulín	6,4443599203
3	Hogares multipersonales	50132	Joyosa (La)	3,0154078918
3	Hogares multipersonales	50133	Lagata	1,1805373702
3	Hogares multipersonales	50135	Layana	4,1321658331
3	Hogares multipersonales	50136	Lécera	9,5116133595
3	Hogares multipersonales	50137	Leciñena	29,1419452872
3	Hogares multipersonales	50139	Letux	2,0444206942
3	Hogares multipersonales	50141	Lituénigo	1,2929697744
3	Hogares multipersonales	50142	Lobera de Onsella	4,1271553548
3	Hogares multipersonales	50143	Longares	3,2603423253
3	Hogares multipersonales	50144	Longás	2,0910064216
3	Hogares multipersonales	50147	Luceni	3,5105727053
3	Hogares multipersonales	50148	Luesia	14,7307486207
3	Hogares multipersonales	50151	Luna	23,1595313684
3	Hogares multipersonales	50152	Maella	7,2343885971
3	Hogares multipersonales	50153	Magallón	7,1174022846
3	Hogares multipersonales	50154	Mainar	3,4639771643
3	Hogares multipersonales	50155	Malanquilla	3,2111011272
3	Hogares multipersonales	50156	Maleján	1,8359092377
3	Hogares multipersonales	50157	Malón	1,2049550912
3	Hogares multipersonales	50159	Maluenda	8,767976178
3	Hogares multipersonales	50160	Mallén	16,9015319114
3	Hogares multipersonales	50161	Manchones	4,5292271078
3	Hogares multipersonales	50162	Mara	5,8289257912
3	Hogares multipersonales	50164	Mediana de Aragón	6,6454157109
3	Hogares multipersonales	50165	Mequinenza	25,1145562446
3	Hogares multipersonales	50166	Mesones de Isuela	5,2602533146
3	Hogares multipersonales	50167	Mezalocha	1,3074991164
3	Hogares multipersonales	50169	Miedes de Aragón	4,6011860755
3	Hogares multipersonales	50170	Monegrillo	8,2082857025
3	Hogares multipersonales	50171	Moneva	2,3732979331
3	Hogares multipersonales	50172	Monreal de Ariza	4,7324236502
3	Hogares multipersonales	50174	Montón	3,3690411283
3	Hogares multipersonales	50175	Morata de Jalón	24,85377914
3	Hogares multipersonales	50176	Morata de Jiloca	3,6857955464
3	Hogares multipersonales	50177	Morés	0,5777767276
3	Hogares multipersonales	50178	Moros	5,3654069127
3	Hogares multipersonales	50179	Moyuela	2,2129327073
3	Hogares multipersonales	50180	Mozota	2,4643550891
3	Hogares multipersonales	50181	Muel	3,7437663561
3	Hogares multipersonales	50182	Muela (La)	10,3894485
3	Hogares multipersonales	50183	Munébrega	3,778305758
3	Hogares multipersonales	50184	Murero	1,4658046985
3	Hogares multipersonales	50185	Murillo de Gállego	8,2032767829
3	Hogares multipersonales	50186	Navardún	2,8679283107
3	Hogares multipersonales	50187	Nigüella	3,0035260377
3	Hogares multipersonales	50188	Nombrevilla	3,8148348048
3	Hogares multipersonales	50189	Nonaspe	8,4147118985
3	Hogares multipersonales	50190	Novallas	5,7015581445
3	Hogares multipersonales	50191	Novillas	6,0698742183
3	Hogares multipersonales	50192	Nuévalos	3,0709377478
3	Hogares multipersonales	50193	Nuez de Ebro	8,0007951322
3	Hogares multipersonales	50194	Olvés	2,2029482645
3	Hogares multipersonales	50195	Orcajo	3,0962326055
3	Hogares multipersonales	50196	Orera	6,3162654609
3	Hogares multipersonales	50197	Orés	0,8890229733
3	Hogares multipersonales	50199	Osera de Ebro	5,2540099553
3	Hogares multipersonales	50200	Paniza	8,1562876201
3	Hogares multipersonales	50201	Paracuellos de Jiloca	9,9706472918
3	Hogares multipersonales	50202	Paracuellos de la Ribera	3,0588023106
3	Hogares multipersonales	50203	Pastriz	6,5336399427
3	Hogares multipersonales	50204	Pedrola	6,2683694685
3	Hogares multipersonales	50205	Pedrosas (Las)	4,6348683901
3	Hogares multipersonales	50206	Perdiguera	10,7486171989
3	Hogares multipersonales	50207	Piedratajada	4,3833475411
3	Hogares multipersonales	50208	Pina de Ebro	16,71598771
3	Hogares multipersonales	50209	Pinseque	20,0077516781
3	Hogares multipersonales	50210	Pintanos (Los)	3,7584211882
3	Hogares multipersonales	50211	Plasencia de Jalón	8,6356768163
3	Hogares multipersonales	50212	Pleitas	2,9177200809
3	Hogares multipersonales	50213	Plenas	4,686771426
3	Hogares multipersonales	50214	Pomer	0,4861344553
3	Hogares multipersonales	50216	Pozuelo de Aragón	3,4842228568
3	Hogares multipersonales	50218	Puebla de Albortón	1,1224414072
3	Hogares multipersonales	50219	Puebla de Alfindén (La)	23,7612458393
3	Hogares multipersonales	50222	Quinto	5,8339956927
3	Hogares multipersonales	50223	Remolinos	3,2906458678
3	Hogares multipersonales	50225	Ricla	4,192225269
3	Hogares multipersonales	50227	Romanos	1,9329107133
3	Hogares multipersonales	50228	Rueda de Jalón	6,1356901849
3	Hogares multipersonales	50230	Sádaba	15,9352296613
3	Hogares multipersonales	50231	Salillas de Jalón	10,8072982375
3	Hogares multipersonales	50232	Salvatierra de Esca	1,283372973
3	Hogares multipersonales	50233	Samper del Salz	0,8686022907
3	Hogares multipersonales	50234	San Martín de la Virgen de Moncayo	1,4961395494
3	Hogares multipersonales	50236	Santa Cruz de Grío	2,8964917174
3	Hogares multipersonales	50237	Santa Cruz de Moncayo	1,0641186566
3	Hogares multipersonales	50240	Sástago	10,596245777
3	Hogares multipersonales	50241	Saviñán	12,6608928755
3	Hogares multipersonales	50242	Sediles	2,4876951358
3	Hogares multipersonales	50243	Sestrica	1,8715650185
3	Hogares multipersonales	50244	Sierra de Luna	2,2588882401
3	Hogares multipersonales	50245	Sigüés	2,8829386148
3	Hogares multipersonales	50246	Sisamón	3,9419219809
3	Hogares multipersonales	50247	Sobradiel	1,4506252896
3	Hogares multipersonales	50248	Sos del Rey Católico	29,3689998382
3	Hogares multipersonales	50250	Talamantes	2,6939509634
3	Hogares multipersonales	50251	Tarazona	63,036234066
3	Hogares multipersonales	50252	Tauste	28,9689336154
3	Hogares multipersonales	50253	Terrer	12,2466481322
3	Hogares multipersonales	50254	Tierga	2,9821905921
3	Hogares multipersonales	50255	Tobed	5,0056709682
3	Hogares multipersonales	50256	Torralba de los Frailes	1,7835878766
3	Hogares multipersonales	50257	Torralba de Ribota	2,5338564008
3	Hogares multipersonales	50258	Torralbilla	1,3801512826
3	Hogares multipersonales	50260	Torrelapaja	1,875088183
3	Hogares multipersonales	50261	Torrellas	2,2588587067
3	Hogares multipersonales	50262	Torres de Berrellén	11,1097406881
3	Hogares multipersonales	50263	Torrijo de la Cañada	5,3585770295
3	Hogares multipersonales	50264	Tosos	1,5203679953
3	Hogares multipersonales	50265	Trasmoz	1,0805015695
3	Hogares multipersonales	50266	Trasobares	2,8591582245
3	Hogares multipersonales	50267	Uncastillo	14,1790340147
3	Hogares multipersonales	50268	Undués de Lerda	2,301356349
3	Hogares multipersonales	50269	Urrea de Jalón	2,7467536448
3	Hogares multipersonales	50270	Urriés	4,9346227111
3	Hogares multipersonales	50272	Utebo	39,341878523
3	Hogares multipersonales	50275	Valmadrid	6,966157097
3	Hogares multipersonales	50276	Valpalmas	4,2745119965
3	Hogares multipersonales	50277	Valtorres	2,8765135568
3	Hogares multipersonales	50278	Velilla de Ebro	2,4996795482
3	Hogares multipersonales	50279	Velilla de Jiloca	3,6755804362
3	Hogares multipersonales	50280	Vera de Moncayo	10,0606141736
3	Hogares multipersonales	50282	Vilueña (La)	2,1354411876
3	Hogares multipersonales	50283	Villadoz	1,2568800211
3	Hogares multipersonales	50284	Villafeliche	3,455802858
3	Hogares multipersonales	50287	Villalengua	0,6184256934
3	Hogares multipersonales	50288	Villanueva de Gállego	7,6184969143
3	Hogares multipersonales	50290	Villanueva de Huerva	2,795702345
3	Hogares multipersonales	50291	Villar de los Navarros	1,953310332
3	Hogares multipersonales	50292	Villarreal de Huerva	5,4945200166
3	Hogares multipersonales	50293	Villarroya de la Sierra	10,8959355186
3	Hogares multipersonales	50296	Zaida (La)	4,3130536968
3	Hogares multipersonales	50297	Zaragoza	5194,9524699716
3	Hogares multipersonales	50298	Zuera	47,9976972521
3	Hogares multipersonales	50901	Biel	3,3696333052
3	Hogares multipersonales	50903	Villamayor de Gállego	12,2077621499
4	Hogares multipersonales	22001	Abiego	54,5457896264
4	Hogares multipersonales	22002	Abizanda	26,6734145193
4	Hogares multipersonales	22003	Adahuesca	27,6157043934
4	Hogares multipersonales	22004	Agüero	37,7291147252
4	Hogares multipersonales	22006	Aísa	83,0393112508
4	Hogares multipersonales	22007	Albalate de Cinca	296,0744577385
4	Hogares multipersonales	22008	Albalatillo	43,9217955785
4	Hogares multipersonales	22009	Albelda	198,2773621408
4	Hogares multipersonales	22011	Albero Alto	29,5811065977
4	Hogares multipersonales	22012	Albero Bajo	27,9970179716
4	Hogares multipersonales	22013	Alberuela de Tubo	55,6792891001
4	Hogares multipersonales	22014	Alcalá de Gurrea	55,6644225908
