Municipio código	Municipio nombre	Edad (grupos quinquenales)	Sexo	Personas
50258	Torralbilla	70 a 74	Mujeres	6
50258	Torralbilla	75 a 79	Mujeres	5
50258	Torralbilla	80 a 84	Mujeres	6
50258	Torralbilla	85 a 90	Mujeres	2
50258	Torralbilla	05 a 09	Hombres	1
50258	Torralbilla	10 a 14	Hombres	1
50258	Torralbilla	20 a 24	Hombres	1
50258	Torralbilla	25 a 29	Hombres	2
50258	Torralbilla	30 a 34	Hombres	3
50258	Torralbilla	35 a 39	Hombres	2
50258	Torralbilla	40 a 44	Hombres	1
50258	Torralbilla	45 a 49	Hombres	3
50258	Torralbilla	50 a 54	Hombres	1
50258	Torralbilla	55 a 59	Hombres	2
50258	Torralbilla	60 a 64	Hombres	5
50258	Torralbilla	65 a 69	Hombres	3
50258	Torralbilla	70 a 74	Hombres	7
50258	Torralbilla	75 a 79	Hombres	6
50258	Torralbilla	85 a 90	Hombres	1
50259	Torrehermosa	00 a 04	Mujeres	2
50259	Torrehermosa	05 a 09	Mujeres	3
50259	Torrehermosa	10 a 14	Mujeres	3
50259	Torrehermosa	15 a 19	Mujeres	1
50259	Torrehermosa	20 a 24	Mujeres	1
50259	Torrehermosa	25 a 29	Mujeres	2
50259	Torrehermosa	30 a 34	Mujeres	3
50259	Torrehermosa	35 a 39	Mujeres	2
50259	Torrehermosa	40 a 44	Mujeres	4
50259	Torrehermosa	45 a 49	Mujeres	1
50259	Torrehermosa	50 a 54	Mujeres	2
50259	Torrehermosa	55 a 59	Mujeres	2
50259	Torrehermosa	60 a 64	Mujeres	4
50259	Torrehermosa	65 a 69	Mujeres	5
50259	Torrehermosa	70 a 74	Mujeres	5
50259	Torrehermosa	75 a 79	Mujeres	7
50259	Torrehermosa	80 a 84	Mujeres	3
50259	Torrehermosa	85 a 90	Mujeres	4
50259	Torrehermosa	90 ó más	Mujeres	1
50259	Torrehermosa	10 a 14	Hombres	3
50259	Torrehermosa	20 a 24	Hombres	5
50259	Torrehermosa	25 a 29	Hombres	1
50259	Torrehermosa	30 a 34	Hombres	5
50259	Torrehermosa	35 a 39	Hombres	4
50259	Torrehermosa	40 a 44	Hombres	6
50259	Torrehermosa	45 a 49	Hombres	1
50259	Torrehermosa	50 a 54	Hombres	2
50259	Torrehermosa	55 a 59	Hombres	5
50259	Torrehermosa	60 a 64	Hombres	2
50259	Torrehermosa	65 a 69	Hombres	9
50259	Torrehermosa	70 a 74	Hombres	7
50259	Torrehermosa	75 a 79	Hombres	4
50259	Torrehermosa	80 a 84	Hombres	1
50259	Torrehermosa	85 a 90	Hombres	1
50259	Torrehermosa	90 ó más	Hombres	2
50260	Torrelapaja	25 a 29	Mujeres	1
50260	Torrelapaja	35 a 39	Mujeres	4
50260	Torrelapaja	45 a 49	Mujeres	2
50260	Torrelapaja	50 a 54	Mujeres	1
50260	Torrelapaja	55 a 59	Mujeres	1
50260	Torrelapaja	60 a 64	Mujeres	2
50260	Torrelapaja	65 a 69	Mujeres	3
50260	Torrelapaja	75 a 79	Mujeres	2
50260	Torrelapaja	80 a 84	Mujeres	1
50260	Torrelapaja	85 a 90	Mujeres	2
50260	Torrelapaja	90 ó más	Mujeres	2
50260	Torrelapaja	15 a 19	Hombres	1
50260	Torrelapaja	25 a 29	Hombres	3
50260	Torrelapaja	30 a 34	Hombres	3
50260	Torrelapaja	40 a 44	Hombres	1
50260	Torrelapaja	45 a 49	Hombres	2
50260	Torrelapaja	50 a 54	Hombres	1
50260	Torrelapaja	55 a 59	Hombres	1
50260	Torrelapaja	60 a 64	Hombres	2
50260	Torrelapaja	65 a 69	Hombres	5
50260	Torrelapaja	75 a 79	Hombres	2
50261	Torrellas	10 a 14	Mujeres	2
50261	Torrellas	15 a 19	Mujeres	4
50261	Torrellas	20 a 24	Mujeres	2
50261	Torrellas	25 a 29	Mujeres	8
50261	Torrellas	30 a 34	Mujeres	17
50261	Torrellas	35 a 39	Mujeres	6
50261	Torrellas	40 a 44	Mujeres	6
50261	Torrellas	45 a 49	Mujeres	6
50261	Torrellas	50 a 54	Mujeres	7
50261	Torrellas	55 a 59	Mujeres	8
50261	Torrellas	60 a 64	Mujeres	8
50261	Torrellas	65 a 69	Mujeres	16
50261	Torrellas	70 a 74	Mujeres	15
50261	Torrellas	75 a 79	Mujeres	21
50261	Torrellas	80 a 84	Mujeres	14
50261	Torrellas	85 a 90	Mujeres	6
50261	Torrellas	90 ó más	Mujeres	6
50261	Torrellas	00 a 04	Hombres	6
50261	Torrellas	05 a 09	Hombres	1
50261	Torrellas	15 a 19	Hombres	3
50261	Torrellas	20 a 24	Hombres	11
50261	Torrellas	25 a 29	Hombres	12
50261	Torrellas	30 a 34	Hombres	10
50261	Torrellas	35 a 39	Hombres	11
50261	Torrellas	40 a 44	Hombres	12
50261	Torrellas	45 a 49	Hombres	8
50261	Torrellas	50 a 54	Hombres	5
50261	Torrellas	55 a 59	Hombres	8
50261	Torrellas	60 a 64	Hombres	8
50261	Torrellas	65 a 69	Hombres	20
50261	Torrellas	70 a 74	Hombres	16
50261	Torrellas	75 a 79	Hombres	18
50261	Torrellas	80 a 84	Hombres	8
50261	Torrellas	85 a 90	Hombres	3
50261	Torrellas	90 ó más	Hombres	1
50262	Torres de Berrellén	00 a 04	Mujeres	18
50262	Torres de Berrellén	05 a 09	Mujeres	22
50262	Torres de Berrellén	10 a 14	Mujeres	42
50262	Torres de Berrellén	15 a 19	Mujeres	33
50262	Torres de Berrellén	20 a 24	Mujeres	48
50262	Torres de Berrellén	25 a 29	Mujeres	42
50262	Torres de Berrellén	30 a 34	Mujeres	42
50262	Torres de Berrellén	35 a 39	Mujeres	49
50262	Torres de Berrellén	40 a 44	Mujeres	57
50262	Torres de Berrellén	45 a 49	Mujeres	35
50262	Torres de Berrellén	50 a 54	Mujeres	44
50262	Torres de Berrellén	55 a 59	Mujeres	35
50262	Torres de Berrellén	60 a 64	Mujeres	30
50262	Torres de Berrellén	65 a 69	Mujeres	43
50262	Torres de Berrellén	70 a 74	Mujeres	43
50262	Torres de Berrellén	75 a 79	Mujeres	42
50262	Torres de Berrellén	80 a 84	Mujeres	35
50262	Torres de Berrellén	85 a 90	Mujeres	13
50262	Torres de Berrellén	90 ó más	Mujeres	3
50262	Torres de Berrellén	00 a 04	Hombres	22
50262	Torres de Berrellén	05 a 09	Hombres	31
50262	Torres de Berrellén	10 a 14	Hombres	36
50262	Torres de Berrellén	15 a 19	Hombres	51
50262	Torres de Berrellén	20 a 24	Hombres	57
50262	Torres de Berrellén	25 a 29	Hombres	50
50262	Torres de Berrellén	30 a 34	Hombres	46
50262	Torres de Berrellén	35 a 39	Hombres	47
50262	Torres de Berrellén	40 a 44	Hombres	47
50262	Torres de Berrellén	45 a 49	Hombres	60
50262	Torres de Berrellén	50 a 54	Hombres	46
50262	Torres de Berrellén	55 a 59	Hombres	49
50262	Torres de Berrellén	60 a 64	Hombres	35
50262	Torres de Berrellén	65 a 69	Hombres	34
50262	Torres de Berrellén	70 a 74	Hombres	38
50262	Torres de Berrellén	75 a 79	Hombres	22
50262	Torres de Berrellén	80 a 84	Hombres	17
50262	Torres de Berrellén	85 a 90	Hombres	7
50262	Torres de Berrellén	90 ó más	Hombres	3
50263	Torrijo de la Cañada	00 a 04	Mujeres	1
50263	Torrijo de la Cañada	05 a 09	Mujeres	2
50263	Torrijo de la Cañada	10 a 14	Mujeres	3
50263	Torrijo de la Cañada	15 a 19	Mujeres	5
50263	Torrijo de la Cañada	20 a 24	Mujeres	3
50263	Torrijo de la Cañada	25 a 29	Mujeres	2
50263	Torrijo de la Cañada	30 a 34	Mujeres	8
50263	Torrijo de la Cañada	35 a 39	Mujeres	7
50263	Torrijo de la Cañada	40 a 44	Mujeres	3
50263	Torrijo de la Cañada	45 a 49	Mujeres	7
50263	Torrijo de la Cañada	50 a 54	Mujeres	5
50263	Torrijo de la Cañada	55 a 59	Mujeres	14
50263	Torrijo de la Cañada	60 a 64	Mujeres	13
50263	Torrijo de la Cañada	65 a 69	Mujeres	15
50263	Torrijo de la Cañada	70 a 74	Mujeres	19
50263	Torrijo de la Cañada	75 a 79	Mujeres	22
50263	Torrijo de la Cañada	80 a 84	Mujeres	14
50263	Torrijo de la Cañada	85 a 90	Mujeres	10
50263	Torrijo de la Cañada	90 ó más	Mujeres	4
50263	Torrijo de la Cañada	00 a 04	Hombres	1
50263	Torrijo de la Cañada	05 a 09	Hombres	3
50263	Torrijo de la Cañada	10 a 14	Hombres	2
50263	Torrijo de la Cañada	15 a 19	Hombres	4
50263	Torrijo de la Cañada	20 a 24	Hombres	10
50263	Torrijo de la Cañada	25 a 29	Hombres	12
50263	Torrijo de la Cañada	30 a 34	Hombres	8
50263	Torrijo de la Cañada	35 a 39	Hombres	10
50263	Torrijo de la Cañada	40 a 44	Hombres	7
50263	Torrijo de la Cañada	45 a 49	Hombres	13
50263	Torrijo de la Cañada	50 a 54	Hombres	18
50263	Torrijo de la Cañada	55 a 59	Hombres	6
50263	Torrijo de la Cañada	60 a 64	Hombres	12
50263	Torrijo de la Cañada	65 a 69	Hombres	23
50263	Torrijo de la Cañada	70 a 74	Hombres	21
50263	Torrijo de la Cañada	75 a 79	Hombres	22
50263	Torrijo de la Cañada	80 a 84	Hombres	3
50263	Torrijo de la Cañada	85 a 90	Hombres	9
50263	Torrijo de la Cañada	90 ó más	Hombres	2
50264	Tosos	00 a 04	Mujeres	3
50264	Tosos	05 a 09	Mujeres	2
50264	Tosos	10 a 14	Mujeres	4
50264	Tosos	15 a 19	Mujeres	1
50264	Tosos	20 a 24	Mujeres	2
50264	Tosos	25 a 29	Mujeres	2
50264	Tosos	30 a 34	Mujeres	4
50264	Tosos	35 a 39	Mujeres	4
50264	Tosos	40 a 44	Mujeres	2
50264	Tosos	45 a 49	Mujeres	3
50264	Tosos	50 a 54	Mujeres	3
50264	Tosos	55 a 59	Mujeres	7
50264	Tosos	60 a 64	Mujeres	6
50264	Tosos	65 a 69	Mujeres	8
50264	Tosos	70 a 74	Mujeres	20
50264	Tosos	75 a 79	Mujeres	13
50264	Tosos	80 a 84	Mujeres	4
50264	Tosos	85 a 90	Mujeres	3
50264	Tosos	90 ó más	Mujeres	3
50264	Tosos	00 a 04	Hombres	1
50264	Tosos	10 a 14	Hombres	1
50264	Tosos	15 a 19	Hombres	1
50264	Tosos	20 a 24	Hombres	1
50264	Tosos	25 a 29	Hombres	3
50264	Tosos	30 a 34	Hombres	3
50264	Tosos	35 a 39	Hombres	10
50264	Tosos	40 a 44	Hombres	4
50264	Tosos	45 a 49	Hombres	4
50264	Tosos	50 a 54	Hombres	7
50264	Tosos	55 a 59	Hombres	5
50264	Tosos	60 a 64	Hombres	5
50264	Tosos	65 a 69	Hombres	11
50264	Tosos	70 a 74	Hombres	17
50264	Tosos	75 a 79	Hombres	12
50264	Tosos	80 a 84	Hombres	9
50264	Tosos	85 a 90	Hombres	4
50265	Trasmoz	15 a 19	Mujeres	2
50265	Trasmoz	20 a 24	Mujeres	1
50265	Trasmoz	25 a 29	Mujeres	4
50265	Trasmoz	30 a 34	Mujeres	1
50265	Trasmoz	35 a 39	Mujeres	1
50265	Trasmoz	40 a 44	Mujeres	1
50265	Trasmoz	45 a 49	Mujeres	1
50265	Trasmoz	50 a 54	Mujeres	1
50265	Trasmoz	60 a 64	Mujeres	3
50265	Trasmoz	65 a 69	Mujeres	4
50265	Trasmoz	70 a 74	Mujeres	6
50265	Trasmoz	75 a 79	Mujeres	1
50265	Trasmoz	80 a 84	Mujeres	1
50265	Trasmoz	85 a 90	Mujeres	1
50265	Trasmoz	90 ó más	Mujeres	2
50265	Trasmoz	15 a 19	Hombres	1
50265	Trasmoz	25 a 29	Hombres	1
50265	Trasmoz	30 a 34	Hombres	2
50265	Trasmoz	35 a 39	Hombres	2
50265	Trasmoz	40 a 44	Hombres	2
50265	Trasmoz	50 a 54	Hombres	3
50265	Trasmoz	55 a 59	Hombres	2
50265	Trasmoz	60 a 64	Hombres	1
50265	Trasmoz	65 a 69	Hombres	4
50265	Trasmoz	70 a 74	Hombres	7
50265	Trasmoz	75 a 79	Hombres	5
50265	Trasmoz	80 a 84	Hombres	1
50266	Trasobares	00 a 04	Mujeres	2
50266	Trasobares	05 a 09	Mujeres	1
50266	Trasobares	10 a 14	Mujeres	2
50266	Trasobares	15 a 19	Mujeres	3
50266	Trasobares	20 a 24	Mujeres	5
50266	Trasobares	25 a 29	Mujeres	6
50266	Trasobares	30 a 34	Mujeres	4
50266	Trasobares	35 a 39	Mujeres	7
50266	Trasobares	45 a 49	Mujeres	3
50266	Trasobares	50 a 54	Mujeres	5
50266	Trasobares	55 a 59	Mujeres	6
50266	Trasobares	60 a 64	Mujeres	9
50266	Trasobares	65 a 69	Mujeres	8
50266	Trasobares	70 a 74	Mujeres	9
50266	Trasobares	75 a 79	Mujeres	10
50266	Trasobares	80 a 84	Mujeres	4
50266	Trasobares	85 a 90	Mujeres	6
50266	Trasobares	90 ó más	Mujeres	5
50266	Trasobares	00 a 04	Hombres	2
50266	Trasobares	05 a 09	Hombres	3
50266	Trasobares	10 a 14	Hombres	4
50266	Trasobares	15 a 19	Hombres	3
50266	Trasobares	20 a 24	Hombres	5
50266	Trasobares	25 a 29	Hombres	5
50266	Trasobares	30 a 34	Hombres	7
50266	Trasobares	35 a 39	Hombres	4
50266	Trasobares	40 a 44	Hombres	5
50266	Trasobares	45 a 49	Hombres	2
50266	Trasobares	50 a 54	Hombres	10
50266	Trasobares	55 a 59	Hombres	10
50266	Trasobares	60 a 64	Hombres	11
50266	Trasobares	65 a 69	Hombres	12
50266	Trasobares	70 a 74	Hombres	12
50266	Trasobares	75 a 79	Hombres	8
50266	Trasobares	80 a 84	Hombres	9
50266	Trasobares	85 a 90	Hombres	4
50266	Trasobares	90 ó más	Hombres	1
50267	Uncastillo	00 a 04	Mujeres	12
50267	Uncastillo	05 a 09	Mujeres	17
50267	Uncastillo	10 a 14	Mujeres	14
50267	Uncastillo	15 a 19	Mujeres	23
50267	Uncastillo	20 a 24	Mujeres	20
50267	Uncastillo	25 a 29	Mujeres	10
50267	Uncastillo	30 a 34	Mujeres	26
50267	Uncastillo	35 a 39	Mujeres	31
50267	Uncastillo	40 a 44	Mujeres	30
50267	Uncastillo	45 a 49	Mujeres	28
50267	Uncastillo	50 a 54	Mujeres	16
50267	Uncastillo	55 a 59	Mujeres	19
50267	Uncastillo	60 a 64	Mujeres	25
50267	Uncastillo	65 a 69	Mujeres	45
50267	Uncastillo	70 a 74	Mujeres	35
50267	Uncastillo	75 a 79	Mujeres	36
50267	Uncastillo	80 a 84	Mujeres	26
50267	Uncastillo	85 a 90	Mujeres	20
50267	Uncastillo	90 ó más	Mujeres	13
50267	Uncastillo	00 a 04	Hombres	10
50267	Uncastillo	05 a 09	Hombres	4
50267	Uncastillo	10 a 14	Hombres	11
50267	Uncastillo	15 a 19	Hombres	22
50267	Uncastillo	20 a 24	Hombres	29
50267	Uncastillo	25 a 29	Hombres	18
50267	Uncastillo	30 a 34	Hombres	31
50267	Uncastillo	35 a 39	Hombres	40
50267	Uncastillo	40 a 44	Hombres	39
50267	Uncastillo	45 a 49	Hombres	24
50267	Uncastillo	50 a 54	Hombres	19
50267	Uncastillo	55 a 59	Hombres	21
50267	Uncastillo	60 a 64	Hombres	21
50267	Uncastillo	65 a 69	Hombres	51
50267	Uncastillo	70 a 74	Hombres	37
50267	Uncastillo	75 a 79	Hombres	33
50267	Uncastillo	80 a 84	Hombres	15
50267	Uncastillo	85 a 90	Hombres	9
50267	Uncastillo	90 ó más	Hombres	3
50268	Undués de Lerda	15 a 19	Mujeres	1
50268	Undués de Lerda	20 a 24	Mujeres	1
50268	Undués de Lerda	25 a 29	Mujeres	1
50268	Undués de Lerda	30 a 34	Mujeres	1
50268	Undués de Lerda	35 a 39	Mujeres	1
50268	Undués de Lerda	45 a 49	Mujeres	1
50268	Undués de Lerda	65 a 69	Mujeres	6
50268	Undués de Lerda	70 a 74	Mujeres	1
50268	Undués de Lerda	75 a 79	Mujeres	2
50268	Undués de Lerda	80 a 84	Mujeres	3
50268	Undués de Lerda	20 a 24	Hombres	2
50268	Undués de Lerda	25 a 29	Hombres	2
50268	Undués de Lerda	40 a 44	Hombres	5
50268	Undués de Lerda	45 a 49	Hombres	3
50268	Undués de Lerda	60 a 64	Hombres	4
50268	Undués de Lerda	65 a 69	Hombres	4
50268	Undués de Lerda	70 a 74	Hombres	5
50268	Undués de Lerda	75 a 79	Hombres	1
50268	Undués de Lerda	80 a 84	Hombres	4
50269	Urrea de Jalón	00 a 04	Mujeres	4
50269	Urrea de Jalón	05 a 09	Mujeres	5
50269	Urrea de Jalón	10 a 14	Mujeres	2
50269	Urrea de Jalón	15 a 19	Mujeres	9
50269	Urrea de Jalón	20 a 24	Mujeres	10
50269	Urrea de Jalón	25 a 29	Mujeres	5
50269	Urrea de Jalón	30 a 34	Mujeres	15
50269	Urrea de Jalón	35 a 39	Mujeres	8
50269	Urrea de Jalón	40 a 44	Mujeres	7
50269	Urrea de Jalón	45 a 49	Mujeres	6
50269	Urrea de Jalón	50 a 54	Mujeres	11
50269	Urrea de Jalón	55 a 59	Mujeres	9
50269	Urrea de Jalón	60 a 64	Mujeres	13
50269	Urrea de Jalón	65 a 69	Mujeres	17
50269	Urrea de Jalón	70 a 74	Mujeres	9
50269	Urrea de Jalón	75 a 79	Mujeres	13
50269	Urrea de Jalón	80 a 84	Mujeres	5
50269	Urrea de Jalón	85 a 90	Mujeres	8
50269	Urrea de Jalón	90 ó más	Mujeres	3
50269	Urrea de Jalón	00 a 04	Hombres	1
50269	Urrea de Jalón	05 a 09	Hombres	4
50269	Urrea de Jalón	10 a 14	Hombres	6
50269	Urrea de Jalón	15 a 19	Hombres	3
50269	Urrea de Jalón	20 a 24	Hombres	7
50269	Urrea de Jalón	25 a 29	Hombres	15
50269	Urrea de Jalón	30 a 34	Hombres	12
50269	Urrea de Jalón	35 a 39	Hombres	12
50269	Urrea de Jalón	40 a 44	Hombres	12
50269	Urrea de Jalón	45 a 49	Hombres	7
50269	Urrea de Jalón	50 a 54	Hombres	7
50269	Urrea de Jalón	55 a 59	Hombres	14
50269	Urrea de Jalón	60 a 64	Hombres	13
50269	Urrea de Jalón	65 a 69	Hombres	19
50269	Urrea de Jalón	70 a 74	Hombres	13
50269	Urrea de Jalón	75 a 79	Hombres	7
50269	Urrea de Jalón	80 a 84	Hombres	4
50269	Urrea de Jalón	85 a 90	Hombres	8
50269	Urrea de Jalón	90 ó más	Hombres	2
50270	Urriés	00 a 04	Mujeres	1
50270	Urriés	20 a 24	Mujeres	2
50270	Urriés	25 a 29	Mujeres	1
50270	Urriés	30 a 34	Mujeres	1
50270	Urriés	35 a 39	Mujeres	2
50270	Urriés	45 a 49	Mujeres	1
50270	Urriés	50 a 54	Mujeres	4
50270	Urriés	55 a 59	Mujeres	3
50270	Urriés	65 a 69	Mujeres	3
50270	Urriés	70 a 74	Mujeres	3
50270	Urriés	75 a 79	Mujeres	5
50270	Urriés	80 a 84	Mujeres	1
50270	Urriés	85 a 90	Mujeres	3
50270	Urriés	90 ó más	Mujeres	1
50270	Urriés	00 a 04	Hombres	3
50270	Urriés	05 a 09	Hombres	1
50270	Urriés	10 a 14	Hombres	1
50270	Urriés	15 a 19	Hombres	1
50270	Urriés	20 a 24	Hombres	1
50270	Urriés	25 a 29	Hombres	4
50270	Urriés	30 a 34	Hombres	1
50270	Urriés	40 a 44	Hombres	1
50270	Urriés	45 a 49	Hombres	1
50270	Urriés	50 a 54	Hombres	2
50270	Urriés	55 a 59	Hombres	5
50270	Urriés	60 a 64	Hombres	3
50270	Urriés	65 a 69	Hombres	6
50270	Urriés	70 a 74	Hombres	6
50270	Urriés	75 a 79	Hombres	5
50270	Urriés	80 a 84	Hombres	2
50270	Urriés	85 a 90	Hombres	1
50271	Used	00 a 04	Mujeres	5
50271	Used	05 a 09	Mujeres	3
50271	Used	10 a 14	Mujeres	3
50271	Used	15 a 19	Mujeres	5
50271	Used	20 a 24	Mujeres	4
50271	Used	25 a 29	Mujeres	16
50271	Used	30 a 34	Mujeres	10
50271	Used	35 a 39	Mujeres	3
50271	Used	40 a 44	Mujeres	11
50271	Used	45 a 49	Mujeres	11
50271	Used	50 a 54	Mujeres	9
50271	Used	55 a 59	Mujeres	12
50271	Used	60 a 64	Mujeres	16
50271	Used	65 a 69	Mujeres	10
50271	Used	70 a 74	Mujeres	17
50271	Used	75 a 79	Mujeres	12
50271	Used	80 a 84	Mujeres	11
50271	Used	85 a 90	Mujeres	6
50271	Used	90 ó más	Mujeres	6
50271	Used	00 a 04	Hombres	8
50271	Used	05 a 09	Hombres	5
50271	Used	10 a 14	Hombres	7
50271	Used	15 a 19	Hombres	4
50271	Used	20 a 24	Hombres	12
50271	Used	25 a 29	Hombres	17
50271	Used	30 a 34	Hombres	10
50271	Used	35 a 39	Hombres	13
50271	Used	40 a 44	Hombres	5
50271	Used	45 a 49	Hombres	14
50271	Used	50 a 54	Hombres	14
50271	Used	55 a 59	Hombres	16
50271	Used	60 a 64	Hombres	12
50271	Used	65 a 69	Hombres	17
50271	Used	70 a 74	Hombres	14
50271	Used	75 a 79	Hombres	15
50271	Used	80 a 84	Hombres	8
50271	Used	85 a 90	Hombres	3
50272	Utebo	00 a 04	Mujeres	337
50272	Utebo	05 a 09	Mujeres	312
50272	Utebo	10 a 14	Mujeres	301
50272	Utebo	15 a 19	Mujeres	390
50272	Utebo	20 a 24	Mujeres	477
50272	Utebo	25 a 29	Mujeres	631
50272	Utebo	30 a 34	Mujeres	643
50272	Utebo	35 a 39	Mujeres	544
50272	Utebo	40 a 44	Mujeres	467
50272	Utebo	45 a 49	Mujeres	398
50272	Utebo	50 a 54	Mujeres	289
50272	Utebo	55 a 59	Mujeres	229
50272	Utebo	60 a 64	Mujeres	205
50272	Utebo	65 a 69	Mujeres	167
50272	Utebo	70 a 74	Mujeres	163
50272	Utebo	75 a 79	Mujeres	156
50272	Utebo	80 a 84	Mujeres	74
50272	Utebo	85 a 90	Mujeres	52
50272	Utebo	90 ó más	Mujeres	21
50272	Utebo	00 a 04	Hombres	371
50272	Utebo	05 a 09	Hombres	336
50272	Utebo	10 a 14	Hombres	372
50272	Utebo	15 a 19	Hombres	379
50272	Utebo	20 a 24	Hombres	456
50272	Utebo	25 a 29	Hombres	652
50272	Utebo	30 a 34	Hombres	641
50272	Utebo	35 a 39	Hombres	606
50272	Utebo	40 a 44	Hombres	507
50272	Utebo	45 a 49	Hombres	432
50272	Utebo	50 a 54	Hombres	359
50272	Utebo	55 a 59	Hombres	256
50272	Utebo	60 a 64	Hombres	183
50272	Utebo	65 a 69	Hombres	170
50272	Utebo	70 a 74	Hombres	128
50272	Utebo	75 a 79	Hombres	105
50272	Utebo	80 a 84	Hombres	55
50272	Utebo	85 a 90	Hombres	26
50272	Utebo	90 ó más	Hombres	6
50273	Valdehorna	20 a 24	Mujeres	1
50273	Valdehorna	25 a 29	Mujeres	2
50273	Valdehorna	30 a 34	Mujeres	2
50273	Valdehorna	35 a 39	Mujeres	3
50273	Valdehorna	45 a 49	Mujeres	1
50273	Valdehorna	55 a 59	Mujeres	2
50273	Valdehorna	60 a 64	Mujeres	2
50273	Valdehorna	65 a 69	Mujeres	6
50273	Valdehorna	70 a 74	Mujeres	6
50273	Valdehorna	75 a 79	Mujeres	2
50273	Valdehorna	80 a 84	Mujeres	1
50273	Valdehorna	90 ó más	Mujeres	1
50273	Valdehorna	20 a 24	Hombres	1
50273	Valdehorna	25 a 29	Hombres	2
50273	Valdehorna	30 a 34	Hombres	2
50273	Valdehorna	35 a 39	Hombres	2
50273	Valdehorna	40 a 44	Hombres	3
50273	Valdehorna	45 a 49	Hombres	1
50273	Valdehorna	50 a 54	Hombres	1
50273	Valdehorna	60 a 64	Hombres	1
50273	Valdehorna	65 a 69	Hombres	4
50273	Valdehorna	70 a 74	Hombres	2
50273	Valdehorna	75 a 79	Hombres	8
50273	Valdehorna	80 a 84	Hombres	4
50273	Valdehorna	90 ó más	Hombres	1
50274	Val de San Martín	00 a 04	Mujeres	1
50274	Val de San Martín	10 a 14	Mujeres	1
50274	Val de San Martín	15 a 19	Mujeres	2
50274	Val de San Martín	20 a 24	Mujeres	2
50274	Val de San Martín	25 a 29	Mujeres	3
50274	Val de San Martín	30 a 34	Mujeres	3
50274	Val de San Martín	35 a 39	Mujeres	3
50274	Val de San Martín	40 a 44	Mujeres	3
50274	Val de San Martín	45 a 49	Mujeres	4
50274	Val de San Martín	50 a 54	Mujeres	2
50274	Val de San Martín	55 a 59	Mujeres	2
50274	Val de San Martín	60 a 64	Mujeres	3
50274	Val de San Martín	65 a 69	Mujeres	6
50274	Val de San Martín	70 a 74	Mujeres	5
50274	Val de San Martín	75 a 79	Mujeres	1
50274	Val de San Martín	80 a 84	Mujeres	3
50274	Val de San Martín	85 a 90	Mujeres	1
50274	Val de San Martín	15 a 19	Hombres	1
50274	Val de San Martín	20 a 24	Hombres	1
50274	Val de San Martín	25 a 29	Hombres	2
50274	Val de San Martín	30 a 34	Hombres	3
50274	Val de San Martín	35 a 39	Hombres	2
50274	Val de San Martín	40 a 44	Hombres	4
50274	Val de San Martín	45 a 49	Hombres	5
50274	Val de San Martín	50 a 54	Hombres	1
50274	Val de San Martín	55 a 59	Hombres	2
50274	Val de San Martín	60 a 64	Hombres	4
50274	Val de San Martín	65 a 69	Hombres	4
50274	Val de San Martín	70 a 74	Hombres	5
50274	Val de San Martín	75 a 79	Hombres	3
50274	Val de San Martín	80 a 84	Hombres	2
50275	Valmadrid	10 a 14	Mujeres	1
50275	Valmadrid	25 a 29	Mujeres	1
50275	Valmadrid	30 a 34	Mujeres	2
50275	Valmadrid	35 a 39	Mujeres	2
50275	Valmadrid	40 a 44	Mujeres	1
50275	Valmadrid	55 a 59	Mujeres	2
50275	Valmadrid	60 a 64	Mujeres	2
50275	Valmadrid	65 a 69	Mujeres	4
50275	Valmadrid	70 a 74	Mujeres	5
50275	Valmadrid	75 a 79	Mujeres	3
50275	Valmadrid	80 a 84	Mujeres	3
50275	Valmadrid	85 a 90	Mujeres	3
50275	Valmadrid	90 ó más	Mujeres	1
50275	Valmadrid	00 a 04	Hombres	1
50275	Valmadrid	10 a 14	Hombres	4
50275	Valmadrid	20 a 24	Hombres	2
50275	Valmadrid	25 a 29	Hombres	2
50275	Valmadrid	30 a 34	Hombres	2
50275	Valmadrid	35 a 39	Hombres	4
50275	Valmadrid	40 a 44	Hombres	3
50275	Valmadrid	45 a 49	Hombres	5
50275	Valmadrid	50 a 54	Hombres	2
50275	Valmadrid	55 a 59	Hombres	4
50275	Valmadrid	60 a 64	Hombres	2
50275	Valmadrid	65 a 69	Hombres	4
50275	Valmadrid	70 a 74	Hombres	5
50275	Valmadrid	75 a 79	Hombres	2
50275	Valmadrid	80 a 84	Hombres	2
50276	Valpalmas	00 a 04	Mujeres	1
50276	Valpalmas	05 a 09	Mujeres	3
50276	Valpalmas	10 a 14	Mujeres	3
50276	Valpalmas	15 a 19	Mujeres	3
50276	Valpalmas	20 a 24	Mujeres	3
50276	Valpalmas	25 a 29	Mujeres	5
50276	Valpalmas	30 a 34	Mujeres	2
50276	Valpalmas	35 a 39	Mujeres	7
50276	Valpalmas	40 a 44	Mujeres	1
50276	Valpalmas	45 a 49	Mujeres	5
50276	Valpalmas	50 a 54	Mujeres	5
50276	Valpalmas	55 a 59	Mujeres	3
50276	Valpalmas	60 a 64	Mujeres	7
50276	Valpalmas	65 a 69	Mujeres	9
50276	Valpalmas	70 a 74	Mujeres	12
50276	Valpalmas	75 a 79	Mujeres	6
50276	Valpalmas	80 a 84	Mujeres	5
50276	Valpalmas	85 a 90	Mujeres	8
