Año	Residencia área código	Residencia continente nombre	Residencia país código	Residencia país nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2017	05	América	301	Canadá	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	2
2017	05	América	301	Canadá	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2017	05	América	301	Canadá	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2
2017	05	América	301	Canadá	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	142
2017	05	América	301	Canadá	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	100
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	9
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	11
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	3
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	45
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	57
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	13
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	18
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	5
2017	05	América	302	Estados Unidos de América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	10
2017	05	América	302	Estados Unidos de América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	4
2017	05	América	302	Estados Unidos de América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	6
2017	05	América	302	Estados Unidos de América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	28
2017	05	América	302	Estados Unidos de América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	37
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	9
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	12
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	7
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	7
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	2
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	4
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	3
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	5
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	734
2017	05	América	302	Estados Unidos de América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	990
2017	06	América	303	México	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	12
2017	06	América	303	México	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	10
2017	06	América	303	México	Resto de América	22	Huesca	22112	Fraga	6	Hombre	5
2017	06	América	303	México	Resto de América	22	Huesca	22112	Fraga	6	Mujer	6
2017	06	América	303	México	Resto de América	22	Huesca	22125	Huesca	7	Hombre	54
2017	06	América	303	México	Resto de América	22	Huesca	22125	Huesca	7	Mujer	61
2017	06	América	303	México	Resto de América	22	Huesca	22130	Jaca	6	Hombre	3
2017	06	América	303	México	Resto de América	22	Huesca	22130	Jaca	6	Mujer	9
2017	06	América	303	México	Resto de América	22	Huesca	22158	Monzón	6	Hombre	16
2017	06	América	303	México	Resto de América	22	Huesca	22158	Monzón	6	Mujer	17
2017	06	América	303	México	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	10
2017	06	América	303	México	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	8
2017	06	América	303	México	Resto de América	44	Teruel	44216	Teruel	7	Hombre	45
2017	06	América	303	México	Resto de América	44	Teruel	44216	Teruel	7	Mujer	34
2017	06	América	303	México	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	5
2017	06	América	303	México	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	3
2017	06	América	303	México	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1
2017	06	América	303	México	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	13
2017	06	América	303	México	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	14
2017	06	América	303	México	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	2
2017	06	América	303	México	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	1
2017	06	América	303	México	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	1
2017	06	América	303	México	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	1
2017	06	América	303	México	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	519
2017	06	América	303	México	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	535
2017	06	América	314	Costa Rica	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	1
2017	06	América	314	Costa Rica	Resto de América	22	Huesca	22125	Huesca	7	Hombre	6
2017	06	América	314	Costa Rica	Resto de América	22	Huesca	22125	Huesca	7	Mujer	9
2017	06	América	314	Costa Rica	Resto de América	22	Huesca	22158	Monzón	6	Hombre	1
2017	06	América	314	Costa Rica	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1
2017	06	América	314	Costa Rica	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	45
2017	06	América	314	Costa Rica	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	35
2017	06	América	315	Cuba	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	4
2017	06	América	315	Cuba	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	3
2017	06	América	315	Cuba	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1
2017	06	América	315	Cuba	Resto de América	22	Huesca	22125	Huesca	7	Hombre	14
2017	06	América	315	Cuba	Resto de América	22	Huesca	22125	Huesca	7	Mujer	10
2017	06	América	315	Cuba	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1
2017	06	América	315	Cuba	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	2
2017	06	América	315	Cuba	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	1
2017	06	América	315	Cuba	Resto de América	44	Teruel	44216	Teruel	7	Hombre	25
2017	06	América	315	Cuba	Resto de América	44	Teruel	44216	Teruel	7	Mujer	37
2017	06	América	315	Cuba	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	4
2017	06	América	315	Cuba	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	1
2017	06	América	315	Cuba	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	2
2017	06	América	315	Cuba	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	3
2017	06	América	315	Cuba	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	1
2017	06	América	315	Cuba	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	61
2017	06	América	315	Cuba	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	74
2017	06	América	317	El Salvador	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	1
2017	06	América	317	El Salvador	Resto de América	22	Huesca	22125	Huesca	7	Mujer	2
2017	06	América	317	El Salvador	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	9
2017	06	América	317	El Salvador	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	6
2017	06	América	319	Guatemala	Resto de América	22	Huesca	22125	Huesca	7	Mujer	2
2017	06	América	319	Guatemala	Resto de América	22	Huesca	22158	Monzón	6	Hombre	5
2017	06	América	319	Guatemala	Resto de América	22	Huesca	22158	Monzón	6	Mujer	3
2017	06	América	319	Guatemala	Resto de América	44	Teruel	44216	Teruel	7	Hombre	2
2017	06	América	319	Guatemala	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	1
2017	06	América	319	Guatemala	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	36
2017	06	América	319	Guatemala	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	26
2017	06	América	320	Haití	Resto de América	22	Huesca	22130	Jaca	6	Hombre	1
2017	06	América	320	Haití	Resto de América	44	Teruel	44216	Teruel	7	Mujer	1
2017	06	América	320	Haití	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	2
2017	06	América	321	Honduras	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	1
2017	06	América	321	Honduras	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	2
2017	06	América	321	Honduras	Resto de América	22	Huesca	22125	Huesca	7	Hombre	7
2017	06	América	321	Honduras	Resto de América	22	Huesca	22125	Huesca	7	Mujer	2
2017	06	América	321	Honduras	Resto de América	44	Teruel	44216	Teruel	7	Hombre	1
2017	06	América	321	Honduras	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	1
2017	06	América	321	Honduras	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	11
2017	06	América	321	Honduras	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	13
2017	06	América	322	Jamaica	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	1
2017	06	América	323	Nicaragua	Resto de América	22	Huesca	22125	Huesca	7	Hombre	3
2017	06	América	323	Nicaragua	Resto de América	22	Huesca	22125	Huesca	7	Mujer	1
2017	06	América	323	Nicaragua	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	26
2017	06	América	323	Nicaragua	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	12
2017	06	América	324	Panamá	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1
2017	06	América	324	Panamá	Resto de América	22	Huesca	22125	Huesca	7	Hombre	2
2017	06	América	324	Panamá	Resto de América	22	Huesca	22125	Huesca	7	Mujer	6
2017	06	América	324	Panamá	Resto de América	22	Huesca	22130	Jaca	6	Hombre	1
2017	06	América	324	Panamá	Resto de América	22	Huesca	22158	Monzón	6	Hombre	2
2017	06	América	324	Panamá	Resto de América	44	Teruel	44216	Teruel	7	Hombre	10
2017	06	América	324	Panamá	Resto de América	44	Teruel	44216	Teruel	7	Mujer	13
2017	06	América	324	Panamá	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	3
2017	06	América	324	Panamá	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2017	06	América	324	Panamá	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1
2017	06	América	324	Panamá	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	88
2017	06	América	324	Panamá	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	94
2017	06	América	326	República Dominicana	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	4
2017	06	América	326	República Dominicana	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	2
2017	06	América	326	República Dominicana	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1
2017	06	América	326	República Dominicana	Resto de América	22	Huesca	22125	Huesca	7	Hombre	18
2017	06	América	326	República Dominicana	Resto de América	22	Huesca	22125	Huesca	7	Mujer	10
2017	06	América	326	República Dominicana	Resto de América	22	Huesca	22130	Jaca	6	Hombre	2
2017	06	América	326	República Dominicana	Resto de América	22	Huesca	22130	Jaca	6	Mujer	4
2017	06	América	326	República Dominicana	Resto de América	22	Huesca	22158	Monzón	6	Hombre	2
2017	06	América	326	República Dominicana	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	3
2017	06	América	326	República Dominicana	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	8
2017	06	América	326	República Dominicana	Resto de América	44	Teruel	44216	Teruel	7	Hombre	4
2017	06	América	326	República Dominicana	Resto de América	44	Teruel	44216	Teruel	7	Mujer	2
2017	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	2
2017	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	3
2017	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	2
2017	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	1
2017	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	83
2017	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	69
2017	06	América	328	Santa Lucia	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	1
2017	06	América	329	San Cristóbal y Nieves	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	1
2017	06	América	340	Argentina	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	24
2017	06	América	340	Argentina	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	13
2017	06	América	340	Argentina	Resto de América	22	Huesca	22112	Fraga	6	Hombre	4
2017	06	América	340	Argentina	Resto de América	22	Huesca	22112	Fraga	6	Mujer	9
2017	06	América	340	Argentina	Resto de América	22	Huesca	22125	Huesca	7	Hombre	76
2017	06	América	340	Argentina	Resto de América	22	Huesca	22125	Huesca	7	Mujer	72
2017	06	América	340	Argentina	Resto de América	22	Huesca	22130	Jaca	6	Hombre	45
2017	06	América	340	Argentina	Resto de América	22	Huesca	22130	Jaca	6	Mujer	48
2017	06	América	340	Argentina	Resto de América	22	Huesca	22158	Monzón	6	Hombre	18
2017	06	América	340	Argentina	Resto de América	22	Huesca	22158	Monzón	6	Mujer	21
2017	06	América	340	Argentina	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	26
2017	06	América	340	Argentina	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	35
2017	06	América	340	Argentina	Resto de América	44	Teruel	44216	Teruel	7	Hombre	61
2017	06	América	340	Argentina	Resto de América	44	Teruel	44216	Teruel	7	Mujer	65
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	21
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	18
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	2
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	4
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	16
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	34
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	27
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	33
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	2
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	7
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	694
2017	06	América	340	Argentina	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	815
2017	06	América	341	Bolivia	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	2
2017	06	América	341	Bolivia	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	1
2017	06	América	341	Bolivia	Resto de América	22	Huesca	22125	Huesca	7	Hombre	3
2017	06	América	341	Bolivia	Resto de América	22	Huesca	22125	Huesca	7	Mujer	4
2017	06	América	341	Bolivia	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1
2017	06	América	341	Bolivia	Resto de América	44	Teruel	44216	Teruel	7	Mujer	1
2017	06	América	341	Bolivia	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	1
2017	06	América	341	Bolivia	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	2
2017	06	América	341	Bolivia	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2017	06	América	341	Bolivia	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	3
2017	06	América	341	Bolivia	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	1
2017	06	América	341	Bolivia	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	1
2017	06	América	341	Bolivia	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	54
2017	06	América	341	Bolivia	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	44
2017	06	América	342	Brasil	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	6
2017	06	América	342	Brasil	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	7
2017	06	América	342	Brasil	Resto de América	22	Huesca	22112	Fraga	6	Hombre	4
2017	06	América	342	Brasil	Resto de América	22	Huesca	22112	Fraga	6	Mujer	2
2017	06	América	342	Brasil	Resto de América	22	Huesca	22125	Huesca	7	Hombre	23
2017	06	América	342	Brasil	Resto de América	22	Huesca	22125	Huesca	7	Mujer	27
2017	06	América	342	Brasil	Resto de América	22	Huesca	22130	Jaca	6	Hombre	3
2017	06	América	342	Brasil	Resto de América	22	Huesca	22130	Jaca	6	Mujer	3
2017	06	América	342	Brasil	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	3
2017	06	América	342	Brasil	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	2
2017	06	América	342	Brasil	Resto de América	44	Teruel	44216	Teruel	7	Hombre	47
2017	06	América	342	Brasil	Resto de América	44	Teruel	44216	Teruel	7	Mujer	41
2017	06	América	342	Brasil	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	11
2017	06	América	342	Brasil	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	10
2017	06	América	342	Brasil	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2017	06	América	342	Brasil	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2
2017	06	América	342	Brasil	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	8
2017	06	América	342	Brasil	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	4
2017	06	América	342	Brasil	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	584
2017	06	América	342	Brasil	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	582
2017	06	América	343	Colombia	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	4
2017	06	América	343	Colombia	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	4
2017	06	América	343	Colombia	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1
2017	06	América	343	Colombia	Resto de América	22	Huesca	22125	Huesca	7	Hombre	11
2017	06	América	343	Colombia	Resto de América	22	Huesca	22125	Huesca	7	Mujer	26
2017	06	América	343	Colombia	Resto de América	22	Huesca	22130	Jaca	6	Hombre	10
2017	06	América	343	Colombia	Resto de América	22	Huesca	22130	Jaca	6	Mujer	10
2017	06	América	343	Colombia	Resto de América	22	Huesca	22158	Monzón	6	Hombre	5
2017	06	América	343	Colombia	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1
2017	06	América	343	Colombia	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	2
2017	06	América	343	Colombia	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	1
2017	06	América	343	Colombia	Resto de América	44	Teruel	44216	Teruel	7	Hombre	18
2017	06	América	343	Colombia	Resto de América	44	Teruel	44216	Teruel	7	Mujer	7
2017	06	América	343	Colombia	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2017	06	América	343	Colombia	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	4
2017	06	América	343	Colombia	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2
2017	06	América	343	Colombia	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	2
2017	06	América	343	Colombia	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	4
2017	06	América	343	Colombia	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	1
2017	06	América	343	Colombia	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	194
2017	06	América	343	Colombia	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	228
2017	06	América	344	Chile	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	10
2017	06	América	344	Chile	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	11
2017	06	América	344	Chile	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1
2017	06	América	344	Chile	Resto de América	22	Huesca	22125	Huesca	7	Hombre	49
2017	06	América	344	Chile	Resto de América	22	Huesca	22125	Huesca	7	Mujer	65
2017	06	América	344	Chile	Resto de América	22	Huesca	22130	Jaca	6	Hombre	7
2017	06	América	344	Chile	Resto de América	22	Huesca	22130	Jaca	6	Mujer	2
2017	06	América	344	Chile	Resto de América	22	Huesca	22158	Monzón	6	Hombre	3
2017	06	América	344	Chile	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1
2017	06	América	344	Chile	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	5
2017	06	América	344	Chile	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	2
2017	06	América	344	Chile	Resto de América	44	Teruel	44216	Teruel	7	Hombre	36
2017	06	América	344	Chile	Resto de América	44	Teruel	44216	Teruel	7	Mujer	30
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	2
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	2
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	4
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	19
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	17
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	7
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	4
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	328
2017	06	América	344	Chile	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	279
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	6
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	11
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22125	Huesca	7	Hombre	32
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22125	Huesca	7	Mujer	31
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22130	Jaca	6	Hombre	21
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22130	Jaca	6	Mujer	22
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22158	Monzón	6	Hombre	1
2017	06	América	345	Ecuador	Resto de América	22	Huesca	22158	Monzón	6	Mujer	4
2017	06	América	345	Ecuador	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	2
2017	06	América	345	Ecuador	Resto de América	44	Teruel	44216	Teruel	7	Hombre	21
2017	06	América	345	Ecuador	Resto de América	44	Teruel	44216	Teruel	7	Mujer	13
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	3
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	2
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	6
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	10
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	5
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	3
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	535
2017	06	América	345	Ecuador	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	545
2017	06	América	347	Paraguay	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	1
2017	06	América	347	Paraguay	Resto de América	22	Huesca	22125	Huesca	7	Hombre	14
2017	06	América	347	Paraguay	Resto de América	22	Huesca	22125	Huesca	7	Mujer	9
2017	06	América	347	Paraguay	Resto de América	22	Huesca	22130	Jaca	6	Hombre	1
2017	06	América	347	Paraguay	Resto de América	44	Teruel	44216	Teruel	7	Hombre	1
2017	06	América	347	Paraguay	Resto de América	44	Teruel	44216	Teruel	7	Mujer	1
2017	06	América	347	Paraguay	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	25
2017	06	América	347	Paraguay	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	18
2017	06	América	348	Perú	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	1
2017	06	América	348	Perú	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	1
2017	06	América	348	Perú	Resto de América	22	Huesca	22112	Fraga	6	Hombre	2
2017	06	América	348	Perú	Resto de América	22	Huesca	22112	Fraga	6	Mujer	3
2017	06	América	348	Perú	Resto de América	22	Huesca	22125	Huesca	7	Hombre	22
2017	06	América	348	Perú	Resto de América	22	Huesca	22125	Huesca	7	Mujer	11
2017	06	América	348	Perú	Resto de América	22	Huesca	22158	Monzón	6	Hombre	6
2017	06	América	348	Perú	Resto de América	22	Huesca	22158	Monzón	6	Mujer	2
2017	06	América	348	Perú	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	2
2017	06	América	348	Perú	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	3
2017	06	América	348	Perú	Resto de América	44	Teruel	44216	Teruel	7	Hombre	4
2017	06	América	348	Perú	Resto de América	44	Teruel	44216	Teruel	7	Mujer	15
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	5
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	7
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	1
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	1
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	4
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	4
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	197
2017	06	América	348	Perú	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	195
2017	06	América	350	Uruguay	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	1
2017	06	América	350	Uruguay	Resto de América	22	Huesca	22112	Fraga	6	Hombre	3
2017	06	América	350	Uruguay	Resto de América	22	Huesca	22112	Fraga	6	Mujer	2
