Año	Municipio código	Municipio nombre	Superficie total agricultura ecológica	Superficie calificada agricultura ecológica	Superficie calificada en reconversión	Superficie calificada primer año prácticas	Superficie certificaciones privadas	Superficie sin clasificar
2017	50281	Vierlas	0	0	0	0	0	0
2017	50282	Vilueña (La)	0	0	0	0	0	0
2017	50283	Villadoz	0	0	0	0	0	0
2017	50284	Villafeliche	7,4	0	2,26	5,14	0	0
2017	50285	Villafranca de Ebro	17,384	13,254	0	0	4,13	0
2017	50286	Villalba de Perejil	0	0	0	0	0	0
2017	50287	Villalengua	2,64	0	2,64	0	0	0
2017	50288	Villanueva de Gállego	273,86	176,49	96,94	0,43	0	0
2017	50289	Villanueva de Jiloca	0	0	0	0	0	0
2017	50290	Villanueva de Huerva	3,07	3,07	0	0	0	0
2017	50291	Villar de los Navarros	30,84	26,46	0	4,38	0	0
2017	50292	Villarreal de Huerva	0	0	0	0	0	0
2017	50293	Villarroya de la Sierra	100,33	18,33	82	0	0	0
2017	50294	Villarroya del Campo	0	0	0	0	0	0
2017	50295	Vistabella	0	0	0	0	0	0
2017	50296	Zaida (La)	0	0	0	0	0	0
2017	50297	Zaragoza	2325,4892	1248,5004	264,5248	7,514	804,95	0
2017	50298	Zuera	745,68	430,04	61,03	25,88	228,73	0
2017	50901	Biel	0	0	0	0	0	0
2017	50902	Marracos	0	0	0	0	0	0
2017	50903	Villamayor de Gállego	42,68	29,98	11,86	0,84	0	0
2018	22001	Abiego	21,11	0	0	21,11	0	0
2018	22002	Abizanda	0	0	0	0	0	0
2018	22003	Adahuesca	22,98	20,79	2,19	0	0	0
2018	22004	Agüero	0	0	0	0	0	0
2018	22006	Aísa	0	0	0	0	0	0
2018	22007	Albalate de Cinca	96,7164	66,68	12,5	0	17,5364	0
2018	22008	Albalatillo	0,32	0	0,32	0	0	0
2018	22009	Albelda	15,19	9,43	3,91	1,85	0	0
2018	22011	Albero Alto	0	0	0	0	0	0
2018	22012	Albero Bajo	0	0	0	0	0	0
2018	22013	Alberuela de Tubo	0	0	0	0	0	0
2018	22014	Alcalá de Gurrea	0	0	0	0	0	0
2018	22015	Alcalá del Obispo	0	0	0	0	0	0
2018	22016	Alcampell	7,2	0	0	7,2	0	0
2018	22017	Alcolea de Cinca	0	0	0	0	0	0
2018	22018	Alcubierre	0	0	0	0	0	0
2018	22019	Alerre	0	0	0	0	0	0
2018	22020	Alfántega	0	0	0	0	0	0
2018	22021	Almudévar	2,36	0	2,36	0	0	0
2018	22022	Almunia de San Juan	11,38	0	0	0	11,38	0
2018	22023	Almuniente	0	0	0	0	0	0
2018	22024	Alquézar	0	0	0	0	0	0
2018	22025	Altorricón	29,05	6,93	19,97	2,15	0	0
2018	22027	Angüés	0	0	0	0	0	0
2018	22028	Ansó	0	0	0	0	0	0
2018	22029	Antillón	0	0	0	0	0	0
2018	22032	Aragüés del Puerto	0	0	0	0	0	0
2018	22035	Arén	0	0	0	0	0	0
2018	22036	Argavieso	0	0	0	0	0	0
2018	22037	Arguis	0	0	0	0	0	0
2018	22039	Ayerbe	24,27	3,03	0	21,24	0	0
2018	22040	Azanuy-Alins	0	0	0	0	0	0
2018	22041	Azara	0	0	0	0	0	0
2018	22042	Azlor	4,07	1,55	2,52	0	0	0
2018	22043	Baells	0	0	0	0	0	0
2018	22044	Bailo	24,94	4,29	10,64	10,01	0	0
2018	22045	Baldellou	0	0	0	0	0	0
2018	22046	Ballobar	0	0	0	0	0	0
2018	22047	Banastás	0	0	0	0	0	0
2018	22048	Barbastro	109,354	100,364	0,58	8,41	0	0
2018	22049	Barbués	0	0	0	0	0	0
2018	22050	Barbuñales	25,78	25,78	0	0	0	0
2018	22051	Bárcabo	0,43	0	0	0,43	0	0
2018	22052	Belver de Cinca	1,65	0	0	1,65	0	0
2018	22053	Benabarre	5,31	0	0	5,31	0	0
2018	22054	Benasque	65,47	0	65,47	0	0	0
2018	22055	Berbegal	0	0	0	0	0	0
2018	22057	Bielsa	250,63	176,32	73,3	1,01	0	0
2018	22058	Bierge	6,14	6,14	0	0	0	0
2018	22059	Biescas	255,644	251,984	0,2	0	3,46	0
2018	22060	Binaced	6,6462	0,6062	0	6,04	0	0
2018	22061	Binéfar	0	0	0	0	0	0
2018	22062	Bisaurri	0	0	0	0	0	0
2018	22063	Biscarrués	6,75	0	0	6,75	0	0
2018	22064	Blecua y Torres	0	0	0	0	0	0
2018	22066	Boltaña	0	0	0	0	0	0
2018	22067	Bonansa	15,16	14,91	0	0,25	0	0
2018	22068	Borau	0	0	0	0	0	0
2018	22069	Broto	0	0	0	0	0	0
2018	22072	Caldearenas	17,65	3,19	14,46	0	0	0
2018	22074	Campo	0	0	0	0	0	0
2018	22075	Camporrells	0	0	0	0	0	0
2018	22076	Canal de Berdún	0	0	0	0	0	0
2018	22077	Candasnos	0	0	0	0	0	0
2018	22078	Canfranc	0	0	0	0	0	0
2018	22079	Capdesaso	0	0	0	0	0	0
2018	22080	Capella	0	0	0	0	0	0
2018	22081	Casbas de Huesca	0	0	0	0	0	0
2018	22082	Castejón del Puente	20,27	20,27	0	0	0	0
2018	22083	Castejón de Monegros	1315,33	40,99	0	0	1274,34	0
2018	22084	Castejón de Sos	0	0	0	0	0	0
2018	22085	Castelflorite	0	0	0	0	0	0
2018	22086	Castiello de Jaca	0	0	0	0	0	0
2018	22087	Castigaleu	0	0	0	0	0	0
2018	22088	Castillazuelo	100,66	98,07	2,59	0	0	0
2018	22089	Castillonroy	9,74	9,74	0	0	0	0
2018	22090	Colungo	13,88	13,68	0,2	0	0	0
2018	22094	Chalamera	0	0	0	0	0	0
2018	22095	Chía	10,2	8,43	1,77	0	0	0
2018	22096	Chimillas	0	0	0	0	0	0
2018	22099	Esplús	0	0	0	0	0	0
2018	22102	Estada	0	0	0	0	0	0
2018	22103	Estadilla	0	0	0	0	0	0
2018	22105	Estopiñán del Castillo	0	0	0	0	0	0
2018	22106	Fago	0	0	0	0	0	0
2018	22107	Fanlo	0	0	0	0	0	0
2018	22109	Fiscal	0	0	0	0	0	0
2018	22110	Fonz	15,25	0	5,15	10,1	0	0
2018	22111	Foradada del Toscar	0	0	0	0	0	0
2018	22112	Fraga	39,3	16,79	0	22,51	0	0
2018	22113	Fueva (La)	27,46	20,66	6,8	0	0	0
2018	22114	Gistaín	0	0	0	0	0	0
2018	22115	Grado (El)	0,87	0,87	0	0	0	0
2018	22116	Grañén	0	0	0	0	0	0
2018	22117	Graus	0,59	0,59	0	0	0	0
2018	22119	Gurrea de Gállego	132,66	132,66	0	0	0	0
2018	22122	Hoz de Jaca	0	0	0	0	0	0
2018	22124	Huerto	176,7	25,1	6,91	40,93	103,76	0
2018	22125	Huesca	256,0537	61,752	0	0,3517	193,95	0
2018	22126	Ibieca	0	0	0	0	0	0
2018	22127	Igriés	0	0	0	0	0	0
2018	22128	Ilche	23,474	12,906	0	10,568	0	0
2018	22129	Isábena	2,086	1,796	0,2	0,09	0	0
2018	22130	Jaca	29,86	10,47	11,22	8,17	0	0
2018	22131	Jasa	0	0	0	0	0	0
2018	22133	Labuerda	0,42	0	0,42	0	0	0
2018	22135	Laluenga	26,23	22,9	0	3,33	0	0
2018	22136	Lalueza	0	0	0	0	0	0
2018	22137	Lanaja	0	0	0	0	0	0
2018	22139	Laperdiguera	0	0	0	0	0	0
2018	22141	Lascellas-Ponzano	58,78	57,43	1,35	0	0	0
2018	22142	Lascuarre	0	0	0	0	0	0
2018	22143	Laspaúles	0	0	0	0	0	0
2018	22144	Laspuña	0	0	0	0	0	0
2018	22149	Loarre	116,2438	82,25	2,62	31,3738	0	0
2018	22150	Loporzano	0	0	0	0	0	0
2018	22151	Loscorrales	0	0	0	0	0	0
2018	22155	Monesma y Cajigar	0	0	0	0	0	0
2018	22156	Monflorite-Lascasas	0	0	0	0	0	0
2018	22157	Montanuy	0	0	0	0	0	0
2018	22158	Monzón	121,33	0	0	0	121,33	0
2018	22160	Naval	50,5	48,12	1,98	0,4	0	0
2018	22162	Novales	0	0	0	0	0	0
2018	22163	Nueno	0	0	0	0	0	0
2018	22164	Olvena	0	0	0	0	0	0
2018	22165	Ontiñena	0	0	0	0	0	0
2018	22167	Osso de Cinca	6,25	1,55	0	4,7	0	0
2018	22168	Palo	23,25	0	23,25	0	0	0
2018	22170	Panticosa	0	0	0	0	0	0
2018	22172	Peñalba	576,86	557,23	10,8	8,83	0	0
2018	22173	Peñas de Riglos (Las)	0	0	0	0	0	0
2018	22174	Peralta de Alcofea	10,92	10,92	0	0	0	0
2018	22175	Peralta de Calasanz	0	0	0	0	0	0
2018	22176	Peraltilla	5,51	5,51	0	0	0	0
2018	22177	Perarrúa	0	0	0	0	0	0
2018	22178	Pertusa	0	0	0	0	0	0
2018	22181	Piracés	0	0	0	0	0	0
2018	22182	Plan	0	0	0	0	0	0
2018	22184	Poleñino	0	0	0	0	0	0
2018	22186	Pozán de Vero	15,46	15,46	0	0	0	0
2018	22187	Puebla de Castro (La)	0	0	0	0	0	0
2018	22188	Puente de Montañana	0	0	0	0	0	0
2018	22189	Puértolas	0	0	0	0	0	0
2018	22190	Pueyo de Araguás (El)	0	0	0	0	0	0
2018	22193	Pueyo de Santa Cruz	0	0	0	0	0	0
2018	22195	Quicena	8,79	8,79	0	0	0	0
2018	22197	Robres	0	0	0	0	0	0
2018	22199	Sabiñánigo	443,15	443,15	0	0	0	0
2018	22200	Sahún	0	0	0	0	0	0
2018	22201	Salas Altas	7,86	7,86	0	0	0	0
2018	22202	Salas Bajas	0	0	0	0	0	0
2018	22203	Salillas	119,26	0	119,26	0	0	0
2018	22204	Sallent de Gállego	0	0	0	0	0	0
2018	22205	San Esteban de Litera	85,29	85,29	0	0	0	0
2018	22206	Sangarrén	0	0	0	0	0	0
2018	22207	San Juan de Plan	0	0	0	0	0	0
2018	22208	Santa Cilia	0	0	0	0	0	0
2018	22209	Santa Cruz de la Serós	0	0	0	0	0	0
2018	22212	Santaliestra y San Quílez	0	0	0	0	0	0
2018	22213	Sariñena	87,3576	22,3232	0,0144	0,41	64,61	0
2018	22214	Secastilla	3,52	3,52	0	0	0	0
2018	22215	Seira	0	0	0	0	0	0
2018	22217	Sena	72,93	57,16	15,77	0	0	0
2018	22218	Senés de Alcubierre	0	0	0	0	0	0
2018	22220	Sesa	0	0	0	0	0	0
2018	22221	Sesué	0	0	0	0	0	0
2018	22222	Siétamo	0	0	0	0	0	0
2018	22223	Sopeira	0	0	0	0	0	0
2018	22225	Tamarite de Litera	9,866	9,806	0,06	0	0	0
2018	22226	Tardienta	8,02	8,02	0	0	0	0
2018	22227	Tella-Sin	0	0	0	0	0	0
2018	22228	Tierz	0	0	0	0	0	0
2018	22229	Tolva	0	0	0	0	0	0
2018	22230	Torla-Ordesa	0	0	0	0	0	0
2018	22232	Torralba de Aragón	136,2553	126,2453	7,46	2,55	0	0
2018	22233	Torre la Ribera	0,6166	0,6066	0,01	0	0	0
2018	22234	Torrente de Cinca	0	0	0	0	0	0
2018	22235	Torres de Alcanadre	3,5	1,63	1,87	0	0	0
2018	22236	Torres de Barbués	0	0	0	0	0	0
2018	22239	Tramaced	0	0	0	0	0	0
2018	22242	Valfarta	7,55	7,55	0	0	0	0
2018	22243	Valle de Bardají	0	0	0	0	0	0
2018	22244	Valle de Lierp	0	0	0	0	0	0
2018	22245	Velilla de Cinca	0	0	0	0	0	0
2018	22246	Beranuy	0	0	0	0	0	0
2018	22247	Viacamp y Litera	0	0	0	0	0	0
2018	22248	Vicién	0	0	0	0	0	0
2018	22249	Villanova	0	0	0	0	0	0
2018	22250	Villanúa	0	0	0	0	0	0
2018	22251	Villanueva de Sigena	0	0	0	0	0	0
2018	22252	Yebra de Basa	0	0	0	0	0	0
2018	22253	Yésero	8,48	8,48	0	0	0	0
2018	22254	Zaidín	15,9	10,31	5,59	0	0	0
2018	22901	Valle de Hecho	0	0	0	0	0	0
2018	22902	Puente la Reina de Jaca	0	0	0	0	0	0
2018	22903	San Miguel del Cinca	383,44	370,18	0	13,26	0	0
2018	22904	Sotonera (La)	1,55	0	0	1,55	0	0
2018	22905	Lupiñén-Ortilla	36,12	0	0	0	36,12	0
2018	22906	Santa María de Dulcis	2,56	0	2,56	0	0	0
2018	22907	Aínsa-Sobrarbe	396,51	382,43	3,61	10,47	0	0
2018	22908	Hoz y Costeán	362,22	348,76	3,91	9,55	0	0
2018	22909	Vencillón	0	0	0	0	0	0
2018	44001	Ababuj	119,44	83,32	0	36,12	0	0
2018	44002	Abejuela	0	0	0	0	0	0
2018	44003	Aguatón	30,11	0	0	30,11	0	0
2018	44004	Aguaviva	0	0	0	0	0	0
2018	44005	Aguilar del Alfambra	0	0	0	0	0	0
2018	44006	Alacón	160,6	158,35	1,45	0,8	0	0
2018	44007	Alba	0	0	0	0	0	0
2018	44008	Albalate del Arzobispo	321,33	270,04	40,42	0	10,87	0
2018	44009	Albarracín	1447,14	1439,72	0	7,42	0	0
2018	44010	Albentosa	0	0	0	0	0	0
2018	44011	Alcaine	1,96	1,96	0	0	0	0
2018	44012	Alcalá de la Selva	86,9285	0	0	86,9285	0	0
2018	44013	Alcañiz	568,2642	437,6542	17,94	102,54	10,13	0
2018	44014	Alcorisa	45,3909	24,12	1,79	11,5509	7,93	0
2018	44016	Alfambra	0	0	0	0	0	0
2018	44017	Aliaga	467,0095	78,36	0	388,6495	0	0
2018	44018	Almohaja	0	0	0	0	0	0
2018	44019	Alobras	0	0	0	0	0	0
2018	44020	Alpeñés	0	0	0	0	0	0
2018	44021	Allepuz	0	0	0	0	0	0
2018	44022	Alloza	16,97	7,05	2,81	7,11	0	0
2018	44023	Allueva	0	0	0	0	0	0
2018	44024	Anadón	0	0	0	0	0	0
2018	44025	Andorra	154,59	50,02	0	104,57	0	0
2018	44026	Arcos de las Salinas	0	0	0	0	0	0
2018	44027	Arens de Lledó	119,05	99,82	16,72	2,51	0	0
2018	44028	Argente	4,54	0	0	4,54	0	0
2018	44029	Ariño	10,34	10,34	0	0	0	0
2018	44031	Azaila	273,3	273,3	0	0	0	0
2018	44032	Bádenas	0	0	0	0	0	0
2018	44033	Báguena	0	0	0	0	0	0
2018	44034	Bañón	33,81	33,01	0,8	0	0	0
2018	44035	Barrachina	19,01	0	0	0	19,01	0
2018	44036	Bea	0	0	0	0	0	0
2018	44037	Beceite	10,8293	8,1793	0	2,65	0	0
2018	44038	Belmonte de San José	186,7	181,46	2,33	2,91	0	0
2018	44039	Bello	0	0	0	0	0	0
2018	44040	Berge	20	18,01	0	1,99	0	0
2018	44041	Bezas	0	0	0	0	0	0
2018	44042	Blancas	680,48	680,4	0	0,08	0	0
2018	44043	Blesa	5,97	5,97	0	0	0	0
2018	44044	Bordón	0,54	0,54	0	0	0	0
2018	44045	Bronchales	0	0	0	0	0	0
2018	44046	Bueña	0	0	0	0	0	0
2018	44047	Burbáguena	2,92	2,43	0	0	0,49	0
2018	44048	Cabra de Mora	0	0	0	0	0	0
2018	44049	Calaceite	564,66	408,71	139,99	15,96	0	0
2018	44050	Calamocha	87,0121	32,55	3,5931	15,059	35,81	0
2018	44051	Calanda	422,06	62,79	0	29,73	329,54	0
2018	44052	Calomarde	0	0	0	0	0	0
2018	44053	Camañas	15,14	2,27	0	12,87	0	0
2018	44054	Camarena de la Sierra	0	0	0	0	0	0
2018	44055	Camarillas	22,07	22,07	0	0	0	0
2018	44056	Caminreal	43,59	25,1	18,49	0	0	0
2018	44059	Cantavieja	0	0	0	0	0	0
2018	44060	Cañada de Benatanduz	136,3	0	136,3	0	0	0
2018	44061	Cañada de Verich (La)	0	0	0	0	0	0
2018	44062	Cañada Vellida	5,5	5,5	0	0	0	0
2018	44063	Cañizar del Olivar	0	0	0	0	0	0
2018	44064	Cascante del Río	0	0	0	0	0	0
2018	44065	Castejón de Tornos	0	0	0	0	0	0
2018	44066	Castel de Cabra	0	0	0	0	0	0
2018	44067	Castelnou	0	0	0	0	0	0
2018	44068	Castelserás	52,06	43,07	0,81	8,18	0	0
2018	44070	Castellar (El)	54,9	0	0	54,9	0	0
2018	44071	Castellote	818,69	818,11	0,58	0	0	0
2018	44074	Cedrillas	77,2192	1,3	0	75,9192	0	0
2018	44075	Celadas	0	0	0	0	0	0
2018	44076	Cella	0	0	0	0	0	0
2018	44077	Cerollera (La)	0	0	0	0	0	0
2018	44080	Codoñera (La)	67,63	65,11	2,22	0	0,3	0
2018	44082	Corbalán	0	0	0	0	0	0
2018	44084	Cortes de Aragón	0	0	0	0	0	0
2018	44085	Cosa	0	0	0	0	0	0
2018	44086	Cretas	144,284	75,55	62,874	5,86	0	0
2018	44087	Crivillén	1,14	1,14	0	0	0	0
2018	44088	Cuba (La)	0	0	0	0	0	0
2018	44089	Cubla	0	0	0	0	0	0
2018	44090	Cucalón	0	0	0	0	0	0
2018	44092	Cuervo (El)	0	0	0	0	0	0
2018	44093	Cuevas de Almudén	8,54	0	0	8,54	0	0
2018	44094	Cuevas Labradas	15,4	15,4	0	0	0	0
2018	44096	Ejulve	0	0	0	0	0	0
2018	44097	Escorihuela	180,41	180,41	0	0	0	0
2018	44099	Escucha	0	0	0	0	0	0
2018	44100	Estercuel	0	0	0	0	0	0
2018	44101	Ferreruela de Huerva	0	0	0	0	0	0
2018	44102	Fonfría	0	0	0	0	0	0
2018	44103	Formiche Alto	0	0	0	0	0	0
2018	44105	Fórnoles	47,17	46,97	0,2	0	0	0
2018	44106	Fortanete	226,4029	5,46	0	220,9429	0	0
2018	44107	Foz-Calanda	34,77	1,68	0	0	33,09	0
2018	44108	Fresneda (La)	34,8721	30,46	0,63	3,7821	0	0
2018	44109	Frías de Albarracín	0	0	0	0	0	0
2018	44110	Fuenferrada	39,55	0	8,46	31,09	0	0
2018	44111	Fuentes Calientes	299,07	68,13	0	0	230,94	0
2018	44112	Fuentes Claras	0	0	0	0	0	0
2018	44113	Fuentes de Rubielos	0	0	0	0	0	0
2018	44114	Fuentespalda	31,2879	20,37	6,6831	4,2348	0	0
2018	44115	Galve	0	0	0	0	0	0
2018	44116	Gargallo	0	0	0	0	0	0
2018	44117	Gea de Albarracín	0	0	0	0	0	0
2018	44118	Ginebrosa (La)	57,62	13,84	42,09	1,69	0	0
2018	44119	Griegos	683,5	0	0	0	683,5	0
2018	44120	Guadalaviar	0	0	0	0	0	0
2018	44121	Gúdar	0	0	0	0	0	0
2018	44122	Híjar	830,85	674,25	92,45	64,15	0	0
2018	44123	Hinojosa de Jarque	0	0	0	0	0	0
2018	44124	Hoz de la Vieja (La)	0	0	0	0	0	0
2018	44125	Huesa del Común	0	0	0	0	0	0
2018	44126	Iglesuela del Cid (La)	0	0	0	0	0	0
2018	44127	Jabaloyas	0	0	0	0	0	0
2018	44128	Jarque de la Val	0	0	0	0	0	0
2018	44129	Jatiel	0	0	0	0	0	0
2018	44130	Jorcas	1,09	1,09	0	0	0	0
2018	44131	Josa	91,72	91,72	0	0	0	0
2018	44132	Lagueruela	0	0	0	0	0	0
2018	44133	Lanzuela	0	0	0	0	0	0
2018	44135	Libros	0	0	0	0	0	0
2018	44136	Lidón	41,73	0	0	0	41,73	0
2018	44137	Linares de Mora	269,79	269,79	0	0	0	0
2018	44138	Loscos	0,68	0,68	0	0	0	0
2018	44141	Lledó	22,63	21,07	0	1,56	0	0
2018	44142	Maicas	0	0	0	0	0	0
2018	44143	Manzanera	0	0	0	0	0	0
2018	44144	Martín del Río	0	0	0	0	0	0
2018	44145	Mas de las Matas	36,76	19,93	12,2	4,63	0	0
2018	44146	Mata de los Olmos (La)	56,58	53,86	2,72	0	0	0
2018	44147	Mazaleón	646,38	605,23	27,46	13,69	0	0
2018	44148	Mezquita de Jarque	0	0	0	0	0	0
2018	44149	Mirambel	0	0	0	0	0	0
2018	44150	Miravete de la Sierra	202,48	202,48	0	0	0	0
2018	44151	Molinos	0	0	0	0	0	0
2018	44152	Monforte de Moyuela	0	0	0	0	0	0
2018	44153	Monreal del Campo	40,38	1,6	0,8	37,98	0	0
2018	44154	Monroyo	5,53	0	0	5,53	0	0
2018	44155	Montalbán	0	0	0	0	0	0
2018	44156	Monteagudo del Castillo	90,5717	2,18	0	88,3917	0	0
2018	44157	Monterde de Albarracín	0	0	0	0	0	0
2018	44158	Mora de Rubielos	7,84	0	0	7,84	0	0
2018	44159	Moscardón	0	0	0	0	0	0
2018	44160	Mosqueruela	367,08	325,09	0	41,99	0	0
2018	44161	Muniesa	63,18	62,23	0	0,95	0	0
2018	44163	Noguera de Albarracín	0	0	0	0	0	0
2018	44164	Nogueras	0	0	0	0	0	0
2018	44165	Nogueruelas	0	0	0	0	0	0
2018	44167	Obón	0	0	0	0	0	0
2018	44168	Odón	0	0	0	0	0	0
2018	44169	Ojos Negros	350,05	328,46	0	21,59	0	0
2018	44171	Olba	0	0	0	0	0	0
2018	44172	Oliete	7,66	7,66	0	0	0	0
2018	44173	Olmos (Los)	74,82	49,78	25,04	0	0	0
2018	44174	Orihuela del Tremedal	0	0	0	0	0	0
2018	44175	Orrios	0	0	0	0	0	0
2018	44176	Palomar de Arroyos	0	0	0	0	0	0
2018	44177	Pancrudo	0	0	0	0	0	0
2018	44178	Parras de Castellote (Las)	1,92	1,92	0	0	0	0
2018	44179	Peñarroya de Tastavins	227,5215	227,5215	0	0	0	0
2018	44180	Peracense	0	0	0	0	0	0
2018	44181	Peralejos	229,69	172,85	0	56,84	0	0
2018	44182	Perales del Alfambra	632,71	184,39	0	0	448,32	0
2018	44183	Pitarque	32,53	0	0	32,53	0	0
2018	44184	Plou	0	0	0	0	0	0
2018	44185	Pobo (El)	272,3647	125,5	0	146,8647	0	0
2018	44187	Portellada (La)	67,4536	56,78	1,77	8,9036	0	0
2018	44189	Pozondón	0	0	0	0	0	0
2018	44190	Pozuel del Campo	7,39	3,98	0	3,41	0	0
2018	44191	Puebla de Híjar (La)	18,16	1,07	0	0	17,09	0
2018	44192	Puebla de Valverde (La)	538,6949	124,03	0	414,6649	0	0
2018	44193	Puertomingalvo	0	0	0	0	0	0
2018	44194	Ráfales	119,5012	111,58	1,809	6,1122	0	0
2018	44195	Rillo	7,28	3,19	0	0	4,09	0
2018	44196	Riodeva	0	0	0	0	0	0
2018	44197	Ródenas	0	0	0	0	0	0
2018	44198	Royuela	0	0	0	0	0	0
2018	44199	Rubiales	0	0	0	0	0	0
2018	44200	Rubielos de la Cérida	0	0	0	0	0	0
2018	44201	Rubielos de Mora	0	0	0	0	0	0
2018	44203	Salcedillo	0	0	0	0	0	0
2018	44204	Saldón	0	0	0	0	0	0
2018	44205	Samper de Calanda	1055,84	1008,5	1,52	45,82	0	0
2018	44206	San Agustín	0	0	0	0	0	0
2018	44207	San Martín del Río	34,46	34,46	0	0	0	0
2018	44208	Santa Cruz de Nogueras	0	0	0	0	0	0
2018	44209	Santa Eulalia	0	0	0	0	0	0
2018	44210	Sarrión	66,2873	0	0	66,2873	0	0
2018	44211	Segura de los Baños	0	0	0	0	0	0
2018	44212	Seno	0	0	0	0	0	0
2018	44213	Singra	16,83	16,83	0	0	0	0
2018	44215	Terriente	0	0	0	0	0	0
2018	44216	Teruel	244,73	142,28	12,14	90,31	0	0
2018	44217	Toril y Masegoso	2,1	0,33	1,77	0	0	0
2018	44218	Tormón	0	0	0	0	0	0
2018	44219	Tornos	0	0	0	0	0	0
2018	44220	Torralba de los Sisones	433,73	309,36	74,7	49,67	0	0
2018	44221	Torrecilla de Alcañiz	303,2048	298,2312	1,12	3,7936	0,06	0
2018	44222	Torrecilla del Rebollar	2,23	2,23	0	0	0	0
2018	44223	Torre de Arcas	0	0	0	0	0	0
2018	44224	Torre de las Arcas	0	0	0	0	0	0
2018	44225	Torre del Compte	60,18	8,35	9,02	2,68	40,13	0
2018	44226	Torrelacárcel	11,75	0	0	11,75	0	0
2018	44227	Torre los Negros	483,54	461,54	0	22	0	0
2018	44228	Torremocha de Jiloca	350,52	350,52	0	0	0	0
2018	44229	Torres de Albarracín	0	0	0	0	0	0
2018	44230	Torrevelilla	71,089	33,83	1,7	35,559	0	0
2018	44231	Torrijas	0	0	0	0	0	0
2018	44232	Torrijo del Campo	0	0	0	0	0	0
2018	44234	Tramacastiel	0	0	0	0	0	0
2018	44235	Tramacastilla	0	0	0	0	0	0
2018	44236	Tronchón	0	0	0	0	0	0
2018	44237	Urrea de Gaén	18,77	16,35	1,93	0,49	0	0
2018	44238	Utrillas	0	0	0	0	0	0
2018	44239	Valacloche	0	0	0	0	0	0
2018	44240	Valbona	24,1	0	0	24,1	0	0
2018	44241	Valdealgorfa	173,08	164,3	8,28	0,5	0	0
2018	44243	Valdecuenca	202,74	202,74	0	0	0	0
2018	44244	Valdelinares	165,62	0	0	165,62	0	0
2018	44245	Valdeltormo	226,12	222,4	2,19	1,53	0	0
2018	44246	Valderrobres	345,7028	301,66	35,9	7,8228	0,32	0
2018	44247	Valjunquera	148,01	137,69	0,93	9,39	0	0
2018	44249	Vallecillo (El)	0	0	0	0	0	0
2018	44250	Veguillas de la Sierra	0	0	0	0	0	0
2018	44251	Villafranca del Campo	375,38	367,97	0,14	7,27	0	0
2018	44252	Villahermosa del Campo	2,44	2,44	0	0	0	0
2018	44256	Villanueva del Rebollar de la Sierra	0	0	0	0	0	0
2018	44257	Villar del Cobo	0	0	0	0	0	0
2018	44258	Villar del Salz	0	0	0	0	0	0
2018	44260	Villarluengo	0	0	0	0	0	0
2018	44261	Villarquemado	8,18	0	8,18	0	0	0
2018	44262	Villarroya de los Pinares	170,1399	0	0	170,1399	0	0
2018	44263	Villastar	3,42	1,41	1,13	0,88	0	0
2018	44264	Villel	1,2999	0	1,2999	0	0	0
2018	44265	Vinaceite	62,9	62,9	0	0	0	0
2018	44266	Visiedo	46,85	41,63	0	0,6	4,62	0
2018	44267	Vivel del Río Martín	10,58	0	1,02	9,56	0	0
2018	44268	Zoma (La)	0	0	0	0	0	0
2018	50001	Abanto	0	0	0	0	0	0
2018	50002	Acered	10,4	10,4	0	0	0	0
2018	50003	Agón	0,94	0	0	0	0,94	0
2018	50004	Aguarón	13,05	0	0	13,05	0	0
2018	50005	Aguilón	11,14	11,14	0	0	0	0
2018	50006	Ainzón	12,0915	8,9515	0	2,13	1,01	0
2018	50007	Aladrén	13,63	0	13,63	0	0	0
2018	50008	Alagón	14,7301	14,7301	0	0	0	0
2018	50009	Alarba	4,61	4,61	0	0	0	0
2018	50010	Alberite de San Juan	10,67	0	0	0	10,67	0
2018	50011	Albeta	1,76	0	0	0	1,76	0
2018	50012	Alborge	0	0	0	0	0	0
2018	50013	Alcalá de Ebro	86,32	0	86,32	0	0	0
2018	50014	Alcalá de Moncayo	0	0	0	0	0	0
2018	50015	Alconchel de Ariza	0	0	0	0	0	0
2018	50016	Aldehuela de Liestos	0,7296	0	0	0,7296	0	0
2018	50017	Alfajarín	1146,72	351,04	0	0	795,68	0
2018	50018	Alfamén	622,82	366,57	8,57	1,62	246,06	0
2018	50019	Alforque	61,33	61,33	0	0	0	0
2018	50020	Alhama de Aragón	15,76	10,57	1,01	4,18	0	0
2018	50021	Almochuel	26,91	12,82	0	14,09	0	0
2018	50022	Almolda (La)	181,76	181,76	0	0	0	0
2018	50023	Almonacid de la Cuba	285,69	228,99	0	30,28	26,42	0
2018	50024	Almonacid de la Sierra	417,24	30,89	352,74	33,61	0	0
2018	50025	Almunia de Doña Godina (La)	280,262	11,408	6,825	36,049	225,98	0
2018	50026	Alpartir	15,61	0	2,53	13,08	0	0
2018	50027	Ambel	7,75	0	0	0	7,75	0
2018	50028	Anento	0	0	0	0	0	0
2018	50029	Aniñón	0	0	0	0	0	0
2018	50030	Añón de Moncayo	37,91	0	0	4,99	32,92	0
2018	50031	Aranda de Moncayo	0	0	0	0	0	0
2018	50032	Arándiga	12,63	12,63	0	0	0	0
2018	50033	Ardisa	0	0	0	0	0	0
