Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración media contrato
Julio 2011	201107	Julio	2011	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	39	4369	112,025641025641025641025641025641025641
Julio 2011	201107	Julio	2011	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2524	0	0
Julio 2011	201107	Julio	2011	50	Zaragoza	4	Servicios	Hombres	Temporal	1	6271	314419	50,13857439004943390208898102376016584277
Julio 2011	201107	Julio	2011	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3150	0	0
Julio 2011	201107	Julio	2011	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	7155	346143	48,37777777777777777777777777777777777778
Junio 2011	201106	Junio	2011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	946	0	0
Junio 2011	201106	Junio	2011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	156	8935	57,27564102564102564102564102564102564103
Junio 2011	201106	Junio	2011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	260	0	0
Junio 2011	201106	Junio	2011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	31	1419	45,77419354838709677419354838709677419355
Junio 2011	201106	Junio	2011	22	Huesca	2	Industria y energía	Hombres	Temporal	0	74	0	0
Junio 2011	201106	Junio	2011	22	Huesca	2	Industria y energía	Hombres	Temporal	1	113	12781	113,106194690265486725663716814159292035
Junio 2011	201106	Junio	2011	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	46	0	0
Junio 2011	201106	Junio	2011	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	31	3697	119,258064516129032258064516129032258065
Junio 2011	201106	Junio	2011	22	Huesca	3	Construcción	Hombres	Temporal	0	252	0	0
Junio 2011	201106	Junio	2011	22	Huesca	3	Construcción	Hombres	Temporal	1	100	10281	102,81
Junio 2011	201106	Junio	2011	22	Huesca	3	Construcción	Mujeres	Temporal	0	9	0	0
Junio 2011	201106	Junio	2011	22	Huesca	3	Construcción	Mujeres	Temporal	1	7	788	112,571428571428571428571428571428571429
Junio 2011	201106	Junio	2011	22	Huesca	4	Servicios	Hombres	Temporal	0	947	0	0
Junio 2011	201106	Junio	2011	22	Huesca	4	Servicios	Hombres	Temporal	1	1016	61187	60,2234251968503937007874015748031496063
Junio 2011	201106	Junio	2011	22	Huesca	4	Servicios	Mujeres	Temporal	0	1284	0	0
Junio 2011	201106	Junio	2011	22	Huesca	4	Servicios	Mujeres	Temporal	1	1214	74455	61,33031301482701812191103789126853377265
Junio 2011	201106	Junio	2011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	218	0	0
Junio 2011	201106	Junio	2011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	31	2550	82,25806451612903225806451612903225806452
Junio 2011	201106	Junio	2011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	186	0	0
Junio 2011	201106	Junio	2011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	4	510	127,5
Junio 2011	201106	Junio	2011	44	Teruel	2	Industria y energía	Hombres	Temporal	0	68	0	0
Junio 2011	201106	Junio	2011	44	Teruel	2	Industria y energía	Hombres	Temporal	1	52	10079	193,826923076923076923076923076923076923
Junio 2011	201106	Junio	2011	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	13	0	0
Junio 2011	201106	Junio	2011	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	23	2448	106,434782608695652173913043478260869565
Junio 2011	201106	Junio	2011	44	Teruel	3	Construcción	Hombres	Temporal	0	167	0	0
Junio 2011	201106	Junio	2011	44	Teruel	3	Construcción	Hombres	Temporal	1	71	6290	88,59154929577464788732394366197183098592
Junio 2011	201106	Junio	2011	44	Teruel	3	Construcción	Mujeres	Temporal	0	13	0	0
Junio 2011	201106	Junio	2011	44	Teruel	3	Construcción	Mujeres	Temporal	1	8	1048	131
Junio 2011	201106	Junio	2011	44	Teruel	4	Servicios	Hombres	Temporal	0	332	0	0
Junio 2011	201106	Junio	2011	44	Teruel	4	Servicios	Hombres	Temporal	1	930	38942	41,87311827956989247311827956989247311828
Junio 2011	201106	Junio	2011	44	Teruel	4	Servicios	Mujeres	Temporal	0	393	0	0
Junio 2011	201106	Junio	2011	44	Teruel	4	Servicios	Mujeres	Temporal	1	828	40710	49,16666666666666666666666666666666666667
Junio 2011	201106	Junio	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	2708	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	1640	45366	27,66219512195121951219512195121951219512
Junio 2011	201106	Junio	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	1048	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	516	15016	29,10077519379844961240310077519379844961
Junio 2011	201106	Junio	2011	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	616	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	797	110412	138,534504391468005018820577164366373902
Junio 2011	201106	Junio	2011	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	202	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	340	26748	78,67058823529411764705882352941176470588
Junio 2011	201106	Junio	2011	50	Zaragoza	3	Construcción	Hombres	Temporal	0	1373	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	3	Construcción	Hombres	Temporal	1	337	29186	86,60534124629080118694362017804154302671
Junio 2011	201106	Junio	2011	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	34	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	35	4018	114,8
Junio 2011	201106	Junio	2011	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2633	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	4	Servicios	Hombres	Temporal	1	6216	315202	50,70817245817245817245817245817245817246
Junio 2011	201106	Junio	2011	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3447	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	7603	331401	43,58818887281336314612652900170985137446
Mayo 2011	201105	Mayo	2011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	2171	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	214	24561	114,771028037383177570093457943925233645
Mayo 2011	201105	Mayo	2011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	884	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	71	7869	110,830985915492957746478873239436619718
Mayo 2011	201105	Mayo	2011	22	Huesca	2	Industria y energía	Hombres	Temporal	0	116	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	2	Industria y energía	Hombres	Temporal	1	111	17637	158,891891891891891891891891891891891892
Mayo 2011	201105	Mayo	2011	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	28	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	20	3660	183
Mayo 2011	201105	Mayo	2011	22	Huesca	3	Construcción	Hombres	Temporal	0	282	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	3	Construcción	Hombres	Temporal	1	86	10808	125,674418604651162790697674418604651163
Mayo 2011	201105	Mayo	2011	22	Huesca	3	Construcción	Mujeres	Temporal	0	12	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	3	Construcción	Mujeres	Temporal	1	7	1201	171,571428571428571428571428571428571429
Mayo 2011	201105	Mayo	2011	22	Huesca	4	Servicios	Hombres	Temporal	0	564	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	4	Servicios	Hombres	Temporal	1	903	57065	63,1949058693244739756367663344407530454
Mayo 2011	201105	Mayo	2011	22	Huesca	4	Servicios	Mujeres	Temporal	0	692	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	4	Servicios	Mujeres	Temporal	1	946	60386	63,8329809725158562367864693446088794926
Mayo 2011	201105	Mayo	2011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	239	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	13	1705	131,153846153846153846153846153846153846
Mayo 2011	201105	Mayo	2011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	235	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	3	570	190
Mayo 2011	201105	Mayo	2011	44	Teruel	2	Industria y energía	Hombres	Temporal	0	94	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	2	Industria y energía	Hombres	Temporal	1	54	11178	207
Mayo 2011	201105	Mayo	2011	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	20	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	15	1254	83,6
Mayo 2011	201105	Mayo	2011	44	Teruel	3	Construcción	Hombres	Temporal	0	184	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	3	Construcción	Hombres	Temporal	1	84	11417	135,916666666666666666666666666666666667
Mayo 2011	201105	Mayo	2011	44	Teruel	3	Construcción	Mujeres	Temporal	0	5	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	3	Construcción	Mujeres	Temporal	1	10	1425	142,5
Mayo 2011	201105	Mayo	2011	44	Teruel	4	Servicios	Hombres	Temporal	0	230	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	4	Servicios	Hombres	Temporal	1	786	42064	53,51653944020356234096692111959287531807
Mayo 2011	201105	Mayo	2011	44	Teruel	4	Servicios	Mujeres	Temporal	0	292	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	4	Servicios	Mujeres	Temporal	1	637	33085	51,93877551020408163265306122448979591837
Mayo 2011	201105	Mayo	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	3169	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	1187	31541	26,57203032855939342881213142375737152485
Mayo 2011	201105	Mayo	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	1145	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	482	11900	24,68879668049792531120331950207468879668
Mayo 2011	201105	Mayo	2011	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	558	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	717	120025	167,398884239888423988842398884239888424
Mayo 2011	201105	Mayo	2011	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	360	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	339	25753	75,96755162241887905604719764011799410029
Mayo 2011	201105	Mayo	2011	50	Zaragoza	3	Construcción	Hombres	Temporal	0	1224	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	3	Construcción	Hombres	Temporal	1	291	28700	98,62542955326460481099656357388316151203
Mayo 2011	201105	Mayo	2011	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	27	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	33	3931	119,121212121212121212121212121212121212
Mayo 2011	201105	Mayo	2011	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2890	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	4	Servicios	Hombres	Temporal	1	6157	320863	52,11352931622543446483677115478317362352
Mayo 2011	201105	Mayo	2011	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3659	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	6927	277351	40,03912227515518983687021798758481305038
Abril 2011	201104	Abril	2011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	661	0	0
Abril 2011	201104	Abril	2011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	63	8520	135,238095238095238095238095238095238095
Abril 2011	201104	Abril	2011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	177	0	0
Abril 2011	201104	Abril	2011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	3	94	31,33333333333333333333333333333333333333
Abril 2011	201104	Abril	2011	22	Huesca	2	Industria y energía	Hombres	Temporal	0	89	0	0
Abril 2011	201104	Abril	2011	22	Huesca	2	Industria y energía	Hombres	Temporal	1	100	14589	145,89
Abril 2011	201104	Abril	2011	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	24	0	0
Abril 2011	201104	Abril	2011	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	23	3031	131,782608695652173913043478260869565217
Abril 2011	201104	Abril	2011	22	Huesca	3	Construcción	Hombres	Temporal	0	226	0	0
Abril 2011	201104	Abril	2011	22	Huesca	3	Construcción	Hombres	Temporal	1	56	6790	121,25
Abril 2011	201104	Abril	2011	22	Huesca	3	Construcción	Mujeres	Temporal	0	4	0	0
Abril 2011	201104	Abril	2011	22	Huesca	3	Construcción	Mujeres	Temporal	1	11	1321	120,090909090909090909090909090909090909
Abril 2011	201104	Abril	2011	22	Huesca	4	Servicios	Hombres	Temporal	0	382	0	0
Abril 2011	201104	Abril	2011	22	Huesca	4	Servicios	Hombres	Temporal	1	665	38664	58,14135338345864661654135338345864661654
Abril 2011	201104	Abril	2011	22	Huesca	4	Servicios	Mujeres	Temporal	0	575	0	0
Abril 2011	201104	Abril	2011	22	Huesca	4	Servicios	Mujeres	Temporal	1	912	50486	55,35745614035087719298245614035087719298
Abril 2011	201104	Abril	2011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	173	0	0
Abril 2011	201104	Abril	2011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	32	3936	123
Abril 2011	201104	Abril	2011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	6	0	0
Abril 2011	201104	Abril	2011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	3	294	98
Abril 2011	201104	Abril	2011	44	Teruel	2	Industria y energía	Hombres	Temporal	0	40	0	0
Abril 2011	201104	Abril	2011	44	Teruel	2	Industria y energía	Hombres	Temporal	1	51	7275	142,647058823529411764705882352941176471
Abril 2011	201104	Abril	2011	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	14	0	0
Abril 2011	201104	Abril	2011	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	25	2081	83,24
Abril 2011	201104	Abril	2011	44	Teruel	3	Construcción	Hombres	Temporal	0	143	0	0
Abril 2011	201104	Abril	2011	44	Teruel	3	Construcción	Hombres	Temporal	1	45	5003	111,177777777777777777777777777777777778
Abril 2011	201104	Abril	2011	44	Teruel	3	Construcción	Mujeres	Temporal	0	7	0	0
Abril 2011	201104	Abril	2011	44	Teruel	3	Construcción	Mujeres	Temporal	1	3	660	220
Abril 2011	201104	Abril	2011	44	Teruel	4	Servicios	Hombres	Temporal	0	192	0	0
Abril 2011	201104	Abril	2011	44	Teruel	4	Servicios	Hombres	Temporal	1	626	32364	51,69968051118210862619808306709265175719
Abril 2011	201104	Abril	2011	44	Teruel	4	Servicios	Mujeres	Temporal	0	243	0	0
Abril 2011	201104	Abril	2011	44	Teruel	4	Servicios	Mujeres	Temporal	1	630	35007	55,56666666666666666666666666666666666667
Abril 2011	201104	Abril	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	1187	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	503	17369	34,5308151093439363817097415506958250497
Abril 2011	201104	Abril	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	304	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	241	5510	22,86307053941908713692946058091286307054
Abril 2011	201104	Abril	2011	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	521	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	593	102370	172,630691399662731871838111298482293423
Abril 2011	201104	Abril	2011	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	175	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	343	25954	75,66763848396501457725947521865889212828
Abril 2011	201104	Abril	2011	50	Zaragoza	3	Construcción	Hombres	Temporal	0	1046	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	3	Construcción	Hombres	Temporal	1	215	23595	109,744186046511627906976744186046511628
Abril 2011	201104	Abril	2011	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	28	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	25	4492	179,68
Abril 2011	201104	Abril	2011	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2031	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	4	Servicios	Hombres	Temporal	1	4472	259218	57,96466905187835420393559928443649373882
Abril 2011	201104	Abril	2011	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	2715	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	5367	266382	49,63331470095025153717160424818334264952
Marzo 2011	201103	Marzo	2011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	302	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	77	8955	116,298701298701298701298701298701298701
Marzo 2011	201103	Marzo	2011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	70	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	13	995	76,53846153846153846153846153846153846154
Marzo 2011	201103	Marzo	2011	22	Huesca	2	Industria y energía	Hombres	Temporal	0	79	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	2	Industria y energía	Hombres	Temporal	1	114	25440	223,157894736842105263157894736842105263
Marzo 2011	201103	Marzo	2011	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	32	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	18	2770	153,888888888888888888888888888888888889
Marzo 2011	201103	Marzo	2011	22	Huesca	3	Construcción	Hombres	Temporal	0	308	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	3	Construcción	Hombres	Temporal	1	70	8363	119,471428571428571428571428571428571429
Marzo 2011	201103	Marzo	2011	22	Huesca	3	Construcción	Mujeres	Temporal	0	5	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	3	Construcción	Mujeres	Temporal	1	6	750	125
Marzo 2011	201103	Marzo	2011	22	Huesca	4	Servicios	Hombres	Temporal	0	407	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	4	Servicios	Hombres	Temporal	1	790	42935	54,34810126582278481012658227848101265823
Marzo 2011	201103	Marzo	2011	22	Huesca	4	Servicios	Mujeres	Temporal	0	601	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	4	Servicios	Mujeres	Temporal	1	931	46509	49,95596133190118152524167561761546723953
Marzo 2011	201103	Marzo	2011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	101	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	19	2244	118,105263157894736842105263157894736842
Marzo 2011	201103	Marzo	2011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	3	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	3	273	91
Marzo 2011	201103	Marzo	2011	44	Teruel	2	Industria y energía	Hombres	Temporal	0	55	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	2	Industria y energía	Hombres	Temporal	1	42	11193	266,5
Marzo 2011	201103	Marzo	2011	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	11	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	23	3011	130,913043478260869565217391304347826087
Marzo 2011	201103	Marzo	2011	44	Teruel	3	Construcción	Hombres	Temporal	0	166	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	3	Construcción	Hombres	Temporal	1	58	6012	103,655172413793103448275862068965517241
Marzo 2011	201103	Marzo	2011	44	Teruel	3	Construcción	Mujeres	Temporal	0	4	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	3	Construcción	Mujeres	Temporal	1	6	1125	187,5
Marzo 2011	201103	Marzo	2011	44	Teruel	4	Servicios	Hombres	Temporal	0	166	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	4	Servicios	Hombres	Temporal	1	710	28803	40,56760563380281690140845070422535211268
Marzo 2011	201103	Marzo	2011	44	Teruel	4	Servicios	Mujeres	Temporal	0	244	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	4	Servicios	Mujeres	Temporal	1	585	25903	44,27863247863247863247863247863247863248
Marzo 2011	201103	Marzo	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	396	0	0
Marzo 2011	201103	Marzo	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	379	13856	36,55936675461741424802110817941952506596
Marzo 2011	201103	Marzo	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	84	0	0
Marzo 2011	201103	Marzo	2011	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	181	4451	24,59116022099447513812154696132596685083
Marzo 2011	201103	Marzo	2011	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	568	0	0
Marzo 2011	201103	Marzo	2011	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	692	124538	179,968208092485549132947976878612716763
Marzo 2011	201103	Marzo	2011	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	199	0	0
Marzo 2011	201103	Marzo	2011	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	288	24238	84,15972222222222222222222222222222222222
