Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2010	01	Europa	UE-27	15	Ribera Alta del Ebro	Hombre	78
2010	01	Europa	UE-27	15	Ribera Alta del Ebro	Mujer	70
2010	01	Europa	UE-27	16	Valdejalón	Hombre	43
2010	01	Europa	UE-27	16	Valdejalón	Mujer	48
2010	01	Europa	UE-27	17	Central	Hombre	2423
2010	01	Europa	UE-27	17	Central	Mujer	2868
2010	01	Europa	UE-27	18	Ribera Baja del Ebro	Hombre	65
2010	01	Europa	UE-27	18	Ribera Baja del Ebro	Mujer	57
2010	01	Europa	UE-27	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	56
2010	01	Europa	UE-27	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	52
2010	01	Europa	UE-27	20	Comunidad de Calatayud	Hombre	135
2010	01	Europa	UE-27	20	Comunidad de Calatayud	Mujer	146
2010	01	Europa	UE-27	21	Campo de Cariñena	Hombre	31
2010	01	Europa	UE-27	21	Campo de Cariñena	Mujer	30
2010	01	Europa	UE-27	22	Campo de Belchite	Hombre	49
2010	01	Europa	UE-27	22	Campo de Belchite	Mujer	36
2010	01	Europa	UE-27	23	Bajo Martín	Hombre	46
2010	01	Europa	UE-27	23	Bajo Martín	Mujer	51
2010	01	Europa	UE-27	24	Campo de Daroca	Hombre	41
2010	01	Europa	UE-27	24	Campo de Daroca	Mujer	44
2010	01	Europa	UE-27	25	Jiloca	Hombre	61
2010	01	Europa	UE-27	25	Jiloca	Mujer	46
2010	01	Europa	UE-27	26	Cuencas Mineras	Hombre	68
2010	01	Europa	UE-27	26	Cuencas Mineras	Mujer	74
2010	01	Europa	UE-27	27	Andorra-Sierra de Arcos	Hombre	71
2010	01	Europa	UE-27	27	Andorra-Sierra de Arcos	Mujer	74
2010	01	Europa	UE-27	28	Bajo Aragón	Hombre	141
2010	01	Europa	UE-27	28	Bajo Aragón	Mujer	130
2010	01	Europa	UE-27	29	Comunidad de Teruel	Hombre	236
2010	01	Europa	UE-27	29	Comunidad de Teruel	Mujer	234
2010	01	Europa	UE-27	30	Maestrazgo	Hombre	26
2010	01	Europa	UE-27	30	Maestrazgo	Mujer	33
2010	01	Europa	UE-27	31	Sierra de Albarracín	Hombre	31
2010	01	Europa	UE-27	31	Sierra de Albarracín	Mujer	26
2010	01	Europa	UE-27	32	Gúdar-Javalambre	Hombre	41
2010	01	Europa	UE-27	32	Gúdar-Javalambre	Mujer	32
2010	01	Europa	UE-27	33	Matarraña / Matarranya	Hombre	85
2010	01	Europa	UE-27	33	Matarraña / Matarranya	Mujer	86
2010	02	Europa	Resto de Europa	01	La Jacetania	Hombre	9
2010	02	Europa	Resto de Europa	01	La Jacetania	Mujer	14
2010	02	Europa	Resto de Europa	02	Alto Gállego	Hombre	4
2010	02	Europa	Resto de Europa	02	Alto Gállego	Mujer	7
2010	02	Europa	Resto de Europa	03	Sobrarbe	Hombre	6
2010	02	Europa	Resto de Europa	03	Sobrarbe	Mujer	8
2010	02	Europa	Resto de Europa	04	La Ribagorza	Hombre	20
2010	02	Europa	Resto de Europa	04	La Ribagorza	Mujer	31
2010	02	Europa	Resto de Europa	05	Cinco Villas	Hombre	13
2010	02	Europa	Resto de Europa	05	Cinco Villas	Mujer	11
2010	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Hombre	31
2010	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Mujer	44
2010	02	Europa	Resto de Europa	07	Somontano de Barbastro	Hombre	28
2010	02	Europa	Resto de Europa	07	Somontano de Barbastro	Mujer	29
2010	02	Europa	Resto de Europa	08	Cinca Medio	Hombre	20
2010	02	Europa	Resto de Europa	08	Cinca Medio	Mujer	21
2010	02	Europa	Resto de Europa	09	La Litera / La Llitera	Hombre	32
2010	02	Europa	Resto de Europa	09	La Litera / La Llitera	Mujer	22
2010	02	Europa	Resto de Europa	10	Los Monegros	Hombre	9
2010	02	Europa	Resto de Europa	10	Los Monegros	Mujer	9
2010	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Hombre	27
2010	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Mujer	31
2010	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Hombre	7
2010	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Mujer	8
2010	02	Europa	Resto de Europa	13	Campo de Borja	Hombre	6
2010	02	Europa	Resto de Europa	13	Campo de Borja	Mujer	7
2010	02	Europa	Resto de Europa	14	Aranda	Hombre	5
2010	02	Europa	Resto de Europa	14	Aranda	Mujer	1
2010	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Hombre	11
2010	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Mujer	10
2010	02	Europa	Resto de Europa	16	Valdejalón	Hombre	8
2010	02	Europa	Resto de Europa	16	Valdejalón	Mujer	10
2010	02	Europa	Resto de Europa	17	Central	Hombre	374
2010	02	Europa	Resto de Europa	17	Central	Mujer	425
2010	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Hombre	9
2010	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Mujer	8
2010	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	14
2010	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	12
2010	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Hombre	24
2010	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Mujer	34
2010	02	Europa	Resto de Europa	21	Campo de Cariñena	Hombre	5
2010	02	Europa	Resto de Europa	21	Campo de Cariñena	Mujer	7
2010	02	Europa	Resto de Europa	22	Campo de Belchite	Hombre	4
2010	02	Europa	Resto de Europa	22	Campo de Belchite	Mujer	3
2010	02	Europa	Resto de Europa	23	Bajo Martín	Hombre	2
2010	02	Europa	Resto de Europa	23	Bajo Martín	Mujer	1
2010	02	Europa	Resto de Europa	24	Campo de Daroca	Hombre	5
2010	02	Europa	Resto de Europa	24	Campo de Daroca	Mujer	9
2010	02	Europa	Resto de Europa	25	Jiloca	Hombre	12
2010	02	Europa	Resto de Europa	25	Jiloca	Mujer	11
2010	02	Europa	Resto de Europa	26	Cuencas Mineras	Hombre	6
2010	02	Europa	Resto de Europa	26	Cuencas Mineras	Mujer	9
2010	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Hombre	3
2010	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Mujer	5
2010	02	Europa	Resto de Europa	28	Bajo Aragón	Hombre	14
2010	02	Europa	Resto de Europa	28	Bajo Aragón	Mujer	20
2010	02	Europa	Resto de Europa	29	Comunidad de Teruel	Hombre	26
2010	02	Europa	Resto de Europa	29	Comunidad de Teruel	Mujer	30
2010	02	Europa	Resto de Europa	30	Maestrazgo	Hombre	3
2010	02	Europa	Resto de Europa	30	Maestrazgo	Mujer	8
2010	02	Europa	Resto de Europa	31	Sierra de Albarracín	Hombre	3
2010	02	Europa	Resto de Europa	31	Sierra de Albarracín	Mujer	4
2010	02	Europa	Resto de Europa	32	Gúdar-Javalambre	Mujer	5
2010	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Hombre	9
2010	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Mujer	14
2010	03	África	Magreb	01	La Jacetania	Mujer	2
2010	03	África	Magreb	02	Alto Gállego	Hombre	2
2010	03	África	Magreb	04	La Ribagorza	Hombre	2
2010	03	África	Magreb	04	La Ribagorza	Mujer	1
2010	03	África	Magreb	05	Cinco Villas	Hombre	2
2010	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Hombre	5
2010	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Mujer	2
2010	03	África	Magreb	07	Somontano de Barbastro	Mujer	1
2010	03	África	Magreb	08	Cinca Medio	Mujer	1
2010	03	África	Magreb	09	La Litera / La Llitera	Mujer	1
2010	03	África	Magreb	15	Ribera Alta del Ebro	Hombre	3
2010	03	África	Magreb	15	Ribera Alta del Ebro	Mujer	3
2010	03	África	Magreb	16	Valdejalón	Hombre	1
2010	03	África	Magreb	16	Valdejalón	Mujer	1
2010	03	África	Magreb	17	Central	Hombre	53
2010	03	África	Magreb	17	Central	Mujer	48
2010	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	2
2010	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1
2010	03	África	Magreb	20	Comunidad de Calatayud	Hombre	1
2010	03	África	Magreb	27	Andorra-Sierra de Arcos	Mujer	1
2010	03	África	Magreb	28	Bajo Aragón	Mujer	1
2010	03	África	Magreb	29	Comunidad de Teruel	Hombre	4
2010	03	África	Magreb	29	Comunidad de Teruel	Mujer	3
2010	03	África	Magreb	33	Matarraña / Matarranya	Hombre	1
2010	04	África	Resto de África	01	La Jacetania	Hombre	2
2010	04	África	Resto de África	01	La Jacetania	Mujer	2
2010	04	África	Resto de África	02	Alto Gállego	Hombre	4
2010	04	África	Resto de África	03	Sobrarbe	Mujer	1
2010	04	África	Resto de África	04	La Ribagorza	Mujer	1
2010	04	África	Resto de África	05	Cinco Villas	Hombre	2
2010	04	África	Resto de África	05	Cinco Villas	Mujer	1
2010	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Hombre	5
2010	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Mujer	5
2010	04	África	Resto de África	07	Somontano de Barbastro	Hombre	3
2010	04	África	Resto de África	07	Somontano de Barbastro	Mujer	2
2010	04	África	Resto de África	08	Cinca Medio	Hombre	2
2010	04	África	Resto de África	08	Cinca Medio	Mujer	1
2010	04	África	Resto de África	11	Bajo Cinca / Baix Cinca	Hombre	2
2010	04	África	Resto de África	11	Bajo Cinca / Baix Cinca	Mujer	1
2010	04	África	Resto de África	12	Tarazona y el Moncayo	Mujer	3
2010	04	África	Resto de África	15	Ribera Alta del Ebro	Hombre	1
2010	04	África	Resto de África	15	Ribera Alta del Ebro	Mujer	2
2010	04	África	Resto de África	17	Central	Hombre	65
2010	04	África	Resto de África	17	Central	Mujer	59
2010	04	África	Resto de África	18	Ribera Baja del Ebro	Hombre	1
2010	04	África	Resto de África	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2010	04	África	Resto de África	20	Comunidad de Calatayud	Hombre	2
2010	04	África	Resto de África	20	Comunidad de Calatayud	Mujer	1
2010	04	África	Resto de África	21	Campo de Cariñena	Hombre	4
2010	04	África	Resto de África	26	Cuencas Mineras	Hombre	1
2010	04	África	Resto de África	27	Andorra-Sierra de Arcos	Hombre	3
2010	04	África	Resto de África	27	Andorra-Sierra de Arcos	Mujer	2
2010	04	África	Resto de África	29	Comunidad de Teruel	Hombre	1
2010	04	África	Resto de África	29	Comunidad de Teruel	Mujer	3
2010	04	África	Resto de África	33	Matarraña / Matarranya	Hombre	1
2010	04	África	Resto de África	33	Matarraña / Matarranya	Mujer	1
2010	05	América	América del Norte	01	La Jacetania	Hombre	21
2010	05	América	América del Norte	01	La Jacetania	Mujer	31
2010	05	América	América del Norte	02	Alto Gállego	Hombre	5
2010	05	América	América del Norte	02	Alto Gállego	Mujer	4
2010	05	América	América del Norte	03	Sobrarbe	Hombre	4
2010	05	América	América del Norte	03	Sobrarbe	Mujer	5
2010	05	América	América del Norte	04	La Ribagorza	Hombre	5
2010	05	América	América del Norte	04	La Ribagorza	Mujer	6
2010	05	América	América del Norte	05	Cinco Villas	Hombre	17
2010	05	América	América del Norte	05	Cinco Villas	Mujer	16
2010	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Hombre	34
2010	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Mujer	41
2010	05	América	América del Norte	07	Somontano de Barbastro	Hombre	9
2010	05	América	América del Norte	07	Somontano de Barbastro	Mujer	11
2010	05	América	América del Norte	08	Cinca Medio	Hombre	6
2010	05	América	América del Norte	08	Cinca Medio	Mujer	11
2010	05	América	América del Norte	09	La Litera / La Llitera	Hombre	9
2010	05	América	América del Norte	09	La Litera / La Llitera	Mujer	3
2010	05	América	América del Norte	10	Los Monegros	Hombre	12
2010	05	América	América del Norte	10	Los Monegros	Mujer	5
2010	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Hombre	1
2010	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Mujer	4
2010	05	América	América del Norte	12	Tarazona y el Moncayo	Hombre	3
2010	05	América	América del Norte	12	Tarazona y el Moncayo	Mujer	10
2010	05	América	América del Norte	13	Campo de Borja	Hombre	2
2010	05	América	América del Norte	13	Campo de Borja	Mujer	11
2010	05	América	América del Norte	14	Aranda	Hombre	2
2010	05	América	América del Norte	14	Aranda	Mujer	2
2010	05	América	América del Norte	15	Ribera Alta del Ebro	Hombre	6
2010	05	América	América del Norte	15	Ribera Alta del Ebro	Mujer	5
2010	05	América	América del Norte	16	Valdejalón	Hombre	5
2010	05	América	América del Norte	16	Valdejalón	Mujer	13
2010	05	América	América del Norte	17	Central	Hombre	573
2010	05	América	América del Norte	17	Central	Mujer	804
2010	05	América	América del Norte	18	Ribera Baja del Ebro	Hombre	1
2010	05	América	América del Norte	18	Ribera Baja del Ebro	Mujer	5
2010	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	7
2010	05	América	América del Norte	20	Comunidad de Calatayud	Hombre	10
2010	05	América	América del Norte	20	Comunidad de Calatayud	Mujer	32
2010	05	América	América del Norte	21	Campo de Cariñena	Hombre	2
2010	05	América	América del Norte	21	Campo de Cariñena	Mujer	7
2010	05	América	América del Norte	22	Campo de Belchite	Mujer	3
2010	05	América	América del Norte	23	Bajo Martín	Mujer	1
2010	05	América	América del Norte	24	Campo de Daroca	Hombre	2
2010	05	América	América del Norte	24	Campo de Daroca	Mujer	4
2010	05	América	América del Norte	25	Jiloca	Hombre	15
2010	05	América	América del Norte	25	Jiloca	Mujer	16
2010	05	América	América del Norte	26	Cuencas Mineras	Hombre	3
2010	05	América	América del Norte	26	Cuencas Mineras	Mujer	3
2010	05	América	América del Norte	27	Andorra-Sierra de Arcos	Hombre	5
2010	05	América	América del Norte	27	Andorra-Sierra de Arcos	Mujer	4
2010	05	América	América del Norte	28	Bajo Aragón	Hombre	9
2010	05	América	América del Norte	28	Bajo Aragón	Mujer	6
2010	05	América	América del Norte	29	Comunidad de Teruel	Hombre	71
2010	05	América	América del Norte	29	Comunidad de Teruel	Mujer	68
2010	05	América	América del Norte	30	Maestrazgo	Hombre	1
2010	05	América	América del Norte	30	Maestrazgo	Mujer	1
2010	05	América	América del Norte	31	Sierra de Albarracín	Hombre	2
2010	05	América	América del Norte	32	Gúdar-Javalambre	Hombre	1
2010	05	América	América del Norte	32	Gúdar-Javalambre	Mujer	3
2010	05	América	América del Norte	33	Matarraña / Matarranya	Hombre	2
2010	05	América	América del Norte	33	Matarraña / Matarranya	Mujer	5
2010	06	América	Resto de América	01	La Jacetania	Hombre	208
2010	06	América	Resto de América	01	La Jacetania	Mujer	250
2010	06	América	Resto de América	02	Alto Gállego	Hombre	45
2010	06	América	Resto de América	02	Alto Gállego	Mujer	69
2010	06	América	Resto de América	03	Sobrarbe	Hombre	130
2010	06	América	Resto de América	03	Sobrarbe	Mujer	132
2010	06	América	Resto de América	04	La Ribagorza	Hombre	99
2010	06	América	Resto de América	04	La Ribagorza	Mujer	113
2010	06	América	Resto de América	05	Cinco Villas	Hombre	226
2010	06	América	Resto de América	05	Cinco Villas	Mujer	266
2010	06	América	Resto de América	06	Hoya de Huesca / Plana de Uesca	Hombre	311
2010	06	América	Resto de América	06	Hoya de Huesca / Plana de Uesca	Mujer	300
2010	06	América	Resto de América	07	Somontano de Barbastro	Hombre	109
2010	06	América	Resto de América	07	Somontano de Barbastro	Mujer	131
2010	06	América	Resto de América	08	Cinca Medio	Hombre	63
2010	06	América	Resto de América	08	Cinca Medio	Mujer	70
2010	06	América	Resto de América	09	La Litera / La Llitera	Hombre	71
2010	06	América	Resto de América	09	La Litera / La Llitera	Mujer	76
2010	06	América	Resto de América	10	Los Monegros	Hombre	89
2010	06	América	Resto de América	10	Los Monegros	Mujer	103
2010	06	América	Resto de América	11	Bajo Cinca / Baix Cinca	Hombre	46
2010	06	América	Resto de América	11	Bajo Cinca / Baix Cinca	Mujer	64
2010	06	América	Resto de América	12	Tarazona y el Moncayo	Hombre	75
2010	06	América	Resto de América	12	Tarazona y el Moncayo	Mujer	76
2010	06	América	Resto de América	13	Campo de Borja	Hombre	61
2010	06	América	Resto de América	13	Campo de Borja	Mujer	72
2010	06	América	Resto de América	14	Aranda	Hombre	15
2010	06	América	Resto de América	14	Aranda	Mujer	17
2010	06	América	Resto de América	15	Ribera Alta del Ebro	Hombre	47
2010	06	América	Resto de América	15	Ribera Alta del Ebro	Mujer	36
2010	06	América	Resto de América	16	Valdejalón	Hombre	63
2010	06	América	Resto de América	16	Valdejalón	Mujer	63
2010	06	América	Resto de América	17	Central	Hombre	2554
2010	06	América	Resto de América	17	Central	Mujer	2640
2010	06	América	Resto de América	18	Ribera Baja del Ebro	Hombre	52
2010	06	América	Resto de América	18	Ribera Baja del Ebro	Mujer	47
2010	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	37
2010	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	49
2010	06	América	Resto de América	20	Comunidad de Calatayud	Hombre	176
2010	06	América	Resto de América	20	Comunidad de Calatayud	Mujer	166
2010	06	América	Resto de América	21	Campo de Cariñena	Hombre	34
2010	06	América	Resto de América	21	Campo de Cariñena	Mujer	50
2010	06	América	Resto de América	22	Campo de Belchite	Hombre	42
2010	06	América	Resto de América	22	Campo de Belchite	Mujer	55
2010	06	América	Resto de América	23	Bajo Martín	Hombre	28
2010	06	América	Resto de América	23	Bajo Martín	Mujer	26
2010	06	América	Resto de América	24	Campo de Daroca	Hombre	38
2010	06	América	Resto de América	24	Campo de Daroca	Mujer	33
2010	06	América	Resto de América	25	Jiloca	Hombre	43
2010	06	América	Resto de América	25	Jiloca	Mujer	50
2010	06	América	Resto de América	26	Cuencas Mineras	Hombre	85
2010	06	América	Resto de América	26	Cuencas Mineras	Mujer	82
2010	06	América	Resto de América	27	Andorra-Sierra de Arcos	Hombre	39
2010	06	América	Resto de América	27	Andorra-Sierra de Arcos	Mujer	44
2010	06	América	Resto de América	28	Bajo Aragón	Hombre	152
2010	06	América	Resto de América	28	Bajo Aragón	Mujer	203
2010	06	América	Resto de América	29	Comunidad de Teruel	Hombre	279
2010	06	América	Resto de América	29	Comunidad de Teruel	Mujer	257
2010	06	América	Resto de América	30	Maestrazgo	Hombre	57
2010	06	América	Resto de América	30	Maestrazgo	Mujer	76
2010	06	América	Resto de América	31	Sierra de Albarracín	Hombre	55
2010	06	América	Resto de América	31	Sierra de Albarracín	Mujer	33
2010	06	América	Resto de América	32	Gúdar-Javalambre	Hombre	57
2010	06	América	Resto de América	32	Gúdar-Javalambre	Mujer	64
2010	06	América	Resto de América	33	Matarraña / Matarranya	Hombre	45
2010	06	América	Resto de América	33	Matarraña / Matarranya	Mujer	45
2010	07	Asia	Asia	01	La Jacetania	Hombre	1
2010	07	Asia	Asia	02	Alto Gállego	Hombre	2
2010	07	Asia	Asia	02	Alto Gállego	Mujer	3
2010	07	Asia	Asia	03	Sobrarbe	Hombre	1
2010	07	Asia	Asia	04	La Ribagorza	Hombre	1
2010	07	Asia	Asia	05	Cinco Villas	Mujer	2
2010	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Hombre	6
2010	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Mujer	4
2010	07	Asia	Asia	07	Somontano de Barbastro	Mujer	1
2010	07	Asia	Asia	08	Cinca Medio	Hombre	2
2010	07	Asia	Asia	10	Los Monegros	Hombre	1
2010	07	Asia	Asia	10	Los Monegros	Mujer	2
2010	07	Asia	Asia	12	Tarazona y el Moncayo	Hombre	2
2010	07	Asia	Asia	12	Tarazona y el Moncayo	Mujer	1
2010	07	Asia	Asia	13	Campo de Borja	Hombre	1
2010	07	Asia	Asia	14	Aranda	Hombre	1
2010	07	Asia	Asia	15	Ribera Alta del Ebro	Mujer	1
2010	07	Asia	Asia	16	Valdejalón	Hombre	1
2010	07	Asia	Asia	17	Central	Hombre	181
2010	07	Asia	Asia	17	Central	Mujer	157
2010	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1
2010	07	Asia	Asia	20	Comunidad de Calatayud	Hombre	9
2010	07	Asia	Asia	20	Comunidad de Calatayud	Mujer	13
2010	07	Asia	Asia	21	Campo de Cariñena	Hombre	1
2010	07	Asia	Asia	26	Cuencas Mineras	Hombre	3
2010	07	Asia	Asia	26	Cuencas Mineras	Mujer	2
2010	07	Asia	Asia	27	Andorra-Sierra de Arcos	Hombre	2
2010	07	Asia	Asia	28	Bajo Aragón	Hombre	1
2010	07	Asia	Asia	28	Bajo Aragón	Mujer	1
2010	07	Asia	Asia	29	Comunidad de Teruel	Hombre	4
2010	07	Asia	Asia	29	Comunidad de Teruel	Mujer	3
2010	07	Asia	Asia	32	Gúdar-Javalambre	Hombre	1
2010	07	Asia	Asia	32	Gúdar-Javalambre	Mujer	1
2010	07	Asia	Asia	33	Matarraña / Matarranya	Mujer	1
2010	08	Oceanía	Oceanía	01	La Jacetania	Hombre	2
2010	08	Oceanía	Oceanía	01	La Jacetania	Mujer	4
2010	08	Oceanía	Oceanía	04	La Ribagorza	Mujer	1
2010	08	Oceanía	Oceanía	05	Cinco Villas	Mujer	2
2010	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Hombre	7
2010	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Mujer	7
2010	08	Oceanía	Oceanía	07	Somontano de Barbastro	Hombre	1
2010	08	Oceanía	Oceanía	07	Somontano de Barbastro	Mujer	1
2010	08	Oceanía	Oceanía	09	La Litera / La Llitera	Hombre	1
2010	08	Oceanía	Oceanía	10	Los Monegros	Hombre	1
2010	08	Oceanía	Oceanía	14	Aranda	Mujer	1
2010	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Hombre	1
2010	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Mujer	1
2010	08	Oceanía	Oceanía	16	Valdejalón	Hombre	1
2010	08	Oceanía	Oceanía	17	Central	Hombre	50
2010	08	Oceanía	Oceanía	17	Central	Mujer	64
2010	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Hombre	1
2010	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Mujer	1
2010	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2010	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Mujer	2
2010	08	Oceanía	Oceanía	21	Campo de Cariñena	Mujer	2
