Año	Residencia CCAA nombre	Nacimiento provincia código	Provincia de nacimiento	Edad (grandes grupos)	Sexo	Personas
2009	Aragón	30	Murcia	65 y más	Hombres	295
2009	Aragón	30	Murcia	65 y más	Mujeres	319
2009	Aragón	31	Navarra	0 a 15	Hombres	326
2009	Aragón	31	Navarra	0 a 15	Mujeres	348
2009	Aragón	31	Navarra	16 a 64	Hombres	3515
2009	Aragón	31	Navarra	16 a 64	Mujeres	4017
2009	Aragón	31	Navarra	65 y más	Hombres	1039
2009	Aragón	31	Navarra	65 y más	Mujeres	2078
2009	Aragón	32	Ourense	0 a 15	Hombres	24
2009	Aragón	32	Ourense	0 a 15	Mujeres	15
2009	Aragón	32	Ourense	16 a 64	Hombres	397
2009	Aragón	32	Ourense	16 a 64	Mujeres	343
2009	Aragón	32	Ourense	65 y más	Hombres	134
2009	Aragón	32	Ourense	65 y más	Mujeres	177
2009	Aragón	33	Asturias	0 a 15	Hombres	66
2009	Aragón	33	Asturias	0 a 15	Mujeres	66
2009	Aragón	33	Asturias	16 a 64	Hombres	1102
2009	Aragón	33	Asturias	16 a 64	Mujeres	1002
2009	Aragón	33	Asturias	65 y más	Hombres	217
2009	Aragón	33	Asturias	65 y más	Mujeres	329
2009	Aragón	34	Palencia	0 a 15	Hombres	9
2009	Aragón	34	Palencia	0 a 15	Mujeres	21
2009	Aragón	34	Palencia	16 a 64	Hombres	591
2009	Aragón	34	Palencia	16 a 64	Mujeres	634
2009	Aragón	34	Palencia	65 y más	Hombres	258
2009	Aragón	34	Palencia	65 y más	Mujeres	407
2009	Aragón	35	Palmas (Las)	0 a 15	Hombres	44
2009	Aragón	35	Palmas (Las)	0 a 15	Mujeres	64
2009	Aragón	35	Palmas (Las)	16 a 64	Hombres	292
2009	Aragón	35	Palmas (Las)	16 a 64	Mujeres	289
2009	Aragón	35	Palmas (Las)	65 y más	Hombres	21
2009	Aragón	35	Palmas (Las)	65 y más	Mujeres	48
2009	Aragón	36	Pontevedra	0 a 15	Hombres	49
2009	Aragón	36	Pontevedra	0 a 15	Mujeres	37
2009	Aragón	36	Pontevedra	16 a 64	Hombres	577
2009	Aragón	36	Pontevedra	16 a 64	Mujeres	515
2009	Aragón	36	Pontevedra	65 y más	Hombres	138
2009	Aragón	36	Pontevedra	65 y más	Mujeres	168
2009	Aragón	37	Salamanca	0 a 15	Hombres	36
2009	Aragón	37	Salamanca	0 a 15	Mujeres	24
2009	Aragón	37	Salamanca	16 a 64	Hombres	1070
2009	Aragón	37	Salamanca	16 a 64	Mujeres	913
2009	Aragón	37	Salamanca	65 y más	Hombres	349
2009	Aragón	37	Salamanca	65 y más	Mujeres	400
2009	Aragón	38	Santa Cruz de Tenerife	0 a 15	Hombres	41
2009	Aragón	38	Santa Cruz de Tenerife	0 a 15	Mujeres	48
2009	Aragón	38	Santa Cruz de Tenerife	16 a 64	Hombres	223
2009	Aragón	38	Santa Cruz de Tenerife	16 a 64	Mujeres	214
2009	Aragón	38	Santa Cruz de Tenerife	65 y más	Hombres	24
2009	Aragón	38	Santa Cruz de Tenerife	65 y más	Mujeres	38
2009	Aragón	39	Cantabria	0 a 15	Hombres	34
2009	Aragón	39	Cantabria	0 a 15	Mujeres	40
2009	Aragón	39	Cantabria	16 a 64	Hombres	690
2009	Aragón	39	Cantabria	16 a 64	Mujeres	707
2009	Aragón	39	Cantabria	65 y más	Hombres	234
2009	Aragón	39	Cantabria	65 y más	Mujeres	362
2009	Aragón	40	Segovia	0 a 15	Hombres	13
2009	Aragón	40	Segovia	0 a 15	Mujeres	15
2009	Aragón	40	Segovia	16 a 64	Hombres	315
2009	Aragón	40	Segovia	16 a 64	Mujeres	306
2009	Aragón	40	Segovia	65 y más	Hombres	183
2009	Aragón	40	Segovia	65 y más	Mujeres	223
2009	Aragón	41	Sevilla	0 a 15	Hombres	69
2009	Aragón	41	Sevilla	0 a 15	Mujeres	61
2009	Aragón	41	Sevilla	16 a 64	Hombres	1415
2009	Aragón	41	Sevilla	16 a 64	Mujeres	1238
2009	Aragón	41	Sevilla	65 y más	Hombres	333
2009	Aragón	41	Sevilla	65 y más	Mujeres	483
2009	Aragón	42	Soria	0 a 15	Hombres	57
2009	Aragón	42	Soria	0 a 15	Mujeres	58
2009	Aragón	42	Soria	16 a 64	Hombres	4122
2009	Aragón	42	Soria	16 a 64	Mujeres	4836
2009	Aragón	42	Soria	65 y más	Hombres	3229
2009	Aragón	42	Soria	65 y más	Mujeres	4540
2009	Aragón	43	Tarragona	0 a 15	Hombres	157
2009	Aragón	43	Tarragona	0 a 15	Mujeres	141
2009	Aragón	43	Tarragona	16 a 64	Hombres	1497
2009	Aragón	43	Tarragona	16 a 64	Mujeres	1384
2009	Aragón	43	Tarragona	65 y más	Hombres	241
2009	Aragón	43	Tarragona	65 y más	Mujeres	326
2009	Aragón	44	Teruel	0 a 15	Hombres	7833
2009	Aragón	44	Teruel	0 a 15	Mujeres	7526
2009	Aragón	44	Teruel	16 a 64	Hombres	39210
2009	Aragón	44	Teruel	16 a 64	Mujeres	36807
2009	Aragón	44	Teruel	65 y más	Hombres	19404
2009	Aragón	44	Teruel	65 y más	Mujeres	23807
2009	Aragón	45	Toledo	0 a 15	Hombres	28
2009	Aragón	45	Toledo	0 a 15	Mujeres	25
2009	Aragón	45	Toledo	16 a 64	Hombres	662
2009	Aragón	45	Toledo	16 a 64	Mujeres	568
2009	Aragón	45	Toledo	65 y más	Hombres	304
2009	Aragón	45	Toledo	65 y más	Mujeres	399
2009	Aragón	46	Valencia/València	0 a 15	Hombres	270
2009	Aragón	46	Valencia/València	0 a 15	Mujeres	243
2009	Aragón	46	Valencia/València	16 a 64	Hombres	2480
2009	Aragón	46	Valencia/València	16 a 64	Mujeres	2390
2009	Aragón	46	Valencia/València	65 y más	Hombres	601
2009	Aragón	46	Valencia/València	65 y más	Mujeres	739
2009	Aragón	47	Valladolid	0 a 15	Hombres	41
2009	Aragón	47	Valladolid	0 a 15	Mujeres	34
2009	Aragón	47	Valladolid	16 a 64	Hombres	949
2009	Aragón	47	Valladolid	16 a 64	Mujeres	953
2009	Aragón	47	Valladolid	65 y más	Hombres	400
2009	Aragón	47	Valladolid	65 y más	Mujeres	565
2009	Aragón	48	Bizkaia	0 a 15	Hombres	75
2009	Aragón	48	Bizkaia	0 a 15	Mujeres	45
2009	Aragón	48	Bizkaia	16 a 64	Hombres	1661
2009	Aragón	48	Bizkaia	16 a 64	Mujeres	1677
2009	Aragón	48	Bizkaia	65 y más	Hombres	228
2009	Aragón	48	Bizkaia	65 y más	Mujeres	409
2009	Aragón	49	Zamora	0 a 15	Hombres	13
2009	Aragón	49	Zamora	0 a 15	Mujeres	8
2009	Aragón	49	Zamora	16 a 64	Hombres	694
2009	Aragón	49	Zamora	16 a 64	Mujeres	633
2009	Aragón	49	Zamora	65 y más	Hombres	322
2009	Aragón	49	Zamora	65 y más	Mujeres	324
2009	Aragón	50	Zaragoza	0 a 15	Hombres	61909
2009	Aragón	50	Zaragoza	0 a 15	Mujeres	58173
2009	Aragón	50	Zaragoza	16 a 64	Hombres	216734
2009	Aragón	50	Zaragoza	16 a 64	Mujeres	208748
2009	Aragón	50	Zaragoza	65 y más	Hombres	52061
2009	Aragón	50	Zaragoza	65 y más	Mujeres	69429
2009	Aragón	51	Ceuta	0 a 15	Hombres	12
2009	Aragón	51	Ceuta	0 a 15	Mujeres	9
2009	Aragón	51	Ceuta	16 a 64	Hombres	215
2009	Aragón	51	Ceuta	16 a 64	Mujeres	236
2009	Aragón	51	Ceuta	65 y más	Hombres	65
2009	Aragón	51	Ceuta	65 y más	Mujeres	94
2009	Aragón	52	Melilla	0 a 15	Hombres	21
2009	Aragón	52	Melilla	0 a 15	Mujeres	19
2009	Aragón	52	Melilla	16 a 64	Hombres	295
2009	Aragón	52	Melilla	16 a 64	Mujeres	300
2009	Aragón	52	Melilla	65 y más	Hombres	117
2009	Aragón	52	Melilla	65 y más	Mujeres	158
2010	Aragón	00	Nacidos en el extranjero	0 a 15	Hombres	10952
2010	Aragón	00	Nacidos en el extranjero	0 a 15	Mujeres	10461
2010	Aragón	00	Nacidos en el extranjero	16 a 64	Hombres	86460
2010	Aragón	00	Nacidos en el extranjero	16 a 64	Mujeres	71166
2010	Aragón	00	Nacidos en el extranjero	65 y más	Hombres	1670
2010	Aragón	00	Nacidos en el extranjero	65 y más	Mujeres	2320
2010	Aragón	01	Araba/Álava	0 a 15	Hombres	32
2010	Aragón	01	Araba/Álava	0 a 15	Mujeres	25
2010	Aragón	01	Araba/Álava	16 a 64	Hombres	411
2010	Aragón	01	Araba/Álava	16 a 64	Mujeres	412
2010	Aragón	01	Araba/Álava	65 y más	Hombres	98
2010	Aragón	01	Araba/Álava	65 y más	Mujeres	144
2010	Aragón	02	Albacete	0 a 15	Hombres	21
2010	Aragón	02	Albacete	0 a 15	Mujeres	29
2010	Aragón	02	Albacete	16 a 64	Hombres	574
2010	Aragón	02	Albacete	16 a 64	Mujeres	554
2010	Aragón	02	Albacete	65 y más	Hombres	262
2010	Aragón	02	Albacete	65 y más	Mujeres	296
2010	Aragón	03	Alicante/Alacant	0 a 15	Hombres	85
2010	Aragón	03	Alicante/Alacant	0 a 15	Mujeres	109
2010	Aragón	03	Alicante/Alacant	16 a 64	Hombres	603
2010	Aragón	03	Alicante/Alacant	16 a 64	Mujeres	538
2010	Aragón	03	Alicante/Alacant	65 y más	Hombres	136
2010	Aragón	03	Alicante/Alacant	65 y más	Mujeres	192
2010	Aragón	04	Almería	0 a 15	Hombres	40
2010	Aragón	04	Almería	0 a 15	Mujeres	34
2010	Aragón	04	Almería	16 a 64	Hombres	417
2010	Aragón	04	Almería	16 a 64	Mujeres	402
2010	Aragón	04	Almería	65 y más	Hombres	270
2010	Aragón	04	Almería	65 y más	Mujeres	391
2010	Aragón	05	Ávila	0 a 15	Hombres	11
2010	Aragón	05	Ávila	0 a 15	Mujeres	11
2010	Aragón	05	Ávila	16 a 64	Hombres	350
2010	Aragón	05	Ávila	16 a 64	Mujeres	325
2010	Aragón	05	Ávila	65 y más	Hombres	181
2010	Aragón	05	Ávila	65 y más	Mujeres	216
2010	Aragón	06	Badajoz	0 a 15	Hombres	39
2010	Aragón	06	Badajoz	0 a 15	Mujeres	27
2010	Aragón	06	Badajoz	16 a 64	Hombres	1845
2010	Aragón	06	Badajoz	16 a 64	Mujeres	1767
2010	Aragón	06	Badajoz	65 y más	Hombres	707
2010	Aragón	06	Badajoz	65 y más	Mujeres	914
2010	Aragón	07	Balears (Illes)	0 a 15	Hombres	97
2010	Aragón	07	Balears (Illes)	0 a 15	Mujeres	76
2010	Aragón	07	Balears (Illes)	16 a 64	Hombres	405
2010	Aragón	07	Balears (Illes)	16 a 64	Mujeres	395
2010	Aragón	07	Balears (Illes)	65 y más	Hombres	52
2010	Aragón	07	Balears (Illes)	65 y más	Mujeres	60
2010	Aragón	08	Barcelona	0 a 15	Hombres	987
2010	Aragón	08	Barcelona	0 a 15	Mujeres	882
2010	Aragón	08	Barcelona	16 a 64	Hombres	9144
2010	Aragón	08	Barcelona	16 a 64	Mujeres	9062
2010	Aragón	08	Barcelona	65 y más	Hombres	1394
2010	Aragón	08	Barcelona	65 y más	Mujeres	1865
2010	Aragón	09	Burgos	0 a 15	Hombres	44
2010	Aragón	09	Burgos	0 a 15	Mujeres	28
2010	Aragón	09	Burgos	16 a 64	Hombres	1324
2010	Aragón	09	Burgos	16 a 64	Mujeres	1390
2010	Aragón	09	Burgos	65 y más	Hombres	637
2010	Aragón	09	Burgos	65 y más	Mujeres	951
2010	Aragón	10	Cáceres	0 a 15	Hombres	23
2010	Aragón	10	Cáceres	0 a 15	Mujeres	17
2010	Aragón	10	Cáceres	16 a 64	Hombres	1023
2010	Aragón	10	Cáceres	16 a 64	Mujeres	927
2010	Aragón	10	Cáceres	65 y más	Hombres	422
2010	Aragón	10	Cáceres	65 y más	Mujeres	444
2010	Aragón	11	Cádiz	0 a 15	Hombres	48
2010	Aragón	11	Cádiz	0 a 15	Mujeres	43
2010	Aragón	11	Cádiz	16 a 64	Hombres	1041
2010	Aragón	11	Cádiz	16 a 64	Mujeres	950
2010	Aragón	11	Cádiz	65 y más	Hombres	237
2010	Aragón	11	Cádiz	65 y más	Mujeres	274
2010	Aragón	12	Castellón/Castelló	0 a 15	Hombres	89
2010	Aragón	12	Castellón/Castelló	0 a 15	Mujeres	114
2010	Aragón	12	Castellón/Castelló	16 a 64	Hombres	847
2010	Aragón	12	Castellón/Castelló	16 a 64	Mujeres	858
2010	Aragón	12	Castellón/Castelló	65 y más	Hombres	355
2010	Aragón	12	Castellón/Castelló	65 y más	Mujeres	458
2010	Aragón	13	Ciudad Real	0 a 15	Hombres	26
2010	Aragón	13	Ciudad Real	0 a 15	Mujeres	25
2010	Aragón	13	Ciudad Real	16 a 64	Hombres	1121
2010	Aragón	13	Ciudad Real	16 a 64	Mujeres	1009
2010	Aragón	13	Ciudad Real	65 y más	Hombres	546
2010	Aragón	13	Ciudad Real	65 y más	Mujeres	718
2010	Aragón	14	Córdoba	0 a 15	Hombres	32
2010	Aragón	14	Córdoba	0 a 15	Mujeres	38
2010	Aragón	14	Córdoba	16 a 64	Hombres	1937
2010	Aragón	14	Córdoba	16 a 64	Mujeres	1939
2010	Aragón	14	Córdoba	65 y más	Hombres	1053
2010	Aragón	14	Córdoba	65 y más	Mujeres	1302
2010	Aragón	15	Coruña (A)	0 a 15	Hombres	45
2010	Aragón	15	Coruña (A)	0 a 15	Mujeres	29
2010	Aragón	15	Coruña (A)	16 a 64	Hombres	693
2010	Aragón	15	Coruña (A)	16 a 64	Mujeres	589
2010	Aragón	15	Coruña (A)	65 y más	Hombres	162
2010	Aragón	15	Coruña (A)	65 y más	Mujeres	223
2010	Aragón	16	Cuenca	0 a 15	Hombres	17
2010	Aragón	16	Cuenca	0 a 15	Mujeres	18
2010	Aragón	16	Cuenca	16 a 64	Hombres	678
2010	Aragón	16	Cuenca	16 a 64	Mujeres	666
2010	Aragón	16	Cuenca	65 y más	Hombres	464
2010	Aragón	16	Cuenca	65 y más	Mujeres	527
2010	Aragón	17	Girona	0 a 15	Hombres	101
2010	Aragón	17	Girona	0 a 15	Mujeres	77
2010	Aragón	17	Girona	16 a 64	Hombres	382
2010	Aragón	17	Girona	16 a 64	Mujeres	453
2010	Aragón	17	Girona	65 y más	Hombres	79
2010	Aragón	17	Girona	65 y más	Mujeres	135
2010	Aragón	18	Granada	0 a 15	Hombres	39
2010	Aragón	18	Granada	0 a 15	Mujeres	41
2010	Aragón	18	Granada	16 a 64	Hombres	1306
2010	Aragón	18	Granada	16 a 64	Mujeres	1243
2010	Aragón	18	Granada	65 y más	Hombres	539
2010	Aragón	18	Granada	65 y más	Mujeres	671
2010	Aragón	19	Guadalajara	0 a 15	Hombres	26
2010	Aragón	19	Guadalajara	0 a 15	Mujeres	30
2010	Aragón	19	Guadalajara	16 a 64	Hombres	1406
2010	Aragón	19	Guadalajara	16 a 64	Mujeres	1595
2010	Aragón	19	Guadalajara	65 y más	Hombres	1335
2010	Aragón	19	Guadalajara	65 y más	Mujeres	1770
2010	Aragón	20	Gipuzkoa	0 a 15	Hombres	72
2010	Aragón	20	Gipuzkoa	0 a 15	Mujeres	81
2010	Aragón	20	Gipuzkoa	16 a 64	Hombres	1482
2010	Aragón	20	Gipuzkoa	16 a 64	Mujeres	1530
2010	Aragón	20	Gipuzkoa	65 y más	Hombres	202
2010	Aragón	20	Gipuzkoa	65 y más	Mujeres	352
2010	Aragón	21	Huelva	0 a 15	Hombres	26
2010	Aragón	21	Huelva	0 a 15	Mujeres	14
2010	Aragón	21	Huelva	16 a 64	Hombres	280
2010	Aragón	21	Huelva	16 a 64	Mujeres	275
2010	Aragón	21	Huelva	65 y más	Hombres	101
2010	Aragón	21	Huelva	65 y más	Mujeres	128
2010	Aragón	22	Huesca	0 a 15	Hombres	13050
2010	Aragón	22	Huesca	0 a 15	Mujeres	12244
2010	Aragón	22	Huesca	16 a 64	Hombres	50637
2010	Aragón	22	Huesca	16 a 64	Mujeres	47402
2010	Aragón	22	Huesca	65 y más	Hombres	19342
2010	Aragón	22	Huesca	65 y más	Mujeres	24615
2010	Aragón	23	Jaén	0 a 15	Hombres	53
2010	Aragón	23	Jaén	0 a 15	Mujeres	33
2010	Aragón	23	Jaén	16 a 64	Hombres	1727
2010	Aragón	23	Jaén	16 a 64	Mujeres	1653
2010	Aragón	23	Jaén	65 y más	Hombres	814
2010	Aragón	23	Jaén	65 y más	Mujeres	978
2010	Aragón	24	León	0 a 15	Hombres	42
2010	Aragón	24	León	0 a 15	Mujeres	31
2010	Aragón	24	León	16 a 64	Hombres	1365
2010	Aragón	24	León	16 a 64	Mujeres	1236
2010	Aragón	24	León	65 y más	Hombres	381
2010	Aragón	24	León	65 y más	Mujeres	496
2010	Aragón	25	Lleida	0 a 15	Hombres	371
2010	Aragón	25	Lleida	0 a 15	Mujeres	376
2010	Aragón	25	Lleida	16 a 64	Hombres	4257
2010	Aragón	25	Lleida	16 a 64	Mujeres	4303
2010	Aragón	25	Lleida	65 y más	Hombres	464
2010	Aragón	25	Lleida	65 y más	Mujeres	625
2010	Aragón	26	Rioja (La)	0 a 15	Hombres	88
2010	Aragón	26	Rioja (La)	0 a 15	Mujeres	95
2010	Aragón	26	Rioja (La)	16 a 64	Hombres	1787
2010	Aragón	26	Rioja (La)	16 a 64	Mujeres	2187
2010	Aragón	26	Rioja (La)	65 y más	Hombres	871
2010	Aragón	26	Rioja (La)	65 y más	Mujeres	1543
2010	Aragón	27	Lugo	0 a 15	Hombres	5
2010	Aragón	27	Lugo	0 a 15	Mujeres	11
2010	Aragón	27	Lugo	16 a 64	Hombres	314
2010	Aragón	27	Lugo	16 a 64	Mujeres	276
2010	Aragón	27	Lugo	65 y más	Hombres	134
2010	Aragón	27	Lugo	65 y más	Mujeres	140
2010	Aragón	28	Madrid	0 a 15	Hombres	600
2010	Aragón	28	Madrid	0 a 15	Mujeres	565
2010	Aragón	28	Madrid	16 a 64	Hombres	5620
2010	Aragón	28	Madrid	16 a 64	Mujeres	5119
2010	Aragón	28	Madrid	65 y más	Hombres	1010
2010	Aragón	28	Madrid	65 y más	Mujeres	1451
2010	Aragón	29	Málaga	0 a 15	Hombres	54
2010	Aragón	29	Málaga	0 a 15	Mujeres	41
2010	Aragón	29	Málaga	16 a 64	Hombres	808
2010	Aragón	29	Málaga	16 a 64	Mujeres	734
2010	Aragón	29	Málaga	65 y más	Hombres	339
2010	Aragón	29	Málaga	65 y más	Mujeres	435
2010	Aragón	30	Murcia	0 a 15	Hombres	71
2010	Aragón	30	Murcia	0 a 15	Mujeres	60
2010	Aragón	30	Murcia	16 a 64	Hombres	638
2010	Aragón	30	Murcia	16 a 64	Mujeres	618
2010	Aragón	30	Murcia	65 y más	Hombres	300
2010	Aragón	30	Murcia	65 y más	Mujeres	318
2010	Aragón	31	Navarra	0 a 15	Hombres	289
2010	Aragón	31	Navarra	0 a 15	Mujeres	328
2010	Aragón	31	Navarra	16 a 64	Hombres	3508
2010	Aragón	31	Navarra	16 a 64	Mujeres	3963
2010	Aragón	31	Navarra	65 y más	Hombres	1042
2010	Aragón	31	Navarra	65 y más	Mujeres	2084
2010	Aragón	32	Ourense	0 a 15	Hombres	21
2010	Aragón	32	Ourense	0 a 15	Mujeres	16
2010	Aragón	32	Ourense	16 a 64	Hombres	386
2010	Aragón	32	Ourense	16 a 64	Mujeres	332
2010	Aragón	32	Ourense	65 y más	Hombres	140
2010	Aragón	32	Ourense	65 y más	Mujeres	180
2010	Aragón	33	Asturias	0 a 15	Hombres	69
2010	Aragón	33	Asturias	0 a 15	Mujeres	66
2010	Aragón	33	Asturias	16 a 64	Hombres	1102
2010	Aragón	33	Asturias	16 a 64	Mujeres	984
2010	Aragón	33	Asturias	65 y más	Hombres	225
2010	Aragón	33	Asturias	65 y más	Mujeres	343
2010	Aragón	34	Palencia	0 a 15	Hombres	12
2010	Aragón	34	Palencia	0 a 15	Mujeres	19
2010	Aragón	34	Palencia	16 a 64	Hombres	574
2010	Aragón	34	Palencia	16 a 64	Mujeres	616
2010	Aragón	34	Palencia	65 y más	Hombres	270
2010	Aragón	34	Palencia	65 y más	Mujeres	415
2010	Aragón	35	Palmas (Las)	0 a 15	Hombres	54
2010	Aragón	35	Palmas (Las)	0 a 15	Mujeres	64
2010	Aragón	35	Palmas (Las)	16 a 64	Hombres	297
2010	Aragón	35	Palmas (Las)	16 a 64	Mujeres	300
2010	Aragón	35	Palmas (Las)	65 y más	Hombres	19
2010	Aragón	35	Palmas (Las)	65 y más	Mujeres	49
2010	Aragón	36	Pontevedra	0 a 15	Hombres	41
2010	Aragón	36	Pontevedra	0 a 15	Mujeres	32
2010	Aragón	36	Pontevedra	16 a 64	Hombres	566
2010	Aragón	36	Pontevedra	16 a 64	Mujeres	497
2010	Aragón	36	Pontevedra	65 y más	Hombres	139
2010	Aragón	36	Pontevedra	65 y más	Mujeres	167
2010	Aragón	37	Salamanca	0 a 15	Hombres	36
2010	Aragón	37	Salamanca	0 a 15	Mujeres	22
2010	Aragón	37	Salamanca	16 a 64	Hombres	1037
2010	Aragón	37	Salamanca	16 a 64	Mujeres	891
2010	Aragón	37	Salamanca	65 y más	Hombres	371
2010	Aragón	37	Salamanca	65 y más	Mujeres	415
2010	Aragón	38	Santa Cruz de Tenerife	0 a 15	Hombres	49
2010	Aragón	38	Santa Cruz de Tenerife	0 a 15	Mujeres	46
2010	Aragón	38	Santa Cruz de Tenerife	16 a 64	Hombres	213
2010	Aragón	38	Santa Cruz de Tenerife	16 a 64	Mujeres	212
2010	Aragón	38	Santa Cruz de Tenerife	65 y más	Hombres	26
2010	Aragón	38	Santa Cruz de Tenerife	65 y más	Mujeres	36
2010	Aragón	39	Cantabria	0 a 15	Hombres	32
2010	Aragón	39	Cantabria	0 a 15	Mujeres	39
2010	Aragón	39	Cantabria	16 a 64	Hombres	682
2010	Aragón	39	Cantabria	16 a 64	Mujeres	705
2010	Aragón	39	Cantabria	65 y más	Hombres	224
2010	Aragón	39	Cantabria	65 y más	Mujeres	365
2010	Aragón	40	Segovia	0 a 15	Hombres	12
2010	Aragón	40	Segovia	0 a 15	Mujeres	15
2010	Aragón	40	Segovia	16 a 64	Hombres	304
2010	Aragón	40	Segovia	16 a 64	Mujeres	298
2010	Aragón	40	Segovia	65 y más	Hombres	180
2010	Aragón	40	Segovia	65 y más	Mujeres	235
2010	Aragón	41	Sevilla	0 a 15	Hombres	72
2010	Aragón	41	Sevilla	0 a 15	Mujeres	57
2010	Aragón	41	Sevilla	16 a 64	Hombres	1413
2010	Aragón	41	Sevilla	16 a 64	Mujeres	1209
2010	Aragón	41	Sevilla	65 y más	Hombres	346
2010	Aragón	41	Sevilla	65 y más	Mujeres	501
2010	Aragón	42	Soria	0 a 15	Hombres	58
2010	Aragón	42	Soria	0 a 15	Mujeres	56
2010	Aragón	42	Soria	16 a 64	Hombres	3937
2010	Aragón	42	Soria	16 a 64	Mujeres	4653
2010	Aragón	42	Soria	65 y más	Hombres	3283
2010	Aragón	42	Soria	65 y más	Mujeres	4584
2010	Aragón	43	Tarragona	0 a 15	Hombres	152
2010	Aragón	43	Tarragona	0 a 15	Mujeres	136
2010	Aragón	43	Tarragona	16 a 64	Hombres	1490
2010	Aragón	43	Tarragona	16 a 64	Mujeres	1375
2010	Aragón	43	Tarragona	65 y más	Hombres	255
2010	Aragón	43	Tarragona	65 y más	Mujeres	346
2010	Aragón	44	Teruel	0 a 15	Hombres	7861
2010	Aragón	44	Teruel	0 a 15	Mujeres	7569
2010	Aragón	44	Teruel	16 a 64	Hombres	38680
2010	Aragón	44	Teruel	16 a 64	Mujeres	36275
2010	Aragón	44	Teruel	65 y más	Hombres	19275
2010	Aragón	44	Teruel	65 y más	Mujeres	23729
2010	Aragón	45	Toledo	0 a 15	Hombres	27
2010	Aragón	45	Toledo	0 a 15	Mujeres	29
2010	Aragón	45	Toledo	16 a 64	Hombres	650
2010	Aragón	45	Toledo	16 a 64	Mujeres	558
2010	Aragón	45	Toledo	65 y más	Hombres	305
2010	Aragón	45	Toledo	65 y más	Mujeres	406
2010	Aragón	46	Valencia/València	0 a 15	Hombres	297
2010	Aragón	46	Valencia/València	0 a 15	Mujeres	249
2010	Aragón	46	Valencia/València	16 a 64	Hombres	2513
2010	Aragón	46	Valencia/València	16 a 64	Mujeres	2413
2010	Aragón	46	Valencia/València	65 y más	Hombres	618
2010	Aragón	46	Valencia/València	65 y más	Mujeres	753
2010	Aragón	47	Valladolid	0 a 15	Hombres	40
2010	Aragón	47	Valladolid	0 a 15	Mujeres	40
2010	Aragón	47	Valladolid	16 a 64	Hombres	925
2010	Aragón	47	Valladolid	16 a 64	Mujeres	936
2010	Aragón	47	Valladolid	65 y más	Hombres	419
2010	Aragón	47	Valladolid	65 y más	Mujeres	568
2010	Aragón	48	Bizkaia	0 a 15	Hombres	75
2010	Aragón	48	Bizkaia	0 a 15	Mujeres	52
2010	Aragón	48	Bizkaia	16 a 64	Hombres	1651
2010	Aragón	48	Bizkaia	16 a 64	Mujeres	1666
2010	Aragón	48	Bizkaia	65 y más	Hombres	224
2010	Aragón	48	Bizkaia	65 y más	Mujeres	399
2010	Aragón	49	Zamora	0 a 15	Hombres	15
2010	Aragón	49	Zamora	0 a 15	Mujeres	8
2010	Aragón	49	Zamora	16 a 64	Hombres	681
2010	Aragón	49	Zamora	16 a 64	Mujeres	614
2010	Aragón	49	Zamora	65 y más	Hombres	333
2010	Aragón	49	Zamora	65 y más	Mujeres	334
2010	Aragón	50	Zaragoza	0 a 15	Hombres	63637
2010	Aragón	50	Zaragoza	0 a 15	Mujeres	59695
2010	Aragón	50	Zaragoza	16 a 64	Hombres	216078
2010	Aragón	50	Zaragoza	16 a 64	Mujeres	208055
2010	Aragón	50	Zaragoza	65 y más	Hombres	52605
2010	Aragón	50	Zaragoza	65 y más	Mujeres	69931
2010	Aragón	51	Ceuta	0 a 15	Hombres	13
2010	Aragón	51	Ceuta	0 a 15	Mujeres	10
2010	Aragón	51	Ceuta	16 a 64	Hombres	212
2010	Aragón	51	Ceuta	16 a 64	Mujeres	229
2010	Aragón	51	Ceuta	65 y más	Hombres	65
2010	Aragón	51	Ceuta	65 y más	Mujeres	95
2010	Aragón	52	Melilla	0 a 15	Hombres	22
2010	Aragón	52	Melilla	0 a 15	Mujeres	16
2010	Aragón	52	Melilla	16 a 64	Hombres	287
2010	Aragón	52	Melilla	16 a 64	Mujeres	294
2010	Aragón	52	Melilla	65 y más	Hombres	118
2010	Aragón	52	Melilla	65 y más	Mujeres	154
2011	Aragón	00	Nacidos en el extranjero	0 a 15	Hombres	10252
2011	Aragón	00	Nacidos en el extranjero	0 a 15	Mujeres	9859
2011	Aragón	00	Nacidos en el extranjero	16 a 64	Hombres	85442
2011	Aragón	00	Nacidos en el extranjero	16 a 64	Mujeres	72992
2011	Aragón	00	Nacidos en el extranjero	65 y más	Hombres	1800
2011	Aragón	00	Nacidos en el extranjero	65 y más	Mujeres	2444
2011	Aragón	01	Araba/Álava	0 a 15	Hombres	29
2011	Aragón	01	Araba/Álava	0 a 15	Mujeres	26
2011	Aragón	01	Araba/Álava	16 a 64	Hombres	411
2011	Aragón	01	Araba/Álava	16 a 64	Mujeres	407
2011	Aragón	01	Araba/Álava	65 y más	Hombres	96
2011	Aragón	01	Araba/Álava	65 y más	Mujeres	154
2011	Aragón	02	Albacete	0 a 15	Hombres	25
2011	Aragón	02	Albacete	0 a 15	Mujeres	29
2011	Aragón	02	Albacete	16 a 64	Hombres	557
2011	Aragón	02	Albacete	16 a 64	Mujeres	550
2011	Aragón	02	Albacete	65 y más	Hombres	265
