Año	Sexo	Edad	Residencia CCAA código	Residencia CCAA nombre	Personas	Porcentaje
1998	Mujeres	12	02	Aragón	5464	0,0203221046142819
1999	Hombres	12	02	Aragón	-5682	-0,0211329060062865
1999	Mujeres	12	02	Aragón	5517	0,0205192260536225
2000	Hombres	12	02	Aragón	-5504	-0,0204708755118974
2000	Mujeres	12	02	Aragón	5373	0,0199836508222065
2001	Hombres	12	02	Aragón	-5543	-0,0206159271370726
2001	Mujeres	12	02	Aragón	5317	0,0197753715655448
2002	Hombres	12	02	Aragón	-5638	-0,0209692580189095
2002	Mujeres	12	02	Aragón	5186	0,0192881468758539
2003	Hombres	12	02	Aragón	-5519	-0,0205266645985032
2003	Mujeres	12	02	Aragón	5065	0,0188381149105669
2004	Hombres	12	02	Aragón	-5415	-0,0201398602647029
2004	Mujeres	12	02	Aragón	5331	0,0198274413797102
2005	Hombres	12	02	Aragón	-5630	-0,0209395038393863
2005	Mujeres	12	02	Aragón	5564	0,0206940318583207
2006	Hombres	12	02	Aragón	-5579	-0,0207498209449265
2006	Mujeres	12	02	Aragón	5268	0,0195931272159658
2007	Hombres	12	02	Aragón	-5645	-0,0209952929259922
2007	Mujeres	12	02	Aragón	5428	0,0201882108064279
2008	Hombres	12	02	Aragón	-5688	-0,0211552216409289
2008	Mujeres	12	02	Aragón	5403	0,0200952289954182
2009	Hombres	12	02	Aragón	-5812	-0,021616411423537
2009	Mujeres	12	02	Aragón	5543	0,0206159271370726
2010	Hombres	12	02	Aragón	-5877	-0,0218581641321623
2010	Mujeres	12	02	Aragón	5584	0,0207684173071285
2011	Hombres	12	02	Aragón	-5914	-0,0219957772124566
2011	Mujeres	12	02	Aragón	5345	0,0198795111938757
2012	Hombres	12	02	Aragón	-6054	-0,022516475354111
2012	Mujeres	12	02	Aragón	5661	0,0210548012850384
2013	Hombres	12	02	Aragón	-6227	-0,0231599094862982
2013	Mujeres	12	02	Aragón	5727	0,021300273266104
2014	Hombres	12	02	Aragón	-6163	-0,0229218760501133
2014	Mujeres	12	02	Aragón	5874	0,0218470063148411
2015	Hombres	12	02	Aragón	-6075	-0,0225945800753592
2015	Mujeres	12	02	Aragón	5710	0,0212370456346174
2016	Hombres	12	02	Aragón	-6259	-0,0232789262043906
2016	Mujeres	12	02	Aragón	5993	0,0222895997352473
2017	Hombres	12	02	Aragón	-6424	-0,0238926061570547
2017	Mujeres	12	02	Aragón	6164	0,0229255953225537
2018	Hombres	12	02	Aragón	-6451	-0,0239930265129452
2018	Mujeres	12	02	Aragón	6052	0,0225090368092302
1998	Hombres	11	02	Aragón	-5540	-0,0206047693197514
1998	Mujeres	11	02	Aragón	5404	0,0200989482678586
1999	Hombres	11	02	Aragón	-5419	-0,0201547373544644
1999	Mujeres	11	02	Aragón	5286	0,0196600741198928
2000	Hombres	11	02	Aragón	-5498	-0,0204485598772551
2000	Mujeres	11	02	Aragón	5270	0,0196005657608465
2001	Hombres	11	02	Aragón	-5543	-0,0206159271370726
2001	Mujeres	11	02	Aragón	5097	0,0189571316286594
2002	Hombres	11	02	Aragón	-5384	-0,0200245628190508
2002	Mujeres	11	02	Aragón	4960	0,0184475913043262
2003	Hombres	11	02	Aragón	-5302	-0,019719582478939
2003	Mujeres	11	02	Aragón	5207	0,0193662515971021
2004	Hombres	11	02	Aragón	-5534	-0,0205824536851091
2004	Mujeres	11	02	Aragón	5458	0,0202997889796396
2005	Hombres	11	02	Aragón	-5500	-0,0204559984221359
2005	Mujeres	11	02	Aragón	5227	0,0194406370459098
2006	Hombres	11	02	Aragón	-5511	-0,0204969104189801
2006	Mujeres	11	02	Aragón	5336	0,0198460377419122
2007	Hombres	11	02	Aragón	-5535	-0,0205861729575495
2007	Mujeres	11	02	Aragón	5277	0,0196266006679293
2008	Hombres	11	02	Aragón	-5691	-0,02116637945825
2008	Mujeres	11	02	Aragón	5456	0,0202923504347588
2009	Hombres	11	02	Aragón	-5826	-0,0216684812377025
2009	Mujeres	11	02	Aragón	5541	0,0206084885921918
2010	Hombres	11	02	Aragón	-5902	-0,021951145943172
2010	Mujeres	11	02	Aragón	5346	0,0198832304663161
2011	Hombres	11	02	Aragón	-6004	-0,0223305117320916
2011	Mujeres	11	02	Aragón	5607	0,0208539605732574
2012	Hombres	11	02	Aragón	-6179	-0,0229813844091595
2012	Mujeres	11	02	Aragón	5730	0,0213114310834252
2013	Hombres	11	02	Aragón	-6237	-0,0231971022107021
2013	Mujeres	11	02	Aragón	5977	0,0222300913762011
2014	Hombres	11	02	Aragón	-6078	-0,0226057378926803
2014	Mujeres	11	02	Aragón	5732	0,021318869628306
2015	Hombres	11	02	Aragón	-6262	-0,0232900840217118
2015	Mujeres	11	02	Aragón	5998	0,0223081960974493
2016	Hombres	11	02	Aragón	-6369	-0,0236880461728333
2016	Mujeres	11	02	Aragón	6150	0,0228735255083883
2017	Hombres	11	02	Aragón	-6409	-0,0238368170704489
2017	Mujeres	11	02	Aragón	6022	0,0223974586360186
2018	Hombres	11	02	Aragón	-6709	-0,0249525988025654
2018	Mujeres	11	02	Aragón	6211	0,023100401127252
1998	Hombres	10	02	Aragón	-5268	-0,0195931272159658
1998	Mujeres	10	02	Aragón	5174	0,0192435156065693
1999	Hombres	10	02	Aragón	-5397	-0,0200729133607759
1999	Mujeres	10	02	Aragón	5177	0,0192546734238904
2000	Hombres	10	02	Aragón	-5496	-0,0204411213323743
2000	Mujeres	10	02	Aragón	5038	0,0187376945546764
2001	Hombres	10	02	Aragón	-5291	-0,0196786704820947
2001	Mujeres	10	02	Aragón	4863	0,0180868218776085
2002	Hombres	10	02	Aragón	-5157	-0,0191802879750827
2002	Mujeres	10	02	Aragón	5096	0,018953412356219
2003	Hombres	10	02	Aragón	-5385	-0,0200282820914912
2003	Mujeres	10	02	Aragón	5335	0,0198423184694718
2004	Hombres	10	02	Aragón	-5383	-0,0200208435466104
2004	Mujeres	10	02	Aragón	5138	0,0191096217987153
2005	Hombres	10	02	Aragón	-5421	-0,0201621758993452
2005	Mujeres	10	02	Aragón	5254	0,0195410574018003
2006	Hombres	10	02	Aragón	-5481	-0,0203853322457685
2006	Mujeres	10	02	Aragón	5199	0,019336497417579
2007	Hombres	10	02	Aragón	-5501	-0,0204597176945762
2007	Mujeres	10	02	Aragón	5323	0,0197976872001871
2008	Hombres	10	02	Aragón	-5737	-0,0213374659905079
2008	Mujeres	10	02	Aragón	5442	0,0202402806205933
2009	Hombres	10	02	Aragón	-5867	-0,0218209714077584
2009	Mujeres	10	02	Aragón	5329	0,0198200028348295
2010	Hombres	10	02	Aragón	-5986	-0,0222635648281646
2010	Mujeres	10	02	Aragón	5578	0,0207461016724861
2011	Hombres	10	02	Aragón	-6118	-0,0227545087902959
2011	Mujeres	10	02	Aragón	5699	0,0211961336377731
2012	Hombres	10	02	Aragón	-6188	-0,023014857861123
2012	Mujeres	10	02	Aragón	5938	0,0220850397510259
2013	Hombres	10	02	Aragón	-6176	-0,0229702265918384
2013	Mujeres	10	02	Aragón	5818	0,0216387270581794
2014	Hombres	10	02	Aragón	-6271	-0,0233235574736753
2014	Mujeres	10	02	Aragón	6035	0,0224458091777436
2015	Hombres	10	02	Aragón	-6378	-0,0237215196247968
2015	Mujeres	10	02	Aragón	6166	0,0229330338674345
2016	Hombres	10	02	Aragón	-6376	-0,023714081079916
2016	Mujeres	10	02	Aragón	5975	0,0222226528313203
2017	Hombres	10	02	Aragón	-6624	-0,0246364606451324
2017	Mujeres	10	02	Aragón	6190	0,0230222964060038
2018	Hombres	10	02	Aragón	-6821	-0,0253691573158889
2018	Mujeres	10	02	Aragón	6424	0,0238926061570547
1998	Hombres	09	02	Aragón	-5309	-0,0197456173860217
1998	Mujeres	09	02	Aragón	5113	0,0190166399877056
1999	Hombres	09	02	Aragón	-5377	-0,0199985279119681
1999	Mujeres	09	02	Aragón	4951	0,0184141178523627
2000	Hombres	09	02	Aragón	-5230	-0,019451794863231
2000	Mujeres	09	02	Aragón	4808	0,0178822618933871
2001	Hombres	09	02	Aragón	-5055	-0,018800922186163
2001	Mujeres	09	02	Aragón	4957	0,018436433487005
2002	Hombres	09	02	Aragón	-5258	-0,0195559344915619
2002	Mujeres	09	02	Aragón	5226	0,0194369177734695
2003	Hombres	09	02	Aragón	-5252	-0,0195336188569196
2003	Mujeres	09	02	Aragón	5016	0,0186558705609879
2004	Hombres	09	02	Aragón	-5335	-0,0198423184694718
2004	Mujeres	09	02	Aragón	5171	0,0192323577892481
2005	Hombres	09	02	Aragón	-5412	-0,0201287024473817
2005	Mujeres	09	02	Aragón	5123	0,0190538327121095
2006	Hombres	09	02	Aragón	-5362	-0,0199427388253623
2006	Mujeres	09	02	Aragón	5214	0,0193922865041848
2007	Hombres	09	02	Aragón	-5601	-0,0208316449386151
2007	Mujeres	09	02	Aragón	5325	0,0198051257450679
2008	Hombres	09	02	Aragón	-5756	-0,0214081321668753
2008	Mujeres	09	02	Aragón	5244	0,0195038646773964
2009	Hombres	09	02	Aragón	-5938	-0,0220850397510259
2009	Mujeres	09	02	Aragón	5540	0,0206047693197514
2010	Hombres	09	02	Aragón	-6094	-0,0226652462517265
2010	Mujeres	09	02	Aragón	5685	0,0211440638236077
2011	Hombres	09	02	Aragón	-6154	-0,0228884025981498
2011	Mujeres	09	02	Aragón	5923	0,0220292506644201
2012	Hombres	09	02	Aragón	-6150	-0,0228735255083883
2012	Mujeres	09	02	Aragón	5799	0,021568060881812
2013	Hombres	09	02	Aragón	-6361	-0,0236582919933102
2013	Mujeres	09	02	Aragón	6146	0,0228586484186267
2014	Hombres	09	02	Aragón	-6386	-0,0237512738043199
2014	Mujeres	09	02	Aragón	6184	0,0229999807713615
2015	Hombres	09	02	Aragón	-6392	-0,0237735894389623
2015	Mujeres	09	02	Aragón	6002	0,0223230731872108
2016	Hombres	09	02	Aragón	-6592	-0,0245174439270399
2016	Mujeres	09	02	Aragón	6140	0,0228363327839844
2017	Hombres	09	02	Aragón	-6802	-0,0252984911395215
2017	Mujeres	09	02	Aragón	6350	0,023617379996466
2018	Hombres	09	02	Aragón	-7046	-0,0262059936149762
2018	Mujeres	09	02	Aragón	6452	0,0239967457853856
1998	Hombres	08	02	Aragón	-5332	-0,0198311606521506
1998	Mujeres	08	02	Aragón	4917	0,0182876625893895
1999	Hombres	08	02	Aragón	-5137	-0,0191059025262749
1999	Mujeres	08	02	Aragón	4728	0,0175847200981561
2000	Hombres	08	02	Aragón	-4979	-0,0185182574806935
2000	Mujeres	08	02	Aragón	4904	0,0182393120476644
2001	Hombres	08	02	Aragón	-5171	-0,0192323577892481
2001	Mujeres	08	02	Aragón	5108	0,0189980436255036
2002	Hombres	08	02	Aragón	-5131	-0,0190835868916326
2002	Mujeres	08	02	Aragón	4876	0,0181351724193335
2003	Hombres	08	02	Aragón	-5185	-0,0192844276034135
2003	Mujeres	08	02	Aragón	5034	0,0187228174649149
2004	Hombres	08	02	Aragón	-5315	-0,019767933020664
2004	Mujeres	08	02	Aragón	4998	0,0185889236570609
2005	Hombres	08	02	Aragón	-5267	-0,0195894079435254
2005	Mujeres	08	02	Aragón	5145	0,019135656705798
2006	Hombres	08	02	Aragón	-5465	-0,0203258238867223
2006	Mujeres	08	02	Aragón	5223	0,0194257599561483
2007	Hombres	08	02	Aragón	-5602	-0,0208353642110555
2007	Mujeres	08	02	Aragón	5081	0,0188976232696131
2008	Hombres	08	02	Aragón	-5831	-0,0216870775999044
2008	Mujeres	08	02	Aragón	5403	0,0200952289954182
2009	Hombres	08	02	Aragón	-6040	-0,0224644055399456
2009	Mujeres	08	02	Aragón	5615	0,0208837147527805
2010	Hombres	08	02	Aragón	-6164	-0,0229255953225537
2010	Mujeres	08	02	Aragón	5925	0,0220366892093009
2011	Hombres	08	02	Aragón	-6102	-0,0226950004312496
2011	Mujeres	08	02	Aragón	5777	0,0214862368881234
2012	Hombres	08	02	Aragón	-6338	-0,0235727487271813
2012	Mujeres	08	02	Aragón	6118	0,0227545087902959
2013	Hombres	08	02	Aragón	-6471	-0,0240674119617529
2013	Mujeres	08	02	Aragón	6293	0,0234053814673638
2014	Hombres	08	02	Aragón	-6418	-0,0238702905224124
2014	Mujeres	08	02	Aragón	6009	0,0223491080942935
2015	Hombres	08	02	Aragón	-6607	-0,0245732330136458
2015	Mujeres	08	02	Aragón	6164	0,0229255953225537
2016	Hombres	08	02	Aragón	-6748	-0,0250976504277405
2016	Mujeres	08	02	Aragón	6322	0,0235132403681351
2017	Hombres	08	02	Aragón	-7007	-0,0260609419898011
2017	Mujeres	08	02	Aragón	6447	0,0239781494231836
2018	Hombres	08	02	Aragón	-6699	-0,0249154060781615
2018	Mujeres	08	02	Aragón	6318	0,0234983632783735
1998	Hombres	07	02	Aragón	-5056	-0,0188046414586034
1998	Mujeres	07	02	Aragón	4648	0,017287178302925
1999	Hombres	07	02	Aragón	-4882	-0,0181574880539759
1999	Mujeres	07	02	Aragón	4842	0,0180087171563603
2000	Hombres	07	02	Aragón	-5115	-0,0190240785325863
2000	Mujeres	07	02	Aragón	5051	0,0187860450964015
2001	Hombres	07	02	Aragón	-5022	-0,0186781861956302
2001	Mujeres	07	02	Aragón	4740	0,0176293513674407
2002	Hombres	07	02	Aragón	-5059	-0,0188157992759246
2002	Mujeres	07	02	Aragón	4908	0,018254189137426
2003	Hombres	07	02	Aragón	-5178	-0,0192583926963308
2003	Mujeres	07	02	Aragón	4881	0,0181537687815355
2004	Hombres	07	02	Aragón	-5166	-0,0192137614270462
2004	Mujeres	07	02	Aragón	5048	0,0187748872790803
2005	Hombres	07	02	Aragón	-5358	-0,0199278617356007
2005	Mujeres	07	02	Aragón	5179	0,0192621119687712
2006	Hombres	07	02	Aragón	-5482	-0,0203890515182089
2006	Mujeres	07	02	Aragón	4955	0,0184289949421242
2007	Hombres	07	02	Aragón	-5671	-0,0210919940094423
2007	Mujeres	07	02	Aragón	5254	0,0195410574018003
2008	Hombres	07	02	Aragón	-5963	-0,0221780215620357
2008	Mujeres	07	02	Aragón	5510	0,0204931911465397
2009	Hombres	07	02	Aragón	-6099	-0,0226838426139285
2009	Mujeres	07	02	Aragón	5853	0,0217689015935929
2010	Hombres	07	02	Aragón	-6102	-0,0226950004312496
2010	Mujeres	07	02	Aragón	5749	0,0213820972597926
2011	Hombres	07	02	Aragón	-6345	-0,023598783634264
2011	Mujeres	07	02	Aragón	6051	0,0225053175367898
2012	Hombres	07	02	Aragón	-6474	-0,0240785697790741
2012	Mujeres	07	02	Aragón	6289	0,0233905043776023
2013	Hombres	07	02	Aragón	-6490	-0,0241380781381203
2013	Mujeres	07	02	Aragón	6121	0,022765666607617
2014	Hombres	07	02	Aragón	-6623	-0,024632741372692
2014	Mujeres	07	02	Aragón	6200	0,0230594891304077
2015	Hombres	07	02	Aragón	-6777	-0,0252055093285118
2015	Mujeres	07	02	Aragón	6358	0,0236471341759891
2016	Hombres	07	02	Aragón	-6987	-0,0259865565409933
2016	Mujeres	07	02	Aragón	6451	0,0239930265129452
2017	Hombres	07	02	Aragón	-6693	-0,0248930904435192
2017	Mujeres	07	02	Aragón	6305	0,0234500127366485
2018	Hombres	07	02	Aragón	-6572	-0,0244430584782322
2018	Mujeres	07	02	Aragón	6295	0,0234128200122446
1998	Hombres	06	02	Aragón	-4816	-0,0179120160729102
1998	Mujeres	06	02	Aragón	4800	0,017852507713864
1999	Hombres	06	02	Aragón	-4987	-0,0185480116602166
1999	Mujeres	06	02	Aragón	4953	0,0184215563972434
2000	Hombres	06	02	Aragón	-4966	-0,0184699069389685
2000	Mujeres	06	02	Aragón	4689	0,0174396684729809
2001	Hombres	06	02	Aragón	-4932	-0,0183434516759953
2001	Mujeres	06	02	Aragón	4792	0,0178227535343409
2002	Hombres	06	02	Aragón	-5016	-0,0186558705609879
2002	Mujeres	06	02	Aragón	4755	0,0176851404540465
2003	Hombres	06	02	Aragón	-5035	-0,0187265367373553
2003	Mujeres	06	02	Aragón	4904	0,0182393120476644
2004	Hombres	06	02	Aragón	-5238	-0,0194815490427541
2004	Mujeres	06	02	Aragón	5094	0,0189459738113382
2005	Hombres	06	02	Aragón	-5399	-0,0200803519056566
2005	Mujeres	06	02	Aragón	4889	0,0181835229610586
2006	Hombres	06	02	Aragón	-5546	-0,0206270849543937
2006	Mujeres	06	02	Aragón	5156	0,0191765687026423
2007	Hombres	06	02	Aragón	-5816	-0,0216312885132986
2007	Mujeres	06	02	Aragón	5330	0,0198237221072698
2008	Hombres	06	02	Aragón	-5985	-0,0222598455557242
2008	Mujeres	06	02	Aragón	5739	0,0213449045353887
2009	Hombres	06	02	Aragón	-6045	-0,0224830019021475
2009	Mujeres	06	02	Aragón	5690	0,0211626601858096
2010	Hombres	06	02	Aragón	-6325	-0,0235243981854562
2010	Mujeres	06	02	Aragón	6018	0,022382581546257
2011	Hombres	06	02	Aragón	-6470	-0,0240636926893125
2011	Mujeres	06	02	Aragón	6240	0,0232082600280232
2012	Hombres	06	02	Aragón	-6498	-0,0241678323176434
2012	Mujeres	06	02	Aragón	6133	0,0228102978769017
2013	Hombres	06	02	Aragón	-6710	-0,0249563180750057
2013	Mujeres	06	02	Aragón	6317	0,0234946440059331
2014	Hombres	06	02	Aragón	-6794	-0,0252687369599984
2014	Mujeres	06	02	Aragón	6386	0,0237512738043199
2015	Hombres	06	02	Aragón	-7013	-0,0260832576244434
2015	Mujeres	06	02	Aragón	6514	0,0242273406766896
2016	Hombres	06	02	Aragón	-6655	-0,0247517580907844
2016	Mujeres	06	02	Aragón	6294	0,0234091007398042
2017	Hombres	06	02	Aragón	-6523	-0,0242608141286531
2017	Mujeres	06	02	Aragón	6257	0,0232714876595098
2018	Hombres	06	02	Aragón	-6439	-0,0239483952436605
2018	Mujeres	06	02	Aragón	6171	0,0229516302296364
1998	Hombres	05	02	Aragón	-4928	-0,0183285745862337
1998	Mujeres	05	02	Aragón	4858	0,0180682255154065
1999	Hombres	05	02	Aragón	-4841	-0,0180049978839199
1999	Mujeres	05	02	Aragón	4577	0,0170231099596574
2000	Hombres	05	02	Aragón	-4902	-0,0182318735027836
2000	Mujeres	05	02	Aragón	4740	0,0176293513674407
2001	Hombres	05	02	Aragón	-4866	-0,0180979796949297
2001	Mujeres	05	02	Aragón	4632	0,0172276699438788
2002	Hombres	05	02	Aragón	-4888	-0,0181798036886182
2002	Mujeres	05	02	Aragón	4723	0,0175661237359541
2003	Hombres	05	02	Aragón	-5064	-0,0188343956381265
2003	Mujeres	05	02	Aragón	4944	0,0183880829452799
2004	Hombres	05	02	Aragón	-5232	-0,0194592334081118
2004	Mujeres	05	02	Aragón	4781	0,0177818415374966
2005	Hombres	05	02	Aragón	-5412	-0,0201287024473817
2005	Mujeres	05	02	Aragón	5031	0,0187116596475937
2006	Hombres	05	02	Aragón	-5629	-0,020935784566946
2006	Mujeres	05	02	Aragón	5203	0,0193513745073405
2007	Hombres	05	02	Aragón	-5809	-0,0216052536062159
2007	Mujeres	05	02	Aragón	5548	0,0206345234992745
2008	Hombres	05	02	Aragón	-5907	-0,0219697423053739
2008	Mujeres	05	02	Aragón	5560	0,0206791547685592
2009	Hombres	05	02	Aragón	-6264	-0,0232975225665926
2009	Mujeres	05	02	Aragón	5980	0,0222412491935223
2010	Hombres	05	02	Aragón	-6444	-0,0239669916058625
2010	Mujeres	05	02	Aragón	6204	0,0230743662201693
2011	Hombres	05	02	Aragón	-6498	-0,0241678323176434
2011	Mujeres	05	02	Aragón	6084	0,0226280535273226
2012	Hombres	05	02	Aragón	-6710	-0,0249563180750057
2012	Mujeres	05	02	Aragón	6279	0,0233533116531984
2013	Hombres	05	02	Aragón	-6886	-0,0256109100245141
2013	Mujeres	05	02	Aragón	6502	0,024182709407405
2014	Hombres	05	02	Aragón	-7057	-0,0262469056118205
2014	Mujeres	05	02	Aragón	6542	0,0243314803050205
2015	Hombres	05	02	Aragón	-6689	-0,0248782133537576
2015	Mujeres	05	02	Aragón	6328	0,0235355560027774
2016	Hombres	05	02	Aragón	-6513	-0,0242236214042492
2016	Mujeres	05	02	Aragón	6260	0,023282645476831
2017	Hombres	05	02	Aragón	-6417	-0,023866571249972
2017	Mujeres	05	02	Aragón	6165	0,0229293145949941
2018	Hombres	05	02	Aragón	-6180	-0,0229851036815999
2018	Mujeres	05	02	Aragón	5974	0,0222189335588799
1998	Hombres	04	02	Aragón	-4798	-0,0178450691689832
1998	Mujeres	04	02	Aragón	4504	0,0167516030715091
1999	Hombres	04	02	Aragón	-4764	-0,01771861390601
1999	Mujeres	04	02	Aragón	4649	0,0172908975753654
2000	Hombres	04	02	Aragón	-4815	-0,0179082968004698
2000	Mujeres	04	02	Aragón	4573	0,0170082328698959
2001	Hombres	04	02	Aragón	-4743	-0,0176405091847619
2001	Mujeres	04	02	Aragón	4591	0,0170751797738229
2002	Hombres	04	02	Aragón	-4844	-0,0180161557012411
2002	Mujeres	04	02	Aragón	4680	0,0174061950210174
2003	Hombres	04	02	Aragón	-5061	-0,0188232378208054
2003	Mujeres	04	02	Aragón	4628	0,0172127928541172
2004	Hombres	04	02	Aragón	-5277	-0,0196266006679293
2004	Mujeres	04	02	Aragón	4911	0,0182653469547471
2005	Hombres	04	02	Aragón	-5512	-0,0205006296914205
2005	Mujeres	04	02	Aragón	5150	0,0191542530679999
2006	Hombres	04	02	Aragón	-5670	-0,0210882747370019
2006	Mujeres	04	02	Aragón	5432	0,0202030878961895
2007	Hombres	04	02	Aragón	-5678	-0,021118028916525
2007	Mujeres	04	02	Aragón	5377	0,0199985279119681
2008	Hombres	04	02	Aragón	-6141	-0,0228400520564248
2008	Mujeres	04	02	Aragón	5868	0,0218246906801988
2009	Hombres	04	02	Aragón	-6368	-0,0236843269003929
2009	Mujeres	04	02	Aragón	6177	0,0229739458642788
2010	Hombres	04	02	Aragón	-6478	-0,0240934468688357
2010	Mujeres	04	02	Aragón	6064	0,0225536680785149
2011	Hombres	04	02	Aragón	-6692	-0,0248893711710788
2011	Mujeres	04	02	Aragón	6244	0,0232231371177848
2012	Hombres	04	02	Aragón	-6878	-0,025581155844991
2012	Mujeres	04	02	Aragón	6497	0,024164113045203
2013	Hombres	04	02	Aragón	-7173	-0,0266783412149055
2013	Mujeres	04	02	Aragón	6627	0,0246476184624535
2014	Hombres	04	02	Aragón	-6708	-0,024948879530125
2014	Mujeres	04	02	Aragón	6326	0,0235281174578966
2015	Hombres	04	02	Aragón	-6518	-0,0242422177664512
2015	Mujeres	04	02	Aragón	6284	0,0233719080154003
2016	Hombres	04	02	Aragón	-6375	-0,0237103618074757
2016	Mujeres	04	02	Aragón	6110	0,0227247546107727
2017	Hombres	04	02	Aragón	-6112	-0,0227321931556535
2017	Mujeres	04	02	Aragón	5916	0,0220032157573374
2018	Hombres	04	02	Aragón	-6102	-0,0226950004312496
2018	Mujeres	04	02	Aragón	5756	0,0214081321668753
1998	Hombres	03	02	Aragón	-4713	-0,0175289310115502
1998	Mujeres	03	02	Aragón	4602	0,0171160917706671
1999	Hombres	03	02	Aragón	-4658	-0,0173243710273289
1999	Mujeres	03	02	Aragón	4452	0,0165582009046089
2000	Hombres	03	02	Aragón	-4686	-0,0174285106556598
2000	Mujeres	03	02	Aragón	4549	0,0169189703313266
2001	Hombres	03	02	Aragón	-4717	-0,0175438081013118
2001	Mujeres	03	02	Aragón	4559	0,0169561630557304
2002	Hombres	03	02	Aragón	-4887	-0,0181760844161778
2002	Mujeres	03	02	Aragón	4413	0,0164131492794337
2003	Hombres	03	02	Aragón	-5131	-0,0190835868916326
2003	Mujeres	03	02	Aragón	4776	0,0177632451752947
2004	Hombres	03	02	Aragón	-5382	-0,02001712427417
2004	Mujeres	03	02	Aragón	4997	0,0185852043846205
2005	Hombres	03	02	Aragón	-5566	-0,0207014704032015
