Mes (código)	Mes y año	Provincia código	Provincia nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
201209	Septiembre 2012	44	Teruel	Mujeres	590	2	De 3 a 6 meses
201209	Septiembre 2012	44	Teruel	Mujeres	880	3	De 6 a 12 meses
201209	Septiembre 2012	44	Teruel	Mujeres	866	4	De 1 a 2 años
201209	Septiembre 2012	44	Teruel	Mujeres	321	5	De 2 a 3 años
201209	Septiembre 2012	44	Teruel	Mujeres	306	6	Más de 3 años
201209	Septiembre 2012	50	Zaragoza	Hombres	13918	1	Hasta 3 meses
201209	Septiembre 2012	50	Zaragoza	Hombres	5643	2	De 3 a 6 meses
201209	Septiembre 2012	50	Zaragoza	Hombres	7779	3	De 6 a 12 meses
201209	Septiembre 2012	50	Zaragoza	Hombres	6711	4	De 1 a 2 años
201209	Septiembre 2012	50	Zaragoza	Hombres	2667	5	De 2 a 3 años
201209	Septiembre 2012	50	Zaragoza	Hombres	2967	6	Más de 3 años
201209	Septiembre 2012	50	Zaragoza	Mujeres	12605	1	Hasta 3 meses
201209	Septiembre 2012	50	Zaragoza	Mujeres	5379	2	De 3 a 6 meses
201209	Septiembre 2012	50	Zaragoza	Mujeres	7597	3	De 6 a 12 meses
201209	Septiembre 2012	50	Zaragoza	Mujeres	7382	4	De 1 a 2 años
201209	Septiembre 2012	50	Zaragoza	Mujeres	3558	5	De 2 a 3 años
201209	Septiembre 2012	50	Zaragoza	Mujeres	4798	6	Más de 3 años
201208	Agosto 2012	22	Huesca	Hombres	2631	1	Hasta 3 meses
201208	Agosto 2012	22	Huesca	Hombres	1109	2	De 3 a 6 meses
201208	Agosto 2012	22	Huesca	Hombres	1651	3	De 6 a 12 meses
201208	Agosto 2012	22	Huesca	Hombres	1271	4	De 1 a 2 años
201208	Agosto 2012	22	Huesca	Hombres	463	5	De 2 a 3 años
201208	Agosto 2012	22	Huesca	Hombres	393	6	Más de 3 años
201208	Agosto 2012	22	Huesca	Mujeres	2365	1	Hasta 3 meses
201208	Agosto 2012	22	Huesca	Mujeres	962	2	De 3 a 6 meses
201208	Agosto 2012	22	Huesca	Mujeres	1357	3	De 6 a 12 meses
201208	Agosto 2012	22	Huesca	Mujeres	1215	4	De 1 a 2 años
201208	Agosto 2012	22	Huesca	Mujeres	479	5	De 2 a 3 años
201208	Agosto 2012	22	Huesca	Mujeres	532	6	Más de 3 años
201208	Agosto 2012	44	Teruel	Hombres	1930	1	Hasta 3 meses
201208	Agosto 2012	44	Teruel	Hombres	729	2	De 3 a 6 meses
201208	Agosto 2012	44	Teruel	Hombres	1225	3	De 6 a 12 meses
201208	Agosto 2012	44	Teruel	Hombres	1030	4	De 1 a 2 años
201208	Agosto 2012	44	Teruel	Hombres	310	5	De 2 a 3 años
201208	Agosto 2012	44	Teruel	Hombres	217	6	Más de 3 años
201208	Agosto 2012	44	Teruel	Mujeres	1422	1	Hasta 3 meses
201208	Agosto 2012	44	Teruel	Mujeres	561	2	De 3 a 6 meses
201208	Agosto 2012	44	Teruel	Mujeres	982	3	De 6 a 12 meses
201208	Agosto 2012	44	Teruel	Mujeres	809	4	De 1 a 2 años
201208	Agosto 2012	44	Teruel	Mujeres	311	5	De 2 a 3 años
201208	Agosto 2012	44	Teruel	Mujeres	287	6	Más de 3 años
201208	Agosto 2012	50	Zaragoza	Hombres	13139	1	Hasta 3 meses
201208	Agosto 2012	50	Zaragoza	Hombres	5474	2	De 3 a 6 meses
201208	Agosto 2012	50	Zaragoza	Hombres	8336	3	De 6 a 12 meses
201208	Agosto 2012	50	Zaragoza	Hombres	6636	4	De 1 a 2 años
201208	Agosto 2012	50	Zaragoza	Hombres	2686	5	De 2 a 3 años
201208	Agosto 2012	50	Zaragoza	Hombres	2869	6	Más de 3 años
201208	Agosto 2012	50	Zaragoza	Mujeres	11900	1	Hasta 3 meses
201208	Agosto 2012	50	Zaragoza	Mujeres	5241	2	De 3 a 6 meses
201208	Agosto 2012	50	Zaragoza	Mujeres	8329	3	De 6 a 12 meses
201208	Agosto 2012	50	Zaragoza	Mujeres	7346	4	De 1 a 2 años
201208	Agosto 2012	50	Zaragoza	Mujeres	3474	5	De 2 a 3 años
201208	Agosto 2012	50	Zaragoza	Mujeres	4698	6	Más de 3 años
201207	Julio 2012	22	Huesca	Hombres	2563	1	Hasta 3 meses
201207	Julio 2012	22	Huesca	Hombres	1178	2	De 3 a 6 meses
201207	Julio 2012	22	Huesca	Hombres	1668	3	De 6 a 12 meses
201207	Julio 2012	22	Huesca	Hombres	1267	4	De 1 a 2 años
201207	Julio 2012	22	Huesca	Hombres	455	5	De 2 a 3 años
201207	Julio 2012	22	Huesca	Hombres	390	6	Más de 3 años
201207	Julio 2012	22	Huesca	Mujeres	2250	1	Hasta 3 meses
201207	Julio 2012	22	Huesca	Mujeres	953	2	De 3 a 6 meses
201207	Julio 2012	22	Huesca	Mujeres	1390	3	De 6 a 12 meses
201207	Julio 2012	22	Huesca	Mujeres	1181	4	De 1 a 2 años
201207	Julio 2012	22	Huesca	Mujeres	484	5	De 2 a 3 años
201207	Julio 2012	22	Huesca	Mujeres	517	6	Más de 3 años
201207	Julio 2012	44	Teruel	Hombres	1815	1	Hasta 3 meses
201207	Julio 2012	44	Teruel	Hombres	793	2	De 3 a 6 meses
201207	Julio 2012	44	Teruel	Hombres	1225	3	De 6 a 12 meses
201207	Julio 2012	44	Teruel	Hombres	1019	4	De 1 a 2 años
201207	Julio 2012	44	Teruel	Hombres	299	5	De 2 a 3 años
201207	Julio 2012	44	Teruel	Hombres	206	6	Más de 3 años
201207	Julio 2012	44	Teruel	Mujeres	1383	1	Hasta 3 meses
201207	Julio 2012	44	Teruel	Mujeres	591	2	De 3 a 6 meses
201207	Julio 2012	44	Teruel	Mujeres	1042	3	De 6 a 12 meses
201207	Julio 2012	44	Teruel	Mujeres	777	4	De 1 a 2 años
201207	Julio 2012	44	Teruel	Mujeres	317	5	De 2 a 3 años
201207	Julio 2012	44	Teruel	Mujeres	285	6	Más de 3 años
201207	Julio 2012	50	Zaragoza	Hombres	12980	1	Hasta 3 meses
201207	Julio 2012	50	Zaragoza	Hombres	5799	2	De 3 a 6 meses
201207	Julio 2012	50	Zaragoza	Hombres	8255	3	De 6 a 12 meses
201207	Julio 2012	50	Zaragoza	Hombres	6656	4	De 1 a 2 años
201207	Julio 2012	50	Zaragoza	Hombres	2688	5	De 2 a 3 años
201207	Julio 2012	50	Zaragoza	Hombres	2780	6	Más de 3 años
201207	Julio 2012	50	Zaragoza	Mujeres	11571	1	Hasta 3 meses
201207	Julio 2012	50	Zaragoza	Mujeres	5538	2	De 3 a 6 meses
201207	Julio 2012	50	Zaragoza	Mujeres	8137	3	De 6 a 12 meses
201207	Julio 2012	50	Zaragoza	Mujeres	7236	4	De 1 a 2 años
201207	Julio 2012	50	Zaragoza	Mujeres	3506	5	De 2 a 3 años
201207	Julio 2012	50	Zaragoza	Mujeres	4590	6	Más de 3 años
201206	Junio 2012	22	Huesca	Hombres	2500	1	Hasta 3 meses
201206	Junio 2012	22	Huesca	Hombres	1415	2	De 3 a 6 meses
201206	Junio 2012	22	Huesca	Hombres	1696	3	De 6 a 12 meses
201206	Junio 2012	22	Huesca	Hombres	1251	4	De 1 a 2 años
201206	Junio 2012	22	Huesca	Hombres	445	5	De 2 a 3 años
201206	Junio 2012	22	Huesca	Hombres	380	6	Más de 3 años
201206	Junio 2012	22	Huesca	Mujeres	2161	1	Hasta 3 meses
201206	Junio 2012	22	Huesca	Mujeres	1144	2	De 3 a 6 meses
201206	Junio 2012	22	Huesca	Mujeres	1441	3	De 6 a 12 meses
201206	Junio 2012	22	Huesca	Mujeres	1135	4	De 1 a 2 años
201206	Junio 2012	22	Huesca	Mujeres	516	5	De 2 a 3 años
201206	Junio 2012	22	Huesca	Mujeres	496	6	Más de 3 años
201206	Junio 2012	44	Teruel	Hombres	1615	1	Hasta 3 meses
201206	Junio 2012	44	Teruel	Hombres	941	2	De 3 a 6 meses
201206	Junio 2012	44	Teruel	Hombres	1290	3	De 6 a 12 meses
201206	Junio 2012	44	Teruel	Hombres	964	4	De 1 a 2 años
201206	Junio 2012	44	Teruel	Hombres	297	5	De 2 a 3 años
201206	Junio 2012	44	Teruel	Hombres	203	6	Más de 3 años
201206	Junio 2012	44	Teruel	Mujeres	1338	1	Hasta 3 meses
201206	Junio 2012	44	Teruel	Mujeres	737	2	De 3 a 6 meses
201206	Junio 2012	44	Teruel	Mujeres	1147	3	De 6 a 12 meses
201206	Junio 2012	44	Teruel	Mujeres	773	4	De 1 a 2 años
201206	Junio 2012	44	Teruel	Mujeres	330	5	De 2 a 3 años
201206	Junio 2012	44	Teruel	Mujeres	279	6	Más de 3 años
201206	Junio 2012	50	Zaragoza	Hombres	11962	1	Hasta 3 meses
201206	Junio 2012	50	Zaragoza	Hombres	6827	2	De 3 a 6 meses
201206	Junio 2012	50	Zaragoza	Hombres	8543	3	De 6 a 12 meses
201206	Junio 2012	50	Zaragoza	Hombres	6650	4	De 1 a 2 años
201206	Junio 2012	50	Zaragoza	Hombres	2682	5	De 2 a 3 años
201206	Junio 2012	50	Zaragoza	Hombres	2678	6	Más de 3 años
201206	Junio 2012	50	Zaragoza	Mujeres	10987	1	Hasta 3 meses
201206	Junio 2012	50	Zaragoza	Mujeres	6620	2	De 3 a 6 meses
201206	Junio 2012	50	Zaragoza	Mujeres	8263	3	De 6 a 12 meses
201206	Junio 2012	50	Zaragoza	Mujeres	7193	4	De 1 a 2 años
201206	Junio 2012	50	Zaragoza	Mujeres	3493	5	De 2 a 3 años
201206	Junio 2012	50	Zaragoza	Mujeres	4467	6	Más de 3 años
201205	Mayo 2012	22	Huesca	Hombres	2554	1	Hasta 3 meses
201205	Mayo 2012	22	Huesca	Hombres	1604	2	De 3 a 6 meses
201205	Mayo 2012	22	Huesca	Hombres	1709	3	De 6 a 12 meses
201205	Mayo 2012	22	Huesca	Hombres	1274	4	De 1 a 2 años
201205	Mayo 2012	22	Huesca	Hombres	441	5	De 2 a 3 años
201205	Mayo 2012	22	Huesca	Hombres	359	6	Más de 3 años
201205	Mayo 2012	22	Huesca	Mujeres	2285	1	Hasta 3 meses
201205	Mayo 2012	22	Huesca	Mujeres	1223	2	De 3 a 6 meses
201205	Mayo 2012	22	Huesca	Mujeres	1646	3	De 6 a 12 meses
201205	Mayo 2012	22	Huesca	Mujeres	1145	4	De 1 a 2 años
201205	Mayo 2012	22	Huesca	Mujeres	514	5	De 2 a 3 años
201205	Mayo 2012	22	Huesca	Mujeres	484	6	Más de 3 años
201205	Mayo 2012	44	Teruel	Hombres	1601	1	Hasta 3 meses
201205	Mayo 2012	44	Teruel	Hombres	1093	2	De 3 a 6 meses
201205	Mayo 2012	44	Teruel	Hombres	1305	3	De 6 a 12 meses
201205	Mayo 2012	44	Teruel	Hombres	939	4	De 1 a 2 años
201205	Mayo 2012	44	Teruel	Hombres	300	5	De 2 a 3 años
201205	Mayo 2012	44	Teruel	Hombres	196	6	Más de 3 años
201205	Mayo 2012	44	Teruel	Mujeres	1454	1	Hasta 3 meses
201205	Mayo 2012	44	Teruel	Mujeres	793	2	De 3 a 6 meses
201205	Mayo 2012	44	Teruel	Mujeres	1222	3	De 6 a 12 meses
201205	Mayo 2012	44	Teruel	Mujeres	760	4	De 1 a 2 años
201205	Mayo 2012	44	Teruel	Mujeres	321	5	De 2 a 3 años
201205	Mayo 2012	44	Teruel	Mujeres	264	6	Más de 3 años
201205	Mayo 2012	50	Zaragoza	Hombres	12120	1	Hasta 3 meses
201205	Mayo 2012	50	Zaragoza	Hombres	7460	2	De 3 a 6 meses
201205	Mayo 2012	50	Zaragoza	Hombres	8899	3	De 6 a 12 meses
201205	Mayo 2012	50	Zaragoza	Hombres	6633	4	De 1 a 2 años
201205	Mayo 2012	50	Zaragoza	Hombres	2750	5	De 2 a 3 años
201205	Mayo 2012	50	Zaragoza	Hombres	2568	6	Más de 3 años
201205	Mayo 2012	50	Zaragoza	Mujeres	11217	1	Hasta 3 meses
201205	Mayo 2012	50	Zaragoza	Mujeres	6975	2	De 3 a 6 meses
201205	Mayo 2012	50	Zaragoza	Mujeres	8714	3	De 6 a 12 meses
201205	Mayo 2012	50	Zaragoza	Mujeres	7187	4	De 1 a 2 años
201205	Mayo 2012	50	Zaragoza	Mujeres	3494	5	De 2 a 3 años
201205	Mayo 2012	50	Zaragoza	Mujeres	4399	6	Más de 3 años
201204	Abril 2012	22	Huesca	Hombres	2889	1	Hasta 3 meses
201204	Abril 2012	22	Huesca	Hombres	1749	2	De 3 a 6 meses
201204	Abril 2012	22	Huesca	Hombres	1724	3	De 6 a 12 meses
201204	Abril 2012	22	Huesca	Hombres	1286	4	De 1 a 2 años
201204	Abril 2012	22	Huesca	Hombres	432	5	De 2 a 3 años
201204	Abril 2012	22	Huesca	Hombres	340	6	Más de 3 años
201204	Abril 2012	22	Huesca	Mujeres	2342	1	Hasta 3 meses
201204	Abril 2012	22	Huesca	Mujeres	1260	2	De 3 a 6 meses
