Mes y año	Mes (código)	Mes nombre	Año	Sexo	Número de contratos	Temporalidad	Modalidad	Grupo de tipo de contrato	CCAA nombre
Enero 2008	200801	Enero	2008	Hombres	70	Temporal	Ligados a la formación	Formación	Aragón
Enero 2008	200801	Enero	2008	Hombres	76	Temporal	Ligados a la formación	Prácticas	Aragón
Enero 2008	200801	Enero	2008	Mujeres	38	Temporal	Ligados a la formación	Formación	Aragón
Enero 2008	200801	Enero	2008	Mujeres	94	Temporal	Ligados a la formación	Prácticas	Aragón
Enero 2008	200801	Enero	2008	Hombres	32	Temporal	Otros	Otros	Aragón
Enero 2008	200801	Enero	2008	Mujeres	88	Temporal	Otros	Otros	Aragón
Enero 2008	200801	Enero	2008	Hombres	1853	Indefinido	Indefinido	Indef. Fomento	Aragón
Enero 2008	200801	Enero	2008	Hombres	1256	Indefinido	Indefinido	Indef. Ordinario	Aragón
Enero 2008	200801	Enero	2008	Mujeres	1812	Indefinido	Indefinido	Indef. Fomento	Aragón
Enero 2008	200801	Enero	2008	Mujeres	853	Indefinido	Indefinido	Indef. Ordinario	Aragón
Enero 2008	200801	Enero	2008	Hombres	37	Indefinido	Discapacitados	Minusválidos	Aragón
Enero 2008	200801	Enero	2008	Mujeres	11	Indefinido	Discapacitados	Minusválidos	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	6355	Temporal	Obra o servicio	Obra o servicio	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	3868	Temporal	Obra o servicio	Obra o servicio	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	6110	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	6370	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	440	Temporal	Interinidad	Interinidad	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	2452	Temporal	Interinidad	Interinidad	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Temporal	Discapacitados	Temp. Minusv	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	10	Temporal	Discapacitados	Temp. Minusv	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	149	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	133	Temporal	Ligados a la jubilación	Relevo	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	13	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	22	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	56	Temporal	Ligados a la jubilación	Relevo	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	4	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	107	Temporal	Ligados a la formación	Formación	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	56	Temporal	Ligados a la formación	Prácticas	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	78	Temporal	Ligados a la formación	Formación	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	89	Temporal	Ligados a la formación	Prácticas	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	42	Temporal	Otros	Otros	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	75	Temporal	Otros	Otros	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	1308	Indefinido	Indefinido	Indef. Fomento	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	805	Indefinido	Indefinido	Indef. Ordinario	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	1353	Indefinido	Indefinido	Indef. Fomento	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	607	Indefinido	Indefinido	Indef. Ordinario	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	24	Indefinido	Discapacitados	Minusválidos	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	5	Indefinido	Discapacitados	Minusválidos	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	9705	Temporal	Obra o servicio	Obra o servicio	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	5282	Temporal	Obra o servicio	Obra o servicio	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	7916	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	7920	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	512	Temporal	Interinidad	Interinidad	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	2853	Temporal	Interinidad	Interinidad	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	32	Temporal	Discapacitados	Temp. Minusv	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	11	Temporal	Discapacitados	Temp. Minusv	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	164	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	162	Temporal	Ligados a la jubilación	Relevo	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	10	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	24	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	61	Temporal	Ligados a la jubilación	Relevo	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	5	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	98	Temporal	Ligados a la formación	Formación	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	72	Temporal	Ligados a la formación	Prácticas	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	126	Temporal	Ligados a la formación	Formación	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	64	Temporal	Ligados a la formación	Prácticas	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	24	Temporal	Otros	Otros	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	66	Temporal	Otros	Otros	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	1566	Indefinido	Indefinido	Indef. Fomento	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	912	Indefinido	Indefinido	Indef. Ordinario	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	1701	Indefinido	Indefinido	Indef. Fomento	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	779	Indefinido	Indefinido	Indef. Ordinario	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	29	Indefinido	Discapacitados	Minusválidos	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	11	Indefinido	Discapacitados	Minusválidos	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	12522	Temporal	Obra o servicio	Obra o servicio	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	8061	Temporal	Obra o servicio	Obra o servicio	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	10497	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	9942	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	595	Temporal	Interinidad	Interinidad	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	3108	Temporal	Interinidad	Interinidad	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	32	Temporal	Discapacitados	Temp. Minusv	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	15	Temporal	Discapacitados	Temp. Minusv	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	124	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	144	Temporal	Ligados a la jubilación	Relevo	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	15	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	32	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	67	Temporal	Ligados a la jubilación	Relevo	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	3	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	92	Temporal	Ligados a la formación	Formación	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	73	Temporal	Ligados a la formación	Prácticas	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	101	Temporal	Ligados a la formación	Formación	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	102	Temporal	Ligados a la formación	Prácticas	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	71	Temporal	Otros	Otros	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	150	Temporal	Otros	Otros	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	1836	Indefinido	Indefinido	Indef. Fomento	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	1282	Indefinido	Indefinido	Indef. Ordinario	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	1998	Indefinido	Indefinido	Indef. Fomento	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	1156	Indefinido	Indefinido	Indef. Ordinario	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	46	Indefinido	Discapacitados	Minusválidos	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	25	Indefinido	Discapacitados	Minusválidos	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	11034	Temporal	Obra o servicio	Obra o servicio	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	6297	Temporal	Obra o servicio	Obra o servicio	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	8918	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	8070	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	834	Temporal	Interinidad	Interinidad	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	2958	Temporal	Interinidad	Interinidad	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	31	Temporal	Discapacitados	Temp. Minusv	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	22	Temporal	Discapacitados	Temp. Minusv	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	121	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	130	Temporal	Ligados a la jubilación	Relevo	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	6	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	56	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	80	Temporal	Ligados a la jubilación	Relevo	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	4	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	55	Temporal	Ligados a la formación	Formación	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	88	Temporal	Ligados a la formación	Prácticas	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	34	Temporal	Ligados a la formación	Formación	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	107	Temporal	Ligados a la formación	Prácticas	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	59	Temporal	Otros	Otros	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	52	Temporal	Otros	Otros	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	1736	Indefinido	Indefinido	Indef. Fomento	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	1138	Indefinido	Indefinido	Indef. Ordinario	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	1733	Indefinido	Indefinido	Indef. Fomento	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	1226	Indefinido	Indefinido	Indef. Ordinario	Aragón
Septiembre 2007	200709	Septiembre	2007	Hombres	40	Indefinido	Discapacitados	Minusválidos	Aragón
Septiembre 2007	200709	Septiembre	2007	Mujeres	12	Indefinido	Discapacitados	Minusválidos	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	9227	Temporal	Obra o servicio	Obra o servicio	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	4031	Temporal	Obra o servicio	Obra o servicio	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	7911	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	6514	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	835	Temporal	Interinidad	Interinidad	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	2988	Temporal	Interinidad	Interinidad	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	30	Temporal	Discapacitados	Temp. Minusv	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	8	Temporal	Discapacitados	Temp. Minusv	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	65	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	70	Temporal	Ligados a la jubilación	Relevo	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	11	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	11	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	30	Temporal	Ligados a la jubilación	Relevo	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	1	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	46	Temporal	Ligados a la formación	Formación	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	54	Temporal	Ligados a la formación	Prácticas	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	38	Temporal	Ligados a la formación	Formación	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	40	Temporal	Ligados a la formación	Prácticas	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	68	Temporal	Otros	Otros	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	124	Temporal	Otros	Otros	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	1202	Indefinido	Indefinido	Indef. Fomento	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	671	Indefinido	Indefinido	Indef. Ordinario	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	1216	Indefinido	Indefinido	Indef. Fomento	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	458	Indefinido	Indefinido	Indef. Ordinario	Aragón
Agosto 2007	200708	Agosto	2007	Hombres	22	Indefinido	Discapacitados	Minusválidos	Aragón
Agosto 2007	200708	Agosto	2007	Mujeres	8	Indefinido	Discapacitados	Minusválidos	Aragón
Julio 2007	200707	Julio	2007	Hombres	11264	Temporal	Obra o servicio	Obra o servicio	Aragón
Julio 2007	200707	Julio	2007	Mujeres	6516	Temporal	Obra o servicio	Obra o servicio	Aragón
Julio 2007	200707	Julio	2007	Hombres	10987	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Julio 2007	200707	Julio	2007	Mujeres	10436	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Julio 2007	200707	Julio	2007	Hombres	996	Temporal	Interinidad	Interinidad	Aragón
Julio 2007	200707	Julio	2007	Mujeres	3168	Temporal	Interinidad	Interinidad	Aragón
Julio 2007	200707	Julio	2007	Hombres	36	Temporal	Discapacitados	Temp. Minusv	Aragón
Julio 2007	200707	Julio	2007	Mujeres	22	Temporal	Discapacitados	Temp. Minusv	Aragón
Julio 2007	200707	Julio	2007	Hombres	112	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Julio 2007	200707	Julio	2007	Hombres	130	Temporal	Ligados a la jubilación	Relevo	Aragón
Julio 2007	200707	Julio	2007	Hombres	7	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Julio 2007	200707	Julio	2007	Mujeres	19	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Julio 2007	200707	Julio	2007	Mujeres	36	Temporal	Ligados a la jubilación	Relevo	Aragón
Julio 2007	200707	Julio	2007	Mujeres	2	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Julio 2007	200707	Julio	2007	Hombres	149	Temporal	Ligados a la formación	Formación	Aragón
Julio 2007	200707	Julio	2007	Hombres	196	Temporal	Ligados a la formación	Prácticas	Aragón
Julio 2007	200707	Julio	2007	Mujeres	43	Temporal	Ligados a la formación	Formación	Aragón
Julio 2007	200707	Julio	2007	Mujeres	105	Temporal	Ligados a la formación	Prácticas	Aragón
Julio 2007	200707	Julio	2007	Hombres	29	Temporal	Otros	Otros	Aragón
Julio 2007	200707	Julio	2007	Mujeres	40	Temporal	Otros	Otros	Aragón
Julio 2007	200707	Julio	2007	Hombres	1743	Indefinido	Indefinido	Indef. Fomento	Aragón
Julio 2007	200707	Julio	2007	Hombres	1005	Indefinido	Indefinido	Indef. Ordinario	Aragón
Julio 2007	200707	Julio	2007	Mujeres	1700	Indefinido	Indefinido	Indef. Fomento	Aragón
Julio 2007	200707	Julio	2007	Mujeres	696	Indefinido	Indefinido	Indef. Ordinario	Aragón
Julio 2007	200707	Julio	2007	Hombres	28	Indefinido	Discapacitados	Minusválidos	Aragón
Julio 2007	200707	Julio	2007	Mujeres	6	Indefinido	Discapacitados	Minusválidos	Aragón
Junio 2007	200706	Junio	2007	Hombres	11566	Temporal	Obra o servicio	Obra o servicio	Aragón
Junio 2007	200706	Junio	2007	Mujeres	6466	Temporal	Obra o servicio	Obra o servicio	Aragón
Junio 2007	200706	Junio	2007	Hombres	9671	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Junio 2007	200706	Junio	2007	Mujeres	8386	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Junio 2007	200706	Junio	2007	Hombres	731	Temporal	Interinidad	Interinidad	Aragón
Junio 2007	200706	Junio	2007	Mujeres	2884	Temporal	Interinidad	Interinidad	Aragón
Junio 2007	200706	Junio	2007	Hombres	33	Temporal	Discapacitados	Temp. Minusv	Aragón
Junio 2007	200706	Junio	2007	Mujeres	18	Temporal	Discapacitados	Temp. Minusv	Aragón
Junio 2007	200706	Junio	2007	Hombres	123	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Junio 2007	200706	Junio	2007	Hombres	144	Temporal	Ligados a la jubilación	Relevo	Aragón
Junio 2007	200706	Junio	2007	Hombres	7	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Junio 2007	200706	Junio	2007	Mujeres	20	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Junio 2007	200706	Junio	2007	Mujeres	58	Temporal	Ligados a la jubilación	Relevo	Aragón
Junio 2007	200706	Junio	2007	Mujeres	6	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Junio 2007	200706	Junio	2007	Hombres	138	Temporal	Ligados a la formación	Formación	Aragón
Junio 2007	200706	Junio	2007	Hombres	172	Temporal	Ligados a la formación	Prácticas	Aragón
Junio 2007	200706	Junio	2007	Mujeres	154	Temporal	Ligados a la formación	Formación	Aragón
Junio 2007	200706	Junio	2007	Mujeres	82	Temporal	Ligados a la formación	Prácticas	Aragón
Junio 2007	200706	Junio	2007	Hombres	49	Temporal	Otros	Otros	Aragón
Junio 2007	200706	Junio	2007	Mujeres	81	Temporal	Otros	Otros	Aragón
Junio 2007	200706	Junio	2007	Hombres	1946	Indefinido	Indefinido	Indef. Fomento	Aragón
Junio 2007	200706	Junio	2007	Hombres	1060	Indefinido	Indefinido	Indef. Ordinario	Aragón
Junio 2007	200706	Junio	2007	Mujeres	1578	Indefinido	Indefinido	Indef. Fomento	Aragón
Junio 2007	200706	Junio	2007	Mujeres	699	Indefinido	Indefinido	Indef. Ordinario	Aragón
Junio 2007	200706	Junio	2007	Hombres	34	Indefinido	Discapacitados	Minusválidos	Aragón
Junio 2007	200706	Junio	2007	Mujeres	22	Indefinido	Discapacitados	Minusválidos	Aragón
Mayo 2007	200705	Mayo	2007	Hombres	13322	Temporal	Obra o servicio	Obra o servicio	Aragón
Mayo 2007	200705	Mayo	2007	Mujeres	6432	Temporal	Obra o servicio	Obra o servicio	Aragón
Mayo 2007	200705	Mayo	2007	Hombres	9556	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Mayo 2007	200705	Mayo	2007	Mujeres	8957	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Mayo 2007	200705	Mayo	2007	Hombres	434	Temporal	Interinidad	Interinidad	Aragón
Mayo 2007	200705	Mayo	2007	Mujeres	2871	Temporal	Interinidad	Interinidad	Aragón
Mayo 2007	200705	Mayo	2007	Hombres	31	Temporal	Discapacitados	Temp. Minusv	Aragón
Mayo 2007	200705	Mayo	2007	Mujeres	15	Temporal	Discapacitados	Temp. Minusv	Aragón
Mayo 2007	200705	Mayo	2007	Hombres	98	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Mayo 2007	200705	Mayo	2007	Hombres	108	Temporal	Ligados a la jubilación	Relevo	Aragón
Mayo 2007	200705	Mayo	2007	Hombres	8	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
