Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Fondo de contingencia
2007	50086	Codos	Liquidaciones	Clasificación Económica de la Administración General	623487,67	44813,55	150249,14	728,52	12894,48	414801,98	0	0	0	
2007	50087	Contamina	Liquidaciones	Consolidada	156639,58	2768,5	71454,65	164,58	207,1	82044,75	0	0	0	
2007	50088	Cosuenda	Liquidaciones	Consolidada	717064,41	146800,92	182043,78	13855,96	71453,94	282580,92	0	0	20328,89	
2007	50089	Cuarte de Huerva	Liquidaciones	Consolidada	10336850,5	2645210,26	3635955,84	35838,27	1331505,42	2639425,53	0	0	48915,18	
2007	50090	Cubel	Liquidaciones	Consolidada	201299,41	26583,71	64706,67	33,53	11836,37	98139,13	0	0	0	
2007	50091	Cuerlas (Las)	Liquidaciones	Sin información										
2007	50092	Chiprana	Liquidaciones	Sin información										
2007	50093	Chodes	Liquidaciones	Consolidada	230278,62	18749,02	74333,92	177,3	10566,23	126452,15	0	0	0	
2007	50094	Daroca	Liquidaciones	Consolidada	4014954,04	1848396,34	1046605,13	84231,46	124017,96	769292,84	2788,37	0	139621,94	
2007	50095	Ejea de los Caballeros	Liquidaciones	Consolidada	23198480,97	4105598,83	5684239,09	263577,51	1082746,47	4824121,86	6321707,28	0	916489,93	
2007	50096	Embid de Ariza	Liquidaciones	Consolidada	205048,36	3985,44	43021,57	0	290,46	157750,89	0	0	0	
2007	50098	Encinacorba	Liquidaciones	Consolidada	575676,47	84675,82	72983,73	0	18321,75	399695,17	0	0	0	
2007	50099	Épila	Liquidaciones	Consolidada	5428869,08	1213271,63	1363893,65	148281,43	571362,47	2049412,38	0	0	82647,52	
2007	50100	Erla	Liquidaciones	Consolidada	1002358,87	117594,45	173235,93	1783,26	19720,54	680151,06	0	0	9873,63	
2007	50101	Escatrón	Liquidaciones	Consolidada	2030610,28	313577,61	626982,21	6820,87	85411,31	943621,95	8737,95	0	45458,38	
2007	50102	Fabara	Liquidaciones	Consolidada	1425197,21	275256,14	396752,97	14513,43	115656,65	592592,23	0	0	30425,79	
2007	50104	Farlete	Liquidaciones	Consolidada	430952,06	70147,12	118582,27	0	64101,82	178120,85	0	0	0	
2007	50105	Fayón	Liquidaciones	Consolidada	1170312,32	203983,39	277055	7300	8090,71	643135,45	9811,89	0	20935,88	
2007	50106	Fayos (Los)	Liquidaciones	Sin información										
2007	50107	Figueruelas	Liquidaciones	Consolidada	2983084,24	549739,98	902489,65	0	137211,89	1393642,72	0	0	0	
2007	50108	Fombuena	Liquidaciones	Sin información										
2007	50109	Frago (El)	Liquidaciones	Consolidada	457751,81	12596,29	44216,66	0	26876,87	374061,99	0	0	0	
2007	50110	Frasno (El)	Liquidaciones	Consolidada	751202,05	109995,15	216541,24	9562,13	25761,11	297682,19	0	0	91660,23	
2007	50111	Fréscano	Liquidaciones	Consolidada	361439,27	63440,28	154871,06	2149,77	15521,47	122306,18	0	0	3150,51	
2007	50113	Fuendejalón	Liquidaciones	Sin información										
2007	50114	Fuendetodos	Liquidaciones	Consolidada	919550,41	214089,26	222095,32	26827,8	31882,01	350729,4	0	0	73926,62	
2007	50115	Fuentes de Ebro	Liquidaciones	Consolidada	3698267,45	1304642,88	1562400,32	19712,98	213696,94	532833,35	24980,98	0	40000	
2007	50116	Fuentes de Jiloca	Liquidaciones	Sin información										
2007	50117	Gallocanta	Liquidaciones	Consolidada	451704,42	31634,28	111321,44	3123,03	14871,86	260355,62	0	0	30398,19	
2007	50118	Gallur	Liquidaciones	Consolidada	2667320,82	683625,16	943215,04	63152,51	158727,26	690965,85	0	0	127635	
2007	50119	Gelsa	Liquidaciones	Consolidada	2214560,07	200443,81	522465,34	16006,48	47384,07	1391514,83	0	0	36745,54	
2007	50120	Godojos	Liquidaciones	Consolidada	161693,15	11099,81	45263,08	477,62	2351,84	102500,8	0	0	0	
2007	50121	Gotor	Liquidaciones	Sin información										
2007	50122	Grisel	Liquidaciones	Consolidada	167102,98	38097,79	93104,05	234,31	2690,76	32976,07	0	0	0	
2007	50123	Grisén	Liquidaciones	Consolidada	466330,66	92706,06	138438,67	0	19932,78	215253,15	0	0	0	
2007	50124	Herrera de los Navarros	Liquidaciones	Consolidada	1156837,53	228194,71	208067,96	23932,64	30001,28	617383,4	6328,1	0	42929,44	
2007	50125	Ibdes	Liquidaciones	Consolidada	574564,34	102769,44	215572,21	7315,76	7025,52	223604,62	0	0	18276,79	
2007	50126	Illueca	Liquidaciones	Consolidada	2558093,13	423198,06	717876,27	148279,98	435848,54	570268,18	0	0	262622,1	
2007	50128	Isuerre	Liquidaciones	Consolidada	148879,75	805,48	37912,01	65,6	14191,45	95905,21	0	0	0	
2007	50129	Jaraba	Liquidaciones	Consolidada	677740,39	81617,35	146882,92	2837,91	48231,04	387836,12	0	0	10335,05	
2007	50130	Jarque de Moncayo	Liquidaciones	Sin información										
2007	50131	Jaulín	Liquidaciones	Consolidada	333583,94	68303,3	111526,73	3188,26	12483,8	134726,46	0	0	3355,39	
2007	50132	Joyosa (La)	Liquidaciones	Consolidada	950260,44	201616,31	466879,83	0	72694,01	209070,29	0	0	0	
2007	50133	Lagata	Liquidaciones	Consolidada	326572,06	51897,61	51368,61	0	0	221662,06	1643,78	0	0	
2007	50134	Langa del Castillo	Liquidaciones	Consolidada	315730,78	22954,28	65957,68	0	6694,63	145124,19	75000	0	0	
2007	50135	Layana	Liquidaciones	Consolidada	170697,99	25432,55	56925,47	4062,91	21814,88	50662,86	0	0	11799,32	
2007	50136	Lécera	Liquidaciones	Consolidada	678298,32	128086,58	211973,27	4253,9	30314,44	294426,19	0	0	9243,94	
2007	50137	Leciñena	Liquidaciones	Consolidada	1300537,35	192034,87	532888,58	2652,71	45961,31	509986,72	0	0	17013,16	
2007	50138	Lechón	Liquidaciones	Consolidada	115895,98	10485,88	50811,9	0	5978,68	48619,52	0	0	0	
2007	50139	Letux	Liquidaciones	Consolidada	615433,85	78379,27	127041,56	7690,68	11587,73	330812,57	50291,46	0	9630,58	
2007	50140	Litago	Liquidaciones	Consolidada	363731,6	42014,15	78012,22	10207,83	4653,79	225040,39	0	0	3803,22	
2007	50141	Lituénigo	Liquidaciones	Sin información										
2007	50142	Lobera de Onsella	Liquidaciones	Consolidada	229194,51	3630,25	26873,14	76,6	14120,67	184493,85	0	0	0	
2007	50143	Longares	Liquidaciones	Consolidada	730246,02	201572,38	186112,11	18304,6	15763,34	261058,69	0	0	47434,9	
2007	50144	Longás	Liquidaciones	Consolidada	112529,56	766,58	24255,01	48,76	14931,09	72528,12	0	0	0	
2007	50146	Lucena de Jalón	Liquidaciones	Consolidada	254967,2	46251,34	130893,36	1380,35	8537,45	59640,8	0	0	8263,9	
2007	50147	Luceni	Liquidaciones	Consolidada	963659,43	236823,39	317636,43	28030	66924,81	275966,99	0	0	38277,81	
2007	50148	Luesia	Liquidaciones	Consolidada	293335,4	83389,44	78778,25	397,99	24351,95	103169,18	3248,59	0	0	
2007	50149	Luesma	Liquidaciones	Sin información										
2007	50150	Lumpiaque	Liquidaciones	Consolidada	822626,29	160025,88	406695,3	0	14019,29	241885,82	0	0	0	
2007	50151	Luna	Liquidaciones	Consolidada	1291847,17	253809,02	460318,22	3488,23	41787,02	465212,54	48000	0	19232,14	
2007	50152	Maella	Liquidaciones	Consolidada	2108672,72	595727,29	780112,35	35182,05	17490,81	613126,52	0	0	67033,7	
2007	50153	Magallón	Liquidaciones	Consolidada	2128257,72	376186,68	549772,15	4937,66	98127,54	1077243,45	0	0	21990,24	
2007	50154	Mainar	Liquidaciones	Sin información										
2007	50155	Malanquilla	Liquidaciones	Sin información										
2007	50156	Maleján	Liquidaciones	Consolidada	180614,6	45455,68	48773,01	5447,59	15688,13	61343,63	0	0	3906,56	
2007	50157	Malón	Liquidaciones	Sin información										
2007	50159	Maluenda	Liquidaciones	Sin información										
2007	50160	Mallén	Liquidaciones	Consolidada	3259352,98	692231,02	798474,95	16141,36	148231,97	1484584,88	86506,48	0	33182,32	
2007	50161	Manchones	Liquidaciones	Sin información										
2007	50162	Mara	Liquidaciones	Sin información										
2007	50163	María de Huerva	Liquidaciones	Consolidada	2801067,59	441884,68	1089843,5	0,86	344100,74	925237,81	0	0	0	
2007	50164	Mediana de Aragón	Liquidaciones	Consolidada	618346,07	106127,05	195904,89	4712,09	10308,17	291437,38	0	0	9856,49	
2007	50165	Mequinenza	Liquidaciones	Consolidada	4546638,9	621388,2	1036766,76	30327,54	160407,46	2652219,61	0	0	45529,33	
2007	50166	Mesones de Isuela	Liquidaciones	Consolidada	329104,69	60555,76	113908,08	2404,2	978,18	151258,47	0	0	0	
2007	50167	Mezalocha	Liquidaciones	Consolidada	373921,94	45762,24	146879,38	8309,72	24231,13	140020,79	0	0	8718,68	
2007	50168	Mianos	Liquidaciones	Consolidada	138301,69	9285,82	72856	0	5897,58	45932,29	0	0	4330	
2007	50169	Miedes de Aragón	Liquidaciones	Consolidada	550664,22	96676,5	107330,37	5211,2	21971,58	311061,9	0	0	8412,67	
2007	50170	Monegrillo	Liquidaciones	Consolidada	761200,25	126187,39	260454,78	658,42	62833,58	306868,24	0	0	4197,84	
2007	50171	Moneva	Liquidaciones	Consolidada	235545,65	87148,33	43621,84	0	0	102523,03	2252,45	0	0	
2007	50172	Monreal de Ariza	Liquidaciones	Sin información										
2007	50173	Monterde	Liquidaciones	Consolidada	348003,35	41355,8	126229,28	1597,96	5898,42	165317,64	0	0	7604,25	
2007	50174	Montón	Liquidaciones	Consolidada	518450,74	21447,37	47599,22	180,27	12700,41	436523,47	0	0	0	
2007	50175	Morata de Jalón	Liquidaciones	Consolidada	1551848,71	421569,24	657516,17	11786,12	79628,35	381348,83	0	0	0	
2007	50176	Morata de Jiloca	Liquidaciones	Sin información										
2007	50177	Morés	Liquidaciones	Consolidada	415021,08	107842,18	189779,75	19268,65	22415,28	57442,01	0	0	18273,21	
2007	50178	Moros	Liquidaciones	Sin información										
2007	50179	Moyuela	Liquidaciones	Consolidada	316074,3	70092	139939,72	0	5702,13	100340,45	0	0	0	
2007	50180	Mozota	Liquidaciones	Consolidada	296790,95	17186,47	69138,3	5164,2	12893,69	186178,96	0	0	6229,33	
2007	50181	Muel	Liquidaciones	Consolidada	2077602,39	320483,95	608631,22	7735,52	99965,96	1040785,74	0	0	0	
2007	50182	Muela (La)	Liquidaciones	Consolidada	26392221,58	2374087,52	6208135,12	17971,88	3832859,82	4664021,93	9295145,31	0	0	
2007	50183	Munébrega	Liquidaciones	Consolidada	443756,51	94281,26	141405,97	1377,65	7816,66	192564,35	0	0	6310,62	
2007	50184	Murero	Liquidaciones	Sin información										
2007	50185	Murillo de Gállego	Liquidaciones	Consolidada	299377,57	50039,85	159930,22	1054,78	856,87	87495,85	0	0	0	
2007	50186	Navardún	Liquidaciones	Consolidada	122461,66	906,98	27296,52	561,85	12515,73	81180,58	0	0	0	
2007	50187	Nigüella	Liquidaciones	Consolidada	229612,63	15560,72	39969,23	0	0	174082,68	0	0	0	
2007	50188	Nombrevilla	Liquidaciones	Consolidada	63864,14	17728,75	25720,03	0	1060,83	19354,53	0	0	0	
2007	50189	Nonaspe	Liquidaciones	Consolidada	1087049,83	273159,19	186760,33	14706,17	65361,51	487047	1662,15	0	58353,48	
2007	50190	Novallas	Liquidaciones	Consolidada	1656919,7	159850,84	289882,05	12198,84	67924,26	1092992,77	0	0	34070,94	
2007	50191	Novillas	Liquidaciones	Consolidada	688818,3	125536,9	182026,76	0	27059,4	354195,24	0	0	0	
2007	50192	Nuévalos	Liquidaciones	Consolidada	750002,58	55532,84	274143,29	66459,9	3598,93	347691,86	0	0	2575,76	
2007	50193	Nuez de Ebro	Liquidaciones	Consolidada	1080583,79	164005,43	455190,15	1976,87	67776,92	387910,93	0	0	3723,49	
2007	50194	Olvés	Liquidaciones	Sin información										
2007	50195	Orcajo	Liquidaciones	Sin información										
2007	50196	Orera	Liquidaciones	Consolidada	147767,08	12374,95	53918,36	173,54	6675,48	74624,75	0	0	0	
2007	50197	Orés	Liquidaciones	Consolidada	210961,36	101773,58	48650,58	173,59	1029	59334,61	0	0	0	
2007	50198	Oseja	Liquidaciones	Consolidada	114238,95	9362,53	43300,54	427,17	0	61148,71	0	0	0	
2007	50199	Osera de Ebro	Liquidaciones	Consolidada	510446,52	87567,11	212434,65	5098,01	22485,68	182861,07	0	0	0	
2007	50200	Paniza	Liquidaciones	Consolidada	826844,91	158194,33	300309,79	5328,49	10721,45	338791,36	0	0	13499,49	
2007	50201	Paracuellos de Jiloca	Liquidaciones	Consolidada	436484,34	161067,14	173856,26	128,02	0	96108,52	1802,07	0	3522,33	
2007	50202	Paracuellos de la Ribera	Liquidaciones	Consolidada	268684,27	73175,26	135490,82	2278,6	48,08	53870,71	0	0	3820,8	
2007	50203	Pastriz	Liquidaciones	Consolidada	1022374,92	212901,75	443777,7	0	35345,45	306338,59	24011,43	0	0	
2007	50204	Pedrola	Liquidaciones	Consolidada	4517675,25	1041163,27	2368843,18	3617,84	114579,67	987606,4	0	0	1864,89	
2007	50205	Pedrosas (Las)	Liquidaciones	Consolidada	219353,5	29158,61	41447,75	0	13735,39	133809,73	0	0	1202,02	
2007	50206	Perdiguera	Liquidaciones	Consolidada	827406,28	171163,53	355080,98	0	26263,45	273938,32	0	0	960	
2007	50207	Piedratajada	Liquidaciones	Consolidada	393025,97	54641,01	85900,58	621,84	15371,83	236490,71	0	0	0	
2007	50208	Pina de Ebro	Liquidaciones	Consolidada	3420639,94	498256,96	1336344,78	471,84	101762,74	1475389,22	0	0	8414,4	
2007	50209	Pinseque	Liquidaciones	Sin información										
2007	50210	Pintanos (Los)	Liquidaciones	Consolidada	283102,58	7685,35	66762,25	11,42	17002,18	189612,36	0	0	2029,02	
2007	50211	Plasencia de Jalón	Liquidaciones	Consolidada	451051,2	71762,53	174589,38	805,19	20825,18	176952,22	0	0	6116,7	
2007	50212	Pleitas	Liquidaciones	Sin información										
2007	50213	Plenas	Liquidaciones	Consolidada	288104,76	42409,55	69528,79	0	1915,42	170458,52	0	0	3792,48	
2007	50214	Pomer	Liquidaciones	Sin información										
2007	50215	Pozuel de Ariza	Liquidaciones	Sin información										
2007	50216	Pozuelo de Aragón	Liquidaciones	Consolidada	375844,92	69305,62	116304,38	4119,07	10863,1	167996,54	0	0	7256,21	
2007	50217	Pradilla de Ebro	Liquidaciones	Consolidada	1268953,28	143775,7	189604,05	4600	93544,56	826207,21	0	0	11221,76	
2007	50218	Puebla de Albortón	Liquidaciones	Consolidada	306406,01	39649,55	75797,17	369,37	1500	180389,14	3191,5	0	5509,28	
2007	50219	Puebla de Alfindén (La)	Liquidaciones	Consolidada	5189785,34	1327009,66	2754515,5	7066,11	350777,17	667264,68	0	0	83152,22	
2007	50220	Puendeluna	Liquidaciones	Consolidada	134737,73	24057,29	36990,02	343,54	4485,58	68861,3	0	0	0	
2007	50221	Purujosa	Liquidaciones	Consolidada	120951,38	10128	40126,52	647,76	1921,48	68127,62	0	0	0	
2007	50222	Quinto	Liquidaciones	Consolidada	2006554,84	594068,89	820354,01	1300	26488,74	564343,2	0	0	0	
2007	50223	Remolinos	Liquidaciones	Consolidada	934031,02	219388,87	330549,67	7247,76	98618,37	259040,32	0	0	19186,03	
2007	50224	Retascón	Liquidaciones	Consolidada	157129,5	27343,8	61736,16	0	5501,93	62547,61	0	0	0	
2007	50225	Ricla	Liquidaciones	Consolidada	2454346,96	508875,65	577331,34	29498,85	83427,25	938963,33	264309,51	0	51941,03	
2007	50227	Romanos	Liquidaciones	Consolidada	271195,36	31257,27	73152,34	0	8126,84	158658,91	0	0	0	
2007	50228	Rueda de Jalón	Liquidaciones	Consolidada	494491,98	85942,57	178681,71	7837,27	23011,02	190137,54	0	0	8881,87	
2007	50229	Ruesca	Liquidaciones	Consolidada	152816,31	7956,24	21328,26	79,02	4768,8	118317,38	0	0	366,61	
2007	50230	Sádaba	Liquidaciones	Consolidada	2546885,52	534325,94	585564,65	65511,04	532078,01	764728,59	0	0	64677,29	
2007	50231	Salillas de Jalón	Liquidaciones	Consolidada	564301,19	68208,29	123421,2	9930,6	19613,15	339521,88	0	0	3606,07	
2007	50232	Salvatierra de Esca	Liquidaciones	Consolidada	259183,13	52628,06	61194,54	400	22317,53	121443	0	0	1200	
2007	50233	Samper del Salz	Liquidaciones	Consolidada	150441,82	41496,4	40405,13	0	1043,5	67496,79	0	0	0	
2007	50234	San Martín de la Virgen de Moncayo	Liquidaciones	Sin información										
2007	50235	San Mateo de Gállego	Liquidaciones	Consolidada	4446739,32	772825,47	1374951,36	16826,08	235585,98	2011009,81	0	0	35540,62	
2007	50236	Santa Cruz de Grío	Liquidaciones	Consolidada	210960,84	40239,68	50893,17	3404,45	11862,86	96752,05	0	0	7808,63	
2007	50237	Santa Cruz de Moncayo	Liquidaciones	Consolidada	196308,57	24357,99	47314,98	364,4	2904,03	119986,79	0	0	1380,38	
2007	50238	Santa Eulalia de Gállego	Liquidaciones	Sin información										
2007	50239	Santed	Liquidaciones	Sin información										
2007	50240	Sástago	Liquidaciones	Consolidada	1522572,64	298826,36	649924,95	24814,12	88143,64	414244,01	0	0	46619,56	
2007	50241	Saviñán	Liquidaciones	Consolidada	652726,33	260549,54	157854,37	17265,06	25619,07	176572,9	0	0	14865,39	
2007	50242	Sediles	Liquidaciones	Consolidada	186501	2744,04	113444,43	231,04	2413,3	67668,19	0	0	0	
2007	50243	Sestrica	Liquidaciones	Consolidada	418435,91	78319,9	144705,71	19251,67	95,98	119059,57	0	0	57003,08	
2007	50244	Sierra de Luna	Liquidaciones	Consolidada	433707,31	103995,44	98839,44	2556,66	53360,34	163199,78	0	0	11755,65	
2007	50245	Sigüés	Liquidaciones	Consolidada	472805,97	202051,8	184811,29	4484,97	10660,97	64951,93	826,38	0	5018,63	
2007	50246	Sisamón	Liquidaciones	Sin información										
2007	50247	Sobradiel	Liquidaciones	Consolidada	1338543,09	249385,71	388844,59	4805,15	52772,16	587525,67	51909,81	0	3300	
2007	50248	Sos del Rey Católico	Liquidaciones	Consolidada	1714338,8	388295,23	316930,35	45431,2	115988,07	758915	14809,68	0	73969,27	
2007	50249	Tabuenca	Liquidaciones	Consolidada	503099,39	86656,96	164651,04	7184,44	10045,78	226085,91	0	0	8475,26	
2007	50250	Talamantes	Liquidaciones	Consolidada	209605,35	30522,09	43122,03	13,22	1688,07	134259,94	0	0	0	
2007	50251	Tarazona	Liquidaciones	Consolidada	13618541,25	3945757,66	3045242,42	481014,91	522823,36	4506034,85	7031,58	0	1110636,47	
2007	50252	Tauste	Liquidaciones	Consolidada	7603332,43	2428781,99	2389549,46	266575,31	282289,92	1698394,25	26172,39	1000	510569,11	
2007	50253	Terrer	Liquidaciones	Consolidada	542245,33	104731,47	152439,73	0	28076,7	256997,43	0	0	0	
2007	50254	Tierga	Liquidaciones	Consolidada	268338,78	46346,48	90050,35	921,61	6055,53	116617,36	0	0	8347,45	
2007	50255	Tobed	Liquidaciones	Consolidada	720528,27	101605,51	249914,01	410,26	45399,82	323198,67	0	0	0	
2007	50256	Torralba de los Frailes	Liquidaciones	Sin información										
2007	50257	Torralba de Ribota	Liquidaciones	Consolidada	232739,26	39618,95	72651	5343,7	8542,75	92844,04	0	0	13738,82	
2007	50258	Torralbilla	Liquidaciones	Consolidada	236232,27	15216,17	35434,5	0	4160,36	128421,24	53000	0	0	
2007	50259	Torrehermosa	Liquidaciones	Sin información										
2007	50260	Torrelapaja	Liquidaciones	Consolidada	100820,92	7600	25878,68	23,94	1355,75	65962,55	0	0	0	
2007	50261	Torrellas	Liquidaciones	Sin información										
2007	50262	Torres de Berrellén	Liquidaciones	Consolidada	1300718,42	394872,69	409869,87	7966,5	85189,28	402820,08	0	0	0	
2007	50263	Torrijo de la Cañada	Liquidaciones	Consolidada	333914,86	75446,73	103820,24	6426,94	5915,45	135723,02	0	0	6582,48	
2007	50264	Tosos	Liquidaciones	Consolidada	306191,18	42397,18	81554,86	3512,08	17076,62	155769,44	0	0	5881	
2007	50265	Trasmoz	Liquidaciones	Sin información										
2007	50266	Trasobares	Liquidaciones	Consolidada	197394,32	36889,94	71926,11	141,36	0	88436,91	0	0	0	
2007	50267	Uncastillo	Liquidaciones	Sin información										
