Año	Población	Municipio código	Municipio nombre
2010	1634	22059	Biescas
2010	1494	22060	Binaced
2010	9407	22061	Binéfar
2010	208	22062	Bisaurri
2010	228	22063	Biscarrués
2010	208	22064	Blecua y Torres
2010	1051	22066	Boltaña
2010	102	22067	Bonansa
2010	81	22068	Borau
2010	542	22069	Broto
2010	246	22072	Caldearenas
2010	355	22074	Campo
2010	193	22075	Camporrells
2010	396	22076	Canal de Berdún
2010	409	22077	Candasnos
2010	624	22078	Canfranc
2010	163	22079	Capdesaso
2010	366	22080	Capella
2010	299	22081	Casbas de Huesca
2010	399	22082	Castejón del Puente
2010	661	22083	Castejón de Monegros
2010	788	22084	Castejón de Sos
2010	130	22085	Castelflorite
2010	256	22086	Castiello de Jaca
2010	119	22087	Castigaleu
2010	193	22088	Castillazuelo
2010	378	22089	Castillonroy
2010	147	22090	Colungo
2010	128	22094	Chalamera
2010	105	22095	Chía
2010	359	22096	Chimillas
2010	677	22099	Esplús
2010	236	22102	Estada
2010	860	22103	Estadilla
2010	177	22105	Estopiñán del Castillo
2010	26	22106	Fago
2010	138	22107	Fanlo
2010	317	22109	Fiscal
2010	1035	22110	Fonz
2010	215	22111	Foradada del Toscar
2010	14539	22112	Fraga
2010	619	22113	Fueva (La)
2010	145	22114	Gistaín
2010	493	22115	Grado (El)
2010	1930	22116	Grañén
2010	3700	22117	Graus
2010	1664	22119	Gurrea de Gállego
2010	71	22122	Hoz de Jaca
2010	272	22124	Huerto
2010	52347	22125	Huesca
2010	108	22126	Ibieca
2010	627	22127	Igriés
2010	246	22128	Ilche
2010	313	22129	Isábena
2010	13374	22130	Jaca
2010	116	22131	Jasa
2010	167	22133	Labuerda
2010	220	22135	Laluenga
2010	1101	22136	Lalueza
2010	1417	22137	Lanaja
2010	102	22139	Laperdiguera
2010	154	22141	Lascellas-Ponzano
2010	157	22142	Lascuarre
2010	297	22143	Laspaúles
2010	289	22144	Laspuña
2010	371	22149	Loarre
2010	540	22150	Loporzano
2010	108	22151	Loscorrales
2010	106	22155	Monesma y Cajigar
2010	312	22156	Monflorite-Lascasas
2010	285	22157	Montanuy
2010	17115	22158	Monzón
2010	265	22160	Naval
2010	181	22162	Novales
2010	557	22163	Nueno
2010	58	22164	Olvena
2010	586	22165	Ontiñena
2010	735	22167	Osso de Cinca
2010	24	22168	Palo
2010	819	22170	Panticosa
2010	761	22172	Peñalba
2010	268	22173	Peñas de Riglos (Las)
2010	618	22174	Peralta de Alcofea
2010	235	22175	Peralta de Calasanz
2010	200	22176	Peraltilla
2010	112	22177	Perarrúa
2010	113	22178	Pertusa
2010	104	22181	Piracés
2010	336	22182	Plan
2010	226	22184	Poleñino
2010	244	22186	Pozán de Vero
2010	433	22187	Puebla de Castro (La)
2010	148	22188	Puente de Montañana
2010	241	22189	Puértolas
2010	150	22190	Pueyo de Araguás (El)
2010	369	22193	Pueyo de Santa Cruz
2010	302	22195	Quicena
2010	630	22197	Robres
2010	10383	22199	Sabiñánigo
2010	360	22200	Sahún
2010	311	22201	Salas Altas
2010	149	22202	Salas Bajas
2010	110	22203	Salillas
2010	1542	22204	Sallent de Gállego
2010	526	22205	San Esteban de Litera
2010	242	22206	Sangarrén
2010	153	22207	San Juan de Plan
2010	209	22208	Santa Cilia
2010	136	22209	Santa Cruz de la Serós
2010	106	22212	Santaliestra y San Quílez
2010	4428	22213	Sariñena
2010	150	22214	Secastilla
2010	156	22215	Seira
2010	548	22217	Sena
2010	68	22218	Senés de Alcubierre
2010	225	22220	Sesa
2010	127	22221	Sesué
2010	665	22222	Siétamo
2010	120	22223	Sopeira
2010	3730	22225	Tamarite de Litera
2010	1007	22226	Tardienta
2010	266	22227	Tella-Sin
2010	691	22228	Tierz
2010	171	22229	Tolva
2010	328	22230	Torla-Ordesa
2010	111	22232	Torralba de Aragón
2010	117	22233	Torre la Ribera
2010	1276	22234	Torrente de Cinca
2010	106	22235	Torres de Alcanadre
2010	303	22236	Torres de Barbués
2010	100	22239	Tramaced
2010	87	22242	Valfarta
2010	50	22243	Valle de Bardají
2010	65	22244	Valle de Lierp
2010	450	22245	Velilla de Cinca
2010	104	22246	Beranuy
2010	48	22247	Viacamp y Litera
2010	122	22248	Vicién
2010	154	22249	Villanova
2010	492	22250	Villanúa
2010	512	22251	Villanueva de Sigena
2010	155	22252	Yebra de Basa
2010	71	22253	Yésero
2010	1709	22254	Zaidín
2010	960	22901	Valle de Hecho
2010	215	22902	Puente la Reina de Jaca
2010	848	22903	San Miguel del Cinca
2010	1061	22904	Sotonera (La)
2010	397	22905	Lupiñén-Ortilla
2010	221	22906	Santa María de Dulcis
2010	2180	22907	Aínsa-Sobrarbe
2010	205	22908	Hoz y Costeán
2010	469	22909	Vencillón
2010	77	44001	Ababuj
2010	56	44002	Abejuela
2010	21	44003	Aguatón
2010	693	44004	Aguaviva
2010	67	44005	Aguilar del Alfambra
2010	361	44006	Alacón
2010	248	44007	Alba
2010	2155	44008	Albalate del Arzobispo
2010	1096	44009	Albarracín
2010	310	44010	Albentosa
2010	69	44011	Alcaine
2010	513	44012	Alcalá de la Selva
2010	16291	44013	Alcañiz
2010	3642	44014	Alcorisa
2010	676	44016	Alfambra
2010	381	44017	Aliaga
2010	29	44018	Almohaja
2010	70	44019	Alobras
2010	27	44020	Alpeñés
2010	133	44021	Allepuz
2010	711	44022	Alloza
2010	15	44023	Allueva
2010	21	44024	Anadón
2010	8367	44025	Andorra
2010	111	44026	Arcos de las Salinas
2010	213	44027	Arens de Lledó
2010	232	44028	Argente
2010	925	44029	Ariño
2010	139	44031	Azaila
2010	22	44032	Bádenas
2010	398	44033	Báguena
2010	167	44034	Bañón
2010	167	44035	Barrachina
2010	37	44036	Bea
2010	608	44037	Beceite
2010	137	44038	Belmonte de San José
2010	284	44039	Bello
2010	274	44040	Berge
2010	79	44041	Bezas
2010	166	44042	Blancas
2010	121	44043	Blesa
2010	141	44044	Bordón
2010	480	44045	Bronchales
2010	67	44046	Bueña
2010	296	44047	Burbáguena
2010	88	44048	Cabra de Mora
2010	1145	44049	Calaceite
2010	4649	44050	Calamocha
2010	4004	44051	Calanda
2010	84	44052	Calomarde
2010	125	44053	Camañas
2010	165	44054	Camarena de la Sierra
2010	119	44055	Camarillas
2010	758	44056	Caminreal
2010	748	44059	Cantavieja
2010	42	44060	Cañada de Benatanduz
2010	111	44061	Cañada de Verich (La)
2010	42	44062	Cañada Vellida
2010	109	44063	Cañizar del Olivar
2010	79	44064	Cascante del Río
2010	70	44065	Castejón de Tornos
2010	140	44066	Castel de Cabra
2010	120	44067	Castelnou
2010	831	44068	Castelserás
2010	68	44070	Castellar (El)
2010	804	44071	Castellote
2010	623	44074	Cedrillas
2010	440	44075	Celadas
2010	2951	44076	Cella
2010	113	44077	Cerollera (La)
2010	397	44080	Codoñera (La)
2010	99	44082	Corbalán
2010	75	44084	Cortes de Aragón
2010	64	44085	Cosa
2010	618	44086	Cretas
2010	93	44087	Crivillén
2010	52	44088	Cuba (La)
2010	61	44089	Cubla
2010	102	44090	Cucalón
2010	107	44092	Cuervo (El)
2010	133	44093	Cuevas de Almudén
2010	141	44094	Cuevas Labradas
2010	198	44096	Ejulve
2010	185	44097	Escorihuela
2010	1015	44099	Escucha
2010	271	44100	Estercuel
2010	74	44101	Ferreruela de Huerva
2010	30	44102	Fonfría
2010	190	44103	Formiche Alto
2010	103	44105	Fórnoles
2010	224	44106	Fortanete
2010	296	44107	Foz-Calanda
2010	511	44108	Fresneda (La)
2010	156	44109	Frías de Albarracín
2010	37	44110	Fuenferrada
2010	119	44111	Fuentes Calientes
2010	590	44112	Fuentes Claras
2010	127	44113	Fuentes de Rubielos
2010	341	44114	Fuentespalda
2010	154	44115	Galve
2010	118	44116	Gargallo
2010	430	44117	Gea de Albarracín
2010	229	44118	Ginebrosa (La)
2010	134	44119	Griegos
2010	243	44120	Guadalaviar
2010	84	44121	Gúdar
2010	1899	44122	Híjar
2010	151	44123	Hinojosa de Jarque
2010	88	44124	Hoz de la Vieja (La)
2010	90	44125	Huesa del Común
2010	505	44126	Iglesuela del Cid (La)
2010	81	44127	Jabaloyas
2010	90	44128	Jarque de la Val
2010	52	44129	Jatiel
2010	43	44130	Jorcas
2010	34	44131	Josa
2010	62	44132	Lagueruela
2010	25	44133	Lanzuela
2010	153	44135	Libros
2010	57	44136	Lidón
2010	313	44137	Linares de Mora
2010	177	44138	Loscos
2010	170	44141	Lledó
2010	42	44142	Maicas
2010	551	44143	Manzanera
2010	469	44144	Martín del Río
2010	1415	44145	Mas de las Matas
2010	289	44146	Mata de los Olmos (La)
2010	586	44147	Mazaleón
2010	120	44148	Mezquita de Jarque
2010	125	44149	Mirambel
2010	38	44150	Miravete de la Sierra
2010	303	44151	Molinos
2010	69	44152	Monforte de Moyuela
2010	2765	44153	Monreal del Campo
2010	379	44154	Monroyo
2010	1408	44155	Montalbán
2010	71	44156	Monteagudo del Castillo
2010	69	44157	Monterde de Albarracín
2010	1706	44158	Mora de Rubielos
2010	71	44159	Moscardón
2010	608	44160	Mosqueruela
2010	669	44161	Muniesa
2010	134	44163	Noguera de Albarracín
2010	35	44164	Nogueras
2010	237	44165	Nogueruelas
2010	36	44167	Obón
2010	220	44168	Odón
2010	489	44169	Ojos Negros
2010	237	44171	Olba
2010	479	44172	Oliete
2010	128	44173	Olmos (Los)
2010	564	44174	Orihuela del Tremedal
2010	159	44175	Orrios
2010	198	44176	Palomar de Arroyos
2010	136	44177	Pancrudo
2010	73	44178	Parras de Castellote (Las)
2010	517	44179	Peñarroya de Tastavins
2010	89	44180	Peracense
2010	78	44181	Peralejos
2010	279	44182	Perales del Alfambra
2010	96	44183	Pitarque
2010	43	44184	Plou
2010	139	44185	Pobo (El)
2010	262	44187	Portellada (La)
2010	83	44189	Pozondón
2010	100	44190	Pozuel del Campo
2010	1006	44191	Puebla de Híjar (La)
2010	571	44192	Puebla de Valverde (La)
2010	207	44193	Puertomingalvo
2010	170	44194	Ráfales
2010	113	44195	Rillo
2010	180	44196	Riodeva
2010	79	44197	Ródenas
2010	248	44198	Royuela
2010	57	44199	Rubiales
2010	45	44200	Rubielos de la Cérida
2010	772	44201	Rubielos de Mora
2010	8	44203	Salcedillo
2010	29	44204	Saldón
2010	925	44205	Samper de Calanda
2010	150	44206	San Agustín
2010	199	44207	San Martín del Río
2010	36	44208	Santa Cruz de Nogueras
2010	1152	44209	Santa Eulalia
2010	1140	44210	Sarrión
2010	40	44211	Segura de los Baños
2010	49	44212	Seno
2010	98	44213	Singra
2010	186	44215	Terriente
2010	35241	44216	Teruel
2010	34	44217	Toril y Masegoso
2010	32	44218	Tormón
2010	232	44219	Tornos
2010	216	44220	Torralba de los Sisones
2010	440	44221	Torrecilla de Alcañiz
2010	151	44222	Torrecilla del Rebollar
2010	96	44223	Torre de Arcas
2010	37	44224	Torre de las Arcas
2010	153	44225	Torre del Compte
2010	223	44226	Torrelacárcel
2010	105	44227	Torre los Negros
2010	148	44228	Torremocha de Jiloca
2010	175	44229	Torres de Albarracín
2010	214	44230	Torrevelilla
2010	66	44231	Torrijas
2010	539	44232	Torrijo del Campo
2010	98	44234	Tramacastiel
2010	107	44235	Tramacastilla
2010	106	44236	Tronchón
2010	525	44237	Urrea de Gaén
2010	3309	44238	Utrillas
2010	30	44239	Valacloche
2010	224	44240	Valbona
2010	685	44241	Valdealgorfa
2010	56	44243	Valdecuenca
2010	116	44244	Valdelinares
2010	328	44245	Valdeltormo
2010	2290	44246	Valderrobres
2010	403	44247	Valjunquera
2010	47	44249	Vallecillo (El)
2010	28	44250	Veguillas de la Sierra
2010	352	44251	Villafranca del Campo
2010	99	44252	Villahermosa del Campo
2010	53	44256	Villanueva del Rebollar de la Sierra
2010	208	44257	Villar del Cobo
2010	83	44258	Villar del Salz
2010	188	44260	Villarluengo
2010	940	44261	Villarquemado
2010	177	44262	Villarroya de los Pinares
2010	450	44263	Villastar
2010	366	44264	Villel
2010	314	44265	Vinaceite
2010	149	44266	Visiedo
2010	86	44267	Vivel del Río Martín
2010	22	44268	Zoma (La)
2010	124	50001	Abanto
2010	160	50002	Acered
2010	166	50003	Agón
2010	863	50004	Aguarón
2010	250	50005	Aguilón
2010	1269	50006	Ainzón
2010	62	50007	Aladrén
2010	7178	50008	Alagón
2010	155	50009	Alarba
2010	101	50010	Alberite de San Juan
2010	141	50011	Albeta
2010	126	50012	Alborge
2010	276	50013	Alcalá de Ebro
2010	153	50014	Alcalá de Moncayo
2010	99	50015	Alconchel de Ariza
2010	48	50016	Aldehuela de Liestos
2010	2168	50017	Alfajarín
2010	1509	50018	Alfamén
2010	81	50019	Alforque
2010	1172	50020	Alhama de Aragón
2010	26	50021	Almochuel
2010	619	50022	Almolda (La)
2010	283	50023	Almonacid de la Cuba
2010	790	50024	Almonacid de la Sierra
2010	7802	50025	Almunia de Doña Godina (La)
2010	564	50026	Alpartir
2010	305	50027	Ambel
2010	136	50028	Anento
2010	818	50029	Aniñón
2010	205	50030	Añón de Moncayo
2010	214	50031	Aranda de Moncayo
2010	406	50032	Arándiga
2010	80	50033	Ardisa
2010	1279	50034	Ariza
2010	94	50035	Artieda
2010	104	50036	Asín
2010	125	50037	Atea
2010	2151	50038	Ateca
2010	701	50039	Azuara
2010	95	50040	Badules
2010	23	50041	Bagüés
2010	12	50042	Balconchán
2010	333	50043	Bárboles
2010	327	50044	Bardallur
2010	1665	50045	Belchite
2010	236	50046	Belmonte de Gracián
2010	64	50047	Berdejo
2010	43	50048	Berrueco
2010	113	50050	Bijuesca
2010	1115	50051	Biota
2010	109	50052	Bisimbre
2010	995	50053	Boquiñeni
2010	74	50054	Bordalba
2010	5042	50055	Borja
2010	536	50056	Botorrita
2010	1854	50057	Brea de Aragón
2010	83	50058	Bubierca
2010	1055	50059	Bujaraloz
2010	248	50060	Bulbuente
2010	269	50061	Bureta
2010	2321	50062	Burgo de Ebro (El)
2010	88	50063	Buste (El)
2010	556	50064	Cabañas de Ebro
2010	49	50065	Cabolafuente
2010	3054	50066	Cadrete
2010	21717	50067	Calatayud
2010	3094	50068	Calatorao
2010	68	50069	Calcena
2010	77	50070	Calmarza
2010	154	50071	Campillo de Aragón
2010	195	50072	Carenas
2010	3725	50073	Cariñena
2010	9989	50074	Caspe
2010	98	50075	Castejón de Alarba
2010	122	50076	Castejón de las Armas
2010	283	50077	Castejón de Valdejasa
2010	338	50078	Castiliscar
2010	311	50079	Cervera de la Cañada
2010	41	50080	Cerveruela
2010	697	50081	Cetina
2010	127	50082	Cimballa
2010	123	50083	Cinco Olivas
2010	101	50084	Clarés de Ribota
2010	211	50085	Codo
2010	256	50086	Codos
2010	38	50087	Contamina
2010	389	50088	Cosuenda
2010	8658	50089	Cuarte de Huerva
2010	192	50090	Cubel
2010	66	50091	Cuerlas (Las)
2010	276	50092	Chiprana
2010	149	50093	Chodes
2010	2300	50094	Daroca
2010	17344	50095	Ejea de los Caballeros
2010	56	50096	Embid de Ariza
2010	252	50098	Encinacorba
2010	4765	50099	Épila
2010	421	50100	Erla
2010	1132	50101	Escatrón
2010	1255	50102	Fabara
2010	439	50104	Farlete
2010	407	50105	Fayón
2010	153	50106	Fayos (Los)
2010	1332	50107	Figueruelas
2010	52	50108	Fombuena
2010	106	50109	Frago (El)
2010	476	50110	Frasno (El)
2010	220	50111	Fréscano
2010	953	50113	Fuendejalón
2010	174	50114	Fuendetodos
2010	4617	50115	Fuentes de Ebro
2010	280	50116	Fuentes de Jiloca
2010	152	50117	Gallocanta
2010	3007	50118	Gallur
2010	1201	50119	Gelsa
2010	46	50120	Godojos
2010	399	50121	Gotor
2010	79	50122	Grisel
2010	554	50123	Grisén
2010	616	50124	Herrera de los Navarros
2010	490	50125	Ibdes
2010	3348	50126	Illueca
2010	37	50128	Isuerre
2010	360	50129	Jaraba
2010	550	50130	Jarque de Moncayo
2010	323	50131	Jaulín
2010	936	50132	Joyosa (La)
2010	134	50133	Lagata
2010	151	50134	Langa del Castillo
2010	124	50135	Layana
2010	765	50136	Lécera
2010	1305	50137	Leciñena
2010	57	50138	Lechón
2010	425	50139	Letux
2010	183	50140	Litago
2010	125	50141	Lituénigo
2010	50	50142	Lobera de Onsella
2010	896	50143	Longares
2010	36	50144	Longás
2010	309	50146	Lucena de Jalón
2010	1098	50147	Luceni
2010	361	50148	Luesia
2010	38	50149	Luesma
2010	937	50150	Lumpiaque
2010	846	50151	Luna
2010	2028	50152	Maella
2010	1205	50153	Magallón
2010	167	50154	Mainar
2010	127	50155	Malanquilla
2010	344	50156	Maleján
2010	379	50157	Malón
2010	1094	50159	Maluenda
2010	3704	50160	Mallén
2010	123	50161	Manchones
2010	206	50162	Mara
2010	4729	50163	María de Huerva
2010	481	50164	Mediana de Aragón
2010	2495	50165	Mequinenza
2010	315	50166	Mesones de Isuela
2010	226	50167	Mezalocha
2010	41	50168	Mianos
2010	475	50169	Miedes de Aragón
2010	479	50170	Monegrillo
2010	122	50171	Moneva
2010	189	50172	Monreal de Ariza
2010	194	50173	Monterde
2010	132	50174	Montón
2010	1352	50175	Morata de Jalón
2010	301	50176	Morata de Jiloca
2010	437	50177	Morés
2010	469	50178	Moros
2010	260	50179	Moyuela
2010	114	50180	Mozota
2010	1385	50181	Muel
2010	5166	50182	Muela (La)
2010	488	50183	Munébrega
2010	146	50184	Murero
2010	189	50185	Murillo de Gállego
2010	50	50186	Navardún
2010	81	50187	Nigüella
2010	35	50188	Nombrevilla
2010	1061	50189	Nonaspe
2010	919	50190	Novallas
2010	626	50191	Novillas
2010	356	50192	Nuévalos
2010	801	50193	Nuez de Ebro
2010	115	50194	Olvés
2010	33	50195	Orcajo
2010	129	50196	Orera
2010	101	50197	Orés
2010	55	50198	Oseja
2010	473	50199	Osera de Ebro
2010	759	50200	Paniza
2010	576	50201	Paracuellos de Jiloca
2010	194	50202	Paracuellos de la Ribera
2010	1384	50203	Pastriz
2010	3721	50204	Pedrola
2010	121	50205	Pedrosas (Las)
2010	664	50206	Perdiguera
2010	150	50207	Piedratajada
2010	2655	50208	Pina de Ebro
2010	3481	50209	Pinseque
2010	38	50210	Pintanos (Los)
2010	404	50211	Plasencia de Jalón
2010	48	50212	Pleitas
2010	132	50213	Plenas
2010	37	50214	Pomer
2010	20	50215	Pozuel de Ariza
2010	342	50216	Pozuelo de Aragón
2010	618	50217	Pradilla de Ebro
2010	125	50218	Puebla de Albortón
2010	5250	50219	Puebla de Alfindén (La)
2010	65	50220	Puendeluna
2010	44	50221	Purujosa
2010	2111	50222	Quinto
2010	1199	50223	Remolinos
2010	79	50224	Retascón
2010	3568	50225	Ricla
2010	113	50227	Romanos
2010	353	50228	Rueda de Jalón
2010	75	50229	Ruesca
2010	1671	50230	Sádaba
2010	375	50231	Salillas de Jalón
2010	235	50232	Salvatierra de Esca
2010	128	50233	Samper del Salz
2010	295	50234	San Martín de la Virgen de Moncayo
2010	3079	50235	San Mateo de Gállego
2010	164	50236	Santa Cruz de Grío
2010	126	50237	Santa Cruz de Moncayo
2010	125	50238	Santa Eulalia de Gállego
2010	61	50239	Santed
2010	1260	50240	Sástago
2010	793	50241	Saviñán
2010	112	50242	Sediles
2010	402	50243	Sestrica
2010	308	50244	Sierra de Luna
2010	132	50245	Sigüés
2010	50	50246	Sisamón
2010	999	50247	Sobradiel
2010	662	50248	Sos del Rey Católico
2010	412	50249	Tabuenca
2010	61	50250	Talamantes
2010	11131	50251	Tarazona
2010	7567	50252	Tauste
2010	519	50253	Terrer
2010	179	50254	Tierga
2010	256	50255	Tobed
2010	96	50256	Torralba de los Frailes
2010	198	50257	Torralba de Ribota
2010	64	50258	Torralbilla
2010	83	50259	Torrehermosa
2010	45	50260	Torrelapaja
2010	293	50261	Torrellas
2010	1496	50262	Torres de Berrellén
2010	277	50263	Torrijo de la Cañada
2010	245	50264	Tosos
2010	78	50265	Trasmoz
2010	152	50266	Trasobares
2010	781	50267	Uncastillo
2010	71	50268	Undués de Lerda
2010	414	50269	Urrea de Jalón
2010	37	50270	Urriés
2010	328	50271	Used
2010	17999	50272	Utebo
2010	35	50273	Valdehorna
2010	79	50274	Val de San Martín
2010	109	50275	Valmadrid
2010	155	50276	Valpalmas
2010	114	50277	Valtorres
2010	254	50278	Velilla de Ebro
2010	102	50279	Velilla de Jiloca
2010	419	50280	Vera de Moncayo
2010	104	50281	Vierlas
2010	114	50282	Vilueña (La)
2010	83	50283	Villadoz
2010	200	50284	Villafeliche
2010	837	50285	Villafranca de Ebro
2010	112	50286	Villalba de Perejil
2010	391	50287	Villalengua
2010	4376	50288	Villanueva de Gállego
2010	69	50289	Villanueva de Jiloca
2010	562	50290	Villanueva de Huerva
2010	120	50291	Villar de los Navarros
2010	202	50292	Villarreal de Huerva
2010	565	50293	Villarroya de la Sierra
2010	75	50294	Villarroya del Campo
2010	50	50295	Vistabella
2010	509	50296	Zaida (La)
2010	675121	50297	Zaragoza
2010	7510	50298	Zuera
2010	186	50901	Biel
2010	100	50902	Marracos
2010	2888	50903	Villamayor de Gállego
2011	280	22001	Abiego
2011	139	22002	Abizanda
2011	176	22003	Adahuesca
2011	160	22004	Agüero
2011	379	22006	Aísa
2011	1259	22007	Albalate de Cinca
2011	237	22008	Albalatillo
2011	839	22009	Albelda
2011	134	22011	Albero Alto
2011	109	22012	Albero Bajo
2011	355	22013	Alberuela de Tubo
2011	275	22014	Alcalá de Gurrea
2011	411	22015	Alcalá del Obispo
2011	762	22016	Alcampell
2011	1137	22017	Alcolea de Cinca
2011	439	22018	Alcubierre
2011	222	22019	Alerre
