Año	Mes (código)	Mes y año	Mes nombre	Comarca código	Comarca nombre	Grupo de tipo de jornada	Sexo	Número de contratos
2013	201304	Abril 2013	Abril	03	Sobrarbe	2 - Jornada Parcial	Hombres	22
2013	201304	Abril 2013	Abril	03	Sobrarbe	2 - Jornada Parcial	Mujeres	39
2013	201304	Abril 2013	Abril	03	Sobrarbe	3 - Fijos Discontinuos	Hombres	1
2013	201304	Abril 2013	Abril	03	Sobrarbe	3 - Fijos Discontinuos	Mujeres	4
2013	201304	Abril 2013	Abril	04	La Ribagorza	1 - Jornada Completa	Hombres	84
2013	201304	Abril 2013	Abril	04	La Ribagorza	1 - Jornada Completa	Mujeres	49
2013	201304	Abril 2013	Abril	04	La Ribagorza	2 - Jornada Parcial	Hombres	34
2013	201304	Abril 2013	Abril	04	La Ribagorza	2 - Jornada Parcial	Mujeres	26
2013	201304	Abril 2013	Abril	04	La Ribagorza	3 - Fijos Discontinuos	Mujeres	1
2013	201304	Abril 2013	Abril	05	Cinco Villas	1 - Jornada Completa	Hombres	195
2013	201304	Abril 2013	Abril	05	Cinco Villas	1 - Jornada Completa	Mujeres	76
2013	201304	Abril 2013	Abril	05	Cinco Villas	2 - Jornada Parcial	Hombres	81
2013	201304	Abril 2013	Abril	05	Cinco Villas	2 - Jornada Parcial	Mujeres	89
2013	201304	Abril 2013	Abril	05	Cinco Villas	3 - Fijos Discontinuos	Hombres	2
2013	201304	Abril 2013	Abril	05	Cinco Villas	3 - Fijos Discontinuos	Mujeres	2
2013	201304	Abril 2013	Abril	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Hombres	422
2013	201304	Abril 2013	Abril	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Mujeres	316
2013	201304	Abril 2013	Abril	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Hombres	182
2013	201304	Abril 2013	Abril	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Mujeres	313
2013	201304	Abril 2013	Abril	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Hombres	6
2013	201304	Abril 2013	Abril	07	Somontano de Barbastro	1 - Jornada Completa	Hombres	170
2013	201304	Abril 2013	Abril	07	Somontano de Barbastro	1 - Jornada Completa	Mujeres	96
2013	201304	Abril 2013	Abril	07	Somontano de Barbastro	2 - Jornada Parcial	Hombres	52
2013	201304	Abril 2013	Abril	07	Somontano de Barbastro	2 - Jornada Parcial	Mujeres	96
2013	201304	Abril 2013	Abril	07	Somontano de Barbastro	3 - Fijos Discontinuos	Hombres	1
2013	201304	Abril 2013	Abril	07	Somontano de Barbastro	3 - Fijos Discontinuos	Mujeres	1
2013	201304	Abril 2013	Abril	08	Cinca Medio	1 - Jornada Completa	Hombres	233
2013	201304	Abril 2013	Abril	08	Cinca Medio	1 - Jornada Completa	Mujeres	104
2013	201304	Abril 2013	Abril	08	Cinca Medio	2 - Jornada Parcial	Hombres	52
2013	201304	Abril 2013	Abril	08	Cinca Medio	2 - Jornada Parcial	Mujeres	77
2013	201304	Abril 2013	Abril	08	Cinca Medio	3 - Fijos Discontinuos	Hombres	2
2013	201304	Abril 2013	Abril	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	100
2013	201304	Abril 2013	Abril	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	45
2013	201304	Abril 2013	Abril	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	20
2013	201304	Abril 2013	Abril	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	45
2013	201304	Abril 2013	Abril	10	Los Monegros	1 - Jornada Completa	Hombres	120
2013	201304	Abril 2013	Abril	10	Los Monegros	1 - Jornada Completa	Mujeres	43
2013	201304	Abril 2013	Abril	10	Los Monegros	2 - Jornada Parcial	Hombres	40
2013	201304	Abril 2013	Abril	10	Los Monegros	2 - Jornada Parcial	Mujeres	23
2013	201304	Abril 2013	Abril	10	Los Monegros	3 - Fijos Discontinuos	Mujeres	1
2013	201304	Abril 2013	Abril	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	695
2013	201304	Abril 2013	Abril	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	319
2013	201304	Abril 2013	Abril	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	38
2013	201304	Abril 2013	Abril	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	76
2013	201304	Abril 2013	Abril	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Hombres	47
2013	201304	Abril 2013	Abril	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Mujeres	26
2013	201304	Abril 2013	Abril	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	79
2013	201304	Abril 2013	Abril	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	46
2013	201304	Abril 2013	Abril	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	95
2013	201304	Abril 2013	Abril	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	49
2013	201304	Abril 2013	Abril	13	Campo de Borja	1 - Jornada Completa	Hombres	113
2013	201304	Abril 2013	Abril	13	Campo de Borja	1 - Jornada Completa	Mujeres	58
2013	201304	Abril 2013	Abril	13	Campo de Borja	2 - Jornada Parcial	Hombres	20
2013	201304	Abril 2013	Abril	13	Campo de Borja	2 - Jornada Parcial	Mujeres	49
2013	201304	Abril 2013	Abril	13	Campo de Borja	3 - Fijos Discontinuos	Hombres	1
2013	201304	Abril 2013	Abril	14	Aranda	1 - Jornada Completa	Hombres	83
2013	201304	Abril 2013	Abril	14	Aranda	1 - Jornada Completa	Mujeres	24
2013	201304	Abril 2013	Abril	14	Aranda	2 - Jornada Parcial	Hombres	7
2013	201304	Abril 2013	Abril	14	Aranda	2 - Jornada Parcial	Mujeres	23
2013	201304	Abril 2013	Abril	14	Aranda	3 - Fijos Discontinuos	Hombres	15
2013	201304	Abril 2013	Abril	14	Aranda	3 - Fijos Discontinuos	Mujeres	9
2013	201304	Abril 2013	Abril	15	Ribera Alta del Ebro	1 - Jornada Completa	Hombres	313
2013	201304	Abril 2013	Abril	15	Ribera Alta del Ebro	1 - Jornada Completa	Mujeres	79
2013	201304	Abril 2013	Abril	15	Ribera Alta del Ebro	2 - Jornada Parcial	Hombres	47
2013	201304	Abril 2013	Abril	15	Ribera Alta del Ebro	2 - Jornada Parcial	Mujeres	60
2013	201304	Abril 2013	Abril	16	Valdejalón	1 - Jornada Completa	Hombres	651
2013	201304	Abril 2013	Abril	16	Valdejalón	1 - Jornada Completa	Mujeres	243
2013	201304	Abril 2013	Abril	16	Valdejalón	2 - Jornada Parcial	Hombres	71
2013	201304	Abril 2013	Abril	16	Valdejalón	2 - Jornada Parcial	Mujeres	84
2013	201304	Abril 2013	Abril	16	Valdejalón	3 - Fijos Discontinuos	Hombres	1
2013	201304	Abril 2013	Abril	17	D.C. Zaragoza	1 - Jornada Completa	Hombres	5291
2013	201304	Abril 2013	Abril	17	D.C. Zaragoza	1 - Jornada Completa	Mujeres	3564
2013	201304	Abril 2013	Abril	17	D.C. Zaragoza	2 - Jornada Parcial	Hombres	2698
2013	201304	Abril 2013	Abril	17	D.C. Zaragoza	2 - Jornada Parcial	Mujeres	4270
2013	201304	Abril 2013	Abril	17	D.C. Zaragoza	3 - Fijos Discontinuos	Hombres	32
2013	201304	Abril 2013	Abril	17	D.C. Zaragoza	3 - Fijos Discontinuos	Mujeres	36
2013	201304	Abril 2013	Abril	18	Ribera Baja del Ebro	1 - Jornada Completa	Hombres	132
2013	201304	Abril 2013	Abril	18	Ribera Baja del Ebro	1 - Jornada Completa	Mujeres	89
2013	201304	Abril 2013	Abril	18	Ribera Baja del Ebro	2 - Jornada Parcial	Hombres	26
2013	201304	Abril 2013	Abril	18	Ribera Baja del Ebro	2 - Jornada Parcial	Mujeres	34
2013	201304	Abril 2013	Abril	18	Ribera Baja del Ebro	3 - Fijos Discontinuos	Hombres	1
2013	201304	Abril 2013	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Hombres	636
2013	201304	Abril 2013	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Mujeres	157
2013	201304	Abril 2013	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	15
2013	201304	Abril 2013	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	34
2013	201304	Abril 2013	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Hombres	4
2013	201304	Abril 2013	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Mujeres	1
2013	201304	Abril 2013	Abril	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	224
2013	201304	Abril 2013	Abril	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	136
2013	201304	Abril 2013	Abril	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	57
2013	201304	Abril 2013	Abril	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	130
2013	201304	Abril 2013	Abril	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Hombres	6
2013	201304	Abril 2013	Abril	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	6
2013	201304	Abril 2013	Abril	21	Campo de Cariñena	1 - Jornada Completa	Hombres	276
2013	201304	Abril 2013	Abril	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	94
2013	201304	Abril 2013	Abril	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	13
2013	201304	Abril 2013	Abril	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	20
2013	201304	Abril 2013	Abril	21	Campo de Cariñena	3 - Fijos Discontinuos	Mujeres	1
2013	201304	Abril 2013	Abril	22	Campo de Belchite	1 - Jornada Completa	Hombres	20
2013	201304	Abril 2013	Abril	22	Campo de Belchite	1 - Jornada Completa	Mujeres	10
2013	201304	Abril 2013	Abril	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	4
2013	201304	Abril 2013	Abril	23	Bajo Martín	1 - Jornada Completa	Hombres	52
2013	201304	Abril 2013	Abril	23	Bajo Martín	1 - Jornada Completa	Mujeres	19
2013	201304	Abril 2013	Abril	23	Bajo Martín	2 - Jornada Parcial	Hombres	5
2013	201304	Abril 2013	Abril	23	Bajo Martín	2 - Jornada Parcial	Mujeres	13
2013	201304	Abril 2013	Abril	24	Campo de Daroca	1 - Jornada Completa	Hombres	35
2013	201304	Abril 2013	Abril	24	Campo de Daroca	1 - Jornada Completa	Mujeres	20
2013	201304	Abril 2013	Abril	24	Campo de Daroca	2 - Jornada Parcial	Hombres	4
2013	201304	Abril 2013	Abril	24	Campo de Daroca	2 - Jornada Parcial	Mujeres	9
2013	201304	Abril 2013	Abril	25	Jiloca	1 - Jornada Completa	Hombres	38
2013	201304	Abril 2013	Abril	25	Jiloca	1 - Jornada Completa	Mujeres	27
2013	201304	Abril 2013	Abril	25	Jiloca	2 - Jornada Parcial	Hombres	4
2013	201304	Abril 2013	Abril	25	Jiloca	2 - Jornada Parcial	Mujeres	15
2013	201304	Abril 2013	Abril	26	Cuencas Mineras	1 - Jornada Completa	Hombres	32
2013	201304	Abril 2013	Abril	26	Cuencas Mineras	1 - Jornada Completa	Mujeres	25
2013	201304	Abril 2013	Abril	26	Cuencas Mineras	2 - Jornada Parcial	Hombres	5
2013	201304	Abril 2013	Abril	26	Cuencas Mineras	2 - Jornada Parcial	Mujeres	8
2013	201304	Abril 2013	Abril	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Hombres	38
2013	201304	Abril 2013	Abril	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Mujeres	45
2013	201304	Abril 2013	Abril	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Hombres	8
2013	201304	Abril 2013	Abril	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Mujeres	34
2013	201304	Abril 2013	Abril	28	Bajo Aragón	1 - Jornada Completa	Hombres	228
2013	201304	Abril 2013	Abril	28	Bajo Aragón	1 - Jornada Completa	Mujeres	155
2013	201304	Abril 2013	Abril	28	Bajo Aragón	2 - Jornada Parcial	Hombres	52
2013	201304	Abril 2013	Abril	28	Bajo Aragón	2 - Jornada Parcial	Mujeres	102
2013	201304	Abril 2013	Abril	28	Bajo Aragón	3 - Fijos Discontinuos	Mujeres	1
2013	201304	Abril 2013	Abril	29	Comunidad de Teruel	1 - Jornada Completa	Hombres	752
2013	201304	Abril 2013	Abril	29	Comunidad de Teruel	1 - Jornada Completa	Mujeres	238
2013	201304	Abril 2013	Abril	29	Comunidad de Teruel	2 - Jornada Parcial	Hombres	113
2013	201304	Abril 2013	Abril	29	Comunidad de Teruel	2 - Jornada Parcial	Mujeres	131
2013	201304	Abril 2013	Abril	29	Comunidad de Teruel	3 - Fijos Discontinuos	Hombres	10
2013	201304	Abril 2013	Abril	29	Comunidad de Teruel	3 - Fijos Discontinuos	Mujeres	3
2013	201304	Abril 2013	Abril	30	Maestrazgo	1 - Jornada Completa	Hombres	23
2013	201304	Abril 2013	Abril	30	Maestrazgo	1 - Jornada Completa	Mujeres	19
2013	201304	Abril 2013	Abril	30	Maestrazgo	2 - Jornada Parcial	Hombres	1
2013	201304	Abril 2013	Abril	30	Maestrazgo	2 - Jornada Parcial	Mujeres	2
2013	201304	Abril 2013	Abril	30	Maestrazgo	3 - Fijos Discontinuos	Hombres	3
2013	201304	Abril 2013	Abril	31	Sierra de Albarracín	1 - Jornada Completa	Hombres	24
2013	201304	Abril 2013	Abril	31	Sierra de Albarracín	1 - Jornada Completa	Mujeres	20
2013	201304	Abril 2013	Abril	31	Sierra de Albarracín	2 - Jornada Parcial	Hombres	6
2013	201304	Abril 2013	Abril	31	Sierra de Albarracín	2 - Jornada Parcial	Mujeres	19
2013	201304	Abril 2013	Abril	31	Sierra de Albarracín	3 - Fijos Discontinuos	Mujeres	1
2013	201304	Abril 2013	Abril	32	Gúdar-Javalambre	1 - Jornada Completa	Hombres	73
2013	201304	Abril 2013	Abril	32	Gúdar-Javalambre	1 - Jornada Completa	Mujeres	45
2013	201304	Abril 2013	Abril	32	Gúdar-Javalambre	2 - Jornada Parcial	Hombres	8
2013	201304	Abril 2013	Abril	32	Gúdar-Javalambre	2 - Jornada Parcial	Mujeres	19
2013	201304	Abril 2013	Abril	33	Matarraña / Matarranya	1 - Jornada Completa	Hombres	56
2013	201304	Abril 2013	Abril	33	Matarraña / Matarranya	1 - Jornada Completa	Mujeres	18
2013	201304	Abril 2013	Abril	33	Matarraña / Matarranya	2 - Jornada Parcial	Hombres	10
2013	201304	Abril 2013	Abril	33	Matarraña / Matarranya	2 - Jornada Parcial	Mujeres	37
2013	201304	Abril 2013	Abril	33	Matarraña / Matarranya	3 - Fijos Discontinuos	Hombres	1
2013	201303	Marzo 2013	Marzo	01	La Jacetania	1 - Jornada Completa	Hombres	93
2013	201303	Marzo 2013	Marzo	01	La Jacetania	1 - Jornada Completa	Mujeres	116
2013	201303	Marzo 2013	Marzo	01	La Jacetania	2 - Jornada Parcial	Hombres	62
2013	201303	Marzo 2013	Marzo	01	La Jacetania	2 - Jornada Parcial	Mujeres	90
2013	201303	Marzo 2013	Marzo	01	La Jacetania	3 - Fijos Discontinuos	Hombres	1
2013	201303	Marzo 2013	Marzo	01	La Jacetania	3 - Fijos Discontinuos	Mujeres	2
2013	201303	Marzo 2013	Marzo	02	Alto Gállego	1 - Jornada Completa	Hombres	186
2013	201303	Marzo 2013	Marzo	02	Alto Gállego	1 - Jornada Completa	Mujeres	198
2013	201303	Marzo 2013	Marzo	02	Alto Gállego	2 - Jornada Parcial	Hombres	30
2013	201303	Marzo 2013	Marzo	02	Alto Gállego	2 - Jornada Parcial	Mujeres	58
2013	201303	Marzo 2013	Marzo	02	Alto Gállego	3 - Fijos Discontinuos	Mujeres	1
2013	201303	Marzo 2013	Marzo	03	Sobrarbe	1 - Jornada Completa	Hombres	92
2013	201303	Marzo 2013	Marzo	03	Sobrarbe	1 - Jornada Completa	Mujeres	104
2013	201303	Marzo 2013	Marzo	03	Sobrarbe	2 - Jornada Parcial	Hombres	17
2013	201303	Marzo 2013	Marzo	03	Sobrarbe	2 - Jornada Parcial	Mujeres	20
2013	201303	Marzo 2013	Marzo	03	Sobrarbe	3 - Fijos Discontinuos	Hombres	1
2013	201303	Marzo 2013	Marzo	03	Sobrarbe	3 - Fijos Discontinuos	Mujeres	3
2013	201303	Marzo 2013	Marzo	04	La Ribagorza	1 - Jornada Completa	Hombres	82
2013	201303	Marzo 2013	Marzo	04	La Ribagorza	1 - Jornada Completa	Mujeres	87
2013	201303	Marzo 2013	Marzo	04	La Ribagorza	2 - Jornada Parcial	Hombres	40
2013	201303	Marzo 2013	Marzo	04	La Ribagorza	2 - Jornada Parcial	Mujeres	44
2013	201303	Marzo 2013	Marzo	04	La Ribagorza	3 - Fijos Discontinuos	Hombres	3
2013	201303	Marzo 2013	Marzo	04	La Ribagorza	3 - Fijos Discontinuos	Mujeres	7
2013	201303	Marzo 2013	Marzo	05	Cinco Villas	1 - Jornada Completa	Hombres	125
2013	201303	Marzo 2013	Marzo	05	Cinco Villas	1 - Jornada Completa	Mujeres	45
2013	201303	Marzo 2013	Marzo	05	Cinco Villas	2 - Jornada Parcial	Hombres	54
2013	201303	Marzo 2013	Marzo	05	Cinco Villas	2 - Jornada Parcial	Mujeres	62
2013	201303	Marzo 2013	Marzo	05	Cinco Villas	3 - Fijos Discontinuos	Hombres	2
2013	201303	Marzo 2013	Marzo	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Hombres	322
2013	201303	Marzo 2013	Marzo	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Mujeres	194
2013	201303	Marzo 2013	Marzo	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Hombres	145
2013	201303	Marzo 2013	Marzo	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Mujeres	299
2013	201303	Marzo 2013	Marzo	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Hombres	7
2013	201303	Marzo 2013	Marzo	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Mujeres	5
2013	201303	Marzo 2013	Marzo	07	Somontano de Barbastro	1 - Jornada Completa	Hombres	251
2013	201303	Marzo 2013	Marzo	07	Somontano de Barbastro	1 - Jornada Completa	Mujeres	84
2013	201303	Marzo 2013	Marzo	07	Somontano de Barbastro	2 - Jornada Parcial	Hombres	68
2013	201303	Marzo 2013	Marzo	07	Somontano de Barbastro	2 - Jornada Parcial	Mujeres	73
2013	201303	Marzo 2013	Marzo	08	Cinca Medio	1 - Jornada Completa	Hombres	166
2013	201303	Marzo 2013	Marzo	08	Cinca Medio	1 - Jornada Completa	Mujeres	45
2013	201303	Marzo 2013	Marzo	08	Cinca Medio	2 - Jornada Parcial	Hombres	38
2013	201303	Marzo 2013	Marzo	08	Cinca Medio	2 - Jornada Parcial	Mujeres	58
2013	201303	Marzo 2013	Marzo	08	Cinca Medio	3 - Fijos Discontinuos	Hombres	10
2013	201303	Marzo 2013	Marzo	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	164
2013	201303	Marzo 2013	Marzo	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	38
2013	201303	Marzo 2013	Marzo	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	16
2013	201303	Marzo 2013	Marzo	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	41
2013	201303	Marzo 2013	Marzo	09	La Litera / La Llitera	3 - Fijos Discontinuos	Hombres	2
2013	201303	Marzo 2013	Marzo	10	Los Monegros	1 - Jornada Completa	Hombres	92
2013	201303	Marzo 2013	Marzo	10	Los Monegros	1 - Jornada Completa	Mujeres	28
2013	201303	Marzo 2013	Marzo	10	Los Monegros	2 - Jornada Parcial	Hombres	15
2013	201303	Marzo 2013	Marzo	10	Los Monegros	2 - Jornada Parcial	Mujeres	24
2013	201303	Marzo 2013	Marzo	10	Los Monegros	3 - Fijos Discontinuos	Hombres	1
2013	201303	Marzo 2013	Marzo	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	322
2013	201303	Marzo 2013	Marzo	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	183
2013	201303	Marzo 2013	Marzo	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	14
2013	201303	Marzo 2013	Marzo	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	91
2013	201303	Marzo 2013	Marzo	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Hombres	28
2013	201303	Marzo 2013	Marzo	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Mujeres	8
2013	201303	Marzo 2013	Marzo	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	65
2013	201303	Marzo 2013	Marzo	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	53
2013	201303	Marzo 2013	Marzo	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	20
2013	201303	Marzo 2013	Marzo	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	29
2013	201303	Marzo 2013	Marzo	13	Campo de Borja	1 - Jornada Completa	Hombres	112
2013	201303	Marzo 2013	Marzo	13	Campo de Borja	1 - Jornada Completa	Mujeres	55
2013	201303	Marzo 2013	Marzo	13	Campo de Borja	2 - Jornada Parcial	Hombres	6
2013	201303	Marzo 2013	Marzo	13	Campo de Borja	2 - Jornada Parcial	Mujeres	23
2013	201303	Marzo 2013	Marzo	13	Campo de Borja	3 - Fijos Discontinuos	Hombres	2
2013	201303	Marzo 2013	Marzo	13	Campo de Borja	3 - Fijos Discontinuos	Mujeres	1
2013	201303	Marzo 2013	Marzo	14	Aranda	1 - Jornada Completa	Hombres	14
2013	201303	Marzo 2013	Marzo	14	Aranda	1 - Jornada Completa	Mujeres	9
2013	201303	Marzo 2013	Marzo	14	Aranda	2 - Jornada Parcial	Hombres	3
2013	201303	Marzo 2013	Marzo	14	Aranda	2 - Jornada Parcial	Mujeres	11
2013	201303	Marzo 2013	Marzo	15	Ribera Alta del Ebro	1 - Jornada Completa	Hombres	332
2013	201303	Marzo 2013	Marzo	15	Ribera Alta del Ebro	1 - Jornada Completa	Mujeres	66
2013	201303	Marzo 2013	Marzo	15	Ribera Alta del Ebro	2 - Jornada Parcial	Hombres	29
2013	201303	Marzo 2013	Marzo	15	Ribera Alta del Ebro	2 - Jornada Parcial	Mujeres	56
2013	201303	Marzo 2013	Marzo	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Hombres	3
2013	201303	Marzo 2013	Marzo	16	Valdejalón	1 - Jornada Completa	Hombres	475
2013	201303	Marzo 2013	Marzo	16	Valdejalón	1 - Jornada Completa	Mujeres	209
2013	201303	Marzo 2013	Marzo	16	Valdejalón	2 - Jornada Parcial	Hombres	47
2013	201303	Marzo 2013	Marzo	16	Valdejalón	2 - Jornada Parcial	Mujeres	62
2013	201303	Marzo 2013	Marzo	16	Valdejalón	3 - Fijos Discontinuos	Hombres	3
2013	201303	Marzo 2013	Marzo	16	Valdejalón	3 - Fijos Discontinuos	Mujeres	4
2013	201303	Marzo 2013	Marzo	17	D.C. Zaragoza	1 - Jornada Completa	Hombres	4598
2013	201303	Marzo 2013	Marzo	17	D.C. Zaragoza	1 - Jornada Completa	Mujeres	3122
2013	201303	Marzo 2013	Marzo	17	D.C. Zaragoza	2 - Jornada Parcial	Hombres	2273
2013	201303	Marzo 2013	Marzo	17	D.C. Zaragoza	2 - Jornada Parcial	Mujeres	4067
2013	201303	Marzo 2013	Marzo	17	D.C. Zaragoza	3 - Fijos Discontinuos	Hombres	29
2013	201303	Marzo 2013	Marzo	17	D.C. Zaragoza	3 - Fijos Discontinuos	Mujeres	49
2013	201303	Marzo 2013	Marzo	18	Ribera Baja del Ebro	1 - Jornada Completa	Hombres	153
2013	201303	Marzo 2013	Marzo	18	Ribera Baja del Ebro	1 - Jornada Completa	Mujeres	33
2013	201303	Marzo 2013	Marzo	18	Ribera Baja del Ebro	2 - Jornada Parcial	Hombres	3
2013	201303	Marzo 2013	Marzo	18	Ribera Baja del Ebro	2 - Jornada Parcial	Mujeres	15
2013	201303	Marzo 2013	Marzo	18	Ribera Baja del Ebro	3 - Fijos Discontinuos	Hombres	1
2013	201303	Marzo 2013	Marzo	18	Ribera Baja del Ebro	3 - Fijos Discontinuos	Mujeres	1
2013	201303	Marzo 2013	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Hombres	192
2013	201303	Marzo 2013	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Mujeres	36
2013	201303	Marzo 2013	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	11
2013	201303	Marzo 2013	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	25
2013	201303	Marzo 2013	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Hombres	9
2013	201303	Marzo 2013	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Mujeres	2
2013	201303	Marzo 2013	Marzo	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	179
2013	201303	Marzo 2013	Marzo	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	131
2013	201303	Marzo 2013	Marzo	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	44
2013	201303	Marzo 2013	Marzo	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	94
2013	201303	Marzo 2013	Marzo	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Hombres	4
2013	201303	Marzo 2013	Marzo	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	3
2013	201303	Marzo 2013	Marzo	21	Campo de Cariñena	1 - Jornada Completa	Hombres	229
2013	201303	Marzo 2013	Marzo	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	48
2013	201303	Marzo 2013	Marzo	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	5
2013	201303	Marzo 2013	Marzo	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	19
2013	201303	Marzo 2013	Marzo	21	Campo de Cariñena	3 - Fijos Discontinuos	Hombres	1
2013	201303	Marzo 2013	Marzo	22	Campo de Belchite	1 - Jornada Completa	Hombres	19
2013	201303	Marzo 2013	Marzo	22	Campo de Belchite	1 - Jornada Completa	Mujeres	7
2013	201303	Marzo 2013	Marzo	22	Campo de Belchite	2 - Jornada Parcial	Hombres	2
2013	201303	Marzo 2013	Marzo	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	2
2013	201303	Marzo 2013	Marzo	23	Bajo Martín	1 - Jornada Completa	Hombres	50
2013	201303	Marzo 2013	Marzo	23	Bajo Martín	1 - Jornada Completa	Mujeres	23
2013	201303	Marzo 2013	Marzo	23	Bajo Martín	2 - Jornada Parcial	Hombres	11
