Mes (código)	Mes y año	Codcom	Comarca nombre	Sector código	Sector descripción	Cuentas cotización con trabajadores
201103	Marzo 2011	30	Maestrazgo	3	Construcción	26
201103	Marzo 2011	30	Maestrazgo	4	Servicios	94
201103	Marzo 2011	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	2
201103	Marzo 2011	31	Sierra de Albarracín	2	Industria y energía	18
201103	Marzo 2011	31	Sierra de Albarracín	3	Construcción	33
201103	Marzo 2011	31	Sierra de Albarracín	4	Servicios	112
201103	Marzo 2011	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	6
201103	Marzo 2011	32	Gúdar-Javalambre	2	Industria y energía	54
201103	Marzo 2011	32	Gúdar-Javalambre	3	Construcción	82
201103	Marzo 2011	32	Gúdar-Javalambre	4	Servicios	252
201103	Marzo 2011	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	27
201103	Marzo 2011	33	Matarraña / Matarranya	2	Industria y energía	60
201103	Marzo 2011	33	Matarraña / Matarranya	3	Construcción	80
201103	Marzo 2011	33	Matarraña / Matarranya	4	Servicios	227
201103	Marzo 2011	99	Sin clasificar	2	Industria y energía	2
201103	Marzo 2011	99	Sin clasificar	3	Construcción	1
201103	Marzo 2011	99	Sin clasificar	4	Servicios	6
201012	Diciembre 2010	01	La Jacetania	1	Agricultura, ganadería y pesca	10
201012	Diciembre 2010	01	La Jacetania	2	Industria y energía	50
201012	Diciembre 2010	01	La Jacetania	3	Construcción	116
201012	Diciembre 2010	01	La Jacetania	4	Servicios	751
201012	Diciembre 2010	02	Alto Gállego	1	Agricultura, ganadería y pesca	3
201012	Diciembre 2010	02	Alto Gállego	2	Industria y energía	50
201012	Diciembre 2010	02	Alto Gállego	3	Construcción	90
201012	Diciembre 2010	02	Alto Gállego	4	Servicios	567
201012	Diciembre 2010	03	Sobrarbe	1	Agricultura, ganadería y pesca	9
201012	Diciembre 2010	03	Sobrarbe	2	Industria y energía	18
201012	Diciembre 2010	03	Sobrarbe	3	Construcción	60
201012	Diciembre 2010	03	Sobrarbe	4	Servicios	289
201012	Diciembre 2010	04	La Ribagorza	1	Agricultura, ganadería y pesca	31
201012	Diciembre 2010	04	La Ribagorza	2	Industria y energía	39
201012	Diciembre 2010	04	La Ribagorza	3	Construcción	94
201012	Diciembre 2010	04	La Ribagorza	4	Servicios	476
201012	Diciembre 2010	05	Cinco Villas	1	Agricultura, ganadería y pesca	142
201012	Diciembre 2010	05	Cinco Villas	2	Industria y energía	148
201012	Diciembre 2010	05	Cinco Villas	3	Construcción	158
201012	Diciembre 2010	05	Cinco Villas	4	Servicios	633
201012	Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	64
201012	Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	261
201012	Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	3	Construcción	343
201012	Diciembre 2010	06	Hoya de Huesca / Plana de Uesca	4	Servicios	2435
201012	Diciembre 2010	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	34
201012	Diciembre 2010	07	Somontano de Barbastro	2	Industria y energía	134
201012	Diciembre 2010	07	Somontano de Barbastro	3	Construcción	125
201012	Diciembre 2010	07	Somontano de Barbastro	4	Servicios	679
201012	Diciembre 2010	08	Cinca Medio	1	Agricultura, ganadería y pesca	51
201012	Diciembre 2010	08	Cinca Medio	2	Industria y energía	141
201012	Diciembre 2010	08	Cinca Medio	3	Construcción	120
201012	Diciembre 2010	08	Cinca Medio	4	Servicios	586
201012	Diciembre 2010	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	100
201012	Diciembre 2010	09	La Litera / La Llitera	2	Industria y energía	141
201012	Diciembre 2010	09	La Litera / La Llitera	3	Construcción	121
201012	Diciembre 2010	09	La Litera / La Llitera	4	Servicios	510
201012	Diciembre 2010	10	Los Monegros	1	Agricultura, ganadería y pesca	92
201012	Diciembre 2010	10	Los Monegros	2	Industria y energía	94
201012	Diciembre 2010	10	Los Monegros	3	Construcción	113
201012	Diciembre 2010	10	Los Monegros	4	Servicios	409
201012	Diciembre 2010	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	47
201012	Diciembre 2010	11	Bajo Cinca / Baix Cinca	2	Industria y energía	110
201012	Diciembre 2010	11	Bajo Cinca / Baix Cinca	3	Construcción	118
201012	Diciembre 2010	11	Bajo Cinca / Baix Cinca	4	Servicios	628
201012	Diciembre 2010	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	22
201012	Diciembre 2010	12	Tarazona y el Moncayo	2	Industria y energía	57
201012	Diciembre 2010	12	Tarazona y el Moncayo	3	Construcción	58
201012	Diciembre 2010	12	Tarazona y el Moncayo	4	Servicios	329
201012	Diciembre 2010	13	Campo de Borja	1	Agricultura, ganadería y pesca	22
201012	Diciembre 2010	13	Campo de Borja	2	Industria y energía	77
201012	Diciembre 2010	13	Campo de Borja	3	Construcción	70
201012	Diciembre 2010	13	Campo de Borja	4	Servicios	255
201012	Diciembre 2010	14	Aranda	1	Agricultura, ganadería y pesca	1
201012	Diciembre 2010	14	Aranda	2	Industria y energía	86
201012	Diciembre 2010	14	Aranda	3	Construcción	20
201012	Diciembre 2010	14	Aranda	4	Servicios	131
201012	Diciembre 2010	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	22
201012	Diciembre 2010	15	Ribera Alta del Ebro	2	Industria y energía	183
201012	Diciembre 2010	15	Ribera Alta del Ebro	3	Construcción	115
201012	Diciembre 2010	15	Ribera Alta del Ebro	4	Servicios	564
201012	Diciembre 2010	16	Valdejalón	1	Agricultura, ganadería y pesca	22
201012	Diciembre 2010	16	Valdejalón	2	Industria y energía	233
201012	Diciembre 2010	16	Valdejalón	3	Construcción	124
201012	Diciembre 2010	16	Valdejalón	4	Servicios	696
201012	Diciembre 2010	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	79
201012	Diciembre 2010	17	D.C. Zaragoza	2	Industria y energía	2718
201012	Diciembre 2010	17	D.C. Zaragoza	3	Construcción	2449
201012	Diciembre 2010	17	D.C. Zaragoza	4	Servicios	23296
201012	Diciembre 2010	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	18
201012	Diciembre 2010	18	Ribera Baja del Ebro	2	Industria y energía	66
201012	Diciembre 2010	18	Ribera Baja del Ebro	3	Construcción	36
201012	Diciembre 2010	18	Ribera Baja del Ebro	4	Servicios	181
201012	Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	50
201012	Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	64
201012	Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	73
201012	Diciembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	293
201012	Diciembre 2010	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	8
201012	Diciembre 2010	20	Comunidad de Calatayud	2	Industria y energía	132
201012	Diciembre 2010	20	Comunidad de Calatayud	3	Construcción	175
201012	Diciembre 2010	20	Comunidad de Calatayud	4	Servicios	969
201012	Diciembre 2010	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	11
201012	Diciembre 2010	21	Campo de Cariñena	2	Industria y energía	86
201012	Diciembre 2010	21	Campo de Cariñena	3	Construcción	41
201012	Diciembre 2010	21	Campo de Cariñena	4	Servicios	188
201012	Diciembre 2010	22	Campo de Belchite	1	Agricultura, ganadería y pesca	10
201012	Diciembre 2010	22	Campo de Belchite	2	Industria y energía	22
201012	Diciembre 2010	22	Campo de Belchite	3	Construcción	25
201012	Diciembre 2010	22	Campo de Belchite	4	Servicios	109
201012	Diciembre 2010	23	Bajo Martín	1	Agricultura, ganadería y pesca	17
201012	Diciembre 2010	23	Bajo Martín	2	Industria y energía	49
201012	Diciembre 2010	23	Bajo Martín	3	Construcción	40
201012	Diciembre 2010	23	Bajo Martín	4	Servicios	133
201012	Diciembre 2010	24	Campo de Daroca	1	Agricultura, ganadería y pesca	11
201012	Diciembre 2010	24	Campo de Daroca	2	Industria y energía	22
201012	Diciembre 2010	24	Campo de Daroca	3	Construcción	20
201012	Diciembre 2010	24	Campo de Daroca	4	Servicios	145
201012	Diciembre 2010	25	Jiloca	1	Agricultura, ganadería y pesca	23
201012	Diciembre 2010	25	Jiloca	2	Industria y energía	52
201012	Diciembre 2010	25	Jiloca	3	Construcción	82
201012	Diciembre 2010	25	Jiloca	4	Servicios	272
201012	Diciembre 2010	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	3
201012	Diciembre 2010	26	Cuencas Mineras	2	Industria y energía	31
201012	Diciembre 2010	26	Cuencas Mineras	3	Construcción	50
201012	Diciembre 2010	26	Cuencas Mineras	4	Servicios	159
201012	Diciembre 2010	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	4
201012	Diciembre 2010	27	Andorra-Sierra de Arcos	2	Industria y energía	40
201012	Diciembre 2010	27	Andorra-Sierra de Arcos	3	Construcción	61
201012	Diciembre 2010	27	Andorra-Sierra de Arcos	4	Servicios	221
201012	Diciembre 2010	28	Bajo Aragón	1	Agricultura, ganadería y pesca	41
201012	Diciembre 2010	28	Bajo Aragón	2	Industria y energía	159
201012	Diciembre 2010	28	Bajo Aragón	3	Construcción	225
201012	Diciembre 2010	28	Bajo Aragón	4	Servicios	862
201012	Diciembre 2010	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	22
201012	Diciembre 2010	29	Comunidad de Teruel	2	Industria y energía	196
201012	Diciembre 2010	29	Comunidad de Teruel	3	Construcción	287
201012	Diciembre 2010	29	Comunidad de Teruel	4	Servicios	1669
201012	Diciembre 2010	30	Maestrazgo	1	Agricultura, ganadería y pesca	13
201012	Diciembre 2010	30	Maestrazgo	2	Industria y energía	24
201012	Diciembre 2010	30	Maestrazgo	3	Construcción	26
201012	Diciembre 2010	30	Maestrazgo	4	Servicios	94
201012	Diciembre 2010	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	3
201012	Diciembre 2010	31	Sierra de Albarracín	2	Industria y energía	19
201012	Diciembre 2010	31	Sierra de Albarracín	3	Construcción	34
201012	Diciembre 2010	31	Sierra de Albarracín	4	Servicios	122
201012	Diciembre 2010	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	5
201012	Diciembre 2010	32	Gúdar-Javalambre	2	Industria y energía	55
201012	Diciembre 2010	32	Gúdar-Javalambre	3	Construcción	80
201012	Diciembre 2010	32	Gúdar-Javalambre	4	Servicios	262
201012	Diciembre 2010	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	27
201012	Diciembre 2010	33	Matarraña / Matarranya	2	Industria y energía	59
201012	Diciembre 2010	33	Matarraña / Matarranya	3	Construcción	81
201012	Diciembre 2010	33	Matarraña / Matarranya	4	Servicios	235
201012	Diciembre 2010	99	Sin clasificar	2	Industria y energía	2
201012	Diciembre 2010	99	Sin clasificar	3	Construcción	1
201012	Diciembre 2010	99	Sin clasificar	4	Servicios	6
201009	Septiembre 2010	01	La Jacetania	1	Agricultura, ganadería y pesca	12
201009	Septiembre 2010	01	La Jacetania	2	Industria y energía	50
201009	Septiembre 2010	01	La Jacetania	3	Construcción	125
201009	Septiembre 2010	01	La Jacetania	4	Servicios	729
201009	Septiembre 2010	02	Alto Gállego	1	Agricultura, ganadería y pesca	3
201009	Septiembre 2010	02	Alto Gállego	2	Industria y energía	51
201009	Septiembre 2010	02	Alto Gállego	3	Construcción	101
201009	Septiembre 2010	02	Alto Gállego	4	Servicios	508
201009	Septiembre 2010	03	Sobrarbe	1	Agricultura, ganadería y pesca	10
201009	Septiembre 2010	03	Sobrarbe	2	Industria y energía	18
201009	Septiembre 2010	03	Sobrarbe	3	Construcción	68
201009	Septiembre 2010	03	Sobrarbe	4	Servicios	341
201009	Septiembre 2010	04	La Ribagorza	1	Agricultura, ganadería y pesca	32
201009	Septiembre 2010	04	La Ribagorza	2	Industria y energía	38
201009	Septiembre 2010	04	La Ribagorza	3	Construcción	114
201009	Septiembre 2010	04	La Ribagorza	4	Servicios	429
201009	Septiembre 2010	05	Cinco Villas	1	Agricultura, ganadería y pesca	146
201009	Septiembre 2010	05	Cinco Villas	2	Industria y energía	149
201009	Septiembre 2010	05	Cinco Villas	3	Construcción	167
201009	Septiembre 2010	05	Cinco Villas	4	Servicios	636
201009	Septiembre 2010	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	66
201009	Septiembre 2010	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	265
201009	Septiembre 2010	06	Hoya de Huesca / Plana de Uesca	3	Construcción	367
201009	Septiembre 2010	06	Hoya de Huesca / Plana de Uesca	4	Servicios	2398
201009	Septiembre 2010	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	40
201009	Septiembre 2010	07	Somontano de Barbastro	2	Industria y energía	134
201009	Septiembre 2010	07	Somontano de Barbastro	3	Construcción	132
201009	Septiembre 2010	07	Somontano de Barbastro	4	Servicios	693
201009	Septiembre 2010	08	Cinca Medio	1	Agricultura, ganadería y pesca	47
201009	Septiembre 2010	08	Cinca Medio	2	Industria y energía	141
201009	Septiembre 2010	08	Cinca Medio	3	Construcción	125
201009	Septiembre 2010	08	Cinca Medio	4	Servicios	574
201009	Septiembre 2010	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	101
201009	Septiembre 2010	09	La Litera / La Llitera	2	Industria y energía	140
201009	Septiembre 2010	09	La Litera / La Llitera	3	Construcción	121
201009	Septiembre 2010	09	La Litera / La Llitera	4	Servicios	498
201009	Septiembre 2010	10	Los Monegros	1	Agricultura, ganadería y pesca	94
201009	Septiembre 2010	10	Los Monegros	2	Industria y energía	95
201009	Septiembre 2010	10	Los Monegros	3	Construcción	116
201009	Septiembre 2010	10	Los Monegros	4	Servicios	417
201009	Septiembre 2010	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	48
201009	Septiembre 2010	11	Bajo Cinca / Baix Cinca	2	Industria y energía	109
201009	Septiembre 2010	11	Bajo Cinca / Baix Cinca	3	Construcción	127
201009	Septiembre 2010	11	Bajo Cinca / Baix Cinca	4	Servicios	639
201009	Septiembre 2010	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	19
201009	Septiembre 2010	12	Tarazona y el Moncayo	2	Industria y energía	59
201009	Septiembre 2010	12	Tarazona y el Moncayo	3	Construcción	61
201009	Septiembre 2010	12	Tarazona y el Moncayo	4	Servicios	340
201009	Septiembre 2010	13	Campo de Borja	1	Agricultura, ganadería y pesca	23
201009	Septiembre 2010	13	Campo de Borja	2	Industria y energía	78
201009	Septiembre 2010	13	Campo de Borja	3	Construcción	72
201009	Septiembre 2010	13	Campo de Borja	4	Servicios	258
201009	Septiembre 2010	14	Aranda	1	Agricultura, ganadería y pesca	1
201009	Septiembre 2010	14	Aranda	2	Industria y energía	86
201009	Septiembre 2010	14	Aranda	3	Construcción	25
201009	Septiembre 2010	14	Aranda	4	Servicios	141
201009	Septiembre 2010	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	21
201009	Septiembre 2010	15	Ribera Alta del Ebro	2	Industria y energía	182
201009	Septiembre 2010	15	Ribera Alta del Ebro	3	Construcción	118
201009	Septiembre 2010	15	Ribera Alta del Ebro	4	Servicios	558
201009	Septiembre 2010	16	Valdejalón	1	Agricultura, ganadería y pesca	22
201009	Septiembre 2010	16	Valdejalón	2	Industria y energía	239
201009	Septiembre 2010	16	Valdejalón	3	Construcción	138
201009	Septiembre 2010	16	Valdejalón	4	Servicios	691
201009	Septiembre 2010	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	85
201009	Septiembre 2010	17	D.C. Zaragoza	2	Industria y energía	2735
201009	Septiembre 2010	17	D.C. Zaragoza	3	Construcción	2576
201009	Septiembre 2010	17	D.C. Zaragoza	4	Servicios	23142
201009	Septiembre 2010	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	17
201009	Septiembre 2010	18	Ribera Baja del Ebro	2	Industria y energía	66
201009	Septiembre 2010	18	Ribera Baja del Ebro	3	Construcción	39
201009	Septiembre 2010	18	Ribera Baja del Ebro	4	Servicios	176
201009	Septiembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	50
201009	Septiembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	63
201009	Septiembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	79
201009	Septiembre 2010	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	286
201009	Septiembre 2010	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	7
201009	Septiembre 2010	20	Comunidad de Calatayud	2	Industria y energía	130
201009	Septiembre 2010	20	Comunidad de Calatayud	3	Construcción	191
201009	Septiembre 2010	20	Comunidad de Calatayud	4	Servicios	946
201009	Septiembre 2010	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	9
201009	Septiembre 2010	21	Campo de Cariñena	2	Industria y energía	85
201009	Septiembre 2010	21	Campo de Cariñena	3	Construcción	48
201009	Septiembre 2010	21	Campo de Cariñena	4	Servicios	199
201009	Septiembre 2010	22	Campo de Belchite	1	Agricultura, ganadería y pesca	9
201009	Septiembre 2010	22	Campo de Belchite	2	Industria y energía	22
201009	Septiembre 2010	22	Campo de Belchite	3	Construcción	26
201009	Septiembre 2010	22	Campo de Belchite	4	Servicios	109
201009	Septiembre 2010	23	Bajo Martín	1	Agricultura, ganadería y pesca	18
201009	Septiembre 2010	23	Bajo Martín	2	Industria y energía	47
201009	Septiembre 2010	23	Bajo Martín	3	Construcción	43
201009	Septiembre 2010	23	Bajo Martín	4	Servicios	131
201009	Septiembre 2010	24	Campo de Daroca	1	Agricultura, ganadería y pesca	11
201009	Septiembre 2010	24	Campo de Daroca	2	Industria y energía	24
201009	Septiembre 2010	24	Campo de Daroca	3	Construcción	26
201009	Septiembre 2010	24	Campo de Daroca	4	Servicios	160
201009	Septiembre 2010	25	Jiloca	1	Agricultura, ganadería y pesca	24
201009	Septiembre 2010	25	Jiloca	2	Industria y energía	48
201009	Septiembre 2010	25	Jiloca	3	Construcción	92
201009	Septiembre 2010	25	Jiloca	4	Servicios	270
201009	Septiembre 2010	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	3
201009	Septiembre 2010	26	Cuencas Mineras	2	Industria y energía	31
201009	Septiembre 2010	26	Cuencas Mineras	3	Construcción	51
201009	Septiembre 2010	26	Cuencas Mineras	4	Servicios	159
201009	Septiembre 2010	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	4
201009	Septiembre 2010	27	Andorra-Sierra de Arcos	2	Industria y energía	38
201009	Septiembre 2010	27	Andorra-Sierra de Arcos	3	Construcción	60
201009	Septiembre 2010	27	Andorra-Sierra de Arcos	4	Servicios	229
201009	Septiembre 2010	28	Bajo Aragón	1	Agricultura, ganadería y pesca	44
201009	Septiembre 2010	28	Bajo Aragón	2	Industria y energía	156
201009	Septiembre 2010	28	Bajo Aragón	3	Construcción	231
201009	Septiembre 2010	28	Bajo Aragón	4	Servicios	874
201009	Septiembre 2010	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	23
201009	Septiembre 2010	29	Comunidad de Teruel	2	Industria y energía	191
201009	Septiembre 2010	29	Comunidad de Teruel	3	Construcción	310
201009	Septiembre 2010	29	Comunidad de Teruel	4	Servicios	1666
201009	Septiembre 2010	30	Maestrazgo	1	Agricultura, ganadería y pesca	13
201009	Septiembre 2010	30	Maestrazgo	2	Industria y energía	27
201009	Septiembre 2010	30	Maestrazgo	3	Construcción	30
201009	Septiembre 2010	30	Maestrazgo	4	Servicios	100
201009	Septiembre 2010	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	3
201009	Septiembre 2010	31	Sierra de Albarracín	2	Industria y energía	19
201009	Septiembre 2010	31	Sierra de Albarracín	3	Construcción	37
201009	Septiembre 2010	31	Sierra de Albarracín	4	Servicios	133
201009	Septiembre 2010	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	5
201009	Septiembre 2010	32	Gúdar-Javalambre	2	Industria y energía	59
201009	Septiembre 2010	32	Gúdar-Javalambre	3	Construcción	85
201009	Septiembre 2010	32	Gúdar-Javalambre	4	Servicios	259
201009	Septiembre 2010	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	26
