Año	Grupo Antigüedad	Nº Accidentes	Temporalidad	Comarca Código	Comarca Nombre
2014	De 7 a 9 meses	9	Indefinido	20	Comunidad de Calatayud
2014	De 7 a 9 meses	6	Temporal	20	Comunidad de Calatayud
2014	De 7 a 9 meses	1	Indefinido	21	Campo de Cariñena
2014	De 7 a 9 meses	3	Temporal	21	Campo de Cariñena
2014	De 7 a 9 meses	1	Indefinido	23	Bajo Martín
2014	De 7 a 9 meses	3	Temporal	23	Bajo Martín
2014	De 7 a 9 meses	4	Indefinido	24	Campo de Daroca
2014	De 7 a 9 meses	3	Temporal	24	Campo de Daroca
2014	De 7 a 9 meses	2	Indefinido	25	Jiloca
2014	De 7 a 9 meses	4	Temporal	25	Jiloca
2014	De 7 a 9 meses	1	Sin clasificar	25	Jiloca
2014	De 7 a 9 meses	2	Indefinido	26	Cuencas Mineras
2014	De 7 a 9 meses	2	Temporal	26	Cuencas Mineras
2014	De 7 a 9 meses	5	Indefinido	27	Andorra-Sierra de Arcos
2014	De 7 a 9 meses	2	Temporal	27	Andorra-Sierra de Arcos
2014	De 7 a 9 meses	2	Indefinido	28	Bajo Aragón
2014	De 7 a 9 meses	4	Temporal	28	Bajo Aragón
2014	De 7 a 9 meses	2	Sin clasificar	28	Bajo Aragón
2014	De 7 a 9 meses	5	Indefinido	29	Comunidad de Teruel
2014	De 7 a 9 meses	7	Temporal	29	Comunidad de Teruel
2014	De 7 a 9 meses	1	Temporal	31	Sierra de Albarracín
2014	De 7 a 9 meses	2	Indefinido	32	Gúdar-Javalambre
2014	De 7 a 9 meses	2	Temporal	32	Gúdar-Javalambre
2014	De 7 a 9 meses	1	Indefinido	33	Matarraña / Matarranya
2014	De 7 a 9 meses	1	Temporal	33	Matarraña / Matarranya
2014	De 7 a 9 meses	1	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2014	De 7 a 9 meses	2	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2014	De 10 a 12 meses	3	Indefinido	01	La Jacetania
2014	De 10 a 12 meses	4	Temporal	01	La Jacetania
2014	De 10 a 12 meses	2	Indefinido	02	Alto Gállego
2014	De 10 a 12 meses	1	Temporal	02	Alto Gállego
2014	De 10 a 12 meses	1	Indefinido	03	Sobrarbe
2014	De 10 a 12 meses	1	Indefinido	04	La Ribagorza
2014	De 10 a 12 meses	2	Temporal	04	La Ribagorza
2014	De 10 a 12 meses	1	Indefinido	05	Cinco Villas
2014	De 10 a 12 meses	5	Temporal	05	Cinco Villas
2014	De 10 a 12 meses	1	Sin clasificar	05	Cinco Villas
2014	De 10 a 12 meses	7	Indefinido	06	Hoya de Huesca / Plana de Uesca
2014	De 10 a 12 meses	14	Temporal	06	Hoya de Huesca / Plana de Uesca
2014	De 10 a 12 meses	4	Temporal	07	Somontano de Barbastro
2014	De 10 a 12 meses	3	Indefinido	08	Cinca Medio
2014	De 10 a 12 meses	5	Temporal	08	Cinca Medio
2014	De 10 a 12 meses	3	Indefinido	09	La Litera / La Llitera
2014	De 10 a 12 meses	6	Temporal	09	La Litera / La Llitera
2014	De 10 a 12 meses	4	Temporal	10	Los Monegros
2014	De 10 a 12 meses	8	Indefinido	11	Bajo Cinca / Baix Cinca
2014	De 10 a 12 meses	6	Temporal	11	Bajo Cinca / Baix Cinca
2014	De 10 a 12 meses	1	Temporal	12	Tarazona y el Moncayo
2014	De 10 a 12 meses	1	Indefinido	13	Campo de Borja
2014	De 10 a 12 meses	2	Temporal	13	Campo de Borja
2014	De 10 a 12 meses	3	Indefinido	15	Ribera Alta del Ebro
2014	De 10 a 12 meses	3	Temporal	15	Ribera Alta del Ebro
2014	De 10 a 12 meses	12	Indefinido	16	Valdejalón
2014	De 10 a 12 meses	3	Temporal	16	Valdejalón
2014	De 10 a 12 meses	98	Indefinido	17	D.C. Zaragoza
2014	De 10 a 12 meses	71	Temporal	17	D.C. Zaragoza
2014	De 10 a 12 meses	4	Sin clasificar	17	D.C. Zaragoza
2014	De 10 a 12 meses	2	Temporal	18	Ribera Baja del Ebro
2014	De 10 a 12 meses	2	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014	De 10 a 12 meses	3	Temporal	20	Comunidad de Calatayud
2014	De 10 a 12 meses	3	Temporal	21	Campo de Cariñena
2014	De 10 a 12 meses	2	Indefinido	22	Campo de Belchite
2014	De 10 a 12 meses	3	Indefinido	24	Campo de Daroca
2014	De 10 a 12 meses	1	Indefinido	25	Jiloca
2014	De 10 a 12 meses	1	Temporal	25	Jiloca
2014	De 10 a 12 meses	4	Indefinido	26	Cuencas Mineras
2014	De 10 a 12 meses	1	Indefinido	27	Andorra-Sierra de Arcos
2014	De 10 a 12 meses	3	Temporal	27	Andorra-Sierra de Arcos
2014	De 10 a 12 meses	1	Indefinido	28	Bajo Aragón
2014	De 10 a 12 meses	2	Temporal	28	Bajo Aragón
2014	De 10 a 12 meses	1	Sin clasificar	28	Bajo Aragón
2014	De 10 a 12 meses	3	Indefinido	29	Comunidad de Teruel
2014	De 10 a 12 meses	5	Temporal	29	Comunidad de Teruel
2014	De 10 a 12 meses	2	Indefinido	32	Gúdar-Javalambre
2014	De 10 a 12 meses	1	Temporal	32	Gúdar-Javalambre
2014	De 10 a 12 meses	1	Indefinido	33	Matarraña / Matarranya
2014	De 10 a 12 meses	1	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2014	De 10 a 12 meses	1	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2014	De 13 meses a 3 años	12	Indefinido	01	La Jacetania
2014	De 13 meses a 3 años	2	Sin clasificar	01	La Jacetania
2014	De 13 meses a 3 años	4	Indefinido	02	Alto Gállego
2014	De 13 meses a 3 años	1	Temporal	02	Alto Gállego
2014	De 13 meses a 3 años	7	Indefinido	03	Sobrarbe
2014	De 13 meses a 3 años	2	Temporal	03	Sobrarbe
2014	De 13 meses a 3 años	1	Sin clasificar	03	Sobrarbe
2014	De 13 meses a 3 años	7	Indefinido	04	La Ribagorza
2014	De 13 meses a 3 años	5	Temporal	04	La Ribagorza
2014	De 13 meses a 3 años	30	Indefinido	05	Cinco Villas
2014	De 13 meses a 3 años	18	Temporal	05	Cinco Villas
2014	De 13 meses a 3 años	73	Indefinido	06	Hoya de Huesca / Plana de Uesca
2014	De 13 meses a 3 años	24	Temporal	06	Hoya de Huesca / Plana de Uesca
2014	De 13 meses a 3 años	5	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2014	De 13 meses a 3 años	11	Indefinido	07	Somontano de Barbastro
2014	De 13 meses a 3 años	12	Temporal	07	Somontano de Barbastro
2014	De 13 meses a 3 años	1	Sin clasificar	07	Somontano de Barbastro
2014	De 13 meses a 3 años	26	Indefinido	08	Cinca Medio
2014	De 13 meses a 3 años	9	Temporal	08	Cinca Medio
2014	De 13 meses a 3 años	1	Sin clasificar	08	Cinca Medio
2014	De 13 meses a 3 años	27	Indefinido	09	La Litera / La Llitera
2014	De 13 meses a 3 años	7	Temporal	09	La Litera / La Llitera
2014	De 13 meses a 3 años	13	Indefinido	10	Los Monegros
2014	De 13 meses a 3 años	7	Temporal	10	Los Monegros
2014	De 13 meses a 3 años	21	Indefinido	11	Bajo Cinca / Baix Cinca
2014	De 13 meses a 3 años	19	Temporal	11	Bajo Cinca / Baix Cinca
2014	De 13 meses a 3 años	2	Sin clasificar	11	Bajo Cinca / Baix Cinca
2014	De 13 meses a 3 años	3	Indefinido	12	Tarazona y el Moncayo
2014	De 13 meses a 3 años	4	Temporal	12	Tarazona y el Moncayo
2014	De 13 meses a 3 años	7	Indefinido	13	Campo de Borja
2014	De 13 meses a 3 años	11	Temporal	13	Campo de Borja
2014	De 13 meses a 3 años	1	Sin clasificar	13	Campo de Borja
2014	De 13 meses a 3 años	4	Indefinido	14	Aranda
2014	De 13 meses a 3 años	3	Temporal	14	Aranda
2014	De 13 meses a 3 años	44	Indefinido	15	Ribera Alta del Ebro
2014	De 13 meses a 3 años	21	Temporal	15	Ribera Alta del Ebro
2014	De 13 meses a 3 años	40	Indefinido	16	Valdejalón
2014	De 13 meses a 3 años	19	Temporal	16	Valdejalón
2014	De 13 meses a 3 años	649	Indefinido	17	D.C. Zaragoza
2014	De 13 meses a 3 años	264	Temporal	17	D.C. Zaragoza
2014	De 13 meses a 3 años	9	Sin clasificar	17	D.C. Zaragoza
2014	De 13 meses a 3 años	8	Indefinido	18	Ribera Baja del Ebro
2014	De 13 meses a 3 años	5	Temporal	18	Ribera Baja del Ebro
2014	De 13 meses a 3 años	4	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014	De 13 meses a 3 años	6	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014	De 13 meses a 3 años	18	Indefinido	20	Comunidad de Calatayud
2014	De 13 meses a 3 años	13	Temporal	20	Comunidad de Calatayud
2014	De 13 meses a 3 años	2	Sin clasificar	20	Comunidad de Calatayud
2014	De 13 meses a 3 años	7	Indefinido	21	Campo de Cariñena
2014	De 13 meses a 3 años	4	Temporal	21	Campo de Cariñena
2014	De 13 meses a 3 años	2	Sin clasificar	21	Campo de Cariñena
2014	De 13 meses a 3 años	1	Indefinido	22	Campo de Belchite
2014	De 13 meses a 3 años	5	Indefinido	23	Bajo Martín
2014	De 13 meses a 3 años	4	Temporal	23	Bajo Martín
2014	De 13 meses a 3 años	13	Indefinido	24	Campo de Daroca
2014	De 13 meses a 3 años	4	Temporal	24	Campo de Daroca
2014	De 13 meses a 3 años	4	Indefinido	25	Jiloca
2014	De 13 meses a 3 años	3	Temporal	25	Jiloca
2014	De 13 meses a 3 años	1	Sin clasificar	25	Jiloca
2014	De 13 meses a 3 años	14	Indefinido	26	Cuencas Mineras
2014	De 13 meses a 3 años	7	Temporal	26	Cuencas Mineras
2014	De 13 meses a 3 años	14	Indefinido	27	Andorra-Sierra de Arcos
2014	De 13 meses a 3 años	11	Temporal	27	Andorra-Sierra de Arcos
2014	De 13 meses a 3 años	24	Indefinido	28	Bajo Aragón
2014	De 13 meses a 3 años	9	Temporal	28	Bajo Aragón
2014	De 13 meses a 3 años	1	Sin clasificar	28	Bajo Aragón
2014	De 13 meses a 3 años	31	Indefinido	29	Comunidad de Teruel
2014	De 13 meses a 3 años	20	Temporal	29	Comunidad de Teruel
2014	De 13 meses a 3 años	7	Sin clasificar	29	Comunidad de Teruel
2014	De 13 meses a 3 años	1	Indefinido	30	Maestrazgo
2014	De 13 meses a 3 años	1	Temporal	30	Maestrazgo
2014	De 13 meses a 3 años	1	Indefinido	31	Sierra de Albarracín
2014	De 13 meses a 3 años	2	Temporal	31	Sierra de Albarracín
2014	De 13 meses a 3 años	9	Indefinido	32	Gúdar-Javalambre
2014	De 13 meses a 3 años	3	Temporal	32	Gúdar-Javalambre
2014	De 13 meses a 3 años	8	Indefinido	33	Matarraña / Matarranya
2014	De 13 meses a 3 años	1	Temporal	33	Matarraña / Matarranya
2014	De 13 meses a 3 años	14	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2014	De 13 meses a 3 años	3	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2014	De 37 meses a 10 años	30	Indefinido	01	La Jacetania
2014	De 37 meses a 10 años	6	Temporal	01	La Jacetania
2014	De 37 meses a 10 años	3	Sin clasificar	01	La Jacetania
2014	De 37 meses a 10 años	24	Indefinido	02	Alto Gállego
2014	De 37 meses a 10 años	3	Temporal	02	Alto Gállego
2014	De 37 meses a 10 años	5	Indefinido	03	Sobrarbe
2014	De 37 meses a 10 años	3	Temporal	03	Sobrarbe
2014	De 37 meses a 10 años	1	Sin clasificar	03	Sobrarbe
2014	De 37 meses a 10 años	20	Indefinido	04	La Ribagorza
2014	De 37 meses a 10 años	12	Temporal	04	La Ribagorza
2014	De 37 meses a 10 años	3	Sin clasificar	04	La Ribagorza
2014	De 37 meses a 10 años	66	Indefinido	05	Cinco Villas
2014	De 37 meses a 10 años	7	Temporal	05	Cinco Villas
2014	De 37 meses a 10 años	11	Sin clasificar	05	Cinco Villas
2014	De 37 meses a 10 años	152	Indefinido	06	Hoya de Huesca / Plana de Uesca
2014	De 37 meses a 10 años	16	Temporal	06	Hoya de Huesca / Plana de Uesca
2014	De 37 meses a 10 años	2	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2014	De 37 meses a 10 años	55	Indefinido	07	Somontano de Barbastro
2014	De 37 meses a 10 años	4	Temporal	07	Somontano de Barbastro
2014	De 37 meses a 10 años	3	Sin clasificar	07	Somontano de Barbastro
2014	De 37 meses a 10 años	62	Indefinido	08	Cinca Medio
2014	De 37 meses a 10 años	12	Temporal	08	Cinca Medio
2014	De 37 meses a 10 años	5	Sin clasificar	08	Cinca Medio
2014	De 37 meses a 10 años	63	Indefinido	09	La Litera / La Llitera
2014	De 37 meses a 10 años	4	Temporal	09	La Litera / La Llitera
2014	De 37 meses a 10 años	2	Sin clasificar	09	La Litera / La Llitera
2014	De 37 meses a 10 años	26	Indefinido	10	Los Monegros
2014	De 37 meses a 10 años	6	Temporal	10	Los Monegros
2014	De 37 meses a 10 años	2	Sin clasificar	10	Los Monegros
2014	De 37 meses a 10 años	47	Indefinido	11	Bajo Cinca / Baix Cinca
2014	De 37 meses a 10 años	2	Temporal	11	Bajo Cinca / Baix Cinca
2014	De 37 meses a 10 años	8	Sin clasificar	11	Bajo Cinca / Baix Cinca
2014	De 37 meses a 10 años	18	Indefinido	12	Tarazona y el Moncayo
2014	De 37 meses a 10 años	4	Temporal	12	Tarazona y el Moncayo
2014	De 37 meses a 10 años	1	Sin clasificar	12	Tarazona y el Moncayo
2014	De 37 meses a 10 años	34	Indefinido	13	Campo de Borja
2014	De 37 meses a 10 años	5	Temporal	13	Campo de Borja
2014	De 37 meses a 10 años	1	Sin clasificar	13	Campo de Borja
2014	De 37 meses a 10 años	13	Indefinido	14	Aranda
2014	De 37 meses a 10 años	3	Temporal	14	Aranda
2014	De 37 meses a 10 años	110	Indefinido	15	Ribera Alta del Ebro
2014	De 37 meses a 10 años	29	Temporal	15	Ribera Alta del Ebro
2014	De 37 meses a 10 años	4	Sin clasificar	15	Ribera Alta del Ebro
2014	De 37 meses a 10 años	96	Indefinido	16	Valdejalón
2014	De 37 meses a 10 años	2	Temporal	16	Valdejalón
2014	De 37 meses a 10 años	7	Sin clasificar	16	Valdejalón
2014	De 37 meses a 10 años	1875	Indefinido	17	D.C. Zaragoza
2014	De 37 meses a 10 años	158	Temporal	17	D.C. Zaragoza
2014	De 37 meses a 10 años	59	Sin clasificar	17	D.C. Zaragoza
2014	De 37 meses a 10 años	21	Indefinido	18	Ribera Baja del Ebro
2014	De 37 meses a 10 años	1	Temporal	18	Ribera Baja del Ebro
2014	De 37 meses a 10 años	24	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014	De 37 meses a 10 años	1	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014	De 37 meses a 10 años	5	Sin clasificar	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014	De 37 meses a 10 años	41	Indefinido	20	Comunidad de Calatayud
2014	De 37 meses a 10 años	3	Temporal	20	Comunidad de Calatayud
2014	De 37 meses a 10 años	11	Sin clasificar	20	Comunidad de Calatayud
2014	De 37 meses a 10 años	28	Indefinido	21	Campo de Cariñena
2014	De 37 meses a 10 años	3	Temporal	21	Campo de Cariñena
2014	De 37 meses a 10 años	6	Sin clasificar	21	Campo de Cariñena
2014	De 37 meses a 10 años	3	Indefinido	22	Campo de Belchite
2014	De 37 meses a 10 años	2	Sin clasificar	22	Campo de Belchite
2014	De 37 meses a 10 años	20	Indefinido	23	Bajo Martín
2014	De 37 meses a 10 años	1	Temporal	23	Bajo Martín
2014	De 37 meses a 10 años	4	Sin clasificar	23	Bajo Martín
2014	De 37 meses a 10 años	8	Indefinido	24	Campo de Daroca
2014	De 37 meses a 10 años	6	Temporal	24	Campo de Daroca
2014	De 37 meses a 10 años	3	Sin clasificar	24	Campo de Daroca
2014	De 37 meses a 10 años	32	Indefinido	25	Jiloca
2014	De 37 meses a 10 años	7	Temporal	25	Jiloca
2014	De 37 meses a 10 años	5	Sin clasificar	25	Jiloca
2014	De 37 meses a 10 años	30	Indefinido	26	Cuencas Mineras
2014	De 37 meses a 10 años	3	Temporal	26	Cuencas Mineras
2014	De 37 meses a 10 años	2	Sin clasificar	26	Cuencas Mineras
2014	De 37 meses a 10 años	39	Indefinido	27	Andorra-Sierra de Arcos
2014	De 37 meses a 10 años	5	Temporal	27	Andorra-Sierra de Arcos
2014	De 37 meses a 10 años	1	Sin clasificar	27	Andorra-Sierra de Arcos
2014	De 37 meses a 10 años	53	Indefinido	28	Bajo Aragón
2014	De 37 meses a 10 años	8	Temporal	28	Bajo Aragón
2014	De 37 meses a 10 años	5	Sin clasificar	28	Bajo Aragón
2014	De 37 meses a 10 años	113	Indefinido	29	Comunidad de Teruel
2014	De 37 meses a 10 años	10	Temporal	29	Comunidad de Teruel
2014	De 37 meses a 10 años	21	Sin clasificar	29	Comunidad de Teruel
2014	De 37 meses a 10 años	1	Sin clasificar	30	Maestrazgo
2014	De 37 meses a 10 años	4	Indefinido	31	Sierra de Albarracín
2014	De 37 meses a 10 años	16	Indefinido	32	Gúdar-Javalambre
2014	De 37 meses a 10 años	1	Sin clasificar	32	Gúdar-Javalambre
2014	De 37 meses a 10 años	12	Indefinido	33	Matarraña / Matarranya
2014	De 37 meses a 10 años	2	Temporal	33	Matarraña / Matarranya
2014	De 37 meses a 10 años	2	Sin clasificar	33	Matarraña / Matarranya
2014	De 37 meses a 10 años	11	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2014	De 37 meses a 10 años	1	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2014	Más de 10 años	26	Indefinido	01	La Jacetania
2014	Más de 10 años	1	Temporal	01	La Jacetania
2014	Más de 10 años	20	Indefinido	02	Alto Gállego
2014	Más de 10 años	1	Temporal	02	Alto Gállego
2014	Más de 10 años	1	Sin clasificar	02	Alto Gállego
2014	Más de 10 años	3	Indefinido	03	Sobrarbe
2014	Más de 10 años	1	Temporal	03	Sobrarbe
2014	Más de 10 años	12	Indefinido	04	La Ribagorza
2014	Más de 10 años	1	Temporal	04	La Ribagorza
2014	Más de 10 años	2	Sin clasificar	04	La Ribagorza
2014	Más de 10 años	51	Indefinido	05	Cinco Villas
2014	Más de 10 años	2	Temporal	05	Cinco Villas
2014	Más de 10 años	1	Sin clasificar	05	Cinco Villas
2014	Más de 10 años	130	Indefinido	06	Hoya de Huesca / Plana de Uesca
2014	Más de 10 años	14	Temporal	06	Hoya de Huesca / Plana de Uesca
2014	Más de 10 años	4	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2014	Más de 10 años	40	Indefinido	07	Somontano de Barbastro
2014	Más de 10 años	3	Sin clasificar	07	Somontano de Barbastro
2014	Más de 10 años	45	Indefinido	08	Cinca Medio
2014	Más de 10 años	1	Temporal	08	Cinca Medio
2014	Más de 10 años	3	Sin clasificar	08	Cinca Medio
2014	Más de 10 años	36	Indefinido	09	La Litera / La Llitera
2014	Más de 10 años	3	Sin clasificar	09	La Litera / La Llitera
2014	Más de 10 años	16	Indefinido	10	Los Monegros
2014	Más de 10 años	1	Sin clasificar	10	Los Monegros
2014	Más de 10 años	31	Indefinido	11	Bajo Cinca / Baix Cinca
2014	Más de 10 años	2	Sin clasificar	11	Bajo Cinca / Baix Cinca
2014	Más de 10 años	12	Indefinido	12	Tarazona y el Moncayo
2014	Más de 10 años	35	Indefinido	13	Campo de Borja
2014	Más de 10 años	1	Temporal	13	Campo de Borja
2014	Más de 10 años	1	Sin clasificar	13	Campo de Borja
2014	Más de 10 años	3	Indefinido	14	Aranda
2014	Más de 10 años	93	Indefinido	15	Ribera Alta del Ebro
2014	Más de 10 años	7	Temporal	15	Ribera Alta del Ebro
2014	Más de 10 años	77	Indefinido	16	Valdejalón
2014	Más de 10 años	1126	Indefinido	17	D.C. Zaragoza
2014	Más de 10 años	23	Temporal	17	D.C. Zaragoza
2014	Más de 10 años	22	Sin clasificar	17	D.C. Zaragoza
2014	Más de 10 años	7	Indefinido	18	Ribera Baja del Ebro
2014	Más de 10 años	1	Temporal	18	Ribera Baja del Ebro
2014	Más de 10 años	10	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014	Más de 10 años	1	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014	Más de 10 años	45	Indefinido	20	Comunidad de Calatayud
2014	Más de 10 años	1	Temporal	20	Comunidad de Calatayud
2014	Más de 10 años	3	Sin clasificar	20	Comunidad de Calatayud
2014	Más de 10 años	22	Indefinido	21	Campo de Cariñena
2014	Más de 10 años	1	Sin clasificar	21	Campo de Cariñena
2014	Más de 10 años	4	Indefinido	22	Campo de Belchite
2014	Más de 10 años	8	Indefinido	23	Bajo Martín
2014	Más de 10 años	1	Temporal	23	Bajo Martín
2014	Más de 10 años	2	Sin clasificar	23	Bajo Martín
2014	Más de 10 años	8	Indefinido	24	Campo de Daroca
2014	Más de 10 años	13	Indefinido	25	Jiloca
2014	Más de 10 años	1	Temporal	25	Jiloca
2014	Más de 10 años	2	Sin clasificar	25	Jiloca
2014	Más de 10 años	22	Indefinido	26	Cuencas Mineras
2014	Más de 10 años	14	Indefinido	27	Andorra-Sierra de Arcos
2014	Más de 10 años	1	Temporal	27	Andorra-Sierra de Arcos
2014	Más de 10 años	35	Indefinido	28	Bajo Aragón
2014	Más de 10 años	1	Temporal	28	Bajo Aragón
2014	Más de 10 años	2	Sin clasificar	28	Bajo Aragón
2014	Más de 10 años	69	Indefinido	29	Comunidad de Teruel
2014	Más de 10 años	11	Temporal	29	Comunidad de Teruel
2014	Más de 10 años	9	Sin clasificar	29	Comunidad de Teruel
2014	Más de 10 años	4	Indefinido	30	Maestrazgo
2014	Más de 10 años	2	Indefinido	31	Sierra de Albarracín
2014	Más de 10 años	3	Indefinido	32	Gúdar-Javalambre
2014	Más de 10 años	3	Indefinido	33	Matarraña / Matarranya
2014	Más de 10 años	7	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2013	Hasta 3 meses	11	Indefinido	01	La Jacetania
2013	Hasta 3 meses	15	Temporal	01	La Jacetania
2013	Hasta 3 meses	11	Indefinido	02	Alto Gállego
2013	Hasta 3 meses	18	Temporal	02	Alto Gállego
2013	Hasta 3 meses	3	Indefinido	03	Sobrarbe
2013	Hasta 3 meses	6	Temporal	03	Sobrarbe
2013	Hasta 3 meses	1	Sin clasificar	03	Sobrarbe
2013	Hasta 3 meses	8	Indefinido	04	La Ribagorza
2013	Hasta 3 meses	26	Temporal	04	La Ribagorza
2013	Hasta 3 meses	7	Indefinido	05	Cinco Villas
2013	Hasta 3 meses	35	Temporal	05	Cinco Villas
2013	Hasta 3 meses	11	Indefinido	06	Hoya de Huesca / Plana de Uesca
2013	Hasta 3 meses	64	Temporal	06	Hoya de Huesca / Plana de Uesca
2013	Hasta 3 meses	3	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2013	Hasta 3 meses	10	Indefinido	07	Somontano de Barbastro
2013	Hasta 3 meses	28	Temporal	07	Somontano de Barbastro
2013	Hasta 3 meses	4	Indefinido	08	Cinca Medio
2013	Hasta 3 meses	32	Temporal	08	Cinca Medio
2013	Hasta 3 meses	8	Indefinido	09	La Litera / La Llitera
2013	Hasta 3 meses	29	Temporal	09	La Litera / La Llitera
2013	Hasta 3 meses	1	Sin clasificar	09	La Litera / La Llitera
2013	Hasta 3 meses	4	Indefinido	10	Los Monegros
2013	Hasta 3 meses	17	Temporal	10	Los Monegros
2013	Hasta 3 meses	19	Indefinido	11	Bajo Cinca / Baix Cinca
2013	Hasta 3 meses	89	Temporal	11	Bajo Cinca / Baix Cinca
2013	Hasta 3 meses	1	Sin clasificar	11	Bajo Cinca / Baix Cinca
2013	Hasta 3 meses	2	Indefinido	12	Tarazona y el Moncayo
2013	Hasta 3 meses	4	Temporal	12	Tarazona y el Moncayo
2013	Hasta 3 meses	1	Sin clasificar	12	Tarazona y el Moncayo
2013	Hasta 3 meses	5	Indefinido	13	Campo de Borja
2013	Hasta 3 meses	21	Temporal	13	Campo de Borja
2013	Hasta 3 meses	10	Temporal	14	Aranda
2013	Hasta 3 meses	5	Indefinido	15	Ribera Alta del Ebro
2013	Hasta 3 meses	43	Temporal	15	Ribera Alta del Ebro
2013	Hasta 3 meses	1	Sin clasificar	15	Ribera Alta del Ebro
