Año	Comarca código	Comarca nombre	Tipo de vehículo	Tipo de vehículo (orden)	Cantidad
2015	33	Matarraña / Matarranya	Motocicletas	2	514
2015	33	Matarraña / Matarranya	Otros vehículos	6	435
2015	33	Matarraña / Matarranya	Tractores industriales	5	63
2015	33	Matarraña / Matarranya	Turismos	1	4079
2016	01	La Jacetania	Autobuses	4	56
2016	01	La Jacetania	Camiones y furgonetas	3	3055
2016	01	La Jacetania	Ciclomotores	7	520
2016	01	La Jacetania	Motocicletas	2	1061
2016	01	La Jacetania	Otros vehículos	6	570
2016	01	La Jacetania	Tractores industriales	5	65
2016	01	La Jacetania	Turismos	1	8822
2016	02	Alto Gállego	Autobuses	4	6
2016	02	Alto Gállego	Camiones y furgonetas	3	2330
2016	02	Alto Gállego	Ciclomotores	7	284
2016	02	Alto Gállego	Motocicletas	2	638
2016	02	Alto Gállego	Otros vehículos	6	536
2016	02	Alto Gállego	Tractores industriales	5	109
2016	02	Alto Gállego	Turismos	1	6795
2016	03	Sobrarbe	Autobuses	4	14
2016	03	Sobrarbe	Camiones y furgonetas	3	2270
2016	03	Sobrarbe	Ciclomotores	7	243
2016	03	Sobrarbe	Motocicletas	2	398
2016	03	Sobrarbe	Otros vehículos	6	513
2016	03	Sobrarbe	Tractores industriales	5	38
2016	03	Sobrarbe	Turismos	1	3917
2016	04	La Ribagorza	Autobuses	4	13
2016	04	La Ribagorza	Camiones y furgonetas	3	3466
2016	04	La Ribagorza	Ciclomotores	7	407
2016	04	La Ribagorza	Motocicletas	2	935
2016	04	La Ribagorza	Otros vehículos	6	820
2016	04	La Ribagorza	Tractores industriales	5	132
2016	04	La Ribagorza	Turismos	1	6664
2016	05	Cinco Villas	Autobuses	4	35
2016	05	Cinco Villas	Camiones y furgonetas	3	5020
2016	05	Cinco Villas	Ciclomotores	7	1249
2016	05	Cinco Villas	Motocicletas	2	1304
2016	05	Cinco Villas	Otros vehículos	6	1305
2016	05	Cinco Villas	Tractores industriales	5	271
2016	05	Cinco Villas	Turismos	1	15361
2016	06	Hoya de Huesca / Plana de Uesca	Autobuses	4	226
2016	06	Hoya de Huesca / Plana de Uesca	Camiones y furgonetas	3	8717
2016	06	Hoya de Huesca / Plana de Uesca	Ciclomotores	7	2238
2016	06	Hoya de Huesca / Plana de Uesca	Motocicletas	2	3678
2016	06	Hoya de Huesca / Plana de Uesca	Otros vehículos	6	1700
2016	06	Hoya de Huesca / Plana de Uesca	Tractores industriales	5	222
2016	06	Hoya de Huesca / Plana de Uesca	Turismos	1	32211
2016	07	Somontano de Barbastro	Autobuses	4	15
2016	07	Somontano de Barbastro	Camiones y furgonetas	3	3912
2016	07	Somontano de Barbastro	Ciclomotores	7	1452
2016	07	Somontano de Barbastro	Motocicletas	2	1743
2016	07	Somontano de Barbastro	Otros vehículos	6	768
2016	07	Somontano de Barbastro	Tractores industriales	5	132
2016	07	Somontano de Barbastro	Turismos	1	11930
2016	08	Cinca Medio	Autobuses	4	13
2016	08	Cinca Medio	Camiones y furgonetas	3	3316
2016	08	Cinca Medio	Ciclomotores	7	1191
2016	08	Cinca Medio	Motocicletas	2	1253
2016	08	Cinca Medio	Otros vehículos	6	987
2016	08	Cinca Medio	Tractores industriales	5	303
2016	08	Cinca Medio	Turismos	1	11831
2016	09	La Litera / La Llitera	Autobuses	4	15
2016	09	La Litera / La Llitera	Camiones y furgonetas	3	3473
2016	09	La Litera / La Llitera	Ciclomotores	7	887
2016	09	La Litera / La Llitera	Motocicletas	2	1109
2016	09	La Litera / La Llitera	Otros vehículos	6	827
2016	09	La Litera / La Llitera	Tractores industriales	5	234
2016	09	La Litera / La Llitera	Turismos	1	10239
2016	10	Los Monegros	Autobuses	4	4
2016	10	Los Monegros	Camiones y furgonetas	3	3793
2016	10	Los Monegros	Ciclomotores	7	1191
2016	10	Los Monegros	Motocicletas	2	1150
2016	10	Los Monegros	Otros vehículos	6	1592
2016	10	Los Monegros	Tractores industriales	5	490
2016	10	Los Monegros	Turismos	1	11326
2016	11	Bajo Cinca / Baix Cinca	Autobuses	4	7
2016	11	Bajo Cinca / Baix Cinca	Camiones y furgonetas	3	4385
2016	11	Bajo Cinca / Baix Cinca	Ciclomotores	7	1824
2016	11	Bajo Cinca / Baix Cinca	Motocicletas	2	1722
2016	11	Bajo Cinca / Baix Cinca	Otros vehículos	6	1152
2016	11	Bajo Cinca / Baix Cinca	Tractores industriales	5	357
2016	11	Bajo Cinca / Baix Cinca	Turismos	1	12473
2016	12	Tarazona y el Moncayo	Autobuses	4	64
2016	12	Tarazona y el Moncayo	Camiones y furgonetas	3	1851
2016	12	Tarazona y el Moncayo	Ciclomotores	7	915
2016	12	Tarazona y el Moncayo	Motocicletas	2	793
2016	12	Tarazona y el Moncayo	Otros vehículos	6	1175
2016	12	Tarazona y el Moncayo	Tractores industriales	5	377
2016	12	Tarazona y el Moncayo	Turismos	1	6801
2016	13	Campo de Borja	Autobuses	4	12
2016	13	Campo de Borja	Camiones y furgonetas	3	2412
2016	13	Campo de Borja	Ciclomotores	7	1102
2016	13	Campo de Borja	Motocicletas	2	758
2016	13	Campo de Borja	Otros vehículos	6	423
2016	13	Campo de Borja	Tractores industriales	5	48
2016	13	Campo de Borja	Turismos	1	8163
2016	14	Aranda	Autobuses	4	15
2016	14	Aranda	Camiones y furgonetas	3	1322
2016	14	Aranda	Ciclomotores	7	357
2016	14	Aranda	Motocicletas	2	281
2016	14	Aranda	Otros vehículos	6	170
2016	14	Aranda	Tractores industriales	5	20
2016	14	Aranda	Turismos	1	3244
2016	15	Ribera Alta del Ebro	Autobuses	4	7
2016	15	Ribera Alta del Ebro	Camiones y furgonetas	3	3332
2016	15	Ribera Alta del Ebro	Ciclomotores	7	2081
2016	15	Ribera Alta del Ebro	Motocicletas	2	1368
2016	15	Ribera Alta del Ebro	Otros vehículos	6	2256
2016	15	Ribera Alta del Ebro	Tractores industriales	5	991
2016	15	Ribera Alta del Ebro	Turismos	1	14355
2016	16	Valdejalón	Autobuses	4	5
2016	16	Valdejalón	Camiones y furgonetas	3	4260
2016	16	Valdejalón	Ciclomotores	7	1615
2016	16	Valdejalón	Motocicletas	2	1184
2016	16	Valdejalón	Otros vehículos	6	3024
2016	16	Valdejalón	Tractores industriales	5	405
2016	16	Valdejalón	Turismos	1	14359
2016	17	Central	Autobuses	4	863
2016	17	Central	Camiones y furgonetas	3	49923
2016	17	Central	Ciclomotores	7	18998
2016	17	Central	Motocicletas	2	40802
2016	17	Central	Otros vehículos	6	10968
2016	17	Central	Tractores industriales	5	2516
2016	17	Central	Turismos	1	295534
2016	18	Ribera Baja del Ebro	Autobuses	4	0
2016	18	Ribera Baja del Ebro	Camiones y furgonetas	3	1215
2016	18	Ribera Baja del Ebro	Ciclomotores	7	918
2016	18	Ribera Baja del Ebro	Motocicletas	2	610
2016	18	Ribera Baja del Ebro	Otros vehículos	6	390
2016	18	Ribera Baja del Ebro	Tractores industriales	5	59
2016	18	Ribera Baja del Ebro	Turismos	1	4595
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Autobuses	4	5
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Camiones y furgonetas	3	2447
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ciclomotores	7	1185
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Motocicletas	2	741
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros vehículos	6	461
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tractores industriales	5	55
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Turismos	1	6502
2016	20	Comunidad de Calatayud	Autobuses	4	37
2016	20	Comunidad de Calatayud	Camiones y furgonetas	3	5871
2016	20	Comunidad de Calatayud	Ciclomotores	7	1823
2016	20	Comunidad de Calatayud	Motocicletas	2	1873
2016	20	Comunidad de Calatayud	Otros vehículos	6	1218
2016	20	Comunidad de Calatayud	Tractores industriales	5	369
2016	20	Comunidad de Calatayud	Turismos	1	17661
2016	21	Campo de Cariñena	Autobuses	4	0
2016	21	Campo de Cariñena	Camiones y furgonetas	3	1632
2016	21	Campo de Cariñena	Ciclomotores	7	596
2016	21	Campo de Cariñena	Motocicletas	2	452
2016	21	Campo de Cariñena	Otros vehículos	6	354
2016	21	Campo de Cariñena	Tractores industriales	5	36
2016	21	Campo de Cariñena	Turismos	1	5280
2016	22	Campo de Belchite	Autobuses	4	6
2016	22	Campo de Belchite	Camiones y furgonetas	3	804
2016	22	Campo de Belchite	Ciclomotores	7	408
2016	22	Campo de Belchite	Motocicletas	2	226
2016	22	Campo de Belchite	Otros vehículos	6	191
2016	22	Campo de Belchite	Tractores industriales	5	34
2016	22	Campo de Belchite	Turismos	1	2412
2016	23	Bajo Martín	Autobuses	4	5
2016	23	Bajo Martín	Camiones y furgonetas	3	1174
2016	23	Bajo Martín	Ciclomotores	7	628
2016	23	Bajo Martín	Motocicletas	2	401
2016	23	Bajo Martín	Otros vehículos	6	1015
2016	23	Bajo Martín	Tractores industriales	5	426
2016	23	Bajo Martín	Turismos	1	3316
2016	24	Campo de Daroca	Autobuses	4	1
2016	24	Campo de Daroca	Camiones y furgonetas	3	1275
2016	24	Campo de Daroca	Ciclomotores	7	302
2016	24	Campo de Daroca	Motocicletas	2	389
2016	24	Campo de Daroca	Otros vehículos	6	310
2016	24	Campo de Daroca	Tractores industriales	5	76
2016	24	Campo de Daroca	Turismos	1	4196
2016	25	Jiloca	Autobuses	4	6
2016	25	Jiloca	Camiones y furgonetas	3	2236
2016	25	Jiloca	Ciclomotores	7	638
2016	25	Jiloca	Motocicletas	2	524
2016	25	Jiloca	Otros vehículos	6	465
2016	25	Jiloca	Tractores industriales	5	111
2016	25	Jiloca	Turismos	1	6800
2016	26	Cuencas Mineras	Autobuses	4	4
2016	26	Cuencas Mineras	Camiones y furgonetas	3	1318
2016	26	Cuencas Mineras	Ciclomotores	7	382
2016	26	Cuencas Mineras	Motocicletas	2	406
2016	26	Cuencas Mineras	Otros vehículos	6	290
2016	26	Cuencas Mineras	Tractores industriales	5	19
2016	26	Cuencas Mineras	Turismos	1	4571
2016	27	Andorra-Sierra de Arcos	Autobuses	4	16
2016	27	Andorra-Sierra de Arcos	Camiones y furgonetas	3	1578
2016	27	Andorra-Sierra de Arcos	Ciclomotores	7	462
2016	27	Andorra-Sierra de Arcos	Motocicletas	2	579
2016	27	Andorra-Sierra de Arcos	Otros vehículos	6	325
2016	27	Andorra-Sierra de Arcos	Tractores industriales	5	63
2016	27	Andorra-Sierra de Arcos	Turismos	1	5631
2016	28	Bajo Aragón	Autobuses	4	6
2016	28	Bajo Aragón	Camiones y furgonetas	3	4485
2016	28	Bajo Aragón	Ciclomotores	7	1941
2016	28	Bajo Aragón	Motocicletas	2	1955
2016	28	Bajo Aragón	Otros vehículos	6	1048
2016	28	Bajo Aragón	Tractores industriales	5	301
2016	28	Bajo Aragón	Turismos	1	14249
2016	29	Comunidad de Teruel	Autobuses	4	41
2016	29	Comunidad de Teruel	Camiones y furgonetas	3	6521
2016	29	Comunidad de Teruel	Ciclomotores	7	2126
2016	29	Comunidad de Teruel	Motocicletas	2	2518
2016	29	Comunidad de Teruel	Otros vehículos	6	1392
2016	29	Comunidad de Teruel	Tractores industriales	5	404
2016	29	Comunidad de Teruel	Turismos	1	23733
2016	30	Maestrazgo	Autobuses	4	0
2016	30	Maestrazgo	Camiones y furgonetas	3	1091
2016	30	Maestrazgo	Ciclomotores	7	104
2016	30	Maestrazgo	Motocicletas	2	170
2016	30	Maestrazgo	Otros vehículos	6	468
2016	30	Maestrazgo	Tractores industriales	5	113
2016	30	Maestrazgo	Turismos	1	1748
2016	31	Sierra de Albarracín	Autobuses	4	2
2016	31	Sierra de Albarracín	Camiones y furgonetas	3	1194
2016	31	Sierra de Albarracín	Ciclomotores	7	225
2016	31	Sierra de Albarracín	Motocicletas	2	213
2016	31	Sierra de Albarracín	Otros vehículos	6	187
2016	31	Sierra de Albarracín	Tractores industriales	5	12
2016	31	Sierra de Albarracín	Turismos	1	2336
2016	32	Gúdar-Javalambre	Autobuses	4	2
2016	32	Gúdar-Javalambre	Camiones y furgonetas	3	2195
2016	32	Gúdar-Javalambre	Ciclomotores	7	407
2016	32	Gúdar-Javalambre	Motocicletas	2	287
2016	32	Gúdar-Javalambre	Otros vehículos	6	538
2016	32	Gúdar-Javalambre	Tractores industriales	5	56
2016	32	Gúdar-Javalambre	Turismos	1	3820
2016	33	Matarraña / Matarranya	Autobuses	4	11
2016	33	Matarraña / Matarranya	Camiones y furgonetas	3	2368
2016	33	Matarraña / Matarranya	Ciclomotores	7	634
2016	33	Matarraña / Matarranya	Motocicletas	2	545
2016	33	Matarraña / Matarranya	Otros vehículos	6	365
2016	33	Matarraña / Matarranya	Tractores industriales	5	66
2016	33	Matarraña / Matarranya	Turismos	1	4239
2016	99	Sin clasificar	Autobuses	4	0
2016	99	Sin clasificar	Camiones y furgonetas	3	7
2016	99	Sin clasificar	Ciclomotores	7	0
2016	99	Sin clasificar	Motocicletas	2	3
2016	99	Sin clasificar	Otros vehículos	6	1
2016	99	Sin clasificar	Tractores industriales	5	0
2016	99	Sin clasificar	Turismos	1	18
2017	01	La Jacetania	Autobuses	4	52
2017	01	La Jacetania	Camiones y furgonetas	3	2893
2017	01	La Jacetania	Ciclomotores	7	513
2017	01	La Jacetania	Motocicletas	2	1117
2017	01	La Jacetania	Otros vehículos	6	593
2017	01	La Jacetania	Tractores industriales	5	68
2017	01	La Jacetania	Turismos	1	9135
2017	02	Alto Gállego	Autobuses	4	6
2017	02	Alto Gállego	Camiones y furgonetas	3	2211
2017	02	Alto Gállego	Ciclomotores	7	285
2017	02	Alto Gállego	Motocicletas	2	653
2017	02	Alto Gállego	Otros vehículos	6	554
2017	02	Alto Gállego	Tractores industriales	5	115
2017	02	Alto Gállego	Turismos	1	7093
2017	03	Sobrarbe	Autobuses	4	15
2017	03	Sobrarbe	Camiones y furgonetas	3	2095
2017	03	Sobrarbe	Ciclomotores	7	239
2017	03	Sobrarbe	Motocicletas	2	420
2017	03	Sobrarbe	Otros vehículos	6	526
2017	03	Sobrarbe	Tractores industriales	5	38
2017	03	Sobrarbe	Turismos	1	4231
2017	04	La Ribagorza	Autobuses	4	12
2017	04	La Ribagorza	Camiones y furgonetas	3	3185
2017	04	La Ribagorza	Ciclomotores	7	407
2017	04	La Ribagorza	Motocicletas	2	990
2017	04	La Ribagorza	Otros vehículos	6	853
2017	04	La Ribagorza	Tractores industriales	5	142
2017	04	La Ribagorza	Turismos	1	7101
2017	05	Cinco Villas	Autobuses	4	32
2017	05	Cinco Villas	Camiones y furgonetas	3	4653
2017	05	Cinco Villas	Ciclomotores	7	1236
2017	05	Cinco Villas	Motocicletas	2	1345
2017	05	Cinco Villas	Otros vehículos	6	1359
2017	05	Cinco Villas	Tractores industriales	5	290
2017	05	Cinco Villas	Turismos	1	16046
2017	06	Hoya de Huesca / Plana de Uesca	Autobuses	4	239
2017	06	Hoya de Huesca / Plana de Uesca	Camiones y furgonetas	3	8387
2017	06	Hoya de Huesca / Plana de Uesca	Ciclomotores	7	2237
2017	06	Hoya de Huesca / Plana de Uesca	Motocicletas	2	3780
2017	06	Hoya de Huesca / Plana de Uesca	Otros vehículos	6	1735
2017	06	Hoya de Huesca / Plana de Uesca	Tractores industriales	5	217
2017	06	Hoya de Huesca / Plana de Uesca	Turismos	1	33032
2017	07	Somontano de Barbastro	Autobuses	4	15
2017	07	Somontano de Barbastro	Camiones y furgonetas	3	3720
2017	07	Somontano de Barbastro	Ciclomotores	7	1421
2017	07	Somontano de Barbastro	Motocicletas	2	1792
2017	07	Somontano de Barbastro	Otros vehículos	6	778
2017	07	Somontano de Barbastro	Tractores industriales	5	134
2017	07	Somontano de Barbastro	Turismos	1	12376
2017	08	Cinca Medio	Autobuses	4	13
2017	08	Cinca Medio	Camiones y furgonetas	3	3221
2017	08	Cinca Medio	Ciclomotores	7	1184
2017	08	Cinca Medio	Motocicletas	2	1299
2017	08	Cinca Medio	Otros vehículos	6	930
2017	08	Cinca Medio	Tractores industriales	5	251
2017	08	Cinca Medio	Turismos	1	12242
2017	09	La Litera / La Llitera	Autobuses	4	16
2017	09	La Litera / La Llitera	Camiones y furgonetas	3	3387
2017	09	La Litera / La Llitera	Ciclomotores	7	883
2017	09	La Litera / La Llitera	Motocicletas	2	1141
2017	09	La Litera / La Llitera	Otros vehículos	6	955
2017	09	La Litera / La Llitera	Tractores industriales	5	349
2017	09	La Litera / La Llitera	Turismos	1	10525
2017	10	Los Monegros	Autobuses	4	3
2017	10	Los Monegros	Camiones y furgonetas	3	3553
2017	10	Los Monegros	Ciclomotores	7	1176
2017	10	Los Monegros	Motocicletas	2	1169
2017	10	Los Monegros	Otros vehículos	6	1669
2017	10	Los Monegros	Tractores industriales	5	512
2017	10	Los Monegros	Turismos	1	11789
2017	11	Bajo Cinca / Baix Cinca	Autobuses	4	7
2017	11	Bajo Cinca / Baix Cinca	Camiones y furgonetas	3	4206
2017	11	Bajo Cinca / Baix Cinca	Ciclomotores	7	1800
2017	11	Bajo Cinca / Baix Cinca	Motocicletas	2	1751
2017	11	Bajo Cinca / Baix Cinca	Otros vehículos	6	1187
2017	11	Bajo Cinca / Baix Cinca	Tractores industriales	5	358
2017	11	Bajo Cinca / Baix Cinca	Turismos	1	13026
2017	12	Tarazona y el Moncayo	Autobuses	4	63
2017	12	Tarazona y el Moncayo	Camiones y furgonetas	3	1801
2017	12	Tarazona y el Moncayo	Ciclomotores	7	909
2017	12	Tarazona y el Moncayo	Motocicletas	2	814
2017	12	Tarazona y el Moncayo	Otros vehículos	6	1140
2017	12	Tarazona y el Moncayo	Tractores industriales	5	339
2017	12	Tarazona y el Moncayo	Turismos	1	7004
2017	13	Campo de Borja	Autobuses	4	12
2017	13	Campo de Borja	Camiones y furgonetas	3	2347
2017	13	Campo de Borja	Ciclomotores	7	1083
2017	13	Campo de Borja	Motocicletas	2	795
2017	13	Campo de Borja	Otros vehículos	6	433
2017	13	Campo de Borja	Tractores industriales	5	46
2017	13	Campo de Borja	Turismos	1	8723
2017	14	Aranda	Autobuses	4	15
2017	14	Aranda	Camiones y furgonetas	3	1234
2017	14	Aranda	Ciclomotores	7	353
2017	14	Aranda	Motocicletas	2	290
2017	14	Aranda	Otros vehículos	6	175
2017	14	Aranda	Tractores industriales	5	21
2017	14	Aranda	Turismos	1	3339
2017	15	Ribera Alta del Ebro	Autobuses	4	5
2017	15	Ribera Alta del Ebro	Camiones y furgonetas	3	3233
2017	15	Ribera Alta del Ebro	Ciclomotores	7	2037
2017	15	Ribera Alta del Ebro	Motocicletas	2	1407
2017	15	Ribera Alta del Ebro	Otros vehículos	6	2445
2017	15	Ribera Alta del Ebro	Tractores industriales	5	1033
2017	15	Ribera Alta del Ebro	Turismos	1	14824
2017	16	Valdejalón	Autobuses	4	5
2017	16	Valdejalón	Camiones y furgonetas	3	4176
2017	16	Valdejalón	Ciclomotores	7	1575
2017	16	Valdejalón	Motocicletas	2	1222
2017	16	Valdejalón	Otros vehículos	6	3004
2017	16	Valdejalón	Tractores industriales	5	455
2017	16	Valdejalón	Turismos	1	14936
2017	17	Central	Autobuses	4	839
2017	17	Central	Camiones y furgonetas	3	48906
2017	17	Central	Ciclomotores	7	18589
2017	17	Central	Motocicletas	2	41822
2017	17	Central	Otros vehículos	6	11286
2017	17	Central	Tractores industriales	5	2682
2017	17	Central	Turismos	1	302302
2017	18	Ribera Baja del Ebro	Autobuses	4	0
2017	18	Ribera Baja del Ebro	Camiones y furgonetas	3	1132
2017	18	Ribera Baja del Ebro	Ciclomotores	7	905
2017	18	Ribera Baja del Ebro	Motocicletas	2	612
2017	18	Ribera Baja del Ebro	Otros vehículos	6	397
2017	18	Ribera Baja del Ebro	Tractores industriales	5	64
2017	18	Ribera Baja del Ebro	Turismos	1	4770
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Autobuses	4	4
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Camiones y furgonetas	3	2379
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ciclomotores	7	1171
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Motocicletas	2	774
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros vehículos	6	467
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tractores industriales	5	51
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Turismos	1	6703
2017	20	Comunidad de Calatayud	Autobuses	4	36
2017	20	Comunidad de Calatayud	Camiones y furgonetas	3	5648
2017	20	Comunidad de Calatayud	Ciclomotores	7	1800
2017	20	Comunidad de Calatayud	Motocicletas	2	1931
2017	20	Comunidad de Calatayud	Otros vehículos	6	1260
2017	20	Comunidad de Calatayud	Tractores industriales	5	380
2017	20	Comunidad de Calatayud	Turismos	1	18129
2017	21	Campo de Cariñena	Autobuses	4	0
2017	21	Campo de Cariñena	Camiones y furgonetas	3	1580
2017	21	Campo de Cariñena	Ciclomotores	7	590
2017	21	Campo de Cariñena	Motocicletas	2	458
2017	21	Campo de Cariñena	Otros vehículos	6	359
2017	21	Campo de Cariñena	Tractores industriales	5	37
2017	21	Campo de Cariñena	Turismos	1	5453
2017	22	Campo de Belchite	Autobuses	4	6
2017	22	Campo de Belchite	Camiones y furgonetas	3	765
2017	22	Campo de Belchite	Ciclomotores	7	411
2017	22	Campo de Belchite	Motocicletas	2	230
2017	22	Campo de Belchite	Otros vehículos	6	200
2017	22	Campo de Belchite	Tractores industriales	5	34
2017	22	Campo de Belchite	Turismos	1	2509
2017	23	Bajo Martín	Autobuses	4	0
2017	23	Bajo Martín	Camiones y furgonetas	3	1136
2017	23	Bajo Martín	Ciclomotores	7	616
2017	23	Bajo Martín	Motocicletas	2	413
2017	23	Bajo Martín	Otros vehículos	6	1031
2017	23	Bajo Martín	Tractores industriales	5	402
2017	23	Bajo Martín	Turismos	1	3405
2017	24	Campo de Daroca	Autobuses	4	1
2017	24	Campo de Daroca	Camiones y furgonetas	3	1254
2017	24	Campo de Daroca	Ciclomotores	7	301
2017	24	Campo de Daroca	Motocicletas	2	390
2017	24	Campo de Daroca	Otros vehículos	6	308
2017	24	Campo de Daroca	Tractores industriales	5	75
2017	24	Campo de Daroca	Turismos	1	4446
2017	25	Jiloca	Autobuses	4	7
2017	25	Jiloca	Camiones y furgonetas	3	2120
2017	25	Jiloca	Ciclomotores	7	624
2017	25	Jiloca	Motocicletas	2	522
2017	25	Jiloca	Otros vehículos	6	478
2017	25	Jiloca	Tractores industriales	5	108
2017	25	Jiloca	Turismos	1	6996
2017	26	Cuencas Mineras	Autobuses	4	8
2017	26	Cuencas Mineras	Camiones y furgonetas	3	1253
2017	26	Cuencas Mineras	Ciclomotores	7	376
2017	26	Cuencas Mineras	Motocicletas	2	433
2017	26	Cuencas Mineras	Otros vehículos	6	295
2017	26	Cuencas Mineras	Tractores industriales	5	21
2017	26	Cuencas Mineras	Turismos	1	4685
2017	27	Andorra-Sierra de Arcos	Autobuses	4	16
2017	27	Andorra-Sierra de Arcos	Camiones y furgonetas	3	1500
2017	27	Andorra-Sierra de Arcos	Ciclomotores	7	461
2017	27	Andorra-Sierra de Arcos	Motocicletas	2	597
2017	27	Andorra-Sierra de Arcos	Otros vehículos	6	336
