Año	Municipio código	Municipio nombre	Tipo de vehículo	Tipo de vehículo (orden)	Cantidad
2015	22046	Ballobar	Ciclomotores	7	130
2015	22046	Ballobar	Motocicletas	2	45
2015	22046	Ballobar	Otros vehículos	6	58
2015	22046	Ballobar	Tractores industriales	5	1
2015	22046	Ballobar	Turismos	1	426
2015	22047	Banastás	Autobuses	4	0
2015	22047	Banastás	Camiones y furgonetas	3	46
2015	22047	Banastás	Ciclomotores	7	6
2015	22047	Banastás	Motocicletas	2	28
2015	22047	Banastás	Otros vehículos	6	9
2015	22047	Banastás	Tractores industriales	5	2
2015	22047	Banastás	Turismos	1	175
2015	22048	Barbastro	Autobuses	4	14
2015	22048	Barbastro	Camiones y furgonetas	3	2140
2015	22048	Barbastro	Ciclomotores	7	962
2015	22048	Barbastro	Motocicletas	2	1100
2015	22048	Barbastro	Otros vehículos	6	442
2015	22048	Barbastro	Tractores industriales	5	71
2015	22048	Barbastro	Turismos	1	7586
2015	22049	Barbués	Autobuses	4	0
2015	22049	Barbués	Camiones y furgonetas	3	19
2015	22049	Barbués	Ciclomotores	7	11
2015	22049	Barbués	Motocicletas	2	10
2015	22049	Barbués	Otros vehículos	6	12
2015	22049	Barbués	Tractores industriales	5	1
2015	22049	Barbués	Turismos	1	66
2015	22050	Barbuñales	Autobuses	4	0
2015	22050	Barbuñales	Camiones y furgonetas	3	18
2015	22050	Barbuñales	Ciclomotores	7	5
2015	22050	Barbuñales	Motocicletas	2	9
2015	22050	Barbuñales	Otros vehículos	6	2
2015	22050	Barbuñales	Tractores industriales	5	0
2015	22050	Barbuñales	Turismos	1	69
2015	22051	Bárcabo	Autobuses	4	0
2015	22051	Bárcabo	Camiones y furgonetas	3	51
2015	22051	Bárcabo	Ciclomotores	7	1
2015	22051	Bárcabo	Motocicletas	2	5
2015	22051	Bárcabo	Otros vehículos	6	10
2015	22051	Bárcabo	Tractores industriales	5	0
2015	22051	Bárcabo	Turismos	1	52
2015	22052	Belver de Cinca	Autobuses	4	0
2015	22052	Belver de Cinca	Camiones y furgonetas	3	263
2015	22052	Belver de Cinca	Ciclomotores	7	128
2015	22052	Belver de Cinca	Motocicletas	2	100
2015	22052	Belver de Cinca	Otros vehículos	6	101
2015	22052	Belver de Cinca	Tractores industriales	5	13
2015	22052	Belver de Cinca	Turismos	1	720
2015	22053	Benabarre	Autobuses	4	0
2015	22053	Benabarre	Camiones y furgonetas	3	342
2015	22053	Benabarre	Ciclomotores	7	47
2015	22053	Benabarre	Motocicletas	2	86
2015	22053	Benabarre	Otros vehículos	6	143
2015	22053	Benabarre	Tractores industriales	5	18
2015	22053	Benabarre	Turismos	1	639
2015	22054	Benasque	Autobuses	4	0
2015	22054	Benasque	Camiones y furgonetas	3	400
2015	22054	Benasque	Ciclomotores	7	28
2015	22054	Benasque	Motocicletas	2	116
2015	22054	Benasque	Otros vehículos	6	70
2015	22054	Benasque	Tractores industriales	5	6
2015	22054	Benasque	Turismos	1	734
2015	22055	Berbegal	Autobuses	4	0
2015	22055	Berbegal	Camiones y furgonetas	3	75
2015	22055	Berbegal	Ciclomotores	7	42
2015	22055	Berbegal	Motocicletas	2	28
2015	22055	Berbegal	Otros vehículos	6	39
2015	22055	Berbegal	Tractores industriales	5	1
2015	22055	Berbegal	Turismos	1	242
2015	22057	Bielsa	Autobuses	4	0
2015	22057	Bielsa	Camiones y furgonetas	3	115
2015	22057	Bielsa	Ciclomotores	7	8
2015	22057	Bielsa	Motocicletas	2	22
2015	22057	Bielsa	Otros vehículos	6	29
2015	22057	Bielsa	Tractores industriales	5	0
2015	22057	Bielsa	Turismos	1	269
2015	22058	Bierge	Autobuses	4	0
2015	22058	Bierge	Camiones y furgonetas	3	112
2015	22058	Bierge	Ciclomotores	7	5
2015	22058	Bierge	Motocicletas	2	14
2015	22058	Bierge	Otros vehículos	6	17
2015	22058	Bierge	Tractores industriales	5	1
2015	22058	Bierge	Turismos	1	141
2015	22059	Biescas	Autobuses	4	2
2015	22059	Biescas	Camiones y furgonetas	3	319
2015	22059	Biescas	Ciclomotores	7	32
2015	22059	Biescas	Motocicletas	2	79
2015	22059	Biescas	Otros vehículos	6	68
2015	22059	Biescas	Tractores industriales	5	0
2015	22059	Biescas	Turismos	1	653
2015	22060	Binaced	Autobuses	4	0
2015	22060	Binaced	Camiones y furgonetas	3	317
2015	22060	Binaced	Ciclomotores	7	103
2015	22060	Binaced	Motocicletas	2	84
2015	22060	Binaced	Otros vehículos	6	109
2015	22060	Binaced	Tractores industriales	5	4
2015	22060	Binaced	Turismos	1	853
2015	22061	Binéfar	Autobuses	4	8
2015	22061	Binéfar	Camiones y furgonetas	3	1449
2015	22061	Binéfar	Ciclomotores	7	289
2015	22061	Binéfar	Motocicletas	2	401
2015	22061	Binéfar	Otros vehículos	6	380
2015	22061	Binéfar	Tractores industriales	5	128
2015	22061	Binéfar	Turismos	1	4433
2015	22062	Bisaurri	Autobuses	4	0
2015	22062	Bisaurri	Camiones y furgonetas	3	74
2015	22062	Bisaurri	Ciclomotores	7	1
2015	22062	Bisaurri	Motocicletas	2	8
2015	22062	Bisaurri	Otros vehículos	6	17
2015	22062	Bisaurri	Tractores industriales	5	4
2015	22062	Bisaurri	Turismos	1	106
2015	22063	Biscarrués	Autobuses	4	0
2015	22063	Biscarrués	Camiones y furgonetas	3	41
2015	22063	Biscarrués	Ciclomotores	7	11
2015	22063	Biscarrués	Motocicletas	2	17
2015	22063	Biscarrués	Otros vehículos	6	13
2015	22063	Biscarrués	Tractores industriales	5	0
2015	22063	Biscarrués	Turismos	1	139
2015	22064	Blecua y Torres	Autobuses	4	0
2015	22064	Blecua y Torres	Camiones y furgonetas	3	52
2015	22064	Blecua y Torres	Ciclomotores	7	16
2015	22064	Blecua y Torres	Motocicletas	2	18
2015	22064	Blecua y Torres	Otros vehículos	6	11
2015	22064	Blecua y Torres	Tractores industriales	5	0
2015	22064	Blecua y Torres	Turismos	1	127
2015	22066	Boltaña	Autobuses	4	0
2015	22066	Boltaña	Camiones y furgonetas	3	200
2015	22066	Boltaña	Ciclomotores	7	28
2015	22066	Boltaña	Motocicletas	2	51
2015	22066	Boltaña	Otros vehículos	6	52
2015	22066	Boltaña	Tractores industriales	5	3
2015	22066	Boltaña	Turismos	1	489
2015	22067	Bonansa	Autobuses	4	0
2015	22067	Bonansa	Camiones y furgonetas	3	27
2015	22067	Bonansa	Ciclomotores	7	0
2015	22067	Bonansa	Motocicletas	2	4
2015	22067	Bonansa	Otros vehículos	6	7
2015	22067	Bonansa	Tractores industriales	5	0
2015	22067	Bonansa	Turismos	1	55
2015	22068	Borau	Autobuses	4	0
2015	22068	Borau	Camiones y furgonetas	3	30
2015	22068	Borau	Ciclomotores	7	0
2015	22068	Borau	Motocicletas	2	6
2015	22068	Borau	Otros vehículos	6	5
2015	22068	Borau	Tractores industriales	5	0
2015	22068	Borau	Turismos	1	48
2015	22069	Broto	Autobuses	4	1
2015	22069	Broto	Camiones y furgonetas	3	197
2015	22069	Broto	Ciclomotores	7	11
2015	22069	Broto	Motocicletas	2	30
2015	22069	Broto	Otros vehículos	6	45
2015	22069	Broto	Tractores industriales	5	0
2015	22069	Broto	Turismos	1	269
2015	22072	Caldearenas	Autobuses	4	0
2015	22072	Caldearenas	Camiones y furgonetas	3	54
2015	22072	Caldearenas	Ciclomotores	7	6
2015	22072	Caldearenas	Motocicletas	2	18
2015	22072	Caldearenas	Otros vehículos	6	9
2015	22072	Caldearenas	Tractores industriales	5	0
2015	22072	Caldearenas	Turismos	1	103
2015	22074	Campo	Autobuses	4	1
2015	22074	Campo	Camiones y furgonetas	3	103
2015	22074	Campo	Ciclomotores	7	7
2015	22074	Campo	Motocicletas	2	32
2015	22074	Campo	Otros vehículos	6	44
2015	22074	Campo	Tractores industriales	5	22
2015	22074	Campo	Turismos	1	244
2015	22075	Camporrells	Autobuses	4	0
2015	22075	Camporrells	Camiones y furgonetas	3	41
2015	22075	Camporrells	Ciclomotores	7	4
2015	22075	Camporrells	Motocicletas	2	8
2015	22075	Camporrells	Otros vehículos	6	11
2015	22075	Camporrells	Tractores industriales	5	0
2015	22075	Camporrells	Turismos	1	88
2015	22076	Canal de Berdún	Autobuses	4	0
2015	22076	Canal de Berdún	Camiones y furgonetas	3	107
2015	22076	Canal de Berdún	Ciclomotores	7	20
2015	22076	Canal de Berdún	Motocicletas	2	12
2015	22076	Canal de Berdún	Otros vehículos	6	28
2015	22076	Canal de Berdún	Tractores industriales	5	3
2015	22076	Canal de Berdún	Turismos	1	198
2015	22077	Candasnos	Autobuses	4	0
2015	22077	Candasnos	Camiones y furgonetas	3	113
2015	22077	Candasnos	Ciclomotores	7	31
2015	22077	Candasnos	Motocicletas	2	47
2015	22077	Candasnos	Otros vehículos	6	45
2015	22077	Candasnos	Tractores industriales	5	9
2015	22077	Candasnos	Turismos	1	303
2015	22078	Canfranc	Autobuses	4	5
2015	22078	Canfranc	Camiones y furgonetas	3	92
2015	22078	Canfranc	Ciclomotores	7	11
2015	22078	Canfranc	Motocicletas	2	33
2015	22078	Canfranc	Otros vehículos	6	9
2015	22078	Canfranc	Tractores industriales	5	0
2015	22078	Canfranc	Turismos	1	307
2015	22079	Capdesaso	Autobuses	4	0
2015	22079	Capdesaso	Camiones y furgonetas	3	22
2015	22079	Capdesaso	Ciclomotores	7	5
2015	22079	Capdesaso	Motocicletas	2	10
2015	22079	Capdesaso	Otros vehículos	6	18
2015	22079	Capdesaso	Tractores industriales	5	0
2015	22079	Capdesaso	Turismos	1	92
2015	22080	Capella	Autobuses	4	0
2015	22080	Capella	Camiones y furgonetas	3	137
2015	22080	Capella	Ciclomotores	7	26
2015	22080	Capella	Motocicletas	2	9
2015	22080	Capella	Otros vehículos	6	64
2015	22080	Capella	Tractores industriales	5	31
2015	22080	Capella	Turismos	1	211
2015	22081	Casbas de Huesca	Autobuses	4	0
2015	22081	Casbas de Huesca	Camiones y furgonetas	3	87
2015	22081	Casbas de Huesca	Ciclomotores	7	23
2015	22081	Casbas de Huesca	Motocicletas	2	29
2015	22081	Casbas de Huesca	Otros vehículos	6	17
2015	22081	Casbas de Huesca	Tractores industriales	5	0
2015	22081	Casbas de Huesca	Turismos	1	188
2015	22082	Castejón del Puente	Autobuses	4	0
2015	22082	Castejón del Puente	Camiones y furgonetas	3	100
2015	22082	Castejón del Puente	Ciclomotores	7	35
2015	22082	Castejón del Puente	Motocicletas	2	29
2015	22082	Castejón del Puente	Otros vehículos	6	38
2015	22082	Castejón del Puente	Tractores industriales	5	5
2015	22082	Castejón del Puente	Turismos	1	222
2015	22083	Castejón de Monegros	Autobuses	4	0
2015	22083	Castejón de Monegros	Camiones y furgonetas	3	104
2015	22083	Castejón de Monegros	Ciclomotores	7	48
2015	22083	Castejón de Monegros	Motocicletas	2	20
2015	22083	Castejón de Monegros	Otros vehículos	6	21
2015	22083	Castejón de Monegros	Tractores industriales	5	0
2015	22083	Castejón de Monegros	Turismos	1	303
2015	22084	Castejón de Sos	Autobuses	4	0
2015	22084	Castejón de Sos	Camiones y furgonetas	3	161
2015	22084	Castejón de Sos	Ciclomotores	7	10
2015	22084	Castejón de Sos	Motocicletas	2	59
2015	22084	Castejón de Sos	Otros vehículos	6	31
2015	22084	Castejón de Sos	Tractores industriales	5	0
2015	22084	Castejón de Sos	Turismos	1	358
2015	22085	Castelflorite	Autobuses	4	0
2015	22085	Castelflorite	Camiones y furgonetas	3	26
2015	22085	Castelflorite	Ciclomotores	7	13
2015	22085	Castelflorite	Motocicletas	2	6
2015	22085	Castelflorite	Otros vehículos	6	12
2015	22085	Castelflorite	Tractores industriales	5	0
2015	22085	Castelflorite	Turismos	1	77
2015	22086	Castiello de Jaca	Autobuses	4	0
2015	22086	Castiello de Jaca	Camiones y furgonetas	3	49
2015	22086	Castiello de Jaca	Ciclomotores	7	2
2015	22086	Castiello de Jaca	Motocicletas	2	25
2015	22086	Castiello de Jaca	Otros vehículos	6	8
2015	22086	Castiello de Jaca	Tractores industriales	5	1
2015	22086	Castiello de Jaca	Turismos	1	137
2015	22087	Castigaleu	Autobuses	4	0
2015	22087	Castigaleu	Camiones y furgonetas	3	41
2015	22087	Castigaleu	Ciclomotores	7	8
2015	22087	Castigaleu	Motocicletas	2	10
2015	22087	Castigaleu	Otros vehículos	6	23
2015	22087	Castigaleu	Tractores industriales	5	6
2015	22087	Castigaleu	Turismos	1	70
2015	22088	Castillazuelo	Autobuses	4	0
2015	22088	Castillazuelo	Camiones y furgonetas	3	40
2015	22088	Castillazuelo	Ciclomotores	7	20
2015	22088	Castillazuelo	Motocicletas	2	15
2015	22088	Castillazuelo	Otros vehículos	6	4
2015	22088	Castillazuelo	Tractores industriales	5	0
2015	22088	Castillazuelo	Turismos	1	96
2015	22089	Castillonroy	Autobuses	4	0
2015	22089	Castillonroy	Camiones y furgonetas	3	188
2015	22089	Castillonroy	Ciclomotores	7	24
2015	22089	Castillonroy	Motocicletas	2	45
2015	22089	Castillonroy	Otros vehículos	6	49
2015	22089	Castillonroy	Tractores industriales	5	25
2015	22089	Castillonroy	Turismos	1	423
2015	22090	Colungo	Autobuses	4	0
2015	22090	Colungo	Camiones y furgonetas	3	49
2015	22090	Colungo	Ciclomotores	7	11
2015	22090	Colungo	Motocicletas	2	8
2015	22090	Colungo	Otros vehículos	6	7
2015	22090	Colungo	Tractores industriales	5	0
2015	22090	Colungo	Turismos	1	61
2015	22094	Chalamera	Autobuses	4	0
2015	22094	Chalamera	Camiones y furgonetas	3	31
2015	22094	Chalamera	Ciclomotores	7	22
2015	22094	Chalamera	Motocicletas	2	13
2015	22094	Chalamera	Otros vehículos	6	5
2015	22094	Chalamera	Tractores industriales	5	0
2015	22094	Chalamera	Turismos	1	117
2015	22095	Chía	Autobuses	4	0
2015	22095	Chía	Camiones y furgonetas	3	26
2015	22095	Chía	Ciclomotores	7	2
2015	22095	Chía	Motocicletas	2	3
2015	22095	Chía	Otros vehículos	6	4
2015	22095	Chía	Tractores industriales	5	0
2015	22095	Chía	Turismos	1	51
2015	22096	Chimillas	Autobuses	4	0
2015	22096	Chimillas	Camiones y furgonetas	3	55
2015	22096	Chimillas	Ciclomotores	7	7
2015	22096	Chimillas	Motocicletas	2	32
2015	22096	Chimillas	Otros vehículos	6	12
2015	22096	Chimillas	Tractores industriales	5	0
2015	22096	Chimillas	Turismos	1	216
2015	22099	Esplús	Autobuses	4	0
2015	22099	Esplús	Camiones y furgonetas	3	150
2015	22099	Esplús	Ciclomotores	7	42
2015	22099	Esplús	Motocicletas	2	40
2015	22099	Esplús	Otros vehículos	6	68
2015	22099	Esplús	Tractores industriales	5	9
2015	22099	Esplús	Turismos	1	397
2015	22102	Estada	Autobuses	4	0
2015	22102	Estada	Camiones y furgonetas	3	57
2015	22102	Estada	Ciclomotores	7	22
2015	22102	Estada	Motocicletas	2	21
2015	22102	Estada	Otros vehículos	6	17
2015	22102	Estada	Tractores industriales	5	7
2015	22102	Estada	Turismos	1	144
2015	22103	Estadilla	Autobuses	4	1
2015	22103	Estadilla	Camiones y furgonetas	3	217
2015	22103	Estadilla	Ciclomotores	7	74
2015	22103	Estadilla	Motocicletas	2	132
2015	22103	Estadilla	Otros vehículos	6	99
2015	22103	Estadilla	Tractores industriales	5	25
2015	22103	Estadilla	Turismos	1	580
2015	22105	Estopiñán del Castillo	Autobuses	4	0
2015	22105	Estopiñán del Castillo	Camiones y furgonetas	3	37
2015	22105	Estopiñán del Castillo	Ciclomotores	7	6
2015	22105	Estopiñán del Castillo	Motocicletas	2	5
2015	22105	Estopiñán del Castillo	Otros vehículos	6	4
2015	22105	Estopiñán del Castillo	Tractores industriales	5	0
2015	22105	Estopiñán del Castillo	Turismos	1	99
2015	22106	Fago	Autobuses	4	0
2015	22106	Fago	Camiones y furgonetas	3	12
2015	22106	Fago	Ciclomotores	7	2
2015	22106	Fago	Motocicletas	2	4
2015	22106	Fago	Otros vehículos	6	1
2015	22106	Fago	Tractores industriales	5	0
2015	22106	Fago	Turismos	1	11
2015	22107	Fanlo	Autobuses	4	1
2015	22107	Fanlo	Camiones y furgonetas	3	42
2015	22107	Fanlo	Ciclomotores	7	0
2015	22107	Fanlo	Motocicletas	2	5
2015	22107	Fanlo	Otros vehículos	6	10
2015	22107	Fanlo	Tractores industriales	5	0
2015	22107	Fanlo	Turismos	1	38
2015	22109	Fiscal	Autobuses	4	0
2015	22109	Fiscal	Camiones y furgonetas	3	117
2015	22109	Fiscal	Ciclomotores	7	5
2015	22109	Fiscal	Motocicletas	2	19
2015	22109	Fiscal	Otros vehículos	6	36
2015	22109	Fiscal	Tractores industriales	5	1
2015	22109	Fiscal	Turismos	1	158
2015	22110	Fonz	Autobuses	4	2
2015	22110	Fonz	Camiones y furgonetas	3	227
2015	22110	Fonz	Ciclomotores	7	97
2015	22110	Fonz	Motocicletas	2	61
2015	22110	Fonz	Otros vehículos	6	110
2015	22110	Fonz	Tractores industriales	5	3
2015	22110	Fonz	Turismos	1	515
2015	22111	Foradada del Toscar	Autobuses	4	0
2015	22111	Foradada del Toscar	Camiones y furgonetas	3	56
2015	22111	Foradada del Toscar	Ciclomotores	7	6
2015	22111	Foradada del Toscar	Motocicletas	2	9
2015	22111	Foradada del Toscar	Otros vehículos	6	21
2015	22111	Foradada del Toscar	Tractores industriales	5	0
2015	22111	Foradada del Toscar	Turismos	1	102
2015	22112	Fraga	Autobuses	4	7
2015	22112	Fraga	Camiones y furgonetas	3	2452
2015	22112	Fraga	Ciclomotores	7	935
2015	22112	Fraga	Motocicletas	2	981
2015	22112	Fraga	Otros vehículos	6	829
2015	22112	Fraga	Tractores industriales	5	319
2015	22112	Fraga	Turismos	1	6925
2015	22113	Fueva (La)	Autobuses	4	0
2015	22113	Fueva (La)	Camiones y furgonetas	3	237
2015	22113	Fueva (La)	Ciclomotores	7	20
2015	22113	Fueva (La)	Motocicletas	2	32
2015	22113	Fueva (La)	Otros vehículos	6	90
2015	22113	Fueva (La)	Tractores industriales	5	15
2015	22113	Fueva (La)	Turismos	1	375
2015	22114	Gistaín	Autobuses	4	0
2015	22114	Gistaín	Camiones y furgonetas	3	25
2015	22114	Gistaín	Ciclomotores	7	1
2015	22114	Gistaín	Motocicletas	2	1
2015	22114	Gistaín	Otros vehículos	6	5
2015	22114	Gistaín	Tractores industriales	5	2
2015	22114	Gistaín	Turismos	1	26
2015	22115	Grado (El)	Autobuses	4	0
2015	22115	Grado (El)	Camiones y furgonetas	3	107
2015	22115	Grado (El)	Ciclomotores	7	25
2015	22115	Grado (El)	Motocicletas	2	37
2015	22115	Grado (El)	Otros vehículos	6	43
2015	22115	Grado (El)	Tractores industriales	5	7
2015	22115	Grado (El)	Turismos	1	285
2015	22116	Grañén	Autobuses	4	2
2015	22116	Grañén	Camiones y furgonetas	3	412
2015	22116	Grañén	Ciclomotores	7	85
2015	22116	Grañén	Motocicletas	2	92
2015	22116	Grañén	Otros vehículos	6	151
2015	22116	Grañén	Tractores industriales	5	19
2015	22116	Grañén	Turismos	1	1132
2015	22117	Graus	Autobuses	4	4
2015	22117	Graus	Camiones y furgonetas	3	811
2015	22117	Graus	Ciclomotores	7	116
2015	22117	Graus	Motocicletas	2	315
2015	22117	Graus	Otros vehículos	6	261
2015	22117	Graus	Tractores industriales	5	23
2015	22117	Graus	Turismos	1	1704
2015	22119	Gurrea de Gállego	Autobuses	4	0
2015	22119	Gurrea de Gállego	Camiones y furgonetas	3	242
2015	22119	Gurrea de Gállego	Ciclomotores	7	84
2015	22119	Gurrea de Gállego	Motocicletas	2	59
2015	22119	Gurrea de Gállego	Otros vehículos	6	62
2015	22119	Gurrea de Gállego	Tractores industriales	5	2
2015	22119	Gurrea de Gállego	Turismos	1	864
2015	22122	Hoz de Jaca	Autobuses	4	0
2015	22122	Hoz de Jaca	Camiones y furgonetas	3	14
2015	22122	Hoz de Jaca	Ciclomotores	7	2
2015	22122	Hoz de Jaca	Motocicletas	2	7
2015	22122	Hoz de Jaca	Otros vehículos	6	6
2015	22122	Hoz de Jaca	Tractores industriales	5	0
2015	22122	Hoz de Jaca	Turismos	1	34
2015	22124	Huerto	Autobuses	4	1
2015	22124	Huerto	Camiones y furgonetas	3	52
2015	22124	Huerto	Ciclomotores	7	7
2015	22124	Huerto	Motocicletas	2	12
2015	22124	Huerto	Otros vehículos	6	44
2015	22124	Huerto	Tractores industriales	5	3
2015	22124	Huerto	Turismos	1	159
2015	22125	Huesca	Autobuses	4	214
2015	22125	Huesca	Camiones y furgonetas	3	5719
2015	22125	Huesca	Ciclomotores	7	1595
2015	22125	Huesca	Motocicletas	2	2477
2015	22125	Huesca	Otros vehículos	6	1099
2015	22125	Huesca	Tractores industriales	5	146
2015	22125	Huesca	Turismos	1	22710
2015	22126	Ibieca	Autobuses	4	0
2015	22126	Ibieca	Camiones y furgonetas	3	21
2015	22126	Ibieca	Ciclomotores	7	4
2015	22126	Ibieca	Motocicletas	2	14
2015	22126	Ibieca	Otros vehículos	6	3
2015	22126	Ibieca	Tractores industriales	5	0
2015	22126	Ibieca	Turismos	1	60
2015	22127	Igriés	Autobuses	4	0
2015	22127	Igriés	Camiones y furgonetas	3	119
2015	22127	Igriés	Ciclomotores	7	17
2015	22127	Igriés	Motocicletas	2	69
2015	22127	Igriés	Otros vehículos	6	35
2015	22127	Igriés	Tractores industriales	5	0
2015	22127	Igriés	Turismos	1	357
2015	22128	Ilche	Autobuses	4	0
2015	22128	Ilche	Camiones y furgonetas	3	53
2015	22128	Ilche	Ciclomotores	7	10
2015	22128	Ilche	Motocicletas	2	12
2015	22128	Ilche	Otros vehículos	6	34
2015	22128	Ilche	Tractores industriales	5	4
2015	22128	Ilche	Turismos	1	146
2015	22129	Isábena	Autobuses	4	0
2015	22129	Isábena	Camiones y furgonetas	3	83
2015	22129	Isábena	Ciclomotores	7	11
2015	22129	Isábena	Motocicletas	2	12
2015	22129	Isábena	Otros vehículos	6	20
2015	22129	Isábena	Tractores industriales	5	0
2015	22129	Isábena	Turismos	1	143
2015	22130	Jaca	Autobuses	4	44
2015	22130	Jaca	Camiones y furgonetas	3	1784
2015	22130	Jaca	Ciclomotores	7	407
2015	22130	Jaca	Motocicletas	2	734
2015	22130	Jaca	Otros vehículos	6	289
2015	22130	Jaca	Tractores industriales	5	36
2015	22130	Jaca	Turismos	1	6007
2015	22131	Jasa	Autobuses	4	0
2015	22131	Jasa	Camiones y furgonetas	3	30
2015	22131	Jasa	Ciclomotores	7	1
2015	22131	Jasa	Motocicletas	2	7
2015	22131	Jasa	Otros vehículos	6	20
2015	22131	Jasa	Tractores industriales	5	0
2015	22131	Jasa	Turismos	1	58
2015	22133	Labuerda	Autobuses	4	0
