Mes y año	Municipio código	Municipio nombre	Sexo	Régimen	Afiliaciones en alta
Septiembre 2014	44071	Castellote	Mujeres	Autónomos	25
Septiembre 2014	44074	Cedrillas	Hombres	Autónomos	64
Septiembre 2014	44074	Cedrillas	Mujeres	Autónomos	41
Septiembre 2014	44075	Celadas	Hombres	Autónomos	37
Septiembre 2014	44075	Celadas	Mujeres	Autónomos	20
Septiembre 2014	44076	Cella	Hombres	Autónomos	171
Septiembre 2014	44076	Cella	Mujeres	Autónomos	91
Septiembre 2014	44077	Cerollera (La)	Hombres	Autónomos	3
Septiembre 2014	44077	Cerollera (La)	Mujeres	Autónomos	1
Septiembre 2014	44080	Codoñera (La)	Hombres	Autónomos	51
Septiembre 2014	44080	Codoñera (La)	Mujeres	Autónomos	22
Septiembre 2014	44082	Corbalán	Hombres	Autónomos	6
Septiembre 2014	44082	Corbalán	Mujeres	Autónomos	1
Septiembre 2014	44084	Cortes de Aragón	Hombres	Autónomos	7
Septiembre 2014	44084	Cortes de Aragón	Mujeres	Autónomos	3
Septiembre 2014	44085	Cosa	Hombres	Autónomos	6
Septiembre 2014	44085	Cosa	Mujeres	Autónomos	1
Septiembre 2014	44086	Cretas	Hombres	Autónomos	71
Septiembre 2014	44086	Cretas	Mujeres	Autónomos	29
Septiembre 2014	44087	Crivillén	Hombres	Autónomos	9
Septiembre 2014	44087	Crivillén	Mujeres	Autónomos	3
Septiembre 2014	44088	Cuba (La)	Hombres	Autónomos	6
Septiembre 2014	44088	Cuba (La)	Mujeres	Autónomos	3
Septiembre 2014	44089	Cubla	Hombres	Autónomos	1
Septiembre 2014	44089	Cubla	Mujeres	Autónomos	1
Septiembre 2014	44090	Cucalón	Hombres	Autónomos	6
Septiembre 2014	44090	Cucalón	Mujeres	Autónomos	5
Septiembre 2014	44092	Cuervo (El)	Hombres	Autónomos	4
Septiembre 2014	44092	Cuervo (El)	Mujeres	Autónomos	2
Septiembre 2014	44093	Cuevas de Almudén	Hombres	Autónomos	9
Septiembre 2014	44093	Cuevas de Almudén	Mujeres	Autónomos	5
Septiembre 2014	44094	Cuevas Labradas	Hombres	Autónomos	5
Septiembre 2014	44094	Cuevas Labradas	Mujeres	Autónomos	1
Septiembre 2014	44096	Ejulve	Hombres	Autónomos	12
Septiembre 2014	44096	Ejulve	Mujeres	Autónomos	9
Septiembre 2014	44097	Escorihuela	Hombres	Autónomos	16
Septiembre 2014	44097	Escorihuela	Mujeres	Autónomos	3
Septiembre 2014	44099	Escucha	Hombres	Autónomos	25
Septiembre 2014	44099	Escucha	Mujeres	Autónomos	18
Septiembre 2014	44100	Estercuel	Hombres	Autónomos	3
Septiembre 2014	44100	Estercuel	Mujeres	Autónomos	3
Septiembre 2014	44101	Ferreruela de Huerva	Hombres	Autónomos	5
Septiembre 2014	44101	Ferreruela de Huerva	Mujeres	Autónomos	3
Septiembre 2014	44102	Fonfría	Hombres	Autónomos	5
Septiembre 2014	44102	Fonfría	Mujeres	Autónomos	1
Septiembre 2014	44103	Formiche Alto	Hombres	Autónomos	10
Septiembre 2014	44103	Formiche Alto	Mujeres	Autónomos	3
Septiembre 2014	44105	Fórnoles	Hombres	Autónomos	10
Septiembre 2014	44105	Fórnoles	Mujeres	Autónomos	2
Septiembre 2014	44106	Fortanete	Hombres	Autónomos	21
Septiembre 2014	44106	Fortanete	Mujeres	Autónomos	12
Septiembre 2014	44107	Foz-Calanda	Hombres	Autónomos	16
Septiembre 2014	44107	Foz-Calanda	Mujeres	Autónomos	8
Septiembre 2014	44108	Fresneda (La)	Hombres	Autónomos	57
Septiembre 2014	44108	Fresneda (La)	Mujeres	Autónomos	32
Septiembre 2014	44109	Frías de Albarracín	Hombres	Autónomos	6
Septiembre 2014	44109	Frías de Albarracín	Mujeres	Autónomos	3
Septiembre 2014	44110	Fuenferrada	Hombres	Autónomos	3
Septiembre 2014	44110	Fuenferrada	Mujeres	Autónomos	1
Septiembre 2014	44111	Fuentes Calientes	Hombres	Autónomos	12
Septiembre 2014	44111	Fuentes Calientes	Mujeres	Autónomos	6
Septiembre 2014	44112	Fuentes Claras	Hombres	Autónomos	34
Septiembre 2014	44112	Fuentes Claras	Mujeres	Autónomos	13
Septiembre 2014	44113	Fuentes de Rubielos	Hombres	Autónomos	9
Septiembre 2014	44113	Fuentes de Rubielos	Mujeres	Autónomos	1
Septiembre 2014	44114	Fuentespalda	Hombres	Autónomos	34
Septiembre 2014	44114	Fuentespalda	Mujeres	Autónomos	17
Septiembre 2014	44115	Galve	Hombres	Autónomos	16
Septiembre 2014	44115	Galve	Mujeres	Autónomos	8
Septiembre 2014	44116	Gargallo	Hombres	Autónomos	5
Septiembre 2014	44116	Gargallo	Mujeres	Autónomos	5
Septiembre 2014	44117	Gea de Albarracín	Hombres	Autónomos	21
Septiembre 2014	44117	Gea de Albarracín	Mujeres	Autónomos	11
Septiembre 2014	44118	Ginebrosa (La)	Hombres	Autónomos	30
Septiembre 2014	44118	Ginebrosa (La)	Mujeres	Autónomos	14
Septiembre 2014	44119	Griegos	Hombres	Autónomos	14
Septiembre 2014	44119	Griegos	Mujeres	Autónomos	7
Septiembre 2014	44120	Guadalaviar	Hombres	Autónomos	26
Septiembre 2014	44120	Guadalaviar	Mujeres	Autónomos	9
Septiembre 2014	44121	Gúdar	Hombres	Autónomos	14
Septiembre 2014	44121	Gúdar	Mujeres	Autónomos	6
Septiembre 2014	44122	Híjar	Hombres	Autónomos	119
Septiembre 2014	44122	Híjar	Mujeres	Autónomos	43
Septiembre 2014	44123	Hinojosa de Jarque	Hombres	Autónomos	9
Septiembre 2014	44123	Hinojosa de Jarque	Mujeres	Autónomos	4
Septiembre 2014	44124	Hoz de la Vieja (La)	Hombres	Autónomos	7
Septiembre 2014	44124	Hoz de la Vieja (La)	Mujeres	Autónomos	3
Septiembre 2014	44125	Huesa del Común	Hombres	Autónomos	4
Septiembre 2014	44125	Huesa del Común	Mujeres	Autónomos	1
Septiembre 2014	44126	Iglesuela del Cid (La)	Hombres	Autónomos	42
Septiembre 2014	44126	Iglesuela del Cid (La)	Mujeres	Autónomos	15
Septiembre 2014	44127	Jabaloyas	Hombres	Autónomos	3
Septiembre 2014	44127	Jabaloyas	Mujeres	Autónomos	3
Septiembre 2014	44128	Jarque de la Val	Hombres	Autónomos	4
Septiembre 2014	44128	Jarque de la Val	Mujeres	Autónomos	2
Septiembre 2014	44129	Jatiel	Hombres	Autónomos	3
Septiembre 2014	44129	Jatiel	Mujeres	Autónomos	1
Septiembre 2014	44130	Jorcas	Hombres	Autónomos	7
Septiembre 2014	44130	Jorcas	Mujeres	Autónomos	3
Septiembre 2014	44131	Josa	Hombres	Autónomos	2
Septiembre 2014	44131	Josa	Mujeres	Autónomos	1
Septiembre 2014	44132	Lagueruela	Hombres	Autónomos	7
Septiembre 2014	44132	Lagueruela	Mujeres	Autónomos	2
Septiembre 2014	44133	Lanzuela	Hombres	Autónomos	4
Septiembre 2014	44133	Lanzuela	Mujeres	Autónomos	1
Septiembre 2014	44135	Libros	Hombres	Autónomos	5
Septiembre 2014	44135	Libros	Mujeres	Autónomos	5
Septiembre 2014	44136	Lidón	Hombres	Autónomos	6
Septiembre 2014	44136	Lidón	Mujeres	Autónomos	2
Septiembre 2014	44137	Linares de Mora	Hombres	Autónomos	39
Septiembre 2014	44137	Linares de Mora	Mujeres	Autónomos	21
Septiembre 2014	44138	Loscos	Hombres	Autónomos	9
Septiembre 2014	44138	Loscos	Mujeres	Autónomos	4
Septiembre 2014	44141	Lledó	Hombres	Autónomos	23
Septiembre 2014	44141	Lledó	Mujeres	Autónomos	10
Septiembre 2014	44143	Manzanera	Hombres	Autónomos	57
Septiembre 2014	44143	Manzanera	Mujeres	Autónomos	16
Septiembre 2014	44144	Martín del Río	Hombres	Autónomos	18
Septiembre 2014	44144	Martín del Río	Mujeres	Autónomos	6
Septiembre 2014	44145	Mas de las Matas	Hombres	Autónomos	102
Septiembre 2014	44145	Mas de las Matas	Mujeres	Autónomos	48
Septiembre 2014	44146	Mata de los Olmos (La)	Hombres	Autónomos	17
Septiembre 2014	44146	Mata de los Olmos (La)	Mujeres	Autónomos	8
Septiembre 2014	44147	Mazaleón	Hombres	Autónomos	77
Septiembre 2014	44147	Mazaleón	Mujeres	Autónomos	45
Septiembre 2014	44148	Mezquita de Jarque	Hombres	Autónomos	6
Septiembre 2014	44148	Mezquita de Jarque	Mujeres	Autónomos	5
Septiembre 2014	44149	Mirambel	Hombres	Autónomos	20
Septiembre 2014	44149	Mirambel	Mujeres	Autónomos	16
Septiembre 2014	44150	Miravete de la Sierra	Hombres	Autónomos	2
Septiembre 2014	44151	Molinos	Hombres	Autónomos	22
Septiembre 2014	44151	Molinos	Mujeres	Autónomos	7
Septiembre 2014	44152	Monforte de Moyuela	Hombres	Autónomos	7
Septiembre 2014	44152	Monforte de Moyuela	Mujeres	Autónomos	4
Septiembre 2014	44153	Monreal del Campo	Hombres	Autónomos	163
Septiembre 2014	44153	Monreal del Campo	Mujeres	Autónomos	83
Septiembre 2014	44154	Monroyo	Hombres	Autónomos	45
Septiembre 2014	44154	Monroyo	Mujeres	Autónomos	24
Septiembre 2014	44155	Montalbán	Hombres	Autónomos	64
Septiembre 2014	44155	Montalbán	Mujeres	Autónomos	31
Septiembre 2014	44156	Monteagudo del Castillo	Hombres	Autónomos	8
Septiembre 2014	44156	Monteagudo del Castillo	Mujeres	Autónomos	2
Septiembre 2014	44157	Monterde de Albarracín	Hombres	Autónomos	4
Septiembre 2014	44157	Monterde de Albarracín	Mujeres	Autónomos	1
Septiembre 2014	44158	Mora de Rubielos	Hombres	Autónomos	116
Septiembre 2014	44158	Mora de Rubielos	Mujeres	Autónomos	67
Septiembre 2014	44159	Moscardón	Hombres	Autónomos	7
Septiembre 2014	44159	Moscardón	Mujeres	Autónomos	3
Septiembre 2014	44160	Mosqueruela	Hombres	Autónomos	79
Septiembre 2014	44160	Mosqueruela	Mujeres	Autónomos	28
Septiembre 2014	44161	Muniesa	Hombres	Autónomos	54
Septiembre 2014	44161	Muniesa	Mujeres	Autónomos	20
Septiembre 2014	44163	Noguera de Albarracín	Hombres	Autónomos	12
Septiembre 2014	44163	Noguera de Albarracín	Mujeres	Autónomos	6
Septiembre 2014	44164	Nogueras	Hombres	Autónomos	2
Septiembre 2014	44164	Nogueras	Mujeres	Autónomos	2
Septiembre 2014	44165	Nogueruelas	Hombres	Autónomos	17
Septiembre 2014	44165	Nogueruelas	Mujeres	Autónomos	10
Septiembre 2014	44167	Obón	Hombres	Autónomos	3
Septiembre 2014	44167	Obón	Mujeres	Autónomos	1
Septiembre 2014	44168	Odón	Hombres	Autónomos	32
Septiembre 2014	44168	Odón	Mujeres	Autónomos	16
Septiembre 2014	44169	Ojos Negros	Hombres	Autónomos	33
Septiembre 2014	44169	Ojos Negros	Mujeres	Autónomos	19
Septiembre 2014	44171	Olba	Hombres	Autónomos	13
Septiembre 2014	44171	Olba	Mujeres	Autónomos	8
Septiembre 2014	44172	Oliete	Hombres	Autónomos	32
Septiembre 2014	44172	Oliete	Mujeres	Autónomos	11
Septiembre 2014	44173	Olmos (Los)	Hombres	Autónomos	4
Septiembre 2014	44173	Olmos (Los)	Mujeres	Autónomos	5
Septiembre 2014	44174	Orihuela del Tremedal	Hombres	Autónomos	40
Septiembre 2014	44174	Orihuela del Tremedal	Mujeres	Autónomos	15
Septiembre 2014	44175	Orrios	Hombres	Autónomos	19
Septiembre 2014	44175	Orrios	Mujeres	Autónomos	5
Septiembre 2014	44176	Palomar de Arroyos	Hombres	Autónomos	7
Septiembre 2014	44176	Palomar de Arroyos	Mujeres	Autónomos	2
Septiembre 2014	44177	Pancrudo	Hombres	Autónomos	12
Septiembre 2014	44177	Pancrudo	Mujeres	Autónomos	4
Septiembre 2014	44178	Parras de Castellote (Las)	Hombres	Autónomos	7
Septiembre 2014	44178	Parras de Castellote (Las)	Mujeres	Autónomos	2
Septiembre 2014	44179	Peñarroya de Tastavins	Hombres	Autónomos	55
Septiembre 2014	44179	Peñarroya de Tastavins	Mujeres	Autónomos	38
Septiembre 2014	44180	Peracense	Hombres	Autónomos	2
Septiembre 2014	44180	Peracense	Mujeres	Autónomos	4
Septiembre 2014	44181	Peralejos	Hombres	Autónomos	11
Septiembre 2014	44181	Peralejos	Mujeres	Autónomos	3
Septiembre 2014	44182	Perales del Alfambra	Hombres	Autónomos	32
Septiembre 2014	44182	Perales del Alfambra	Mujeres	Autónomos	12
Septiembre 2014	44183	Pitarque	Hombres	Autónomos	9
Septiembre 2014	44183	Pitarque	Mujeres	Autónomos	7
Septiembre 2014	44184	Plou	Hombres	Autónomos	2
Septiembre 2014	44185	Pobo (El)	Hombres	Autónomos	15
Septiembre 2014	44185	Pobo (El)	Mujeres	Autónomos	7
Septiembre 2014	44187	Portellada (La)	Hombres	Autónomos	37
Septiembre 2014	44187	Portellada (La)	Mujeres	Autónomos	22
Septiembre 2014	44189	Pozondón	Hombres	Autónomos	1
Septiembre 2014	44189	Pozondón	Mujeres	Autónomos	4
Septiembre 2014	44190	Pozuel del Campo	Hombres	Autónomos	3
Septiembre 2014	44190	Pozuel del Campo	Mujeres	Autónomos	3
Septiembre 2014	44191	Puebla de Híjar (La)	Hombres	Autónomos	66
Septiembre 2014	44191	Puebla de Híjar (La)	Mujeres	Autónomos	27
Septiembre 2014	44192	Puebla de Valverde (La)	Hombres	Autónomos	42
Septiembre 2014	44192	Puebla de Valverde (La)	Mujeres	Autónomos	18
Septiembre 2014	44193	Puertomingalvo	Hombres	Autónomos	12
Septiembre 2014	44193	Puertomingalvo	Mujeres	Autónomos	9
Septiembre 2014	44194	Ráfales	Hombres	Autónomos	19
Septiembre 2014	44194	Ráfales	Mujeres	Autónomos	11
Septiembre 2014	44195	Rillo	Hombres	Autónomos	11
Septiembre 2014	44195	Rillo	Mujeres	Autónomos	7
Septiembre 2014	44196	Riodeva	Hombres	Autónomos	8
Septiembre 2014	44196	Riodeva	Mujeres	Autónomos	4
Septiembre 2014	44197	Ródenas	Hombres	Autónomos	9
Septiembre 2014	44197	Ródenas	Mujeres	Autónomos	1
Septiembre 2014	44198	Royuela	Hombres	Autónomos	21
Septiembre 2014	44198	Royuela	Mujeres	Autónomos	6
Septiembre 2014	44199	Rubiales	Hombres	Autónomos	2
Septiembre 2014	44199	Rubiales	Mujeres	Autónomos	3
Septiembre 2014	44200	Rubielos de la Cérida	Hombres	Autónomos	5
Septiembre 2014	44201	Rubielos de Mora	Hombres	Autónomos	60
Septiembre 2014	44201	Rubielos de Mora	Mujeres	Autónomos	33
Septiembre 2014	44205	Samper de Calanda	Hombres	Autónomos	60
Septiembre 2014	44205	Samper de Calanda	Mujeres	Autónomos	28
Septiembre 2014	44206	San Agustín	Hombres	Autónomos	13
Septiembre 2014	44206	San Agustín	Mujeres	Autónomos	6
Septiembre 2014	44207	San Martín del Río	Hombres	Autónomos	7
Septiembre 2014	44207	San Martín del Río	Mujeres	Autónomos	3
Septiembre 2014	44208	Santa Cruz de Nogueras	Mujeres	Autónomos	1
Septiembre 2014	44209	Santa Eulalia	Hombres	Autónomos	78
Septiembre 2014	44209	Santa Eulalia	Mujeres	Autónomos	41
Septiembre 2014	44210	Sarrión	Hombres	Autónomos	80
Septiembre 2014	44210	Sarrión	Mujeres	Autónomos	43
Septiembre 2014	44211	Segura de los Baños	Mujeres	Autónomos	1
Septiembre 2014	44212	Seno	Hombres	Autónomos	5
Septiembre 2014	44212	Seno	Mujeres	Autónomos	1
Septiembre 2014	44213	Singra	Hombres	Autónomos	3
Septiembre 2014	44213	Singra	Mujeres	Autónomos	2
Septiembre 2014	44215	Terriente	Hombres	Autónomos	11
Septiembre 2014	44215	Terriente	Mujeres	Autónomos	8
Septiembre 2014	44216	Teruel	Hombres	Autónomos	1750
Septiembre 2014	44216	Teruel	Mujeres	Autónomos	870
Septiembre 2014	44217	Toril y Masegoso	Hombres	Autónomos	5
Septiembre 2014	44217	Toril y Masegoso	Mujeres	Autónomos	1
Septiembre 2014	44218	Tormón	Mujeres	Autónomos	1
Septiembre 2014	44219	Tornos	Hombres	Autónomos	17
Septiembre 2014	44219	Tornos	Mujeres	Autónomos	7
Septiembre 2014	44220	Torralba de los Sisones	Hombres	Autónomos	19
Septiembre 2014	44220	Torralba de los Sisones	Mujeres	Autónomos	5
Septiembre 2014	44221	Torrecilla de Alcañiz	Hombres	Autónomos	70
Septiembre 2014	44221	Torrecilla de Alcañiz	Mujeres	Autónomos	22
Septiembre 2014	44222	Torrecilla del Rebollar	Hombres	Autónomos	14
Septiembre 2014	44222	Torrecilla del Rebollar	Mujeres	Autónomos	2
Septiembre 2014	44223	Torre de Arcas	Hombres	Autónomos	12
Septiembre 2014	44223	Torre de Arcas	Mujeres	Autónomos	8
Septiembre 2014	44224	Torre de las Arcas	Hombres	Autónomos	2
Septiembre 2014	44225	Torre del Compte	Hombres	Autónomos	14
Septiembre 2014	44225	Torre del Compte	Mujeres	Autónomos	14
Septiembre 2014	44226	Torrelacárcel	Hombres	Autónomos	11
Septiembre 2014	44226	Torrelacárcel	Mujeres	Autónomos	4
Septiembre 2014	44227	Torre los Negros	Hombres	Autónomos	8
Septiembre 2014	44228	Torremocha de Jiloca	Hombres	Autónomos	12
Septiembre 2014	44228	Torremocha de Jiloca	Mujeres	Autónomos	7
Septiembre 2014	44229	Torres de Albarracín	Hombres	Autónomos	11
Septiembre 2014	44229	Torres de Albarracín	Mujeres	Autónomos	6
Septiembre 2014	44230	Torrevelilla	Hombres	Autónomos	16
Septiembre 2014	44230	Torrevelilla	Mujeres	Autónomos	5
Septiembre 2014	44231	Torrijas	Hombres	Autónomos	1
Septiembre 2014	44231	Torrijas	Mujeres	Autónomos	1
Septiembre 2014	44232	Torrijo del Campo	Hombres	Autónomos	41
Septiembre 2014	44232	Torrijo del Campo	Mujeres	Autónomos	17
Septiembre 2014	44234	Tramacastiel	Hombres	Autónomos	2
Septiembre 2014	44234	Tramacastiel	Mujeres	Autónomos	1
Septiembre 2014	44235	Tramacastilla	Hombres	Autónomos	10
Septiembre 2014	44235	Tramacastilla	Mujeres	Autónomos	5
Septiembre 2014	44236	Tronchón	Hombres	Autónomos	12
Septiembre 2014	44236	Tronchón	Mujeres	Autónomos	6
Septiembre 2014	44237	Urrea de Gaén	Hombres	Autónomos	33
Septiembre 2014	44237	Urrea de Gaén	Mujeres	Autónomos	17
Septiembre 2014	44238	Utrillas	Hombres	Autónomos	84
Septiembre 2014	44238	Utrillas	Mujeres	Autónomos	70
Septiembre 2014	44240	Valbona	Hombres	Autónomos	10
Septiembre 2014	44240	Valbona	Mujeres	Autónomos	10
Septiembre 2014	44241	Valdealgorfa	Hombres	Autónomos	64
Septiembre 2014	44241	Valdealgorfa	Mujeres	Autónomos	35
Septiembre 2014	44243	Valdecuenca	Hombres	Autónomos	4
Septiembre 2014	44243	Valdecuenca	Mujeres	Autónomos	4
Septiembre 2014	44244	Valdelinares	Hombres	Autónomos	6
Septiembre 2014	44244	Valdelinares	Mujeres	Autónomos	6
Septiembre 2014	44245	Valdeltormo	Hombres	Autónomos	39
Septiembre 2014	44245	Valdeltormo	Mujeres	Autónomos	28
Septiembre 2014	44246	Valderrobres	Hombres	Autónomos	214
Septiembre 2014	44246	Valderrobres	Mujeres	Autónomos	134
Septiembre 2014	44247	Valjunquera	Hombres	Autónomos	43
Septiembre 2014	44247	Valjunquera	Mujeres	Autónomos	29
Septiembre 2014	44249	Vallecillo (El)	Mujeres	Autónomos	2
Septiembre 2014	44250	Veguillas de la Sierra	Hombres	Autónomos	2
Septiembre 2014	44251	Villafranca del Campo	Hombres	Autónomos	36
Septiembre 2014	44251	Villafranca del Campo	Mujeres	Autónomos	23
Septiembre 2014	44252	Villahermosa del Campo	Hombres	Autónomos	7
Septiembre 2014	44252	Villahermosa del Campo	Mujeres	Autónomos	4
Septiembre 2014	44256	Villanueva del Rebollar de la Sierra	Hombres	Autónomos	5
Septiembre 2014	44256	Villanueva del Rebollar de la Sierra	Mujeres	Autónomos	2
Septiembre 2014	44257	Villar del Cobo	Hombres	Autónomos	23
Septiembre 2014	44257	Villar del Cobo	Mujeres	Autónomos	9
Septiembre 2014	44258	Villar del Salz	Hombres	Autónomos	4
Septiembre 2014	44258	Villar del Salz	Mujeres	Autónomos	1
Septiembre 2014	44260	Villarluengo	Hombres	Autónomos	36
Septiembre 2014	44260	Villarluengo	Mujeres	Autónomos	16
Septiembre 2014	44261	Villarquemado	Hombres	Autónomos	69
Septiembre 2014	44261	Villarquemado	Mujeres	Autónomos	31
Septiembre 2014	44262	Villarroya de los Pinares	Hombres	Autónomos	21
Septiembre 2014	44262	Villarroya de los Pinares	Mujeres	Autónomos	7
Septiembre 2014	44263	Villastar	Hombres	Autónomos	15
Septiembre 2014	44263	Villastar	Mujeres	Autónomos	5
Septiembre 2014	44264	Villel	Hombres	Autónomos	17
Septiembre 2014	44264	Villel	Mujeres	Autónomos	3
Septiembre 2014	44265	Vinaceite	Hombres	Autónomos	33
Septiembre 2014	44265	Vinaceite	Mujeres	Autónomos	20
Septiembre 2014	44266	Visiedo	Hombres	Autónomos	15
Septiembre 2014	44266	Visiedo	Mujeres	Autónomos	12
Septiembre 2014	44267	Vivel del Río Martín	Hombres	Autónomos	7
Septiembre 2014	44267	Vivel del Río Martín	Mujeres	Autónomos	4
Septiembre 2014	44268	Zoma (La)	Hombres	Autónomos	2
Septiembre 2014	50001	Abanto	Hombres	Autónomos	11
Septiembre 2014	50001	Abanto	Mujeres	Autónomos	5
Septiembre 2014	50002	Acered	Hombres	Autónomos	18
Septiembre 2014	50002	Acered	Mujeres	Autónomos	8
Septiembre 2014	50003	Agón	Hombres	Autónomos	12
Septiembre 2014	50003	Agón	Mujeres	Autónomos	5
Septiembre 2014	50004	Aguarón	Hombres	Autónomos	47
Septiembre 2014	50004	Aguarón	Mujeres	Autónomos	19
Septiembre 2014	50005	Aguilón	Hombres	Autónomos	10
Septiembre 2014	50005	Aguilón	Mujeres	Autónomos	5
Septiembre 2014	50006	Ainzón	Hombres	Autónomos	68
Septiembre 2014	50006	Ainzón	Mujeres	Autónomos	37
Septiembre 2014	50007	Aladrén	Hombres	Autónomos	1
Septiembre 2014	50007	Aladrén	Mujeres	Autónomos	1
Septiembre 2014	50008	Alagón	Hombres	Autónomos	266
Septiembre 2014	50008	Alagón	Mujeres	Autónomos	162
Septiembre 2014	50009	Alarba	Hombres	Autónomos	17
Septiembre 2014	50009	Alarba	Mujeres	Autónomos	9
Septiembre 2014	50010	Alberite de San Juan	Hombres	Autónomos	9
Septiembre 2014	50010	Alberite de San Juan	Mujeres	Autónomos	4
Septiembre 2014	50011	Albeta	Hombres	Autónomos	16
Septiembre 2014	50011	Albeta	Mujeres	Autónomos	6
Septiembre 2014	50012	Alborge	Hombres	Autónomos	13
Septiembre 2014	50012	Alborge	Mujeres	Autónomos	4
Septiembre 2014	50013	Alcalá de Ebro	Hombres	Autónomos	11
Septiembre 2014	50013	Alcalá de Ebro	Mujeres	Autónomos	6
Septiembre 2014	50014	Alcalá de Moncayo	Hombres	Autónomos	7
Septiembre 2014	50014	Alcalá de Moncayo	Mujeres	Autónomos	4
Septiembre 2014	50015	Alconchel de Ariza	Hombres	Autónomos	13
Septiembre 2014	50015	Alconchel de Ariza	Mujeres	Autónomos	5
Septiembre 2014	50016	Aldehuela de Liestos	Hombres	Autónomos	2
Septiembre 2014	50016	Aldehuela de Liestos	Mujeres	Autónomos	1
Septiembre 2014	50017	Alfajarín	Hombres	Autónomos	121
Septiembre 2014	50017	Alfajarín	Mujeres	Autónomos	47
Septiembre 2014	50018	Alfamén	Hombres	Autónomos	92
Septiembre 2014	50018	Alfamén	Mujeres	Autónomos	32
Septiembre 2014	50019	Alforque	Hombres	Autónomos	2
Septiembre 2014	50019	Alforque	Mujeres	Autónomos	3
Septiembre 2014	50020	Alhama de Aragón	Hombres	Autónomos	49
Septiembre 2014	50020	Alhama de Aragón	Mujeres	Autónomos	23
Septiembre 2014	50021	Almochuel	Hombres	Autónomos	4
Septiembre 2014	50021	Almochuel	Mujeres	Autónomos	1
Septiembre 2014	50022	Almolda (La)	Hombres	Autónomos	55
Septiembre 2014	50022	Almolda (La)	Mujeres	Autónomos	27
Septiembre 2014	50023	Almonacid de la Cuba	Hombres	Autónomos	18
Septiembre 2014	50023	Almonacid de la Cuba	Mujeres	Autónomos	8
Septiembre 2014	50024	Almonacid de la Sierra	Hombres	Autónomos	39
Septiembre 2014	50024	Almonacid de la Sierra	Mujeres	Autónomos	21
Septiembre 2014	50025	Almunia de Doña Godina (La)	Hombres	Autónomos	411
Septiembre 2014	50025	Almunia de Doña Godina (La)	Mujeres	Autónomos	180
Septiembre 2014	50026	Alpartir	Hombres	Autónomos	25
Septiembre 2014	50026	Alpartir	Mujeres	Autónomos	14
Septiembre 2014	50027	Ambel	Hombres	Autónomos	15
Septiembre 2014	50027	Ambel	Mujeres	Autónomos	5
Septiembre 2014	50028	Anento	Hombres	Autónomos	6
Septiembre 2014	50028	Anento	Mujeres	Autónomos	2
Septiembre 2014	50029	Aniñón	Hombres	Autónomos	51
Septiembre 2014	50029	Aniñón	Mujeres	Autónomos	37
Septiembre 2014	50030	Añón de Moncayo	Hombres	Autónomos	8
Septiembre 2014	50030	Añón de Moncayo	Mujeres	Autónomos	4
Septiembre 2014	50031	Aranda de Moncayo	Hombres	Autónomos	11
Septiembre 2014	50031	Aranda de Moncayo	Mujeres	Autónomos	6
Septiembre 2014	50032	Arándiga	Hombres	Autónomos	23
Septiembre 2014	50032	Arándiga	Mujeres	Autónomos	8
Septiembre 2014	50033	Ardisa	Hombres	Autónomos	9
Septiembre 2014	50034	Ariza	Hombres	Autónomos	92
Septiembre 2014	50034	Ariza	Mujeres	Autónomos	46
Septiembre 2014	50035	Artieda	Hombres	Autónomos	12
Septiembre 2014	50035	Artieda	Mujeres	Autónomos	4
Septiembre 2014	50036	Asín	Hombres	Autónomos	4
Septiembre 2014	50036	Asín	Mujeres	Autónomos	1
Septiembre 2014	50037	Atea	Hombres	Autónomos	14
Septiembre 2014	50037	Atea	Mujeres	Autónomos	3
Septiembre 2014	50038	Ateca	Hombres	Autónomos	86
Septiembre 2014	50038	Ateca	Mujeres	Autónomos	40
Septiembre 2014	50039	Azuara	Hombres	Autónomos	42
Septiembre 2014	50039	Azuara	Mujeres	Autónomos	16
Septiembre 2014	50040	Badules	Hombres	Autónomos	5
Septiembre 2014	50040	Badules	Mujeres	Autónomos	2
Septiembre 2014	50041	Bagüés	Hombres	Autónomos	1
Septiembre 2014	50043	Bárboles	Hombres	Autónomos	22
Septiembre 2014	50043	Bárboles	Mujeres	Autónomos	13
Septiembre 2014	50044	Bardallur	Hombres	Autónomos	12
Septiembre 2014	50044	Bardallur	Mujeres	Autónomos	4
Septiembre 2014	50045	Belchite	Hombres	Autónomos	98
Septiembre 2014	50045	Belchite	Mujeres	Autónomos	55
Septiembre 2014	50046	Belmonte de Gracián	Hombres	Autónomos	14
Septiembre 2014	50046	Belmonte de Gracián	Mujeres	Autónomos	3
Septiembre 2014	50048	Berrueco	Hombres	Autónomos	4
Septiembre 2014	50048	Berrueco	Mujeres	Autónomos	1
Septiembre 2014	50050	Bijuesca	Hombres	Autónomos	7
Septiembre 2014	50050	Bijuesca	Mujeres	Autónomos	1
Septiembre 2014	50051	Biota	Hombres	Autónomos	81
Septiembre 2014	50051	Biota	Mujeres	Autónomos	42
Septiembre 2014	50052	Bisimbre	Hombres	Autónomos	4
Septiembre 2014	50052	Bisimbre	Mujeres	Autónomos	1
Septiembre 2014	50053	Boquiñeni	Hombres	Autónomos	46
Septiembre 2014	50053	Boquiñeni	Mujeres	Autónomos	36
