Año	Municipio código	Municipio nombre	Rústica   Número de recibos	Rústica   Base imponible (miles de euros)	Rústica   Base liquidable (miles de euros)	Rústica   Cuota íntegra (euros)	Rústica   Cuota líquida (euros)
2010	22125	Huesca	1732	18301	18301	118956	114611
2010	22126	Ibieca	131	583	583	2913	2763
2010	22127	Igriés	174	1071	1071	3749	3749
2010	22128	Ilche	319	9337	9337	56023	55942
2010	22129	Isábena	282	1387	1387	4160	3379
2010	22130	Jaca	1220	25473	19435	87456	69797
2010	22131	Jasa	109	455	371	2227	2018
2010	22133	Labuerda	114	314	314	1883	1412
2010	22135	Laluenga	307	6081	4828	41042	40884
2010	22136	Lalueza	700	13046	13046	112196	111145
2010	22137	Lanaja	707	22855	20459	167765	167729
2010	22139	Laperdiguera	138	861	861	5594	5594
2010	22141	Lascellas-Ponzano	264	1258	1258	10064	9961
2010	22142	Lascuarre	192	631	631	5049	4207
2010	22143	Laspaúles	260	859	859	5151	3794
2010	22144	Laspuña	155	938	938	7503	6405
2010	22149	Loarre	424	2748	2748	17865	13666
2010	22150	Loporzano	809	4723	4723	18893	18098
2010	22151	Loscorrales	159	2982	2982	23854	23854
2010	22155	Monesma y Cajigar	112	929	929	6501	5369
2010	22156	Monflorite-Lascasas	232	4438	4438	24407	24254
2010	22157	Montanuy	358	2492	2492	14953	10802
2010	22158	Monzón	2609	33417	33417	257309	254290
2010	22160	Naval	178	534	534	3308	2817
2010	22162	Novales	121	3521	2695	16169	15378
2010	22163	Nueno	340	2282	2282	7303	5942
2010	22164	Olvena	122	779	607	3948	3948
2010	22165	Ontiñena	617	5825	5825	37282	34562
2010	22167	Osso de Cinca	351	11440	11440	70928	68844
2010	22168	Palo	86	239	239	1556	1233
2010	22170	Panticosa	198	4271	2688	12095	11774
2010	22172	Peñalba	545	11791	11791	73102	67114
2010	22173	Peñas de Riglos (Las)	483	2932	2932	19057	11798
2010	22174	Peralta de Alcofea	453	8424	8424	58124	58124
2010	22175	Peralta de Calasanz	819	3484	2975	19337	19206
2010	22176	Peraltilla	195	790	790	3162	3162
2010	22177	Perarrúa	224	746	746	5970	5292
2010	22178	Pertusa	194	2897	2897	21147	20857
2010	22181	Piracés	92	1838	1838	11762	11762
2010	22182	Plan	244	1194	1194	7760	4906
2010	22184	Poleñino	234	5653	5653	50881	50881
2010	22186	Pozán de Vero	237	619	619	4515	4515
2010	22187	Puebla de Castro (La)	329	625	625	3750	3512
2010	22188	Puente de Montañana	168	911	911	6830	4417
2010	22189	Puértolas	229	1807	1807	14456	10453
2010	22190	Pueyo de Araguás (El)	103	2290	1687	10125	9171
2010	22193	Pueyo de Santa Cruz	189	2445	2445	20779	20779
2010	22195	Quicena	128	783	783	3288	3202
2010	22197	Robres	373	5931	5931	29180	27827
2010	22199	Sabiñánigo	916	21881	15823	123421	75826
2010	22200	Sahún	196	668	668	2337	2127
2010	22201	Salas Altas	315	779	779	5063	4726
2010	22202	Salas Bajas	232	588	588	4849	4684
2010	22203	Salillas	118	3870	3301	18157	18156
2010	22204	Sallent de Gállego	137	2458	2458	8356	8354
2010	22205	San Esteban de Litera	810	8616	8616	73233	72296
2010	22206	Sangarrén	227	5250	5250	36747	36747
2010	22207	San Juan de Plan	80	355	355	2663	1514
2010	22208	Santa Cilia	138	1190	1190	7139	5803
2010	22209	Santa Cruz de la Serós	100	473	473	2601	1922
2010	22212	Santaliestra y San Quílez	109	362	362	2174	1504
2010	22213	Sariñena	1417	36097	36097	299603	293692
2010	22214	Secastilla	147	1464	968	2905	1947
2010	22215	Seira	80	484	484	2905	1510
2010	22217	Sena	470	14322	14322	100257	99083
2010	22218	Senés de Alcubierre	52	1107	1107	5979	5979
2010	22220	Sesa	259	1967	1967	11801	11801
2010	22221	Sesué	92	221	221	1329	1198
2010	22222	Siétamo	492	2948	2948	19162	18788
2010	22223	Sopeira	187	584	584	3505	2590
2010	22225	Tamarite de Litera	1378	53006	41316	318135	318134
2010	22226	Tardienta	518	5342	5342	45940	40146
2010	22227	Tella-Sin	206	514	514	1541	1541
2010	22228	Tierz	96	894	894	4204	4169
2010	22229	Tolva	241	1133	1133	7702	7338
2010	22230	Torla-Ordesa	203	3006	3006	19542	12286
2010	22232	Torralba de Aragón	106	2388	2388	11464	11283
2010	22233	Torre la Ribera	117	392	392	2741	1891
2010	22234	Torrente de Cinca	488	9666	9666	67660	66662
2010	22235	Torres de Alcanadre	125	2486	2486	16158	16158
2010	22236	Torres de Barbués	160	2264	2264	13583	13402
2010	22239	Tramaced	89	2706	2706	21651	21651
2010	22242	Valfarta	87	3618	3618	20259	19936
2010	22243	Valle de Bardají	61	645	645	3418	2112
2010	22244	Valle de Lierp	72	620	620	3288	2068
2010	22245	Velilla de Cinca	306	6173	6173	49386	44820
2010	22246	Beranuy	183	425	425	2124	1541
2010	22247	Viacamp y Litera	119	1027	1027	6164	4008
2010	22248	Vicién	100	1662	1662	6647	5921
2010	22249	Villanova	110	244	244	1220	995
2010	22250	Villanúa	165	2440	2440	15862	6453
2010	22251	Villanueva de Sigena	371	13767	13767	82601	80713
2010	22252	Yebra de Basa	161	991	991	8763	5520
2010	22253	Yésero	78	1122	1079	3238	1360
2010	22254	Zaidín	834	25092	25092	125462	122676
2010	22901	Valle de Hecho	510	5483	5483	38380	36341
2010	22902	Puente la Reina de Jaca	257	2075	2075	9336	8108
2010	22903	San Miguel del Cinca	577	20728	20728	138876	138876
2010	22904	Sotonera (La)	1059	12379	12379	97793	92708
2010	22905	Lupiñén-Ortilla	325	11358	11358	69282	67882
2010	22906	Santa María de Dulcis	274	805	805	5235	4972
2010	22907	Aínsa-Sobrarbe	775	5580	5580	45756	36134
2010	22908	Hoz y Costeán	400	1501	1501	9755	9356
2010	22909	Vencillón	85	2152	2152	19369	19369
2010	44001	Ababuj	202	1098	1098	8785	8622
2010	44002	Abejuela	452	390	390	2537	1891
2010	44003	Aguatón	82	326	326	2609	2609
2010	44004	Aguaviva	1076	1793	1793	8964	8952
2010	44005	Aguilar del Alfambra	183	1051	1051	8409	8214
2010	44006	Alacón	656	1553	1553	7767	7696
2010	44007	Alba	657	2801	2801	11204	11204
2010	44008	Albalate del Arzobispo	1859	6722	6722	30249	27127
2010	44009	Albarracín	1950	25163	25163	188721	33829
2010	44010	Albentosa	813	1671	1310	7858	7315
2010	44011	Alcaine	482	548	548	3286	2844
2010	44012	Alcalá de la Selva	815	1748	1748	15036	6802
2010	44013	Alcañiz	3880	30595	30595	336540	336540
2010	44014	Alcorisa	577	3870	3870	25152	20070
2010	44016	Alfambra	839	3104	3104	25453	24448
2010	44017	Aliaga	608	3300	3300	20131	13700
2010	44018	Almohaja	125	173	173	519	242
2010	44019	Alobras	279	737	737	2210	1127
2010	44020	Alpeñés	93	562	562	2530	2383
2010	44021	Allepuz	401	1557	1557	7783	7131
2010	44022	Alloza	1237	1471	1471	6473	5371
2010	44023	Allueva	119	385	385	3078	1936
2010	44024	Anadón	160	308	308	1848	1568
2010	44025	Andorra	1583	12136	8689	83418	79479
2010	44026	Arcos de las Salinas	900	761	761	4564	4563
2010	44027	Arens de Lledó	524	851	851	6806	5239
2010	44028	Argente	323	2065	2065	13426	13420
2010	44029	Ariño	700	7443	5312	34000	34000
2010	44031	Azaila	448	2050	2050	13323	13032
2010	44032	Bádenas	154	618	618	3396	3174
2010	44033	Báguena	1059	1589	1589	11125	11052
2010	44034	Bañón	514	2094	1756	9658	8469
2010	44035	Barrachina	324	732	732	4028	3831
2010	44036	Bea	88	334	334	2675	2393
2010	44037	Beceite	777	5648	4294	19324	14744
2010	44038	Belmonte de San José	658	564	452	2937	2937
2010	44039	Bello	617	2154	2154	17231	17231
2010	44040	Berge	405	737	737	5162	4714
2010	44041	Bezas	262	1076	1076	3228	3228
2010	44042	Blancas	501	1310	1310	4060	3807
2010	44043	Blesa	868	1809	1809	15374	13914
2010	44044	Bordón	245	411	411	3537	2903
2010	44045	Bronchales	573	1543	1543	10029	3696
2010	44046	Bueña	232	788	788	5121	5121
2010	44047	Burbáguena	866	1423	1423	9964	9522
2010	44048	Cabra de Mora	174	696	696	6261	2851
2010	44049	Calaceite	1172	2161	2161	22691	21704
2010	44050	Calamocha	4469	10620	10620	79651	77896
2010	44051	Calanda	1990	7090	7090	56717	56717
2010	44052	Calomarde	321	299	299	898	513
2010	44053	Camañas	317	1417	1417	9212	9212
2010	44054	Camarena de la Sierra	489	2683	2170	10850	6409
2010	44055	Camarillas	292	2134	2134	17075	17075
2010	44056	Caminreal	1230	2304	2304	17280	17278
2010	44059	Cantavieja	566	2627	2627	17073	11738
2010	44060	Cañada de Benatanduz	263	1303	1303	3909	2016
2010	44061	Cañada de Verich (La)	184	147	147	882	700
2010	44062	Cañada Vellida	91	895	895	6089	6070
2010	44063	Cañizar del Olivar	337	404	404	2831	1836
2010	44064	Cascante del Río	603	572	572	3434	3252
2010	44065	Castejón de Tornos	302	825	825	4123	4123
2010	44066	Castel de Cabra	394	1387	1101	5505	5505
2010	44067	Castelnou	271	1969	1969	12796	12796
2010	44068	Castelserás	1159	1562	1562	8437	8437
2010	44070	Castellar (El)	265	1136	920	8277	6106
2010	44071	Castellote	1748	8926	6776	50822	42102
2010	44074	Cedrillas	575	1810	1177	5297	4327
2010	44075	Celadas	627	2488	2488	19906	19897
2010	44076	Cella	2057	7766	7766	46598	45853
2010	44077	Cerollera (La)	390	955	722	2166	1968
2010	44080	Codoñera (La)	546	1164	852	5540	5540
2010	44082	Corbalán	216	1268	1268	5706	3353
2010	44084	Cortes de Aragón	341	1060	881	5729	5562
2010	44085	Cosa	184	1488	1488	4463	4178
2010	44086	Cretas	1074	6090	3802	11407	10351
2010	44087	Crivillén	546	812	812	5277	3903
2010	44088	Cuba (La)	139	73	73	477	477
2010	44089	Cubla	381	595	595	1784	1651
2010	44090	Cucalón	340	1387	1175	6460	6022
2010	44092	Cuervo (El)	389	398	398	1592	1382
2010	44093	Cuevas de Almudén	91	610	610	3048	2602
2010	44094	Cuevas Labradas	236	540	540	3238	2721
2010	44096	Ejulve	663	1392	1131	10181	8240
2010	44097	Escorihuela	355	602	602	4215	4215
2010	44099	Escucha	433	3070	2101	13654	13654
2010	44100	Estercuel	908	623	623	4984	4958
2010	44101	Ferreruela de Huerva	172	1094	1094	8749	8749
2010	44102	Fonfría	121	429	429	1286	821
2010	44103	Formiche Alto	471	2562	1920	11521	6399
2010	44105	Fórnoles	583	507	507	3040	1929
2010	44106	Fortanete	445	2853	2853	22820	13340
2010	44107	Foz-Calanda	460	965	965	5305	4784
2010	44108	Fresneda (La)	1226	893	893	2679	2402
2010	44109	Frías de Albarracín	371	1150	1150	3450	2258
2010	44110	Fuenferrada	268	928	928	3713	3461
2010	44111	Fuentes Calientes	166	770	770	3849	3849
2010	44112	Fuentes Claras	899	1946	1946	12652	12652
2010	44113	Fuentes de Rubielos	527	386	386	4051	2065
2010	44114	Fuentespalda	475	1005	1005	3015	1793
2010	44115	Galve	169	901	901	5768	5647
2010	44116	Gargallo	395	1983	1452	11613	11613
2010	44117	Gea de Albarracín	563	1944	1944	13607	8738
2010	44118	Ginebrosa (La)	1267	4922	3286	29570	27799
2010	44119	Griegos	405	2759	2429	7287	1651
2010	44120	Guadalaviar	470	2192	2192	6577	5796
2010	44121	Gúdar	201	1552	1287	8366	6044
2010	44122	Híjar	1649	8795	8795	80915	79339
2010	44123	Hinojosa de Jarque	182	848	848	4242	4110
2010	44124	Hoz de la Vieja (La)	696	682	682	4432	4270
2010	44125	Huesa del Común	809	2369	2169	16270	16270
2010	44126	Iglesuela del Cid (La)	607	906	906	2719	1812
2010	44127	Jabaloyas	457	1199	1199	4794	2736
2010	44128	Jarque de la Val	122	696	696	3480	3265
2010	44129	Jatiel	155	452	452	4519	4519
2010	44130	Jorcas	209	943	943	7546	7546
2010	44131	Josa	324	420	420	2730	2512
2010	44132	Lagueruela	196	750	750	5998	5957
2010	44133	Lanzuela	137	339	339	2713	2524
2010	44135	Libros	921	680	680	2040	1899
2010	44136	Lidón	130	783	783	3759	3759
2010	44137	Linares de Mora	695	1663	1663	9979	9979
2010	44138	Loscos	848	1969	1969	5906	5906
2010	44141	Lledó	339	641	641	2885	2471
2010	44142	Maicas	261	252	252	1637	1369
2010	44143	Manzanera	1767	2857	2857	19998	9700
2010	44144	Martín del Río	739	1674	1674	9708	8411
2010	44145	Mas de las Matas	899	4203	3095	17025	16162
2010	44146	Mata de los Olmos (La)	217	398	398	1195	1058
2010	44147	Mazaleón	1239	2604	2604	10417	10068
2010	44148	Mezquita de Jarque	115	860	860	4302	4149
2010	44149	Mirambel	195	663	663	2322	2304
2010	44150	Miravete de la Sierra	125	588	588	4118	4031
2010	44151	Molinos	709	1357	1357	9502	8376
2010	44152	Monforte de Moyuela	418	1168	1168	3505	3272
2010	44153	Monreal del Campo	1992	3794	3794	28458	28458
2010	44154	Monroyo	684	2215	2215	17721	9771
2010	44155	Montalbán	1365	1323	1323	11903	8472
2010	44156	Monteagudo del Castillo	215	967	967	2900	2572
2010	44157	Monterde de Albarracín	254	341	341	1024	797
2010	44158	Mora de Rubielos	1655	3844	3844	26906	11700
2010	44159	Moscardón	259	682	682	2729	943
2010	44160	Mosqueruela	1029	12857	12857	77144	14959
2010	44161	Muniesa	1108	3456	3456	34564	34564
2010	44163	Noguera de Albarracín	475	583	583	1748	482
2010	44164	Nogueras	203	342	342	2053	1913
2010	44165	Nogueruelas	699	4365	3791	11373	4105
2010	44167	Obón	662	1281	1281	10248	9709
2010	44168	Odón	511	1535	1535	12284	12262
2010	44169	Ojos Negros	739	1628	1628	9770	9744
2010	44171	Olba	1203	393	393	2752	2281
2010	44172	Oliete	1626	2079	2079	14135	13695
2010	44173	Olmos (Los)	512	1045	1045	6269	5685
2010	44174	Orihuela del Tremedal	536	2578	2578	16759	14112
2010	44175	Orrios	301	762	762	4117	4117
2010	44176	Palomar de Arroyos	375	715	715	3574	3480
2010	44177	Pancrudo	371	2231	2231	10039	9374
2010	44178	Parras de Castellote (Las)	364	465	465	2093	1778
2010	44179	Peñarroya de Tastavins	588	1205	1205	6024	3284
2010	44180	Peracense	283	409	409	2655	2464
2010	44181	Peralejos	189	505	505	3130	2650
2010	44182	Perales del Alfambra	489	2273	2273	11363	11363
2010	44183	Pitarque	434	717	717	2150	1612
2010	44184	Plou	369	470	422	2741	2741
2010	44185	Pobo (El)	91	1226	1226	7968	7263
2010	44187	Portellada (La)	440	511	511	1534	1225
2010	44189	Pozondón	376	874	689	2066	1263
2010	44190	Pozuel del Campo	520	878	878	2896	2777
2010	44191	Puebla de Híjar (La)	1081	3639	3639	36393	35358
2010	44192	Puebla de Valverde (La)	1112	3397	3397	30576	30576
2010	44193	Puertomingalvo	1034	1366	1366	8469	4434
2010	44194	Ráfales	481	761	761	2282	1100
2010	44195	Rillo	247	824	824	4119	3986
2010	44196	Riodeva	844	397	397	1586	1585
2010	44197	Ródenas	271	819	691	2074	2074
2010	44198	Royuela	456	527	527	3423	3423
2010	44199	Rubiales	191	368	368	1103	332
2010	44200	Rubielos de la Cérida	198	770	770	3080	3080
2010	44201	Rubielos de Mora	985	1355	1355	8673	6026
2010	44203	Salcedillo	77	334	334	2671	1930
2010	44204	Saldón	376	330	330	989	979
2010	44205	Samper de Calanda	1274	5675	5675	32915	32915
2010	44206	San Agustín	1222	1238	1238	8667	8533
2010	44207	San Martín del Río	680	858	858	5577	5577
2010	44208	Santa Cruz de Nogueras	139	287	287	1435	1435
2010	44209	Santa Eulalia	1024	4099	4099	24596	23501
2010	44210	Sarrión	1666	1098	1098	7136	7059
2010	44211	Segura de los Baños	401	813	813	3254	2971
2010	44212	Seno	172	235	235	1173	1173
2010	44213	Singra	326	2039	2039	13254	13254
2010	44215	Terriente	687	829	829	2486	2053
2010	44216	Teruel	5985	12434	12434	74604	74603
2010	44217	Toril y Masegoso	354	791	791	4193	1398
2010	44218	Tormón	183	746	746	2239	1842
2010	44219	Tornos	532	1203	1203	3609	3608
2010	44220	Torralba de los Sisones	244	3184	2535	10141	9184
2010	44221	Torrecilla de Alcañiz	665	1569	1197	4788	4788
2010	44222	Torrecilla del Rebollar	485	2713	2327	9308	8160
2010	44223	Torre de Arcas	247	545	545	2178	2069
2010	44224	Torre de las Arcas	483	481	481	3847	2357
2010	44225	Torre del Compte	424	780	780	4212	3874
2010	44226	Torrelacárcel	440	1538	1538	12300	12300
2010	44227	Torre los Negros	191	826	826	4953	4804
2010	44228	Torremocha de Jiloca	247	4473	2726	21806	18354
2010	44229	Torres de Albarracín	309	300	300	2401	853
2010	44230	Torrevelilla	705	942	716	2147	2147
2010	44231	Torrijas	357	1554	1554	10255	2565
2010	44232	Torrijo del Campo	1059	2002	2002	10011	8257
2010	44234	Tramacastiel	651	626	626	3130	3129
2010	44235	Tramacastilla	408	497	497	3231	944
2010	44236	Tronchón	363	2005	1344	4031	4029
2010	44237	Urrea de Gaén	706	1992	1992	6971	6970
2010	44238	Utrillas	781	600	600	2699	2697
2010	44239	Valacloche	314	190	190	1235	814
2010	44240	Valbona	534	766	766	4595	4595
2010	44241	Valdealgorfa	807	938	938	4877	4781
2010	44243	Valdecuenca	327	240	240	1078	709
2010	44244	Valdelinares	326	1266	1266	5695	3786
2010	44245	Valdeltormo	407	391	391	2737	2737
2010	44246	Valderrobres	1829	3471	3471	20828	16516
2010	44247	Valjunquera	660	1229	1088	6526	5957
2010	44249	Vallecillo (El)	165	543	543	2714	1518
2010	44250	Veguillas de la Sierra	144	242	242	726	508
2010	44251	Villafranca del Campo	731	3884	3884	11652	11652
2010	44252	Villahermosa del Campo	180	734	734	5139	5138
2010	44256	Villanueva del Rebollar de la Sierra	291	584	584	4674	4612
2010	44257	Villar del Cobo	835	1066	1066	4265	2541
2010	44258	Villar del Salz	471	417	417	1250	1249
2010	44260	Villarluengo	844	2182	2182	13094	13094
2010	44261	Villarquemado	1447	5308	5308	26541	26541
2010	44262	Villarroya de los Pinares	504	917	917	4128	4128
2010	44263	Villastar	777	1590	1099	7140	6945
2010	44264	Villel	2495	2403	1771	11510	11509
2010	44265	Vinaceite	437	2744	2744	21950	21733
2010	44266	Visiedo	332	1406	1406	11248	7029
2010	44267	Vivel del Río Martín	475	1009	1009	5047	3864
2010	44268	Zoma (La)	127	215	215	860	396
2010	50001	Abanto	390	1055	1055	3165	3165
2010	50002	Acered	428	1295	951	6657	6655
2010	50003	Agón	550	1580	1580	11061	10970
2010	50004	Aguarón	523	1936	1936	12972	12972
2010	50005	Aguilón	220	1500	1500	7498	7498
2010	50006	Ainzón	1255	2985	2985	16416	16416
2010	50007	Aladrén	112	749	521	3125	3125
2010	50008	Alagón	738	9017	9017	69434	64601
2010	50009	Alarba	343	686	686	2057	1979
2010	50010	Alberite de San Juan	474	568	568	3977	3664
2010	50011	Albeta	110	2149	1259	9440	9259
2010	50012	Alborge	84	612	612	3797	3559
2010	50013	Alcalá de Ebro	417	3194	3194	19162	19162
2010	50014	Alcalá de Moncayo	330	731	731	5847	5847
2010	50015	Alconchel de Ariza	356	903	903	4515	4515
2010	50016	Aldehuela de Liestos	337	624	624	1871	1864
2010	50017	Alfajarín	1687	6577	6577	36171	36171
2010	50018	Alfamén	755	14965	14965	127199	125667
2010	50019	Alforque	100	744	744	4760	4394
2010	50020	Alhama de Aragón	686	1136	1136	7386	7059
2010	50021	Almochuel	200	979	979	6850	5900
2010	50022	Almolda (La)	650	5936	5936	38585	32564
2010	50023	Almonacid de la Cuba	684	2261	2261	13564	13280
2010	50024	Almonacid de la Sierra	566	14404	12481	87368	87363
2010	50025	Almunia de Doña Godina (La)	1493	43191	32434	285418	284350
2010	50026	Alpartir	314	928	928	7143	6604
2010	50027	Ambel	785	1402	1402	9114	9114
2010	50028	Anento	374	800	800	5199	5173
2010	50029	Aniñón	482	3669	2484	14905	14903
2010	50030	Añón de Moncayo	749	947	947	4737	4131
2010	50031	Aranda de Moncayo	907	1614	1614	6135	6135
2010	50032	Arándiga	949	1939	1939	9697	9697
2010	50033	Ardisa	89	889	789	4970	4860
2010	50034	Ariza	465	3031	3031	17580	14852
2010	50035	Artieda	64	557	557	3344	2218
2010	50036	Asín	173	683	683	4438	4247
2010	50037	Atea	602	1025	1025	3074	2968
2010	50038	Ateca	1494	3497	3497	23432	20813
2010	50039	Azuara	611	6027	6027	48216	48216
2010	50040	Badules	173	778	778	2334	2334
2010	50041	Bagüés	47	396	276	1215	1094
2010	50042	Balconchán	211	306	306	919	578
2010	50043	Bárboles	178	4676	4676	26184	26184
2010	50044	Bardallur	550	2450	2450	12248	11753
2010	50045	Belchite	1572	10709	10709	69607	64998
2010	50046	Belmonte de Gracián	339	1484	1484	11130	10145
2010	50047	Berdejo	268	237	237	712	489
2010	50048	Berrueco	105	305	305	1830	1830
2010	50050	Bijuesca	814	1171	1171	7029	7029
2010	50051	Biota	936	11137	11137	89094	86789
2010	50052	Bisimbre	245	1004	1004	6528	6528
2010	50053	Boquiñeni	629	3896	3896	31166	30529
2010	50054	Bordalba	178	1224	1069	6948	6230
2010	50055	Borja	1448	7162	7162	58015	53249
2010	50056	Botorrita	166	1562	1562	10935	10935
2010	50057	Brea de Aragón	90	359	359	1581	1581
2010	50058	Bubierca	336	947	947	2842	2842
2010	50059	Bujaraloz	488	7607	7607	34233	34233
2010	50060	Bulbuente	756	1151	1151	7484	6965
2010	50061	Bureta	501	721	721	5046	5046
2010	50062	Burgo de Ebro (El)	812	5404	5404	24316	23296
2010	50063	Buste (El)	194	159	159	1113	1113
2010	50064	Cabañas de Ebro	311	2977	2977	22324	22324
2010	50065	Cabolafuente	408	977	977	4885	4885
2010	50066	Cadrete	422	6436	4439	28851	28850
2010	50067	Calatayud	1580	8113	8113	46000	45883
2010	50068	Calatorao	1449	19423	15240	50598	50598
