Municipio código	Municipio nombre	Explotaciones	Superficie total código	Superficie total
50217	Pradilla de Ebro	2	04	0,5  a  < 1 Ha
50217	Pradilla de Ebro	14	05	1  a  < 2 Ha
50217	Pradilla de Ebro	6	06	2 a < 3 Ha
50217	Pradilla de Ebro	5	07	3 a < 4 Ha
50217	Pradilla de Ebro	7	08	4 a < 5 Ha
50217	Pradilla de Ebro	15	09	5 a < 10 Ha
50217	Pradilla de Ebro	11	10	10 a <20 Ha
50217	Pradilla de Ebro	5	11	20 a < 30 Ha
50217	Pradilla de Ebro	4	12	30 a < 50 Ha
50217	Pradilla de Ebro	3	13	50 a < 70 Ha
50217	Pradilla de Ebro	2	14	70 a < 100 Ha
50217	Pradilla de Ebro	1	16	150 a < 200 Ha
50217	Pradilla de Ebro	1	18	300 a < 500 Ha
50218	Puebla de Albortón	1	01	Sin tierras
50218	Puebla de Albortón	2	05	1  a  < 2 Ha
50218	Puebla de Albortón	1	06	2 a < 3 Ha
50218	Puebla de Albortón	1	08	4 a < 5 Ha
50218	Puebla de Albortón	1	09	5 a < 10 Ha
50218	Puebla de Albortón	6	10	10 a <20 Ha
50218	Puebla de Albortón	1	11	20 a < 30 Ha
50218	Puebla de Albortón	28	12	30 a < 50 Ha
50218	Puebla de Albortón	3	13	50 a < 70 Ha
50218	Puebla de Albortón	5	14	70 a < 100 Ha
50218	Puebla de Albortón	7	15	100 a <150 Ha
50218	Puebla de Albortón	3	16	150 a < 200 Ha
50218	Puebla de Albortón	3	17	200 a < 300 Ha
50218	Puebla de Albortón	1	18	300 a < 500 Ha
50218	Puebla de Albortón	1	19	500 a < 1000 Ha
50219	Puebla de Alfindén (La)	1	01	Sin tierras
50219	Puebla de Alfindén (La)	9	05	1  a  < 2 Ha
50219	Puebla de Alfindén (La)	2	06	2 a < 3 Ha
50219	Puebla de Alfindén (La)	5	09	5 a < 10 Ha
50219	Puebla de Alfindén (La)	6	10	10 a <20 Ha
50219	Puebla de Alfindén (La)	2	11	20 a < 30 Ha
50219	Puebla de Alfindén (La)	5	12	30 a < 50 Ha
50219	Puebla de Alfindén (La)	2	13	50 a < 70 Ha
50219	Puebla de Alfindén (La)	4	14	70 a < 100 Ha
50219	Puebla de Alfindén (La)	2	15	100 a <150 Ha
50219	Puebla de Alfindén (La)	2	16	150 a < 200 Ha
50220	Puendeluna	1	05	1  a  < 2 Ha
50220	Puendeluna	2	07	3 a < 4 Ha
50220	Puendeluna	1	08	4 a < 5 Ha
50220	Puendeluna	1	09	5 a < 10 Ha
50220	Puendeluna	1	10	10 a <20 Ha
50220	Puendeluna	2	12	30 a < 50 Ha
50220	Puendeluna	1	14	70 a < 100 Ha
50221	Purujosa	1	05	1  a  < 2 Ha
50221	Purujosa	2	12	30 a < 50 Ha
50221	Purujosa	1	20	1000 a < 2500 Ha
50222	Quinto	14	01	Sin tierras
50222	Quinto	1	03	0,2  a  < 0,5 Ha
50222	Quinto	3	04	0,5  a  < 1 Ha
50222	Quinto	24	05	1  a  < 2 Ha
50222	Quinto	18	06	2 a < 3 Ha
50222	Quinto	9	07	3 a < 4 Ha
50222	Quinto	9	08	4 a < 5 Ha
50222	Quinto	30	09	5 a < 10 Ha
50222	Quinto	42	10	10 a <20 Ha
50222	Quinto	16	11	20 a < 30 Ha
50222	Quinto	15	12	30 a < 50 Ha
50222	Quinto	16	13	50 a < 70 Ha
50222	Quinto	14	14	70 a < 100 Ha
50222	Quinto	8	15	100 a <150 Ha
50222	Quinto	5	16	150 a < 200 Ha
50222	Quinto	9	17	200 a < 300 Ha
50222	Quinto	1	18	300 a < 500 Ha
50222	Quinto	2	20	1000 a < 2500 Ha
50223	Remolinos	2	01	Sin tierras
50223	Remolinos	1	03	0,2  a  < 0,5 Ha
50223	Remolinos	8	05	1  a  < 2 Ha
50223	Remolinos	10	06	2 a < 3 Ha
50223	Remolinos	6	07	3 a < 4 Ha
50223	Remolinos	6	08	4 a < 5 Ha
50223	Remolinos	5	09	5 a < 10 Ha
50223	Remolinos	9	10	10 a <20 Ha
50223	Remolinos	6	11	20 a < 30 Ha
50223	Remolinos	7	12	30 a < 50 Ha
50223	Remolinos	5	13	50 a < 70 Ha
50223	Remolinos	1	14	70 a < 100 Ha
50223	Remolinos	1	19	500 a < 1000 Ha
50224	Retascón	1	07	3 a < 4 Ha
50224	Retascón	11	09	5 a < 10 Ha
50224	Retascón	6	10	10 a <20 Ha
50224	Retascón	3	11	20 a < 30 Ha
50224	Retascón	3	12	30 a < 50 Ha
50224	Retascón	8	13	50 a < 70 Ha
50224	Retascón	2	14	70 a < 100 Ha
50224	Retascón	3	15	100 a <150 Ha
50224	Retascón	2	16	150 a < 200 Ha
50224	Retascón	1	17	200 a < 300 Ha
50225	Ricla	5	01	Sin tierras
50225	Ricla	8	03	0,2  a  < 0,5 Ha
50225	Ricla	12	04	0,5  a  < 1 Ha
50225	Ricla	58	05	1  a  < 2 Ha
50225	Ricla	41	06	2 a < 3 Ha
50225	Ricla	26	07	3 a < 4 Ha
50225	Ricla	23	08	4 a < 5 Ha
50225	Ricla	54	09	5 a < 10 Ha
50225	Ricla	46	10	10 a <20 Ha
50225	Ricla	24	11	20 a < 30 Ha
50225	Ricla	21	12	30 a < 50 Ha
50225	Ricla	5	13	50 a < 70 Ha
50225	Ricla	5	14	70 a < 100 Ha
50225	Ricla	3	15	100 a <150 Ha
50225	Ricla	3	16	150 a < 200 Ha
50225	Ricla	3	17	200 a < 300 Ha
50225	Ricla	1	18	300 a < 500 Ha
50225	Ricla	1	20	1000 a < 2500 Ha
50227	Romanos	1	07	3 a < 4 Ha
50227	Romanos	2	09	5 a < 10 Ha
50227	Romanos	7	10	10 a <20 Ha
50227	Romanos	6	11	20 a < 30 Ha
50227	Romanos	7	12	30 a < 50 Ha
50227	Romanos	5	13	50 a < 70 Ha
50227	Romanos	2	14	70 a < 100 Ha
50227	Romanos	3	15	100 a <150 Ha
50227	Romanos	1	17	200 a < 300 Ha
50227	Romanos	1	18	300 a < 500 Ha
50228	Rueda de Jalón	2	01	Sin tierras
50228	Rueda de Jalón	8	05	1  a  < 2 Ha
50228	Rueda de Jalón	5	06	2 a < 3 Ha
50228	Rueda de Jalón	4	07	3 a < 4 Ha
50228	Rueda de Jalón	2	08	4 a < 5 Ha
50228	Rueda de Jalón	12	09	5 a < 10 Ha
50228	Rueda de Jalón	12	10	10 a <20 Ha
50228	Rueda de Jalón	10	11	20 a < 30 Ha
50228	Rueda de Jalón	10	12	30 a < 50 Ha
50228	Rueda de Jalón	18	13	50 a < 70 Ha
50228	Rueda de Jalón	5	14	70 a < 100 Ha
50228	Rueda de Jalón	12	15	100 a <150 Ha
50228	Rueda de Jalón	4	16	150 a < 200 Ha
50228	Rueda de Jalón	2	17	200 a < 300 Ha
50228	Rueda de Jalón	4	19	500 a < 1000 Ha
50228	Rueda de Jalón	1	20	1000 a < 2500 Ha
50229	Ruesca	2	06	2 a < 3 Ha
50229	Ruesca	2	08	4 a < 5 Ha
50229	Ruesca	6	09	5 a < 10 Ha
50229	Ruesca	2	10	10 a <20 Ha
50229	Ruesca	7	11	20 a < 30 Ha
50229	Ruesca	1	14	70 a < 100 Ha
50229	Ruesca	1	15	100 a <150 Ha
50229	Ruesca	1	16	150 a < 200 Ha
50230	Sádaba	8	01	Sin tierras
50230	Sádaba	2	04	0,5  a  < 1 Ha
50230	Sádaba	6	05	1  a  < 2 Ha
50230	Sádaba	5	06	2 a < 3 Ha
50230	Sádaba	9	07	3 a < 4 Ha
50230	Sádaba	8	08	4 a < 5 Ha
50230	Sádaba	20	09	5 a < 10 Ha
50230	Sádaba	47	10	10 a <20 Ha
50230	Sádaba	35	11	20 a < 30 Ha
50230	Sádaba	33	12	30 a < 50 Ha
50230	Sádaba	18	13	50 a < 70 Ha
50230	Sádaba	19	14	70 a < 100 Ha
50230	Sádaba	10	15	100 a <150 Ha
50230	Sádaba	9	16	150 a < 200 Ha
50230	Sádaba	4	17	200 a < 300 Ha
50230	Sádaba	3	18	300 a < 500 Ha
50231	Salillas de Jalón	2	04	0,5  a  < 1 Ha
50231	Salillas de Jalón	2	05	1  a  < 2 Ha
50231	Salillas de Jalón	1	06	2 a < 3 Ha
50231	Salillas de Jalón	1	07	3 a < 4 Ha
50231	Salillas de Jalón	2	08	4 a < 5 Ha
50231	Salillas de Jalón	1	09	5 a < 10 Ha
50231	Salillas de Jalón	2	11	20 a < 30 Ha
50232	Salvatierra de Esca	2	01	Sin tierras
50232	Salvatierra de Esca	2	09	5 a < 10 Ha
50232	Salvatierra de Esca	3	10	10 a <20 Ha
50232	Salvatierra de Esca	2	12	30 a < 50 Ha
50232	Salvatierra de Esca	2	13	50 a < 70 Ha
50232	Salvatierra de Esca	2	15	100 a <150 Ha
50232	Salvatierra de Esca	2	16	150 a < 200 Ha
50232	Salvatierra de Esca	1	17	200 a < 300 Ha
50232	Salvatierra de Esca	1	18	300 a < 500 Ha
50232	Salvatierra de Esca	2	19	500 a < 1000 Ha
50233	Samper del Salz	1	04	0,5  a  < 1 Ha
50233	Samper del Salz	1	12	30 a < 50 Ha
50233	Samper del Salz	2	15	100 a <150 Ha
50233	Samper del Salz	2	17	200 a < 300 Ha
50234	San Martín de la Virgen de Moncayo	1	05	1  a  < 2 Ha
50234	San Martín de la Virgen de Moncayo	1	06	2 a < 3 Ha
50234	San Martín de la Virgen de Moncayo	3	07	3 a < 4 Ha
50234	San Martín de la Virgen de Moncayo	1	08	4 a < 5 Ha
50234	San Martín de la Virgen de Moncayo	2	09	5 a < 10 Ha
50234	San Martín de la Virgen de Moncayo	3	11	20 a < 30 Ha
50234	San Martín de la Virgen de Moncayo	1	12	30 a < 50 Ha
50234	San Martín de la Virgen de Moncayo	1	13	50 a < 70 Ha
50234	San Martín de la Virgen de Moncayo	2	14	70 a < 100 Ha
50235	San Mateo de Gállego	5	01	Sin tierras
50235	San Mateo de Gállego	2	03	0,2  a  < 0,5 Ha
50235	San Mateo de Gállego	1	04	0,5  a  < 1 Ha
50235	San Mateo de Gállego	10	05	1  a  < 2 Ha
50235	San Mateo de Gállego	4	06	2 a < 3 Ha
50235	San Mateo de Gállego	2	08	4 a < 5 Ha
50235	San Mateo de Gállego	12	09	5 a < 10 Ha
50235	San Mateo de Gállego	15	10	10 a <20 Ha
50235	San Mateo de Gállego	7	11	20 a < 30 Ha
50235	San Mateo de Gállego	14	12	30 a < 50 Ha
50235	San Mateo de Gállego	7	13	50 a < 70 Ha
50235	San Mateo de Gállego	8	14	70 a < 100 Ha
50235	San Mateo de Gállego	7	15	100 a <150 Ha
50235	San Mateo de Gállego	2	16	150 a < 200 Ha
50235	San Mateo de Gállego	3	17	200 a < 300 Ha
50235	San Mateo de Gállego	2	19	500 a < 1000 Ha
50236	Santa Cruz de Grío	14	05	1  a  < 2 Ha
50236	Santa Cruz de Grío	11	06	2 a < 3 Ha
50236	Santa Cruz de Grío	9	07	3 a < 4 Ha
50236	Santa Cruz de Grío	4	08	4 a < 5 Ha
50236	Santa Cruz de Grío	14	09	5 a < 10 Ha
50236	Santa Cruz de Grío	5	10	10 a <20 Ha
50236	Santa Cruz de Grío	1	11	20 a < 30 Ha
50236	Santa Cruz de Grío	1	13	50 a < 70 Ha
50236	Santa Cruz de Grío	1	20	1000 a < 2500 Ha
50237	Santa Cruz de Moncayo	2	01	Sin tierras
50237	Santa Cruz de Moncayo	3	04	0,5  a  < 1 Ha
50237	Santa Cruz de Moncayo	4	05	1  a  < 2 Ha
50237	Santa Cruz de Moncayo	1	06	2 a < 3 Ha
50237	Santa Cruz de Moncayo	3	08	4 a < 5 Ha
50237	Santa Cruz de Moncayo	3	09	5 a < 10 Ha
50237	Santa Cruz de Moncayo	2	10	10 a <20 Ha
50237	Santa Cruz de Moncayo	1	13	50 a < 70 Ha
50238	Santa Eulalia de Gállego	1	04	0,5  a  < 1 Ha
50238	Santa Eulalia de Gállego	1	06	2 a < 3 Ha
50238	Santa Eulalia de Gállego	4	07	3 a < 4 Ha
50238	Santa Eulalia de Gállego	2	08	4 a < 5 Ha
50238	Santa Eulalia de Gállego	1	09	5 a < 10 Ha
50238	Santa Eulalia de Gállego	4	10	10 a <20 Ha
50238	Santa Eulalia de Gállego	1	11	20 a < 30 Ha
50238	Santa Eulalia de Gállego	2	12	30 a < 50 Ha
50238	Santa Eulalia de Gállego	1	17	200 a < 300 Ha
50239	Santed	1	09	5 a < 10 Ha
50239	Santed	2	10	10 a <20 Ha
50239	Santed	4	11	20 a < 30 Ha
50239	Santed	3	12	30 a < 50 Ha
50239	Santed	2	13	50 a < 70 Ha
50239	Santed	3	15	100 a <150 Ha
50239	Santed	1	16	150 a < 200 Ha
50239	Santed	2	17	200 a < 300 Ha
50239	Santed	1	18	300 a < 500 Ha
50240	Sástago	6	01	Sin tierras
50240	Sástago	2	03	0,2  a  < 0,5 Ha
50240	Sástago	1	05	1  a  < 2 Ha
50240	Sástago	3	06	2 a < 3 Ha
50240	Sástago	1	07	3 a < 4 Ha
50240	Sástago	1	08	4 a < 5 Ha
50240	Sástago	6	09	5 a < 10 Ha
50240	Sástago	9	10	10 a <20 Ha
50240	Sástago	18	11	20 a < 30 Ha
50240	Sástago	19	12	30 a < 50 Ha
50240	Sástago	20	13	50 a < 70 Ha
50240	Sástago	20	14	70 a < 100 Ha
50240	Sástago	36	15	100 a <150 Ha
50240	Sástago	9	16	150 a < 200 Ha
50240	Sástago	11	17	200 a < 300 Ha
50240	Sástago	4	18	300 a < 500 Ha
50240	Sástago	2	19	500 a < 1000 Ha
50241	Saviñán	1	01	Sin tierras
50241	Saviñán	1	03	0,2  a  < 0,5 Ha
50241	Saviñán	7	04	0,5  a  < 1 Ha
50241	Saviñán	17	05	1  a  < 2 Ha
50241	Saviñán	10	06	2 a < 3 Ha
50241	Saviñán	9	07	3 a < 4 Ha
50241	Saviñán	8	08	4 a < 5 Ha
50241	Saviñán	14	09	5 a < 10 Ha
50241	Saviñán	5	10	10 a <20 Ha
50241	Saviñán	8	11	20 a < 30 Ha
50241	Saviñán	1	12	30 a < 50 Ha
50241	Saviñán	1	16	150 a < 200 Ha
50242	Sediles	6	06	2 a < 3 Ha
50242	Sediles	6	07	3 a < 4 Ha
50242	Sediles	2	08	4 a < 5 Ha
50242	Sediles	6	09	5 a < 10 Ha
50242	Sediles	2	10	10 a <20 Ha
50242	Sediles	3	11	20 a < 30 Ha
50242	Sediles	1	12	30 a < 50 Ha
50242	Sediles	1	19	500 a < 1000 Ha
50243	Sestrica	23	05	1  a  < 2 Ha
50243	Sestrica	22	06	2 a < 3 Ha
50243	Sestrica	16	07	3 a < 4 Ha
50243	Sestrica	9	08	4 a < 5 Ha
50243	Sestrica	27	09	5 a < 10 Ha
50243	Sestrica	14	10	10 a <20 Ha
50243	Sestrica	8	11	20 a < 30 Ha
50243	Sestrica	1	15	100 a <150 Ha
50243	Sestrica	1	16	150 a < 200 Ha
50243	Sestrica	2	18	300 a < 500 Ha
50243	Sestrica	1	19	500 a < 1000 Ha
50244	Sierra de Luna	1	01	Sin tierras
50244	Sierra de Luna	2	05	1  a  < 2 Ha
50244	Sierra de Luna	1	06	2 a < 3 Ha
50244	Sierra de Luna	3	07	3 a < 4 Ha
50244	Sierra de Luna	2	08	4 a < 5 Ha
50244	Sierra de Luna	6	09	5 a < 10 Ha
50244	Sierra de Luna	6	10	10 a <20 Ha
50244	Sierra de Luna	5	11	20 a < 30 Ha
50244	Sierra de Luna	10	12	30 a < 50 Ha
50244	Sierra de Luna	4	13	50 a < 70 Ha
50244	Sierra de Luna	3	14	70 a < 100 Ha
50244	Sierra de Luna	4	15	100 a <150 Ha
50244	Sierra de Luna	4	16	150 a < 200 Ha
50244	Sierra de Luna	2	17	200 a < 300 Ha
50244	Sierra de Luna	3	18	300 a < 500 Ha
50245	Sigüés	1	06	2 a < 3 Ha
50245	Sigüés	1	07	3 a < 4 Ha
50245	Sigüés	3	09	5 a < 10 Ha
50245	Sigüés	4	10	10 a <20 Ha
50245	Sigüés	2	11	20 a < 30 Ha
50245	Sigüés	2	13	50 a < 70 Ha
50245	Sigüés	2	14	70 a < 100 Ha
50245	Sigüés	2	15	100 a <150 Ha
50245	Sigüés	1	19	500 a < 1000 Ha
50245	Sigüés	2	20	1000 a < 2500 Ha
50246	Sisamón	1	01	Sin tierras
50246	Sisamón	1	10	10 a <20 Ha
50246	Sisamón	1	11	20 a < 30 Ha
50246	Sisamón	2	15	100 a <150 Ha
50246	Sisamón	1	16	150 a < 200 Ha
50246	Sisamón	3	17	200 a < 300 Ha
50246	Sisamón	2	18	300 a < 500 Ha
50247	Sobradiel	6	05	1  a  < 2 Ha
50247	Sobradiel	4	06	2 a < 3 Ha
50247	Sobradiel	3	07	3 a < 4 Ha
50247	Sobradiel	5	09	5 a < 10 Ha
50247	Sobradiel	3	10	10 a <20 Ha
50247	Sobradiel	3	11	20 a < 30 Ha
50247	Sobradiel	1	12	30 a < 50 Ha
50247	Sobradiel	1	19	500 a < 1000 Ha
50248	Sos del Rey Católico	2	01	Sin tierras
50248	Sos del Rey Católico	1	03	0,2  a  < 0,5 Ha
50248	Sos del Rey Católico	10	05	1  a  < 2 Ha
50248	Sos del Rey Católico	3	06	2 a < 3 Ha
50248	Sos del Rey Católico	6	07	3 a < 4 Ha
50248	Sos del Rey Católico	4	08	4 a < 5 Ha
50248	Sos del Rey Católico	21	09	5 a < 10 Ha
50248	Sos del Rey Católico	32	10	10 a <20 Ha
50248	Sos del Rey Católico	15	11	20 a < 30 Ha
50248	Sos del Rey Católico	17	12	30 a < 50 Ha
50248	Sos del Rey Católico	12	13	50 a < 70 Ha
50248	Sos del Rey Católico	7	14	70 a < 100 Ha
50248	Sos del Rey Católico	11	15	100 a <150 Ha
50248	Sos del Rey Católico	16	16	150 a < 200 Ha
50248	Sos del Rey Católico	13	17	200 a < 300 Ha
50248	Sos del Rey Católico	3	18	300 a < 500 Ha
50248	Sos del Rey Católico	2	19	500 a < 1000 Ha
50249	Tabuenca	1	01	Sin tierras
50249	Tabuenca	18	05	1  a  < 2 Ha
50249	Tabuenca	12	06	2 a < 3 Ha
50249	Tabuenca	14	07	3 a < 4 Ha
50249	Tabuenca	10	08	4 a < 5 Ha
50249	Tabuenca	36	09	5 a < 10 Ha
50249	Tabuenca	33	10	10 a <20 Ha
50249	Tabuenca	12	11	20 a < 30 Ha
50249	Tabuenca	13	12	30 a < 50 Ha
50249	Tabuenca	1	13	50 a < 70 Ha
50249	Tabuenca	2	14	70 a < 100 Ha
50249	Tabuenca	2	15	100 a <150 Ha
50250	Talamantes	2	05	1  a  < 2 Ha
50250	Talamantes	1	06	2 a < 3 Ha
50250	Talamantes	1	08	4 a < 5 Ha
50250	Talamantes	2	12	30 a < 50 Ha
50250	Talamantes	1	13	50 a < 70 Ha
50250	Talamantes	3	15	100 a <150 Ha
50250	Talamantes	1	20	1000 a < 2500 Ha
50251	Tarazona	6	01	Sin tierras
50251	Tarazona	7	03	0,2  a  < 0,5 Ha
50251	Tarazona	19	04	0,5  a  < 1 Ha
50251	Tarazona	54	05	1  a  < 2 Ha
50251	Tarazona	26	06	2 a < 3 Ha
50251	Tarazona	25	07	3 a < 4 Ha
50251	Tarazona	22	08	4 a < 5 Ha
50251	Tarazona	41	09	5 a < 10 Ha
50251	Tarazona	34	10	10 a <20 Ha
50251	Tarazona	20	11	20 a < 30 Ha
50251	Tarazona	21	12	30 a < 50 Ha
50251	Tarazona	12	13	50 a < 70 Ha
50251	Tarazona	10	14	70 a < 100 Ha
50251	Tarazona	11	15	100 a <150 Ha
50251	Tarazona	6	16	150 a < 200 Ha
50251	Tarazona	4	17	200 a < 300 Ha
50251	Tarazona	2	18	300 a < 500 Ha
50251	Tarazona	1	20	1000 a < 2500 Ha
50251	Tarazona	1	21	2500 Ha
50252	Tauste	32	01	Sin tierras
50252	Tauste	1	02	0,1  a  < 0,2
50252	Tauste	1	03	0,2  a  < 0,5 Ha
50252	Tauste	6	04	0,5  a  < 1 Ha
50252	Tauste	60	05	1  a  < 2 Ha
50252	Tauste	47	06	2 a < 3 Ha
50252	Tauste	27	07	3 a < 4 Ha
50252	Tauste	33	08	4 a < 5 Ha
50252	Tauste	117	09	5 a < 10 Ha
50252	Tauste	157	10	10 a <20 Ha
50252	Tauste	115	11	20 a < 30 Ha
50252	Tauste	117	12	30 a < 50 Ha
50252	Tauste	53	13	50 a < 70 Ha
50252	Tauste	44	14	70 a < 100 Ha
50252	Tauste	25	15	100 a <150 Ha
50252	Tauste	11	16	150 a < 200 Ha
50252	Tauste	5	17	200 a < 300 Ha
50252	Tauste	3	18	300 a < 500 Ha
50252	Tauste	2	19	500 a < 1000 Ha
50252	Tauste	2	20	1000 a < 2500 Ha
50253	Terrer	4	05	1  a  < 2 Ha
50253	Terrer	7	06	2 a < 3 Ha
50253	Terrer	7	07	3 a < 4 Ha
50253	Terrer	8	08	4 a < 5 Ha
50253	Terrer	15	09	5 a < 10 Ha
50253	Terrer	11	10	10 a <20 Ha
50253	Terrer	4	11	20 a < 30 Ha
50253	Terrer	3	12	30 a < 50 Ha
50253	Terrer	1	13	50 a < 70 Ha
50253	Terrer	2	14	70 a < 100 Ha
50253	Terrer	1	16	150 a < 200 Ha
50253	Terrer	2	17	200 a < 300 Ha
50254	Tierga	2	01	Sin tierras
50254	Tierga	9	05	1  a  < 2 Ha
50254	Tierga	4	06	2 a < 3 Ha
50254	Tierga	4	07	3 a < 4 Ha
50254	Tierga	3	08	4 a < 5 Ha
50254	Tierga	9	09	5 a < 10 Ha
50254	Tierga	9	10	10 a <20 Ha
50254	Tierga	4	11	20 a < 30 Ha
50254	Tierga	7	12	30 a < 50 Ha
50254	Tierga	5	13	50 a < 70 Ha
50254	Tierga	1	14	70 a < 100 Ha
50254	Tierga	1	15	100 a <150 Ha
50254	Tierga	1	17	200 a < 300 Ha
50254	Tierga	2	18	300 a < 500 Ha
50254	Tierga	1	21	2500 Ha
50255	Tobed	1	01	Sin tierras
50255	Tobed	1	04	0,5  a  < 1 Ha
50255	Tobed	9	05	1  a  < 2 Ha
50255	Tobed	10	06	2 a < 3 Ha
50255	Tobed	5	07	3 a < 4 Ha
50255	Tobed	4	08	4 a < 5 Ha
50255	Tobed	10	09	5 a < 10 Ha
50255	Tobed	3	10	10 a <20 Ha
50255	Tobed	1	11	20 a < 30 Ha
50255	Tobed	2	12	30 a < 50 Ha
50255	Tobed	1	19	500 a < 1000 Ha
50256	Torralba de los Frailes	2	05	1  a  < 2 Ha
50256	Torralba de los Frailes	1	06	2 a < 3 Ha
50256	Torralba de los Frailes	1	07	3 a < 4 Ha
50256	Torralba de los Frailes	1	08	4 a < 5 Ha
50256	Torralba de los Frailes	5	09	5 a < 10 Ha
50256	Torralba de los Frailes	6	10	10 a <20 Ha
50256	Torralba de los Frailes	12	11	20 a < 30 Ha
50256	Torralba de los Frailes	4	12	30 a < 50 Ha
50256	Torralba de los Frailes	5	13	50 a < 70 Ha
50256	Torralba de los Frailes	7	14	70 a < 100 Ha
50256	Torralba de los Frailes	8	15	100 a <150 Ha
50256	Torralba de los Frailes	1	18	300 a < 500 Ha
50257	Torralba de Ribota	6	05	1  a  < 2 Ha
50257	Torralba de Ribota	7	06	2 a < 3 Ha
50257	Torralba de Ribota	2	07	3 a < 4 Ha
50257	Torralba de Ribota	7	08	4 a < 5 Ha
50257	Torralba de Ribota	20	09	5 a < 10 Ha
50257	Torralba de Ribota	17	10	10 a <20 Ha
50257	Torralba de Ribota	1	11	20 a < 30 Ha
50257	Torralba de Ribota	1	14	70 a < 100 Ha
50257	Torralba de Ribota	1	15	100 a <150 Ha
50258	Torralbilla	1	06	2 a < 3 Ha
50258	Torralbilla	1	11	20 a < 30 Ha
50258	Torralbilla	2	12	30 a < 50 Ha
50258	Torralbilla	1	14	70 a < 100 Ha
50258	Torralbilla	3	15	100 a <150 Ha
50258	Torralbilla	2	17	200 a < 300 Ha
50259	Torrehermosa	1	11	20 a < 30 Ha
50259	Torrehermosa	1	12	30 a < 50 Ha
50259	Torrehermosa	1	13	50 a < 70 Ha
50259	Torrehermosa	6	14	70 a < 100 Ha
50259	Torrehermosa	2	15	100 a <150 Ha
50259	Torrehermosa	4	16	150 a < 200 Ha
50259	Torrehermosa	3	17	200 a < 300 Ha
50260	Torrelapaja	1	06	2 a < 3 Ha
50260	Torrelapaja	1	10	10 a <20 Ha
50260	Torrelapaja	1	12	30 a < 50 Ha
50260	Torrelapaja	2	13	50 a < 70 Ha
50260	Torrelapaja	2	15	100 a <150 Ha
50260	Torrelapaja	1	20	1000 a < 2500 Ha
50261	Torrellas	2	01	Sin tierras
50261	Torrellas	1	03	0,2  a  < 0,5 Ha
50261	Torrellas	1	04	0,5  a  < 1 Ha
50261	Torrellas	2	05	1  a  < 2 Ha
50261	Torrellas	2	06	2 a < 3 Ha
50261	Torrellas	2	07	3 a < 4 Ha
50261	Torrellas	6	09	5 a < 10 Ha
50261	Torrellas	3	10	10 a <20 Ha
50262	Torres de Berrellén	1	01	Sin tierras
50262	Torres de Berrellén	1	03	0,2  a  < 0,5 Ha
50262	Torres de Berrellén	2	04	0,5  a  < 1 Ha
50262	Torres de Berrellén	5	05	1  a  < 2 Ha
50262	Torres de Berrellén	9	06	2 a < 3 Ha
50262	Torres de Berrellén	4	07	3 a < 4 Ha
50262	Torres de Berrellén	5	08	4 a < 5 Ha
50262	Torres de Berrellén	18	09	5 a < 10 Ha
50262	Torres de Berrellén	8	10	10 a <20 Ha
50262	Torres de Berrellén	8	11	20 a < 30 Ha
50262	Torres de Berrellén	2	12	30 a < 50 Ha
50262	Torres de Berrellén	1	13	50 a < 70 Ha
50262	Torres de Berrellén	3	15	100 a <150 Ha
50262	Torres de Berrellén	1	17	200 a < 300 Ha
50262	Torres de Berrellén	1	18	300 a < 500 Ha
50263	Torrijo de la Cañada	1	01	Sin tierras
50263	Torrijo de la Cañada	1	04	0,5  a  < 1 Ha
50263	Torrijo de la Cañada	5	05	1  a  < 2 Ha
50263	Torrijo de la Cañada	2	06	2 a < 3 Ha
50263	Torrijo de la Cañada	5	07	3 a < 4 Ha
50263	Torrijo de la Cañada	4	08	4 a < 5 Ha
50263	Torrijo de la Cañada	9	09	5 a < 10 Ha
50263	Torrijo de la Cañada	2	10	10 a <20 Ha
50263	Torrijo de la Cañada	1	11	20 a < 30 Ha
50263	Torrijo de la Cañada	3	12	30 a < 50 Ha
50263	Torrijo de la Cañada	2	13	50 a < 70 Ha
50263	Torrijo de la Cañada	3	14	70 a < 100 Ha
50263	Torrijo de la Cañada	4	15	100 a <150 Ha
50263	Torrijo de la Cañada	2	16	150 a < 200 Ha
50263	Torrijo de la Cañada	1	17	200 a < 300 Ha
50263	Torrijo de la Cañada	1	18	300 a < 500 Ha
50264	Tosos	16	05	1  a  < 2 Ha
50264	Tosos	5	06	2 a < 3 Ha
50264	Tosos	7	07	3 a < 4 Ha
50264	Tosos	11	08	4 a < 5 Ha
50264	Tosos	11	09	5 a < 10 Ha
50264	Tosos	10	10	10 a <20 Ha
50264	Tosos	9	11	20 a < 30 Ha
50264	Tosos	9	12	30 a < 50 Ha
50264	Tosos	2	13	50 a < 70 Ha
50264	Tosos	3	14	70 a < 100 Ha
50264	Tosos	4	15	100 a <150 Ha
50264	Tosos	2	16	150 a < 200 Ha
50264	Tosos	2	17	200 a < 300 Ha
50264	Tosos	1	19	500 a < 1000 Ha
50264	Tosos	1	20	1000 a < 2500 Ha
50265	Trasmoz	3	04	0,5  a  < 1 Ha
50265	Trasmoz	5	05	1  a  < 2 Ha
50265	Trasmoz	2	06	2 a < 3 Ha
50265	Trasmoz	2	08	4 a < 5 Ha
50265	Trasmoz	2	09	5 a < 10 Ha
