Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C1+C2+D)	(A) FRUTALES. Total	Manzano	Peral	Membrillero	Albaricoquero	Cerezo y Guindo	Melocotonero	Ciruelo	Higuera	Palmera datilera	Azufaifo y otros	Almendro	Nogal	Avellano	Nectarina	Otros frutales	(B) VIÑEDO. Total	Viñedo de uva de mesa	Viñedo de uva de vino	Viñedo de uva para pasas	(C1) OLIVAR. Total	Olivar de aceituna de mesa y para aceite	(C2) OTROS CULTIVOS LEÑOSOS. Total	(D) VIVEROS. Total
50181	Muel	2016	Secano	255	40	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	169	0	169	0	46	46	0	0
50182	Muela (La)	2016	Regadío	22	22	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
50182	Muela (La)	2016	Secano	649	299	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	348	348	0	2
50183	Munébrega	2016	Regadío	130	109	6	11	0	0	76	4	9	0	0	0	3	0	0	0	0	21	0	21	0	0	0	0	0
50183	Munébrega	2016	Secano	855	522	17	2	0	2	211	7	5	0	0	0	278	0	0	0	0	329	0	329	0	4	4	0	0
50184	Murero	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50184	Murero	2016	Secano	126	29	0	0	0	0	1	0	0	0	0	0	28	0	0	0	0	97	0	97	0	0	0	0	0
50185	Murillo de Gállego	2016	Regadío	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
50185	Murillo de Gállego	2016	Secano	151	123	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	8	0	8	0	20	20	0	0
50186	Navardún	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50186	Navardún	2016	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50187	Nigüella	2016	Regadío	14	10	0	2	0	1	1	1	2	0	0	0	3	0	0	0	0	0	0	0	0	4	4	0	0
50187	Nigüella	2016	Secano	56	39	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	8	0	8	0	9	9	0	0
50188	Nombrevilla	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50188	Nombrevilla	2016	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50189	Nonaspe	2016	Regadío	415	309	0	1	0	0	9	62	29	0	0	8	163	0	0	37	0	35	0	35	0	71	71	0	0
50189	Nonaspe	2016	Secano	977	593	0	0	0	0	1	40	2	0	0	0	539	0	0	11	0	173	0	173	0	211	211	0	0
50190	Novallas	2016	Regadío	132	45	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	2	0	2	0	85	85	0	0
50190	Novallas	2016	Secano	7	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	3	0	0
50191	Novillas	2016	Regadío	17	6	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	11	0	0
50191	Novillas	2016	Secano	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50192	Nuévalos	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50192	Nuévalos	2016	Secano	36	30	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	6	0	6	0	0	0	0	0
50193	Nuez de Ebro	2016	Regadío											0														
50193	Nuez de Ebro	2016	Secano											0														
50194	Olvés	2016	Regadío	24	23	2	0	0	0	14	4	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
50194	Olvés	2016	Secano	590	512	1	1	0	0	110	4	4	0	0	0	392	0	0	0	0	73	0	73	0	5	5	0	0
50195	Orcajo	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50195	Orcajo	2016	Secano	56	33	0	0	0	0	1	0	0	0	0	0	32	0	0	0	0	23	0	23	0	0	0	0	0
50196	Orera	2016	Regadío	28	22	0	0	0	0	3	1	10	0	0	0	8	0	0	0	0	3	0	3	0	3	3	0	0
50196	Orera	2016	Secano	298	236	0	0	0	0	46	0	5	0	0	0	185	0	0	0	0	59	0	59	0	3	3	0	0
50197	Orés	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50197	Orés	2016	Secano	121	116	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	4	0	4	0	1	1	0	0
50198	Oseja	2016	Regadío	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
50198	Oseja	2016	Secano	25	24	0	0	0	0	2	0	0	0	0	0	22	0	0	0	0	0	0	0	0	1	1	0	0
50199	Osera de Ebro	2016	Regadío	519	440	0	74	0	0	0	17	26	0	0	0	316	0	0	7	0	0	0	0	0	79	79	0	0
50199	Osera de Ebro	2016	Secano	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50200	Paniza	2016	Regadío	103	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	102	0	102	0	0	0	0	0
50200	Paniza	2016	Secano	1379	32	0	0	0	0	3	0	0	0	0	0	28	0	0	0	1	1340	0	1340	0	7	7	0	0
50201	Paracuellos de Jiloca	2016	Regadío	130	129	36	60	0	0	2	18	12	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
50201	Paracuellos de Jiloca	2016	Secano	321	187	0	0	0	0	17	1	1	0	0	0	168	0	0	0	0	133	0	133	0	1	1	0	0
50202	Paracuellos de la Ribera	2016	Regadío	61	60	0	5	0	10	23	1	18	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0
50202	Paracuellos de la Ribera	2016	Secano	88	73	1	0	0	2	47	0	2	0	0	0	21	0	0	0	0	4	0	4	0	11	11	0	0
50203	Pastriz	2016	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
50203	Pastriz	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50204	Pedrola	2016	Regadío	50	18	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	32	32	0	0
50204	Pedrola	2016	Secano	20	13	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	7	7	0	0
50205	Pedrosas (Las)	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50205	Pedrosas (Las)	2016	Secano	69	61	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	4	0	4	0	4	4	0	0
50206	Perdiguera	2016	Regadío	96	96	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0
50206	Perdiguera	2016	Secano	291	263	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	3	0	3	0	25	25	0	0
50207	Piedratajada	2016	Regadío	8	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	1	0	0
50207	Piedratajada	2016	Secano	19	18	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	1	0	0
50208	Pina de Ebro	2016	Regadío	269	198	11	22	0	16	0	26	0	8	0	0	111	4	0	0	0	0	0	0	0	71	71	0	0
50208	Pina de Ebro	2016	Secano	67	10	3	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	57	57	0	0
50209	Pinseque	2016	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50209	Pinseque	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50210	Pintanos (Los)	2016	Regadío											0														
50210	Pintanos (Los)	2016	Secano											0														
50211	Plasencia de Jalón	2016	Regadío	165	152	83	6	0	1	0	18	0	0	0	0	44	0	0	0	0	0	0	0	0	13	13	0	0
50211	Plasencia de Jalón	2016	Secano	21	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	2	0	9	9	0	0
50212	Pleitas	2016	Regadío	16	13	7	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0
50212	Pleitas	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50213	Plenas	2016	Regadío	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50213	Plenas	2016	Secano	355	348	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	7	0	7	0	0	0	0	0
50214	Pomer	2016	Regadío											0														
50214	Pomer	2016	Secano											0														
50215	Pozuel de Ariza	2016	Regadío											0														
50215	Pozuel de Ariza	2016	Secano											0														
50216	Pozuelo de Aragón	2016	Regadío	52	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	37	0	37	0	5	5	0	0
50216	Pozuelo de Aragón	2016	Secano	78	17	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	56	0	56	0	5	5	0	0
50217	Pradilla de Ebro	2016	Regadío	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50217	Pradilla de Ebro	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50218	Puebla de Albortón	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50218	Puebla de Albortón	2016	Secano	24	23	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	1	1	0	0
50219	Puebla de Alfindén (La)	2016	Regadío											0														
50219	Puebla de Alfindén (La)	2016	Secano											0														
50220	Puendeluna	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50220	Puendeluna	2016	Secano	10	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	1	0	1
50221	Purujosa	2016	Regadío											0														
50221	Purujosa	2016	Secano											0														
50222	Quinto	2016	Regadío	276	222	0	39	0	16	0	11	15	1	0	0	125	0	0	2	13	0	0	0	0	54	54	0	0
50222	Quinto	2016	Secano	35	31	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	4	4	0	0
50223	Remolinos	2016	Regadío	22	21	7	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
50223	Remolinos	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50224	Retascón	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50224	Retascón	2016	Secano	3	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
50225	Ricla	2016	Regadío	2547	2436	34	26	0	188	918	836	35	3	0	7	87	0	0	293	9	9	5	4	0	102	102	0	0
50225	Ricla	2016	Secano	313	205	0	0	0	8	63	11	0	0	0	1	120	0	0	2	0	63	0	63	0	45	45	0	0
50227	Romanos	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50227	Romanos	2016	Secano	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
50228	Rueda de Jalón	2016	Regadío	306	268	101	103	0	3	0	32	0	0	0	0	11	0	0	18	0	33	0	33	0	5	5	0	0
50228	Rueda de Jalón	2016	Secano	354	221	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	71	0	71	0	62	62	0	0
50229	Ruesca	2016	Regadío	79	27	0	0	0	0	19	0	2	0	0	0	6	0	0	0	0	52	0	52	0	0	0	0	0
50229	Ruesca	2016	Secano	226	135	0	0	0	1	30	0	3	0	0	0	101	0	0	0	0	90	0	90	0	1	1	0	0
50230	Sádaba	2016	Regadío	41	36	0	0	0	0	0	0	0	0	0	0	35	1	0	0	0	0	0	0	0	5	5	0	0
50230	Sádaba	2016	Secano	7	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	0	0
50231	Salillas de Jalón	2016	Regadío	38	38	30	4	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50231	Salillas de Jalón	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50232	Salvatierra de Esca	2016	Regadío											0														
50232	Salvatierra de Esca	2016	Secano											0														
50233	Samper del Salz	2016	Regadío	7	6	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50233	Samper del Salz	2016	Secano	6	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	0	0	0	0	0
50234	San Martín de la Virgen de Moncayo	2016	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50234	San Martín de la Virgen de Moncayo	2016	Secano	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50235	San Mateo de Gállego	2016	Regadío	15	4	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	11	0	0
50235	San Mateo de Gállego	2016	Secano	16	10	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	3	0	3	0	3	3	0	0
50236	Santa Cruz de Grío	2016	Regadío	23	7	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	16	16	0	0
50236	Santa Cruz de Grío	2016	Secano	180	102	0	0	0	0	39	0	0	0	0	0	63	0	0	0	0	15	0	15	0	63	63	0	0
50237	Santa Cruz de Moncayo	2016	Regadío	14	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	11	11	0	0
50237	Santa Cruz de Moncayo	2016	Secano	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	1	0	0
50238	Santa Eulalia de Gállego	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50238	Santa Eulalia de Gállego	2016	Secano	113	91	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	4	0	4	0	18	18	0	0
50239	Santed	2016	Regadío											0														
50239	Santed	2016	Secano											0														
50240	Sástago	2016	Regadío	764	428	0	32	0	41	77	136	33	0	0	1	8	0	0	100	0	20	20	0	0	316	316	0	0
50240	Sástago	2016	Secano	11	8	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	3	0	0
50241	Saviñán	2016	Regadío	138	112	6	20	0	21	14	0	49	0	0	0	1	0	0	0	1	0	0	0	0	19	19	0	7
50241	Saviñán	2016	Secano	177	138	1	0	0	5	40	1	3	0	0	0	85	0	0	0	3	0	0	0	0	39	39	0	0
50242	Sediles	2016	Regadío	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0
50242	Sediles	2016	Secano	110	90	0	0	0	0	11	0	0	0	0	0	79	0	0	0	0	4	0	4	0	16	16	0	0
50243	Sestrica	2016	Regadío	59	43	0	0	0	0	38	0	1	0	0	0	4	0	0	0	0	0	0	0	0	16	16	0	0
50243	Sestrica	2016	Secano	384	323	1	0	0	0	136	0	3	0	0	0	183	0	0	0	0	7	0	7	0	54	54	0	0
50244	Sierra de Luna	2016	Regadío	21	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	19	19	0	0
50244	Sierra de Luna	2016	Secano	406	326	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	13	0	13	0	67	67	0	0
50245	Sigüés	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50245	Sigüés	2016	Secano	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0
50246	Sisamón	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50246	Sisamón	2016	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50247	Sobradiel	2016	Regadío											0														
50247	Sobradiel	2016	Secano											0														
50248	Sos del Rey Católico	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50248	Sos del Rey Católico	2016	Secano	48	46	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	1	0	1	0	1	1	0	0
50249	Tabuenca	2016	Regadío	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
50249	Tabuenca	2016	Secano	1235	764	0	0	0	0	0	0	0	0	0	0	763	0	0	0	1	393	0	393	0	78	78	0	0
50250	Talamantes	2016	Regadío											0														
50250	Talamantes	2016	Secano											0														
50251	Tarazona	2016	Regadío	225	94	3	4	0	3	13	0	0	0	0	0	69	2	0	0	0	6	0	6	0	125	125	0	0
50251	Tarazona	2016	Secano	136	93	0	0	0	1	0	0	0	0	0	0	92	0	0	0	0	24	0	24	0	19	19	0	0
50252	Tauste	2016	Regadío	248	75	5	6	0	1	0	0	0	0	0	0	61	1	0	0	1	1	0	1	0	168	168	2	2
50252	Tauste	2016	Secano	8	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	0	5	0	1	1	0	0
50253	Terrer	2016	Regadío	114	89	29	31	0	0	13	8	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	25
50253	Terrer	2016	Secano	78	49	0	0	0	0	5	0	1	0	0	0	43	0	0	0	0	29	0	29	0	0	0	0	0
50254	Tierga	2016	Regadío	30	15	2	0	0	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	15	15	0	0
50254	Tierga	2016	Secano	767	697	0	0	0	2	22	0	0	0	0	0	673	0	0	0	0	33	0	33	0	37	37	0	0
50255	Tobed	2016	Regadío	23	18	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0
50255	Tobed	2016	Secano	72	56	0	0	0	0	37	1	0	0	0	0	18	0	0	0	0	4	0	4	0	12	12	0	0
50256	Torralba de los Frailes	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50256	Torralba de los Frailes	2016	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50257	Torralba de Ribota	2016	Regadío	56	28	0	2	0	0	1	0	1	0	0	0	24	0	0	0	0	26	0	26	0	2	2	0	0
50257	Torralba de Ribota	2016	Secano	388	289	0	1	0	0	34	1	0	0	0	0	253	0	0	0	0	75	0	75	0	24	24	0	0
50258	Torralbilla	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50258	Torralbilla	2016	Secano	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0
50259	Torrehermosa	2016	Regadío											0														
50259	Torrehermosa	2016	Secano											0														
50260	Torrelapaja	2016	Regadío											0														
50260	Torrelapaja	2016	Secano											0														
50261	Torrellas	2016	Regadío	8	7	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	1	1	0	0
50261	Torrellas	2016	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50262	Torres de Berrellén	2016	Regadío	168	167	15	69	0	21	3	23	3	0	0	0	5	0	0	28	0	0	0	0	0	1	1	0	0
50262	Torres de Berrellén	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50263	Torrijo de la Cañada	2016	Regadío	55	55	19	21	0	0	6	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50263	Torrijo de la Cañada	2016	Secano	134	60	1	0	0	1	19	1	3	0	0	0	35	0	0	0	0	72	0	72	0	2	2	0	0
50264	Tosos	2016	Regadío	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	88	0	0	0	0	0
50264	Tosos	2016	Secano	956	297	0	0	0	0	1	0	0	0	0	0	295	0	0	0	1	637	0	637	0	22	22	0	0
50265	Trasmoz	2016	Regadío	28	15	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	6	0	6	0	7	7	0	0
50265	Trasmoz	2016	Secano	81	61	0	0	0	0	0	0	0	0	0	0	58	0	0	0	3	18	0	18	0	2	2	0	0
50266	Trasobares	2016	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50266	Trasobares	2016	Secano	137	112	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	10	0	10	0	15	15	0	0
50267	Uncastillo	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50267	Uncastillo	2016	Secano	101	79	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	22	0	22	0	0	0	0	0
50268	Undués de Lerda	2016	Regadío											0														
50268	Undués de Lerda	2016	Secano											0														
50269	Urrea de Jalón	2016	Regadío	158	155	62	29	0	0	0	31	1	0	0	0	2	0	0	30	0	0	0	0	0	3	3	0	0
50269	Urrea de Jalón	2016	Secano	23	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	3	0	15	15	0	0
50270	Urriés	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50270	Urriés	2016	Secano	6	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	2	0	0	0	0	0
50271	Used	2016	Regadío											0														
50271	Used	2016	Secano											0														
50272	Utebo	2016	Regadío											0														
50272	Utebo	2016	Secano											0														
50273	Valdehorna	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50273	Valdehorna	2016	Secano	132	82	0	0	0	0	3	0	0	0	0	0	78	0	0	0	1	50	0	50	0	0	0	0	0
50274	Val de San Martín	2016	Regadío	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50274	Val de San Martín	2016	Secano	50	30	0	0	0	0	1	0	0	0	0	0	28	0	0	0	1	20	0	20	0	0	0	0	0
50275	Valmadrid	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50275	Valmadrid	2016	Secano	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	2	2	0	0
50276	Valpalmas	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50276	Valpalmas	2016	Secano	25	20	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	4	0	4	0	1	1	0	0
50277	Valtorres	2016	Regadío	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50277	Valtorres	2016	Secano	56	48	0	0	0	0	7	0	0	0	0	0	41	0	0	0	0	8	0	8	0	0	0	0	0
50278	Velilla de Ebro	2016	Regadío											0														
50278	Velilla de Ebro	2016	Secano											0														
50279	Velilla de Jiloca	2016	Regadío	102	90	19	43	0	0	2	20	4	0	0	0	2	0	0	0	0	12	0	12	0	0	0	0	0
50279	Velilla de Jiloca	2016	Secano	59	45	2	1	0	0	2	3	1	0	0	0	36	0	0	0	0	14	0	14	0	0	0	0	0
50280	Vera de Moncayo	2016	Regadío	137	54	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	46	0	46	0	37	37	0	0
50280	Vera de Moncayo	2016	Secano	189	169	0	0	0	0	0	0	0	0	0	0	168	0	0	0	1	9	0	9	0	11	11	0	0
50281	Vierlas	2016	Regadío	40	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	24	0	24	0	12	12	0	0
50281	Vierlas	2016	Secano	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	21	0	0	0	0	0
50282	Vilueña (La)	2016	Regadío	41	39	4	0	0	0	25	6	0	0	0	0	4	0	0	0	0	2	0	2	0	0	0	0	0
50282	Vilueña (La)	2016	Secano	93	86	1	2	0	0	31	1	1	0	0	0	50	0	0	0	0	7	0	7	0	0	0	0	0
50283	Villadoz	2016	Regadío											0														
50283	Villadoz	2016	Secano											0														
50284	Villafeliche	2016	Regadío	34	34	1	22	0	1	2	2	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
50284	Villafeliche	2016	Secano	117	86	0	2	0	1	14	1	1	0	0	0	67	0	0	0	0	31	0	31	0	0	0	0	0
50285	Villafranca de Ebro	2016	Regadío	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50285	Villafranca de Ebro	2016	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50286	Villalba de Perejil	2016	Regadío	18	13	0	2	0	0	1	2	7	0	0	0	1	0	0	0	0	5	0	5	0	0	0	0	0
50286	Villalba de Perejil	2016	Secano	100	82	0	0	0	0	8	0	2	0	0	0	72	0	0	0	0	17	0	17	0	1	1	0	0
50287	Villalengua	2016	Regadío	126	126	34	57	0	0	11	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50287	Villalengua	2016	Secano	138	82	3	2	0	0	35	7	8	0	0	0	26	1	0	0	0	55	0	55	0	1	1	0	0
50288	Villanueva de Gállego	2016	Regadío	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
50288	Villanueva de Gállego	2016	Secano	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	2	2	0	0
50289	Villanueva de Jiloca	2016	Regadío	4	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
50289	Villanueva de Jiloca	2016	Secano	34	9	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	25	0	25	0	0	0	0	0
50290	Villanueva de Huerva	2016	Regadío	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	70	0	0	0	0	0
50290	Villanueva de Huerva	2016	Secano	478	137	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	315	0	315	0	26	26	0	0
50291	Villar de los Navarros	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50291	Villar de los Navarros	2016	Secano	285	284	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	1	0	1	0	0	0	0	0
50292	Villarreal de Huerva	2016	Regadío											0														
50292	Villarreal de Huerva	2016	Secano											0														
50293	Villarroya de la Sierra	2016	Regadío	82	36	1	2	0	0	6	2	15	0	0	0	10	0	0	0	0	46	0	46	0	0	0	0	0
50293	Villarroya de la Sierra	2016	Secano	1042	693	0	1	0	1	116	1	7	0	0	0	567	0	0	0	0	346	0	346	0	3	3	0	0
50294	Villarroya del Campo	2016	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50294	Villarroya del Campo	2016	Secano	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
