Municipio codigo	Municipio nombre	Estado civil, código	Estado civil	Sexo, código	Sexo	Nº personas
50251	Tarazona	2	Casado	6	Mujer	2678,79670698
50252	Tauste	2	Casado	6	Mujer	1825,8765795682
50253	Terrer	2	Casado	6	Mujer	114,0617690881
50254	Tierga	2	Casado	6	Mujer	46,678866755
50255	Tobed	2	Casado	6	Mujer	55,7738315574
50256	Torralba de los Frailes	2	Casado	6	Mujer	26,3372874186
50257	Torralba de Ribota	2	Casado	6	Mujer	49,6101056565
50258	Torralbilla	2	Casado	6	Mujer	12,0174107203
50259	Torrehermosa	2	Casado	6	Mujer	20,25
50260	Torrelapaja	2	Casado	6	Mujer	10,1425164708
50261	Torrellas	2	Casado	6	Mujer	68,8201887912
50262	Torres de Berrellén	2	Casado	6	Mujer	389,9748906106
50263	Torrijo de la Cañada	2	Casado	6	Mujer	48,1078376085
50264	Tosos	2	Casado	6	Mujer	64,7132588404
50265	Trasmoz	2	Casado	6	Mujer	17,4107978597
50266	Trasobares	2	Casado	6	Mujer	25,1593746923
50267	Uncastillo	2	Casado	6	Mujer	160,0867769888
50268	Undués de Lerda	2	Casado	6	Mujer	10,1948897395
50269	Urrea de Jalón	2	Casado	6	Mujer	93,6688848746
50270	Urriés	2	Casado	6	Mujer	6,292975709
50271	Used	2	Casado	6	Mujer	75,4256662247
50272	Utebo	2	Casado	6	Mujer	4485,5678452241
50273	Valdehorna	2	Casado	6	Mujer	5,5800954626
50274	Val de San Martín	2	Casado	6	Mujer	20,3374599259
50275	Valmadrid	2	Casado	6	Mujer	22,0458581002
50276	Valpalmas	2	Casado	6	Mujer	39,2462788951
50277	Valtorres	2	Casado	6	Mujer	25,493222754
50278	Velilla de Ebro	2	Casado	6	Mujer	56,0110545774
50279	Velilla de Jiloca	2	Casado	6	Mujer	18,611251797
50280	Vera de Moncayo	2	Casado	6	Mujer	91,5570277099
50281	Vierlas	2	Casado	6	Mujer	23,4569466342
50282	Vilueña (La)	2	Casado	6	Mujer	35,5672236385
50283	Villadoz	2	Casado	6	Mujer	20,6092818389
50284	Villafeliche	2	Casado	6	Mujer	42,7497571497
50285	Villafranca de Ebro	2	Casado	6	Mujer	183,8631087613
50286	Villalba de Perejil	2	Casado	6	Mujer	27,9368531025
50287	Villalengua	2	Casado	6	Mujer	89,5160063419
50288	Villanueva de Gállego	2	Casado	6	Mujer	1143,6112945548
50289	Villanueva de Jiloca	2	Casado	6	Mujer	22,4351554856
50290	Villanueva de Huerva	2	Casado	6	Mujer	139,1151114079
50291	Villar de los Navarros	2	Casado	6	Mujer	26,3808039663
50292	Villarreal de Huerva	2	Casado	6	Mujer	63,0290176894
50293	Villarroya de la Sierra	2	Casado	6	Mujer	157,9832925435
50294	Villarroya del Campo	2	Casado	6	Mujer	21,0388225541
50295	Vistabella	2	Casado	6	Mujer	10,7299383307
50296	Zaida (La)	2	Casado	6	Mujer	134,8973396181
50297	Zaragoza	2	Casado	6	Mujer	156194,988119717
50298	Zuera	2	Casado	6	Mujer	1850,7815262509
50901	Biel	2	Casado	6	Mujer	37,5922190514
50902	Marracos	2	Casado	6	Mujer	20,9279762761
50903	Villamayor de Gállego	2	Casado	6	Mujer	669,625324267
22001	Abiego	3	Viudo, separado o divorciado	6	Mujer	28,0205814325
22002	Abizanda	3	Viudo, separado o divorciado	6	Mujer	11,1404502638
22003	Adahuesca	3	Viudo, separado o divorciado	6	Mujer	20,1003664875
22004	Agüero	3	Viudo, separado o divorciado	6	Mujer	9,9057959026
22006	Aísa	3	Viudo, separado o divorciado	6	Mujer	20,4432662724
22007	Albalate de Cinca	3	Viudo, separado o divorciado	6	Mujer	79,6688598169
22008	Albalatillo	3	Viudo, separado o divorciado	6	Mujer	24,0784911579
22009	Albelda	3	Viudo, separado o divorciado	6	Mujer	86,3263732012
22011	Albero Alto	3	Viudo, separado o divorciado	6	Mujer	7,0884307167
22012	Albero Bajo	3	Viudo, separado o divorciado	6	Mujer	11,5614004572
22013	Alberuela de Tubo	3	Viudo, separado o divorciado	6	Mujer	31,1735987292
22014	Alcalá de Gurrea	3	Viudo, separado o divorciado	6	Mujer	49,9329141776
22015	Alcalá del Obispo	3	Viudo, separado o divorciado	6	Mujer	24,1480095974
22016	Alcampell	3	Viudo, separado o divorciado	6	Mujer	95,9005810203
22017	Alcolea de Cinca	3	Viudo, separado o divorciado	6	Mujer	73,7057379675
22018	Alcubierre	3	Viudo, separado o divorciado	6	Mujer	46,6489736337
22019	Alerre	3	Viudo, separado o divorciado	6	Mujer	13,2018120398
22020	Alfántega	3	Viudo, separado o divorciado	6	Mujer	16,4402270088
22021	Almudévar	3	Viudo, separado o divorciado	6	Mujer	178,1386262061
22022	Almunia de San Juan	3	Viudo, separado o divorciado	6	Mujer	45,2237566925
22023	Almuniente	3	Viudo, separado o divorciado	6	Mujer	51,1169306949
22024	Alquézar	3	Viudo, separado o divorciado	6	Mujer	33,8173887821
22025	Altorricón	3	Viudo, separado o divorciado	6	Mujer	155,9648020566
22027	Angüés	3	Viudo, separado o divorciado	6	Mujer	31,385264214
22028	Ansó	3	Viudo, separado o divorciado	6	Mujer	27,6672398323
22029	Antillón	3	Viudo, separado o divorciado	6	Mujer	14,476571066
22032	Aragüés del Puerto	3	Viudo, separado o divorciado	6	Mujer	19,9387734613
22035	Arén	3	Viudo, separado o divorciado	6	Mujer	36,7117789769
22036	Argavieso	3	Viudo, separado o divorciado	6	Mujer	8,2017345006
22037	Arguis	3	Viudo, separado o divorciado	6	Mujer	4,0870991351
22039	Ayerbe	3	Viudo, separado o divorciado	6	Mujer	106,5603049062
22040	Azanuy-Alins	3	Viudo, separado o divorciado	6	Mujer	18,1393228861
22041	Azara	3	Viudo, separado o divorciado	6	Mujer	10,3481214433
22042	Azlor	3	Viudo, separado o divorciado	6	Mujer	10,5621542675
22043	Baells	3	Viudo, separado o divorciado	6	Mujer	13,2842750945
22044	Bailo	3	Viudo, separado o divorciado	6	Mujer	20,7452372258
22045	Baldellou	3	Viudo, separado o divorciado	6	Mujer	14,1438849421
22046	Ballobar	3	Viudo, separado o divorciado	6	Mujer	73,3018055056
22047	Banastás	3	Viudo, separado o divorciado	6	Mujer	15,8393790168
22048	Barbastro	3	Viudo, separado o divorciado	6	Mujer	1484,406589049
22049	Barbués	3	Viudo, separado o divorciado	6	Mujer	10,592550095
22050	Barbuñales	3	Viudo, separado o divorciado	6	Mujer	16,2946734055
22051	Bárcabo	3	Viudo, separado o divorciado	6	Mujer	7,5482476562
22052	Belver de Cinca	3	Viudo, separado o divorciado	6	Mujer	64,69796
22053	Benabarre	3	Viudo, separado o divorciado	6	Mujer	120,5275117446
22054	Benasque	3	Viudo, separado o divorciado	6	Mujer	127,9726703847
22055	Berbegal	3	Viudo, separado o divorciado	6	Mujer	42,2162559705
22057	Bielsa	3	Viudo, separado o divorciado	6	Mujer	42,7233747981
22058	Bierge	3	Viudo, separado o divorciado	6	Mujer	12,7830227346
22059	Biescas	3	Viudo, separado o divorciado	6	Mujer	84,3634560839
22060	Binaced	3	Viudo, separado o divorciado	6	Mujer	103,7230310798
22061	Binéfar	3	Viudo, separado o divorciado	6	Mujer	734,3096126758
22062	Bisaurri	3	Viudo, separado o divorciado	6	Mujer	52,3376351411
22063	Biscarrués	3	Viudo, separado o divorciado	6	Mujer	19,8032529697
22064	Blecua y Torres	3	Viudo, separado o divorciado	6	Mujer	10,1193967724
22066	Boltaña	3	Viudo, separado o divorciado	6	Mujer	54,7567620153
22067	Bonansa	3	Viudo, separado o divorciado	6	Mujer	1,111119202
22068	Borau	3	Viudo, separado o divorciado	6	Mujer	9,8703293251
22069	Broto	3	Viudo, separado o divorciado	6	Mujer	28,8102605933
22072	Caldearenas	3	Viudo, separado o divorciado	6	Mujer	10,9657685459
22074	Campo	3	Viudo, separado o divorciado	6	Mujer	41,4095052515
22075	Camporrells	3	Viudo, separado o divorciado	6	Mujer	11,1474644362
22076	Canal de Berdún	3	Viudo, separado o divorciado	6	Mujer	31,7320400366
22077	Candasnos	3	Viudo, separado o divorciado	6	Mujer	43,5299194004
22078	Canfranc	3	Viudo, separado o divorciado	6	Mujer	28,150677416
22079	Capdesaso	3	Viudo, separado o divorciado	6	Mujer	44,2603167435
22080	Capella	3	Viudo, separado o divorciado	6	Mujer	33,3103461437
22081	Casbas de Huesca	3	Viudo, separado o divorciado	6	Mujer	32,0210996785
22082	Castejón del Puente	3	Viudo, separado o divorciado	6	Mujer	35,3051206717
22083	Castejón de Monegros	3	Viudo, separado o divorciado	6	Mujer	75,3846851099
22084	Castejón de Sos	3	Viudo, separado o divorciado	6	Mujer	34,0560867716
22085	Castelflorite	3	Viudo, separado o divorciado	6	Mujer	15,8502962779
22086	Castiello de Jaca	3	Viudo, separado o divorciado	6	Mujer	11,0422848405
22087	Castigaleu	3	Viudo, separado o divorciado	6	Mujer	3,4441346718
22088	Castillazuelo	3	Viudo, separado o divorciado	6	Mujer	27,4676010168
22089	Castillonroy	3	Viudo, separado o divorciado	6	Mujer	40,9307077183
22090	Colungo	3	Viudo, separado o divorciado	6	Mujer	10,3476680794
22094	Chalamera	3	Viudo, separado o divorciado	6	Mujer	14,2747015885
22095	Chía	3	Viudo, separado o divorciado	6	Mujer	11,8866282041
22096	Chimillas	3	Viudo, separado o divorciado	6	Mujer	35,8064633525
22099	Esplús	3	Viudo, separado o divorciado	6	Mujer	71,7825377384
22102	Estada	3	Viudo, separado o divorciado	6	Mujer	18,6458451537
22103	Estadilla	3	Viudo, separado o divorciado	6	Mujer	57,5575443658
22105	Estopiñán del Castillo	3	Viudo, separado o divorciado	6	Mujer	21,3530719146
22106	Fago	3	Viudo, separado o divorciado	6	Mujer	2,7143693608
22107	Fanlo	3	Viudo, separado o divorciado	6	Mujer	6,9563718899
22109	Fiscal	3	Viudo, separado o divorciado	6	Mujer	18,7065954512
22110	Fonz	3	Viudo, separado o divorciado	6	Mujer	118,602050536
22111	Foradada del Toscar	3	Viudo, separado o divorciado	6	Mujer	16,6463686202
22112	Fraga	3	Viudo, separado o divorciado	6	Mujer	855,6545158222
22113	Fueva (La)	3	Viudo, separado o divorciado	6	Mujer	54,1512143898
22114	Gistaín	3	Viudo, separado o divorciado	6	Mujer	10,4169120351
22115	Grado (El)	3	Viudo, separado o divorciado	6	Mujer	57,2736636485
22116	Grañén	3	Viudo, separado o divorciado	6	Mujer	173,7288072165
22117	Graus	3	Viudo, separado o divorciado	6	Mujer	360,7699584579
22119	Gurrea de Gállego	3	Viudo, separado o divorciado	6	Mujer	162,8277369115
22122	Hoz de Jaca	3	Viudo, separado o divorciado	6	Mujer	5,2382184335
22124	Huerto	3	Viudo, separado o divorciado	6	Mujer	29,3694141156
22125	Huesca	3	Viudo, separado o divorciado	6	Mujer	4142,087891782
22126	Ibieca	3	Viudo, separado o divorciado	6	Mujer	12,8219751041
22127	Igriés	3	Viudo, separado o divorciado	6	Mujer	15,6977257285
22128	Ilche	3	Viudo, separado o divorciado	6	Mujer	23,3383290386
22129	Isábena	3	Viudo, separado o divorciado	6	Mujer	28,5000472933
22130	Jaca	3	Viudo, separado o divorciado	6	Mujer	1130,936188502
22131	Jasa	3	Viudo, separado o divorciado	6	Mujer	4,6377238399
22133	Labuerda	3	Viudo, separado o divorciado	6	Mujer	2,6436787683
22135	Laluenga	3	Viudo, separado o divorciado	6	Mujer	20,7235504534
22136	Lalueza	3	Viudo, separado o divorciado	6	Mujer	83,2013130612
22137	Lanaja	3	Viudo, separado o divorciado	6	Mujer	125,4156154991
22139	Laperdiguera	3	Viudo, separado o divorciado	6	Mujer	11,3158877114
22141	Lascellas-Ponzano	3	Viudo, separado o divorciado	6	Mujer	11,5489150889
22142	Lascuarre	3	Viudo, separado o divorciado	6	Mujer	10,5840027383
22143	Laspaúles	3	Viudo, separado o divorciado	6	Mujer	28,1650316868
22144	Laspuña	3	Viudo, separado o divorciado	6	Mujer	25,2678297
22149	Loarre	3	Viudo, separado o divorciado	6	Mujer	36,0966103893
22150	Loporzano	3	Viudo, separado o divorciado	6	Mujer	30,6278201184
22151	Loscorrales	3	Viudo, separado o divorciado	6	Mujer	10,1578433297
22155	Monesma y Cajigar	3	Viudo, separado o divorciado	6	Mujer	17,8496237164
22156	Monflorite-Lascasas	3	Viudo, separado o divorciado	6	Mujer	12,1920701371
22157	Montanuy	3	Viudo, separado o divorciado	6	Mujer	23,5622600243
22158	Monzón	3	Viudo, separado o divorciado	6	Mujer	1403,850314317
22160	Naval	3	Viudo, separado o divorciado	6	Mujer	29,3459263984
22162	Novales	3	Viudo, separado o divorciado	6	Mujer	14,6200450697
22163	Nueno	3	Viudo, separado o divorciado	6	Mujer	21,8606391609
22164	Olvena	3	Viudo, separado o divorciado	6	Mujer	9,9985563434
22165	Ontiñena	3	Viudo, separado o divorciado	6	Mujer	29,9722626272
22167	Osso de Cinca	3	Viudo, separado o divorciado	6	Mujer	68,0898899918
22168	Palo	3	Viudo, separado o divorciado	6	Mujer	9,228903645
22170	Panticosa	3	Viudo, separado o divorciado	6	Mujer	41,5376830826
22172	Peñalba	3	Viudo, separado o divorciado	6	Mujer	36,8697661118
22173	Peñas de Riglos (Las)	3	Viudo, separado o divorciado	6	Mujer	23,5942884219
22174	Peralta de Alcofea	3	Viudo, separado o divorciado	6	Mujer	36,1243216415
22175	Peralta de Calasanz	3	Viudo, separado o divorciado	6	Mujer	25,9717868652
22176	Peraltilla	3	Viudo, separado o divorciado	6	Mujer	17,6944043342
22177	Perarrúa	3	Viudo, separado o divorciado	6	Mujer	7,5118390995
22178	Pertusa	3	Viudo, separado o divorciado	6	Mujer	11,5777069503
22181	Piracés	3	Viudo, separado o divorciado	6	Mujer	12,7215303914
22182	Plan	3	Viudo, separado o divorciado	6	Mujer	21,0087440921
22184	Poleñino	3	Viudo, separado o divorciado	6	Mujer	16,7247077773
22186	Pozán de Vero	3	Viudo, separado o divorciado	6	Mujer	22,2810218459
22187	Puebla de Castro (La)	3	Viudo, separado o divorciado	6	Mujer	35,0476397933
22188	Puente de Montañana	3	Viudo, separado o divorciado	6	Mujer	22,6367367989
22189	Puértolas	3	Viudo, separado o divorciado	6	Mujer	14,5257707888
22190	Pueyo de Araguás (El)	3	Viudo, separado o divorciado	6	Mujer	8,4644348963
22193	Pueyo de Santa Cruz	3	Viudo, separado o divorciado	6	Mujer	24,2767448216
22195	Quicena	3	Viudo, separado o divorciado	6	Mujer	17,5283307506
22197	Robres	3	Viudo, separado o divorciado	6	Mujer	59,2162358947
22199	Sabiñánigo	3	Viudo, separado o divorciado	6	Mujer	753,564804027
22200	Sahún	3	Viudo, separado o divorciado	6	Mujer	19,778197313
22201	Salas Altas	3	Viudo, separado o divorciado	6	Mujer	38,1757067538
22202	Salas Bajas	3	Viudo, separado o divorciado	6	Mujer	20,2433172884
22203	Salillas	3	Viudo, separado o divorciado	6	Mujer	15,8958948704
22204	Sallent de Gállego	3	Viudo, separado o divorciado	6	Mujer	86,9792987567
22205	San Esteban de Litera	3	Viudo, separado o divorciado	6	Mujer	46,9499139231
22206	Sangarrén	3	Viudo, separado o divorciado	6	Mujer	23,8963171833
22207	San Juan de Plan	3	Viudo, separado o divorciado	6	Mujer	12,9706921055
22208	Santa Cilia	3	Viudo, separado o divorciado	6	Mujer	15,5151875151
22209	Santa Cruz de la Serós	3	Viudo, separado o divorciado	6	Mujer	7,8465679248
22212	Santaliestra y San Quílez	3	Viudo, separado o divorciado	6	Mujer	9,5832068884
22213	Sariñena	3	Viudo, separado o divorciado	6	Mujer	303,8206843982
22214	Secastilla	3	Viudo, separado o divorciado	6	Mujer	20,4872071913
22215	Seira	3	Viudo, separado o divorciado	6	Mujer	10,6886635144
22217	Sena	3	Viudo, separado o divorciado	6	Mujer	38,0713197092
22218	Senés de Alcubierre	3	Viudo, separado o divorciado	6	Mujer	6,5857432624
22220	Sesa	3	Viudo, separado o divorciado	6	Mujer	20,4766636135
22221	Sesué	3	Viudo, separado o divorciado	6	Mujer	2,7936967533
22222	Siétamo	3	Viudo, separado o divorciado	6	Mujer	40,7848955077
22223	Sopeira	3	Viudo, separado o divorciado	6	Mujer	9,2057781292
22225	Tamarite de Litera	3	Viudo, separado o divorciado	6	Mujer	247,6654940322
22226	Tardienta	3	Viudo, separado o divorciado	6	Mujer	89,6047171122
22227	Tella-Sin	3	Viudo, separado o divorciado	6	Mujer	18,4575408452
22228	Tierz	3	Viudo, separado o divorciado	6	Mujer	25,2337604726
22229	Tolva	3	Viudo, separado o divorciado	6	Mujer	18,7965774339
22230	Torla	3	Viudo, separado o divorciado	6	Mujer	30,3926484955
22232	Torralba de Aragón	3	Viudo, separado o divorciado	6	Mujer	12,8606435782
22233	Torre la Ribera	3	Viudo, separado o divorciado	6	Mujer	2,9691534973
22234	Torrente de Cinca	3	Viudo, separado o divorciado	6	Mujer	103,178703311
22235	Torres de Alcanadre	3	Viudo, separado o divorciado	6	Mujer	15,0655101861
22236	Torres de Barbués	3	Viudo, separado o divorciado	6	Mujer	42,6692496258
22243	Valle de Bardají	3	Viudo, separado o divorciado	6	Mujer	1,4729348591
22244	Valle de Lierp	3	Viudo, separado o divorciado	6	Mujer	7,1408210343
22245	Velilla de Cinca	3	Viudo, separado o divorciado	6	Mujer	41,7304260346
22246	Beranuy	3	Viudo, separado o divorciado	6	Mujer	14,4515195718
22247	Viacamp y Litera	3	Viudo, separado o divorciado	6	Mujer	1,6062049587
22248	Vicién	3	Viudo, separado o divorciado	6	Mujer	3,0865565088
22249	Villanova	3	Viudo, separado o divorciado	6	Mujer	8,7366936911
22250	Villanúa	3	Viudo, separado o divorciado	6	Mujer	35,9776337885
22251	Villanueva de Sigena	3	Viudo, separado o divorciado	6	Mujer	20,1628811689
22252	Yebra de Basa	3	Viudo, separado o divorciado	6	Mujer	8,9166118735
22253	Yésero	3	Viudo, separado o divorciado	6	Mujer	5,8140292518
22254	Zaidín	3	Viudo, separado o divorciado	6	Mujer	128,9315583958
22901	Valle de Hecho	3	Viudo, separado o divorciado	6	Mujer	50,6546612231
22902	Puente la Reina de Jaca	3	Viudo, separado o divorciado	6	Mujer	24,8946787173
22903	San Miguel del Cinca	3	Viudo, separado o divorciado	6	Mujer	71,7433358246
22904	Sotonera (La)	3	Viudo, separado o divorciado	6	Mujer	96,5024114191
22905	Lupiñén-Ortilla	3	Viudo, separado o divorciado	6	Mujer	38,3862614879
22906	Santa María de Dulcis	3	Viudo, separado o divorciado	6	Mujer	15,7446611269
22907	Aínsa-Sobrarbe	3	Viudo, separado o divorciado	6	Mujer	125,7400093531
22908	Hoz y Costeán	3	Viudo, separado o divorciado	6	Mujer	15,4008814239
22909	Vencillón	3	Viudo, separado o divorciado	6	Mujer	25,3991725344
44001	Ababuj	3	Viudo, separado o divorciado	6	Mujer	5,6169209457
44002	Abejuela	3	Viudo, separado o divorciado	6	Mujer	2,050675396
44004	Aguaviva	3	Viudo, separado o divorciado	6	Mujer	53,1039828812
44005	Aguilar del Alfambra	3	Viudo, separado o divorciado	6	Mujer	2,1499567934
44006	Alacón	3	Viudo, separado o divorciado	6	Mujer	40,6742366467
44007	Alba	3	Viudo, separado o divorciado	6	Mujer	23,8937119874
44008	Albalate del Arzobispo	3	Viudo, separado o divorciado	6	Mujer	164,3729674037
44009	Albarracín	3	Viudo, separado o divorciado	6	Mujer	61,6134370976
44010	Albentosa	3	Viudo, separado o divorciado	6	Mujer	12,7749655172
44011	Alcaine	3	Viudo, separado o divorciado	6	Mujer	1,7267427642
44012	Alcalá de la Selva	3	Viudo, separado o divorciado	6	Mujer	30,9472330293
44013	Alcañiz	3	Viudo, separado o divorciado	6	Mujer	1040,4321316773
44014	Alcorisa	3	Viudo, separado o divorciado	6	Mujer	154,1703171037
44016	Alfambra	3	Viudo, separado o divorciado	6	Mujer	63,0509624514
44017	Aliaga	3	Viudo, separado o divorciado	6	Mujer	24,23298569
44019	Alobras	3	Viudo, separado o divorciado	6	Mujer	12,5460888814
44020	Alpeñés	3	Viudo, separado o divorciado	6	Mujer	1,9854663798
44021	Allepuz	3	Viudo, separado o divorciado	6	Mujer	13,7714324424
44022	Alloza	3	Viudo, separado o divorciado	6	Mujer	52,1611661115
44024	Anadón	3	Viudo, separado o divorciado	6	Mujer	2,6220354515
44025	Andorra	3	Viudo, separado o divorciado	6	Mujer	572,1571904089
44026	Arcos de las Salinas	3	Viudo, separado o divorciado	6	Mujer	11,6522655271
44027	Arens de Lledó	3	Viudo, separado o divorciado	6	Mujer	16,1053600422
44028	Argente	3	Viudo, separado o divorciado	6	Mujer	18,1294994193
44029	Ariño	3	Viudo, separado o divorciado	6	Mujer	88,9338411078
44031	Azaila	3	Viudo, separado o divorciado	6	Mujer	20,4105042546
44033	Báguena	3	Viudo, separado o divorciado	6	Mujer	43,8875728498
44034	Bañón	3	Viudo, separado o divorciado	6	Mujer	17,6688157866
44035	Barrachina	3	Viudo, separado o divorciado	6	Mujer	8,8910814425
44037	Beceite	3	Viudo, separado o divorciado	6	Mujer	66,761238296
44038	Belmonte de San José	3	Viudo, separado o divorciado	6	Mujer	13,5563241873
44039	Bello	3	Viudo, separado o divorciado	6	Mujer	32,1116174062
44040	Berge	3	Viudo, separado o divorciado	6	Mujer	11,9784367308
44041	Bezas	3	Viudo, separado o divorciado	6	Mujer	4,520782723
44042	Blancas	3	Viudo, separado o divorciado	6	Mujer	10,2358211814
44043	Blesa	3	Viudo, separado o divorciado	6	Mujer	5,3304998844
44044	Bordón	3	Viudo, separado o divorciado	6	Mujer	14,0547269458
44045	Bronchales	3	Viudo, separado o divorciado	6	Mujer	29,7827184224
44046	Bueña	3	Viudo, separado o divorciado	6	Mujer	7,7502549168
44047	Burbáguena	3	Viudo, separado o divorciado	6	Mujer	18,8733082173
44048	Cabra de Mora	3	Viudo, separado o divorciado	6	Mujer	2,6668181969
44049	Calaceite	3	Viudo, separado o divorciado	6	Mujer	100,6374650636
44050	Calamocha	3	Viudo, separado o divorciado	6	Mujer	388,1773870639
44051	Calanda	3	Viudo, separado o divorciado	6	Mujer	316,236156327
44052	Calomarde	3	Viudo, separado o divorciado	6	Mujer	1,4677942812
44053	Camañas	3	Viudo, separado o divorciado	6	Mujer	13,1658356949
44054	Camarena de la Sierra	3	Viudo, separado o divorciado	6	Mujer	7,9372961878
44055	Camarillas	3	Viudo, separado o divorciado	6	Mujer	4,6321437192
44056	Caminreal	3	Viudo, separado o divorciado	6	Mujer	61,7292553997
44059	Cantavieja	3	Viudo, separado o divorciado	6	Mujer	55,278016408
44060	Cañada de Benatanduz	3	Viudo, separado o divorciado	6	Mujer	1,7831144079
44061	Cañada de Verich (La)	3	Viudo, separado o divorciado	6	Mujer	8,940128148
44062	Cañada Vellida	3	Viudo, separado o divorciado	6	Mujer	2,2856967881
44063	Cañizar del Olivar	3	Viudo, separado o divorciado	6	Mujer	3,3326153224
44064	Cascante del Río	3	Viudo, separado o divorciado	6	Mujer	9,1159307346
44066	Castel de Cabra	3	Viudo, separado o divorciado	6	Mujer	5,6553643435
44067	Castelnou	3	Viudo, separado o divorciado	6	Mujer	18,2100412158
44068	Castelserás	3	Viudo, separado o divorciado	6	Mujer	51,9996819103
44070	Castellar (El)	3	Viudo, separado o divorciado	6	Mujer	1,7882794852
44071	Castellote	3	Viudo, separado o divorciado	6	Mujer	76,0569380448
44074	Cedrillas	3	Viudo, separado o divorciado	6	Mujer	18,8154395839
44075	Celadas	3	Viudo, separado o divorciado	6	Mujer	21,2832312893
44076	Cella	3	Viudo, separado o divorciado	6	Mujer	172,5959923961
44077	Cerollera (La)	3	Viudo, separado o divorciado	6	Mujer	6,5080166549
44080	Codoñera (La)	3	Viudo, separado o divorciado	6	Mujer	22,6250119318
44082	Corbalán	3	Viudo, separado o divorciado	6	Mujer	5,7247550226
44084	Cortes de Aragón	3	Viudo, separado o divorciado	6	Mujer	7,5329685315
44085	Cosa	3	Viudo, separado o divorciado	6	Mujer	8,1277383692
44086	Cretas	3	Viudo, separado o divorciado	6	Mujer	50,5455805746
44087	Crivillén	3	Viudo, separado o divorciado	6	Mujer	7,5387744999
44088	Cuba (La)	3	Viudo, separado o divorciado	6	Mujer	1,4964536723
44089	Cubla	3	Viudo, separado o divorciado	6	Mujer	7,3523885738
44090	Cucalón	3	Viudo, separado o divorciado	6	Mujer	6,2984859146
44092	Cuervo (El)	3	Viudo, separado o divorciado	6	Mujer	9,1225347566
44093	Cuevas de Almudén	3	Viudo, separado o divorciado	6	Mujer	4,9645511713
44094	Cuevas Labradas	3	Viudo, separado o divorciado	6	Mujer	13,1351630336
44096	Ejulve	3	Viudo, separado o divorciado	6	Mujer	17,9444421936
44097	Escorihuela	3	Viudo, separado o divorciado	6	Mujer	23,074612251
44099	Escucha	3	Viudo, separado o divorciado	6	Mujer	86,3588578554
44100	Estercuel	3	Viudo, separado o divorciado	6	Mujer	18,3647713114
44101	Ferreruela de Huerva	3	Viudo, separado o divorciado	6	Mujer	7,0931008672
44102	Fonfría	3	Viudo, separado o divorciado	6	Mujer	2,644366152
44103	Formiche Alto	3	Viudo, separado o divorciado	6	Mujer	4,3443939748
44105	Fórnoles	3	Viudo, separado o divorciado	6	Mujer	12,8824041335
44106	Fortanete	3	Viudo, separado o divorciado	6	Mujer	17,4956502801
44107	Foz-Calanda	3	Viudo, separado o divorciado	6	Mujer	20,2301680026
44108	Fresneda (La)	3	Viudo, separado o divorciado	6	Mujer	22,8129699012
44109	Frías de Albarracín	3	Viudo, separado o divorciado	6	Mujer	6,8202530137
44110	Fuenferrada	3	Viudo, separado o divorciado	6	Mujer	4,8045841444
44111	Fuentes Calientes	3	Viudo, separado o divorciado	6	Mujer	6,8358033825
44112	Fuentes Claras	3	Viudo, separado o divorciado	6	Mujer	57,3992626123
44113	Fuentes de Rubielos	3	Viudo, separado o divorciado	6	Mujer	7,9354288959
44114	Fuentespalda	3	Viudo, separado o divorciado	6	Mujer	26,8205315044
44115	Galve	3	Viudo, separado o divorciado	6	Mujer	10,1137129339
44116	Gargallo	3	Viudo, separado o divorciado	6	Mujer	5,2362552991
44117	Gea de Albarracín	3	Viudo, separado o divorciado	6	Mujer	27,5847805487
44118	Ginebrosa (La)	3	Viudo, separado o divorciado	6	Mujer	23,7965643051
44119	Griegos	3	Viudo, separado o divorciado	6	Mujer	10,6163541351
44120	Guadalaviar	3	Viudo, separado o divorciado	6	Mujer	25,7152397755
44121	Gúdar	3	Viudo, separado o divorciado	6	Mujer	3,6396432628
44122	Híjar	3	Viudo, separado o divorciado	6	Mujer	121,3665603888
44123	Hinojosa de Jarque	3	Viudo, separado o divorciado	6	Mujer	13,5693552405
44124	Hoz de la Vieja (La)	3	Viudo, separado o divorciado	6	Mujer	3,072966708
44125	Huesa del Común	3	Viudo, separado o divorciado	6	Mujer	4,7168894714
44126	Iglesuela del Cid (La)	3	Viudo, separado o divorciado	6	Mujer	31,2174161293
44127	Jabaloyas	3	Viudo, separado o divorciado	6	Mujer	4,6622634794
44128	Jarque de la Val	3	Viudo, separado o divorciado	6	Mujer	11,1876618066
44129	Jatiel	3	Viudo, separado o divorciado	6	Mujer	4,7276022137
44130	Jorcas	3	Viudo, separado o divorciado	6	Mujer	3,387162683
44131	Josa	3	Viudo, separado o divorciado	6	Mujer	1,4550681116
44132	Lagueruela	3	Viudo, separado o divorciado	6	Mujer	11,3132504183
44133	Lanzuela	3	Viudo, separado o divorciado	6	Mujer	2,2493717638
44135	Libros	3	Viudo, separado o divorciado	6	Mujer	19,6410283435
44136	Lidón	3	Viudo, separado o divorciado	6	Mujer	9,3736141174
44137	Linares de Mora	3	Viudo, separado o divorciado	6	Mujer	23,3890881932
44138	Loscos	3	Viudo, separado o divorciado	6	Mujer	12,2808787091
44141	Lledó	3	Viudo, separado o divorciado	6	Mujer	7,3065537283
