Municipio código	Municipio nombre	Sexo	Sector actividad, código	Sector actividad, descripción	Personas residentes viviendas familiares
44056	Caminreal	Mujeres	1	Agricultura, ganadería y pesca	9
44056	Caminreal	Mujeres	2	Industria y energía	19
44056	Caminreal	Mujeres	3	Construcción	3
44056	Caminreal	Mujeres	4	Servicios	51
44059	Cantavieja	Hombres	1	Agricultura, ganadería y pesca	65
44059	Cantavieja	Hombres	2	Industria y energía	44
44059	Cantavieja	Hombres	3	Construcción	48
44059	Cantavieja	Hombres	4	Servicios	64
44059	Cantavieja	Mujeres	1	Agricultura, ganadería y pesca	33
44059	Cantavieja	Mujeres	2	Industria y energía	16
44059	Cantavieja	Mujeres	4	Servicios	73
44060	Cañada de Benatanduz	Hombres	1	Agricultura, ganadería y pesca	13
44060	Cañada de Benatanduz	Hombres	2	Industria y energía	1
44060	Cañada de Benatanduz	Hombres	3	Construcción	1
44060	Cañada de Benatanduz	Hombres	4	Servicios	1
44060	Cañada de Benatanduz	Mujeres	1	Agricultura, ganadería y pesca	1
44060	Cañada de Benatanduz	Mujeres	2	Industria y energía	1
44060	Cañada de Benatanduz	Mujeres	4	Servicios	2
44061	Cañada de Verich (La)	Hombres	1	Agricultura, ganadería y pesca	4
44061	Cañada de Verich (La)	Hombres	2	Industria y energía	7
44061	Cañada de Verich (La)	Hombres	3	Construcción	2
44061	Cañada de Verich (La)	Hombres	4	Servicios	8
44061	Cañada de Verich (La)	Mujeres	2	Industria y energía	3
44061	Cañada de Verich (La)	Mujeres	4	Servicios	4
44062	Cañada Vellida	Hombres	1	Agricultura, ganadería y pesca	13
44062	Cañada Vellida	Hombres	2	Industria y energía	3
44062	Cañada Vellida	Hombres	3	Construcción	2
44062	Cañada Vellida	Hombres	4	Servicios	1
44062	Cañada Vellida	Mujeres	1	Agricultura, ganadería y pesca	3
44062	Cañada Vellida	Mujeres	4	Servicios	3
44063	Cañizar del Olivar	Hombres	1	Agricultura, ganadería y pesca	5
44063	Cañizar del Olivar	Hombres	2	Industria y energía	8
44063	Cañizar del Olivar	Hombres	3	Construcción	3
44063	Cañizar del Olivar	Hombres	4	Servicios	2
44063	Cañizar del Olivar	Mujeres	1	Agricultura, ganadería y pesca	2
44063	Cañizar del Olivar	Mujeres	2	Industria y energía	5
44063	Cañizar del Olivar	Mujeres	3	Construcción	2
44063	Cañizar del Olivar	Mujeres	4	Servicios	6
44064	Cascante del Río	Hombres	1	Agricultura, ganadería y pesca	11
44064	Cascante del Río	Hombres	2	Industria y energía	1
44064	Cascante del Río	Hombres	3	Construcción	7
44064	Cascante del Río	Hombres	4	Servicios	5
44064	Cascante del Río	Mujeres	1	Agricultura, ganadería y pesca	2
44064	Cascante del Río	Mujeres	4	Servicios	8
44065	Castejón de Tornos	Hombres	1	Agricultura, ganadería y pesca	10
44065	Castejón de Tornos	Hombres	2	Industria y energía	4
44065	Castejón de Tornos	Hombres	3	Construcción	6
44065	Castejón de Tornos	Hombres	4	Servicios	5
44065	Castejón de Tornos	Mujeres	1	Agricultura, ganadería y pesca	1
44065	Castejón de Tornos	Mujeres	4	Servicios	4
44066	Castel de Cabra	Hombres	1	Agricultura, ganadería y pesca	5
44066	Castel de Cabra	Hombres	2	Industria y energía	6
44066	Castel de Cabra	Hombres	3	Construcción	6
44066	Castel de Cabra	Hombres	4	Servicios	8
44066	Castel de Cabra	Mujeres	1	Agricultura, ganadería y pesca	4
44066	Castel de Cabra	Mujeres	2	Industria y energía	1
44066	Castel de Cabra	Mujeres	4	Servicios	3
44067	Castelnou	Hombres	1	Agricultura, ganadería y pesca	11
44067	Castelnou	Hombres	2	Industria y energía	5
44067	Castelnou	Hombres	3	Construcción	6
44067	Castelnou	Hombres	4	Servicios	7
44067	Castelnou	Mujeres	2	Industria y energía	5
44067	Castelnou	Mujeres	4	Servicios	8
44068	Castelserás	Hombres	1	Agricultura, ganadería y pesca	67
44068	Castelserás	Hombres	2	Industria y energía	48
44068	Castelserás	Hombres	3	Construcción	58
44068	Castelserás	Hombres	4	Servicios	41
44068	Castelserás	Mujeres	1	Agricultura, ganadería y pesca	11
44068	Castelserás	Mujeres	2	Industria y energía	8
44068	Castelserás	Mujeres	3	Construcción	1
44068	Castelserás	Mujeres	4	Servicios	68
44070	Castellar (El)	Hombres	1	Agricultura, ganadería y pesca	8
44070	Castellar (El)	Hombres	2	Industria y energía	5
44070	Castellar (El)	Hombres	3	Construcción	1
44070	Castellar (El)	Hombres	4	Servicios	5
44070	Castellar (El)	Mujeres	1	Agricultura, ganadería y pesca	4
44070	Castellar (El)	Mujeres	4	Servicios	9
44071	Castellote	Hombres	1	Agricultura, ganadería y pesca	59
44071	Castellote	Hombres	2	Industria y energía	29
44071	Castellote	Hombres	3	Construcción	44
44071	Castellote	Hombres	4	Servicios	55
44071	Castellote	Mujeres	1	Agricultura, ganadería y pesca	8
44071	Castellote	Mujeres	2	Industria y energía	11
44071	Castellote	Mujeres	3	Construcción	2
44071	Castellote	Mujeres	4	Servicios	48
44074	Cedrillas	Hombres	1	Agricultura, ganadería y pesca	33
44074	Cedrillas	Hombres	2	Industria y energía	40
44074	Cedrillas	Hombres	3	Construcción	30
44074	Cedrillas	Hombres	4	Servicios	39
44074	Cedrillas	Mujeres	1	Agricultura, ganadería y pesca	10
44074	Cedrillas	Mujeres	2	Industria y energía	43
44074	Cedrillas	Mujeres	3	Construcción	1
44074	Cedrillas	Mujeres	4	Servicios	32
44075	Celadas	Hombres	1	Agricultura, ganadería y pesca	55
44075	Celadas	Hombres	2	Industria y energía	22
44075	Celadas	Hombres	3	Construcción	13
44075	Celadas	Hombres	4	Servicios	23
44075	Celadas	Mujeres	1	Agricultura, ganadería y pesca	2
44075	Celadas	Mujeres	2	Industria y energía	6
44075	Celadas	Mujeres	4	Servicios	24
44076	Cella	Hombres	1	Agricultura, ganadería y pesca	113
44076	Cella	Hombres	2	Industria y energía	266
44076	Cella	Hombres	3	Construcción	178
44076	Cella	Hombres	4	Servicios	204
44076	Cella	Mujeres	1	Agricultura, ganadería y pesca	29
44076	Cella	Mujeres	2	Industria y energía	79
44076	Cella	Mujeres	3	Construcción	7
44076	Cella	Mujeres	4	Servicios	247
44077	Cerollera (La)	Hombres	1	Agricultura, ganadería y pesca	9
44077	Cerollera (La)	Hombres	2	Industria y energía	4
44077	Cerollera (La)	Hombres	3	Construcción	5
44077	Cerollera (La)	Hombres	4	Servicios	7
44077	Cerollera (La)	Mujeres	1	Agricultura, ganadería y pesca	3
44077	Cerollera (La)	Mujeres	2	Industria y energía	2
44077	Cerollera (La)	Mujeres	4	Servicios	5
44080	Codoñera (La)	Hombres	1	Agricultura, ganadería y pesca	49
44080	Codoñera (La)	Hombres	2	Industria y energía	8
44080	Codoñera (La)	Hombres	3	Construcción	12
44080	Codoñera (La)	Hombres	4	Servicios	14
44080	Codoñera (La)	Mujeres	1	Agricultura, ganadería y pesca	26
44080	Codoñera (La)	Mujeres	2	Industria y energía	3
44080	Codoñera (La)	Mujeres	4	Servicios	13
44082	Corbalán	Hombres	1	Agricultura, ganadería y pesca	6
44082	Corbalán	Hombres	2	Industria y energía	1
44082	Corbalán	Hombres	3	Construcción	6
44082	Corbalán	Hombres	4	Servicios	9
44082	Corbalán	Mujeres	2	Industria y energía	2
44082	Corbalán	Mujeres	3	Construcción	1
44082	Corbalán	Mujeres	4	Servicios	7
44084	Cortes de Aragón	Hombres	1	Agricultura, ganadería y pesca	6
44084	Cortes de Aragón	Hombres	2	Industria y energía	5
44084	Cortes de Aragón	Hombres	3	Construcción	4
44084	Cortes de Aragón	Hombres	4	Servicios	7
44084	Cortes de Aragón	Mujeres	4	Servicios	4
44085	Cosa	Hombres	1	Agricultura, ganadería y pesca	19
44085	Cosa	Hombres	2	Industria y energía	4
44085	Cosa	Hombres	4	Servicios	2
44085	Cosa	Mujeres	4	Servicios	5
44086	Cretas	Hombres	1	Agricultura, ganadería y pesca	86
44086	Cretas	Hombres	2	Industria y energía	11
44086	Cretas	Hombres	3	Construcción	34
44086	Cretas	Hombres	4	Servicios	29
44086	Cretas	Mujeres	1	Agricultura, ganadería y pesca	16
44086	Cretas	Mujeres	2	Industria y energía	9
44086	Cretas	Mujeres	3	Construcción	1
44086	Cretas	Mujeres	4	Servicios	34
44087	Crivillén	Hombres	1	Agricultura, ganadería y pesca	4
44087	Crivillén	Hombres	2	Industria y energía	9
44087	Crivillén	Hombres	3	Construcción	9
44087	Crivillén	Mujeres	4	Servicios	8
44088	Cuba (La)	Hombres	1	Agricultura, ganadería y pesca	6
44088	Cuba (La)	Hombres	3	Construcción	5
44088	Cuba (La)	Hombres	4	Servicios	2
44088	Cuba (La)	Mujeres	1	Agricultura, ganadería y pesca	5
44088	Cuba (La)	Mujeres	2	Industria y energía	1
44089	Cubla	Hombres	1	Agricultura, ganadería y pesca	2
44089	Cubla	Hombres	2	Industria y energía	4
44089	Cubla	Hombres	3	Construcción	1
44089	Cubla	Mujeres	1	Agricultura, ganadería y pesca	1
44089	Cubla	Mujeres	4	Servicios	2
44090	Cucalón	Hombres	1	Agricultura, ganadería y pesca	13
44090	Cucalón	Hombres	2	Industria y energía	1
44090	Cucalón	Hombres	3	Construcción	4
44090	Cucalón	Hombres	4	Servicios	3
44090	Cucalón	Mujeres	1	Agricultura, ganadería y pesca	3
44090	Cucalón	Mujeres	4	Servicios	8
44092	Cuervo (El)	Hombres	1	Agricultura, ganadería y pesca	6
44092	Cuervo (El)	Hombres	2	Industria y energía	1
44092	Cuervo (El)	Hombres	3	Construcción	6
44092	Cuervo (El)	Hombres	4	Servicios	5
44092	Cuervo (El)	Mujeres	1	Agricultura, ganadería y pesca	1
44092	Cuervo (El)	Mujeres	2	Industria y energía	1
44092	Cuervo (El)	Mujeres	4	Servicios	7
44093	Cuevas de Almudén	Hombres	1	Agricultura, ganadería y pesca	7
44093	Cuevas de Almudén	Hombres	2	Industria y energía	9
44093	Cuevas de Almudén	Hombres	3	Construcción	5
44093	Cuevas de Almudén	Hombres	4	Servicios	2
44093	Cuevas de Almudén	Mujeres	1	Agricultura, ganadería y pesca	3
44093	Cuevas de Almudén	Mujeres	2	Industria y energía	3
44093	Cuevas de Almudén	Mujeres	4	Servicios	1
44094	Cuevas Labradas	Hombres	1	Agricultura, ganadería y pesca	12
44094	Cuevas Labradas	Hombres	2	Industria y energía	3
44094	Cuevas Labradas	Hombres	3	Construcción	5
44094	Cuevas Labradas	Hombres	4	Servicios	24
44094	Cuevas Labradas	Mujeres	1	Agricultura, ganadería y pesca	1
44094	Cuevas Labradas	Mujeres	2	Industria y energía	2
44094	Cuevas Labradas	Mujeres	3	Construcción	1
44094	Cuevas Labradas	Mujeres	4	Servicios	9
44096	Ejulve	Hombres	1	Agricultura, ganadería y pesca	9
44096	Ejulve	Hombres	2	Industria y energía	6
44096	Ejulve	Hombres	3	Construcción	7
44096	Ejulve	Hombres	4	Servicios	15
44096	Ejulve	Mujeres	1	Agricultura, ganadería y pesca	1
44096	Ejulve	Mujeres	2	Industria y energía	3
44096	Ejulve	Mujeres	4	Servicios	11
44097	Escorihuela	Hombres	1	Agricultura, ganadería y pesca	19
44097	Escorihuela	Hombres	3	Construcción	10
44097	Escorihuela	Hombres	4	Servicios	7
44097	Escorihuela	Mujeres	1	Agricultura, ganadería y pesca	1
44097	Escorihuela	Mujeres	2	Industria y energía	2
44097	Escorihuela	Mujeres	4	Servicios	10
44099	Escucha	Hombres	1	Agricultura, ganadería y pesca	10
44099	Escucha	Hombres	2	Industria y energía	145
44099	Escucha	Hombres	3	Construcción	40
44099	Escucha	Hombres	4	Servicios	67
44099	Escucha	Mujeres	1	Agricultura, ganadería y pesca	4
44099	Escucha	Mujeres	2	Industria y energía	38
44099	Escucha	Mujeres	3	Construcción	2
44099	Escucha	Mujeres	4	Servicios	53
44100	Estercuel	Hombres	1	Agricultura, ganadería y pesca	7
44100	Estercuel	Hombres	2	Industria y energía	20
44100	Estercuel	Hombres	3	Construcción	21
44100	Estercuel	Hombres	4	Servicios	12
44100	Estercuel	Mujeres	1	Agricultura, ganadería y pesca	2
44100	Estercuel	Mujeres	2	Industria y energía	1
44100	Estercuel	Mujeres	3	Construcción	1
44100	Estercuel	Mujeres	4	Servicios	19
44101	Ferreruela de Huerva	Hombres	1	Agricultura, ganadería y pesca	7
44101	Ferreruela de Huerva	Hombres	2	Industria y energía	2
44101	Ferreruela de Huerva	Hombres	3	Construcción	1
44101	Ferreruela de Huerva	Hombres	4	Servicios	1
44101	Ferreruela de Huerva	Mujeres	1	Agricultura, ganadería y pesca	2
44101	Ferreruela de Huerva	Mujeres	2	Industria y energía	1
44101	Ferreruela de Huerva	Mujeres	4	Servicios	7
44102	Fonfría	Hombres	1	Agricultura, ganadería y pesca	4
44102	Fonfría	Hombres	3	Construcción	1
44102	Fonfría	Mujeres	1	Agricultura, ganadería y pesca	2
44102	Fonfría	Mujeres	4	Servicios	1
44103	Formiche Alto	Hombres	1	Agricultura, ganadería y pesca	9
44103	Formiche Alto	Hombres	2	Industria y energía	21
44103	Formiche Alto	Hombres	3	Construcción	7
44103	Formiche Alto	Hombres	4	Servicios	13
44103	Formiche Alto	Mujeres	2	Industria y energía	10
44103	Formiche Alto	Mujeres	4	Servicios	10
44105	Fórnoles	Hombres	1	Agricultura, ganadería y pesca	13
44105	Fórnoles	Hombres	2	Industria y energía	1
44105	Fórnoles	Hombres	3	Construcción	1
44105	Fórnoles	Hombres	4	Servicios	3
44105	Fórnoles	Mujeres	1	Agricultura, ganadería y pesca	5
44105	Fórnoles	Mujeres	4	Servicios	5
44106	Fortanete	Hombres	1	Agricultura, ganadería y pesca	22
44106	Fortanete	Hombres	2	Industria y energía	4
44106	Fortanete	Hombres	3	Construcción	4
44106	Fortanete	Hombres	4	Servicios	17
44106	Fortanete	Mujeres	1	Agricultura, ganadería y pesca	3
44106	Fortanete	Mujeres	2	Industria y energía	2
44106	Fortanete	Mujeres	4	Servicios	14
44107	Foz-Calanda	Hombres	1	Agricultura, ganadería y pesca	26
44107	Foz-Calanda	Hombres	2	Industria y energía	4
44107	Foz-Calanda	Hombres	3	Construcción	10
44107	Foz-Calanda	Hombres	4	Servicios	18
44107	Foz-Calanda	Mujeres	1	Agricultura, ganadería y pesca	11
44107	Foz-Calanda	Mujeres	2	Industria y energía	4
44107	Foz-Calanda	Mujeres	3	Construcción	1
44107	Foz-Calanda	Mujeres	4	Servicios	15
44108	Fresneda (La)	Hombres	1	Agricultura, ganadería y pesca	40
44108	Fresneda (La)	Hombres	2	Industria y energía	18
44108	Fresneda (La)	Hombres	3	Construcción	20
44108	Fresneda (La)	Hombres	4	Servicios	18
44108	Fresneda (La)	Mujeres	1	Agricultura, ganadería y pesca	17
44108	Fresneda (La)	Mujeres	2	Industria y energía	6
44108	Fresneda (La)	Mujeres	4	Servicios	21
44109	Frías de Albarracín	Hombres	1	Agricultura, ganadería y pesca	13
44109	Frías de Albarracín	Hombres	2	Industria y energía	4
44109	Frías de Albarracín	Hombres	3	Construcción	4
44109	Frías de Albarracín	Hombres	4	Servicios	18
44109	Frías de Albarracín	Mujeres	1	Agricultura, ganadería y pesca	4
44109	Frías de Albarracín	Mujeres	2	Industria y energía	2
44109	Frías de Albarracín	Mujeres	4	Servicios	9
44110	Fuenferrada	Hombres	1	Agricultura, ganadería y pesca	4
44110	Fuenferrada	Hombres	3	Construcción	3
44110	Fuenferrada	Hombres	4	Servicios	2
44110	Fuenferrada	Mujeres	1	Agricultura, ganadería y pesca	1
44110	Fuenferrada	Mujeres	4	Servicios	1
44111	Fuentes Calientes	Hombres	1	Agricultura, ganadería y pesca	26
44111	Fuentes Calientes	Hombres	2	Industria y energía	2
44111	Fuentes Calientes	Hombres	3	Construcción	1
44111	Fuentes Calientes	Hombres	4	Servicios	4
44111	Fuentes Calientes	Mujeres	1	Agricultura, ganadería y pesca	4
44111	Fuentes Calientes	Mujeres	2	Industria y energía	3
44111	Fuentes Calientes	Mujeres	4	Servicios	7
44112	Fuentes Claras	Hombres	1	Agricultura, ganadería y pesca	43
44112	Fuentes Claras	Hombres	2	Industria y energía	43
44112	Fuentes Claras	Hombres	3	Construcción	34
44112	Fuentes Claras	Hombres	4	Servicios	34
44112	Fuentes Claras	Mujeres	1	Agricultura, ganadería y pesca	15
44112	Fuentes Claras	Mujeres	2	Industria y energía	8
44112	Fuentes Claras	Mujeres	4	Servicios	33
44113	Fuentes de Rubielos	Hombres	1	Agricultura, ganadería y pesca	5
44113	Fuentes de Rubielos	Hombres	2	Industria y energía	1
44113	Fuentes de Rubielos	Hombres	3	Construcción	9
44113	Fuentes de Rubielos	Hombres	4	Servicios	5
44113	Fuentes de Rubielos	Mujeres	1	Agricultura, ganadería y pesca	1
44113	Fuentes de Rubielos	Mujeres	4	Servicios	5
44114	Fuentespalda	Hombres	1	Agricultura, ganadería y pesca	39
44114	Fuentespalda	Hombres	2	Industria y energía	17
44114	Fuentespalda	Hombres	3	Construcción	9
44114	Fuentespalda	Hombres	4	Servicios	20
44114	Fuentespalda	Mujeres	1	Agricultura, ganadería y pesca	12
44114	Fuentespalda	Mujeres	2	Industria y energía	9
44114	Fuentespalda	Mujeres	4	Servicios	23
44115	Galve	Hombres	1	Agricultura, ganadería y pesca	17
44115	Galve	Hombres	2	Industria y energía	10
44115	Galve	Hombres	3	Construcción	5
44115	Galve	Hombres	4	Servicios	6
44115	Galve	Mujeres	1	Agricultura, ganadería y pesca	6
44115	Galve	Mujeres	2	Industria y energía	2
44115	Galve	Mujeres	4	Servicios	4
44116	Gargallo	Hombres	1	Agricultura, ganadería y pesca	4
44116	Gargallo	Hombres	2	Industria y energía	11
44116	Gargallo	Hombres	3	Construcción	5
44116	Gargallo	Hombres	4	Servicios	7
44116	Gargallo	Mujeres	2	Industria y energía	2
44116	Gargallo	Mujeres	4	Servicios	13
44117	Gea de Albarracín	Hombres	1	Agricultura, ganadería y pesca	13
44117	Gea de Albarracín	Hombres	2	Industria y energía	23
44117	Gea de Albarracín	Hombres	3	Construcción	25
44117	Gea de Albarracín	Hombres	4	Servicios	31
44117	Gea de Albarracín	Mujeres	1	Agricultura, ganadería y pesca	4
44117	Gea de Albarracín	Mujeres	2	Industria y energía	1
44117	Gea de Albarracín	Mujeres	3	Construcción	1
44117	Gea de Albarracín	Mujeres	4	Servicios	32
44118	Ginebrosa (La)	Hombres	1	Agricultura, ganadería y pesca	37
44118	Ginebrosa (La)	Hombres	2	Industria y energía	5
44118	Ginebrosa (La)	Hombres	3	Construcción	15
44118	Ginebrosa (La)	Hombres	4	Servicios	6
44118	Ginebrosa (La)	Mujeres	1	Agricultura, ganadería y pesca	6
44118	Ginebrosa (La)	Mujeres	2	Industria y energía	2
44118	Ginebrosa (La)	Mujeres	4	Servicios	9
44119	Griegos	Hombres	1	Agricultura, ganadería y pesca	14
44119	Griegos	Hombres	2	Industria y energía	9
44119	Griegos	Hombres	3	Construcción	8
44119	Griegos	Hombres	4	Servicios	8
44119	Griegos	Mujeres	1	Agricultura, ganadería y pesca	1
44119	Griegos	Mujeres	2	Industria y energía	2
44119	Griegos	Mujeres	4	Servicios	7
44120	Guadalaviar	Hombres	1	Agricultura, ganadería y pesca	33
44120	Guadalaviar	Hombres	2	Industria y energía	9
44120	Guadalaviar	Hombres	3	Construcción	13
44120	Guadalaviar	Hombres	4	Servicios	14
44120	Guadalaviar	Mujeres	1	Agricultura, ganadería y pesca	3
44120	Guadalaviar	Mujeres	2	Industria y energía	6
44120	Guadalaviar	Mujeres	3	Construcción	4
44120	Guadalaviar	Mujeres	4	Servicios	11
44121	Gúdar	Hombres	1	Agricultura, ganadería y pesca	9
44121	Gúdar	Hombres	2	Industria y energía	3
44121	Gúdar	Hombres	3	Construcción	7
44121	Gúdar	Hombres	4	Servicios	5
44121	Gúdar	Mujeres	3	Construcción	1
44121	Gúdar	Mujeres	4	Servicios	5
44122	Híjar	Hombres	1	Agricultura, ganadería y pesca	74
44122	Híjar	Hombres	2	Industria y energía	112
44122	Híjar	Hombres	3	Construcción	59
44122	Híjar	Hombres	4	Servicios	187
44122	Híjar	Mujeres	1	Agricultura, ganadería y pesca	9
44122	Híjar	Mujeres	2	Industria y energía	73
44122	Híjar	Mujeres	4	Servicios	159
44123	Hinojosa de Jarque	Hombres	1	Agricultura, ganadería y pesca	10
44123	Hinojosa de Jarque	Hombres	2	Industria y energía	11
44123	Hinojosa de Jarque	Hombres	3	Construcción	6
44123	Hinojosa de Jarque	Hombres	4	Servicios	4
44123	Hinojosa de Jarque	Mujeres	1	Agricultura, ganadería y pesca	6
44123	Hinojosa de Jarque	Mujeres	2	Industria y energía	3
44123	Hinojosa de Jarque	Mujeres	4	Servicios	8
44124	Hoz de la Vieja (La)	Hombres	1	Agricultura, ganadería y pesca	10
44124	Hoz de la Vieja (La)	Hombres	2	Industria y energía	6
44124	Hoz de la Vieja (La)	Hombres	3	Construcción	4
44124	Hoz de la Vieja (La)	Hombres	4	Servicios	4
44124	Hoz de la Vieja (La)	Mujeres	1	Agricultura, ganadería y pesca	3
44124	Hoz de la Vieja (La)	Mujeres	4	Servicios	5
44125	Huesa del Común	Hombres	1	Agricultura, ganadería y pesca	14
44125	Huesa del Común	Hombres	2	Industria y energía	5
44125	Huesa del Común	Hombres	3	Construcción	11
44125	Huesa del Común	Hombres	4	Servicios	6
44125	Huesa del Común	Mujeres	4	Servicios	5
44126	Iglesuela del Cid (La)	Hombres	1	Agricultura, ganadería y pesca	13
