Año	Municipio código	Municipio nombre	División (2 dígitos) código	División (2 dígitos) descripción	Número de actividades
2011	50251	Tarazona	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	70
2011	50251	Tarazona	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	297
2011	50251	Tarazona	49	Transporte terrestre y por tubería	56
2011	50251	Tarazona	52	Almacenamiento y actividades anexas al transporte	3
2011	50251	Tarazona	53	Actividades postales y de correos	3
2011	50251	Tarazona	55	Servicios de alojamiento	8
2011	50251	Tarazona	56	Servicios de comidas y bebidas	78
2011	50251	Tarazona	58	Edición	2
2011	50251	Tarazona	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1
2011	50251	Tarazona	60	Actividades de programación y emisión de radio y televisión	1
2011	50251	Tarazona	61	Telecomunicaciones	1
2011	50251	Tarazona	62	Programación, consultoría y otras actividades relacionadas con la informática	2
2011	50251	Tarazona	64	Servicios financieros, excepto seguros y fondos de pensiones	9
2011	50251	Tarazona	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	2
2011	50251	Tarazona	66	Actividades auxiliares a los servicios financieros y a los seguros	24
2011	50251	Tarazona	68	Actividades inmobiliarias	123
2011	50251	Tarazona	69	Actividades jurídicas y de contabilidad	25
2011	50251	Tarazona	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	38
2011	50251	Tarazona	72	Investigación y desarrollo	2
2011	50251	Tarazona	73	Publicidad y estudios de mercado	4
2011	50251	Tarazona	74	Otras actividades profesionales, científicas y técnicas	13
2011	50251	Tarazona	75	Actividades veterinarias	3
2011	50251	Tarazona	77	Actividades de alquiler	9
2011	50251	Tarazona	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	3
2011	50251	Tarazona	81	Servicios a edificios y actividades de jardinería	11
2011	50251	Tarazona	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	16
2011	50251	Tarazona	85	Educación	18
2011	50251	Tarazona	86	Actividades sanitarias	17
2011	50251	Tarazona	87	Asistencia en establecimientos residenciales	2
2011	50251	Tarazona	88	Actividades de servicios sociales sin alojamiento	2
2011	50251	Tarazona	90	Actividades de creación, artísticas y espectáculos	11
2011	50251	Tarazona	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	2
2011	50251	Tarazona	92	Actividades de juegos de azar y apuestas	9
2011	50251	Tarazona	93	Actividades deportivas, recreativas y de entretenimiento	7
2011	50251	Tarazona	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	5
2011	50251	Tarazona	96	Otros servicios personales	42
2011	50272	Utebo	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	22
2011	50272	Utebo	05	Extracción de antracita, hulla y lignito	1
2011	50272	Utebo	08	Otras industrias extractivas	1
2011	50272	Utebo	10	Industria de la alimentación	17
2011	50272	Utebo	13	Industria textil	7
2011	50272	Utebo	14	Confección de prendas de vestir	6
2011	50272	Utebo	15	Industria del cuero y del calzado	7
2011	50272	Utebo	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	1
2011	50272	Utebo	18	Artes gráficas y reproducción de soportes grabados	7
2011	50272	Utebo	20	Industria química	8
2011	50272	Utebo	21	Fabricación de productos farmacéuticos	1
2011	50272	Utebo	22	Fabricación de productos de caucho y plásticos	7
2011	50272	Utebo	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	2
2011	50272	Utebo	25	Fabricación de productos metálicos, excepto maquinaria y equipo	44
2011	50272	Utebo	26	Fabricación de productos informáticos, electrónicos y ópticos	4
2011	50272	Utebo	27	Fabricación de material y equipo eléctrico	3
2011	50272	Utebo	28	Fabricación de maquinaria y equipo n.c.o.p.	16
2011	50272	Utebo	29	Fabricación de vehículos de motor, remolques y semirremolques	6
2011	50272	Utebo	31	Fabricación de muebles	9
2011	50272	Utebo	33	Reparación e instalación de maquinaria y equipo	14
2011	50272	Utebo	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	8
2011	50272	Utebo	38	Recogida, tratamiento y eliminación de residuos; valorización	2
2011	50272	Utebo	39	Actividades de descontaminación y otros servicios de gestión de residuos	1
2011	50272	Utebo	41	Construcción de edificios	123
2011	50272	Utebo	42	Ingeniería civil	13
2011	50272	Utebo	43	Actividades de construcción especializada	149
2011	50272	Utebo	45	Venta y reparación de vehículos de motor y motocicletas	63
2011	50272	Utebo	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	124
2011	50272	Utebo	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	245
2011	50272	Utebo	49	Transporte terrestre y por tubería	129
2011	50272	Utebo	52	Almacenamiento y actividades anexas al transporte	9
2011	50272	Utebo	53	Actividades postales y de correos	1
2011	50272	Utebo	55	Servicios de alojamiento	6
2011	50272	Utebo	56	Servicios de comidas y bebidas	127
2011	50272	Utebo	61	Telecomunicaciones	2
2011	50272	Utebo	62	Programación, consultoría y otras actividades relacionadas con la informática	9
2011	50272	Utebo	63	Servicios de información	1
2011	50272	Utebo	64	Servicios financieros, excepto seguros y fondos de pensiones	17
2011	50272	Utebo	66	Actividades auxiliares a los servicios financieros y a los seguros	10
2011	50272	Utebo	68	Actividades inmobiliarias	145
2011	50272	Utebo	69	Actividades jurídicas y de contabilidad	22
2011	50272	Utebo	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	34
2011	50272	Utebo	72	Investigación y desarrollo	4
2011	50272	Utebo	73	Publicidad y estudios de mercado	5
2011	50272	Utebo	74	Otras actividades profesionales, científicas y técnicas	21
2011	50272	Utebo	75	Actividades veterinarias	4
2011	50272	Utebo	77	Actividades de alquiler	20
2011	50272	Utebo	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	5
2011	50272	Utebo	80	Actividades de seguridad e investigación	3
2011	50272	Utebo	81	Servicios a edificios y actividades de jardinería	12
2011	50272	Utebo	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	25
2011	50272	Utebo	85	Educación	43
2011	50272	Utebo	86	Actividades sanitarias	21
2011	50272	Utebo	87	Asistencia en establecimientos residenciales	4
2011	50272	Utebo	88	Actividades de servicios sociales sin alojamiento	3
2011	50272	Utebo	90	Actividades de creación, artísticas y espectáculos	9
2011	50272	Utebo	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	1
2011	50272	Utebo	92	Actividades de juegos de azar y apuestas	8
2011	50272	Utebo	93	Actividades deportivas, recreativas y de entretenimiento	14
2011	50272	Utebo	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	13
2011	50272	Utebo	96	Otros servicios personales	48
2011	50297	Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	374
2011	50297	Zaragoza	02	Silvicultura y explotación forestal	23
2011	50297	Zaragoza	05	Extracción de antracita, hulla y lignito	17
2011	50297	Zaragoza	07	Extracción de minerales metálicos	1
2011	50297	Zaragoza	08	Otras industrias extractivas	26
2011	50297	Zaragoza	09	Actividades de apoyo a las industrias extractivas	1
2011	50297	Zaragoza	10	Industria de la alimentación	232
2011	50297	Zaragoza	11	Fabricación de bebidas	5
2011	50297	Zaragoza	13	Industria textil	100
2011	50297	Zaragoza	14	Confección de prendas de vestir	316
2011	50297	Zaragoza	15	Industria del cuero y del calzado	29
2011	50297	Zaragoza	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	130
2011	50297	Zaragoza	17	Industria del papel	20
2011	50297	Zaragoza	18	Artes gráficas y reproducción de soportes grabados	325
2011	50297	Zaragoza	20	Industria química	54
2011	50297	Zaragoza	21	Fabricación de productos farmacéuticos	12
2011	50297	Zaragoza	22	Fabricación de productos de caucho y plásticos	93
2011	50297	Zaragoza	23	Fabricación de otros productos minerales no metálicos	66
2011	50297	Zaragoza	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	26
2011	50297	Zaragoza	25	Fabricación de productos metálicos, excepto maquinaria y equipo	630
2011	50297	Zaragoza	26	Fabricación de productos informáticos, electrónicos y ópticos	88
2011	50297	Zaragoza	27	Fabricación de material y equipo eléctrico	93
2011	50297	Zaragoza	28	Fabricación de maquinaria y equipo n.c.o.p.	234
2011	50297	Zaragoza	29	Fabricación de vehículos de motor, remolques y semirremolques	63
2011	50297	Zaragoza	30	Fabricación de otro material de transporte	24
2011	50297	Zaragoza	31	Fabricación de muebles	247
2011	50297	Zaragoza	32	Otras industrias manufactureras	252
2011	50297	Zaragoza	33	Reparación e instalación de maquinaria y equipo	278
2011	50297	Zaragoza	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	253
2011	50297	Zaragoza	36	Captación, depuración y distribución de agua	7
2011	50297	Zaragoza	37	Recogida y tratamiento de aguas residuales	27
2011	50297	Zaragoza	38	Recogida, tratamiento y eliminación de residuos; valorización	34
2011	50297	Zaragoza	39	Actividades de descontaminación y otros servicios de gestión de residuos	44
2011	50297	Zaragoza	41	Construcción de edificios	3366
2011	50297	Zaragoza	42	Ingeniería civil	638
2011	50297	Zaragoza	43	Actividades de construcción especializada	7696
2011	50297	Zaragoza	45	Venta y reparación de vehículos de motor y motocicletas	1416
2011	50297	Zaragoza	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	5582
2011	50297	Zaragoza	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	13868
2011	50297	Zaragoza	49	Transporte terrestre y por tubería	4153
2011	50297	Zaragoza	50	Transporte marítimo y por vías navegables interiores	3
2011	50297	Zaragoza	51	Transporte aéreo	11
2011	50297	Zaragoza	52	Almacenamiento y actividades anexas al transporte	450
2011	50297	Zaragoza	53	Actividades postales y de correos	168
2011	50297	Zaragoza	55	Servicios de alojamiento	185
2011	50297	Zaragoza	56	Servicios de comidas y bebidas	5460
2011	50297	Zaragoza	58	Edición	291
2011	50297	Zaragoza	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	241
2011	50297	Zaragoza	60	Actividades de programación y emisión de radio y televisión	48
2011	50297	Zaragoza	61	Telecomunicaciones	108
2011	50297	Zaragoza	62	Programación, consultoría y otras actividades relacionadas con la informática	862
2011	50297	Zaragoza	63	Servicios de información	92
2011	50297	Zaragoza	64	Servicios financieros, excepto seguros y fondos de pensiones	857
2011	50297	Zaragoza	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	132
2011	50297	Zaragoza	66	Actividades auxiliares a los servicios financieros y a los seguros	1475
2011	50297	Zaragoza	68	Actividades inmobiliarias	8321
2011	50297	Zaragoza	69	Actividades jurídicas y de contabilidad	3780
2011	50297	Zaragoza	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	3195
2011	50297	Zaragoza	72	Investigación y desarrollo	451
2011	50297	Zaragoza	73	Publicidad y estudios de mercado	899
2011	50297	Zaragoza	74	Otras actividades profesionales, científicas y técnicas	1331
2011	50297	Zaragoza	75	Actividades veterinarias	212
2011	50297	Zaragoza	77	Actividades de alquiler	651
2011	50297	Zaragoza	78	Actividades relacionadas con el empleo	136
2011	50297	Zaragoza	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	269
2011	50297	Zaragoza	80	Actividades de seguridad e investigación	85
2011	50297	Zaragoza	81	Servicios a edificios y actividades de jardinería	670
2011	50297	Zaragoza	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	2677
2011	50297	Zaragoza	85	Educación	2355
2011	50297	Zaragoza	86	Actividades sanitarias	1977
2011	50297	Zaragoza	87	Asistencia en establecimientos residenciales	197
2011	50297	Zaragoza	88	Actividades de servicios sociales sin alojamiento	194
2011	50297	Zaragoza	90	Actividades de creación, artísticas y espectáculos	902
2011	50297	Zaragoza	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	141
2011	50297	Zaragoza	92	Actividades de juegos de azar y apuestas	373
2011	50297	Zaragoza	93	Actividades deportivas, recreativas y de entretenimiento	491
2011	50297	Zaragoza	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	794
2011	50297	Zaragoza	96	Otros servicios personales	2810
2012	22048	Barbastro	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	81
2012	22048	Barbastro	02	Silvicultura y explotación forestal	2
2012	22048	Barbastro	08	Otras industrias extractivas	1
2012	22048	Barbastro	10	Industria de la alimentación	23
2012	22048	Barbastro	11	Fabricación de bebidas	16
2012	22048	Barbastro	13	Industria textil	4
2012	22048	Barbastro	14	Confección de prendas de vestir	2
2012	22048	Barbastro	15	Industria del cuero y del calzado	2
2012	22048	Barbastro	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	13
2012	22048	Barbastro	18	Artes gráficas y reproducción de soportes grabados	13
2012	22048	Barbastro	20	Industria química	15
2012	22048	Barbastro	21	Fabricación de productos farmacéuticos	1
2012	22048	Barbastro	22	Fabricación de productos de caucho y plásticos	3
2012	22048	Barbastro	23	Fabricación de otros productos minerales no metálicos	11
2012	22048	Barbastro	25	Fabricación de productos metálicos, excepto maquinaria y equipo	36
2012	22048	Barbastro	26	Fabricación de productos informáticos, electrónicos y ópticos	2
2012	22048	Barbastro	27	Fabricación de material y equipo eléctrico	2
2012	22048	Barbastro	28	Fabricación de maquinaria y equipo n.c.o.p.	11
2012	22048	Barbastro	29	Fabricación de vehículos de motor, remolques y semirremolques	3
2012	22048	Barbastro	31	Fabricación de muebles	15
2012	22048	Barbastro	32	Otras industrias manufactureras	2
