Mes y año	Codmun	Municipio	Cuentas cotización con trabajadores
Diciembre 2015	50176	Morata de Jiloca	18
Diciembre 2015	50177	Morés	18
Diciembre 2015	50178	Moros	9
Diciembre 2015	50179	Moyuela	13
Diciembre 2015	50180	Mozota	5
Diciembre 2015	50181	Muel	85
Diciembre 2015	50182	Muela (La)	335
Diciembre 2015	50183	Munébrega	15
Diciembre 2015	50184	Murero	4
Diciembre 2015	50185	Murillo de Gállego	9
Diciembre 2015	50186	Navardún	3
Diciembre 2015	50187	Nigüella	3
Diciembre 2015	50188	Nombrevilla	1
Diciembre 2015	50189	Nonaspe	36
Diciembre 2015	50190	Novallas	30
Diciembre 2015	50191	Novillas	24
Diciembre 2015	50192	Nuévalos	16
Diciembre 2015	50193	Nuez de Ebro	26
Diciembre 2015	50194	Olvés	6
Diciembre 2015	50196	Orera	3
Diciembre 2015	50197	Orés	2
Diciembre 2015	50198	Oseja	2
Diciembre 2015	50199	Osera de Ebro	17
Diciembre 2015	50200	Paniza	31
Diciembre 2015	50201	Paracuellos de Jiloca	15
Diciembre 2015	50202	Paracuellos de la Ribera	5
Diciembre 2015	50203	Pastriz	30
Diciembre 2015	50204	Pedrola	137
Diciembre 2015	50205	Pedrosas (Las)	4
Diciembre 2015	50206	Perdiguera	16
Diciembre 2015	50207	Piedratajada	4
Diciembre 2015	50208	Pina de Ebro	92
Diciembre 2015	50209	Pinseque	168
Diciembre 2015	50210	Pintanos (Los)	3
Diciembre 2015	50211	Plasencia de Jalón	10
Diciembre 2015	50212	Pleitas	1
Diciembre 2015	50213	Plenas	6
Diciembre 2015	50214	Pomer	2
Diciembre 2015	50215	Pozuel de Ariza	2
Diciembre 2015	50216	Pozuelo de Aragón	21
Diciembre 2015	50217	Pradilla de Ebro	19
Diciembre 2015	50218	Puebla de Albortón	11
Diciembre 2015	50219	Puebla de Alfindén (La)	472
Diciembre 2015	50220	Puendeluna	3
Diciembre 2015	50221	Purujosa	1
Diciembre 2015	50222	Quinto	85
Diciembre 2015	50223	Remolinos	39
Diciembre 2015	50224	Retascón	1
Diciembre 2015	50225	Ricla	122
Diciembre 2015	50227	Romanos	6
Diciembre 2015	50228	Rueda de Jalón	14
Diciembre 2015	50229	Ruesca	2
Diciembre 2015	50230	Sádaba	54
Diciembre 2015	50231	Salillas de Jalón	23
Diciembre 2015	50232	Salvatierra de Esca	8
Diciembre 2015	50233	Samper del Salz	3
Diciembre 2015	50234	San Martín de la Virgen de Moncayo	7
Diciembre 2015	50235	San Mateo de Gállego	108
Diciembre 2015	50236	Santa Cruz de Grío	6
Diciembre 2015	50237	Santa Cruz de Moncayo	3
Diciembre 2015	50239	Santed	1
Diciembre 2015	50240	Sástago	56
Diciembre 2015	50241	Saviñán	24
Diciembre 2015	50242	Sediles	4
Diciembre 2015	50243	Sestrica	13
Diciembre 2015	50244	Sierra de Luna	16
Diciembre 2015	50245	Sigüés	9
Diciembre 2015	50246	Sisamón	2
Diciembre 2015	50247	Sobradiel	47
Diciembre 2015	50248	Sos del Rey Católico	38
Diciembre 2015	50249	Tabuenca	10
Diciembre 2015	50250	Talamantes	2
Diciembre 2015	50251	Tarazona	414
Diciembre 2015	50252	Tauste	306
Diciembre 2015	50253	Terrer	11
Diciembre 2015	50254	Tierga	8
Diciembre 2015	50255	Tobed	8
Diciembre 2015	50256	Torralba de los Frailes	2
Diciembre 2015	50257	Torralba de Ribota	5
Diciembre 2015	50258	Torralbilla	1
Diciembre 2015	50259	Torrehermosa	6
Diciembre 2015	50260	Torrelapaja	1
Diciembre 2015	50261	Torrellas	10
Diciembre 2015	50262	Torres de Berrellén	35
Diciembre 2015	50263	Torrijo de la Cañada	8
Diciembre 2015	50264	Tosos	8
Diciembre 2015	50265	Trasmoz	3
Diciembre 2015	50266	Trasobares	3
Diciembre 2015	50267	Uncastillo	15
Diciembre 2015	50268	Undués de Lerda	4
Diciembre 2015	50269	Urrea de Jalón	13
Diciembre 2015	50270	Urriés	2
Diciembre 2015	50271	Used	10
Diciembre 2015	50272	Utebo	554
Diciembre 2015	50273	Valdehorna	1
Diciembre 2015	50274	Val de San Martín	1
Diciembre 2015	50275	Valmadrid	8
Diciembre 2015	50276	Valpalmas	7
Diciembre 2015	50277	Valtorres	4
Diciembre 2015	50278	Velilla de Ebro	6
Diciembre 2015	50279	Velilla de Jiloca	5
Diciembre 2015	50280	Vera de Moncayo	26
Diciembre 2015	50281	Vierlas	5
Diciembre 2015	50282	Vilueña (La)	4
Diciembre 2015	50283	Villadoz	8
Diciembre 2015	50284	Villafeliche	6
Diciembre 2015	50285	Villafranca de Ebro	31
Diciembre 2015	50286	Villalba de Perejil	1
Diciembre 2015	50287	Villalengua	16
Diciembre 2015	50288	Villanueva de Gállego	434
Diciembre 2015	50289	Villanueva de Jiloca	1
Diciembre 2015	50290	Villanueva de Huerva	13
Diciembre 2015	50291	Villar de los Navarros	5
Diciembre 2015	50292	Villarreal de Huerva	17
Diciembre 2015	50293	Villarroya de la Sierra	12
Diciembre 2015	50294	Villarroya del Campo	4
Diciembre 2015	50296	Zaida (La)	22
Diciembre 2015	50297	Zaragoza	31550
Diciembre 2015	50298	Zuera	323
Diciembre 2015	50901	Biel	8
Diciembre 2015	50902	Marracos	2
Diciembre 2015	50903	Villamayor de Gállego	89
Diciembre 2015	99999	Sin clasificar	76
Septiembre 2015	22001	Abiego	15
Septiembre 2015	22002	Abizanda	8
Septiembre 2015	22003	Adahuesca	12
Septiembre 2015	22004	Agüero	10
Septiembre 2015	22006	Aísa	36
Septiembre 2015	22007	Albalate de Cinca	71
Septiembre 2015	22008	Albalatillo	10
Septiembre 2015	22009	Albelda	43
Septiembre 2015	22011	Albero Alto	8
Septiembre 2015	22012	Albero Bajo	3
Septiembre 2015	22013	Alberuela de Tubo	6
Septiembre 2015	22014	Alcalá de Gurrea	16
Septiembre 2015	22015	Alcalá del Obispo	15
Septiembre 2015	22016	Alcampell	33
Septiembre 2015	22017	Alcolea de Cinca	60
Septiembre 2015	22018	Alcubierre	22
Septiembre 2015	22019	Alerre	8
Septiembre 2015	22020	Alfántega	6
Septiembre 2015	22021	Almudévar	98
Septiembre 2015	22022	Almunia de San Juan	30
Septiembre 2015	22023	Almuniente	21
Septiembre 2015	22024	Alquézar	46
Septiembre 2015	22025	Altorricón	116
Septiembre 2015	22027	Angüés	17
Septiembre 2015	22028	Ansó	14
Septiembre 2015	22029	Antillón	7
Septiembre 2015	22032	Aragüés del Puerto	4
Septiembre 2015	22035	Arén	21
Septiembre 2015	22036	Argavieso	1
Septiembre 2015	22037	Arguis	5
Septiembre 2015	22039	Ayerbe	52
Septiembre 2015	22040	Azanuy-Alins	8
Septiembre 2015	22041	Azara	9
Septiembre 2015	22042	Azlor	2
Septiembre 2015	22043	Baells	5
Septiembre 2015	22044	Bailo	11
Septiembre 2015	22045	Baldellou	3
Septiembre 2015	22046	Ballobar	44
Septiembre 2015	22047	Banastás	9
Septiembre 2015	22048	Barbastro	872
Septiembre 2015	22049	Barbués	3
Septiembre 2015	22050	Barbuñales	4
Septiembre 2015	22051	Bárcabo	4
Septiembre 2015	22052	Belver de Cinca	78
Septiembre 2015	22053	Benabarre	71
Septiembre 2015	22054	Benasque	139
Septiembre 2015	22055	Berbegal	20
Septiembre 2015	22057	Bielsa	39
Septiembre 2015	22058	Bierge	14
Septiembre 2015	22059	Biescas	94
Septiembre 2015	22060	Binaced	100
Septiembre 2015	22061	Binéfar	535
Septiembre 2015	22062	Bisaurri	11
Septiembre 2015	22063	Biscarrués	10
Septiembre 2015	22064	Blecua y Torres	10
Septiembre 2015	22066	Boltaña	50
Septiembre 2015	22067	Bonansa	5
Septiembre 2015	22068	Borau	1
Septiembre 2015	22069	Broto	56
Septiembre 2015	22072	Caldearenas	11
Septiembre 2015	22074	Campo	34
Septiembre 2015	22075	Camporrells	7
Septiembre 2015	22076	Canal de Berdún	17
Septiembre 2015	22077	Candasnos	25
Septiembre 2015	22078	Canfranc	35
Septiembre 2015	22079	Capdesaso	8
Septiembre 2015	22080	Capella	20
Septiembre 2015	22081	Casbas de Huesca	11
Septiembre 2015	22082	Castejón del Puente	35
Septiembre 2015	22083	Castejón de Monegros	15
Septiembre 2015	22084	Castejón de Sos	35
Septiembre 2015	22085	Castelflorite	7
Septiembre 2015	22086	Castiello de Jaca	14
Septiembre 2015	22087	Castigaleu	10
Septiembre 2015	22088	Castillazuelo	8
Septiembre 2015	22089	Castillonroy	23
Septiembre 2015	22090	Colungo	8
Septiembre 2015	22094	Chalamera	6
Septiembre 2015	22095	Chía	3
Septiembre 2015	22096	Chimillas	13
Septiembre 2015	22099	Esplús	58
Septiembre 2015	22102	Estada	8
Septiembre 2015	22103	Estadilla	44
Septiembre 2015	22105	Estopiñán del Castillo	13
Septiembre 2015	22107	Fanlo	7
Septiembre 2015	22109	Fiscal	19
Septiembre 2015	22110	Fonz	49
Septiembre 2015	22111	Foradada del Toscar	9
Septiembre 2015	22112	Fraga	801
Septiembre 2015	22113	Fueva (La)	26
Septiembre 2015	22114	Gistaín	7
Septiembre 2015	22115	Grado (El)	30
Septiembre 2015	22116	Grañén	126
Septiembre 2015	22117	Graus	200
Septiembre 2015	22119	Gurrea de Gállego	60
Septiembre 2015	22122	Hoz de Jaca	3
Septiembre 2015	22124	Huerto	14
Septiembre 2015	22125	Huesca	3170
Septiembre 2015	22126	Ibieca	4
Septiembre 2015	22127	Igriés	16
Septiembre 2015	22128	Ilche	13
Septiembre 2015	22129	Isábena	21
Septiembre 2015	22130	Jaca	722
Septiembre 2015	22131	Jasa	5
Septiembre 2015	22133	Labuerda	17
Septiembre 2015	22135	Laluenga	12
Septiembre 2015	22136	Lalueza	46
Septiembre 2015	22137	Lanaja	49
Septiembre 2015	22139	Laperdiguera	1
Septiembre 2015	22141	Lascellas-Ponzano	7
Septiembre 2015	22142	Lascuarre	7
Septiembre 2015	22143	Laspaúles	15
Septiembre 2015	22144	Laspuña	7
Septiembre 2015	22149	Loarre	12
Septiembre 2015	22150	Loporzano	17
Septiembre 2015	22151	Loscorrales	1
Septiembre 2015	22155	Monesma y Cajigar	5
Septiembre 2015	22156	Monflorite-Lascasas	21
Septiembre 2015	22157	Montanuy	19
Septiembre 2015	22158	Monzón	716
Septiembre 2015	22160	Naval	12
Septiembre 2015	22162	Novales	14
Septiembre 2015	22163	Nueno	26
Septiembre 2015	22164	Olvena	1
Septiembre 2015	22165	Ontiñena	14
Septiembre 2015	22167	Osso de Cinca	45
Septiembre 2015	22170	Panticosa	58
Septiembre 2015	22172	Peñalba	37
Septiembre 2015	22173	Peñas de Riglos (Las)	13
Septiembre 2015	22174	Peralta de Alcofea	33
Septiembre 2015	22175	Peralta de Calasanz	11
Septiembre 2015	22176	Peraltilla	4
Septiembre 2015	22177	Perarrúa	1
Septiembre 2015	22178	Pertusa	9
Septiembre 2015	22181	Piracés	4
Septiembre 2015	22182	Plan	14
Septiembre 2015	22184	Poleñino	13
Septiembre 2015	22186	Pozán de Vero	5
Septiembre 2015	22187	Puebla de Castro (La)	15
Septiembre 2015	22188	Puente de Montañana	14
Septiembre 2015	22189	Puértolas	15
Septiembre 2015	22190	Pueyo de Araguás (El)	10
Septiembre 2015	22193	Pueyo de Santa Cruz	11
Septiembre 2015	22195	Quicena	11
Septiembre 2015	22197	Robres	19
Septiembre 2015	22199	Sabiñánigo	366
Septiembre 2015	22200	Sahún	23
Septiembre 2015	22201	Salas Altas	12
Septiembre 2015	22202	Salas Bajas	12
Septiembre 2015	22203	Salillas	8
Septiembre 2015	22204	Sallent de Gállego	130
Septiembre 2015	22205	San Esteban de Litera	20
Septiembre 2015	22206	Sangarrén	13
Septiembre 2015	22207	San Juan de Plan	10
Septiembre 2015	22208	Santa Cilia	11
Septiembre 2015	22209	Santa Cruz de la Serós	11
Septiembre 2015	22212	Santaliestra y San Quílez	3
Septiembre 2015	22213	Sariñena	223
Septiembre 2015	22214	Secastilla	15
Septiembre 2015	22215	Seira	2
Septiembre 2015	22217	Sena	17
Septiembre 2015	22218	Senés de Alcubierre	5
Septiembre 2015	22220	Sesa	8
Septiembre 2015	22221	Sesué	8
Septiembre 2015	22222	Siétamo	20
Septiembre 2015	22223	Sopeira	4
Septiembre 2015	22225	Tamarite de Litera	211
Septiembre 2015	22226	Tardienta	46
Septiembre 2015	22227	Tella-Sin	7
Septiembre 2015	22228	Tierz	34
Septiembre 2015	22229	Tolva	9
Septiembre 2015	22230	Torla-Ordesa	29
Septiembre 2015	22232	Torralba de Aragón	7
Septiembre 2015	22233	Torre la Ribera	2
Septiembre 2015	22234	Torrente de Cinca	55
Septiembre 2015	22235	Torres de Alcanadre	6
Septiembre 2015	22236	Torres de Barbués	10
Septiembre 2015	22239	Tramaced	7
Septiembre 2015	22242	Valfarta	6
Septiembre 2015	22243	Valle de Bardají	2
Septiembre 2015	22244	Valle de Lierp	1
Septiembre 2015	22245	Velilla de Cinca	18
Septiembre 2015	22246	Beranuy	3
Septiembre 2015	22247	Viacamp y Litera	5
Septiembre 2015	22248	Vicién	8
Septiembre 2015	22249	Villanova	9
Septiembre 2015	22250	Villanúa	28
Septiembre 2015	22251	Villanueva de Sigena	21
Septiembre 2015	22252	Yebra de Basa	1
Septiembre 2015	22254	Zaidín	105
Septiembre 2015	22901	Valle de Hecho	48
Septiembre 2015	22902	Puente la Reina de Jaca	19
Septiembre 2015	22903	San Miguel del Cinca	42
Septiembre 2015	22904	Sotonera (La)	47
Septiembre 2015	22905	Lupiñén-Ortilla	21
Septiembre 2015	22906	Santa María de Dulcis	7
Septiembre 2015	22907	Aínsa-Sobrarbe	179
Septiembre 2015	22908	Hoz y Costeán	9
Septiembre 2015	22909	Vencillón	23
Septiembre 2015	44001	Ababuj	2
Septiembre 2015	44002	Abejuela	2
Septiembre 2015	44003	Aguatón	2
Septiembre 2015	44004	Aguaviva	27
Septiembre 2015	44005	Aguilar del Alfambra	4
Septiembre 2015	44006	Alacón	6
Septiembre 2015	44007	Alba	8
Septiembre 2015	44008	Albalate del Arzobispo	77
Septiembre 2015	44009	Albarracín	74
Septiembre 2015	44010	Albentosa	24
Septiembre 2015	44011	Alcaine	3
Septiembre 2015	44012	Alcalá de la Selva	25
Septiembre 2015	44013	Alcañiz	883
Septiembre 2015	44014	Alcorisa	141
Septiembre 2015	44016	Alfambra	26
Septiembre 2015	44017	Aliaga	29
Septiembre 2015	44018	Almohaja	1
Septiembre 2015	44019	Alobras	2
Septiembre 2015	44020	Alpeñés	1
Septiembre 2015	44021	Allepuz	6
Septiembre 2015	44022	Alloza	22
Septiembre 2015	44023	Allueva	2
Septiembre 2015	44024	Anadón	1
Septiembre 2015	44025	Andorra	248
Septiembre 2015	44026	Arcos de las Salinas	6
Septiembre 2015	44027	Arens de Lledó	4
Septiembre 2015	44028	Argente	9
Septiembre 2015	44029	Ariño	25
Septiembre 2015	44031	Azaila	8
Septiembre 2015	44032	Bádenas	1
Septiembre 2015	44033	Báguena	7
Septiembre 2015	44034	Bañón	5
Septiembre 2015	44035	Barrachina	7
Septiembre 2015	44036	Bea	1
Septiembre 2015	44037	Beceite	30
Septiembre 2015	44038	Belmonte de San José	5
Septiembre 2015	44039	Bello	9
Septiembre 2015	44040	Berge	7
Septiembre 2015	44041	Bezas	4
Septiembre 2015	44042	Blancas	2
Septiembre 2015	44043	Blesa	2
Septiembre 2015	44044	Bordón	7
Septiembre 2015	44045	Bronchales	21
Septiembre 2015	44046	Bueña	2
Septiembre 2015	44047	Burbáguena	11
Septiembre 2015	44048	Cabra de Mora	2
Septiembre 2015	44049	Calaceite	59
Septiembre 2015	44050	Calamocha	217
Septiembre 2015	44051	Calanda	184
Septiembre 2015	44052	Calomarde	1
Septiembre 2015	44053	Camañas	5
Septiembre 2015	44054	Camarena de la Sierra	5
Septiembre 2015	44055	Camarillas	6
Septiembre 2015	44056	Caminreal	32
Septiembre 2015	44059	Cantavieja	47
Septiembre 2015	44060	Cañada de Benatanduz	1
Septiembre 2015	44061	Cañada de Verich (La)	4
Septiembre 2015	44062	Cañada Vellida	3
Septiembre 2015	44063	Cañizar del Olivar	3
Septiembre 2015	44064	Cascante del Río	2
Septiembre 2015	44066	Castel de Cabra	3
Septiembre 2015	44067	Castelnou	13
Septiembre 2015	44068	Castelserás	39
Septiembre 2015	44070	Castellar (El)	2
Septiembre 2015	44071	Castellote	38
Septiembre 2015	44074	Cedrillas	41
Septiembre 2015	44075	Celadas	8
Septiembre 2015	44076	Cella	67
Septiembre 2015	44077	Cerollera (La)	4
Septiembre 2015	44080	Codoñera (La)	26
Septiembre 2015	44082	Corbalán	3
Septiembre 2015	44084	Cortes de Aragón	2
Septiembre 2015	44085	Cosa	4
Septiembre 2015	44086	Cretas	32
Septiembre 2015	44087	Crivillén	5
Septiembre 2015	44088	Cuba (La)	4
Septiembre 2015	44089	Cubla	2
Septiembre 2015	44090	Cucalón	3
Septiembre 2015	44092	Cuervo (El)	2
Septiembre 2015	44093	Cuevas de Almudén	6
Septiembre 2015	44094	Cuevas Labradas	3
Septiembre 2015	44096	Ejulve	9
Septiembre 2015	44097	Escorihuela	4
Septiembre 2015	44099	Escucha	15
Septiembre 2015	44100	Estercuel	5
Septiembre 2015	44101	Ferreruela de Huerva	2
Septiembre 2015	44102	Fonfría	1
Septiembre 2015	44103	Formiche Alto	8
Septiembre 2015	44105	Fórnoles	4
Septiembre 2015	44106	Fortanete	9
Septiembre 2015	44107	Foz-Calanda	5
Septiembre 2015	44108	Fresneda (La)	27
Septiembre 2015	44109	Frías de Albarracín	7
Septiembre 2015	44111	Fuentes Calientes	6
Septiembre 2015	44112	Fuentes Claras	13
Septiembre 2015	44113	Fuentes de Rubielos	6
Septiembre 2015	44114	Fuentespalda	15
Septiembre 2015	44115	Galve	13
Septiembre 2015	44116	Gargallo	8
Septiembre 2015	44117	Gea de Albarracín	11
Septiembre 2015	44118	Ginebrosa (La)	17
Septiembre 2015	44119	Griegos	5
Septiembre 2015	44120	Guadalaviar	4
Septiembre 2015	44121	Gúdar	6
Septiembre 2015	44122	Híjar	76
Septiembre 2015	44123	Hinojosa de Jarque	7
Septiembre 2015	44124	Hoz de la Vieja (La)	2
Septiembre 2015	44125	Huesa del Común	2
Septiembre 2015	44126	Iglesuela del Cid (La)	21
Septiembre 2015	44127	Jabaloyas	5
Septiembre 2015	44128	Jarque de la Val	4
Septiembre 2015	44129	Jatiel	1
Septiembre 2015	44130	Jorcas	4
Septiembre 2015	44131	Josa	3
Septiembre 2015	44132	Lagueruela	4
Septiembre 2015	44133	Lanzuela	1
Septiembre 2015	44135	Libros	1
Septiembre 2015	44136	Lidón	3
Septiembre 2015	44137	Linares de Mora	13
Septiembre 2015	44138	Loscos	7
Septiembre 2015	44141	Lledó	5
Septiembre 2015	44143	Manzanera	24
Septiembre 2015	44144	Martín del Río	16
Septiembre 2015	44145	Mas de las Matas	65
Septiembre 2015	44146	Mata de los Olmos (La)	14
Septiembre 2015	44147	Mazaleón	30
Septiembre 2015	44148	Mezquita de Jarque	8
Septiembre 2015	44149	Mirambel	8
Septiembre 2015	44151	Molinos	12
Septiembre 2015	44152	Monforte de Moyuela	1
Septiembre 2015	44153	Monreal del Campo	95
Septiembre 2015	44154	Monroyo	17
Septiembre 2015	44155	Montalbán	55
Septiembre 2015	44156	Monteagudo del Castillo	2
Septiembre 2015	44157	Monterde de Albarracín	1
Septiembre 2015	44158	Mora de Rubielos	90
Septiembre 2015	44159	Moscardón	3
Septiembre 2015	44160	Mosqueruela	34
Septiembre 2015	44161	Muniesa	26
Septiembre 2015	44163	Noguera de Albarracín	2
Septiembre 2015	44165	Nogueruelas	9
Septiembre 2015	44167	Obón	4
Septiembre 2015	44168	Odón	2
Septiembre 2015	44169	Ojos Negros	8
Septiembre 2015	44171	Olba	8
Septiembre 2015	44172	Oliete	17
Septiembre 2015	44173	Olmos (Los)	1
Septiembre 2015	44174	Orihuela del Tremedal	14
Septiembre 2015	44175	Orrios	8
Septiembre 2015	44176	Palomar de Arroyos	4
Septiembre 2015	44177	Pancrudo	5
Septiembre 2015	44178	Parras de Castellote (Las)	4
Septiembre 2015	44179	Peñarroya de Tastavins	26
Septiembre 2015	44180	Peracense	3
Septiembre 2015	44181	Peralejos	4
Septiembre 2015	44182	Perales del Alfambra	15
Septiembre 2015	44183	Pitarque	4
Septiembre 2015	44184	Plou	1
Septiembre 2015	44185	Pobo (El)	3
Septiembre 2015	44187	Portellada (La)	12
Septiembre 2015	44189	Pozondón	3
Septiembre 2015	44190	Pozuel del Campo	3
Septiembre 2015	44191	Puebla de Híjar (La)	60
Septiembre 2015	44192	Puebla de Valverde (La)	30
Septiembre 2015	44193	Puertomingalvo	8
Septiembre 2015	44194	Ráfales	9
Septiembre 2015	44195	Rillo	3
Septiembre 2015	44196	Riodeva	3
Septiembre 2015	44197	Ródenas	4
Septiembre 2015	44198	Royuela	7
Septiembre 2015	44200	Rubielos de la Cérida	1
Septiembre 2015	44201	Rubielos de Mora	35
Septiembre 2015	44205	Samper de Calanda	27
Septiembre 2015	44206	San Agustín	6
Septiembre 2015	44207	San Martín del Río	5
Septiembre 2015	44208	Santa Cruz de Nogueras	2
Septiembre 2015	44209	Santa Eulalia	48
Septiembre 2015	44210	Sarrión	59
Septiembre 2015	44212	Seno	5
Septiembre 2015	44213	Singra	2
Septiembre 2015	44215	Terriente	6
Septiembre 2015	44216	Teruel	2066
Septiembre 2015	44217	Toril y Masegoso	1
Septiembre 2015	44219	Tornos	6
Septiembre 2015	44220	Torralba de los Sisones	8
Septiembre 2015	44221	Torrecilla de Alcañiz	16
Septiembre 2015	44222	Torrecilla del Rebollar	2
Septiembre 2015	44223	Torre de Arcas	4
Septiembre 2015	44224	Torre de las Arcas	4
Septiembre 2015	44225	Torre del Compte	15
Septiembre 2015	44226	Torrelacárcel	8
Septiembre 2015	44227	Torre los Negros	5
Septiembre 2015	44228	Torremocha de Jiloca	7
Septiembre 2015	44229	Torres de Albarracín	11
Septiembre 2015	44230	Torrevelilla	5
Septiembre 2015	44231	Torrijas	3
Septiembre 2015	44232	Torrijo del Campo	15
Septiembre 2015	44234	Tramacastiel	3
Septiembre 2015	44235	Tramacastilla	10
Septiembre 2015	44236	Tronchón	6
Septiembre 2015	44237	Urrea de Gaén	14
Septiembre 2015	44238	Utrillas	77
Septiembre 2015	44239	Valacloche	1
Septiembre 2015	44240	Valbona	9
Septiembre 2015	44241	Valdealgorfa	30
Septiembre 2015	44243	Valdecuenca	3
Septiembre 2015	44244	Valdelinares	5
Septiembre 2015	44245	Valdeltormo	12
Septiembre 2015	44246	Valderrobres	158
Septiembre 2015	44247	Valjunquera	11
Septiembre 2015	44249	Vallecillo (El)	2
Septiembre 2015	44250	Veguillas de la Sierra	2
Septiembre 2015	44251	Villafranca del Campo	12
Septiembre 2015	44252	Villahermosa del Campo	3
Septiembre 2015	44256	Villanueva del Rebollar de la Sierra	2
Septiembre 2015	44257	Villar del Cobo	4
Septiembre 2015	44260	Villarluengo	9
Septiembre 2015	44261	Villarquemado	28
Septiembre 2015	44262	Villarroya de los Pinares	6
Septiembre 2015	44263	Villastar	10
Septiembre 2015	44264	Villel	9
Septiembre 2015	44265	Vinaceite	17
Septiembre 2015	44266	Visiedo	4
Septiembre 2015	44267	Vivel del Río Martín	5
Septiembre 2015	50001	Abanto	2
Septiembre 2015	50002	Acered	9
Septiembre 2015	50003	Agón	6
Septiembre 2015	50004	Aguarón	63
Septiembre 2015	50005	Aguilón	6
Septiembre 2015	50006	Ainzón	32
Septiembre 2015	50008	Alagón	204
Septiembre 2015	50009	Alarba	4
Septiembre 2015	50010	Alberite de San Juan	5
Septiembre 2015	50011	Albeta	8
Septiembre 2015	50012	Alborge	7
Septiembre 2015	50013	Alcalá de Ebro	11
Septiembre 2015	50014	Alcalá de Moncayo	3
Septiembre 2015	50015	Alconchel de Ariza	5
