Municipio código	Municipio nombre	Año	Orden	Siglas	Votos
44245	Valdeltormo	2015	4	PAR	98
44246	Valderrobres	2007	1	PSOE	222
44246	Valderrobres	2007	2	PP	495
44246	Valderrobres	2007	3	PAR	236
44246	Valderrobres	2007	4	CHA	110
44246	Valderrobres	2007	5	IU	57
44246	Valderrobres	2011	1	PP	608
44246	Valderrobres	2011	2	PSOE	160
44246	Valderrobres	2011	3	PAR	207
44246	Valderrobres	2011	4	CHA	110
44246	Valderrobres	2015	1	PP	577
44246	Valderrobres	2015	2	PSOE	148
44246	Valderrobres	2015	4	PAR	126
44246	Valderrobres	2015	7	CHA	254
44247	Valjunquera	2007	1	PSOE	108
44247	Valjunquera	2007	2	PP	45
44247	Valjunquera	2007	3	PAR	116
44247	Valjunquera	2011	1	PP	41
44247	Valjunquera	2011	2	PSOE	78
44247	Valjunquera	2011	3	PAR	124
44247	Valjunquera	2015	1	PP	46
44247	Valjunquera	2015	2	PSOE	120
44247	Valjunquera	2015	4	PAR	67
44247	Valjunquera	2015	7	CHA	5
44249	Vallecillo (El)	2007	1	PSOE	39
44249	Vallecillo (El)	2007	2	PP	14
44249	Vallecillo (El)	2007	3	PAR	1
44249	Vallecillo (El)	2011	1	PP	32
44249	Vallecillo (El)	2011	2	PSOE	25
44249	Vallecillo (El)	2015	1	PP	36
44249	Vallecillo (El)	2015	4	PAR	0
44249	Vallecillo (El)	2015	7	CHA	12
44250	Veguillas de la Sierra	2007	1	PSOE	10
44250	Veguillas de la Sierra	2007	2	PP	0
44250	Veguillas de la Sierra	2007	3	PAR	14
44250	Veguillas de la Sierra	2011	1	PP	1
44250	Veguillas de la Sierra	2011	2	PSOE	1
44250	Veguillas de la Sierra	2011	3	PAR	13
44250	Veguillas de la Sierra	2015	1	PP	13
44250	Veguillas de la Sierra	2015	4	PAR	0
44251	Villafranca del Campo	2007	1	PSOE	47
44251	Villafranca del Campo	2007	2	PP	123
44251	Villafranca del Campo	2007	3	PAR	66
44251	Villafranca del Campo	2011	1	PP	128
44251	Villafranca del Campo	2011	2	PSOE	52
44251	Villafranca del Campo	2011	3	PAR	52
44251	Villafranca del Campo	2015	1	PP	69
44251	Villafranca del Campo	2015	2	PSOE	33
44251	Villafranca del Campo	2015	4	PAR	79
44252	Villahermosa del Campo	2007	1	PSOE	12
44252	Villahermosa del Campo	2007	2	PP	2
44252	Villahermosa del Campo	2007	3	PAR	43
44252	Villahermosa del Campo	2007	4	CHA	0
44252	Villahermosa del Campo	2011	1	PP	6
44252	Villahermosa del Campo	2011	2	PSOE	17
44252	Villahermosa del Campo	2011	3	PAR	41
44252	Villahermosa del Campo	2015	2	PSOE	9
44252	Villahermosa del Campo	2015	4	PAR	48
44256	Villanueva del Rebollar de la Sierra	2007	1	PSOE	0
44256	Villanueva del Rebollar de la Sierra	2007	2	PP	0
44256	Villanueva del Rebollar de la Sierra	2007	3	PAR	32
44256	Villanueva del Rebollar de la Sierra	2011	1	PP	1
44256	Villanueva del Rebollar de la Sierra	2011	7	COMPROMISO CON ARAGON	27
44256	Villanueva del Rebollar de la Sierra	2015	2	PSOE	0
44256	Villanueva del Rebollar de la Sierra	2015	4	PAR	30
44257	Villar del Cobo	2007	1	PSOE	70
44257	Villar del Cobo	2007	2	PP	60
44257	Villar del Cobo	2007	3	PAR	53
44257	Villar del Cobo	2007	4	CHA	9
44257	Villar del Cobo	2007	5	IU	3
44257	Villar del Cobo	2011	1	PP	65
44257	Villar del Cobo	2011	2	PSOE	75
44257	Villar del Cobo	2011	3	PAR	41
44257	Villar del Cobo	2011	4	CHA	15
44257	Villar del Cobo	2015	1	PP	52
44257	Villar del Cobo	2015	2	PSOE	34
44257	Villar del Cobo	2015	4	PAR	45
44257	Villar del Cobo	2015	7	CHA	10
44258	Villar del Salz	2007	1	PSOE	21
44258	Villar del Salz	2007	2	PP	44
44258	Villar del Salz	2007	3	PAR	2
44258	Villar del Salz	2007	4	CHA	0
44258	Villar del Salz	2011	1	PP	30
44258	Villar del Salz	2011	2	PSOE	9
44258	Villar del Salz	2011	3	PAR	14
44258	Villar del Salz	2015	1	PP	28
44258	Villar del Salz	2015	2	PSOE	8
44258	Villar del Salz	2015	4	PAR	21
44260	Villarluengo	2007	1	PSOE	43
44260	Villarluengo	2007	2	PP	85
44260	Villarluengo	2007	3	PAR	15
44260	Villarluengo	2007	4	CHA	2
44260	Villarluengo	2007	5	IU	0
44260	Villarluengo	2011	1	PP	77
44260	Villarluengo	2011	2	PSOE	41
44260	Villarluengo	2011	3	PAR	33
44260	Villarluengo	2011	4	CHA	2
44260	Villarluengo	2015	1	PP	60
44260	Villarluengo	2015	2	PSOE	45
44260	Villarluengo	2015	4	PAR	56
44261	Villarquemado	2007	1	PSOE	395
44261	Villarquemado	2007	2	PP	138
44261	Villarquemado	2007	4	CHA	165
44261	Villarquemado	2011	1	PP	232
44261	Villarquemado	2011	2	PSOE	355
44261	Villarquemado	2011	3	PAR	16
44261	Villarquemado	2015	1	PP	200
44261	Villarquemado	2015	2	PSOE	316
44262	Villarroya de los Pinares	2007	1	PSOE	7
44262	Villarroya de los Pinares	2007	2	PP	74
44262	Villarroya de los Pinares	2007	3	PAR	57
44262	Villarroya de los Pinares	2007	4	CHA	5
44262	Villarroya de los Pinares	2007	5	IU	1
44262	Villarroya de los Pinares	2011	1	PP	55
44262	Villarroya de los Pinares	2011	2	PSOE	49
44262	Villarroya de los Pinares	2011	3	PAR	56
44262	Villarroya de los Pinares	2011	4	CHA	8
44262	Villarroya de los Pinares	2015	1	PP	29
44262	Villarroya de los Pinares	2015	2	PSOE	27
44262	Villarroya de los Pinares	2015	4	PAR	61
44262	Villarroya de los Pinares	2015	5	C's	37
44263	Villastar	2007	1	PSOE	55
44263	Villastar	2007	2	PP	27
44263	Villastar	2007	3	PAR	90
44263	Villastar	2007	4	CHA	57
44263	Villastar	2011	1	PP	73
44263	Villastar	2011	2	PSOE	63
44263	Villastar	2011	3	PAR	37
44263	Villastar	2011	4	CHA	56
44263	Villastar	2011	7	COMPROMISO CON ARAGON	24
44263	Villastar	2015	1	PP	62
44263	Villastar	2015	2	PSOE	61
44263	Villastar	2015	4	PAR	23
44263	Villastar	2015	7	CHA	108
44264	Villel	2007	1	PSOE	87
44264	Villel	2007	2	PP	41
44264	Villel	2007	3	PAR	126
44264	Villel	2011	1	PP	92
44264	Villel	2011	2	PSOE	68
44264	Villel	2011	3	PAR	52
44264	Villel	2015	1	PP	32
44264	Villel	2015	2	PSOE	67
44264	Villel	2015	4	PAR	80
44264	Villel	2015	5	C's	25
44265	Vinaceite	2007	1	PSOE	56
44265	Vinaceite	2007	2	PP	136
44265	Vinaceite	2007	3	PAR	34
44265	Vinaceite	2007	4	CHA	1
44265	Vinaceite	2011	1	PP	98
44265	Vinaceite	2011	2	PSOE	20
44265	Vinaceite	2011	3	PAR	34
44265	Vinaceite	2011	8	FIA	36
44265	Vinaceite	2015	1	PP	73
44265	Vinaceite	2015	2	PSOE	16
44265	Vinaceite	2015	4	PAR	30
44265	Vinaceite	2015	5	C's	38
44266	Visiedo	2007	1	PSOE	19
44266	Visiedo	2007	2	PP	43
44266	Visiedo	2007	3	PAR	54
44266	Visiedo	2007	4	CHA	27
44266	Visiedo	2011	1	PP	69
44266	Visiedo	2011	2	PSOE	4
44266	Visiedo	2011	3	PAR	29
44266	Visiedo	2011	4	CHA	5
44266	Visiedo	2015	1	PP	41
44266	Visiedo	2015	2	PSOE	60
44266	Visiedo	2015	4	PAR	37
44267	Vivel del Río Martín	2007	1	PSOE	1
44267	Vivel del Río Martín	2007	2	PP	27
44267	Vivel del Río Martín	2007	3	PAR	40
44267	Vivel del Río Martín	2007	4	CHA	1
44267	Vivel del Río Martín	2011	1	PP	45
44267	Vivel del Río Martín	2011	2	PSOE	1
44267	Vivel del Río Martín	2011	3	PAR	16
44267	Vivel del Río Martín	2011	4	CHA	3
44267	Vivel del Río Martín	2011	7	COMPROMISO CON ARAGON	7
44267	Vivel del Río Martín	2015	1	PP	29
44267	Vivel del Río Martín	2015	2	PSOE	12
44267	Vivel del Río Martín	2015	4	PAR	8
44267	Vivel del Río Martín	2015	12	COMPROMISO CON ARAGON	0
44268	Zoma (La)	2007	1	PSOE	16
44268	Zoma (La)	2007	2	PP	0
44268	Zoma (La)	2007	3	PAR	11
44268	Zoma (La)	2011	1	PP	2
44268	Zoma (La)	2011	2	PSOE	22
44268	Zoma (La)	2011	3	PAR	1
44268	Zoma (La)	2015	1	PP	0
44268	Zoma (La)	2015	2	PSOE	18
50001	Abanto	2007	1	PSOE	42
50001	Abanto	2007	2	PP	64
50001	Abanto	2007	3	PAR	0
50001	Abanto	2007	4	CHA	2
50001	Abanto	2007	5	IU	0
50001	Abanto	2011	1	PP	73
50001	Abanto	2011	2	PSOE	32
50001	Abanto	2011	3	PAR	31
50001	Abanto	2015	1	PP	73
50001	Abanto	2015	2	PSOE	13
50002	Acered	2007	1	PSOE	59
50002	Acered	2007	2	PP	38
50002	Acered	2007	3	PAR	47
50002	Acered	2007	4	CHA	1
50002	Acered	2007	5	IU	0
50002	Acered	2011	1	PP	4
50002	Acered	2011	2	PSOE	59
50002	Acered	2011	3	PAR	96
50002	Acered	2015	1	PP	13
50002	Acered	2015	2	PSOE	33
50002	Acered	2015	4	PAR	73
50002	Acered	2015	7	CHA	0
50003	Agón	2007	1	PSOE	84
50003	Agón	2007	2	PP	9
50003	Agón	2007	3	PAR	17
50003	Agón	2007	4	CHA	33
50003	Agón	2011	1	PP	10
50003	Agón	2011	2	PSOE	70
50003	Agón	2011	3	PAR	32
50003	Agón	2011	4	CHA	22
50003	Agón	2015	1	PP	5
50003	Agón	2015	2	PSOE	53
50003	Agón	2015	4	PAR	33
50003	Agón	2015	7	CHA	32
50004	Aguarón	2007	1	PSOE	369
50004	Aguarón	2007	2	PP	84
50004	Aguarón	2007	3	PAR	25
50004	Aguarón	2007	4	CHA	88
50004	Aguarón	2011	1	PP	105
50004	Aguarón	2011	2	PSOE	291
50004	Aguarón	2011	3	PAR	9
50004	Aguarón	2011	4	CHA	88
50004	Aguarón	2015	1	PP	120
50004	Aguarón	2015	2	PSOE	217
50004	Aguarón	2015	7	CHA	85
50005	Aguilón	2007	1	PSOE	3
50005	Aguilón	2007	2	PP	140
50005	Aguilón	2007	3	PAR	86
50005	Aguilón	2011	1	PP	142
50005	Aguilón	2011	2	PSOE	15
50005	Aguilón	2011	3	PAR	38
50005	Aguilón	2011	4	CHA	9
50005	Aguilón	2015	1	PP	131
50005	Aguilón	2015	2	PSOE	85
50006	Ainzón	2007	1	PSOE	498
50006	Ainzón	2007	2	PP	228
50006	Ainzón	2007	3	PAR	53
50006	Ainzón	2011	1	PP	371
50006	Ainzón	2011	2	PSOE	386
50006	Ainzón	2015	1	PP	299
50006	Ainzón	2015	2	PSOE	375
50007	Aladrén	2007	1	PSOE	2
50007	Aladrén	2007	2	PP	1
50007	Aladrén	2007	3	PAR	39
50007	Aladrén	2007	4	CHA	1
50007	Aladrén	2011	1	PP	1
50007	Aladrén	2011	2	PSOE	12
50007	Aladrén	2011	3	PAR	37
50007	Aladrén	2015	1	PP	3
50007	Aladrén	2015	2	PSOE	7
50007	Aladrén	2015	88	JUNTOS POR ALADRÉN	23
50008	Alagón	2007	1	PSOE	1598
50008	Alagón	2007	2	PP	343
50008	Alagón	2007	3	PAR	1078
50008	Alagón	2007	4	CHA	148
50008	Alagón	2007	5	IU	268
50008	Alagón	2011	1	PP	414
50008	Alagón	2011	2	PSOE	1346
50008	Alagón	2011	3	PAR	945
50008	Alagón	2011	4	CHA	261
50008	Alagón	2011	5	IU	314
50008	Alagón	2015	1	PP	289
50008	Alagón	2015	2	PSOE	1096
50008	Alagón	2015	4	PAR	816
50008	Alagón	2015	7	CHA	409
50008	Alagón	2015	13	ARAGONSIPUEDE	228
50008	Alagón	2015	41	CCA-ZGZ	479
50009	Alarba	2007	1	PSOE	50
50009	Alarba	2007	2	PP	33
50009	Alarba	2007	3	PAR	34
50009	Alarba	2007	4	CHA	8
50009	Alarba	2011	1	PP	48
50009	Alarba	2011	2	PSOE	60
50009	Alarba	2011	3	PAR	7
50009	Alarba	2015	1	PP	41
50009	Alarba	2015	2	PSOE	40
50009	Alarba	2015	4	PAR	38
50010	Alberite de San Juan	2007	1	PSOE	2
50010	Alberite de San Juan	2007	2	PP	5
50010	Alberite de San Juan	2007	3	PAR	44
50010	Alberite de San Juan	2007	4	CHA	1
50010	Alberite de San Juan	2011	1	PP	6
50010	Alberite de San Juan	2011	2	PSOE	3
50010	Alberite de San Juan	2011	3	PAR	46
50010	Alberite de San Juan	2015	1	PP	3
50010	Alberite de San Juan	2015	2	PSOE	1
50010	Alberite de San Juan	2015	4	PAR	43
50011	Albeta	2007	1	PSOE	80
50011	Albeta	2007	2	PP	10
50011	Albeta	2007	4	CHA	10
50011	Albeta	2011	1	PP	12
50011	Albeta	2011	2	PSOE	89
50011	Albeta	2015	1	PP	4
50011	Albeta	2015	2	PSOE	90
50011	Albeta	2015	7	CHA	7
50012	Alborge	2007	1	PSOE	61
50012	Alborge	2007	2	PP	12
50012	Alborge	2007	3	PAR	11
50012	Alborge	2007	4	CHA	3
50012	Alborge	2007	5	IU	3
50012	Alborge	2011	1	PP	3
50012	Alborge	2011	2	PSOE	57
50012	Alborge	2011	3	PAR	4
50012	Alborge	2011	4	CHA	7
50012	Alborge	2011	5	IU	2
50012	Alborge	2015	1	PP	6
50012	Alborge	2015	2	PSOE	53
50012	Alborge	2015	4	PAR	5
50012	Alborge	2015	7	CHA	42
50013	Alcalá de Ebro	2007	1	PSOE	104
50013	Alcalá de Ebro	2007	2	PP	89
50013	Alcalá de Ebro	2007	3	PAR	13
50013	Alcalá de Ebro	2011	1	PP	51
50013	Alcalá de Ebro	2011	2	PSOE	116
50013	Alcalá de Ebro	2011	3	PAR	43
50013	Alcalá de Ebro	2015	1	PP	44
50013	Alcalá de Ebro	2015	2	PSOE	119
50013	Alcalá de Ebro	2015	4	PAR	27
50014	Alcalá de Moncayo	2007	1	PSOE	29
50014	Alcalá de Moncayo	2007	2	PP	39
50014	Alcalá de Moncayo	2007	3	PAR	82
50014	Alcalá de Moncayo	2007	4	CHA	0
50014	Alcalá de Moncayo	2011	1	PP	32
50014	Alcalá de Moncayo	2011	2	PSOE	24
50014	Alcalá de Moncayo	2011	3	PAR	97
50014	Alcalá de Moncayo	2011	4	CHA	13
50014	Alcalá de Moncayo	2011	5	IU	8
50014	Alcalá de Moncayo	2015	1	PP	37
50014	Alcalá de Moncayo	2015	2	PSOE	22
50014	Alcalá de Moncayo	2015	4	PAR	72
50015	Alconchel de Ariza	2007	1	PSOE	68
50015	Alconchel de Ariza	2007	2	PP	7
50015	Alconchel de Ariza	2007	3	PAR	34
50015	Alconchel de Ariza	2007	4	CHA	0
50015	Alconchel de Ariza	2007	5	IU	2
50015	Alconchel de Ariza	2011	1	PP	7
50015	Alconchel de Ariza	2011	2	PSOE	64
50015	Alconchel de Ariza	2011	3	PAR	1
50015	Alconchel de Ariza	2015	1	PP	1
50015	Alconchel de Ariza	2015	2	PSOE	53
50015	Alconchel de Ariza	2015	4	PAR	0
50016	Aldehuela de Liestos	2007	1	PSOE	14
50016	Aldehuela de Liestos	2007	2	PP	4
50016	Aldehuela de Liestos	2007	3	PAR	37
50016	Aldehuela de Liestos	2011	1	PP	6
50016	Aldehuela de Liestos	2011	2	PSOE	2
50016	Aldehuela de Liestos	2011	3	PAR	32
50016	Aldehuela de Liestos	2015	1	PP	6
50016	Aldehuela de Liestos	2015	2	PSOE	36
50017	Alfajarín	2007	1	PSOE	287
50017	Alfajarín	2007	2	PP	139
50017	Alfajarín	2007	3	PAR	532
50017	Alfajarín	2007	4	CHA	91
50017	Alfajarín	2007	5	IU	55
50017	Alfajarín	2011	1	PP	265
50017	Alfajarín	2011	2	PSOE	232
50017	Alfajarín	2011	3	PAR	416
50017	Alfajarín	2011	4	CHA	266
50017	Alfajarín	2015	1	PP	226
50017	Alfajarín	2015	2	PSOE	211
50017	Alfajarín	2015	4	PAR	494
50017	Alfajarín	2015	61	GA-ZGZ	172
50017	Alfajarín	2015	84	A.E.L.H.A.	42
50018	Alfamén	2007	1	PSOE	354
50018	Alfamén	2007	2	PP	59
50018	Alfamén	2007	3	PAR	339
50018	Alfamén	2011	1	PP	119
50018	Alfamén	2011	2	PSOE	347
50018	Alfamén	2011	3	PAR	332
50018	Alfamén	2011	4	CHA	23
50018	Alfamén	2015	1	PP	70
50018	Alfamén	2015	2	PSOE	337
50018	Alfamén	2015	4	PAR	373
50018	Alfamén	2015	7	CHA	27
50019	Alforque	2007	1	PSOE	55
50019	Alforque	2007	2	PP	1
50019	Alforque	2007	3	PAR	1
50019	Alforque	2011	1	PP	5
50019	Alforque	2011	2	PSOE	34
50019	Alforque	2011	3	PAR	5
50019	Alforque	2011	4	CHA	6
50019	Alforque	2011	5	IU	1
50019	Alforque	2015	1	PP	22
50019	Alforque	2015	2	PSOE	28
50019	Alforque	2015	4	PAR	0
50019	Alforque	2015	7	CHA	2
50020	Alhama de Aragón	2007	1	PSOE	98
50020	Alhama de Aragón	2007	2	PP	127
50020	Alhama de Aragón	2007	3	PAR	300
50020	Alhama de Aragón	2007	4	CHA	193
50020	Alhama de Aragón	2011	1	PP	80
50020	Alhama de Aragón	2011	2	PSOE	152
50020	Alhama de Aragón	2011	3	PAR	174
50020	Alhama de Aragón	2011	4	CHA	270
50020	Alhama de Aragón	2015	1	PP	75
50020	Alhama de Aragón	2015	2	PSOE	71
50020	Alhama de Aragón	2015	4	PAR	235
50020	Alhama de Aragón	2015	7	CHA	200
50021	Almochuel	2007	1	PSOE	0
50021	Almochuel	2007	2	PP	1
50021	Almochuel	2007	3	PAR	25
50021	Almochuel	2007	4	CHA	0
50021	Almochuel	2011	1	PP	12
50021	Almochuel	2011	2	PSOE	3
50021	Almochuel	2011	3	PAR	26
50021	Almochuel	2015	2	PSOE	0
50021	Almochuel	2015	4	PAR	21
50021	Almochuel	2015	17	IU-ZGZ	8
50022	Almolda (La)	2007	1	PSOE	181
50022	Almolda (La)	2007	2	PP	73
50022	Almolda (La)	2007	3	PAR	148
50022	Almolda (La)	2007	33	A AL	50
50022	Almolda (La)	2011	1	PP	85
50022	Almolda (La)	2011	2	PSOE	120
50022	Almolda (La)	2011	3	PAR	185
50022	Almolda (La)	2011	8	FIA	48
50022	Almolda (La)	2015	1	PP	82
50022	Almolda (La)	2015	2	PSOE	172
50022	Almolda (La)	2015	4	PAR	151
50023	Almonacid de la Cuba	2007	1	PSOE	83
50023	Almonacid de la Cuba	2007	2	PP	3
50023	Almonacid de la Cuba	2007	3	PAR	147
50023	Almonacid de la Cuba	2011	1	PP	1
50023	Almonacid de la Cuba	2011	2	PSOE	66
50023	Almonacid de la Cuba	2011	3	PAR	137
50023	Almonacid de la Cuba	2015	1	PP	2
50023	Almonacid de la Cuba	2015	2	PSOE	46
50023	Almonacid de la Cuba	2015	4	PAR	137
50023	Almonacid de la Cuba	2015	7	CHA	5
50023	Almonacid de la Cuba	2015	30	BAR	1
50024	Almonacid de la Sierra	2007	1	PSOE	515
50024	Almonacid de la Sierra	2007	2	PP	30
50024	Almonacid de la Sierra	2007	3	PAR	10
50024	Almonacid de la Sierra	2007	4	CHA	37
50024	Almonacid de la Sierra	2011	1	PP	66
50024	Almonacid de la Sierra	2011	2	PSOE	462
50024	Almonacid de la Sierra	2015	1	PP	55
50024	Almonacid de la Sierra	2015	2	PSOE	439
50025	Almunia de Doña Godina (La)	2007	1	PSOE	1051
50025	Almunia de Doña Godina (La)	2007	2	PP	1256
50025	Almunia de Doña Godina (La)	2007	3	PAR	251
50025	Almunia de Doña Godina (La)	2007	4	CHA	607
50025	Almunia de Doña Godina (La)	2011	1	PP	1681
50025	Almunia de Doña Godina (La)	2011	2	PSOE	978
50025	Almunia de Doña Godina (La)	2011	3	PAR	161
50025	Almunia de Doña Godina (La)	2011	4	CHA	430
50025	Almunia de Doña Godina (La)	2015	1	PP	989
50025	Almunia de Doña Godina (La)	2015	2	PSOE	1163
50025	Almunia de Doña Godina (La)	2015	4	PAR	185
50025	Almunia de Doña Godina (La)	2015	7	CHA	629
50026	Alpartir	2007	1	PSOE	260
50026	Alpartir	2007	2	PP	33
50026	Alpartir	2007	3	PAR	42
50026	Alpartir	2007	4	CHA	55
50026	Alpartir	2011	1	PP	155
50026	Alpartir	2011	2	PSOE	210
50026	Alpartir	2011	3	PAR	7
50026	Alpartir	2015	1	PP	141
50026	Alpartir	2015	2	PSOE	203
50027	Ambel	2007	1	PSOE	151
50027	Ambel	2007	2	PP	26
50027	Ambel	2007	3	PAR	31
50027	Ambel	2011	1	PP	101
50027	Ambel	2011	2	PSOE	81
50027	Ambel	2011	5	IU	42
50027	Ambel	2015	1	PP	115
50027	Ambel	2015	2	PSOE	61
50028	Anento	2007	1	PSOE	72
50028	Anento	2007	2	PP	33
50028	Anento	2007	3	PAR	5
50028	Anento	2007	4	CHA	37
50028	Anento	2011	2	PSOE	60
50028	Anento	2011	4	CHA	27
50028	Anento	2015	1	PP	21
50028	Anento	2015	2	PSOE	40
50028	Anento	2015	4	PAR	2
50028	Anento	2015	7	CHA	31
50029	Aniñón	2007	1	PSOE	410
50029	Aniñón	2007	2	PP	79
50029	Aniñón	2007	3	PAR	56
50029	Aniñón	2011	1	PP	86
50029	Aniñón	2011	2	PSOE	382
50029	Aniñón	2011	3	PAR	73
50029	Aniñón	2015	1	PP	115
50029	Aniñón	2015	2	PSOE	333
50029	Aniñón	2015	4	PAR	4
50030	Añón de Moncayo	2007	1	PSOE	45
50030	Añón de Moncayo	2007	2	PP	103
50030	Añón de Moncayo	2007	3	PAR	32
50030	Añón de Moncayo	2007	4	CHA	22
50030	Añón de Moncayo	2011	1	PP	75
50030	Añón de Moncayo	2011	2	PSOE	22
50030	Añón de Moncayo	2011	3	PAR	64
50030	Añón de Moncayo	2011	4	CHA	36
50030	Añón de Moncayo	2011	5	IU	11
50030	Añón de Moncayo	2015	1	PP	83
50030	Añón de Moncayo	2015	2	PSOE	2
50030	Añón de Moncayo	2015	4	PAR	106
50031	Aranda de Moncayo	2007	1	PSOE	102
50031	Aranda de Moncayo	2007	2	PP	69
50031	Aranda de Moncayo	2007	3	PAR	0
50031	Aranda de Moncayo	2007	4	CHA	0
50031	Aranda de Moncayo	2007	5	IU	0
50031	Aranda de Moncayo	2011	1	PP	21
50031	Aranda de Moncayo	2011	2	PSOE	78
50031	Aranda de Moncayo	2011	3	PAR	19
50031	Aranda de Moncayo	2015	1	PP	58
50031	Aranda de Moncayo	2015	2	PSOE	41
50031	Aranda de Moncayo	2015	4	PAR	56
50031	Aranda de Moncayo	2015	7	CHA	37
50032	Arándiga	2007	1	PSOE	4
50032	Arándiga	2007	2	PP	187
50032	Arándiga	2007	3	PAR	2
50032	Arándiga	2007	22	IA	128
50032	Arándiga	2011	1	PP	171
50032	Arándiga	2011	2	PSOE	2
50032	Arándiga	2011	4	CHA	109
50032	Arándiga	2015	1	PP	97
50032	Arándiga	2015	2	PSOE	2
50032	Arándiga	2015	4	PAR	2
50032	Arándiga	2015	7	CHA	117
50033	Ardisa	2007	1	PSOE	20
50033	Ardisa	2007	2	PP	1
50033	Ardisa	2007	3	PAR	51
50033	Ardisa	2011	1	PP	2
50033	Ardisa	2011	2	PSOE	18
50033	Ardisa	2011	3	PAR	44
50033	Ardisa	2015	1	PP	0
50033	Ardisa	2015	2	PSOE	11
50033	Ardisa	2015	4	PAR	36
50033	Ardisa	2015	7	CHA	15
50034	Ariza	2007	1	PSOE	559
50034	Ariza	2007	2	PP	85
50034	Ariza	2007	3	PAR	75
50034	Ariza	2007	4	CHA	24
50034	Ariza	2011	1	PP	70
50034	Ariza	2011	2	PSOE	520
50034	Ariza	2011	3	PAR	147
50034	Ariza	2015	1	PP	93
50034	Ariza	2015	2	PSOE	487
50034	Ariza	2015	4	PAR	26
50035	Artieda	2007	1	PSOE	11
50035	Artieda	2007	2	PP	5
50035	Artieda	2007	4	CHA	53
50035	Artieda	2011	2	PSOE	8
50035	Artieda	2011	4	CHA	40
50035	Artieda	2011	36	PYLN	29
50035	Artieda	2015	1	PP	1
50035	Artieda	2015	2	PSOE	1
50035	Artieda	2015	7	CHA	37
50035	Artieda	2015	15	CAMBIAR	15
50036	Asín	2007	1	PSOE	45
50036	Asín	2007	2	PP	11
50036	Asín	2007	3	PAR	32
50036	Asín	2007	4	CHA	5
50036	Asín	2007	5	IU	4
50036	Asín	2011	1	PP	16
50036	Asín	2011	2	PSOE	46
50036	Asín	2011	3	PAR	32
50036	Asín	2011	5	IU	7
50036	Asín	2015	1	PP	14
50036	Asín	2015	2	PSOE	39
50036	Asín	2015	4	PAR	30
50037	Atea	2007	1	PSOE	53
50037	Atea	2007	2	PP	27
50037	Atea	2007	3	PAR	3
50037	Atea	2007	4	CHA	24
50037	Atea	2011	1	PP	25
50037	Atea	2011	2	PSOE	61
50037	Atea	2011	3	PAR	1
50037	Atea	2011	4	CHA	17
50037	Atea	2015	1	PP	22
50037	Atea	2015	2	PSOE	70
50037	Atea	2015	4	PAR	23
50037	Atea	2015	7	CHA	6
50038	Ateca	2007	1	PSOE	582
50038	Ateca	2007	2	PP	304
50038	Ateca	2007	3	PAR	221
50038	Ateca	2007	4	CHA	68
50038	Ateca	2007	5	IU	100
50038	Ateca	2011	1	PP	408
50038	Ateca	2011	2	PSOE	545
50038	Ateca	2011	3	PAR	193
50038	Ateca	2011	4	CHA	15
50038	Ateca	2011	5	IU	83
50038	Ateca	2015	1	PP	308
50038	Ateca	2015	2	PSOE	595
50038	Ateca	2015	4	PAR	136
50038	Ateca	2015	62	IP ATECA - ZGZ	156
50039	Azuara	2007	1	PSOE	318
50039	Azuara	2007	2	PP	164
50039	Azuara	2007	3	PAR	6
50039	Azuara	2007	5	IU	29
50039	Azuara	2011	1	PP	156
50039	Azuara	2011	2	PSOE	305
50039	Azuara	2011	3	PAR	41
50039	Azuara	2015	1	PP	151
50039	Azuara	2015	2	PSOE	201
50039	Azuara	2015	4	PAR	51
50040	Badules	2007	1	PSOE	47
50040	Badules	2007	2	PP	35
50040	Badules	2007	3	PAR	15
50040	Badules	2007	4	CHA	12
50040	Badules	2011	1	PP	21
50040	Badules	2011	2	PSOE	55
50040	Badules	2011	3	PAR	4
50040	Badules	2011	4	CHA	4
50040	Badules	2015	1	PP	20
50040	Badules	2015	2	PSOE	50
50041	Bagüés	2007	1	PSOE	9
50041	Bagüés	2007	2	PP	0
50041	Bagüés	2007	3	PAR	21
50041	Bagüés	2011	1	PP	6
50041	Bagüés	2011	2	PSOE	13
50041	Bagüés	2011	3	PAR	1
50041	Bagüés	2015	1	PP	0
50041	Bagüés	2015	2	PSOE	8
50041	Bagüés	2015	4	PAR	2
50042	Balconchán	2007	1	PSOE	4
50042	Balconchán	2007	2	PP	3
50042	Balconchán	2007	3	PAR	8
50042	Balconchán	2011	2	PSOE	10
50042	Balconchán	2011	3	PAR	2
50042	Balconchán	2015	1	PP	1
50042	Balconchán	2015	2	PSOE	12
50043	Bárboles	2007	1	PSOE	112
50043	Bárboles	2007	2	PP	81
50043	Bárboles	2007	3	PAR	15
50043	Bárboles	2011	1	PP	30
50043	Bárboles	2011	2	PSOE	57
50043	Bárboles	2011	3	PAR	84
50043	Bárboles	2015	1	PP	8
50043	Bárboles	2015	2	PSOE	69
50043	Bárboles	2015	4	PAR	114
50044	Bardallur	2007	1	PSOE	17
50044	Bardallur	2007	2	PP	52
50044	Bardallur	2007	4	CHA	96
50044	Bardallur	2011	1	PP	38
50044	Bardallur	2011	2	PSOE	41
50044	Bardallur	2011	3	PAR	6
50044	Bardallur	2011	4	CHA	118
