Municipio codigo	Municipio nombre	Nivel estudios, código	Nivel estudios	Personas
44187	Portellada (La)	4	ESO, EGB, Bachillerato Elemental	73,6098349634
44189	Pozondón	4	ESO, EGB, Bachillerato Elemental	31,3169419242
44190	Pozuel del Campo	4	ESO, EGB, Bachillerato Elemental	17,6654261751
44191	Puebla de Híjar (La)	4	ESO, EGB, Bachillerato Elemental	315,735793683
44192	Puebla de Valverde (La)	4	ESO, EGB, Bachillerato Elemental	131,3780128636
44193	Puertomingalvo	4	ESO, EGB, Bachillerato Elemental	39,0036710479
44194	Ráfales	4	ESO, EGB, Bachillerato Elemental	34,3527378964
44195	Rillo	4	ESO, EGB, Bachillerato Elemental	34,1214832118
44196	Riodeva	4	ESO, EGB, Bachillerato Elemental	40,025199241
44197	Ródenas	4	ESO, EGB, Bachillerato Elemental	17,6968512984
44198	Royuela	4	ESO, EGB, Bachillerato Elemental	83,4670626823
44199	Rubiales	4	ESO, EGB, Bachillerato Elemental	17,9856776018
44200	Rubielos de la Cérida	4	ESO, EGB, Bachillerato Elemental	10,7024533634
44201	Rubielos de Mora	4	ESO, EGB, Bachillerato Elemental	130,5055431227
44203	Salcedillo	4	ESO, EGB, Bachillerato Elemental	3,0740841962
44204	Saldón	4	ESO, EGB, Bachillerato Elemental	5,9909369946
44205	Samper de Calanda	4	ESO, EGB, Bachillerato Elemental	199,219071774
44206	San Agustín	4	ESO, EGB, Bachillerato Elemental	35,0754693625
44207	San Martín del Río	4	ESO, EGB, Bachillerato Elemental	54,2815580482
44208	Santa Cruz de Nogueras	4	ESO, EGB, Bachillerato Elemental	11,7743410499
44209	Santa Eulalia	4	ESO, EGB, Bachillerato Elemental	348,9062505876
44210	Sarrión	4	ESO, EGB, Bachillerato Elemental	325,6178034078
44211	Segura de los Baños	4	ESO, EGB, Bachillerato Elemental	10,3746761633
44212	Seno	4	ESO, EGB, Bachillerato Elemental	16,8953902733
44213	Singra	4	ESO, EGB, Bachillerato Elemental	31,6706391265
44215	Terriente	4	ESO, EGB, Bachillerato Elemental	62,2752493947
44216	Teruel	4	ESO, EGB, Bachillerato Elemental	7739,4104579545
44217	Toril y Masegoso	4	ESO, EGB, Bachillerato Elemental	12,1712720376
44218	Tormón	4	ESO, EGB, Bachillerato Elemental	5,5913980979
44219	Tornos	4	ESO, EGB, Bachillerato Elemental	53,9415532898
44220	Torralba de los Sisones	4	ESO, EGB, Bachillerato Elemental	52,627084522
44221	Torrecilla de Alcañiz	4	ESO, EGB, Bachillerato Elemental	152,9484234517
44222	Torrecilla del Rebollar	4	ESO, EGB, Bachillerato Elemental	63,7178669684
44223	Torre de Arcas	4	ESO, EGB, Bachillerato Elemental	33,0078911108
44224	Torre de las Arcas	4	ESO, EGB, Bachillerato Elemental	1,471938232
44225	Torre del Compte	4	ESO, EGB, Bachillerato Elemental	58,2523527337
44226	Torrelacárcel	4	ESO, EGB, Bachillerato Elemental	64,6081669099
44227	Torre los Negros	4	ESO, EGB, Bachillerato Elemental	32,4743930839
44228	Torremocha de Jiloca	4	ESO, EGB, Bachillerato Elemental	37,6753762654
44229	Torres de Albarracín	4	ESO, EGB, Bachillerato Elemental	53,7855164659
44230	Torrevelilla	4	ESO, EGB, Bachillerato Elemental	38,2069563453
44231	Torrijas	4	ESO, EGB, Bachillerato Elemental	15,157032513
44232	Torrijo del Campo	4	ESO, EGB, Bachillerato Elemental	148,0582094568
44234	Tramacastiel	4	ESO, EGB, Bachillerato Elemental	25,721191822
44235	Tramacastilla	4	ESO, EGB, Bachillerato Elemental	33,6633683598
44236	Tronchón	4	ESO, EGB, Bachillerato Elemental	38,2231498308
44237	Urrea de Gaén	4	ESO, EGB, Bachillerato Elemental	163,3839147021
44238	Utrillas	4	ESO, EGB, Bachillerato Elemental	1023,0003423408
44239	Valacloche	4	ESO, EGB, Bachillerato Elemental	6,499897919
44240	Valbona	4	ESO, EGB, Bachillerato Elemental	79,9447649512
44241	Valdealgorfa	4	ESO, EGB, Bachillerato Elemental	293,3495015199
44243	Valdecuenca	4	ESO, EGB, Bachillerato Elemental	19,3780712592
44244	Valdelinares	4	ESO, EGB, Bachillerato Elemental	25,7798961385
44245	Valdeltormo	4	ESO, EGB, Bachillerato Elemental	139,2691938926
44246	Valderrobres	4	ESO, EGB, Bachillerato Elemental	721,9955418746
44247	Valjunquera	4	ESO, EGB, Bachillerato Elemental	156,6507156605
44249	Vallecillo (El)	4	ESO, EGB, Bachillerato Elemental	10,8365767368
44250	Veguillas de la Sierra	4	ESO, EGB, Bachillerato Elemental	10,6956202322
44251	Villafranca del Campo	4	ESO, EGB, Bachillerato Elemental	92,3230501816
44252	Villahermosa del Campo	4	ESO, EGB, Bachillerato Elemental	25,4396222367
44256	Villanueva del Rebollar de la Sierra	4	ESO, EGB, Bachillerato Elemental	6,9782112477
44257	Villar del Cobo	4	ESO, EGB, Bachillerato Elemental	68,0637137312
44258	Villar del Salz	4	ESO, EGB, Bachillerato Elemental	23,0082408548
44260	Villarluengo	4	ESO, EGB, Bachillerato Elemental	71,4795964085
44261	Villarquemado	4	ESO, EGB, Bachillerato Elemental	300,8034461138
44262	Villarroya de los Pinares	4	ESO, EGB, Bachillerato Elemental	60,6106624491
44263	Villastar	4	ESO, EGB, Bachillerato Elemental	77,3160120128
44264	Villel	4	ESO, EGB, Bachillerato Elemental	79,0982768074
44265	Vinaceite	4	ESO, EGB, Bachillerato Elemental	86,7900038829
44266	Visiedo	4	ESO, EGB, Bachillerato Elemental	59,815687512
44267	Vivel del Río Martín	4	ESO, EGB, Bachillerato Elemental	16,4054299766
44268	Zoma (La)	4	ESO, EGB, Bachillerato Elemental	6,7634769342
50001	Abanto	4	ESO, EGB, Bachillerato Elemental	37,9688591172
50002	Acered	4	ESO, EGB, Bachillerato Elemental	84,5117625192
50003	Agón	4	ESO, EGB, Bachillerato Elemental	44,8561815076
50004	Aguarón	4	ESO, EGB, Bachillerato Elemental	303,2240577154
50005	Aguilón	4	ESO, EGB, Bachillerato Elemental	78,1478809818
50006	Ainzón	4	ESO, EGB, Bachillerato Elemental	387,9350519737
50007	Aladrén	4	ESO, EGB, Bachillerato Elemental	14,7903431584
50008	Alagón	4	ESO, EGB, Bachillerato Elemental	1807,0975613943
50009	Alarba	4	ESO, EGB, Bachillerato Elemental	58,7468944531
50010	Alberite de San Juan	4	ESO, EGB, Bachillerato Elemental	45,3946482931
50011	Albeta	4	ESO, EGB, Bachillerato Elemental	54,3876820392
50012	Alborge	4	ESO, EGB, Bachillerato Elemental	36,1431073245
50013	Alcalá de Ebro	4	ESO, EGB, Bachillerato Elemental	97,2342927132
50014	Alcalá de Moncayo	4	ESO, EGB, Bachillerato Elemental	47,6636826156
50015	Alconchel de Ariza	4	ESO, EGB, Bachillerato Elemental	19,0758030929
50016	Aldehuela de Liestos	4	ESO, EGB, Bachillerato Elemental	3,1321806232
50017	Alfajarín	4	ESO, EGB, Bachillerato Elemental	472,4448836638
50018	Alfamén	4	ESO, EGB, Bachillerato Elemental	418,8826711873
50019	Alforque	4	ESO, EGB, Bachillerato Elemental	18,2463463458
50020	Alhama de Aragón	4	ESO, EGB, Bachillerato Elemental	349,2542853653
50021	Almochuel	4	ESO, EGB, Bachillerato Elemental	12,594481792
50022	Almolda (La)	4	ESO, EGB, Bachillerato Elemental	220,1646464531
50023	Almonacid de la Cuba	4	ESO, EGB, Bachillerato Elemental	74,2382260209
50024	Almonacid de la Sierra	4	ESO, EGB, Bachillerato Elemental	247,6404576928
50025	Almunia de Doña Godina (La)	4	ESO, EGB, Bachillerato Elemental	1985,2220787953
50026	Alpartir	4	ESO, EGB, Bachillerato Elemental	165,5250621428
50027	Ambel	4	ESO, EGB, Bachillerato Elemental	100,9091797383
50028	Anento	4	ESO, EGB, Bachillerato Elemental	50,7526301924
50029	Aniñón	4	ESO, EGB, Bachillerato Elemental	223,4284913462
50030	Añón de Moncayo	4	ESO, EGB, Bachillerato Elemental	46,0373281964
50031	Aranda de Moncayo	4	ESO, EGB, Bachillerato Elemental	88,7155450829
50032	Arándiga	4	ESO, EGB, Bachillerato Elemental	101,9948258028
50033	Ardisa	4	ESO, EGB, Bachillerato Elemental	35,5738474388
50034	Ariza	4	ESO, EGB, Bachillerato Elemental	235,714838669
50035	Artieda	4	ESO, EGB, Bachillerato Elemental	30,3384125522
50036	Asín	4	ESO, EGB, Bachillerato Elemental	41,1890880084
50037	Atea	4	ESO, EGB, Bachillerato Elemental	54,4278473848
50038	Ateca	4	ESO, EGB, Bachillerato Elemental	748,1048222685
50039	Azuara	4	ESO, EGB, Bachillerato Elemental	261,4415560225
50040	Badules	4	ESO, EGB, Bachillerato Elemental	30,5150682626
50041	Bagüés	4	ESO, EGB, Bachillerato Elemental	11,1363777004
50042	Balconchán	4	ESO, EGB, Bachillerato Elemental	10
50043	Bárboles	4	ESO, EGB, Bachillerato Elemental	105,5141266943
50044	Bardallur	4	ESO, EGB, Bachillerato Elemental	102,4335777442
50045	Belchite	4	ESO, EGB, Bachillerato Elemental	568,6305639065
50046	Belmonte de Gracián	4	ESO, EGB, Bachillerato Elemental	92,7716532633
50047	Berdejo	4	ESO, EGB, Bachillerato Elemental	32,4172538331
50048	Berrueco	4	ESO, EGB, Bachillerato Elemental	9,9116650474
50050	Bijuesca	4	ESO, EGB, Bachillerato Elemental	44,1273133302
50051	Biota	4	ESO, EGB, Bachillerato Elemental	370,6856213067
50052	Bisimbre	4	ESO, EGB, Bachillerato Elemental	27,3169218641
50053	Boquiñeni	4	ESO, EGB, Bachillerato Elemental	293,3577332898
50054	Bordalba	4	ESO, EGB, Bachillerato Elemental	10,849043501
50055	Borja	4	ESO, EGB, Bachillerato Elemental	1475,4271633735
50056	Botorrita	4	ESO, EGB, Bachillerato Elemental	134,0120297718
50057	Brea de Aragón	4	ESO, EGB, Bachillerato Elemental	529,7112610724
50058	Bubierca	4	ESO, EGB, Bachillerato Elemental	53,2351785021
50059	Bujaraloz	4	ESO, EGB, Bachillerato Elemental	273,4651507694
50060	Bulbuente	4	ESO, EGB, Bachillerato Elemental	65,4917907426
50061	Bureta	4	ESO, EGB, Bachillerato Elemental	135,241580087
50062	Burgo de Ebro (El)	4	ESO, EGB, Bachillerato Elemental	594,966391516
50063	Buste (El)	4	ESO, EGB, Bachillerato Elemental	16,5389880031
50064	Cabañas de Ebro	4	ESO, EGB, Bachillerato Elemental	200,406665637
50065	Cabolafuente	4	ESO, EGB, Bachillerato Elemental	7,0285424718
50066	Cadrete	4	ESO, EGB, Bachillerato Elemental	852,9816564501
50067	Calatayud	4	ESO, EGB, Bachillerato Elemental	5083,1245139244
50068	Calatorao	4	ESO, EGB, Bachillerato Elemental	763,0451416273
50069	Calcena	4	ESO, EGB, Bachillerato Elemental	10,5138693943
50070	Calmarza	4	ESO, EGB, Bachillerato Elemental	8,5619901577
50071	Campillo de Aragón	4	ESO, EGB, Bachillerato Elemental	33,1950043793
50072	Carenas	4	ESO, EGB, Bachillerato Elemental	61,3672787169
50073	Cariñena	4	ESO, EGB, Bachillerato Elemental	1038,5609138819
50074	Caspe	4	ESO, EGB, Bachillerato Elemental	2677,7518506737
50075	Castejón de Alarba	4	ESO, EGB, Bachillerato Elemental	47,1199172448
50076	Castejón de las Armas	4	ESO, EGB, Bachillerato Elemental	26,9359392161
50077	Castejón de Valdejasa	4	ESO, EGB, Bachillerato Elemental	95,0839899454
50078	Castiliscar	4	ESO, EGB, Bachillerato Elemental	78,945621724
50079	Cervera de la Cañada	4	ESO, EGB, Bachillerato Elemental	114,6361959627
50080	Cerveruela	4	ESO, EGB, Bachillerato Elemental	14,7316735146
50081	Cetina	4	ESO, EGB, Bachillerato Elemental	207,4256268952
50082	Cimballa	4	ESO, EGB, Bachillerato Elemental	49,8560598547
50083	Cinco Olivas	4	ESO, EGB, Bachillerato Elemental	14,0338430816
50084	Clarés de Ribota	4	ESO, EGB, Bachillerato Elemental	25,5105765124
50085	Codo	4	ESO, EGB, Bachillerato Elemental	67,4899546206
50086	Codos	4	ESO, EGB, Bachillerato Elemental	93,6591536991
50087	Contamina	4	ESO, EGB, Bachillerato Elemental	8,196915081
50088	Cosuenda	4	ESO, EGB, Bachillerato Elemental	136,9785773783
50089	Cuarte de Huerva	4	ESO, EGB, Bachillerato Elemental	1295,9466077859
50090	Cubel	4	ESO, EGB, Bachillerato Elemental	61,8783859029
50091	Cuerlas (Las)	4	ESO, EGB, Bachillerato Elemental	17,0668094058
50092	Chiprana	4	ESO, EGB, Bachillerato Elemental	121,7323461369
50093	Chodes	4	ESO, EGB, Bachillerato Elemental	41,0098586181
50094	Daroca	4	ESO, EGB, Bachillerato Elemental	515,5850384447
50095	Ejea de los Caballeros	4	ESO, EGB, Bachillerato Elemental	4228,7656375088
50096	Embid de Ariza	4	ESO, EGB, Bachillerato Elemental	15,2183198222
50098	Encinacorba	4	ESO, EGB, Bachillerato Elemental	43,314332801
50099	Épila	4	ESO, EGB, Bachillerato Elemental	1179,7596301139
50100	Erla	4	ESO, EGB, Bachillerato Elemental	169,2404612195
50101	Escatrón	4	ESO, EGB, Bachillerato Elemental	298,0725181223
50102	Fabara	4	ESO, EGB, Bachillerato Elemental	422,79527182
50104	Farlete	4	ESO, EGB, Bachillerato Elemental	83,7158807962
50105	Fayón	4	ESO, EGB, Bachillerato Elemental	113,5681019736
50106	Fayos (Los)	4	ESO, EGB, Bachillerato Elemental	54,8779442141
50107	Figueruelas	4	ESO, EGB, Bachillerato Elemental	368,3140080798
50108	Fombuena	4	ESO, EGB, Bachillerato Elemental	17,1473728563
50109	Frago (El)	4	ESO, EGB, Bachillerato Elemental	20,6897692121
50110	Frasno (El)	4	ESO, EGB, Bachillerato Elemental	125,2519443333
50111	Fréscano	4	ESO, EGB, Bachillerato Elemental	60,7254432328
50113	Fuendejalón	4	ESO, EGB, Bachillerato Elemental	275,5928472833
50114	Fuendetodos	4	ESO, EGB, Bachillerato Elemental	49,7720373183
50115	Fuentes de Ebro	4	ESO, EGB, Bachillerato Elemental	1267,3288036522
50116	Fuentes de Jiloca	4	ESO, EGB, Bachillerato Elemental	96,2199727227
50117	Gallocanta	4	ESO, EGB, Bachillerato Elemental	40,2433384724
50118	Gallur	4	ESO, EGB, Bachillerato Elemental	806,8617141057
50119	Gelsa	4	ESO, EGB, Bachillerato Elemental	365,1034176792
50120	Godojos	4	ESO, EGB, Bachillerato Elemental	18,4477334533
50121	Gotor	4	ESO, EGB, Bachillerato Elemental	126,1169376934
50122	Grisel	4	ESO, EGB, Bachillerato Elemental	20,6128771102
50123	Grisén	4	ESO, EGB, Bachillerato Elemental	144,5184616287
50124	Herrera de los Navarros	4	ESO, EGB, Bachillerato Elemental	178,9706257573
50125	Ibdes	4	ESO, EGB, Bachillerato Elemental	126,0569749673
50126	Illueca	4	ESO, EGB, Bachillerato Elemental	1227,0103676011
50128	Isuerre	4	ESO, EGB, Bachillerato Elemental	16,3763163031
50129	Jaraba	4	ESO, EGB, Bachillerato Elemental	91,6421356
50130	Jarque	4	ESO, EGB, Bachillerato Elemental	158,2001103507
50131	Jaulín	4	ESO, EGB, Bachillerato Elemental	88,7930885603
50132	Joyosa (La)	4	ESO, EGB, Bachillerato Elemental	206,3316352052
50133	Lagata	4	ESO, EGB, Bachillerato Elemental	58,070091312
50134	Langa del Castillo	4	ESO, EGB, Bachillerato Elemental	50,8290880625
50135	Layana	4	ESO, EGB, Bachillerato Elemental	34,2297873265
50136	Lécera	4	ESO, EGB, Bachillerato Elemental	265,2851203913
50137	Leciñena	4	ESO, EGB, Bachillerato Elemental	322,5626138782
50138	Lechón	4	ESO, EGB, Bachillerato Elemental	17,1325112276
50139	Letux	4	ESO, EGB, Bachillerato Elemental	119,5527596351
50140	Litago	4	ESO, EGB, Bachillerato Elemental	49,8792766877
50141	Lituénigo	4	ESO, EGB, Bachillerato Elemental	36,6533541006
50142	Lobera de Onsella	4	ESO, EGB, Bachillerato Elemental	21,9437444713
50143	Longares	4	ESO, EGB, Bachillerato Elemental	303,7075280752
50144	Longás	4	ESO, EGB, Bachillerato Elemental	20,6332778332
50146	Lucena de Jalón	4	ESO, EGB, Bachillerato Elemental	54,9946675172
50147	Luceni	4	ESO, EGB, Bachillerato Elemental	311,3136940079
50148	Luesia	4	ESO, EGB, Bachillerato Elemental	106,2476441547
50149	Luesma	4	ESO, EGB, Bachillerato Elemental	21,0674798408
50150	Lumpiaque	4	ESO, EGB, Bachillerato Elemental	253,2041314608
50151	Luna	4	ESO, EGB, Bachillerato Elemental	238,8346999825
50152	Maella	4	ESO, EGB, Bachillerato Elemental	641,6255606338
50153	Magallón	4	ESO, EGB, Bachillerato Elemental	361,8465736034
50154	Mainar	4	ESO, EGB, Bachillerato Elemental	34,9615098102
50155	Malanquilla	4	ESO, EGB, Bachillerato Elemental	35,5310513365
50156	Maleján	4	ESO, EGB, Bachillerato Elemental	97,8881852795
50157	Malón	4	ESO, EGB, Bachillerato Elemental	79,7137193049
50159	Maluenda	4	ESO, EGB, Bachillerato Elemental	304,7019082032
50160	Mallén	4	ESO, EGB, Bachillerato Elemental	978,2348303595
50161	Manchones	4	ESO, EGB, Bachillerato Elemental	57,4373418929
50162	Mara	4	ESO, EGB, Bachillerato Elemental	68,9249639085
50163	María de Huerva	4	ESO, EGB, Bachillerato Elemental	960,0818284772
50164	Mediana de Aragón	4	ESO, EGB, Bachillerato Elemental	171,9605688946
50165	Mequinenza	4	ESO, EGB, Bachillerato Elemental	614,0696456813
50166	Mesones de Isuela	4	ESO, EGB, Bachillerato Elemental	106,569600679
50167	Mezalocha	4	ESO, EGB, Bachillerato Elemental	67,0307846551
50168	Mianos	4	ESO, EGB, Bachillerato Elemental	16,8155557508
50169	Miedes de Aragón	4	ESO, EGB, Bachillerato Elemental	163,8986954921
50170	Monegrillo	4	ESO, EGB, Bachillerato Elemental	147,161193972
50171	Moneva	4	ESO, EGB, Bachillerato Elemental	28,3465927876
50172	Monreal de Ariza	4	ESO, EGB, Bachillerato Elemental	66,2421616984
50173	Monterde	4	ESO, EGB, Bachillerato Elemental	64,8605991799
50174	Montón	4	ESO, EGB, Bachillerato Elemental	46,8657768816
50175	Morata de Jalón	4	ESO, EGB, Bachillerato Elemental	310,8185360696
50176	Morata de Jiloca	4	ESO, EGB, Bachillerato Elemental	47,7098453651
50177	Morés	4	ESO, EGB, Bachillerato Elemental	127,2132440085
50178	Moros	4	ESO, EGB, Bachillerato Elemental	139,2082561357
50179	Moyuela	4	ESO, EGB, Bachillerato Elemental	94,5536328487
50180	Mozota	4	ESO, EGB, Bachillerato Elemental	30,3331830211
50181	Muel	4	ESO, EGB, Bachillerato Elemental	413,8162545665
50182	Muela (La)	4	ESO, EGB, Bachillerato Elemental	1176,0642036855
50183	Munébrega	4	ESO, EGB, Bachillerato Elemental	148,0522217492
50184	Murero	4	ESO, EGB, Bachillerato Elemental	42,9088235649
50185	Murillo de Gállego	4	ESO, EGB, Bachillerato Elemental	58,3629427374
50186	Navardún	4	ESO, EGB, Bachillerato Elemental	19,1682525339
50187	Nigüella	4	ESO, EGB, Bachillerato Elemental	22,5402060676
50188	Nombrevilla	4	ESO, EGB, Bachillerato Elemental	14,8451754782
50189	Nonaspe	4	ESO, EGB, Bachillerato Elemental	341,594936834
50190	Novallas	4	ESO, EGB, Bachillerato Elemental	273,0262055372
50191	Novillas	4	ESO, EGB, Bachillerato Elemental	198,6694428382
50192	Nuévalos	4	ESO, EGB, Bachillerato Elemental	122,1234705727
50193	Nuez de Ebro	4	ESO, EGB, Bachillerato Elemental	185,4538079199
50194	Olvés	4	ESO, EGB, Bachillerato Elemental	29,285860446
50195	Orcajo	4	ESO, EGB, Bachillerato Elemental	13,2641108057
50196	Orera	4	ESO, EGB, Bachillerato Elemental	47,2789432361
50197	Orés	4	ESO, EGB, Bachillerato Elemental	36,130138367
50198	Oseja	4	ESO, EGB, Bachillerato Elemental	19,8918309082
50199	Osera de Ebro	4	ESO, EGB, Bachillerato Elemental	85,5064006327
50200	Paniza	4	ESO, EGB, Bachillerato Elemental	252,4567734367
50201	Paracuellos de Jiloca	4	ESO, EGB, Bachillerato Elemental	185,4624018787
50202	Paracuellos de la Ribera	4	ESO, EGB, Bachillerato Elemental	37,2379591445
50203	Pastriz	4	ESO, EGB, Bachillerato Elemental	291,9580137442
50204	Pedrola	4	ESO, EGB, Bachillerato Elemental	940,2262341115
50205	Pedrosas (Las)	4	ESO, EGB, Bachillerato Elemental	40,0017645851
50206	Perdiguera	4	ESO, EGB, Bachillerato Elemental	136,4383218972
50207	Piedratajada	4	ESO, EGB, Bachillerato Elemental	49,6112451155
50208	Pina de Ebro	4	ESO, EGB, Bachillerato Elemental	702,8726416702
50209	Pinseque	4	ESO, EGB, Bachillerato Elemental	744,4305560803
50210	Pintanos (Los)	4	ESO, EGB, Bachillerato Elemental	5,5433770732
50211	Plasencia de Jalón	4	ESO, EGB, Bachillerato Elemental	81,0149652027
50212	Pleitas	4	ESO, EGB, Bachillerato Elemental	6,2491079762
50213	Plenas	4	ESO, EGB, Bachillerato Elemental	37,7706332965
50214	Pomer	4	ESO, EGB, Bachillerato Elemental	7,8363232125
50215	Pozuel de Ariza	4	ESO, EGB, Bachillerato Elemental	6,604682622
50216	Pozuelo de Aragón	4	ESO, EGB, Bachillerato Elemental	128,5969749441
50217	Pradilla de Ebro	4	ESO, EGB, Bachillerato Elemental	170,5853200539
50218	Puebla de Albortón	4	ESO, EGB, Bachillerato Elemental	69,0615918301
50219	Puebla de Alfindén (La)	4	ESO, EGB, Bachillerato Elemental	1254,8128038046
50220	Puendeluna	4	ESO, EGB, Bachillerato Elemental	24,4939105197
50221	Purujosa	4	ESO, EGB, Bachillerato Elemental	3,7713653023
50222	Quinto	4	ESO, EGB, Bachillerato Elemental	584,6767440955
50223	Remolinos	4	ESO, EGB, Bachillerato Elemental	373,6921586367
50224	Retascón	4	ESO, EGB, Bachillerato Elemental	12,0277831868
50225	Ricla	4	ESO, EGB, Bachillerato Elemental	859,2113520516
50227	Romanos	4	ESO, EGB, Bachillerato Elemental	55,8382114973
50228	Rueda de Jalón	4	ESO, EGB, Bachillerato Elemental	77,3118825959
50229	Ruesca	4	ESO, EGB, Bachillerato Elemental	13,5693548116
50230	Sádaba	4	ESO, EGB, Bachillerato Elemental	494,075863114
50231	Salillas de Jalón	4	ESO, EGB, Bachillerato Elemental	97,8772442551
