Año	Municipio código	Municipio nombre	Total	VC Residencial	VC Almacén, estacionamiento	VC Comercial	VC Ocio, hostelería	VC Industrial	VC Cultural	VC Deportivo	VC Oficinas	VC Edificios singulares	VC Religioso	VC Espectáculos	VC Sin definir	VC Suelo vacante	VC Sanidad, benefic
2006	22002	Abizanda	804,11	576,11		0		221,58			0	0		0	228	6,42	0
2006	22003	Adahuesca	1896,91	1549,06	0	0	0	286,62	0		0	0		0	347,85	61,24	
2006	22004	Agüero	2003,37	1428,43	0	0		267	0	0	0			0	574,94	307,94	
2006	22006	Aísa	57828,32	39670,67	4978,71	3420,16	3040,68	620,17			328,44	2173,39		0	18157,65	3596,1	
2006	22007	Albalate de Cinca	11866,11	8795,5	66,53			1854,99						0	3070,61	1149,1	
2006	22008	Albalatillo	3205,45	1965,96	0	0	0	995,34		0	0	0		0	1239,49	244,15	0
2006	22009	Albelda	14337,84	7572,18	95,7			6032,4	0	355,24		0	70,26	0	6765,66	212,07	
2006	22011	Albero Alto	1308,67	768,46	0	0	0	519,14	0	0	0	0		0	540,21	21,07	
2006	22012	Albero Bajo	1746,9	751,07		0		718,17		0	0	0		0	995,83	277,67	
2006	22013	Alberuela de Tubo	2881,9	1941,81	89,15	0		834,45			0			0	940,09	16,49	0
2006	22014	Alcalá de Gurrea	5984,09	3034,16		0		2185,69	0	443,17		0		0	2949,93	321,08	0
2006	22015	Alcalá del Obispo	5701,3	3289,54		0		2148,8			0		75,49	0	2411,76	187,47	0
2006	22016	Alcampell	13635,51	7504,25	61,58	70,18		5758,21			0			0	6131,26	241,3	0
2006	22017	Alcolea de Cinca	16952,17	10715,88	379,75	332,73		5108,17			0			0	6236,29	415,65	0
2006	22018	Alcubierre	4027,16	3069,46	0		0	817,42	0			0		0	957,7	140,29	
2006	22019	Alerre	3994,29	3092,77	0	0	0	334,24		0	0			0	901,52	567,29	0
2006	22020	Alfántega	963,43	787,61		0	0	126,83	0	0	0	0		0	175,82	48,99	
2006	22021	Almudévar	61635,49	47942,64	342,7	270,79		4634,13	765,39	1629,41			587,49		13692,85	4251,78	1211,17
2006	22022	Almunia de San Juan	7449,94	4855,56	56,69	0	0	1708,97		206,41		0		0	2594,38	622,32	0
2006	22023	Almuniente	7517,75	6309,83	0	0		441,49		206,15	0				1207,92	560,29	0
2006	22024	Alquézar	14413,58	10503,94	169,83	238,64	2051,17	172,33		0	0		835,48	0	3909,64	442,2	0
2006	22025	Altorricón	17146,8	13051,29	56,08	24,26	33,61	2981,21			315,83	0		0	4095,51	684,53	0
2006	22027	Angüés	5190,64	2730,98	0	0		1633,62	0				209,76	0	2459,66	616,29	0
2006	22028	Ansó	6005,84	4420,24	122,14	40,54	617,36	526,23				0			1585,6	279,34	
2006	22029	Antillón	740,95	512,8	0	0	0	209,61	0		0			0	228,15	18,55	0
2006	22032	Aragüés del Puerto	1944,09	1446,84	0	0		150,51			0			0	497,25	346,75	0
2006	22035	Arén	4500,43	2802,32	81,38	0		1252,05		0		0	73,98	0	1698,11	290,7	0
2006	22036	Argavieso	925,01	643,4	0			262,27	0	0	0	0		0	281,61	19,35	0
2006	22037	Arguis	3819,84	2587,61	22,52	0		696,61	0			0		0	1232,23	513,11	0
2006	22039	Ayerbe	14534,23	10690,75	310,19	113,49		2486,64	198,45		34,8		78,52	0	3843,48	621,4	0
2006	22040	Azanuy-Alins	2401,16	1731,19	0	0	0	612,88	0		0	0		0	669,97	57,09	0
2006	22041	Azara	1353,93	1098,4		0		229,86			0			0	255,53	25,67	0
2006	22042	Azlor	1300,71	1106,68	0	0	0	194,04	0	0	0	0		0	194,03		0
2006	22043	Baells	1595,52	1145,27			0	380,99	0	0	0	0	38,28	0	450,25	30,99	0
2006	22044	Bailo	2873,2	1895,19			0	812,67	0		0		84,5	0	978,01	80,85	
2006	22045	Baldellou	1540,12	1055,31		0	0	383,84			0	0		0	484,81	100,98	0
2006	22046	Ballobar	15824,94	12464,11	90,88			3016,85			0	0	116,05	0	3360,83	137,05	0
2006	22047	Banastás	4128,87	2862,25	0	0	0	401,71	0		0			0	1266,62	864,92	0
2006	22048	Barbastro	416279,26	245797,17	31849,04	21067,22	7666,96	26261,31	10939,87	13471,42	4085,88	9287,33	5293,49	1117,77	170482,09	22654,34	16787,49
2006	22049	Barbués	1185,49	759,08	0	0	0	414,96	0		0	0		0	426,41	11,46	0
2006	22050	Barbuñales	1261,29	1119,93		0	0	108,99	0		0	0		0	141,36	32,38	0
2006	22051	Bárcabo	1468,89	1044,81	0			345,86	0	0			61,2	0	424,08	17,03	0
2006	22052	Belver de Cinca	11698,8	9263,95	95,77	124,02		1917,72						0	2434,85	297,35	
2006	22053	Benabarre	14435,95	10183,79	331,36	62,61	326,31	2083,44					526,95	0	4252,16	921,5	
2006	22054	Benasque	109934,11	62059,17	8856,28	4296,57	15527	2989,8	1007,57	261,65	170,67		159,01		47874,94	14606,39	
2006	22055	Berbegal	2837,82	2441,03	0	0		377,87				0		0	396,79	18,93	0
2006	22057	Bielsa	9450,28	5953,56	332,06	269	2075,64	463,05					160,32	0	3496,72	196,66	0
2006	22058	Bierge	3498,3	2041,89		0	1092,68	254,74		0	0	0	46,61	0	1456,41	62,38	0
2006	22059	Biescas	158491,81	111829,22	12079,84	1053,3	4225,74	8716,15		7364,13		557,14	706,49	0	46662,59	11959,81	
2006	22060	Binaced	19874,05	13119,34	129,78	326,84	0	4946,5			85,88	0		0	6754,71	1265,72	
2006	22061	Binéfar	169233,31	114990,1	10684,53	8000,1		20133,77	1876,64	1620,41	1931,93		712,31	0	54243,21	8828,37	455,15
2006	22062	Bisaurri	1823,11	1211,43		0	0	540,74	0	0	0		58,93	0	611,68	12,02	0
2006	22063	Biscarrués	1802,35	1148,98			0	513,51	0	0	0	0	30,96		653,37	108,9	
2006	22064	Blecua y Torres	1849,09	1260,29	0	0	0	514	0			0	43,88	0	588,8	30,92	
2006	22066	Boltaña	22132,08	13948,04	1323,97	574,66	1041,37	1830,1		428,82	162,13	1088,23	87,62	0	8184,04	1647,15	
2006	22067	Bonansa	536,79	332,11	20,71	0	0	179,97	0	0	0	0			204,68	4,01	0
2006	22068	Borau	1105,66	1033,8	0	0	0	66,44		0	0	0		0	71,86	5,42	0
2006	22069	Broto	12523,73	8237,71	580,75	216,7	1385,88	1058,96	0	295,67	0		156,55	0	4286,02	591,52	
2006	22072	Caldearenas	3316,09	2316,77	0			819,64			0	0	130,81		999,32	48,87	0
2006	22074	Campo	33528,88	18883,08	1247,15		3094,63	1838,19					317,61	0	14645,8	8148,22	
2006	22075	Camporrells	2064,82	1651,36		0		286,48		0	0			0	413,46	126,98	0
2006	22076	Canal de Berdún	6768,55	4465,97	0	0		729,74		0	0		1441,8	0	2302,58	131,04	0
2006	22077	Candasnos	10546,79	7170,16	0	0	787,12	2348,24		0	0			0	3376,63	241,28	0
2006	22078	Canfranc	32231,68	22364,25	2744,15	945,86	2680,05	1963,39						0	9867,43	1533,99	0
2006	22079	Capdesaso	2163,02	1275,26	6,43	0	0	798,95			0	0		0	887,76	82,38	0
2006	22080	Capella	3501,35	2233,79	0	0	0	1065,01	0	0	0		107,8	0	1267,56	94,75	
2006	22081	Casbas de Huesca	4415,16	2461,62		0		1032,75	0	0		0	455,61	0	1953,54	465,19	0
2006	22082	Castejón del Puente	4942,08	2737,87			0	1806,6		0			0	0	2204,21	397,62	0
2006	22083	Castejón de Monegros	8621,2	5349	13,69			3037,11		0			84,32	0	3272,2	137,08	
2006	22084	Castejón de Sos	15712,55	11048,25	954,06	104,86	1116,42	649,65			0			0	4664,3	1839,31	
2006	22085	Castelflorite	1670,29	1121,92		0	0	496,99	0		0			0	548,37	51,39	0
2006	22086	Castiello de Jaca	15255,76	10860,87	790,89			993,73		0	0	0		0	4394,89	2610,27	0
2006	22087	Castigaleu	437,75	311,73		0	0	65,47		0	0	0	56,82	0	126,02	3,73	0
2006	22088	Castillazuelo	1515,59	1234,91		0	0	250,82	0		0			0	280,68	29,86	0
2006	22089	Castillonroy	4403,43	3206,95	0			784,32		231,1		0		0	1196,48	181,06	0
2006	22090	Colungo	999,22	848,79		0	0	140,91	0	0	0	0		0	150,43	9,52	0
2006	22094	Chalamera	1047,31	865,11	0	0	0	165,73		0	0			0	182,2	16,48	0
2006	22095	Chía	1137,94	1000,71	0	0	0	124,38	0	0	0			0	137,23	12,86	0
2006	22096	Chimillas	4399,63	3598,91	0	0	0	449,4			0	0		0	800,72	351,33	0
2006	22099	Esplús	6502,17	4422,35	33,43			1525,39				0		0	2079,82	521	
2006	22102	Estada	5149,55	5036,87		0	0			0	0	0		0	112,68	112,68	
2006	22103	Estadilla	15284,99	9426,73	185,66	410,09	0	3435,11		959,86				0	5858,26	867,54	0
2006	22105	Estopiñán del Castillo	1790,91	1399,77		0		313,08	0	0	0		60,38	0	391,14	17,69	0
2006	22106	Fago	500,85	387,05	0	0		93,44	0	0	0			0	113,8	20,36	0
2006	22107	Fanlo	749,1	576,1				118,43		0	0		45,56	0	173	9,01	0
2006	22109	Fiscal	5973,04	4207,56	67,41			648,51			0	0	31,72	0	1765,48	1017,85	0
2006	22110	Fonz	8816,96	7906,04			0	406,57							910,92	504,36	0
2006	22111	Foradada del Toscar	1594,26	1063,19	0	0		490,41		0	0	0	37,02	0	531,07	3,64	0
2006	22112	Fraga	226509,99	131161,95	11889,45	9399,63	3005,18	44651,06	2537,9	3489,35	2748,08		500,74		95348,04	15906,9	1219,76
2006	22113	Fueva (La)	19307,86	16389,02			810,34	101,24		886,28		195,23	186,52		2918,84	739,23	0
2006	22114	Gistaín	981,48	807,14		0	0	160,21	0	0	0			0	174,34	14,13	0
2006	22115	Grado (El)	36311,7	18605,03	39,19	0	7035,01	3641,36		3460,12	0		630,75	0	17706,67	2900,25	
2006	22116	Grañén	43131,95	28196,59	366,31	758,21		7398,16	760,38	1434,12			1141,85	0	14935,36	3076,33	
2006	22117	Graus	148909,57	112083,11	5382,85	4342,13		3890,16	4136,44	289,45	94,16	685,73	1041,1		36826,46	16964,45	
2006	22119	Gurrea de Gállego	45831,48	24967,22	112,45	456,16		9095,17		3396,35	924,17	1236,32	105,75		20864,26	5537,89	
2006	22122	Hoz de Jaca	3454,36	1151,31	0	0	0	317,88	0	0		0		0	2303,05	1985,17	0
2006	22124	Huerto	4385,29	2438,17			0	1879,56			0			0	1947,12	67,56	0
2006	22125	Huesca	1438071,49	904223,75	92375,19	111700,1	11774,48	95008,07	41202,93	31786,27	42950,87		22430,97		533847,74	55462,16	29156,71
2006	22126	Ibieca	977,42	666,79	0	0	0	301,58	0		0			0	310,63	9,06	
2006	22127	Igriés	4708,66	3633,12	0	0		359,45	0		0			0	1075,54	716,09	
2006	22128	Ilche	1904,39	1200,15		0	0	527,7	0		0		66,97	0	704,24	75,47	34,1
2006	22129	Isábena	4958,52	2755,97	42,41		471,32	1322,58			0	0	152,7	0	2202,55	213,55	0
2006	22130	Jaca	669371,82	479846,31	36967,7	37010,15	22738,22	27602,05	5006,77	7147,59	2200,1		4049,26		189525,51	41329,87	5473,8
2006	22131	Jasa	1398,03	1095,01		0	0	259,05	0		0			0	303,02	43,98	0
2006	22133	Labuerda	2337,41	1729,95		0		383,26	0	0	0			0	607,46	224,2	0
2006	22135	Laluenga	2592,15	1949,25	0	0	0	642,91	0	0	0	0		0	642,9		0
2006	22136	Lalueza	27936,22	21939,61	0			1072,38	385,97	1505,76				0	5996,61	3032,5	
2006	22137	Lanaja	15745,07	13358,67	87,03		0	630,28	397,58	277,11					2386,4	994,41	
2006	22139	Laperdiguera	2091,81	2073,19	0	0	0		0		0		0	0	18,62	18,63	0
2006	22141	Lascellas-Ponzano	1935,72	1436,3	0	0	0	462,45		0		0		0	499,42	36,97	0
2006	22142	Lascuarre	1309,34	1100,9	16,38	0		185,89			0			0	208,44	6,18	0
2006	22143	Laspaúles	2916,71	2226,69	129,15			440,79			0	0	32,73	0	690,02	87,35	0
2006	22144	Laspuña	3490,5	2807,52		0		466,22		0	0	0	97,54	0	682,98	119,22	0
2006	22149	Loarre	5224,35	3406,22				1465,11	0		0		104,52	0	1818,13	248,51	
2006	22150	Loporzano	5481,32	3626,65		0		1322,06		51,91	0	0	148,35	0	1854,67	332,35	
2006	22151	Loscorrales	1459,71	814,38			0	551,28	0		0	0		0	645,33	94,05	0
2006	22155	Monesma y Cajigar	344,57	264,6		0	0	57,34	0	0	0	0	22,64	0	79,97	0	
2006	22156	Monflorite-Lascasas	4260,27	2135,96		0		1607,41		92,66	0		37,9	0	2124,31	386,34	0
2006	22157	Montanuy	2845,91	1703,96				1051,57		0	0		81,12	0	1141,95	9,27	
2006	22158	Monzón	261185,63	170275,84	14858,35	10948,4	2123,47	37533,69	6169,5	1467,69	3372,74		522,12		90909,79	13139,84	774
2006	22160	Naval	1954,43	1681,29		0		219,05	0		0			0	273,14	54,09	0
2006	22162	Novales	1599,47	921,63	0	0	0	651,23	0		0			0	677,84	26,62	0
2006	22163	Nueno	12109,4	10059,24		0		607,63	0	0	0	0	53,2	0	2050,16	1389,34	0
2006	22164	Olvena	543,44	481,6	0	0	0	61,85	0	0	0	0		0	61,84		0
2006	22165	Ontiñena	5346,68	4167,54	0	0	0	1044,78			0	0		0	1179,14	134,36	0
2006	22167	Osso de Cinca	5458,32	4120,95	97,01		0	973,55	0		0			0	1337,37	266,82	
2006	22168	Palo	3345,58	2158,61	0	0	0	1148,16	0		0			0	1186,97	38,81	0
2006	22170	Panticosa	46647,23	33317,21	3241,22	1041,99	5250,46	2021,68				0	0		13330,02	1774,67	
2006	22172	Peñalba	13333,08	10777,54	76,62		981,48	193,49			0			0	2555,54	1303,96	0
2006	22173	Peñas de Riglos (Las)	6364,32	4515,39	51,66			1470,64					124,38		1848,93	202,25	0
2006	22174	Peralta de Alcofea	7004,41	5091,27	64,37		0	1374			0	0	128,95	0	1913,14	345,82	
2006	22175	Peralta de Calasanz	5894,91	4051,01	37,96	0	0	1629,96	0		0		82,2	0	1843,9	93,79	0
2006	22176	Peraltilla	1521,88	1051,48	0	0		377,42			0	0		0	470,4	92,98	0
2006	22177	Perarrúa	2371,33	1587,17		0	0	616,94	0	0	0		67,11	0	784,16	100,11	0
2006	22178	Pertusa	2531,38	1563,68	12,27	0	0	833,09		0	0	0		0	967,7	122,34	0
2006	22181	Piracés	595,55	479,35	0	0	0	108,39	0	0	0			0	116,2	7,82	0
2006	22182	Plan	5416,82	2307,97	139,14	128,6		2783,8			0			0	3108,85	57,31	0
2006	22184	Poleñino	2487,2	1640,54	0	0	0	715,69			0	0		0	846,66	130,97	0
2006	22186	Pozán de Vero	1696,11	1497,05		0	0	187,88			0				199,06	11,18	0
2006	22187	Puebla de Castro (La)	13868,12	10799,74				1175,61				689,78	129,94	0	3068,38	1073,05	0
2006	22188	Puente de Montañana	1592,51	956,57	0	0	271,64	289,9			0		33,97	0	635,94	40,43	0
2006	22189	Puértolas	8844,63	6594,56		0	1977,76		0	0		0	133,37	0	2250,07	138,94	0
2006	22190	Pueyo de Araguás (El)	820,32	516,59	0	0	0	259,9	0				30,84	0	303,73	13	0
2006	22193	Pueyo de Santa Cruz	2505,65	1945,83	0		0	381,08			0			0	559,82	178,75	
2006	22195	Quicena	3749,96	1918,29	0	0	334,61	1141,32		51,67		0		0	1831,67	304,08	0
2006	22197	Robres	10438,23	5925,18	39,4		0	4015,02	0		0	0			4513,05	458,63	0
2006	22199	Sabiñánigo	197638,24	109021,88	11551,31	9343,08	3546,43	20922,45	4508,16	4540,63	1237,02		1042,72		88616,36	28300,62	3623,94
2006	22200	Sahún	16153,2	10060,17	752,91	1054,93	3160,71	400,92					81,93	0	6093,03	641,63	0
2006	22201	Salas Altas	2376,71	1868,01	0	0	0	444,36	0		0	0		0	508,7	64,35	0
2006	22202	Salas Bajas	1444,48	791,45		0		641,43	0		0			0	653,03	11,61	0
2006	22203	Salillas	1068,54	864,39	0	0	0	191,71		0	0	0		0	204,15	12,44	0
2006	22204	Sallent de Gállego	95502,73	64917,01	3031,94	1917,29	12288,97	5185,74		400,71	495,05		316,52	0	30585,72	6416,45	533,05
2006	22205	San Esteban de Litera	11348,42	9396,19	38,41	29,19	0	1546,61						0	1952,23	338,03	0
2006	22206	Sangarrén	3948,22	2245,04	22,96	0		1575,82	0					0	1703,18	104,41	0
2006	22207	San Juan de Plan	1011,88	783,83	71,89			119,56		0	0			0	228,05	36,61	0
2006	22208	Santa Cilia	8833,05	4891,52	0	0		2071,03	0					0	3941,53	1870,5	0
2006	22209	Santa Cruz de la Serós	9801,02	6264,12	0		311,89	782,92	0		0		672,15	0	3536,9	1769,95	0
2006	22212	Santaliestra y San Quílez	850,3	529,64		0		280,2		0	0	0		0	320,66	40,46	0
2006	22213	Sariñena	72946,99	41821,94	988,9	2269,32	594,58	18896,15	1210,21	719,82	424,84		218,2		31125,05	4847,67	955,36
