Mes y año	Provincia código	Provincia nombre	División (2 dígitos) código	División (2 dígitos) descripción	Afiliaciones en alta
Marzo 2013	22	Huesca	31	Fabricación de muebles	182
Marzo 2013	22	Huesca	32	Otras industrias manufactureras	571
Marzo 2013	22	Huesca	33	Reparación e instalación de maquinaria y equipo	379
Marzo 2013	22	Huesca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	447
Marzo 2013	22	Huesca	36	Captación, depuración y distribución de agua	402
Marzo 2013	22	Huesca	37	Recogida y tratamiento de aguas residuales	50
Marzo 2013	22	Huesca	38	Recogida, tratamiento y eliminación de residuos; valorización	183
Marzo 2013	22	Huesca	39	Actividades de descontaminación y otros servicios de gestión de residuos	3
Marzo 2013	22	Huesca	41	Construcción de edificios	2632
Marzo 2013	22	Huesca	42	Ingeniería civil	365
Marzo 2013	22	Huesca	43	Actividades de construcción especializada	4004
Marzo 2013	22	Huesca	45	Venta y reparación de vehículos de motor y motocicletas	1838
Marzo 2013	22	Huesca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	3185
Marzo 2013	22	Huesca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	7204
Marzo 2013	22	Huesca	49	Transporte terrestre y por tubería	2680
Marzo 2013	22	Huesca	52	Almacenamiento y actividades anexas al transporte	177
Marzo 2013	22	Huesca	53	Actividades postales y de correos	302
Marzo 2013	22	Huesca	55	Servicios de alojamiento	2328
Marzo 2013	22	Huesca	56	Servicios de comidas y bebidas	5064
Marzo 2013	22	Huesca	58	Edición	61
Marzo 2013	22	Huesca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	70
Marzo 2013	22	Huesca	60	Actividades de programación y emisión de radio y televisión	86
Marzo 2013	22	Huesca	61	Telecomunicaciones	164
Marzo 2013	22	Huesca	62	Programación, consultoría y otras actividades relacionadas con la informática	366
Marzo 2013	22	Huesca	63	Servicios de información	61
Marzo 2013	22	Huesca	64	Servicios financieros, excepto seguros y fondos de pensiones	1012
Marzo 2013	22	Huesca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	98
Marzo 2013	22	Huesca	66	Actividades auxiliares a los servicios financieros y a los seguros	350
Marzo 2013	22	Huesca	68	Actividades inmobiliarias	242
Marzo 2013	22	Huesca	69	Actividades jurídicas y de contabilidad	1229
Marzo 2013	22	Huesca	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	99
Marzo 2013	22	Huesca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	611
Marzo 2013	22	Huesca	72	Investigación y desarrollo	104
Marzo 2013	22	Huesca	73	Publicidad y estudios de mercado	164
Marzo 2013	22	Huesca	74	Otras actividades profesionales, científicas y técnicas	340
Marzo 2013	22	Huesca	75	Actividades veterinarias	123
Marzo 2013	22	Huesca	77	Actividades de alquiler	362
Marzo 2013	22	Huesca	78	Actividades relacionadas con el empleo	301
Marzo 2013	22	Huesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	162
Marzo 2013	22	Huesca	80	Actividades de seguridad e investigación	213
Marzo 2013	22	Huesca	81	Servicios a edificios y actividades de jardinería	2551
Marzo 2013	22	Huesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	334
Marzo 2013	22	Huesca	84	Administración Pública y defensa; Seguridad Social obligatoria	6608
Marzo 2013	22	Huesca	85	Educación	2360
Marzo 2013	22	Huesca	86	Actividades sanitarias	4538
Marzo 2013	22	Huesca	87	Asistencia en establecimientos residenciales	1721
Marzo 2013	22	Huesca	88	Actividades de servicios sociales sin alojamiento	906
Marzo 2013	22	Huesca	90	Actividades de creación, artísticas y espectáculos	129
Marzo 2013	22	Huesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	67
Marzo 2013	22	Huesca	92	Actividades de juegos de azar y apuestas	114
Marzo 2013	22	Huesca	93	Actividades deportivas, recreativas y de entretenimiento	1497
Marzo 2013	22	Huesca	94	Actividades asociativas	732
Marzo 2013	22	Huesca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	510
Marzo 2013	22	Huesca	96	Otros servicios personales	1329
Marzo 2013	22	Huesca	97	Actividades de los hogares como empleadores de personal doméstico	2318
Marzo 2013	44	Teruel	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	6022
Marzo 2013	44	Teruel	02	Silvicultura y explotación forestal	428
Marzo 2013	44	Teruel	03	Pesca y acuicultura	47
Marzo 2013	44	Teruel	05	Extracción de antracita, hulla y lignito	267
Marzo 2013	44	Teruel	08	Otras industrias extractivas	263
Marzo 2013	44	Teruel	09	Actividades de apoyo a las industrias extractivas	1
Marzo 2013	44	Teruel	10	Industria de la alimentación	1908
Marzo 2013	44	Teruel	11	Fabricación de bebidas	81
Marzo 2013	44	Teruel	13	Industria textil	30
Marzo 2013	44	Teruel	14	Confección de prendas de vestir	325
Marzo 2013	44	Teruel	15	Industria del cuero y del calzado	22
Marzo 2013	44	Teruel	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	728
Marzo 2013	44	Teruel	17	Industria del papel	214
Marzo 2013	44	Teruel	18	Artes gráficas y reproducción de soportes grabados	89
Marzo 2013	44	Teruel	20	Industria química	378
Marzo 2013	44	Teruel	21	Fabricación de productos farmacéuticos	19
Marzo 2013	44	Teruel	22	Fabricación de productos de caucho y plásticos	164
Marzo 2013	44	Teruel	23	Fabricación de otros productos minerales no metálicos	883
Marzo 2013	44	Teruel	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	370
Marzo 2013	44	Teruel	25	Fabricación de productos metálicos, excepto maquinaria y equipo	527
Marzo 2013	44	Teruel	26	Fabricación de productos informáticos, electrónicos y ópticos	38
Marzo 2013	44	Teruel	27	Fabricación de material y equipo eléctrico	12
Marzo 2013	44	Teruel	28	Fabricación de maquinaria y equipo n.c.o.p.	105
Marzo 2013	44	Teruel	29	Fabricación de vehículos de motor, remolques y semirremolques	766
Marzo 2013	44	Teruel	30	Fabricación de otro material de transporte	14
Marzo 2013	44	Teruel	31	Fabricación de muebles	301
Marzo 2013	44	Teruel	32	Otras industrias manufactureras	39
Marzo 2013	44	Teruel	33	Reparación e instalación de maquinaria y equipo	122
Marzo 2013	44	Teruel	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	352
Marzo 2013	44	Teruel	36	Captación, depuración y distribución de agua	211
Marzo 2013	44	Teruel	37	Recogida y tratamiento de aguas residuales	5
Marzo 2013	44	Teruel	38	Recogida, tratamiento y eliminación de residuos; valorización	53
Marzo 2013	44	Teruel	41	Construcción de edificios	2427
Marzo 2013	44	Teruel	42	Ingeniería civil	111
Marzo 2013	44	Teruel	43	Actividades de construcción especializada	2172
Marzo 2013	44	Teruel	45	Venta y reparación de vehículos de motor y motocicletas	1158
Marzo 2013	44	Teruel	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	1286
Marzo 2013	44	Teruel	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	3993
Marzo 2013	44	Teruel	49	Transporte terrestre y por tubería	1584
Marzo 2013	44	Teruel	51	Transporte aéreo	3
Marzo 2013	44	Teruel	52	Almacenamiento y actividades anexas al transporte	87
Marzo 2013	44	Teruel	53	Actividades postales y de correos	176
Marzo 2013	44	Teruel	55	Servicios de alojamiento	863
Marzo 2013	44	Teruel	56	Servicios de comidas y bebidas	2865
Marzo 2013	44	Teruel	58	Edición	38
Marzo 2013	44	Teruel	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	40
Marzo 2013	44	Teruel	60	Actividades de programación y emisión de radio y televisión	18
Marzo 2013	44	Teruel	61	Telecomunicaciones	100
Marzo 2013	44	Teruel	62	Programación, consultoría y otras actividades relacionadas con la informática	73
Marzo 2013	44	Teruel	63	Servicios de información	9
Marzo 2013	44	Teruel	64	Servicios financieros, excepto seguros y fondos de pensiones	648
Marzo 2013	44	Teruel	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	83
Marzo 2013	44	Teruel	66	Actividades auxiliares a los servicios financieros y a los seguros	208
Marzo 2013	44	Teruel	68	Actividades inmobiliarias	58
Marzo 2013	44	Teruel	69	Actividades jurídicas y de contabilidad	594
Marzo 2013	44	Teruel	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	145
Marzo 2013	44	Teruel	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	326
Marzo 2013	44	Teruel	72	Investigación y desarrollo	74
Marzo 2013	44	Teruel	73	Publicidad y estudios de mercado	30
Marzo 2013	44	Teruel	74	Otras actividades profesionales, científicas y técnicas	103
Marzo 2013	44	Teruel	75	Actividades veterinarias	58
Marzo 2013	44	Teruel	77	Actividades de alquiler	59
Marzo 2013	44	Teruel	78	Actividades relacionadas con el empleo	77
Marzo 2013	44	Teruel	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	59
Marzo 2013	44	Teruel	80	Actividades de seguridad e investigación	124
Marzo 2013	44	Teruel	81	Servicios a edificios y actividades de jardinería	1228
Marzo 2013	44	Teruel	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	145
Marzo 2013	44	Teruel	84	Administración Pública y defensa; Seguridad Social obligatoria	4585
Marzo 2013	44	Teruel	85	Educación	1004
Marzo 2013	44	Teruel	86	Actividades sanitarias	2897
Marzo 2013	44	Teruel	87	Asistencia en establecimientos residenciales	1384
Marzo 2013	44	Teruel	88	Actividades de servicios sociales sin alojamiento	384
Marzo 2013	44	Teruel	90	Actividades de creación, artísticas y espectáculos	103
Marzo 2013	44	Teruel	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	116
Marzo 2013	44	Teruel	92	Actividades de juegos de azar y apuestas	47
Marzo 2013	44	Teruel	93	Actividades deportivas, recreativas y de entretenimiento	353
Marzo 2013	44	Teruel	94	Actividades asociativas	455
Marzo 2013	44	Teruel	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	246
Marzo 2013	44	Teruel	96	Otros servicios personales	614
Marzo 2013	44	Teruel	97	Actividades de los hogares como empleadores de personal doméstico	995
Marzo 2013	50	Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	15544
Marzo 2013	50	Zaragoza	02	Silvicultura y explotación forestal	542
Marzo 2013	50	Zaragoza	03	Pesca y acuicultura	35
Marzo 2013	50	Zaragoza	05	Extracción de antracita, hulla y lignito	80
Marzo 2013	50	Zaragoza	06	Extracción de crudo de petróleo y gas natural	3
Marzo 2013	50	Zaragoza	07	Extracción de minerales metálicos	50
Marzo 2013	50	Zaragoza	08	Otras industrias extractivas	329
Marzo 2013	50	Zaragoza	09	Actividades de apoyo a las industrias extractivas	5
Marzo 2013	50	Zaragoza	10	Industria de la alimentación	6229
Marzo 2013	50	Zaragoza	11	Fabricación de bebidas	906
Marzo 2013	50	Zaragoza	12	Industria del tabaco	1
Marzo 2013	50	Zaragoza	13	Industria textil	535
Marzo 2013	50	Zaragoza	14	Confección de prendas de vestir	1076
Marzo 2013	50	Zaragoza	15	Industria del cuero y del calzado	747
Marzo 2013	50	Zaragoza	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	926
Marzo 2013	50	Zaragoza	17	Industria del papel	2224
Marzo 2013	50	Zaragoza	18	Artes gráficas y reproducción de soportes grabados	1189
Marzo 2013	50	Zaragoza	19	Coquerías y refino de petróleo	3
Marzo 2013	50	Zaragoza	20	Industria química	1770
Marzo 2013	50	Zaragoza	21	Fabricación de productos farmacéuticos	797
Marzo 2013	50	Zaragoza	22	Fabricación de productos de caucho y plásticos	3376
Marzo 2013	50	Zaragoza	23	Fabricación de otros productos minerales no metálicos	1825
Marzo 2013	50	Zaragoza	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1874
Marzo 2013	50	Zaragoza	25	Fabricación de productos metálicos, excepto maquinaria y equipo	7062
Marzo 2013	50	Zaragoza	26	Fabricación de productos informáticos, electrónicos y ópticos	1218
Marzo 2013	50	Zaragoza	27	Fabricación de material y equipo eléctrico	5097
Marzo 2013	50	Zaragoza	28	Fabricación de maquinaria y equipo n.c.o.p.	5203
Marzo 2013	50	Zaragoza	29	Fabricación de vehículos de motor, remolques y semirremolques	13990
Marzo 2013	50	Zaragoza	30	Fabricación de otro material de transporte	1047
Marzo 2013	50	Zaragoza	31	Fabricación de muebles	3138
Marzo 2013	50	Zaragoza	32	Otras industrias manufactureras	767
Marzo 2013	50	Zaragoza	33	Reparación e instalación de maquinaria y equipo	1769
Marzo 2013	50	Zaragoza	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	667
Marzo 2013	50	Zaragoza	36	Captación, depuración y distribución de agua	1007
Marzo 2013	50	Zaragoza	37	Recogida y tratamiento de aguas residuales	89
Marzo 2013	50	Zaragoza	38	Recogida, tratamiento y eliminación de residuos; valorización	2555
Marzo 2013	50	Zaragoza	39	Actividades de descontaminación y otros servicios de gestión de residuos	20
Marzo 2013	50	Zaragoza	41	Construcción de edificios	5323
Marzo 2013	50	Zaragoza	42	Ingeniería civil	1239
Marzo 2013	50	Zaragoza	43	Actividades de construcción especializada	13524
Marzo 2013	50	Zaragoza	45	Venta y reparación de vehículos de motor y motocicletas	5533
Marzo 2013	50	Zaragoza	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	18715
Marzo 2013	50	Zaragoza	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	36738
Marzo 2013	50	Zaragoza	49	Transporte terrestre y por tubería	14599
Marzo 2013	50	Zaragoza	50	Transporte marítimo y por vías navegables interiores	5
Marzo 2013	50	Zaragoza	51	Transporte aéreo	51
Marzo 2013	50	Zaragoza	52	Almacenamiento y actividades anexas al transporte	4124
Marzo 2013	50	Zaragoza	53	Actividades postales y de correos	1194
Marzo 2013	50	Zaragoza	55	Servicios de alojamiento	2250
Marzo 2013	50	Zaragoza	56	Servicios de comidas y bebidas	20222
Marzo 2013	50	Zaragoza	58	Edición	1110
Marzo 2013	50	Zaragoza	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	863
Marzo 2013	50	Zaragoza	60	Actividades de programación y emisión de radio y televisión	274
Marzo 2013	50	Zaragoza	61	Telecomunicaciones	1776
Marzo 2013	50	Zaragoza	62	Programación, consultoría y otras actividades relacionadas con la informática	3477
Marzo 2013	50	Zaragoza	63	Servicios de información	223
Marzo 2013	50	Zaragoza	64	Servicios financieros, excepto seguros y fondos de pensiones	5922
Marzo 2013	50	Zaragoza	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	1069
Marzo 2013	50	Zaragoza	66	Actividades auxiliares a los servicios financieros y a los seguros	1903
Marzo 2013	50	Zaragoza	68	Actividades inmobiliarias	2011
Marzo 2013	50	Zaragoza	69	Actividades jurídicas y de contabilidad	5211
Marzo 2013	50	Zaragoza	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	1284
Marzo 2013	50	Zaragoza	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	3574
Marzo 2013	50	Zaragoza	72	Investigación y desarrollo	1508
Marzo 2013	50	Zaragoza	73	Publicidad y estudios de mercado	1095
Marzo 2013	50	Zaragoza	74	Otras actividades profesionales, científicas y técnicas	1529
Marzo 2013	50	Zaragoza	75	Actividades veterinarias	350
Marzo 2013	50	Zaragoza	77	Actividades de alquiler	1464
Marzo 2013	50	Zaragoza	78	Actividades relacionadas con el empleo	3046
Marzo 2013	50	Zaragoza	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	703
