Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 5 descripción	Superficie (has)	Año
22176	Peraltilla	Prados y praderas	0	2000
22176	Peraltilla	Ramblas con poca o sin vegetación	0	2000
22176	Peraltilla	Resto de instalaciones deportivas y recreativas	0	2000
22176	Peraltilla	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22176	Peraltilla	Ríos y cauces naturales	0	2000
22176	Peraltilla	Tejido urbano continuo	8,446867	2000
22176	Peraltilla	Tierras de labor en secano	363,785141	2000
22176	Peraltilla	Turberas y prados turbosos	0	2000
22176	Peraltilla	Urbanizaciones extensas y/o ajardinadas	0	2000
22176	Peraltilla	Viñedos en regadío	0	2000
22176	Peraltilla	Viñedos en secano	0	2000
22176	Peraltilla	Xeroestepa subdesértica	0	2000
22176	Peraltilla	Zonas de extracción minera	0	2000
22176	Peraltilla	Zonas en construcción	0	2000
22176	Peraltilla	Zonas industriales	0	2000
22176	Peraltilla	Zonas quemadas	0	2000
22176	Peraltilla	Zonas verdes urbanas	0	2000
22177	Perarrúa	Aeropuertos	0	2000
22177	Perarrúa	Afloramientos rocosos y canchales	0	2000
22177	Perarrúa	Arrozales	0	2000
22177	Perarrúa	Autopistas, autovías y terrenos asociados	0	2000
22177	Perarrúa	Bosque mixto	399,556042	2000
22177	Perarrúa	Bosques de coníferas con hojas aciculares	750,678487	2000
22177	Perarrúa	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22177	Perarrúa	Bosques de ribera	0	2000
22177	Perarrúa	Caducifolias y marcescentes	170,291434	2000
22177	Perarrúa	Campos de golf	0	2000
22177	Perarrúa	Canales artificiales	0	2000
22177	Perarrúa	Complejos ferroviarios	0	2000
22177	Perarrúa	Cultivos herbáceos en regadío	292,372718	2000
22177	Perarrúa	Cárcavas y/o zonas en proceso de erosión	0	2000
22177	Perarrúa	Embalses	0	2000
22177	Perarrúa	Escombreras y vertederos	0	2000
22177	Perarrúa	Espacios orófilos altitudinales con vegetación escasa	0	2000
22177	Perarrúa	Estructura urbana abierta	0	2000
22177	Perarrúa	Frutales en secano	0	2000
22177	Perarrúa	Glaciares y nieves permanentes	0	2000
22177	Perarrúa	Grandes formaciones de matorral denso o medianamente denso	312,782223	2000
22177	Perarrúa	Grandes superficies de equipamientos y servicios	0	2000
22177	Perarrúa	Humedales y zonas pantanosas	0	2000
22177	Perarrúa	Lagos y lagunas	0	2000
22177	Perarrúa	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
22177	Perarrúa	Matorral boscoso de bosque mixto	3,071663	2000
22177	Perarrúa	Matorral boscoso de coníferas	322,313618	2000
22177	Perarrúa	Matorral boscoso de frondosas	0	2000
22177	Perarrúa	Matorrales subarbustivos o arbustivos muy poco densos	217,571735	2000
22177	Perarrúa	Mezcla de frondosas	114,50567	2000
22177	Perarrúa	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
22177	Perarrúa	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	100,159154	2000
22177	Perarrúa	Mosaico de cultivos anuales con cultivos  permanentes en  secano	59,881049	2000
22177	Perarrúa	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
22177	Perarrúa	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22177	Perarrúa	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22177	Perarrúa	Mosaico de cultivos permanentes en regadío	0	2000
22177	Perarrúa	Mosaico de cultivos permanentes en secano	0	2000
22177	Perarrúa	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
22177	Perarrúa	Olivares en regadío	0	2000
22177	Perarrúa	Olivares en secano	0	2000
22177	Perarrúa	Otras frondosas de plantación	0	2000
22177	Perarrúa	Otros frutales en regadío	0	2000
22177	Perarrúa	Otros pastizales mediterráneos	0	2000
22177	Perarrúa	Pastizales supraforestales mediterráneos	0	2000
22177	Perarrúa	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
22177	Perarrúa	Perennifolias	0	2000
22177	Perarrúa	Prados y praderas	0	2000
22177	Perarrúa	Ramblas con poca o sin vegetación	0	2000
22177	Perarrúa	Resto de instalaciones deportivas y recreativas	0	2000
22177	Perarrúa	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22177	Perarrúa	Ríos y cauces naturales	0	2000
22177	Perarrúa	Tejido urbano continuo	4,19128	2000
22177	Perarrúa	Tierras de labor en secano	254,113865	2000
22177	Perarrúa	Turberas y prados turbosos	0	2000
22177	Perarrúa	Urbanizaciones extensas y/o ajardinadas	4,491885	2000
22177	Perarrúa	Viñedos en regadío	0	2000
22177	Perarrúa	Viñedos en secano	0	2000
22177	Perarrúa	Xeroestepa subdesértica	0	2000
22177	Perarrúa	Zonas de extracción minera	0	2000
22177	Perarrúa	Zonas en construcción	0	2000
22177	Perarrúa	Zonas industriales	0	2000
22177	Perarrúa	Zonas quemadas	0	2000
22177	Perarrúa	Zonas verdes urbanas	0	2000
22178	Pertusa	Aeropuertos	0	2000
22178	Pertusa	Afloramientos rocosos y canchales	0	2000
22178	Pertusa	Arrozales	0	2000
22178	Pertusa	Autopistas, autovías y terrenos asociados	0	2000
22178	Pertusa	Bosque mixto	0	2000
22178	Pertusa	Bosques de coníferas con hojas aciculares	0	2000
22178	Pertusa	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22178	Pertusa	Bosques de ribera	0	2000
22178	Pertusa	Caducifolias y marcescentes	0	2000
22178	Pertusa	Campos de golf	0	2000
22178	Pertusa	Canales artificiales	0	2000
22178	Pertusa	Complejos ferroviarios	0	2000
22178	Pertusa	Cultivos herbáceos en regadío	975,890648	2000
22178	Pertusa	Cárcavas y/o zonas en proceso de erosión	0	2000
22178	Pertusa	Embalses	0	2000
22178	Pertusa	Escombreras y vertederos	0	2000
22178	Pertusa	Espacios orófilos altitudinales con vegetación escasa	0	2000
22178	Pertusa	Estructura urbana abierta	0	2000
22178	Pertusa	Frutales en secano	0	2000
22178	Pertusa	Glaciares y nieves permanentes	0	2000
22178	Pertusa	Grandes formaciones de matorral denso o medianamente denso	0	2000
22178	Pertusa	Grandes superficies de equipamientos y servicios	0	2000
22178	Pertusa	Humedales y zonas pantanosas	0	2000
22178	Pertusa	Lagos y lagunas	0	2000
22178	Pertusa	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
22178	Pertusa	Matorral boscoso de bosque mixto	0	2000
22178	Pertusa	Matorral boscoso de coníferas	0	2000
22178	Pertusa	Matorral boscoso de frondosas	24,710579	2000
22178	Pertusa	Matorrales subarbustivos o arbustivos muy poco densos	227,166286	2000
22178	Pertusa	Mezcla de frondosas	0	2000
22178	Pertusa	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
22178	Pertusa	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	26,527572	2000
22178	Pertusa	Mosaico de cultivos anuales con cultivos  permanentes en  secano	24,182459	2000
22178	Pertusa	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
22178	Pertusa	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22178	Pertusa	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22178	Pertusa	Mosaico de cultivos permanentes en regadío	0	2000
22178	Pertusa	Mosaico de cultivos permanentes en secano	0	2000
22178	Pertusa	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
22178	Pertusa	Olivares en regadío	0	2000
22178	Pertusa	Olivares en secano	0	2000
22178	Pertusa	Otras frondosas de plantación	0	2000
22178	Pertusa	Otros frutales en regadío	0	2000
22178	Pertusa	Otros pastizales mediterráneos	0	2000
22178	Pertusa	Pastizales supraforestales mediterráneos	0	2000
22178	Pertusa	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
22178	Pertusa	Perennifolias	6,522532	2000
22178	Pertusa	Prados y praderas	0	2000
22178	Pertusa	Ramblas con poca o sin vegetación	0	2000
22178	Pertusa	Resto de instalaciones deportivas y recreativas	0	2000
22178	Pertusa	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22178	Pertusa	Ríos y cauces naturales	0	2000
22178	Pertusa	Tejido urbano continuo	6,959473	2000
22178	Pertusa	Tierras de labor en secano	1645,238078	2000
22178	Pertusa	Turberas y prados turbosos	0	2000
22178	Pertusa	Urbanizaciones extensas y/o ajardinadas	0	2000
22178	Pertusa	Viñedos en regadío	0	2000
22178	Pertusa	Viñedos en secano	0	2000
22178	Pertusa	Xeroestepa subdesértica	0	2000
22178	Pertusa	Zonas de extracción minera	0	2000
22178	Pertusa	Zonas en construcción	0	2000
22178	Pertusa	Zonas industriales	0	2000
22178	Pertusa	Zonas quemadas	0	2000
22178	Pertusa	Zonas verdes urbanas	0	2000
22181	Piracés	Aeropuertos	0	2000
22181	Piracés	Afloramientos rocosos y canchales	0	2000
22181	Piracés	Arrozales	49,644862	2000
22181	Piracés	Autopistas, autovías y terrenos asociados	0	2000
22181	Piracés	Bosque mixto	0	2000
22181	Piracés	Bosques de coníferas con hojas aciculares	0	2000
22181	Piracés	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22181	Piracés	Bosques de ribera	0	2000
22181	Piracés	Caducifolias y marcescentes	0	2000
22181	Piracés	Campos de golf	0	2000
22181	Piracés	Canales artificiales	0	2000
22181	Piracés	Complejos ferroviarios	0	2000
22181	Piracés	Cultivos herbáceos en regadío	795,251299	2000
22181	Piracés	Cárcavas y/o zonas en proceso de erosión	0	2000
22181	Piracés	Embalses	0	2000
22181	Piracés	Escombreras y vertederos	0	2000
22181	Piracés	Espacios orófilos altitudinales con vegetación escasa	0	2000
22181	Piracés	Estructura urbana abierta	13,715479	2000
22181	Piracés	Frutales en secano	0	2000
22181	Piracés	Glaciares y nieves permanentes	0	2000
22181	Piracés	Grandes formaciones de matorral denso o medianamente denso	0	2000
22181	Piracés	Grandes superficies de equipamientos y servicios	0	2000
22181	Piracés	Humedales y zonas pantanosas	0	2000
22181	Piracés	Lagos y lagunas	0	2000
22181	Piracés	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
22181	Piracés	Matorral boscoso de bosque mixto	0	2000
22181	Piracés	Matorral boscoso de coníferas	0	2000
22181	Piracés	Matorral boscoso de frondosas	3,918596	2000
22181	Piracés	Matorrales subarbustivos o arbustivos muy poco densos	587,622402	2000
22181	Piracés	Mezcla de frondosas	0	2000
22181	Piracés	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
22181	Piracés	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	41,776211	2000
22181	Piracés	Mosaico de cultivos anuales con cultivos  permanentes en  secano	0	2000
22181	Piracés	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
22181	Piracés	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22181	Piracés	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22181	Piracés	Mosaico de cultivos permanentes en regadío	0	2000
22181	Piracés	Mosaico de cultivos permanentes en secano	0	2000
22181	Piracés	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
22181	Piracés	Olivares en regadío	0	2000
22181	Piracés	Olivares en secano	0	2000
22181	Piracés	Otras frondosas de plantación	0	2000
22181	Piracés	Otros frutales en regadío	0	2000
22181	Piracés	Otros pastizales mediterráneos	44,688695	2000
22181	Piracés	Pastizales supraforestales mediterráneos	0	2000
22181	Piracés	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
22181	Piracés	Perennifolias	52,512793	2000
22181	Piracés	Prados y praderas	0	2000
22181	Piracés	Ramblas con poca o sin vegetación	0	2000
22181	Piracés	Resto de instalaciones deportivas y recreativas	0	2000
22181	Piracés	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22181	Piracés	Ríos y cauces naturales	0	2000
22181	Piracés	Tejido urbano continuo	2,979083	2000
22181	Piracés	Tierras de labor en secano	919,856573	2000
22181	Piracés	Turberas y prados turbosos	0	2000
22181	Piracés	Urbanizaciones extensas y/o ajardinadas	0	2000
22181	Piracés	Viñedos en regadío	0	2000
22181	Piracés	Viñedos en secano	0	2000
22181	Piracés	Xeroestepa subdesértica	0	2000
22181	Piracés	Zonas de extracción minera	0	2000
22181	Piracés	Zonas en construcción	0	2000
22181	Piracés	Zonas industriales	0	2000
22181	Piracés	Zonas quemadas	0	2000
22181	Piracés	Zonas verdes urbanas	0	2000
22182	Plan	Aeropuertos	0	2000
22182	Plan	Afloramientos rocosos y canchales	1033,150468	2000
22182	Plan	Arrozales	0	2000
22182	Plan	Autopistas, autovías y terrenos asociados	0	2000
22182	Plan	Bosque mixto	470,561696	2000
22182	Plan	Bosques de coníferas con hojas aciculares	3292,154264	2000
22182	Plan	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22182	Plan	Bosques de ribera	91,438811	2000
22182	Plan	Caducifolias y marcescentes	0,572294	2000
22182	Plan	Campos de golf	0	2000
22182	Plan	Canales artificiales	0	2000
22182	Plan	Complejos ferroviarios	0	2000
22182	Plan	Cultivos herbáceos en regadío	0	2000
22182	Plan	Cárcavas y/o zonas en proceso de erosión	0	2000
22182	Plan	Embalses	22,996394	2000
22182	Plan	Escombreras y vertederos	0	2000
22182	Plan	Espacios orófilos altitudinales con vegetación escasa	660,482165	2000
22182	Plan	Estructura urbana abierta	0	2000
22182	Plan	Frutales en secano	0	2000
22182	Plan	Glaciares y nieves permanentes	0	2000
22182	Plan	Grandes formaciones de matorral denso o medianamente denso	2,381002	2000
22182	Plan	Grandes superficies de equipamientos y servicios	0	2000
22182	Plan	Humedales y zonas pantanosas	0	2000
22182	Plan	Lagos y lagunas	6,266458	2000
22182	Plan	Landas y matorrales en climas húmedos. Vegetación mesófila	189,576987	2000
22182	Plan	Matorral boscoso de bosque mixto	467,700996	2000
22182	Plan	Matorral boscoso de coníferas	641,18689	2000
22182	Plan	Matorral boscoso de frondosas	124,0451	2000
22182	Plan	Matorrales subarbustivos o arbustivos muy poco densos	83,051091	2000
22182	Plan	Mezcla de frondosas	0,375132	2000
22182	Plan	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
22182	Plan	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	0	2000
22182	Plan	Mosaico de cultivos anuales con cultivos  permanentes en  secano	0	2000
22182	Plan	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
22182	Plan	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22182	Plan	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22182	Plan	Mosaico de cultivos permanentes en regadío	0	2000
22182	Plan	Mosaico de cultivos permanentes en secano	0	2000
22182	Plan	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0,095148	2000
22182	Plan	Olivares en regadío	0	2000
22182	Plan	Olivares en secano	0	2000
22182	Plan	Otras frondosas de plantación	0	2000
22182	Plan	Otros frutales en regadío	0	2000
22182	Plan	Otros pastizales mediterráneos	0	2000
22182	Plan	Pastizales supraforestales mediterráneos	0	2000
22182	Plan	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	365,191843	2000
22182	Plan	Perennifolias	0,5697	2000
22182	Plan	Prados y praderas	453,999379	2000
22182	Plan	Ramblas con poca o sin vegetación	61,541781	2000
22182	Plan	Resto de instalaciones deportivas y recreativas	0	2000
22182	Plan	Rocas desnudas con fuerte pendiente (acantilados, etc.)	1247,656388	2000
22182	Plan	Ríos y cauces naturales	0	2000
22182	Plan	Tejido urbano continuo	7,434675	2000
22182	Plan	Tierras de labor en secano	0	2000
22182	Plan	Turberas y prados turbosos	0	2000
22182	Plan	Urbanizaciones extensas y/o ajardinadas	7,31315	2000
22182	Plan	Viñedos en regadío	0	2000
22182	Plan	Viñedos en secano	0	2000
22182	Plan	Xeroestepa subdesértica	0	2000
22182	Plan	Zonas de extracción minera	0	2000
22182	Plan	Zonas en construcción	0	2000
22182	Plan	Zonas industriales	0	2000
22182	Plan	Zonas quemadas	0	2000
22182	Plan	Zonas verdes urbanas	0	2000
22184	Poleñino	Aeropuertos	0	2000
22184	Poleñino	Afloramientos rocosos y canchales	0	2000
22184	Poleñino	Arrozales	115,92987	2000
22184	Poleñino	Autopistas, autovías y terrenos asociados	0	2000
22184	Poleñino	Bosque mixto	0	2000
22184	Poleñino	Bosques de coníferas con hojas aciculares	0	2000
22184	Poleñino	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22184	Poleñino	Bosques de ribera	0	2000
22184	Poleñino	Caducifolias y marcescentes	0	2000
22184	Poleñino	Campos de golf	0	2000
22184	Poleñino	Canales artificiales	0	2000
22184	Poleñino	Complejos ferroviarios	0	2000
