Año	Municipio código	Municipio nombre	Urbano, parcelas	Urbano, superficie	Urbano, bienes inmuebles	Urbano, valor catastral total	Urbano, valor catastral construcción	Urbano, valor catastral suelo
2019	44207	San Martín del Río	669	10,85	674	7445,62	6269,36	1176,26
2019	44208	Santa Cruz de Nogueras	138	2,22	138	1295,89	1114,52	181,36
2019	44209	Santa Eulalia	1167	118,15	1257	47565,92	31592,57	15973,35
2019	44210	Sarrión	1403	60,84	1702	52064,36	38164,29	13900,07
2019	44211	Segura de los Baños	229	3,47	235	2378,14	2101,96	276,17
2019	44212	Seno	152	2,16	162	2112,72	1854,28	258,43
2019	44213	Singra	207	4,58	212	2583,97	1876,46	707,51
2019	44215	Terriente	445	7,82	447	9199,58	6477,62	2721,96
2019	44216	Teruel	8933	1083,21	38313	2063522,24	1524600,75	538921,48
2019	44217	Toril y Masegoso	125	1,21	126	1301,42	1179,7	121,71
2019	44218	Tormón	118	1	123	1565,4	1409,11	156,28
2019	44219	Tornos	532	13,89	537	7327,05	6255,38	1071,67
2019	44220	Torralba de los Sisones	279	8,17	284	8154	6031,19	2122,8
2019	44221	Torrecilla de Alcañiz	500	11,45	535	18345,41	11205,85	7139,56
2019	44222	Torrecilla del Rebollar	366	8,44	370	10046,68	7516,56	2530,12
2019	44223	Torre de Arcas	156	1,44	165	2319,71	2098,53	221,18
2019	44224	Torre de las Arcas	161	2,19	166	1085,29	961,92	123,36
2019	44225	Torre del Compte	364	8,03	383	9343,29	8373,02	970,26
2019	44226	Torrelacárcel	518	17,56	519	6581,16	5200,75	1380,4
2019	44227	Torre los Negros	223	4,01	224	2159,37	1809,04	350,32
2019	44228	Torremocha de Jiloca	235	6,27	237	5318,29	3902,31	1415,97
2019	44229	Torres de Albarracín	388	10,9	393	9749,66	6323,92	3425,73
2019	44230	Torrevelilla	279	5,83	300	10478,41	7070,59	3407,81
2019	44231	Torrijas	328	4,36	383	7640,28	5222,91	2417,37
2019	44232	Torrijo del Campo	557	14,44	585	14742,83	12725,08	2017,75
2019	44234	Tramacastiel	355	3,57	368	3296,68	2925,11	371,57
2019	44235	Tramacastilla	370	3,7	385	6813,64	5754,3	1059,33
2019	44236	Tronchón	285	3,12	299	6280,52	4631,91	1648,61
2019	44237	Urrea de Gaén	629	9,43	680	14117,56	11236,06	2881,49
2019	44238	Utrillas	1327	58,1	2990	42929,86	38038,19	4891,67
2019	44239	Valacloche	80	1,22	88	1280,98	1115,65	165,33
2019	44240	Valbona	585	11,9	662	9768,87	7525,69	2243,18
2019	44241	Valdealgorfa	809	24,55	886	20188,16	13869,33	6318,83
2019	44243	Valdecuenca	204	2,53	215	3316,36	2201,79	1114,56
2019	44244	Valdelinares	300	7,74	397	6422,32	5620,9	801,42
2019	44245	Valdeltormo	532	10,59	542	11012,43	9607,35	1405,08
2019	44246	Valderrobres	1600	45,22	2654	87952,1	69566,99	18385,1
2019	44247	Valjunquera	467	10,48	477	15002,64	10178,22	4824,41
2019	44249	Vallecillo (El)	219	2,45	215	3508,67	2459,07	1049,6
2019	44250	Veguillas de la Sierra	112	1,37	112	1655,93	1525,28	130,65
2019	44251	Villafranca del Campo	510	15,72	517	9377,34	7610,98	1766,35
2019	44252	Villahermosa del Campo	190	4,82	193	2814,62	2474,52	340,09
2019	44256	Villanueva del Rebollar de la Sierra	136	3,33	136	1336,15	1157,67	178,48
2019	44257	Villar del Cobo	372	7,17	399	7524,23	6050,52	1473,71
2019	44258	Villar del Salz	181	2,79	184	2124,58	1772,66	351,91
2019	44260	Villarluengo	443	6,39	513	8394,68	7717,48	677,19
2019	44261	Villarquemado	846	32,96	865	27836,41	21962,94	5873,47
2019	44262	Villarroya de los Pinares	298	5,05	315	5019,92	4287,8	732,11
2019	44263	Villastar	456	14,39	703	19008,11	14221,31	4786,79
2019	44264	Villel	574	9,21	616	14100,53	9828,24	4272,28
2019	44265	Vinaceite	294	6	306	6383,17	5565,8	817,36
2019	44266	Visiedo	259	7,4	260	2512,95	2015,16	497,79
2019	44267	Vivel del Río Martín	339	5,63	345	3314,29	2749,04	565,25
2019	44268	Zoma (La)	86	1,04	91	601,84	548,21	53,63
2019	50001	Abanto	323	4,56	329	2412,68	2118,09	294,59
2019	50002	Acered	373	6,55	391	7775,24	5363,18	2412,05
2019	50003	Agón	191	7,66	196	3099,04	2681,79	417,24
2019	50004	Aguarón	987	84,32	1063	23686,07	17243,75	6442,31
2019	50005	Aguilón	509	6,17	519	3609,85	3136,25	473,59
2019	50006	Ainzón	966	47,48	1229	24082,66	17568,98	6513,68
2019	50007	Aladrén	267	2,97	212	2072,21	1402,75	669,45
2019	50008	Alagón	2061	145,2	5337	222548,5	162594,18	59954,32
2019	50009	Alarba	230	3,74	234	4315,01	3453,89	861,11
2019	50010	Alberite de San Juan	128	5,85	132	2349,43	1783,79	565,63
2019	50011	Albeta	244	34,74	258	7407,73	4200,56	3207,16
2019	50012	Alborge	193	4,31	194	3245,3	2601,16	644,13
2019	50013	Alcalá de Ebro	297	14,58	316	6014,33	4661,51	1352,82
2019	50014	Alcalá de Moncayo	301	4	342	5276,78	4832,15	444,63
2019	50015	Alconchel de Ariza	481	5,37	493	4818,81	4368,79	450,02
2019	50016	Aldehuela de Liestos	172	2,56	174	2789,58	1597,57	1192
2019	50017	Alfajarín	1405	240,31	1798	107862,12	77964,69	29897,42
2019	50018	Alfamén	1005	55,81	1079	40311,9	28934,53	11377,36
2019	50019	Alforque	178	4,4	178	2446,1	1782,03	664,06
2019	50020	Alhama de Aragón	948	58,27	1404	65865,42	42897,54	22967,88
2019	50021	Almochuel	66	1,94	83	1050,09	899,13	150,95
2019	50022	Almolda (La)	540	22,11	563	19149,53	15429,14	3720,38
2019	50023	Almonacid de la Cuba	469	5,74	471	4427,23	3828,24	598,98
2019	50024	Almonacid de la Sierra	1189	30,2	1270	17547,14	11720,27	5826,86
2019	50025	Almunia de Doña Godina (La)	2583	197,25	5293	291590,15	167344,69	124245,45
2019	50026	Alpartir	529	8,49	606	14505,48	10399,99	4105,48
2019	50027	Ambel	440	9,43	573	5680,68	4849,96	830,72
2019	50028	Anento	215	2,84	225	3696,64	2695,16	1001,47
2019	50029	Aniñón	899	27,2	1096	25556,64	18501,7	7054,93
2019	50030	Añón de Moncayo	766	16,06	882	14050,88	12365,86	1685,02
2019	50031	Aranda de Moncayo	536	5	585	11275	7322,51	3952,48
2019	50032	Arándiga	688	9,62	710	9328,56	7989,2	1339,36
2019	50033	Ardisa	159	3,81	173	2086,81	1308,96	777,85
2019	50034	Ariza	1190	49,7	1618	36933,49	27851,48	9082,01
2019	50035	Artieda	139	2,07	159	3178,52	2926,15	252,37
2019	50036	Asín	173	2,56	187	3051,36	2218,3	833,05
2019	50037	Atea	574	8,85	580	5410,02	4535,09	874,93
2019	50038	Ateca	1251	46,62	1983	73614,38	41345,85	32268,52
2019	50039	Azuara	1215	64,82	1250	25735,68	14305,14	11430,54
2019	50040	Badules	204	6,39	205	3354,32	1998,24	1356,08
2019	50041	Bagüés	73	0,91	73	1651,18	1162,5	488,68
2019	50042	Balconchán	89	1,04	90	764,51	673,93	90,58
2019	50043	Bárboles	391	18,95	440	7388,8	5328,11	2060,69
2019	50044	Bardallur	399	7,38	404	7173,2	6305,9	867,3
2019	50045	Belchite	1129	173,52	1317	34843,07	23994,18	10848,88
2019	50046	Belmonte de Gracián	365	5,96	381	5133,27	4432,89	700,38
2019	50047	Berdejo	158	1,8	170	2193,98	1557,36	636,62
2019	50048	Berrueco	100	2,29	100	2435,72	1652,59	783,13
2019	50050	Bijuesca	376	3,46	406	4419,63	3450,51	969,12
2019	50051	Biota	886	28,73	1081	29035,16	22937,69	6097,47
2019	50052	Bisimbre	131	10,23	137	6773,92	6269,31	504,61
2019	50053	Boquiñeni	730	29,29	764	19720,94	16155,44	3565,49
2019	50054	Bordalba	278	3,58	285	3394,82	2372,55	1022,27
2019	50055	Borja	2562	153,54	5579	160183,54	129132,73	31050,81
2019	50056	Botorrita	473	36,25	538	16875,03	12842,05	4032,97
2019	50057	Brea de Aragón	946	35,11	1751	41605,86	29450,08	12155,77
2019	50058	Bubierca	318	4,24	326	2496,28	2268,04	228,24
2019	50059	Bujaraloz	852	82,94	907	49202,05	31415,17	17786,87
2019	50060	Bulbuente	397	16,71	508	8170,25	5166,86	3003,38
2019	50061	Bureta	278	7,73	302	5542,17	4729,79	812,37
2019	50062	Burgo de Ebro (El)	1778	336,86	2695	219896,93	145957,72	73939,21
2019	50063	Buste (El)	236	5,96	264	3185,01	2621,93	563,07
2019	50064	Cabañas de Ebro	440	47,27	510	22401,7	15159,78	7241,92
2019	50065	Cabolafuente	287	5,54	303	2606,02	2229,35	376,66
2019	50066	Cadrete	2050	224,75	4727	281128,4	120839,82	160288,58
2019	50067	Calatayud	5030	507,22	21721	901755,36	650776,72	250978,63
2019	50068	Calatorao	1812	295,81	2269	144352,54	77876,18	66476,36
2019	50069	Calcena	209	2,85	215	2737,57	2231,09	506,47
2019	50070	Calmarza	231	2,58	241	4092,9	3133,62	959,27
2019	50071	Campillo de Aragón	308	3,66	309	5447,37	3993,39	1453,98
2019	50072	Carenas	607	11,97	644	9131,77	7680,19	1451,58
2019	50073	Cariñena	1398	165,98	3069	122850,99	86839,47	36011,51
2019	50074	Caspe	5125	265,14	8774	254554,7	203833,74	50720,95
2019	50075	Castejón de Alarba	215	2,55	221	2616,48	1603,34	1013,14
2019	50076	Castejón de las Armas	251	3,28	266	2065,29	1803,33	261,95
2019	50077	Castejón de Valdejasa	421	11,74	453	8458,61	5616,2	2842,4
2019	50078	Castiliscar	409	11,35	448	11872,5	7896,34	3976,16
2019	50079	Cervera de la Cañada	497	11,48	527	5734,37	4696,4	1037,96
2019	50080	Cerveruela	247	2,01	252	1578,93	1430,62	148,3
2019	50081	Cetina	988	46,8	1029	32324,59	18881,66	13442,93
2019	50082	Cimballa	352	6,76	368	4836	3329,82	1506,18
2019	50083	Cinco Olivas	206	5,12	207	3245,99	2520,73	725,25
2019	50084	Clarés de Ribota	326	2,61	355	2520,59	1861	659,58
2019	50085	Codo	377	7,53	379	6595,28	5606,15	989,12
2019	50086	Codos	563	5,04	593	6800,62	6059,39	741,22
2019	50087	Contamina	137	1,85	140	1041,47	897,84	143,62
2019	50088	Cosuenda	662	18,43	729	9852,99	6534,77	3318,21
2019	50089	Cuarte de Huerva	2271	393,81	11609	675277,54	341958,37	333319,16
2019	50090	Cubel	328	4,78	335	3570,99	3226,16	344,82
2019	50091	Cuerlas (Las)	242	4,86	246	3992,53	2295,63	1696,89
2019	50092	Chiprana	600	11,13	626	13143,13	11377,13	1765,99
2019	50093	Chodes	230	4,73	233	3293,88	2897,97	395,91
2019	50094	Daroca	1597	80,19	2582	106031,29	66099,99	39931,29
2019	50095	Ejea de los Caballeros	6104	775,19	15373	661907,17	386999,45	274907,71
2019	50096	Embid de Ariza	231	2,84	239	2468,35	2178,85	289,5
2019	50098	Encinacorba	442	8,46	491	8617,97	7404,07	1213,9
2019	50099	Épila	2917	233,29	3689	162056,99	115118,75	46938,23
2019	50100	Erla	451	20,63	479	12419,66	10172,11	2247,55
2019	50101	Escatrón	1588	478,44	1697	31744,25	20995,02	10749,23
2019	50102	Fabara	1119	24,18	1167	36277,43	27250,3	9027,13
2019	50104	Farlete	433	28,46	436	11040,76	7496,43	3544,32
2019	50105	Fayón	463	41,15	482	14925,11	9876,47	5048,63
2019	50106	Fayos (Los)	340	10,16	362	3823,48	3093,56	729,92
2019	50107	Figueruelas	752	379,04	1051	216247,09	140065,77	76181,32
2019	50108	Fombuena	136	1,45	137	985,06	884,03	101,02
2019	50109	Frago (El)	229	3,65	257	3892,84	2903,24	989,6
2019	50110	Frasno (El)	851	22,87	958	18417,7	12080,23	6337,46
2019	50111	Fréscano	248	8,54	255	4143,7	3418,54	725,16
2019	50113	Fuendejalón	761	29,69	816	25224,14	16614,37	8609,76
2019	50114	Fuendetodos	242	9,04	244	8071,69	5008,9	3062,78
2019	50115	Fuentes de Ebro	2413	155,46	3797	162817,02	128349,39	34467,63
2019	50116	Fuentes de Jiloca	501	13,14	545	10141,18	6728	3413,18
2019	50117	Gallocanta	287	8,47	292	4210,01	3426,45	783,55
2019	50118	Gallur	1701	173,86	2433	84331,87	53657,94	30673,93
2019	50119	Gelsa	915	84,36	997	43583,23	25020,01	18563,22
2019	50120	Godojos	229	4,19	240	2059,72	1821	238,71
2019	50121	Gotor	429	5,04	462	7527,11	6734,31	792,79
2019	50122	Grisel	208	3,37	211	3027,66	2253,4	774,25
2019	50123	Grisén	407	21,89	511	16132,22	13262,51	2869,7
2019	50124	Herrera de los Navarros	1159	16,1	1228	18406,54	15990,19	2416,34
2019	50125	Ibdes	854	18,11	931	22408,35	15142,42	7265,93
2019	50126	Illueca	1054	52,68	3233	66548,12	35459,34	31088,77
2019	50128	Isuerre	97	1,06	103	1871,84	1518,83	353
2019	50129	Jaraba	494	20,39	566	26104,67	21153	4951,66
2019	50130	Jarque de Moncayo	961	13,59	1109	11964,29	10313,42	1650,87
2019	50131	Jaulín	334	10,37	345	7004,63	5666,41	1338,21
2019	50132	Joyosa (La)	480	143,83	768	54620,65	19441,28	35179,37
2019	50133	Lagata	249	4,58	249	4698,9	3390	1308,9
2019	50134	Langa del Castillo	380	7,44	402	6081,45	4448,39	1633,06
2019	50135	Layana	149	4,89	170	4922,36	3078,57	1843,78
2019	50136	Lécera	941	29,57	951	22971,59	13367,68	9603,91
2019	50137	Leciñena	986	72,25	1056	42312,56	29744,43	12568,12
2019	50138	Lechón	79	1,86	81	2199,39	1695,49	503,9
2019	50139	Letux	521	16,25	525	11170,56	7333,59	3836,97
2019	50140	Litago	491	7,76	516	6743,33	4174,87	2568,46
2019	50141	Lituénigo	319	3,16	355	5009,07	3693,92	1315,15
2019	50142	Lobera de Onsella	189	1,84	196	2237,97	2027,38	210,59
2019	50143	Longares	653	29,91	850	30619,2	20394,51	10224,68
2019	50144	Longás	132	1,33	134	1887,19	1754,35	132,83
2019	50146	Lucena de Jalón	351	12	405	7433,9	6004,12	1429,78
2019	50147	Luceni	820	61,95	955	28359,85	21339,93	7019,92
2019	50148	Luesia	519	15,16	615	11426,59	10030,73	1395,85
2019	50149	Luesma	192	2,81	192	1107,69	933,4	174,28
2019	50150	Lumpiaque	919	28,17	1009	28513,99	14631,55	13882,43
2019	50151	Luna	899	25,73	1028	17789,5	13346,39	4443,11
2019	50152	Maella	1709	50,73	1862	61216,4	31186,37	30030,02
2019	50153	Magallón	1050	88,06	1285	39458,73	29609,21	9849,51
2019	50154	Mainar	216	4,85	219	4446,59	3958,8	487,78
2019	50155	Malanquilla	315	3,81	322	4351,93	2860,43	1491,5
2019	50156	Maleján	266	3,96	278	5367,09	4243,39	1123,7
2019	50157	Malón	462	15,08	483	9147,73	7871,79	1275,93
2019	50159	Maluenda	769	20,45	934	18467,71	14686,09	3781,61
2019	50160	Mallén	1831	100,32	2400	86554,38	69552,28	17002,1
2019	50161	Manchones	290	3,72	298	4054,05	3593,89	460,15
2019	50162	Mara	336	9,4	353	6431,73	3912,21	2519,52
2019	50163	María de Huerva	991	94,9	3581	126227,52	116896,09	9331,42
2019	50164	Mediana de Aragón	377	8,03	405	8246,37	7248,66	997,7
2019	50165	Mequinenza	1474	49,35	2056	44823,64	34565,41	10258,22
2019	50166	Mesones de Isuela	521	8,94	543	7647,35	6432,65	1214,69
2019	50167	Mezalocha	324	7,88	331	4966,54	3093,87	1872,67
2019	50168	Mianos	60	1,37	62	989,63	658,47	331,16
2019	50169	Miedes de Aragón	561	12,83	635	13237,28	10378,41	2858,86
2019	50170	Monegrillo	350	19,79	366	10412,14	8046	2366,13
2019	50171	Moneva	291	4,48	292	4213,83	2905,62	1308,2
2019	50172	Monreal de Ariza	413	14,83	432	9695,71	8673,73	1021,98
2019	50173	Monterde	416	6,47	448	6255,92	4420,73	1835,18
2019	50174	Montón	223	3,3	243	2467,95	2206,92	261,02
2019	50175	Morata de Jalón	1260	49,97	1534	39736,21	29538,02	10198,19
2019	50176	Morata de Jiloca	492	12,17	516	5522,54	4609,92	912,61
2019	50177	Morés	753	28,4	875	15034,1	11742,14	3291,95
2019	50178	Moros	739	15,08	838	8722,04	6342,45	2379,59
2019	50179	Moyuela	564	10,68	574	10411,3	8422,94	1988,36
2019	50180	Mozota	244	9,72	245	5901,17	3770,49	2130,68
2019	50181	Muel	1321	305,87	1883	83832,56	48914,45	34918,1
2019	50182	Muela (La)	2447	782,88	7340	472081,52	266573,17	205508,35
2019	50183	Munébrega	551	11,9	600	10333,28	7530,63	2802,64
2019	50184	Murero	273	3,36	292	4386,44	3127,3	1259,13
2019	50185	Murillo de Gállego	473	65,04	513	12570,82	8259,26	4311,55
2019	50186	Navardún	151	3,18	156	2947,34	1838,52	1108,82
2019	50187	Nigüella	217	3,06	227	1925,63	1666,24	259,38
2019	50188	Nombrevilla	130	2,18	130	990,19	787,11	203,07
2019	50189	Nonaspe	1099	27,55	1166	32207,38	26110,37	6097,01
2019	50190	Novallas	706	17,47	871	18624,61	16495,14	2129,47
2019	50191	Novillas	469	15,79	484	12592	9282,71	3309,28
2019	50192	Nuévalos	430	40,03	540	16068,48	11196,62	4871,86
2019	50193	Nuez de Ebro	609	58,79	716	49243,66	18862,02	30381,64
2019	50194	Olvés	276	3,72	295	4153,93	2375,02	1778,91
2019	50195	Orcajo	215	3,63	217	1524,77	1318,63	206,13
2019	50196	Orera	174	10,17	188	5109,3	4039,88	1069,42
2019	50197	Orés	273	3,36	282	3576,05	3281,41	294,64
2019	50198	Oseja	132	1,08	136	793,06	734	59,05
2019	50199	Osera de Ebro	543	118,78	609	27605,63	16560,55	11045,07
2019	50200	Paniza	780	26,29	859	22286,76	15755,05	6531,7
2019	50201	Paracuellos de Jiloca	589	22,3	756	12924,67	10280,57	2644,1
2019	50202	Paracuellos de la Ribera	373	4,26	408	4049,05	3644,53	404,52
2019	50203	Pastriz	838	63,95	1050	43059,11	33998,61	9060,5
2019	50204	Pedrola	1642	367,9	2688	267343,38	179835,28	87508,1
2019	50205	Pedrosas (Las)	165	7,33	204	3569,37	2095,24	1474,13
2019	50206	Perdiguera	709	49,26	761	21499,57	10816,97	10682,59
2019	50207	Piedratajada	205	9,71	217	4708,27	2490,36	2217,9
2019	50208	Pina de Ebro	1316	126,45	1711	73118,37	54367,48	18750,89
2019	50209	Pinseque	1965	215,2	3563	191330,25	120116,43	71213,81
2019	50210	Pintanos (Los)	219	3,04	221	3484,09	2389,65	1094,44
2019	50211	Plasencia de Jalón	382	10,4	409	8751,29	7364,46	1386,82
2019	50212	Pleitas	86	2,01	91	1107,35	878,74	228,6
2019	50213	Plenas	419	5,02	429	3958,03	3541,09	416,93
2019	50214	Pomer	207	2,39	216	2424,71	2143,86	280,85
2019	50215	Pozuel de Ariza	260	3,66	263	1392,32	1211,36	180,95
2019	50216	Pozuelo de Aragón	390	14,87	391	5386,73	4437,61	949,12
2019	50217	Pradilla de Ebro	541	18,9	569	14259,9	11228,73	3031,17
2019	50218	Puebla de Albortón	224	6,02	224	3236,59	2789,57	447,01
2019	50219	Puebla de Alfindén (La)	1628	319,66	5615	475709,88	263544,63	212165,24
2019	50220	Puendeluna	134	4,38	141	1686,58	1026,09	660,49
2019	50221	Purujosa	186	1,34	212	1040,36	932,19	108,17
2019	50222	Quinto	1382	132,47	1627	57127,25	25485,05	31642,2
2019	50223	Remolinos	746	31,44	877	29609,83	20689,53	8920,29
2019	50224	Retascón	145	2,7	156	2078,42	1809,66	268,76
2019	50225	Ricla	1630	93,03	2413	90838,45	43904,51	46933,93
2019	50227	Romanos	179	4,68	179	3819,62	3350,42	469,2
2019	50228	Rueda de Jalón	369	12,61	373	4891,65	4134,2	757,45
2019	50229	Ruesca	106	2,16	109	1778,12	1134,35	643,76
2019	50230	Sádaba	1115	71,58	1555	68682,27	35103,06	33579,21
2019	50231	Salillas de Jalón	456	15,21	485	9077,77	7504,89	1572,88
2019	50232	Salvatierra de Esca	375	5,02	424	7467,12	4717,68	2749,44
2019	50233	Samper del Salz	204	3,3	205	3357,16	3051,8	305,35
2019	50234	San Martín de la Virgen de Moncayo	631	68,37	770	13217,32	10362,91	2854,4
2019	50235	San Mateo de Gállego	2792	398,87	3870	183037,76	90340,24	92697,52
2019	50236	Santa Cruz de Grío	310	4,12	446	4654,45	4019	635,45
2019	50237	Santa Cruz de Moncayo	192	3,92	206	2940,12	1961,38	978,74
2019	50238	Santa Eulalia de Gállego	245	3,59	268	5571,42	3791,19	1780,22
2019	50239	Santed	150	3,02	151	3419,43	2170,49	1248,93
2019	50240	Sástago	1060	29,55	1166	34634,02	29392,12	5241,89
2019	50241	Saviñán	578	21,12	726	14957,8	12280,88	2676,91
2019	50242	Sediles	191	2,72	198	2592	2360,36	231,64
2019	50243	Sestrica	736	13	791	7723,78	6141,83	1581,94
2019	50244	Sierra de Luna	368	16,84	396	8533,5	6170,4	2363,09
2019	50245	Sigüés	249	5,32	277	4684,76	4131,68	553,07
2019	50246	Sisamón	377	5,92	381	2447,18	2113,06	334,12
2019	50247	Sobradiel	414	47,43	766	75676,54	37252,95	38423,59
2019	50248	Sos del Rey Católico	759	20,65	1076	27799,81	21844	5955,8
2019	50249	Tabuenca	739	13,05	779	10008,38	8485,66	1522,71
2019	50250	Talamantes	223	1,96	232	2734,16	2510,82	223,34
2019	50251	Tarazona	4149	242,93	11340	313972,87	240393,82	73579,05
2019	50252	Tauste	2924	300,42	5943	286464,25	167206,91	119257,34
2019	50253	Terrer	613	26,54	757	20681,33	14100,53	6580,79
2019	50254	Tierga	402	5,63	429	5122,26	4550	572,25
2019	50255	Tobed	422	5,94	463	6669,55	4326,91	2342,64
2019	50256	Torralba de los Frailes	348	6,99	352	5198,65	3214,34	1984,31
2019	50257	Torralba de Ribota	356	6,97	387	4995,06	4423,33	571,72
2019	50258	Torralbilla	235	3,67	236	2458,33	2144	314,33
2019	50259	Torrehermosa	224	5,7	230	4394,16	2791,72	1602,43
2019	50260	Torrelapaja	128	2,59	132	1426,69	1057,34	369,34
2019	50261	Torrellas	475	8,28	585	10273,01	7653,14	2619,86
2019	50262	Torres de Berrellén	782	38,86	1153	57904,47	34843,81	23060,66
2019	50263	Torrijo de la Cañada	705	9,1	748	7232,73	4376,34	2856,38
2019	50264	Tosos	392	4,59	426	6478,91	5355,11	1123,79
2019	50265	Trasmoz	190	2,83	216	2455,26	2216,38	238,87
2019	50266	Trasobares	527	4,78	561	6224,6	3982,4	2242,19
2019	50267	Uncastillo	913	27,95	1100	44413,52	22207,67	22205,84
2019	50268	Undués de Lerda	172	2,46	173	2573,05	2338,17	234,87
2019	50269	Urrea de Jalón	442	14,02	454	10383,49	8727,1	1656,38
2019	50270	Urriés	163	3,03	181	2949,53	2616,33	333,19
2019	50271	Used	608	16,35	609	7991,18	6606,36	1384,81
2019	50272	Utebo	2096	317,17	13784	707293,88	398160,92	309132,96
2019	50273	Valdehorna	136	2,05	136	1470,39	1085,02	385,36
2019	50274	Val de San Martín	165	2,32	175	1137,45	922,78	214,66
2019	50275	Valmadrid	120	2,85	122	2750,19	2499,45	250,73
2019	50276	Valpalmas	213	7,05	220	3200,45	1775,54	1424,9
2019	50277	Valtorres	271	4,3	276	3757,05	3151,84	605,2
2019	50278	Velilla de Ebro	338	5,99	350	7680,61	5050,24	2630,36
2019	50279	Velilla de Jiloca	293	4,36	307	3655,07	3216,59	438,48
2019	50280	Vera de Moncayo	569	17,53	687	16135,37	12050,7	4084,66
2019	50281	Vierlas	127	3,07	135	1899,62	1708,64	190,98
2019	50282	Vilueña (La)	185	3,62	198	2968,51	2583,68	384,82
2019	50283	Villadoz	183	5,53	189	3144,14	2761,72	382,41
2019	50284	Villafeliche	451	6,12	464	8539,23	5626,01	2913,21
2019	50285	Villafranca de Ebro	589	31,89	752	24292,57	20250,04	4042,53
2019	50286	Villalba de Perejil	122	1,82	125	2007,81	1843,5	164,3
2019	50287	Villalengua	582	8,67	607	9157,49	6543,94	2613,54
2019	50288	Villanueva de Gállego	1748	699,08	3976	341971,74	218224,19	123747,54
2019	50289	Villanueva de Jiloca	278	3,59	279	3843,34	3036,57	806,76
2019	50290	Villanueva de Huerva	684	18,93	701	22637,48	13684,32	8953,15
2019	50291	Villar de los Navarros	519	11,79	522	3624,11	2819,87	804,23
2019	50292	Villarreal de Huerva	311	18,07	329	10694,32	7497,03	3197,29
2019	50293	Villarroya de la Sierra	903	12,72	1156	15503,39	11114,8	4388,58
