Municipio codigo	Municipio nombre	Tipo de estudios realizados, código	Tipo de estudios realizados	Población
22174	Peralta de Alcofea	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	20,2182818417
22175	Peralta de Calasanz	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	6,7981630095
22176	Peraltilla	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	9,6387279765
22177	Perarrúa	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	12,5849155114
22178	Pertusa	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,9166049209
22181	Piracés	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,9872083578
22182	Plan	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	13,027462478
22184	Poleñino	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	9,9167193655
22186	Pozán de Vero	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,3712310699
22187	Puebla de Castro (La)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	18,9347694692
22189	Puértolas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,8312575716
22190	Pueyo de Araguás (El)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	9,2119506408
22193	Pueyo de Santa Cruz	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	21,215370876
22195	Quicena	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	21,7834622262
22197	Robres	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	28,1346937138
22199	Sabiñánigo	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	707,7238738852
22200	Sahún	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	7,8006679721
22201	Salas Altas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,6163235157
22202	Salas Bajas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	8,7607684936
22204	Sallent de Gállego	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	131,855563984
22205	San Esteban de Litera	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	26,5126181575
22206	Sangarrén	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	10,576019506
22207	San Juan de Plan	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	6,5305223535
22208	Santa Cilia	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	6,812397598
22209	Santa Cruz de la Serós	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	15,7419544024
22212	Santaliestra y San Quílez	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,7913844416
22213	Sariñena	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	131,943925801
22214	Secastilla	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,0228465448
22215	Seira	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	6,5815589022
22217	Sena	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,5760823883
22218	Senés de Alcubierre	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,4394895533
22220	Sesa	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	13,4145919037
22221	Sesué	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,8708271346
22222	Siétamo	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	53,4491638317
22223	Sopeira	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,3431440831
22225	Tamarite de Litera	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	133,08534654
22226	Tardienta	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	31,9767933685
22227	Tella-Sin	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,8653396975
22228	Tierz	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	45,7887841257
22229	Tolva	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,0615914014
22230	Torla	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	7,5025850181
22232	Torralba de Aragón	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,8605059006
22233	Torre la Ribera	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	8,2451841783
22234	Torrente de Cinca	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	37,3796486944
22236	Torres de Barbués	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	9,5779522676
22242	Valfarta	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,7436066506
22243	Valle de Bardají	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,7127087739
22244	Valle de Lierp	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,3519430062
22245	Velilla de Cinca	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	15,0362990829
22246	Beranuy	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,3667980992
22248	Vicién	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	9,1664892806
22249	Villanova	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	9,7883783187
22250	Villanúa	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	23,5123218441
22251	Villanueva de Sigena	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	12,5177695733
22252	Yebra de Basa	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,054823544
22253	Yésero	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,918310267
22254	Zaidín	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	50,1806018864
22901	Valle de Hecho	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	40,7449345886
22902	Puente la Reina de Jaca	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	6,399289757
22903	San Miguel del Cinca	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	40,0943017088
22904	Sotonera (La)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	43,6133929763
22905	Lupiñén-Ortilla	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	11,3924345016
22906	Santa María de Dulcis	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,4288383851
22907	Aínsa-Sobrarbe	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	113,6643860467
22908	Hoz y Costeán	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	9,4248293252
22909	Vencillón	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	17,8447345404
44001	Ababuj	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,5204499088
44002	Abejuela	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,8838609091
44003	Aguatón	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	0,9940398135
44004	Aguaviva	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,5967778869
44005	Aguilar del Alfambra	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,2200966516
44006	Alacón	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,8656148192
44007	Alba	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,1055608289
44008	Albalate del Arzobispo	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	89,9081010644
44009	Albarracín	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	30,9893116331
44010	Albentosa	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	10,4633992624
44011	Alcaine	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,4283992605
44012	Alcalá de la Selva	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	21,6458321473
44013	Alcañiz	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	820,1242091225
44014	Alcorisa	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	88,42368714
44016	Alfambra	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	16,6762113807
44017	Aliaga	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,7469300357
44019	Alobras	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	0,642793181
44021	Allepuz	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	10,9012334118
44022	Alloza	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	13,6625903422
44025	Andorra	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	379,3610001739
44026	Arcos de las Salinas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	7,0602567187
44027	Arens de Lledó	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,5094533154
44028	Argente	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	9,9191633941
44029	Ariño	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	30,1320925094
44031	Azaila	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,8482845474
44033	Báguena	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	8,7196195342
44034	Bañón	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,5004965477
44035	Barrachina	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,1978953896
44036	Bea	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,7001677149
44037	Beceite	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	22,1278339857
44038	Belmonte de San José	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	8,7279227278
44039	Bello	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	7,4918009653
44040	Berge	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	7,4565349755
44041	Bezas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,9652925278
44042	Blancas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,5731620352
44043	Blesa	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,9541499594
44044	Bordón	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,2384085267
44045	Bronchales	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	7,0230277486
44046	Bueña	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,2075145309
44047	Burbáguena	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,4076069171
44049	Calaceite	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	54,3239045173
44050	Calamocha	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	83,7838900535
44051	Calanda	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	106,059156985
44052	Calomarde	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	6,9032759375
44054	Camarena de la Sierra	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,175775182
44056	Caminreal	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	12,0003202533
44059	Cantavieja	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	24,8555346047
44061	Cañada de Verich (La)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,084538674
44063	Cañizar del Olivar	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,3736962774
44064	Cascante del Río	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,1197335935
44066	Castel de Cabra	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	7,703984252
44067	Castelnou	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	0,8867527024
44068	Castelserás	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	19,0919902227
44070	Castellar (El)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,2187570654
44071	Castellote	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	16,2167089569
44074	Cedrillas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	25,2825365484
44075	Celadas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	14,0444149339
44076	Cella	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	86,5839495152
44077	Cerollera (La)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,6401267701
44080	Codoñera (La)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	11,348780777
44082	Corbalán	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	6,3410238479
44084	Cortes de Aragón	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,3589447787
44086	Cretas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	17,5946422018
44087	Crivillén	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,7701740356
44088	Cuba (La)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,4268434449
44089	Cubla	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	6,2238035316
44090	Cucalón	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,8269177001
44092	Cuervo (El)	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,3603954116
44093	Cuevas de Almudén	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,111726113
44094	Cuevas Labradas	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	3,814624903
44096	Ejulve	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	5,2993807802
44097	Escorihuela	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,2188317846
44099	Escucha	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	8,4815740168
44100	Estercuel	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	4,4767431122
44102	Fonfría	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	0,9583351457
44103	Formiche Alto	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	2,416532565
44105	Fórnoles	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	1,4893374397
44106	Fortanete	3	Derecho y Ciencias Sociales (Administración, Psicología, Economía, Periodismo, ...)	8,0731024839
