Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Número de contratos	Grupo de tipo de jornada
Junio 2015	201506	Junio	2015	50	Zaragoza	Mujeres	9141	1 - Jornada Completa
Junio 2015	201506	Junio	2015	50	Zaragoza	Hombres	4918	2 - Jornada Parcial
Junio 2015	201506	Junio	2015	50	Zaragoza	Mujeres	7255	2 - Jornada Parcial
Junio 2015	201506	Junio	2015	50	Zaragoza	Hombres	84	3 - Fijos Discontinuos
Junio 2015	201506	Junio	2015	50	Zaragoza	Mujeres	69	3 - Fijos Discontinuos
Mayo 2015	201505	Mayo	2015	22	Huesca	Hombres	6061	1 - Jornada Completa
Mayo 2015	201505	Mayo	2015	22	Huesca	Mujeres	2683	1 - Jornada Completa
Mayo 2015	201505	Mayo	2015	22	Huesca	Hombres	726	2 - Jornada Parcial
Mayo 2015	201505	Mayo	2015	22	Huesca	Mujeres	1255	2 - Jornada Parcial
Mayo 2015	201505	Mayo	2015	22	Huesca	Hombres	135	3 - Fijos Discontinuos
Mayo 2015	201505	Mayo	2015	22	Huesca	Mujeres	89	3 - Fijos Discontinuos
Mayo 2015	201505	Mayo	2015	44	Teruel	Hombres	1823	1 - Jornada Completa
Mayo 2015	201505	Mayo	2015	44	Teruel	Mujeres	993	1 - Jornada Completa
Mayo 2015	201505	Mayo	2015	44	Teruel	Hombres	302	2 - Jornada Parcial
Mayo 2015	201505	Mayo	2015	44	Teruel	Mujeres	507	2 - Jornada Parcial
Mayo 2015	201505	Mayo	2015	44	Teruel	Hombres	16	3 - Fijos Discontinuos
Mayo 2015	201505	Mayo	2015	44	Teruel	Mujeres	11	3 - Fijos Discontinuos
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Hombres	15624	1 - Jornada Completa
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Mujeres	8300	1 - Jornada Completa
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Hombres	4306	2 - Jornada Parcial
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Mujeres	6718	2 - Jornada Parcial
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Hombres	120	3 - Fijos Discontinuos
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Mujeres	84	3 - Fijos Discontinuos
Abril 2015	201504	Abril	2015	22	Huesca	Hombres	2886	1 - Jornada Completa
Abril 2015	201504	Abril	2015	22	Huesca	Mujeres	1529	1 - Jornada Completa
Abril 2015	201504	Abril	2015	22	Huesca	Hombres	656	2 - Jornada Parcial
Abril 2015	201504	Abril	2015	22	Huesca	Mujeres	1113	2 - Jornada Parcial
Abril 2015	201504	Abril	2015	22	Huesca	Hombres	72	3 - Fijos Discontinuos
Abril 2015	201504	Abril	2015	22	Huesca	Mujeres	44	3 - Fijos Discontinuos
Abril 2015	201504	Abril	2015	44	Teruel	Hombres	1551	1 - Jornada Completa
Abril 2015	201504	Abril	2015	44	Teruel	Mujeres	833	1 - Jornada Completa
Abril 2015	201504	Abril	2015	44	Teruel	Hombres	301	2 - Jornada Parcial
Abril 2015	201504	Abril	2015	44	Teruel	Mujeres	533	2 - Jornada Parcial
Abril 2015	201504	Abril	2015	44	Teruel	Hombres	17	3 - Fijos Discontinuos
Abril 2015	201504	Abril	2015	44	Teruel	Mujeres	9	3 - Fijos Discontinuos
Abril 2015	201504	Abril	2015	50	Zaragoza	Hombres	11296	1 - Jornada Completa
Abril 2015	201504	Abril	2015	50	Zaragoza	Mujeres	5930	1 - Jornada Completa
Abril 2015	201504	Abril	2015	50	Zaragoza	Hombres	3821	2 - Jornada Parcial
Abril 2015	201504	Abril	2015	50	Zaragoza	Mujeres	6081	2 - Jornada Parcial
Abril 2015	201504	Abril	2015	50	Zaragoza	Hombres	113	3 - Fijos Discontinuos
Abril 2015	201504	Abril	2015	50	Zaragoza	Mujeres	68	3 - Fijos Discontinuos
Marzo 2015	201503	Marzo	2015	22	Huesca	Hombres	2611	1 - Jornada Completa
Marzo 2015	201503	Marzo	2015	22	Huesca	Mujeres	1530	1 - Jornada Completa
Marzo 2015	201503	Marzo	2015	22	Huesca	Hombres	655	2 - Jornada Parcial
Marzo 2015	201503	Marzo	2015	22	Huesca	Mujeres	1181	2 - Jornada Parcial
Marzo 2015	201503	Marzo	2015	22	Huesca	Hombres	34	3 - Fijos Discontinuos
Marzo 2015	201503	Marzo	2015	22	Huesca	Mujeres	31	3 - Fijos Discontinuos
Marzo 2015	201503	Marzo	2015	44	Teruel	Hombres	1628	1 - Jornada Completa
Marzo 2015	201503	Marzo	2015	44	Teruel	Mujeres	711	1 - Jornada Completa
Marzo 2015	201503	Marzo	2015	44	Teruel	Hombres	237	2 - Jornada Parcial
Marzo 2015	201503	Marzo	2015	44	Teruel	Mujeres	454	2 - Jornada Parcial
Marzo 2015	201503	Marzo	2015	44	Teruel	Hombres	18	3 - Fijos Discontinuos
Marzo 2015	201503	Marzo	2015	44	Teruel	Mujeres	15	3 - Fijos Discontinuos
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Hombres	11073	1 - Jornada Completa
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Mujeres	6165	1 - Jornada Completa
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Hombres	3773	2 - Jornada Parcial
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Mujeres	6443	2 - Jornada Parcial
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Hombres	59	3 - Fijos Discontinuos
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Mujeres	26	3 - Fijos Discontinuos
Febrero 2015	201502	Febrero	2015	22	Huesca	Hombres	1899	1 - Jornada Completa
Febrero 2015	201502	Febrero	2015	22	Huesca	Mujeres	1060	1 - Jornada Completa
Febrero 2015	201502	Febrero	2015	22	Huesca	Hombres	575	2 - Jornada Parcial
Febrero 2015	201502	Febrero	2015	22	Huesca	Mujeres	1016	2 - Jornada Parcial
Febrero 2015	201502	Febrero	2015	22	Huesca	Hombres	33	3 - Fijos Discontinuos
Febrero 2015	201502	Febrero	2015	22	Huesca	Mujeres	14	3 - Fijos Discontinuos
Febrero 2015	201502	Febrero	2015	44	Teruel	Hombres	1183	1 - Jornada Completa
Febrero 2015	201502	Febrero	2015	44	Teruel	Mujeres	594	1 - Jornada Completa
Febrero 2015	201502	Febrero	2015	44	Teruel	Hombres	231	2 - Jornada Parcial
Febrero 2015	201502	Febrero	2015	44	Teruel	Mujeres	394	2 - Jornada Parcial
Febrero 2015	201502	Febrero	2015	44	Teruel	Hombres	22	3 - Fijos Discontinuos
Febrero 2015	201502	Febrero	2015	44	Teruel	Mujeres	13	3 - Fijos Discontinuos
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Hombres	10090	1 - Jornada Completa
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Mujeres	5394	1 - Jornada Completa
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Hombres	3370	2 - Jornada Parcial
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Mujeres	5550	2 - Jornada Parcial
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Hombres	41	3 - Fijos Discontinuos
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Mujeres	26	3 - Fijos Discontinuos
Enero 2015	201501	Enero	2015	22	Huesca	Hombres	2182	1 - Jornada Completa
Enero 2015	201501	Enero	2015	22	Huesca	Mujeres	1286	1 - Jornada Completa
Enero 2015	201501	Enero	2015	22	Huesca	Hombres	696	2 - Jornada Parcial
Enero 2015	201501	Enero	2015	22	Huesca	Mujeres	1254	2 - Jornada Parcial
Enero 2015	201501	Enero	2015	22	Huesca	Hombres	63	3 - Fijos Discontinuos
Enero 2015	201501	Enero	2015	22	Huesca	Mujeres	33	3 - Fijos Discontinuos
Enero 2015	201501	Enero	2015	44	Teruel	Hombres	1396	1 - Jornada Completa
Enero 2015	201501	Enero	2015	44	Teruel	Mujeres	589	1 - Jornada Completa
Enero 2015	201501	Enero	2015	44	Teruel	Hombres	240	2 - Jornada Parcial
Enero 2015	201501	Enero	2015	44	Teruel	Mujeres	472	2 - Jornada Parcial
Enero 2015	201501	Enero	2015	44	Teruel	Hombres	8	3 - Fijos Discontinuos
Enero 2015	201501	Enero	2015	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Enero 2015	201501	Enero	2015	50	Zaragoza	Hombres	11085	1 - Jornada Completa
Enero 2015	201501	Enero	2015	50	Zaragoza	Mujeres	6460	1 - Jornada Completa
Enero 2015	201501	Enero	2015	50	Zaragoza	Hombres	3364	2 - Jornada Parcial
Enero 2015	201501	Enero	2015	50	Zaragoza	Mujeres	5895	2 - Jornada Parcial
Enero 2015	201501	Enero	2015	50	Zaragoza	Hombres	69	3 - Fijos Discontinuos
Enero 2015	201501	Enero	2015	50	Zaragoza	Mujeres	40	3 - Fijos Discontinuos
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Hombres	2079	1 - Jornada Completa
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Mujeres	1417	1 - Jornada Completa
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Hombres	662	2 - Jornada Parcial
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Mujeres	1235	2 - Jornada Parcial
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Hombres	58	3 - Fijos Discontinuos
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Mujeres	49	3 - Fijos Discontinuos
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Hombres	1306	1 - Jornada Completa
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Mujeres	679	1 - Jornada Completa
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Hombres	217	2 - Jornada Parcial
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Mujeres	524	2 - Jornada Parcial
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Hombres	9	3 - Fijos Discontinuos
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Mujeres	10	3 - Fijos Discontinuos
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Hombres	8935	1 - Jornada Completa
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Mujeres	5470	1 - Jornada Completa
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Hombres	3563	2 - Jornada Parcial
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Mujeres	6350	2 - Jornada Parcial
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Hombres	16	3 - Fijos Discontinuos
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Mujeres	32	3 - Fijos Discontinuos
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Hombres	1850	1 - Jornada Completa
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Mujeres	946	1 - Jornada Completa
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Hombres	539	2 - Jornada Parcial
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Mujeres	1069	2 - Jornada Parcial
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Hombres	51	3 - Fijos Discontinuos
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Mujeres	33	3 - Fijos Discontinuos
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Hombres	1274	1 - Jornada Completa
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Mujeres	470	1 - Jornada Completa
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Hombres	221	2 - Jornada Parcial
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Mujeres	423	2 - Jornada Parcial
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Hombres	5	3 - Fijos Discontinuos
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Mujeres	5	3 - Fijos Discontinuos
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Hombres	10233	1 - Jornada Completa
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Mujeres	5985	1 - Jornada Completa
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Hombres	3831	2 - Jornada Parcial
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Mujeres	6551	2 - Jornada Parcial
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Hombres	78	3 - Fijos Discontinuos
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Mujeres	87	3 - Fijos Discontinuos
Octubre 2014	201410	Octubre	2014	22	Huesca	Hombres	2348	1 - Jornada Completa
Octubre 2014	201410	Octubre	2014	22	Huesca	Mujeres	1372	1 - Jornada Completa
Octubre 2014	201410	Octubre	2014	22	Huesca	Hombres	692	2 - Jornada Parcial
Octubre 2014	201410	Octubre	2014	22	Huesca	Mujeres	1472	2 - Jornada Parcial
Octubre 2014	201410	Octubre	2014	22	Huesca	Hombres	34	3 - Fijos Discontinuos
Octubre 2014	201410	Octubre	2014	22	Huesca	Mujeres	39	3 - Fijos Discontinuos
Octubre 2014	201410	Octubre	2014	44	Teruel	Hombres	1636	1 - Jornada Completa
Octubre 2014	201410	Octubre	2014	44	Teruel	Mujeres	704	1 - Jornada Completa
Octubre 2014	201410	Octubre	2014	44	Teruel	Hombres	347	2 - Jornada Parcial
Octubre 2014	201410	Octubre	2014	44	Teruel	Mujeres	614	2 - Jornada Parcial
Octubre 2014	201410	Octubre	2014	44	Teruel	Hombres	9	3 - Fijos Discontinuos
Octubre 2014	201410	Octubre	2014	44	Teruel	Mujeres	11	3 - Fijos Discontinuos
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Hombres	12860	1 - Jornada Completa
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Mujeres	7500	1 - Jornada Completa
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Hombres	5316	2 - Jornada Parcial
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Mujeres	8392	2 - Jornada Parcial
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Hombres	108	3 - Fijos Discontinuos
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Mujeres	109	3 - Fijos Discontinuos
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Hombres	2626	1 - Jornada Completa
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Mujeres	1380	1 - Jornada Completa
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Hombres	746	2 - Jornada Parcial
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Mujeres	1497	2 - Jornada Parcial
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Hombres	19	3 - Fijos Discontinuos
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Mujeres	27	3 - Fijos Discontinuos
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Hombres	2113	1 - Jornada Completa
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Mujeres	982	1 - Jornada Completa
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Hombres	337	2 - Jornada Parcial
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Mujeres	637	2 - Jornada Parcial
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Hombres	12	3 - Fijos Discontinuos
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Mujeres	25	3 - Fijos Discontinuos
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Hombres	15464	1 - Jornada Completa
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Mujeres	8005	1 - Jornada Completa
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Hombres	4706	2 - Jornada Parcial
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Mujeres	7732	2 - Jornada Parcial
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Hombres	95	3 - Fijos Discontinuos
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Mujeres	162	3 - Fijos Discontinuos
Agosto 2014	201408	Agosto	2014	22	Huesca	Hombres	3200	1 - Jornada Completa
Agosto 2014	201408	Agosto	2014	22	Huesca	Mujeres	1380	1 - Jornada Completa
Agosto 2014	201408	Agosto	2014	22	Huesca	Hombres	677	2 - Jornada Parcial
Agosto 2014	201408	Agosto	2014	22	Huesca	Mujeres	1239	2 - Jornada Parcial
Agosto 2014	201408	Agosto	2014	22	Huesca	Hombres	8	3 - Fijos Discontinuos
Agosto 2014	201408	Agosto	2014	22	Huesca	Mujeres	5	3 - Fijos Discontinuos
Agosto 2014	201408	Agosto	2014	44	Teruel	Hombres	1565	1 - Jornada Completa
Agosto 2014	201408	Agosto	2014	44	Teruel	Mujeres	671	1 - Jornada Completa
Agosto 2014	201408	Agosto	2014	44	Teruel	Hombres	336	2 - Jornada Parcial
Agosto 2014	201408	Agosto	2014	44	Teruel	Mujeres	564	2 - Jornada Parcial
Agosto 2014	201408	Agosto	2014	44	Teruel	Hombres	11	3 - Fijos Discontinuos
Agosto 2014	201408	Agosto	2014	44	Teruel	Mujeres	7	3 - Fijos Discontinuos
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Hombres	12805	1 - Jornada Completa
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Mujeres	6840	1 - Jornada Completa
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Hombres	2891	2 - Jornada Parcial
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Mujeres	4595	2 - Jornada Parcial
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Hombres	29	3 - Fijos Discontinuos
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Mujeres	38	3 - Fijos Discontinuos
Julio 2014	201407	Julio	2014	22	Huesca	Hombres	5334	1 - Jornada Completa
Julio 2014	201407	Julio	2014	22	Huesca	Mujeres	2851	1 - Jornada Completa
Julio 2014	201407	Julio	2014	22	Huesca	Hombres	967	2 - Jornada Parcial
Julio 2014	201407	Julio	2014	22	Huesca	Mujeres	1716	2 - Jornada Parcial
Julio 2014	201407	Julio	2014	22	Huesca	Hombres	65	3 - Fijos Discontinuos
Julio 2014	201407	Julio	2014	22	Huesca	Mujeres	39	3 - Fijos Discontinuos
Julio 2014	201407	Julio	2014	44	Teruel	Hombres	1942	1 - Jornada Completa
Julio 2014	201407	Julio	2014	44	Teruel	Mujeres	969	1 - Jornada Completa
Julio 2014	201407	Julio	2014	44	Teruel	Hombres	436	2 - Jornada Parcial
Julio 2014	201407	Julio	2014	44	Teruel	Mujeres	800	2 - Jornada Parcial
Julio 2014	201407	Julio	2014	44	Teruel	Hombres	12	3 - Fijos Discontinuos
Julio 2014	201407	Julio	2014	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Julio 2014	201407	Julio	2014	50	Zaragoza	Hombres	15167	1 - Jornada Completa
Julio 2014	201407	Julio	2014	50	Zaragoza	Mujeres	8201	1 - Jornada Completa
Julio 2014	201407	Julio	2014	50	Zaragoza	Hombres	4312	2 - Jornada Parcial
Julio 2014	201407	Julio	2014	50	Zaragoza	Mujeres	7035	2 - Jornada Parcial
Julio 2014	201407	Julio	2014	50	Zaragoza	Hombres	38	3 - Fijos Discontinuos
Julio 2014	201407	Julio	2014	50	Zaragoza	Mujeres	33	3 - Fijos Discontinuos
Junio 2014	201406	Junio	2014	22	Huesca	Hombres	4202	1 - Jornada Completa
Junio 2014	201406	Junio	2014	22	Huesca	Mujeres	2598	1 - Jornada Completa
Junio 2014	201406	Junio	2014	22	Huesca	Hombres	736	2 - Jornada Parcial
Junio 2014	201406	Junio	2014	22	Huesca	Mujeres	1395	2 - Jornada Parcial
Junio 2014	201406	Junio	2014	22	Huesca	Hombres	74	3 - Fijos Discontinuos
Junio 2014	201406	Junio	2014	22	Huesca	Mujeres	105	3 - Fijos Discontinuos
Junio 2014	201406	Junio	2014	44	Teruel	Hombres	1753	1 - Jornada Completa
Junio 2014	201406	Junio	2014	44	Teruel	Mujeres	810	1 - Jornada Completa
Junio 2014	201406	Junio	2014	44	Teruel	Hombres	397	2 - Jornada Parcial
Junio 2014	201406	Junio	2014	44	Teruel	Mujeres	581	2 - Jornada Parcial
Junio 2014	201406	Junio	2014	44	Teruel	Hombres	14	3 - Fijos Discontinuos
Junio 2014	201406	Junio	2014	44	Teruel	Mujeres	8	3 - Fijos Discontinuos
Junio 2014	201406	Junio	2014	50	Zaragoza	Hombres	16319	1 - Jornada Completa
Junio 2014	201406	Junio	2014	50	Zaragoza	Mujeres	8662	1 - Jornada Completa
Junio 2014	201406	Junio	2014	50	Zaragoza	Hombres	4131	2 - Jornada Parcial
Junio 2014	201406	Junio	2014	50	Zaragoza	Mujeres	6397	2 - Jornada Parcial
Junio 2014	201406	Junio	2014	50	Zaragoza	Hombres	46	3 - Fijos Discontinuos
Junio 2014	201406	Junio	2014	50	Zaragoza	Mujeres	62	3 - Fijos Discontinuos
Mayo 2014	201405	Mayo	2014	22	Huesca	Hombres	5126	1 - Jornada Completa
Mayo 2014	201405	Mayo	2014	22	Huesca	Mujeres	2414	1 - Jornada Completa
Mayo 2014	201405	Mayo	2014	22	Huesca	Hombres	592	2 - Jornada Parcial
Mayo 2014	201405	Mayo	2014	22	Huesca	Mujeres	1137	2 - Jornada Parcial
Mayo 2014	201405	Mayo	2014	22	Huesca	Hombres	178	3 - Fijos Discontinuos
Mayo 2014	201405	Mayo	2014	22	Huesca	Mujeres	72	3 - Fijos Discontinuos
Mayo 2014	201405	Mayo	2014	44	Teruel	Hombres	1985	1 - Jornada Completa
Mayo 2014	201405	Mayo	2014	44	Teruel	Mujeres	846	1 - Jornada Completa
Mayo 2014	201405	Mayo	2014	44	Teruel	Hombres	330	2 - Jornada Parcial
Mayo 2014	201405	Mayo	2014	44	Teruel	Mujeres	498	2 - Jornada Parcial
Mayo 2014	201405	Mayo	2014	44	Teruel	Hombres	10	3 - Fijos Discontinuos
Mayo 2014	201405	Mayo	2014	44	Teruel	Mujeres	8	3 - Fijos Discontinuos
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Hombres	15548	1 - Jornada Completa
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Mujeres	8456	1 - Jornada Completa
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Hombres	4336	2 - Jornada Parcial
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Mujeres	6516	2 - Jornada Parcial
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Hombres	100	3 - Fijos Discontinuos
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Mujeres	96	3 - Fijos Discontinuos
Abril 2014	201404	Abril	2014	22	Huesca	Hombres	2584	1 - Jornada Completa
Abril 2014	201404	Abril	2014	22	Huesca	Mujeres	1507	1 - Jornada Completa
Abril 2014	201404	Abril	2014	22	Huesca	Hombres	588	2 - Jornada Parcial
Abril 2014	201404	Abril	2014	22	Huesca	Mujeres	1062	2 - Jornada Parcial
Abril 2014	201404	Abril	2014	22	Huesca	Hombres	88	3 - Fijos Discontinuos
Abril 2014	201404	Abril	2014	22	Huesca	Mujeres	49	3 - Fijos Discontinuos
Abril 2014	201404	Abril	2014	44	Teruel	Hombres	1758	1 - Jornada Completa
Abril 2014	201404	Abril	2014	44	Teruel	Mujeres	769	1 - Jornada Completa
Abril 2014	201404	Abril	2014	44	Teruel	Hombres	286	2 - Jornada Parcial
Abril 2014	201404	Abril	2014	44	Teruel	Mujeres	552	2 - Jornada Parcial
Abril 2014	201404	Abril	2014	44	Teruel	Hombres	12	3 - Fijos Discontinuos
Abril 2014	201404	Abril	2014	44	Teruel	Mujeres	9	3 - Fijos Discontinuos
Abril 2014	201404	Abril	2014	50	Zaragoza	Hombres	10232	1 - Jornada Completa
Abril 2014	201404	Abril	2014	50	Zaragoza	Mujeres	5919	1 - Jornada Completa
Abril 2014	201404	Abril	2014	50	Zaragoza	Hombres	3477	2 - Jornada Parcial
Abril 2014	201404	Abril	2014	50	Zaragoza	Mujeres	5504	2 - Jornada Parcial
Abril 2014	201404	Abril	2014	50	Zaragoza	Hombres	84	3 - Fijos Discontinuos
Abril 2014	201404	Abril	2014	50	Zaragoza	Mujeres	54	3 - Fijos Discontinuos
Marzo 2014	201403	Marzo	2014	22	Huesca	Hombres	2235	1 - Jornada Completa
Marzo 2014	201403	Marzo	2014	22	Huesca	Mujeres	1079	1 - Jornada Completa
Marzo 2014	201403	Marzo	2014	22	Huesca	Hombres	532	2 - Jornada Parcial
Marzo 2014	201403	Marzo	2014	22	Huesca	Mujeres	939	2 - Jornada Parcial
Marzo 2014	201403	Marzo	2014	22	Huesca	Hombres	36	3 - Fijos Discontinuos
Marzo 2014	201403	Marzo	2014	22	Huesca	Mujeres	39	3 - Fijos Discontinuos
Marzo 2014	201403	Marzo	2014	44	Teruel	Hombres	1362	1 - Jornada Completa
Marzo 2014	201403	Marzo	2014	44	Teruel	Mujeres	540	1 - Jornada Completa
Marzo 2014	201403	Marzo	2014	44	Teruel	Hombres	233	2 - Jornada Parcial
Marzo 2014	201403	Marzo	2014	44	Teruel	Mujeres	391	2 - Jornada Parcial
Marzo 2014	201403	Marzo	2014	44	Teruel	Hombres	17	3 - Fijos Discontinuos
Marzo 2014	201403	Marzo	2014	44	Teruel	Mujeres	8	3 - Fijos Discontinuos
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Hombres	9135	1 - Jornada Completa
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Mujeres	4992	1 - Jornada Completa
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Hombres	3227	2 - Jornada Parcial
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Mujeres	5220	2 - Jornada Parcial
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Hombres	32	3 - Fijos Discontinuos
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Mujeres	41	3 - Fijos Discontinuos
Febrero 2014	201402	Febrero	2014	22	Huesca	Hombres	1593	1 - Jornada Completa
Febrero 2014	201402	Febrero	2014	22	Huesca	Mujeres	931	1 - Jornada Completa
Febrero 2014	201402	Febrero	2014	22	Huesca	Hombres	450	2 - Jornada Parcial
Febrero 2014	201402	Febrero	2014	22	Huesca	Mujeres	824	2 - Jornada Parcial
Febrero 2014	201402	Febrero	2014	22	Huesca	Hombres	32	3 - Fijos Discontinuos
Febrero 2014	201402	Febrero	2014	22	Huesca	Mujeres	12	3 - Fijos Discontinuos
Febrero 2014	201402	Febrero	2014	44	Teruel	Hombres	1173	1 - Jornada Completa
Febrero 2014	201402	Febrero	2014	44	Teruel	Mujeres	497	1 - Jornada Completa
Febrero 2014	201402	Febrero	2014	44	Teruel	Hombres	200	2 - Jornada Parcial
Febrero 2014	201402	Febrero	2014	44	Teruel	Mujeres	378	2 - Jornada Parcial
Febrero 2014	201402	Febrero	2014	44	Teruel	Hombres	15	3 - Fijos Discontinuos
Febrero 2014	201402	Febrero	2014	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Febrero 2014	201402	Febrero	2014	50	Zaragoza	Hombres	8577	1 - Jornada Completa
Febrero 2014	201402	Febrero	2014	50	Zaragoza	Mujeres	4838	1 - Jornada Completa
