Mes y año	Mes (código)	Mes nombre	Año	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	CNAE año	CCAA nombre
Mayo 2016	201605	Mayo	2016	H	Transporte y almacenamiento	Hombres	2035	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	H	Transporte y almacenamiento	Mujeres	703	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	I	Hostelería	Hombres	4725	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	I	Hostelería	Mujeres	5938	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	J	Información y comunicaciones	Hombres	348	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	J	Información y comunicaciones	Mujeres	315	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	K	Actividades financieras y de seguros	Hombres	29	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	K	Actividades financieras y de seguros	Mujeres	85	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	L	Actividades inmobiliarias	Hombres	30	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	L	Actividades inmobiliarias	Mujeres	20	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	M	Actividades profesionales, científicas y técnicas	Hombres	517	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	M	Actividades profesionales, científicas y técnicas	Mujeres	629	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	N	Actividades administrativas y servicios auxiliares	Hombres	2238	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	N	Actividades administrativas y servicios auxiliares	Mujeres	3097	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	243	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	317	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	P	Educación	Hombres	448	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	P	Educación	Mujeres	593	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	Q	Actividades sanitarias y de servicios sociales	Hombres	336	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	Q	Actividades sanitarias y de servicios sociales	Mujeres	1830	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1719	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	789	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	S	Otros servicios	Hombres	269	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	S	Otros servicios	Mujeres	670	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	63	CNAE - 2009	Aragón
Mayo 2016	201605	Mayo	2016	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	534	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	A	Agricultura, ganadería, silvicultura y pesca	Hombres	3430	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	721	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	B	Industrias extractivas	Hombres	20	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	B	Industrias extractivas	Mujeres	3	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	C	Industria manufacturera	Hombres	5346	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	C	Industria manufacturera	Mujeres	2039	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	22	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	2	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	153	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	32	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	F	Construcción	Hombres	1850	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	F	Construcción	Mujeres	100	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	2057	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	2232	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	H	Transporte y almacenamiento	Hombres	1961	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	H	Transporte y almacenamiento	Mujeres	541	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	I	Hostelería	Hombres	3103	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	I	Hostelería	Mujeres	4182	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	J	Información y comunicaciones	Hombres	279	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	J	Información y comunicaciones	Mujeres	279	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	K	Actividades financieras y de seguros	Hombres	36	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	K	Actividades financieras y de seguros	Mujeres	105	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	L	Actividades inmobiliarias	Hombres	32	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	L	Actividades inmobiliarias	Mujeres	42	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	M	Actividades profesionales, científicas y técnicas	Hombres	462	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	M	Actividades profesionales, científicas y técnicas	Mujeres	537	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	N	Actividades administrativas y servicios auxiliares	Hombres	1831	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	N	Actividades administrativas y servicios auxiliares	Mujeres	2618	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	161	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	289	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	P	Educación	Hombres	402	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	P	Educación	Mujeres	590	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	Q	Actividades sanitarias y de servicios sociales	Hombres	337	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	Q	Actividades sanitarias y de servicios sociales	Mujeres	1728	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1067	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	720	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	S	Otros servicios	Hombres	231	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	S	Otros servicios	Mujeres	731	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	66	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	487	CNAE - 2009	Aragón
Abril 2016	201604	Abril	2016	U	Actividades de organizaciones y organismos extraterritoriales	Mujeres	1	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	A	Agricultura, ganadería, silvicultura y pesca	Hombres	1524	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	306	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	B	Industrias extractivas	Hombres	15	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	B	Industrias extractivas	Mujeres	2	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	C	Industria manufacturera	Hombres	5282	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	C	Industria manufacturera	Mujeres	2067	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	27	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	1	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	258	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	27	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	F	Construcción	Hombres	1787	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	F	Construcción	Mujeres	100	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1866	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	2225	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	H	Transporte y almacenamiento	Hombres	1947	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	H	Transporte y almacenamiento	Mujeres	420	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	I	Hostelería	Hombres	3065	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	I	Hostelería	Mujeres	4722	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	J	Información y comunicaciones	Hombres	310	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	J	Información y comunicaciones	Mujeres	338	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	K	Actividades financieras y de seguros	Hombres	43	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	K	Actividades financieras y de seguros	Mujeres	109	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	L	Actividades inmobiliarias	Hombres	22	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	L	Actividades inmobiliarias	Mujeres	28	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	M	Actividades profesionales, científicas y técnicas	Hombres	473	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	M	Actividades profesionales, científicas y técnicas	Mujeres	697	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	N	Actividades administrativas y servicios auxiliares	Hombres	1821	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	N	Actividades administrativas y servicios auxiliares	Mujeres	2591	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	154	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	331	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	P	Educación	Hombres	380	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	P	Educación	Mujeres	562	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	Q	Actividades sanitarias y de servicios sociales	Hombres	326	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	Q	Actividades sanitarias y de servicios sociales	Mujeres	1946	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1432	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	872	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	S	Otros servicios	Hombres	259	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	S	Otros servicios	Mujeres	866	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	50	CNAE - 2009	Aragón
Marzo 2016	201603	Marzo	2016	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	516	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	A	Agricultura, ganadería, silvicultura y pesca	Hombres	1804	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	292	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	B	Industrias extractivas	Hombres	16	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	C	Industria manufacturera	Hombres	5193	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	C	Industria manufacturera	Mujeres	2029	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	22	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	5	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	288	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	60	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	F	Construcción	Hombres	1803	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	F	Construcción	Mujeres	126	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1718	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1903	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	H	Transporte y almacenamiento	Hombres	1803	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	H	Transporte y almacenamiento	Mujeres	535	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	I	Hostelería	Hombres	2477	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	I	Hostelería	Mujeres	3820	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	J	Información y comunicaciones	Hombres	292	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	J	Información y comunicaciones	Mujeres	253	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	K	Actividades financieras y de seguros	Hombres	54	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	K	Actividades financieras y de seguros	Mujeres	107	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	L	Actividades inmobiliarias	Hombres	21	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	L	Actividades inmobiliarias	Mujeres	33	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	M	Actividades profesionales, científicas y técnicas	Hombres	429	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	M	Actividades profesionales, científicas y técnicas	Mujeres	598	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	N	Actividades administrativas y servicios auxiliares	Hombres	1689	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	N	Actividades administrativas y servicios auxiliares	Mujeres	2421	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	153	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	271	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	P	Educación	Hombres	576	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	P	Educación	Mujeres	743	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	Q	Actividades sanitarias y de servicios sociales	Hombres	261	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	Q	Actividades sanitarias y de servicios sociales	Mujeres	1660	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1174	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	708	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	S	Otros servicios	Hombres	233	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	S	Otros servicios	Mujeres	676	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	38	CNAE - 2009	Aragón
Febrero 2016	201602	Febrero	2016	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	528	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	A	Agricultura, ganadería, silvicultura y pesca	Hombres	1682	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	307	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	B	Industrias extractivas	Hombres	8	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	B	Industrias extractivas	Mujeres	1	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	C	Industria manufacturera	Hombres	5726	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	C	Industria manufacturera	Mujeres	2234	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	12	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	1	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	221	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	47	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	F	Construcción	Hombres	1704	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	F	Construcción	Mujeres	104	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1717	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	2041	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	H	Transporte y almacenamiento	Hombres	1862	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	H	Transporte y almacenamiento	Mujeres	579	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	I	Hostelería	Hombres	1852	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	I	Hostelería	Mujeres	2937	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	J	Información y comunicaciones	Hombres	292	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	J	Información y comunicaciones	Mujeres	192	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	K	Actividades financieras y de seguros	Hombres	60	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	K	Actividades financieras y de seguros	Mujeres	118	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	L	Actividades inmobiliarias	Hombres	44	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	L	Actividades inmobiliarias	Mujeres	27	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	M	Actividades profesionales, científicas y técnicas	Hombres	407	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	M	Actividades profesionales, científicas y técnicas	Mujeres	535	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	N	Actividades administrativas y servicios auxiliares	Hombres	1601	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	N	Actividades administrativas y servicios auxiliares	Mujeres	2548	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	187	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	386	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	P	Educación	Hombres	490	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	P	Educación	Mujeres	651	CNAE - 2009	Aragón
Enero 2016	201601	Enero	2016	Q	Actividades sanitarias y de servicios sociales	Hombres	295	CNAE - 2009	Aragón
