Municipio codigo	Municipio nombre	Grado, código	Grado	Sexo, código	Sexo	Personas
44210	Sarrión	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	41,3854906094
44210	Sarrión	2	Analfabetos o sin estudios	1	Hombre	66,9004709087
44211	Segura de los Baños	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	6,6286118669
44211	Segura de los Baños	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	15,6394699752
44211	Segura de los Baños	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1,3258214419
44211	Segura de los Baños	2	Analfabetos o sin estudios	1	Hombre	2,4060967161
44212	Seno	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	9,0660340493
44212	Seno	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	11,6396538014
44212	Seno	2	Analfabetos o sin estudios	1	Hombre	2,8570341812
44213	Singra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	12,2759725921
44213	Singra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	30,692184054
44213	Singra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2,4204557136
44213	Singra	2	Analfabetos o sin estudios	1	Hombre	3,1237275912
44215	Terriente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	17,0989437015
44215	Terriente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	57,6367443694
44215	Terriente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	6,4861894979
44215	Terriente	2	Analfabetos o sin estudios	1	Hombre	26,471627266
44216	Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1716,9496727897
44216	Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	8967,0324042252
44216	Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2554,4608715758
44216	Teruel	2	Analfabetos o sin estudios	1	Hombre	772,2236107856
44217	Toril y Masegoso	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	7,8865629569
44217	Toril y Masegoso	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	17,1134370432
44218	Tormón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5,8334479272
44218	Tormón	2	Analfabetos o sin estudios	1	Hombre	12,1665520728
44219	Tornos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	34,2519950802
44219	Tornos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	49,0193105864
44219	Tornos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	11,4472109629
44219	Tornos	2	Analfabetos o sin estudios	1	Hombre	17,8485280831
44220	Torralba de los Sisones	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	17,3933037946
44220	Torralba de los Sisones	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	52,6751559587
44220	Torralba de los Sisones	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3,6255454043
44220	Torralba de los Sisones	2	Analfabetos o sin estudios	1	Hombre	9,6438282369
44221	Torrecilla de Alcañiz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	36,1670315053
44221	Torrecilla de Alcañiz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	139,0493568503
44221	Torrecilla de Alcañiz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5,6792821392
44221	Torrecilla de Alcañiz	2	Analfabetos o sin estudios	1	Hombre	24,6651818154
44222	Torrecilla del Rebollar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	16,8272021685
44222	Torrecilla del Rebollar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	57,1653666721
44222	Torrecilla del Rebollar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3,753145241
44222	Torrecilla del Rebollar	2	Analfabetos o sin estudios	1	Hombre	1,6202754689
44223	Torre de Arcas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2,3928069887
44223	Torre de Arcas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	27,2049718972
44223	Torre de Arcas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	7,9201436563
44223	Torre de Arcas	2	Analfabetos o sin estudios	1	Hombre	5,1277410032
44224	Torre de las Arcas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4,4757986713
44224	Torre de las Arcas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3,3619544199
44224	Torre de las Arcas	2	Analfabetos o sin estudios	1	Hombre	5,3170925704
44225	Torre del Compte	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	6,1351622976
44225	Torre del Compte	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	47,9355670037
44225	Torre del Compte	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	6,5447186429
44225	Torre del Compte	2	Analfabetos o sin estudios	1	Hombre	11,0762154872
44226	Torrelacárcel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	25,9560883977
44226	Torrelacárcel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	57,2141781221
44226	Torrelacárcel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4,2381684136
44226	Torrelacárcel	2	Analfabetos o sin estudios	1	Hombre	14,1416218241
44227	Torre los Negros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	17,8221597765
44227	Torre los Negros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	20,8084280135
44227	Torre los Negros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	12,8172414317
44228	Torremocha de Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	15,7721061962
44228	Torremocha de Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	44,8825564613
44228	Torremocha de Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1,4694265961
44228	Torremocha de Jiloca	2	Analfabetos o sin estudios	1	Hombre	10,4053771386
44229	Torres de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	10,8826811942
44229	Torres de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	67,0723817944
44229	Torres de Albarracín	2	Analfabetos o sin estudios	1	Hombre	9,5110340184
44230	Torrevelilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	16,0713529107
44230	Torrevelilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	42,4664071766
44230	Torrevelilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	17,13533837
44230	Torrevelilla	2	Analfabetos o sin estudios	1	Hombre	10,340914692
44231	Torrijas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1,5672720588
44231	Torrijas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	14,3477913234
44231	Torrijas	2	Analfabetos o sin estudios	1	Hombre	10,0849366178
44232	Torrijo del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	59,8585606544
44232	Torrijo del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	159,3143847308
44232	Torrijo del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4,5619849219
44232	Torrijo del Campo	2	Analfabetos o sin estudios	1	Hombre	19,5948224994
44234	Tramacastiel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	12,4803175464
44234	Tramacastiel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	29,2759094428
44234	Tramacastiel	2	Analfabetos o sin estudios	1	Hombre	8,0443356357
44235	Tramacastilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	6,401033012
44235	Tramacastilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	30,585558371
44235	Tramacastilla	2	Analfabetos o sin estudios	1	Hombre	18,779377996
44236	Tronchón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	16,58448917
44236	Tronchón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	27,8507063667
44236	Tronchón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3,7414742802
44236	Tronchón	2	Analfabetos o sin estudios	1	Hombre	6,6128935401
44237	Urrea de Gaén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	62,0936490751
44237	Urrea de Gaén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	119,7758139444
44237	Urrea de Gaén	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	13,5320415159
44237	Urrea de Gaén	2	Analfabetos o sin estudios	1	Hombre	33,6844042109
44238	Utrillas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	277,2454813167
44238	Utrillas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1007,7294470456
44238	Utrillas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	58,0085419377
44238	Utrillas	2	Analfabetos o sin estudios	1	Hombre	116,7014540519
44239	Valacloche	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	0,9340996065
44239	Valacloche	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4,0804928122
44239	Valacloche	2	Analfabetos o sin estudios	1	Hombre	12,0513079748
44240	Valbona	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	7,0021011406
44240	Valbona	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	76,6779741994
44240	Valbona	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5,2041574811
44240	Valbona	2	Analfabetos o sin estudios	1	Hombre	22,7604656857
44241	Valdealgorfa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	36,123902193
44241	Valdealgorfa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	213,0298464028
44241	Valdealgorfa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	9,0941342294
44241	Valdealgorfa	2	Analfabetos o sin estudios	1	Hombre	28,5433100418
44243	Valdecuenca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2,5149530939
44243	Valdecuenca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	22,8336400032
44243	Valdecuenca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3,2050849764
44243	Valdecuenca	2	Analfabetos o sin estudios	1	Hombre	7,4463219266
44244	Valdelinares	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	15,8315457315
44244	Valdelinares	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	32,7020383113
44244	Valdelinares	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2,9184020902
44244	Valdelinares	2	Analfabetos o sin estudios	1	Hombre	7,0762933608
44245	Valdeltormo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	24,6551855974
44245	Valdeltormo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	107,1819793842
44245	Valdeltormo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	8,1467183681
44245	Valdeltormo	2	Analfabetos o sin estudios	1	Hombre	12,227881869
44246	Valderrobres	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	142,4178162168
44246	Valderrobres	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	693,4235650651
44246	Valderrobres	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	84,2463763097
44246	Valderrobres	2	Analfabetos o sin estudios	1	Hombre	59,1735417391
44247	Valjunquera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	40,5727412907
44247	Valjunquera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	118,5782205088
44247	Valjunquera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4,0248497604
44247	Valjunquera	2	Analfabetos o sin estudios	1	Hombre	22,8241884412
44249	Vallecillo (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3,526834124
44249	Vallecillo (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	20,6910113849
44249	Vallecillo (El)	2	Analfabetos o sin estudios	1	Hombre	7,7821544914
44250	Veguillas de la Sierra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2,2073347663
44250	Veguillas de la Sierra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	7,3241665831
44250	Veguillas de la Sierra	2	Analfabetos o sin estudios	1	Hombre	2,4684986504
44251	Villafranca del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	25,1072802467
44251	Villafranca del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	88,593436924
44251	Villafranca del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	12,4160391998
44251	Villafranca del Campo	2	Analfabetos o sin estudios	1	Hombre	26,867280742
44252	Villahermosa del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	16,3226107277
44252	Villahermosa del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	31,3747097923
44252	Villahermosa del Campo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5,672141426
44252	Villahermosa del Campo	2	Analfabetos o sin estudios	1	Hombre	5,1057824156
44256	Villanueva del Rebollar de la Sierra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	6,2556535833
44256	Villanueva del Rebollar de la Sierra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	8,496083169
44256	Villanueva del Rebollar de la Sierra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1,2406656279
44256	Villanueva del Rebollar de la Sierra	2	Analfabetos o sin estudios	1	Hombre	3,7845212721
44257	Villar del Cobo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	25,6883370843
44257	Villar del Cobo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	44,652788611
44257	Villar del Cobo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4,9249981579
44257	Villar del Cobo	2	Analfabetos o sin estudios	1	Hombre	25,3968762085
44258	Villar del Salz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	8,9362342376
44258	Villar del Salz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	27,195497223
44258	Villar del Salz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2,4065820852
44258	Villar del Salz	2	Analfabetos o sin estudios	1	Hombre	8,4616864543
44260	Villarluengo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	24,8127801175
44260	Villarluengo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	71,3164161581
44260	Villarluengo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1,7796517891
44260	Villarluengo	2	Analfabetos o sin estudios	1	Hombre	12,051680601
44261	Villarquemado	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	87,7629178524
