Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
50122	Grisel	2009	Regadío	185	185	96	34	55	0	0	0	0	0	0	0	0	0	0	0	0	0
50122	Grisel	2009	Secano	1266	432	209	194	29	521	0	250	271	261	133	42	86	52	0	8	39	5
50123	Grisén	2009	Regadío	320	320	203	78	39	0	0	0	0	0	0	0	0	0	0	0	0	0
50123	Grisén	2009	Secano	155	0	0	0	0	60	0	1	59	15	10	0	5	80	0	13	48	19
50124	Herrera de los Navarros	2009	Regadío	62	62	22	9	31	0	0	0	0	0	0	0	0	0	0	0	0	0
50124	Herrera de los Navarros	2009	Secano	10436	6291	3205	2604	482	2005	0	69	1936	1766	1135	40	591	374	0	32	131	211
50125	Ibdes	2009	Regadío	102	102	34	50	18	0	0	0	0	0	0	0	0	0	0	0	0	0
50125	Ibdes	2009	Secano	5577	2178	758	576	844	1982	0	99	1883	1189	606	1	582	228	0	22	76	130
50126	Illueca	2009	Regadío	24	24	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0
50126	Illueca	2009	Secano	2461	728	63	437	228	1090	0	549	541	464	365	27	72	179	0	32	121	26
50128	Isuerre	2009	Regadío	12	12	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50128	Isuerre	2009	Secano	1993	405	229	175	1	904	0	69	835	616	280	66	270	68	0	2	22	44
50129	Jaraba	2009	Regadío	11	11	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
50129	Jaraba	2009	Secano	4270	1164	540	434	190	1637	0	47	1590	1296	783	10	503	173	0	14	78	81
50130	Jarque de Moncayo	2009	Regadío	38	38	1	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0
50130	Jarque de Moncayo	2009	Secano	4260	1350	53	754	543	1446	0	132	1314	1299	866	6	427	165	0	15	96	54
50131	Jaulín	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50131	Jaulín	2009	Secano	4605	1876	856	971	49	1929	0	36	1893	725	71	32	622	75	0	6	68	1
50132	Joyosa (La)	2009	Regadío	351	351	327	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0
50132	Joyosa (La)	2009	Secano	301	0	0	0	0	153	0	26	127	13	8	0	5	135	0	29	88	18
50133	Lagata	2009	Regadío	82	82	18	42	22	0	0	0	0	0	0	0	0	0	0	0	0	0
50133	Lagata	2009	Secano	2283	1773	885	879	9	355	0	16	339	93	7	0	86	62	0	11	41	10
50134	Langa del Castillo	2009	Regadío	28	28	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50134	Langa del Castillo	2009	Secano	4985	3483	3024	458	1	473	0	9	464	930	760	3	167	99	0	7	87	5
50135	Layana	2009	Regadío	145	145	143	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50135	Layana	2009	Secano	224	171	159	12	0	16	0	2	14	6	1	1	4	31	0	8	13	10
50136	Lécera	2009	Regadío	108	108	1	4	103	0	0	0	0	0	0	0	0	0	0	0	0	0
50136	Lécera	2009	Secano	10811	7221	3687	3089	445	2443	0	31	2412	864	60	0	804	283	0	36	219	28
50137	Leciñena	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50137	Leciñena	2009	Secano	17859	10838	6074	4613	151	2701	0	371	2330	3674	2614	345	715	646	0	49	455	142
50138	Lechón	2009	Regadío	23	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50138	Lechón	2009	Secano	1723	1509	1319	190	0	95	0	2	93	20	0	0	20	99	0	2	95	2
50139	Letux	2009	Regadío	144	144	55	17	72	0	0	0	0	0	0	0	0	0	0	0	0	0
50139	Letux	2009	Secano	2871	2239	1008	1100	131	474	0	22	452	52	3	0	49	106	0	8	75	23
50140	Litago	2009	Regadío	53	53	40	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0
50140	Litago	2009	Secano	1477	326	28	292	6	455	0	20	435	641	488	8	145	55	0	3	40	12
50141	Lituénigo	2009	Regadío	42	42	21	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0
50141	Lituénigo	2009	Secano	1095	284	74	172	38	224	0	15	209	542	501	0	41	45	0	7	35	3
50142	Lobera de Onsella	2009	Regadío	6	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50142	Lobera de Onsella	2009	Secano	3212	229	85	141	3	1453	0	257	1196	1452	811	242	399	78	0	2	34	42
50143	Longares	2009	Regadío	630	630	11	11	608	0	0	0	0	0	0	0	0	0	0	0	0	0
50143	Longares	2009	Secano	3967	3196	850	870	1476	417	0	12	405	122	47	0	75	232	0	70	146	16
50144	Longás	2009	Regadío	11	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50144	Longás	2009	Secano	4912	40	34	6	0	1991	0	278	1713	2774	1949	272	553	107	0	0	42	65
50146	Lucena de Jalón	2009	Regadío	625	624	310	69	245	0	0	0	0	1	1	0	0	0	0	0	0	0
50146	Lucena de Jalón	2009	Secano	406	186	73	85	28	134	0	1	133	11	5	0	6	75	0	18	41	16
50147	Luceni	2009	Regadío	1397	1376	1324	14	38	0	0	0	0	21	21	0	0	0	0	0	0	0
50147	Luceni	2009	Secano	1309	710	469	240	1	254	0	20	234	77	54	1	22	268	0	57	167	44
50148	Luesia	2009	Regadío	66	66	57	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50148	Luesia	2009	Secano	12617	3007	2131	857	19	3313	0	682	2631	5973	4461	655	857	324	0	22	133	169
50149	Luesma	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50149	Luesma	2009	Secano	2940	702	448	245	9	643	0	212	431	1408	1083	199	126	187	0	17	120	50
50150	Lumpiaque	2009	Regadío	128	128	41	15	72	0	0	0	0	0	0	0	0	0	0	0	0	0
50150	Lumpiaque	2009	Secano	2826	1764	754	743	267	713	0	21	692	176	8	0	168	173	0	12	112	49
50151	Luna	2009	Regadío	4725	4725	4169	500	56	0	0	0	0	0	0	0	0	0	0	0	0	0
50151	Luna	2009	Secano	26167	9979	6598	3233	148	7629	0	708	6921	6873	4354	594	1925	1686	0	149	958	579
50152	Maella	2009	Regadío	944	944	145	52	747	0	0	0	0	0	0	0	0	0	0	0	0	0
50152	Maella	2009	Secano	16544	5358	233	591	4534	7042	0	1125	5917	3445	759	1092	1594	699	0	173	344	182
50153	Magallón	2009	Regadío	1416	1416	235	586	595	0	0	0	0	0	0	0	0	0	0	0	0	0
50153	Magallón	2009	Secano	6443	3753	1590	1649	514	1761	0	87	1674	586	82	54	450	343	0	68	254	21
50154	Mainar	2009	Regadío	180	180	171	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50154	Mainar	2009	Secano	3222	2019	1450	568	1	209	0	12	197	808	741	11	56	186	0	5	167	14
50155	Malanquilla	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50155	Malanquilla	2009	Secano	3663	1552	742	793	17	1055	0	213	842	940	582	77	281	116	0	5	92	19
50156	Maleján	2009	Regadío	10	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50156	Maleján	2009	Secano	32	5	0	5	0	22	0	0	22	0	0	0	0	5	0	0	5	0
50157	Malón	2009	Regadío	335	335	111	107	117	0	0	0	0	0	0	0	0	0	0	0	0	0
50157	Malón	2009	Secano	195	8	0	1	7	115	0	3	112	25	7	0	18	47	0	14	30	3
50159	Maluenda	2009	Regadío	208	208	8	16	184	0	0	0	0	0	0	0	0	0	0	0	0	0
50159	Maluenda	2009	Secano	3799	1206	129	402	675	1712	0	15	1697	667	196	5	466	214	0	10	88	116
50160	Mallén	2009	Regadío	1495	1495	1313	60	122	0	0	0	0	0	0	0	0	0	0	0	0	0
50160	Mallén	2009	Secano	2247	1106	467	466	173	614	0	36	578	71	17	0	54	456	0	135	283	38
50161	Manchones	2009	Regadío	139	138	32	104	2	0	0	0	0	1	1	0	0	0	0	0	0	0
50161	Manchones	2009	Secano	2544	714	499	108	107	757	0	8	749	953	738	0	215	120	0	3	60	57
50162	Mara	2009	Regadío	183	183	61	9	113	0	0	0	0	0	0	0	0	0	0	0	0	0
50162	Mara	2009	Secano	1926	950	360	134	456	714	0	13	701	182	8	5	169	80	0	4	53	23
50163	María de Huerva	2009	Regadío	104	104	96	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
50163	María de Huerva	2009	Secano	10705	3610	1657	1910	43	4240	0	543	3697	2451	777	509	1165	404	0	40	323	41
50164	Mediana de Aragón	2009	Regadío	282	282	253	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0
50164	Mediana de Aragón	2009	Secano	8775	2809	1348	1459	2	4202	0	47	4155	1410	25	0	1385	354	175	11	153	15
50165	Mequinenza	2009	Regadío	909	909	16	17	876	0	0	0	0	0	0	0	0	0	0	0	0	0
50165	Mequinenza	2009	Secano	29811	6310	1020	1518	3772	11319	0	5299	6020	9475	2822	5260	1393	2707	0	152	535	2020
50166	Mesones de Isuela	2009	Regadío	52	48	19	6	23	0	0	0	0	4	4	0	0	0	0	0	0	0
50166	Mesones de Isuela	2009	Secano	4802	1533	714	439	380	2260	0	20	2240	884	135	1	748	125	0	13	68	44
50167	Mezalocha	2009	Regadío	211	211	98	32	81	0	0	0	0	0	0	0	0	0	0	0	0	0
50167	Mezalocha	2009	Secano	5853	2385	1270	924	191	2302	0	23	2279	903	177	1	725	263	0	30	76	157
50168	Mianos	2009	Regadío	42	42	35	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50168	Mianos	2009	Secano	1440	585	423	159	3	188	0	4	184	567	498	2	67	100	0	2	26	72
50169	Miedes de Aragón	2009	Regadío	148	148	20	6	122	0	0	0	0	0	0	0	0	0	0	0	0	0
50169	Miedes de Aragón	2009	Secano	5388	2519	893	870	756	1571	0	124	1447	1056	500	84	472	242	0	110	85	47
50170	Monegrillo	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50170	Monegrillo	2009	Secano	18316	10164	5029	5135	0	5477	0	13	5464	2250	546	0	1704	425	0	39	358	28
50171	Moneva	2009	Regadío	102	102	31	67	4	0	0	0	0	0	0	0	0	0	0	0	0	0
50171	Moneva	2009	Secano	6037	2613	1205	1305	103	2351	0	138	2213	915	98	117	700	158	0	6	86	66
50172	Monreal de Ariza	2009	Regadío	406	406	341	45	20	0	0	0	0	0	0	0	0	0	0	0	0	0
50172	Monreal de Ariza	2009	Secano	5800	2898	1847	1045	6	2093	0	45	2048	556	8	1	547	253	0	32	167	54
50173	Monterde	2009	Regadío	204	202	142	53	7	0	0	0	0	2	2	0	0	0	0	0	0	0
50173	Monterde	2009	Secano	5390	1070	549	456	65	2569	0	148	2421	1610	716	131	763	141	0	7	86	48
50174	Montón	2009	Regadío	98	98	1	34	63	0	0	0	0	0	0	0	0	0	0	0	0	0
50174	Montón	2009	Secano	1661	319	77	202	40	745	0	29	716	547	322	6	219	50	0	2	27	21
50175	Morata de Jalón	2009	Regadío	146	144	16	53	75	0	0	0	0	2	2	0	0	0	0	0	0	0
50175	Morata de Jalón	2009	Secano	4453	1069	4	302	763	2080	0	604	1476	955	153	370	432	349	0	63	214	72
50176	Morata de Jiloca	2009	Regadío	155	155	31	41	83	0	0	0	0	0	0	0	0	0	0	0	0	0
50176	Morata de Jiloca	2009	Secano	2153	554	145	169	240	781	0	18	763	664	451	1	212	154	0	9	67	78
50177	Morés	2009	Regadío	152	150	0	91	59	0	0	0	0	2	2	0	0	0	0	0	0	0
50177	Morés	2009	Secano	2063	350	0	188	162	1112	0	65	1047	389	115	9	265	212	0	65	112	35
50178	Moros	2009	Regadío	655	653	270	214	169	0	0	0	0	2	2	0	0	0	0	0	0	0
50178	Moros	2009	Secano	4693	1043	253	336	454	2157	0	207	1950	1201	549	103	549	292	0	120	146	26
50179	Moyuela	2009	Regadío	112	112	73	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50179	Moyuela	2009	Secano	4164	2944	1373	1507	64	832	0	27	805	263	2	0	261	125	0	13	100	12
50180	Mozota	2009	Regadío	76	76	50	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50180	Mozota	2009	Secano	792	386	249	130	7	260	0	2	258	80	8	0	72	66	0	4	43	19
50181	Muel	2009	Regadío	230	230	80	32	118	0	0	0	0	0	0	0	0	0	0	0	0	0
50181	Muel	2009	Secano	7687	4958	2526	2072	360	1852	0	17	1835	504	90	0	414	373	0	73	273	27
50182	Muela (La)	2009	Regadío	111	111	57	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0
50182	Muela (La)	2009	Secano	14238	6383	2785	3088	510	4625	0	369	4256	2058	456	339	1263	1172	0	677	486	9
50183	Munébrega	2009	Regadío	103	99	2	3	94	0	0	0	0	4	4	0	0	0	0	0	0	0
50183	Munébrega	2009	Secano	3994	1691	230	499	962	1155	0	47	1108	1010	753	5	252	138	0	11	74	53
50184	Murero	2009	Regadío	33	33	21	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0
50184	Murero	2009	Secano	1792	371	103	102	166	816	0	6	810	536	295	0	241	69	0	3	53	13
50185	Murillo de Gállego	2009	Regadío	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
50185	Murillo de Gállego	2009	Secano	5468	811	474	177	160	2202	0	113	2089	2183	1435	107	641	272	0	93	93	86
50186	Navardún	2009	Regadío	59	59	57	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50186	Navardún	2009	Secano	2391	959	811	148	0	715	0	299	416	637	216	298	123	80	0	2	23	55
50187	Nigüella	2009	Regadío	67	66	1	43	22	0	0	0	0	1	1	0	0	0	0	0	0	0
50187	Nigüella	2009	Secano	2975	724	250	366	108	1495	0	10	1485	665	171	7	487	91	0	3	49	39
50188	Nombrevilla	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50188	Nombrevilla	2009	Secano	1756	1260	1056	202	2	239	0	6	233	182	103	5	74	75	0	5	63	7
50189	Nonaspe	2009	Regadío	294	294	33	7	254	0	0	0	0	0	0	0	0	0	0	0	0	0
50189	Nonaspe	2009	Secano	9849	1570	42	64	1464	3142	0	1138	2004	4701	2976	1085	640	436	0	40	261	135
50190	Novallas	2009	Regadío	751	749	389	195	165	0	0	0	0	2	2	0	0	0	0	0	0	0
50190	Novallas	2009	Secano	389	164	2	151	11	127	0	17	110	28	7	0	21	70	0	16	48	6
50191	Novillas	2009	Regadío	1847	1842	1792	37	13	0	0	0	0	5	5	0	0	0	0	0	0	0
50191	Novillas	2009	Secano	681	110	3	106	1	166	0	8	158	157	124	5	28	248	0	19	89	140
50192	Nuévalos	2009	Regadío	36	36	25	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0
50192	Nuévalos	2009	Secano	4175	314	136	127	51	1975	0	292	1683	1523	785	239	499	363	0	28	74	261
50193	Nuez de Ebro	2009	Regadío	533	533	501	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50193	Nuez de Ebro	2009	Secano	285	4	1	3	0	142	0	21	121	8	6	0	2	131	0	10	104	17
50194	Olvés	2009	Regadío	39	39	0	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0
50194	Olvés	2009	Secano	1977	822	58	155	609	790	0	101	689	217	11	2	204	148	0	4	67	77
50195	Orcajo	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50195	Orcajo	2009	Secano	2845	577	337	156	84	770	0	49	721	1374	1123	35	216	124	0	5	83	36
50196	Orera	2009	Regadío	35	35	0	5	30	0	0	0	0	0	0	0	0	0	0	0	0	0
50196	Orera	2009	Secano	1945	507	56	161	290	424	0	57	367	909	810	29	70	105	0	18	55	32
50197	Orés	2009	Regadío	58	58	50	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50197	Orés	2009	Secano	5393	1227	653	436	138	1695	0	526	1169	2219	1371	522	326	252	0	101	95	56
50198	Oseja	2009	Regadío	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
50198	Oseja	2009	Secano	1247	68	38	1	29	880	0	6	874	278	3	0	275	21	0	1	12	8
50199	Osera de Ebro	2009	Regadío	1232	1227	710	15	502	0	0	0	0	5	5	0	0	0	0	0	0	0
50199	Osera de Ebro	2009	Secano	1224	136	72	57	7	467	0	43	424	304	184	40	80	317	0	47	117	153
50200	Paniza	2009	Regadío	90	90	0	1	89	0	0	0	0	0	0	0	0	0	0	0	0	0
50200	Paniza	2009	Secano	4640	1957	112	390	1455	1169	0	93	1076	1249	959	30	260	265	0	43	196	26
50201	Paracuellos de Jiloca	2009	Regadío	148	148	16	6	126	0	0	0	0	0	0	0	0	0	0	0	0	0
50201	Paracuellos de Jiloca	2009	Secano	3048	774	75	196	503	1562	0	173	1389	596	287	1	308	116	0	11	69	36
50202	Paracuellos de la Ribera	2009	Regadío	104	100	0	45	55	0	0	0	0	4	4	0	0	0	0	0	0	0
50202	Paracuellos de la Ribera	2009	Secano	1391	284	0	152	132	801	0	209	592	234	109	47	78	72	0	10	50	12
50203	Pastriz	2009	Regadío	909	906	841	61	4	0	0	0	0	3	3	0	0	0	0	0	0	0
50203	Pastriz	2009	Secano	741	32	2	30	0	353	0	55	298	163	111	27	25	193	0	23	101	69
50204	Pedrola	2009	Regadío	1554	1554	1435	42	77	0	0	0	0	0	0	0	0	0	0	0	0	0
50204	Pedrola	2009	Secano	9820	6364	3414	2947	3	2123	0	13	2110	483	22	1	460	850	0	419	338	93
50205	Pedrosas (Las)	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50205	Pedrosas (Las)	2009	Secano	1825	1141	708	365	68	480	0	21	459	148	5	16	127	56	0	3	39	14
50206	Perdiguera	2009	Regadío	85	85	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0
50206	Perdiguera	2009	Secano	10890	6742	3486	2948	308	1525	0	308	1217	2274	1567	301	406	349	0	17	297	35
50207	Piedratajada	2009	Regadío	168	168	57	103	8	0	0	0	0	0	0	0	0	0	0	0	0	0
50207	Piedratajada	2009	Secano	3791	1352	990	339	23	2045	0	4	2041	197	3	1	193	197	0	118	43	36
50208	Pina de Ebro	2009	Regadío	3531	3531	3284	65	182	0	0	0	0	0	0	0	0	0	0	0	0	0
50208	Pina de Ebro	2009	Secano	27385	13332	6887	6434	11	8772	0	714	8058	3877	819	702	2356	1404	0	62	1102	240
50209	Pinseque	2009	Regadío	812	812	758	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0
50209	Pinseque	2009	Secano	797	295	146	149	0	37	0	12	25	9	2	0	7	456	0	232	200	24
50210	Pintanos (Los)	2009	Regadío	6	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50210	Pintanos (Los)	2009	Secano	7958	1181	820	361	0	3114	0	546	2568	3229	1868	536	825	434	0	23	79	332
50211	Plasencia de Jalón	2009	Regadío	326	326	170	26	130	0	0	0	0	0	0	0	0	0	0	0	0	0
50211	Plasencia de Jalón	2009	Secano	3151	1971	1173	751	47	744	0	9	735	224	25	0	199	212	0	65	125	22
50212	Pleitas	2009	Regadío	138	138	116	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0
50212	Pleitas	2009	Secano	76	0	0	0	0	35	0	0	35	9	7	0	2	32	0	1	14	17
50213	Plenas	2009	Regadío	38	30	8	21	1	0	0	0	0	8	8	0	0	0	0	0	0	0
50213	Plenas	2009	Secano	3763	2950	1424	1231	295	411	0	61	350	260	117	39	104	142	0	43	73	26
50214	Pomer	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50214	Pomer	2009	Secano	3311	222	94	128	0	1405	0	308	1097	1621	951	304	366	63	0	2	42	19
50215	Pozuel de Ariza	2009	Regadío	171	170	58	112	0	0	0	0	0	1	1	0	0	0	0	0	0	0
50215	Pozuel de Ariza	2009	Secano	2092	626	321	305	0	964	0	116	848	352	11	93	248	150	0	26	63	61
50216	Pozuelo de Aragón	2009	Regadío	141	141	32	66	43	0	0	0	0	0	0	0	0	0	0	0	0	0
50216	Pozuelo de Aragón	2009	Secano	3070	2543	1229	1196	118	348	0	17	331	96	0	0	96	83	0	15	65	3
50217	Pradilla de Ebro	2009	Regadío	558	557	481	74	2	0	0	0	0	1	1	0	0	0	0	0	0	0
50217	Pradilla de Ebro	2009	Secano	1987	831	438	393	0	531	0	7	524	487	332	7	148	138	0	11	57	70
50218	Puebla de Albortón	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50218	Puebla de Albortón	2009	Secano	7631	3490	1724	1724	42	2522	0	29	2493	1483	750	0	733	136	0	21	102	13
50219	Puebla de Alfindén (La)	2009	Regadío	629	629	569	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50219	Puebla de Alfindén (La)	2009	Secano	1074	265	80	184	1	318	0	6	312	129	38	0	91	362	0	23	329	10
50220	Puendeluna	2009	Regadío	16	16	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50220	Puendeluna	2009	Secano	972	477	337	128	12	341	0	3	338	103	3	2	98	51	0	0	27	24
50221	Purujosa	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50221	Purujosa	2009	Secano	3543	13	0	13	0	1812	0	203	1609	1634	908	197	529	84	0	1	28	55
50222	Quinto	2009	Regadío	4510	4510	4221	156	133	0	0	0	0	0	0	0	0	0	0	0	0	0
50222	Quinto	2009	Secano	7314	4060	2892	1157	11	2076	0	50	2026	513	21	0	492	665	0	211	269	185
50223	Remolinos	2009	Regadío	438	425	399	11	15	0	0	0	0	13	13	0	0	0	0	0	0	0
50223	Remolinos	2009	Secano	1413	123	59	64	0	876	0	9	867	265	24	7	234	149	0	33	80	36
50224	Retascón	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50224	Retascón	2009	Secano	2516	2075	1899	172	4	258	0	11	247	109	36	2	71	74	0	8	63	3
50225	Ricla	2009	Regadío	3057	3053	311	94	2648	0	0	0	0	4	4	0	0	0	0	0	0	0
50225	Ricla	2009	Secano	6008	1396	345	719	332	3164	0	36	3128	882	176	4	702	566	0	62	377	127
50227	Romanos	2009	Regadío	90	90	84	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50227	Romanos	2009	Secano	1863	1615	1263	351	1	102	0	2	100	12	0	0	12	134	0	15	116	3
50228	Rueda de Jalón	2009	Regadío	651	643	284	35	324	0	0	0	0	8	8	0	0	0	0	0	0	0
50228	Rueda de Jalón	2009	Secano	10085	6783	3284	3094	405	2374	0	9	2365	639	24	0	615	289	0	32	164	93
50229	Ruesca	2009	Regadío	81	81	1	1	79	0	0	0	0	0	0	0	0	0	0	0	0	0
50229	Ruesca	2009	Secano	1081	315	67	25	223	186	0	3	183	515	469	1	45	65	0	8	36	21
50230	Sádaba	2009	Regadío	7328	7328	6554	749	25	0	0	0	0	0	0	0	0	0	0	0	0	0
50230	Sádaba	2009	Secano	5627	2647	2152	492	3	1472	0	56	1416	569	236	7	326	939	0	118	437	384
50231	Salillas de Jalón	2009	Regadío	163	163	84	35	44	0	0	0	0	0	0	0	0	0	0	0	0	0
50231	Salillas de Jalón	2009	Secano	89	1	1	0	0	45	0	0	45	3	2	0	1	40	0	1	31	8
50232	Salvatierra de Esca	2009	Regadío	7	7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50232	Salvatierra de Esca	2009	Secano	8117	609	362	247	0	1924	0	1357	567	5434	3896	1348	190	150	0	4	64	82
50233	Samper del Salz	2009	Regadío	98	98	52	40	6	0	0	0	0	0	0	0	0	0	0	0	0	0
50233	Samper del Salz	2009	Secano	1051	588	238	341	9	314	0	9	305	89	1	0	88	60	0	2	23	35
50234	San Martín de la Virgen de Moncayo	2009	Regadío	40	40	29	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0
50234	San Martín de la Virgen de Moncayo	2009	Secano	502	24	17	5	2	209	0	60	149	188	106	47	35	81	0	43	33	5
50235	San Mateo de Gállego	2009	Regadío	726	726	609	98	19	0	0	0	0	0	0	0	0	0	0	0	0	0
50235	San Mateo de Gállego	2009	Secano	6436	4685	2314	2336	35	732	0	9	723	477	319	1	157	542	0	165	309	68
50236	Santa Cruz de Grío	2009	Regadío	53	53	0	28	25	0	0	0	0	0	0	0	0	0	0	0	0	0
50236	Santa Cruz de Grío	2009	Secano	1897	290	3	85	202	731	0	150	581	736	548	60	128	140	0	5	99	36
50237	Santa Cruz de Moncayo	2009	Regadío	105	105	35	54	16	0	0	0	0	0	0	0	0	0	0	0	0	0
50237	Santa Cruz de Moncayo	2009	Secano	292	27	0	22	5	172	0	5	167	35	5	0	30	58	0	15	43	0
50238	Santa Eulalia de Gállego	2009	Regadío	15	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50238	Santa Eulalia de Gállego	2009	Secano	2942	377	139	125	113	475	0	126	349	1975	1736	124	115	115	0	2	78	35
50239	Santed	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50239	Santed	2009	Secano	1781	1126	1037	89	0	385	0	60	325	183	15	57	111	87	0	4	62	21
50240	Sástago	2009	Regadío	1391	1388	664	47	677	0	0	0	0	3	3	0	0	0	0	0	0	0
50240	Sástago	2009	Secano	28708	15251	8074	7110	67	8199	0	881	7318	3953	842	731	2380	1305	0	79	538	688
50241	Saviñán	2009	Regadío	271	271	0	100	171	0	0	0	0	0	0	0	0	0	0	0	0	0
50241	Saviñán	2009	Secano	1280	503	6	314	183	460	0	30	430	191	88	0	103	126	0	24	88	14
50242	Sediles	2009	Regadío	22	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
50242	Sediles	2009	Secano	1148	281	27	101	153	201	0	8	193	616	559	0	57	50	0	6	26	18
50243	Sestrica	2009	Regadío	140	140	0	102	38	0	0	0	0	0	0	0	0	0	0	0	0	0
50243	Sestrica	2009	Secano	3946	553	4	104	445	1937	0	77	1860	1310	798	12	500	146	0	4	95	47
50244	Sierra de Luna	2009	Regadío	294	294	250	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0
50244	Sierra de Luna	2009	Secano	4044	2401	1328	665	408	862	0	15	847	591	325	11	255	190	0	19	125	46
50245	Sigüés	2009	Regadío	62	62	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50245	Sigüés	2009	Secano	10115	1218	945	269	4	1275	0	68	1207	6232	5967	20	245	1390	0	15	102	1273
50246	Sisamón	2009	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50246	Sisamón	2009	Secano	4155	2066	1398	667	1	1213	0	645	568	776	0	584	192	100	0	4	86	10
50247	Sobradiel	2009	Regadío	730	730	711	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0
50247	Sobradiel	2009	Secano	476	11	1	10	0	132	0	6	126	161	138	0	23	172	0	27	77	68
50248	Sos del Rey Católico	2009	Regadío	2048	2041	1909	132	0	0	0	0	0	7	7	0	0	0	0	0	0	0
50248	Sos del Rey Católico	2009	Secano	19614	6594	5321	1219	54	5668	0	498	5170	6455	4362	452	1641	897	0	54	596	247
50249	Tabuenca	2009	Regadío	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
