Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	5
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	7
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Septiembre 2008	200809	Septiembre	2008	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	18
Septiembre 2008	200809	Septiembre	2008	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	6
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	2
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	8
Septiembre 2008	200809	Septiembre	2008	Hombres	22	Huesca	Temporal	Otros	Otros	13
Septiembre 2008	200809	Septiembre	2008	Mujeres	22	Huesca	Temporal	Otros	Otros	21
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	120
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	82
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	103
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	53
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	2
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Indefinido	Discapacitados	Minusválidos	1
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	865
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	470
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	710
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	455
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	52
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	270
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	2
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	1
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	13
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	17
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	1
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	5
Septiembre 2008	200809	Septiembre	2008	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	5
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	2
Septiembre 2008	200809	Septiembre	2008	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	5
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	1147
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	859
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	1287
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	891
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	8
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	9
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	8754
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	6186
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	6088
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	6572
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	651
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2432
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	18
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	7
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	137
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	139
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	8
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	46
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	86
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	25
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	52
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	17
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	68
Septiembre 2008	200809	Septiembre	2008	Hombres	50	Zaragoza	Temporal	Otros	Otros	33
Septiembre 2008	200809	Septiembre	2008	Mujeres	50	Zaragoza	Temporal	Otros	Otros	37
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	118
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	105
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	126
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	53
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	2
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1655
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	753
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	844
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	629
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	43
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	347
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	5
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	7
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	8
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	2
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	17
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	6
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	3
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	2
Agosto 2008	200808	Agosto	2008	Hombres	22	Huesca	Temporal	Otros	Otros	20
Agosto 2008	200808	Agosto	2008	Mujeres	22	Huesca	Temporal	Otros	Otros	7
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	86
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	41
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	72
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	37
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	535
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	213
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	434
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	364
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	32
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	225
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	2
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	7
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	9
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	5
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	4
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	7
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	3
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	1
Agosto 2008	200808	Agosto	2008	Hombres	44	Teruel	Temporal	Otros	Otros	3
Agosto 2008	200808	Agosto	2008	Mujeres	44	Teruel	Temporal	Otros	Otros	1
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	764
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	506
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	812
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	378
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	14
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	7
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	5789
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	3275
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	4944
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	4644
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	742
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2207
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	14
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	7
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	49
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	51
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	4
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	18
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	33
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	5
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	11
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	29
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	2
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	14
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Otros	Otros	42
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	1
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Otros	Otros	26
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	Temporal	Otros	Temp. Inserción	2
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	259
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	159
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	225
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	106
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	5
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Indefinido	Discapacitados	Minusválidos	4
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	2459
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1586
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1861
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1540
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	70
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	427
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	3
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	2
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	25
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	15
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	4
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	2
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	11
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	41
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	22
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	15
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	10
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	Temporal	Otros	Otros	7
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	Temporal	Otros	Otros	13
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	145
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	81
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	98
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	52
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	5
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	945
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	567
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	767
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	730
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	59
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	278
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	2
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	5
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	9
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	2
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	3
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	22
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	12
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	3
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	5
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	Temporal	Otros	Otros	2
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	Temporal	Otros	Otros	3
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	1104
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	670
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	1071
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	510
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	14
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	6
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	8187
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	5387
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	7317
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	7418
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	879
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2589
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	26
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	13
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	129
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	141
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	6
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	20
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	55
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	36
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	72
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	15
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	68
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Otros	Otros	16
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	3
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Otros	Otros	30
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	Temporal	Otros	Temp. Inserción	4
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	224
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	128
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	222
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	112
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	2
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1982
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1420
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1093
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1045
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	58
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	362
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	5
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	15
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	15
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	4
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	8
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	25
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	12
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	7
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	2
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	Temporal	Otros	Otros	6
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	Temporal	Otros	Otros	6
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	143
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	88
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	116
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	46
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	1071
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	460
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	596
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	508
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	29
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	246
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	2
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	2
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	8
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	11
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	1
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	8
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	31
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	6
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	32
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	3
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	Temporal	Otros	Otros	2
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	Temporal	Otros	Otros	1
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	1201
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	701
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	1119
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	513
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	15
