Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Enero 2016	50	Zaragoza	20-24	Mujeres	392
Enero 2016	50	Zaragoza	25-29	Hombres	470
Enero 2016	50	Zaragoza	25-29	Mujeres	835
Enero 2016	50	Zaragoza	30-34	Hombres	647
Enero 2016	50	Zaragoza	30-34	Mujeres	1306
Enero 2016	50	Zaragoza	35-39	Hombres	997
Enero 2016	50	Zaragoza	35-39	Mujeres	2036
Enero 2016	50	Zaragoza	40-44	Hombres	1172
Enero 2016	50	Zaragoza	40-44	Mujeres	2198
Enero 2016	50	Zaragoza	45-49	Hombres	1602
Enero 2016	50	Zaragoza	45-49	Mujeres	2402
Enero 2016	50	Zaragoza	50-54	Hombres	1852
Enero 2016	50	Zaragoza	50-54	Mujeres	2439
Enero 2016	50	Zaragoza	55-59	Hombres	2395
Enero 2016	50	Zaragoza	55-59	Mujeres	3252
Enero 2016	50	Zaragoza	60-64	Hombres	1552
Enero 2016	50	Zaragoza	60-64	Mujeres	2534
Diciembre 2015	22	Huesca	16-19	Hombres	12
Diciembre 2015	22	Huesca	16-19	Mujeres	17
Diciembre 2015	22	Huesca	20-24	Hombres	61
Diciembre 2015	22	Huesca	20-24	Mujeres	39
Diciembre 2015	22	Huesca	25-29	Hombres	72
Diciembre 2015	22	Huesca	25-29	Mujeres	118
Diciembre 2015	22	Huesca	30-34	Hombres	90
Diciembre 2015	22	Huesca	30-34	Mujeres	209
Diciembre 2015	22	Huesca	35-39	Hombres	169
Diciembre 2015	22	Huesca	35-39	Mujeres	310
Diciembre 2015	22	Huesca	40-44	Hombres	161
Diciembre 2015	22	Huesca	40-44	Mujeres	303
Diciembre 2015	22	Huesca	45-49	Hombres	266
Diciembre 2015	22	Huesca	45-49	Mujeres	328
Diciembre 2015	22	Huesca	50-54	Hombres	291
Diciembre 2015	22	Huesca	50-54	Mujeres	257
Diciembre 2015	22	Huesca	55-59	Hombres	417
Diciembre 2015	22	Huesca	55-59	Mujeres	421
Diciembre 2015	22	Huesca	60-64	Hombres	278
Diciembre 2015	22	Huesca	60-64	Mujeres	295
Diciembre 2015	44	Teruel	16-19	Hombres	2
Diciembre 2015	44	Teruel	16-19	Mujeres	6
Diciembre 2015	44	Teruel	20-24	Hombres	25
Diciembre 2015	44	Teruel	20-24	Mujeres	37
Diciembre 2015	44	Teruel	25-29	Hombres	54
Diciembre 2015	44	Teruel	25-29	Mujeres	97
Diciembre 2015	44	Teruel	30-34	Hombres	68
Diciembre 2015	44	Teruel	30-34	Mujeres	135
Diciembre 2015	44	Teruel	35-39	Hombres	91
Diciembre 2015	44	Teruel	35-39	Mujeres	209
Diciembre 2015	44	Teruel	40-44	Hombres	127
Diciembre 2015	44	Teruel	40-44	Mujeres	190
Diciembre 2015	44	Teruel	45-49	Hombres	174
Diciembre 2015	44	Teruel	45-49	Mujeres	221
Diciembre 2015	44	Teruel	50-54	Hombres	228
Diciembre 2015	44	Teruel	50-54	Mujeres	226
Diciembre 2015	44	Teruel	55-59	Hombres	315
Diciembre 2015	44	Teruel	55-59	Mujeres	295
Diciembre 2015	44	Teruel	60-64	Hombres	168
Diciembre 2015	44	Teruel	60-64	Mujeres	172
Diciembre 2015	50	Zaragoza	16-19	Hombres	79
Diciembre 2015	50	Zaragoza	16-19	Mujeres	76
Diciembre 2015	50	Zaragoza	20-24	Hombres	280
Diciembre 2015	50	Zaragoza	20-24	Mujeres	395
Diciembre 2015	50	Zaragoza	25-29	Hombres	483
Diciembre 2015	50	Zaragoza	25-29	Mujeres	816
Diciembre 2015	50	Zaragoza	30-34	Hombres	651
Diciembre 2015	50	Zaragoza	30-34	Mujeres	1305
Diciembre 2015	50	Zaragoza	35-39	Hombres	996
Diciembre 2015	50	Zaragoza	35-39	Mujeres	2014
Diciembre 2015	50	Zaragoza	40-44	Hombres	1209
Diciembre 2015	50	Zaragoza	40-44	Mujeres	2198
Diciembre 2015	50	Zaragoza	45-49	Hombres	1607
Diciembre 2015	50	Zaragoza	45-49	Mujeres	2388
Diciembre 2015	50	Zaragoza	50-54	Hombres	1860
Diciembre 2015	50	Zaragoza	50-54	Mujeres	2414
Diciembre 2015	50	Zaragoza	55-59	Hombres	2401
Diciembre 2015	50	Zaragoza	55-59	Mujeres	3255
Diciembre 2015	50	Zaragoza	60-64	Hombres	1548
Diciembre 2015	50	Zaragoza	60-64	Mujeres	2493
Noviembre 2015	22	Huesca	16-19	Hombres	14
Noviembre 2015	22	Huesca	16-19	Mujeres	17
Noviembre 2015	22	Huesca	20-24	Hombres	61
Noviembre 2015	22	Huesca	20-24	Mujeres	44
Noviembre 2015	22	Huesca	25-29	Hombres	83
Noviembre 2015	22	Huesca	25-29	Mujeres	122
Noviembre 2015	22	Huesca	30-34	Hombres	98
Noviembre 2015	22	Huesca	30-34	Mujeres	211
Noviembre 2015	22	Huesca	35-39	Hombres	183
Noviembre 2015	22	Huesca	35-39	Mujeres	321
Noviembre 2015	22	Huesca	40-44	Hombres	168
Noviembre 2015	22	Huesca	40-44	Mujeres	317
Noviembre 2015	22	Huesca	45-49	Hombres	274
Noviembre 2015	22	Huesca	45-49	Mujeres	337
Noviembre 2015	22	Huesca	50-54	Hombres	297
Noviembre 2015	22	Huesca	50-54	Mujeres	253
Noviembre 2015	22	Huesca	55-59	Hombres	425
Noviembre 2015	22	Huesca	55-59	Mujeres	416
Noviembre 2015	22	Huesca	60-64	Hombres	283
Noviembre 2015	22	Huesca	60-64	Mujeres	294
Noviembre 2015	44	Teruel	16-19	Hombres	2
Noviembre 2015	44	Teruel	16-19	Mujeres	4
Noviembre 2015	44	Teruel	20-24	Hombres	27
Noviembre 2015	44	Teruel	20-24	Mujeres	41
Noviembre 2015	44	Teruel	25-29	Hombres	58
Noviembre 2015	44	Teruel	25-29	Mujeres	104
Noviembre 2015	44	Teruel	30-34	Hombres	65
Noviembre 2015	44	Teruel	30-34	Mujeres	139
Noviembre 2015	44	Teruel	35-39	Hombres	102
Noviembre 2015	44	Teruel	35-39	Mujeres	206
Noviembre 2015	44	Teruel	40-44	Hombres	123
Noviembre 2015	44	Teruel	40-44	Mujeres	202
Noviembre 2015	44	Teruel	45-49	Hombres	172
Noviembre 2015	44	Teruel	45-49	Mujeres	227
Noviembre 2015	44	Teruel	50-54	Hombres	235
Noviembre 2015	44	Teruel	50-54	Mujeres	233
Noviembre 2015	44	Teruel	55-59	Hombres	315
Noviembre 2015	44	Teruel	55-59	Mujeres	298
Noviembre 2015	44	Teruel	60-64	Hombres	166
Noviembre 2015	44	Teruel	60-64	Mujeres	169
Noviembre 2015	50	Zaragoza	16-19	Hombres	83
Noviembre 2015	50	Zaragoza	16-19	Mujeres	84
Noviembre 2015	50	Zaragoza	20-24	Hombres	275
Noviembre 2015	50	Zaragoza	20-24	Mujeres	407
Noviembre 2015	50	Zaragoza	25-29	Hombres	503
Noviembre 2015	50	Zaragoza	25-29	Mujeres	812
Noviembre 2015	50	Zaragoza	30-34	Hombres	663
Noviembre 2015	50	Zaragoza	30-34	Mujeres	1319
Noviembre 2015	50	Zaragoza	35-39	Hombres	1004
Noviembre 2015	50	Zaragoza	35-39	Mujeres	2015
Noviembre 2015	50	Zaragoza	40-44	Hombres	1227
Noviembre 2015	50	Zaragoza	40-44	Mujeres	2221
Noviembre 2015	50	Zaragoza	45-49	Hombres	1634
Noviembre 2015	50	Zaragoza	45-49	Mujeres	2380
Noviembre 2015	50	Zaragoza	50-54	Hombres	1877
Noviembre 2015	50	Zaragoza	50-54	Mujeres	2462
Noviembre 2015	50	Zaragoza	55-59	Hombres	2423
Noviembre 2015	50	Zaragoza	55-59	Mujeres	3255
Noviembre 2015	50	Zaragoza	60-64	Hombres	1533
Noviembre 2015	50	Zaragoza	60-64	Mujeres	2476
Octubre 2015	22	Huesca	16-19	Hombres	14
Octubre 2015	22	Huesca	16-19	Mujeres	17
Octubre 2015	22	Huesca	20-24	Hombres	61
Octubre 2015	22	Huesca	20-24	Mujeres	46
Octubre 2015	22	Huesca	25-29	Hombres	85
Octubre 2015	22	Huesca	25-29	Mujeres	124
Octubre 2015	22	Huesca	30-34	Hombres	98
Octubre 2015	22	Huesca	30-34	Mujeres	201
Octubre 2015	22	Huesca	35-39	Hombres	182
Octubre 2015	22	Huesca	35-39	Mujeres	316
Octubre 2015	22	Huesca	40-44	Hombres	169
Octubre 2015	22	Huesca	40-44	Mujeres	322
Octubre 2015	22	Huesca	45-49	Hombres	270
Octubre 2015	22	Huesca	45-49	Mujeres	342
Octubre 2015	22	Huesca	50-54	Hombres	300
Octubre 2015	22	Huesca	50-54	Mujeres	259
Octubre 2015	22	Huesca	55-59	Hombres	432
Octubre 2015	22	Huesca	55-59	Mujeres	407
Octubre 2015	22	Huesca	60-64	Hombres	280
Octubre 2015	22	Huesca	60-64	Mujeres	290
Octubre 2015	44	Teruel	16-19	Hombres	2
Octubre 2015	44	Teruel	16-19	Mujeres	6
Octubre 2015	44	Teruel	20-24	Hombres	31
Octubre 2015	44	Teruel	20-24	Mujeres	43
Octubre 2015	44	Teruel	25-29	Hombres	56
Octubre 2015	44	Teruel	25-29	Mujeres	108
Octubre 2015	44	Teruel	30-34	Hombres	64
Octubre 2015	44	Teruel	30-34	Mujeres	142
Octubre 2015	44	Teruel	35-39	Hombres	104
Octubre 2015	44	Teruel	35-39	Mujeres	209
Octubre 2015	44	Teruel	40-44	Hombres	130
Octubre 2015	44	Teruel	40-44	Mujeres	201
Octubre 2015	44	Teruel	45-49	Hombres	176
Octubre 2015	44	Teruel	45-49	Mujeres	230
Octubre 2015	44	Teruel	50-54	Hombres	235
Octubre 2015	44	Teruel	50-54	Mujeres	231
Octubre 2015	44	Teruel	55-59	Hombres	315
Octubre 2015	44	Teruel	55-59	Mujeres	298
Octubre 2015	44	Teruel	60-64	Hombres	165
Octubre 2015	44	Teruel	60-64	Mujeres	161
Octubre 2015	50	Zaragoza	16-19	Hombres	89
Octubre 2015	50	Zaragoza	16-19	Mujeres	84
Octubre 2015	50	Zaragoza	20-24	Hombres	304
Octubre 2015	50	Zaragoza	20-24	Mujeres	417
Octubre 2015	50	Zaragoza	25-29	Hombres	523
Octubre 2015	50	Zaragoza	25-29	Mujeres	840
Octubre 2015	50	Zaragoza	30-34	Hombres	670
Octubre 2015	50	Zaragoza	30-34	Mujeres	1359
Octubre 2015	50	Zaragoza	35-39	Hombres	1035
Octubre 2015	50	Zaragoza	35-39	Mujeres	2040
Octubre 2015	50	Zaragoza	40-44	Hombres	1240
Octubre 2015	50	Zaragoza	40-44	Mujeres	2257
Octubre 2015	50	Zaragoza	45-49	Hombres	1678
Octubre 2015	50	Zaragoza	45-49	Mujeres	2391
Octubre 2015	50	Zaragoza	50-54	Hombres	1896
Octubre 2015	50	Zaragoza	50-54	Mujeres	2492
Octubre 2015	50	Zaragoza	55-59	Hombres	2495
Octubre 2015	50	Zaragoza	55-59	Mujeres	3261
Octubre 2015	50	Zaragoza	60-64	Hombres	1521
Octubre 2015	50	Zaragoza	60-64	Mujeres	2460
Septiembre 2015	22	Huesca	16-19	Hombres	11
Septiembre 2015	22	Huesca	16-19	Mujeres	15
Septiembre 2015	22	Huesca	20-24	Hombres	58
Septiembre 2015	22	Huesca	20-24	Mujeres	50
Septiembre 2015	22	Huesca	25-29	Hombres	89
Septiembre 2015	22	Huesca	25-29	Mujeres	119
Septiembre 2015	22	Huesca	30-34	Hombres	95
Septiembre 2015	22	Huesca	30-34	Mujeres	210
Septiembre 2015	22	Huesca	35-39	Hombres	192
Septiembre 2015	22	Huesca	35-39	Mujeres	325
Septiembre 2015	22	Huesca	40-44	Hombres	175
Septiembre 2015	22	Huesca	40-44	Mujeres	335
Septiembre 2015	22	Huesca	45-49	Hombres	280
Septiembre 2015	22	Huesca	45-49	Mujeres	351
Septiembre 2015	22	Huesca	50-54	Hombres	300
Septiembre 2015	22	Huesca	50-54	Mujeres	267
Septiembre 2015	22	Huesca	55-59	Hombres	447
Septiembre 2015	22	Huesca	55-59	Mujeres	403
Septiembre 2015	22	Huesca	60-64	Hombres	280
Septiembre 2015	22	Huesca	60-64	Mujeres	296
Septiembre 2015	44	Teruel	16-19	Hombres	4
Septiembre 2015	44	Teruel	16-19	Mujeres	4
Septiembre 2015	44	Teruel	20-24	Hombres	36
Septiembre 2015	44	Teruel	20-24	Mujeres	41
Septiembre 2015	44	Teruel	25-29	Hombres	61
Septiembre 2015	44	Teruel	25-29	Mujeres	106
Septiembre 2015	44	Teruel	30-34	Hombres	65
Septiembre 2015	44	Teruel	30-34	Mujeres	154
Septiembre 2015	44	Teruel	35-39	Hombres	111
Septiembre 2015	44	Teruel	35-39	Mujeres	205
Septiembre 2015	44	Teruel	40-44	Hombres	132
Septiembre 2015	44	Teruel	40-44	Mujeres	203
Septiembre 2015	44	Teruel	45-49	Hombres	190
Septiembre 2015	44	Teruel	45-49	Mujeres	232
Septiembre 2015	44	Teruel	50-54	Hombres	239
Septiembre 2015	44	Teruel	50-54	Mujeres	235
Septiembre 2015	44	Teruel	55-59	Hombres	306
Septiembre 2015	44	Teruel	55-59	Mujeres	294
Septiembre 2015	44	Teruel	60-64	Hombres	161
Septiembre 2015	44	Teruel	60-64	Mujeres	161
Septiembre 2015	50	Zaragoza	16-19	Hombres	96
Septiembre 2015	50	Zaragoza	16-19	Mujeres	87
Septiembre 2015	50	Zaragoza	20-24	Hombres	332
Septiembre 2015	50	Zaragoza	20-24	Mujeres	421
Septiembre 2015	50	Zaragoza	25-29	Hombres	558
Septiembre 2015	50	Zaragoza	25-29	Mujeres	857
Septiembre 2015	50	Zaragoza	30-34	Hombres	708
Septiembre 2015	50	Zaragoza	30-34	Mujeres	1383
Septiembre 2015	50	Zaragoza	35-39	Hombres	1075
Septiembre 2015	50	Zaragoza	35-39	Mujeres	2082
Septiembre 2015	50	Zaragoza	40-44	Hombres	1284
Septiembre 2015	50	Zaragoza	40-44	Mujeres	2320
Septiembre 2015	50	Zaragoza	45-49	Hombres	1746
Septiembre 2015	50	Zaragoza	45-49	Mujeres	2395
Septiembre 2015	50	Zaragoza	50-54	Hombres	1947
Septiembre 2015	50	Zaragoza	50-54	Mujeres	2512
Septiembre 2015	50	Zaragoza	55-59	Hombres	2542
Septiembre 2015	50	Zaragoza	55-59	Mujeres	3310
Septiembre 2015	50	Zaragoza	60-64	Hombres	1529
Septiembre 2015	50	Zaragoza	60-64	Mujeres	2432
Agosto 2015	22	Huesca	16-19	Hombres	5
Agosto 2015	22	Huesca	16-19	Mujeres	11
Agosto 2015	22	Huesca	20-24	Hombres	56
Agosto 2015	22	Huesca	20-24	Mujeres	44
Agosto 2015	22	Huesca	25-29	Hombres	90
Agosto 2015	22	Huesca	25-29	Mujeres	118
Agosto 2015	22	Huesca	30-34	Hombres	108
Agosto 2015	22	Huesca	30-34	Mujeres	213
Agosto 2015	22	Huesca	35-39	Hombres	184
Agosto 2015	22	Huesca	35-39	Mujeres	320
Agosto 2015	22	Huesca	40-44	Hombres	181
Agosto 2015	22	Huesca	40-44	Mujeres	338
Agosto 2015	22	Huesca	45-49	Hombres	269
Agosto 2015	22	Huesca	45-49	Mujeres	348
Agosto 2015	22	Huesca	50-54	Hombres	313
Agosto 2015	22	Huesca	50-54	Mujeres	273
Agosto 2015	22	Huesca	55-59	Hombres	462
Agosto 2015	22	Huesca	55-59	Mujeres	389
Agosto 2015	22	Huesca	60-64	Hombres	276
Agosto 2015	22	Huesca	60-64	Mujeres	299
Agosto 2015	44	Teruel	16-19	Hombres	5
Agosto 2015	44	Teruel	16-19	Mujeres	6
Agosto 2015	44	Teruel	20-24	Hombres	36
Agosto 2015	44	Teruel	20-24	Mujeres	34
Agosto 2015	44	Teruel	25-29	Hombres	65
Agosto 2015	44	Teruel	25-29	Mujeres	113
Agosto 2015	44	Teruel	30-34	Hombres	71
Agosto 2015	44	Teruel	30-34	Mujeres	163
Agosto 2015	44	Teruel	35-39	Hombres	113
Agosto 2015	44	Teruel	35-39	Mujeres	209
Agosto 2015	44	Teruel	40-44	Hombres	139
Agosto 2015	44	Teruel	40-44	Mujeres	202
Agosto 2015	44	Teruel	45-49	Hombres	189
Agosto 2015	44	Teruel	45-49	Mujeres	235
Agosto 2015	44	Teruel	50-54	Hombres	243
Agosto 2015	44	Teruel	50-54	Mujeres	227
Agosto 2015	44	Teruel	55-59	Hombres	299
Agosto 2015	44	Teruel	55-59	Mujeres	297
Agosto 2015	44	Teruel	60-64	Hombres	158
Agosto 2015	44	Teruel	60-64	Mujeres	155
Agosto 2015	50	Zaragoza	16-19	Hombres	84
Agosto 2015	50	Zaragoza	16-19	Mujeres	77
Agosto 2015	50	Zaragoza	20-24	Hombres	324
Agosto 2015	50	Zaragoza	20-24	Mujeres	409
Agosto 2015	50	Zaragoza	25-29	Hombres	565
Agosto 2015	50	Zaragoza	25-29	Mujeres	873
Agosto 2015	50	Zaragoza	30-34	Hombres	753
Agosto 2015	50	Zaragoza	30-34	Mujeres	1399
Agosto 2015	50	Zaragoza	35-39	Hombres	1122
Agosto 2015	50	Zaragoza	35-39	Mujeres	2133
Agosto 2015	50	Zaragoza	40-44	Hombres	1309
Agosto 2015	50	Zaragoza	40-44	Mujeres	2365
Agosto 2015	50	Zaragoza	45-49	Hombres	1787
Agosto 2015	50	Zaragoza	45-49	Mujeres	2416
Agosto 2015	50	Zaragoza	50-54	Hombres	1987
Agosto 2015	50	Zaragoza	50-54	Mujeres	2520
Agosto 2015	50	Zaragoza	55-59	Hombres	2589
Agosto 2015	50	Zaragoza	55-59	Mujeres	3294
Agosto 2015	50	Zaragoza	60-64	Hombres	1539
