Año	Municipio código	Municipio nombre	Contenedores de papel y cartón	Kg recogidos papel y cartón
2013	50288	Villanueva de Gállego	26	54780,39
2013	50289	Villanueva de Jiloca	1	670,14
2013	50290	Villanueva de Huerva	5	6649,39
2013	50291	Villar de los Navarros	1	1273,27
2013	50292	Villarreal de Huerva	1	2568,87
2013	50293	Villarroya de la Sierra	3	4668,37
2013	50294	Villarroya del Campo	1	871,18
2013	50295	Vistabella	0	0
2013	50296	Zaida (La)	4	4422,09
2013	50297	Zaragoza	1782	13774973
2013	50298	Zuera	49	91930,31
2013	50901	Biel	0	0
2013	50902	Marracos	0	0
2013	50903	Villamayor de Gállego	14	35930
2014	22001	Abiego	0	0
2014	22002	Abizanda	2	3095,48
2014	22003	Adahuesca	0	0
2014	22004	Agüero	2	4524,94
2014	22006	Aísa	17	10980,52
2014	22007	Albalate de Cinca	28	19969,39
2014	22008	Albalatillo	8	4485,85
2014	22009	Albelda	3	14571,42
2014	22011	Albero Alto	1	3710,45
2014	22012	Albero Bajo	4	2597,07
2014	22013	Alberuela de Tubo	9	7276,1
2014	22014	Alcalá de Gurrea	4	8356,05
2014	22015	Alcalá del Obispo	3	10678,85
2014	22016	Alcampell	3	13286,79
2014	22017	Alcolea de Cinca	29	17986,84
2014	22018	Alcubierre	10	8928,78
2014	22019	Alerre	2	6425,41
2014	22020	Alfántega	5	2238,36
2014	22021	Almudévar	19	75837,96
2014	22022	Almunia de San Juan	16	10600,25
2014	22023	Almuniente	19	11547,32
2014	22024	Alquézar	0	0
2014	22025	Altorricón	5	26555,23
2014	22027	Angüés	3	12639,66
2014	22028	Ansó	10	13484,31
2014	22029	Antillón	1	4705,94
2014	22032	Aragüés del Puerto	2	3861,28
2014	22035	Arén	16	9263,24
2014	22036	Argavieso	1	3378,62
2014	22037	Arguis	4	3891,45
2014	22039	Ayerbe	7	33514,71
2014	22040	Azanuy-Alins	2	3321,7
2014	22041	Azara	0	0
2014	22042	Azlor	0	0
2014	22043	Baells	2	2000,36
2014	22044	Bailo	7	9080,04
2014	22045	Baldellou	1	1890,25
2014	22046	Ballobar	7	11451,8
2014	22047	Banastás	2	8959,38
2014	22048	Barbastro	39	252602,31
2014	22049	Barbués	2	1910,24
2014	22050	Barbuñales	0	0
2014	22051	Bárcabo	6	2489,37
2014	22052	Belver de Cinca	7	17648,78
2014	22053	Benabarre	26	34268,31
2014	22054	Benasque	55	62370,6
2014	22055	Berbegal	2	5650,89
2014	22057	Bielsa	5	10823,36
2014	22058	Bierge	0	0
2014	22059	Biescas	50	47300,68
2014	22060	Binaced	35	24781,87
2014	22061	Binéfar	40	173755,97
2014	22062	Bisaurri	6	5512,48
2014	22063	Biscarrués	1	6636,58
2014	22064	Blecua y Torres	2	6365,08
2014	22066	Boltaña	12	23183,64
2014	22067	Bonansa	2	2443,68
2014	22068	Borau	1	2594,3
2014	22069	Broto	7	11537,7
2014	22072	Caldearenas	11	6395,25
2014	22074	Campo	16	12104,73
2014	22075	Camporrells	1	3028,07
2014	22076	Canal de Berdún	9	11614,01
2014	22077	Candasnos	5	4631,15
2014	22078	Canfranc	14	17255,1
2014	22079	Capdesaso	3	3799,02
2014	22080	Capella	8	10541,91
2014	22081	Casbas de Huesca	3	9230,87
2014	22082	Castejón del Puente	2	5122,5
2014	22083	Castejón de Monegros	9	13114,15
2014	22084	Castejón de Sos	25	20771,26
2014	22085	Castelflorite	4	2897,56
2014	22086	Castiello de Jaca	6	7511,4
2014	22087	Castigaleu	1	2898,31
2014	22088	Castillazuelo	0	0
2014	22089	Castillonroy	1	6276,36
2014	22090	Colungo	0	0
2014	22094	Chalamera	1	1499,48
2014	22095	Chía	2	2841,49
2014	22096	Chimillas	5	11282,18
2014	22099	Esplús	3	12332,49
2014	22102	Estada	0	0
2014	22103	Estadilla	2	12431,97
2014	22105	Estopiñán del Castillo	7	4091,74
2014	22106	Fago	1	814,49
2014	22107	Fanlo	0	0
2014	22109	Fiscal	4	8095,87
2014	22110	Fonz	30	15780,46
2014	22111	Foradada del Toscar	7	5597,73
2014	22112	Fraga	62	196843,59
2014	22113	Fueva (La)	2	13377,67
2014	22114	Gistaín	1	3117,13
2014	22115	Grado (El)	2	6575,59
2014	22116	Grañén	48	42089,76
2014	22117	Graus	89	99821,37
2014	22119	Gurrea de Gállego	14	49080,49
2014	22122	Hoz de Jaca	3	2232,3
2014	22124	Huerto	7	5473,17
2014	22125	Huesca	434	1581254,57
2014	22126	Ibieca	1	3650,12
2014	22127	Igriés	8	20362,22
2014	22128	Ilche	0	0
2014	22129	Isábena	11	8439,21
2014	22130	Jaca	75	343320
2014	22131	Jasa	4	3076,96
2014	22133	Labuerda	2	3376,89
2014	22135	Laluenga	0	0
2014	22136	Lalueza	22	21914,15
2014	22137	Lanaja	17	28760,98
2014	22139	Laperdiguera	0	0
2014	22141	Lascellas-Ponzano	0	0
2014	22142	Lascuarre	4	4063,32
2014	22143	Laspaúles	11	8979,09
2014	22144	Laspuña	2	6342,49
2014	22149	Loarre	3	10890,02
2014	22150	Loporzano	5	16500,94
2014	22151	Loscorrales	1	3197,62
2014	22155	Monesma y Cajigar	1	2642,58
2014	22156	Monflorite-Lascasas	5	9170,54
2014	22157	Montanuy	31	7188,96
2014	22158	Monzón	55	243334
2014	22160	Naval	0	0
2014	22162	Novales	2	5520,42
2014	22163	Nueno	6	16832,77
2014	22164	Olvena	0	0
2014	22165	Ontiñena	3	7762,81
2014	22167	Osso de Cinca	5	10682,16
2014	22168	Palo	1	497,87
2014	22170	Panticosa	35	23077,18
2014	22172	Peñalba	12	15453,66
2014	22173	Peñas de Riglos (Las)	6	8084,56
2014	22174	Peralta de Alcofea	2	8116,74
2014	22175	Peralta de Calasanz	2	4404,46
2014	22176	Peraltilla	0	0
2014	22177	Perarrúa	3	3040,39
2014	22178	Pertusa	1	3740,62
2014	22181	Piracés	2	3076,96
2014	22182	Plan	3	6753,78
2014	22184	Poleñino	14	4614,63
2014	22186	Pozán de Vero	0	0
2014	22187	Puebla de Castro (La)	7	11792,16
2014	22188	Puente de Montañana	5	3665,52
2014	22189	Puértolas	2	4632,4
2014	22190	Pueyo de Araguás (El)	1	3311,95
2014	22193	Pueyo de Santa Cruz	8	5723,81
2014	22195	Quicena	2	8989,54
2014	22197	Robres	11	12491,71
2014	22199	Sabiñánigo	159	305553,96
2014	22200	Sahún	10	9263,24
2014	22201	Salas Altas	0	0
2014	22202	Salas Bajas	0	0
2014	22203	Salillas	1	3076,96
2014	22204	Sallent de Gállego	65	44947,71
2014	22205	San Esteban de Litera	1	9194,31
2014	22206	Sangarrén	6	4593,17
2014	22207	San Juan de Plan	2	3420,18
2014	22208	Santa Cilia	9	6214,25
2014	22209	Santa Cruz de la Serós	5	5761,75
2014	22212	Santaliestra y San Quílez	3	2585,75
2014	22213	Sariñena	99	92786,34
2014	22214	Secastilla	5	4489,55
2014	22215	Seira	8	4034,91
2014	22217	Sena	11	11375,61
2014	22218	Senés de Alcubierre	2	1094,63
2014	22220	Sesa	2	6274,58
2014	22221	Sesué	5	3438,2
2014	22222	Siétamo	6	20000,22
2014	22223	Sopeira	5	3125,63
2014	22225	Tamarite de Litera	13	66544,06
2014	22226	Tardienta	34	21334,63
2014	22227	Tella-Sin	3	5498,27
2014	22228	Tierz	6	21900,7
2014	22229	Tolva	5	4176,98
2014	22230	Torla-Ordesa	6	6320,84
2014	22232	Torralba de Aragón	5	2296,59
2014	22233	Torre la Ribera	11	3210,88
2014	22234	Torrente de Cinca	8	16467,77
2014	22235	Torres de Alcanadre	0	0
2014	22236	Torres de Barbués	9	6503,41
2014	22239	Tramaced	1	2865,79
2014	22242	Valfarta	2	1674,15
2014	22243	Valle de Bardají	4	1108,18
2014	22244	Valle de Lierp	5	1676,48
2014	22245	Velilla de Cinca	2	5931,58
2014	22246	Beranuy	4	2813,07
2014	22247	Viacamp y Litera	3	1221,84
2014	22248	Vicién	1	3740,62
2014	22249	Villanova	6	4262,23
2014	22250	Villanúa	14	14690,96
2014	22251	Villanueva de Sigena	10	9508,29
2014	22252	Yebra de Basa	2	4404,27
2014	22253	Yésero	1	1900,47
2014	22254	Zaidín	9	23845,76
2014	22901	Valle de Hecho	15	27873,62
2014	22902	Puente la Reina de Jaca	6	8567,22
2014	22903	San Miguel del Cinca	24	13654,01
2014	22904	Sotonera (La)	11	30709,24
2014	22905	Lupiñén-Ortilla	4	11282,18
2014	22906	Santa María de Dulcis	0	0
2014	22907	Aínsa-Sobrarbe	20	48705,12
2014	22908	Hoz y Costeán	0	0
2014	22909	Vencillón	1	8111,55
2014	44001	Ababuj	1	656,84
2014	44002	Abejuela	2	394,1
2014	44003	Aguatón	1	192
2014	44004	Aguaviva	7	10225,69
2014	44005	Aguilar del Alfambra	1	757,89
2014	44006	Alacón	6	3999,23
2014	44007	Alba	1	2172,62
2014	44008	Albalate del Arzobispo	25	32551,49
2014	44009	Albarracín	6	11045,01
2014	44010	Albentosa	2	2991,15
2014	44011	Alcaine	1	697,26
2014	44012	Alcalá de la Selva	6	4618,09
2014	44013	Alcañiz	43	177306
2014	44014	Alcorisa	37	54740,27
2014	44016	Alfambra	5	5901,45
2014	44017	Aliaga	5	3647,99
2014	44018	Almohaja	1	212,21
2014	44019	Alobras	1	798,31
2014	44020	Alpeñés	1	192
2014	44021	Allepuz	2	1202,52
2014	44022	Alloza	9	8717,28
2014	44023	Allueva	0	0
2014	44024	Anadón	1	232,42
2014	44025	Andorra	66	108188,31
2014	44026	Arcos de las Salinas	2	970,1
2014	44027	Arens de Lledó	3	5147,54
2014	44028	Argente	1	2273,68
2014	44029	Ariño	15	10050,35
2014	44031	Azaila	8	1969,93
2014	44032	Bádenas	0	0
2014	44033	Báguena	1	1992,61
2014	44034	Bañón	1	920,1
2014	44035	Barrachina	1	835,43
2014	44036	Bea	0	0
2014	44037	Beceite	12	14341,3
2014	44038	Belmonte de San José	3	1829,37
2014	44039	Bello	1	1411,2
2014	44040	Berge	3	3924,54
2014	44041	Bezas	1	757,89
2014	44042	Blancas	1	886,23
2014	44043	Blesa	1	1192,42
2014	44044	Bordón	2	1212,63
2014	44045	Bronchales	4	4658,51
2014	44046	Bueña	0	0
2014	44047	Burbáguena	2	1659,57
2014	44048	Cabra de Mora	2	666,95
2014	44049	Calaceite	18	26479,92
2014	44050	Calamocha	19	25486,24
2014	44051	Calanda	47	61745,02
2014	44052	Calomarde	1	848,84
2014	44053	Camañas	1	1283,36
2014	44054	Camarena de la Sierra	0	0
2014	44055	Camarillas	1	1111,58
2014	44056	Caminreal	6	4086,83
2014	44059	Cantavieja	7	7316,19
2014	44060	Cañada de Benatanduz	1	384
2014	44061	Cañada de Verich (La)	2	1469,75
2014	44062	Cañada Vellida	1	384
2014	44063	Cañizar del Olivar	1	990,31
2014	44064	Cascante del Río	1	808,42
2014	44065	Castejón de Tornos	0	0
2014	44066	Castel de Cabra	1	1323,78
2014	44067	Castelnou	3	2414,75
2014	44068	Castelserás	13	13024,46
2014	44070	Castellar (El)	2	626,52
2014	44071	Castellote	15	7902,29
2014	44074	Cedrillas	7	6366,29
2014	44075	Celadas	3	4082,51
2014	44076	Cella	11	29163,69
2014	44077	Cerollera (La)	2	1626,1
2014	44080	Codoñera (La)	7	5753,9
2014	44082	Corbalán	1	1101,47
2014	44084	Cortes de Aragón	1	576
2014	44085	Cosa	0	0
2014	44086	Cretas	13	14293,41
2014	44087	Crivillén	5	993,27
2014	44088	Cuba (La)	2	474,95
2014	44089	Cubla	1	616,42
2014	44090	Cucalón	1	620,93
2014	44092	Cuervo (El)	1	990,31
2014	44093	Cuevas de Almudén	1	1424,84
2014	44094	Cuevas Labradas	1	1364,21
2014	44096	Ejulve	6	2666,15
2014	44097	Escorihuela	1	1637,05
2014	44099	Escucha	6	10135,54
2014	44100	Estercuel	6	3411,11
2014	44101	Ferreruela de Huerva	0	0
2014	44102	Fonfría	0	0
2014	44103	Formiche Alto	2	1717,89
2014	44105	Fórnoles	2	2226,61
2014	44106	Fortanete	2	2101,89
2014	44107	Foz-Calanda	3	4205,98
2014	44108	Fresneda (La)	9	11851,32
2014	44109	Frías de Albarracín	1	1445,05
2014	44110	Fuenferrada	1	616,42
2014	44111	Fuentes Calientes	1	1141,89
2014	44112	Fuentes Claras	2	3121,57
2014	44113	Fuentes de Rubielos	2	1293,47
2014	44114	Fuentespalda	6	7374,16
2014	44115	Galve	2	1697,68
2014	44116	Gargallo	8	1594,46
2014	44117	Gea de Albarracín	5	4143,14
2014	44118	Ginebrosa (La)	4	3377,29
2014	44119	Griegos	1	1404,63
2014	44120	Guadalaviar	2	2475,78
2014	44121	Gúdar	1	848,84
2014	44122	Híjar	34	28182,7
2014	44123	Hinojosa de Jarque	2	1475,36
2014	44124	Hoz de la Vieja (La)	1	838,73
2014	44125	Huesa del Común	1	828,63
2014	44126	Iglesuela del Cid (La)	5	4739,35
2014	44127	Jabaloyas	3	788,21
2014	44128	Jarque de la Val	1	879,15
2014	44129	Jatiel	3	794,33
2014	44130	Jorcas	1	384
2014	44131	Josa	1	363,79
2014	44132	Lagueruela	0	0
2014	44133	Lanzuela	0	0
2014	44135	Libros	1	1384,42
2014	44136	Lidón	1	545,68
2014	44137	Linares de Mora	2	2789,04
2014	44138	Loscos	1	880,59
2014	44141	Lledó	5	4118,03
2014	44142	Maicas	1	363,79
2014	44143	Manzanera	9	5446,72
2014	44144	Martín del Río	3	4415,98
2014	44145	Mas de las Matas	16	21092,44
2014	44146	Mata de los Olmos (La)	3	4377,97
2014	44147	Mazaleón	9	13359,67
2014	44148	Mezquita de Jarque	1	1222,73
2014	44149	Mirambel	2	1141,89
2014	44150	Miravete de la Sierra	1	293,05
2014	44151	Molinos	3	2789,04
2014	44152	Monforte de Moyuela	0	0
2014	44153	Monreal del Campo	11	15128,04
2014	44154	Monroyo	7	8786,74
2014	44155	Montalbán	7	13551,11
2014	44156	Monteagudo del Castillo	1	596,21
2014	44157	Monterde de Albarracín	1	626,52
2014	44158	Mora de Rubielos	15	16491,73
2014	44159	Moscardón	1	626,52
2014	44160	Mosqueruela	7	6133,87
2014	44161	Muniesa	4	6467,35
2014	44163	Noguera de Albarracín	1	1475,36
2014	44164	Nogueras	0	0
2014	44165	Nogueruelas	2	2122,1
2014	44167	Obón	1	384
2014	44168	Odón	1	1287,01
2014	44169	Ojos Negros	2	2455,48
2014	44171	Olba	3	2526,31
2014	44172	Oliete	6	5619,83
2014	44173	Olmos (Los)	2	2048,26
2014	44174	Orihuela del Tremedal	5	5578,09
2014	44175	Orrios	1	1465,26
2014	44176	Palomar de Arroyos	1	1879,57
2014	44177	Pancrudo	4	1242,94
2014	44178	Parras de Castellote (Las)	3	985,04
2014	44179	Peñarroya de Tastavins	11	11492,19
2014	44180	Peracense	1	412,07
2014	44181	Peralejos	1	909,47
2014	44182	Perales del Alfambra	2	2677,89
2014	44183	Pitarque	2	899,37
2014	44184	Plou	1	454,74
2014	44185	Pobo (El)	1	1465,26
2014	44187	Portellada (La)	3	5865,81
2014	44189	Pozondón	1	666,95
2014	44190	Pozuel del Campo	1	451,58
2014	44191	Puebla de Híjar (La)	16	15473,48
2014	44192	Puebla de Valverde (La)	7	5527,56
2014	44193	Puertomingalvo	2	1364,21
2014	44194	Ráfales	3	3304
2014	44195	Rillo	2	1101,47
2014	44196	Riodeva	1	1667,36
2014	44197	Ródenas	1	788,21
2014	44198	Royuela	1	2324,2
2014	44199	Rubiales	1	555,79
2014	44200	Rubielos de la Cérida	0	0
2014	44201	Rubielos de Mora	9	7295,97
2014	44203	Salcedillo	1	101,05
2014	44204	Saldón	1	293,05
2014	44205	Samper de Calanda	14	13773,62
2014	44206	San Agustín	2	1525,89
2014	44207	San Martín del Río	1	1027,35
2014	44208	Santa Cruz de Nogueras	0	0
2014	44209	Santa Eulalia	8	11297,65
2014	44210	Sarrión	12	11610,91
2014	44211	Segura de los Baños	1	404,21
2014	44212	Seno	3	672,33
2014	44213	Singra	0	0
2014	44215	Terriente	2	1808,84
2014	44216	Teruel	108	363394,11
2014	44217	Toril y Masegoso	1	353,68
2014	44218	Tormón	1	313,26
2014	44219	Tornos	1	1320,88
2014	44220	Torralba de los Sisones	1	982,19
2014	44221	Torrecilla de Alcañiz	6	6832,76
2014	44222	Torrecilla del Rebollar	1	801,56
2014	44223	Torre de Arcas	2	2274,5
2014	44224	Torre de las Arcas	1	313,26
2014	44225	Torre del Compte	3	3519,48
2014	44226	Torrelacárcel	1	1950,31
2014	44227	Torre los Negros	1	513,68
2014	44228	Torremocha de Jiloca	1	1263,15
2014	44229	Torres de Albarracín	1	1606,73
2014	44230	Torrevelilla	4	3299,11
2014	44231	Torrijas	2	444,63
2014	44232	Torrijo del Campo	2	2799,82
2014	44234	Tramacastiel	2	768
2014	44235	Tramacastilla	2	1152
2014	44236	Tronchón	2	919,58
2014	44237	Urrea de Gaén	5	7800,28
2014	44238	Utrillas	16	33023,89
2014	44239	Valacloche	1	232,42
2014	44240	Valbona	2	1990,73
2014	44241	Valdealgorfa	10	9709,71
2014	44243	Valdecuenca	1	444,63
2014	44244	Valdelinares	2	1010,52
2014	44245	Valdeltormo	6	7709,34
2014	44246	Valderrobres	53	55306,16
2014	44247	Valjunquera	10	9169,81
2014	44249	Vallecillo (El)	1	525,47
2014	44250	Veguillas de la Sierra	1	222,32
2014	44251	Villafranca del Campo	2	1823,27
2014	44252	Villahermosa del Campo	1	575,77
2014	44256	Villanueva del Rebollar de la Sierra	1	464,84
2014	44257	Villar del Cobo	1	1940,2
2014	44258	Villar del Salz	0	0
2014	44260	Villarluengo	4	1970,52
2014	44261	Villarquemado	4	8983,55
2014	44262	Villarroya de los Pinares	3	1657,26
2014	44263	Villastar	2	5032,4
2014	44264	Villel	2	3587,36
2014	44265	Vinaceite	4	4559,43
2014	44266	Visiedo	1	1424,84
2014	44267	Vivel del Río Martín	1	818,52
2014	44268	Zoma (La)	1	192
2014	50001	Abanto	2	1077,77
2014	50002	Acered	1	2597,98
2014	50003	Agón	3	4057,3
2014	50004	Aguarón	6	7815,81
2014	50005	Aguilón	2	2650,85
2014	50006	Ainzón	21	31071,08
2014	50007	Aladrén	1	568,04
2014	50008	Alagón	89	126967,65
2014	50009	Alarba	2	1231,74
2014	50010	Alberite de San Juan	4	2382,03
2014	50011	Albeta	5	3769,36
2014	50012	Alborge	1	1055,17
2014	50013	Alcalá de Ebro	5	4777,88
2014	50014	Alcalá de Moncayo	4	3336,18
2014	50015	Alconchel de Ariza	2	688,8
2014	50016	Aldehuela de Liestos	1	508,99
2014	50017	Alfajarín	13	23577,5
2014	50018	Alfamén	9	15957,71
2014	50019	Alforque	1	691,62
2014	50020	Alhama de Aragón	7	8962,51
2014	50021	Almochuel	0	0
2014	50022	Almolda (La)	10	13049,76
2014	50023	Almonacid de la Cuba	1	1521,2
2014	50024	Almonacid de la Sierra	3	4279,65
2014	50025	Almunia de Doña Godina (La)	26	64341,77
2014	50026	Alpartir	2	3261,51
2014	50027	Ambel	5	7067,56
2014	50028	Anento	1	1145,23
2014	50029	Aniñón	4	6393,69
2014	50030	Añón de Moncayo	2	3843,86
2014	50031	Aranda de Moncayo	0	0
2014	50032	Arándiga	2	2974
2014	50033	Ardisa	1	809,6
2014	50034	Ariza	6	9780,97
2014	50035	Artieda	1	2714,96
2014	50036	Asín	1	1029,49
2014	50037	Atea	2	1770,87
2014	50038	Ateca	7	16701,39
2014	50039	Azuara	2	4008,73
2014	50040	Badules	1	1081,61
2014	50041	Bagüés	1	199,9
2014	50042	Balconchán	1	148,46
2014	50043	Bárboles	4	5591,89
2014	50044	Bardallur	1	1788,94
2014	50045	Belchite	7	10180,81
2014	50046	Belmonte de Gracián	2	1888,12
2014	50047	Berdejo	1	494,32
2014	50048	Berrueco	1	434,76
2014	50050	Bijuesca	1	875,18
2014	50051	Biota	5	10354,83
2014	50052	Bisimbre	3	2617,61
2014	50053	Boquiñeni	8	16333,26
2014	50054	Bordalba	1	551,04
2014	50055	Borja	78	128655,73
2014	50056	Botorrita	3	5936,04
2014	50057	Brea de Aragón	4	11135,42
2014	50058	Bubierca	1	632,08
2014	50059	Bujaraloz	25	22407,8
2014	50060	Bulbuente	2	6308,45
2014	50061	Bureta	6	7015,21
2014	50062	Burgo de Ebro (El)	23	19880
2014	50063	Buste (El)	1	1377,99
2014	50064	Cabañas de Ebro	10	9555,75
2014	50065	Cabolafuente	1	332,25
2014	50066	Cadrete	14	38687,79
2014	50067	Calatayud	68	169574,64
2014	50068	Calatorao	10	17245,17
2014	50069	Calcena	0	0
2014	50070	Calmarza	1	648,28
2014	50071	Campillo de Aragón	2	1199,32
2014	50072	Carenas	3	1337,08
2014	50073	Cariñena	22	37206,61
2014	50074	Caspe	34	77560,81
2014	50075	Castejón de Alarba	1	705,01
2014	50076	Castejón de las Armas	1	858,98
2014	50077	Castejón de Valdejasa	2	2478,76
2014	50078	Castiliscar	2	2998,5
2014	50079	Cervera de la Cañada	2	2576,93
2014	50080	Cerveruela	1	445,37
2014	50081	Cetina	2	5445,58
2014	50082	Cimballa	2	931,91
2014	50083	Cinco Olivas	1	966,5
2014	50084	Clarés de Ribota	1	680,7
2014	50085	Codo	1	1259,35
2014	50086	Codos	2	1839,5
2014	50087	Contamina	1	299,83
2014	50088	Cosuenda	7	4102,51
2014	50089	Cuarte de Huerva	52	127038,15
2014	50090	Cubel	2	1993,55
2014	50091	Cuerlas (Las)	1	551,41
2014	50092	Chiprana	2	3831,62
2014	50093	Chodes	1	776,55
2014	50094	Daroca	14	23911,98
2014	50095	Ejea de los Caballeros	58	171304,5
2014	50096	Embid de Ariza	1	413,28
2014	50098	Encinacorba	2	2503,58
2014	50099	Épila	12	27231,02
2014	50100	Erla	2	3928,04
2014	50101	Escatrón	5	9789,13
2014	50102	Fabara	5	10039,32
2014	50104	Farlete	6	8821,46
2014	50105	Fayón	2	2926,82
2014	50106	Fayos (Los)	3	2737,85
2014	50107	Figueruelas	20	23340,81
2014	50108	Fombuena	1	551,41
2014	50109	Frago (El)	1	1049,48
2014	50110	Frasno (El)	3	3573,66
2014	50111	Fréscano	5	5339,93
2014	50113	Fuendejalón	15	24814,98
2014	50114	Fuendetodos	4	1053,62
2014	50115	Fuentes de Ebro	54	75950
2014	50116	Fuentes de Jiloca	2	2115,02
2014	50117	Gallocanta	2	1633,01
2014	50118	Gallur	43	50362,36
2014	50119	Gelsa	7	10064
2014	50120	Godojos	1	316,04
2014	50121	Gotor	1	2234,7
2014	50122	Grisel	1	1269,2
2014	50123	Grisén	11	11077,6
2014	50124	Herrera de los Navarros	4	6033,67
2014	50125	Ibdes	2	3727,63
2014	50126	Illueca	8	20417,05
2014	50128	Isuerre	1	329,84
2014	50129	Jaraba	3	2755,2
2014	50130	Jarque de Moncayo	1	3358,4
2014	50131	Jaulín	2	3048,55
2014	50132	Joyosa (La)	17	17395,01
2014	50133	Lagata	1	885,29
2014	50134	Langa del Castillo	2	1420,93
2014	50135	Layana	1	1079,46
2014	50136	Lécera	4	4700,75
2014	50137	Leciñena	10	27108,29
2014	50138	Lechón	1	540,8
2014	50139	Letux	2	2319,2
2014	50140	Litago	4	3136,74
2014	50141	Lituénigo	3	2248,3
2014	50142	Lobera de Onsella	1	399,8
2014	50143	Longares	8	9498,89
2014	50144	Longás	1	349,83
2014	50146	Lucena de Jalón	1	1518,59
2014	50147	Luceni	16	18262,11
2014	50148	Luesia	3	3248,38
2014	50149	Luesma	1	498,39
2014	50150	Lumpiaque	3	5263,28
2014	50151	Luna	4	7936,04
2014	50152	Maella	7	15554,65
2014	50153	Magallón	19	31175,78
2014	50154	Mainar	2	1675,43
2014	50155	Malanquilla	1	948,11
2014	50156	Maleján	6	7983,72
2014	50157	Malón	8	6853,68
2014	50159	Maluenda	3	9043,55
2014	50160	Mallén	45	94522,04
2014	50161	Manchones	1	1293,69
2014	50162	Mara	2	1507,26
2014	50163	María de Huerva	21	61143,51
2014	50164	Mediana de Aragón	0	0
2014	50165	Mequinenza	10	32325,13
2014	50166	Mesones de Isuela	0	0
2014	50167	Mezalocha	1	2566,7
2014	50168	Mianos	1	995,49
2014	50169	Miedes de Aragón	2	3808,66
2014	50170	Monegrillo	9	9830,24
2014	50171	Moneva	2	723,19
2014	50172	Monreal de Ariza	2	1871,92
2014	50173	Monterde	2	1304,67
2014	50174	Montón	2	931,91
2014	50175	Morata de Jalón	7	7242,05
2014	50176	Morata de Jiloca	2	1880,02
2014	50177	Morés	3	3184,69
2014	50178	Moros	2	3516,94
2014	50179	Moyuela	1	1745,64
2014	50180	Mozota	2	1345,96
2014	50181	Muel	13	14485,02
2014	50182	Muela (La)	40	45780
2014	50183	Munébrega	3	3743,83
2014	50184	Murero	1	1431,54
2014	50185	Murillo de Gállego	4	5701,42
2014	50186	Navardún	1	449,78
2014	50187	Nigüella	1	607,77
2014	50188	Nombrevilla	1	360,54
2014	50189	Nonaspe	4	8166,78
2014	50190	Novallas	14	17170,47
2014	50191	Novillas	13	15548,63
2014	50192	Nuévalos	3	2820,03
2014	50193	Nuez de Ebro	14	9103,97
2014	50194	Olvés	1	883,29
2014	50195	Orcajo	1	477,18
2014	50196	Orera	1	1077,77
2014	50197	Orés	1	1039,48
2014	50198	Oseja	0	0
2014	50199	Osera de Ebro	4	4715,5
2014	50200	Paniza	7	7931,52
2014	50201	Paracuellos de Jiloca	2	4594,71
2014	50202	Paracuellos de la Ribera	1	1393,81
2014	50203	Pastriz	13	13893,32
2014	50204	Pedrola	41	65120,69
2014	50205	Pedrosas (Las)	1	1109,45
2014	50206	Perdiguera	14	13221,46
2014	50207	Piedratajada	1	1259,37
2014	50208	Pina de Ebro	12	23187,11
2014	50209	Pinseque	43	65244,56
2014	50210	Pintanos (Los)	2	479,76
2014	50211	Plasencia de Jalón	1	2151,33
2014	50212	Pleitas	1	796,31
2014	50213	Plenas	1	798,01
2014	50214	Pomer	0	0
2014	50215	Pozuel de Ariza	1	178,28
2014	50216	Pozuelo de Aragón	6	8324,01
2014	50217	Pradilla de Ebro	5	11042,2
2014	50218	Puebla de Albortón	1	779,3
2014	50219	Puebla de Alfindén (La)	22	61016,67
2014	50220	Puendeluna	1	549,73
2014	50221	Purujosa	0	0
2014	50222	Quinto	9	18487,62
2014	50223	Remolinos	14	20244,04
2014	50224	Retascón	1	742,28
2014	50225	Ricla	6	18550,92
2014	50227	Romanos	2	1208,85
2014	50228	Rueda de Jalón	1	1973,01
2014	50229	Ruesca	1	615,87
2014	50230	Sádaba	8	15052,49
2014	50231	Salillas de Jalón	1	1938,5
2014	50232	Salvatierra de Esca	6	6365,08
2014	50233	Samper del Salz	1	679,55
2014	50234	San Martín de la Virgen de Moncayo	3	5294,38
2014	50235	San Mateo de Gállego	23	35908,7
2014	50236	Santa Cruz de Grío	1	782,3
2014	50237	Santa Cruz de Moncayo	3	2592,8
2014	50238	Santa Eulalia de Gállego	1	3710,45
2014	50239	Santed	1	699,86
2014	50240	Sástago	7	11074,84
2014	50241	Saviñán	5	6239,72
2014	50242	Sediles	1	875,18
2014	50243	Sestrica	2	2539,43
2014	50244	Sierra de Luna	2	2618,69
2014	50245	Sigüés	4	3408,79
2014	50246	Sisamón	1	316,04
2014	50247	Sobradiel	15	18651,42
2014	50248	Sos del Rey Católico	4	6346,83
2014	50249	Tabuenca	5	9659
2014	50250	Talamantes	2	1570,57
2014	50251	Tarazona	57	196961,78
2014	50252	Tauste	25	71864,13
2014	50253	Terrer	2	4748,67
2014	50254	Tierga	0	0
2014	50255	Tobed	2	1912,43
2014	50256	Torralba de los Frailes	1	933,15
2014	50257	Torralba de Ribota	2	1645,02
2014	50258	Torralbilla	1	604,43
2014	50259	Torrehermosa	1	567,25
2014	50260	Torrelapaja	1	299,83
