Año	Municipio código	Municipio nombre	Total ingresos	Impuestos directos	Impuestos indirectos	Tasas y otros ingresos	Transferencias corrientes	Ingresos patrimoniales	Enajenación inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Tipo de presupuesto	Estado de la información
2004	44052	Calomarde	267500	7700	0	30000	189500	30700	9600	0	0	0	Presupuestos	Consolidada
2004	44053	Camañas											Presupuestos	Sin información
2004	44054	Camarena de la Sierra	821971,06	25270,16	0	50300	82626	160903	0	502871,9	0	0	Presupuestos	Consolidada
2004	44055	Camarillas	159500	30600	0	23500	36000	31600	0	37800	0	0	Presupuestos	Consolidada
2004	44056	Caminreal	1040255,62	89000	6000	56940	209673,15	11451,27	0	581191,2	0	86000	Presupuestos	Consolidada
2004	44059	Cantavieja	1325000	90624,36	30000	147046	148139,74	41707,62	0	799482,28	0	68000	Presupuestos	Consolidada
2004	44060	Cañada de Benatanduz	272490,89	5438,05	1500	15603	26923,68	15930,03	0	207096,13	0	0	Presupuestos	Consolidada
2004	44061	Cañada de Verich (La)	301600	15600	1500	16700	36000	21575	0	210225	0	0	Presupuestos	Consolidada
2004	44062	Cañada Vellida	250182	10220	106	6604	21722	12660	0	198870	0	0	Presupuestos	Consolidada
2004	44063	Cañizar del Olivar	3528000	25684,09	1502,53	88247,32	29686,7	200811,02	0	3066568,34	0	115500	Presupuestos	Consolidada
2004	44064	Cascante del Río	379034,67	16510	0	27022,67	50167	25535	0	259800	0	0	Presupuestos	Consolidada
2004	44065	Castejón de Tornos	95740,78	7468,25	0	15087,2	25487,3	7000	0	40698,03	0	0	Presupuestos	Consolidada
2004	44066	Castel de Cabra	904225	18934	4200	34200	48081	8500	0	694310	0	96000	Presupuestos	Consolidada
2004	44067	Castelnou	709525,94	16900	504850	8272	29106	5800	0	144597,94	0	0	Presupuestos	Consolidada
2004	44068	Castelserás	562176,63	76100	10000	92750	136925	5700	0	240701,63	0	0	Presupuestos	Consolidada
2004	44070	Castellar (El)	701352,63	19700	4000	19600	30000	22400	99819,36	505833,27	0	0	Presupuestos	Consolidada
2004	44071	Castellote	1957179,76	97479,09	24000	128607,68	85507,35	9561,4	6000	1426024,24	0	180000	Presupuestos	Consolidada
2004	44074	Cedrillas	855000	60739	0	78454,43	153689,35	36366,52	0	406250,7	0	119500	Presupuestos	Consolidada
2004	44075	Celadas											Presupuestos	Sin información
2004	44076	Cella	1783700	531500	62500	220500	460100	150100	145000	214000	0	0	Presupuestos	Consolidada
2004	44077	Cerollera (La)											Presupuestos	Sin información
2004	44080	Codoñera (La)	403190,83	47230	6000	73445	111200	600	0	149762,83	0	14953	Presupuestos	Consolidada
2004	44082	Corbalán	222402	8040,19	1	5762,38	24879,26	30919,17	0	152800	0	0	Presupuestos	Consolidada
2004	44084	Cortes de Aragón	277000	15500	0	25500	52100	9900	0	174000	0	0	Presupuestos	Consolidada
2004	44085	Cosa	183000	11200	0	11000	30000	14800	0	116000	0	0	Presupuestos	Consolidada
2004	44086	Cretas	648597,16	65000	0	72100	152000	24600	0	334897,16	0	0	Presupuestos	Consolidada
2004	44087	Crivillén	501427,5	20282,83	2100	22129,82	51551,13	101982,44	0	303381,28	0	0	Presupuestos	Consolidada
2004	44088	Cuba (La)	249453	6619	0	16934	19995	890	0	202010	0	3005	Presupuestos	Consolidada
2004	44089	Cubla	120548,55	7932,22	0	10512,65	21968,26	25535,42	0	54600	0	0	Presupuestos	Consolidada
2004	44090	Cucalón											Presupuestos	Sin información
2004	44092	Cuervo (El)	283916,23	14150	3100	27116,23	42350	14000	0	133200	0	50000	Presupuestos	Consolidada
2004	44093	Cuevas de Almudén	308440	15532	2000	19237	39864	24436	4000	203371	0	0	Presupuestos	Consolidada
2004	44094	Cuevas Labradas	205637,32	11775	0	14606,74	34476,96	6378,62	0	138400	0	0	Presupuestos	Consolidada
2004	44096	Ejulve											Presupuestos	Sin información
2004	44097	Escorihuela											Presupuestos	Sin información
2004	44099	Escucha	5534929,44	291815	0	657620	654279,44	205703	1803	3496529	0	227180	Presupuestos	Consolidada
2004	44100	Estercuel	1286835,76	40583,39	63,52	329935,03	128174,57	5103,41	0	765327,78	0	17648,06	Presupuestos	Consolidada
2004	44101	Ferreruela de Huerva											Presupuestos	Sin información
2004	44102	Fonfría	184837,29	2860	0	13167	22195	12942,37	0	133672,92	0	0	Presupuestos	Consolidada
2004	44103	Formiche Alto	523275	34010	3100	32000	67100	28225	20740	338100	0	0	Presupuestos	Consolidada
2004	44105	Fórnoles	355565	15500	0	31720	51625	1320	0	255400	0	0	Presupuestos	Consolidada
2004	44106	Fortanete	357650	37153,69	5500	31274,1	51290	13040,61	0	173200	0	46191,6	Presupuestos	Consolidada
2004	44107	Foz-Calanda	540434,5	26100	2420,7	26880	57000	30302,51	0	397631,29	0	100	Presupuestos	Consolidada
2004	44108	Fresneda (La)	856374	67530	0	113724	104120	17000	0	494000	0	60000	Presupuestos	Consolidada
2004	44109	Frías de Albarracín	775000	14000	0	40000	511000	210000	0	0	0	0	Presupuestos	Consolidada
2004	44110	Fuenferrada	105000	5403,4	0	6037,19	18500	5589,41	0	69470	0	0	Presupuestos	Consolidada
2004	44111	Fuentes Calientes											Presupuestos	Sin información
2004	44112	Fuentes Claras	2058740,64	54448	9000	54622	88700	53743	143136,22	1655091,42	0	0	Presupuestos	Consolidada
2004	44113	Fuentes de Rubielos	339179	13700	0	24006	71194	19350	20861	190068	0	0	Presupuestos	Consolidada
2004	44114	Fuentespalda	709179	58360	6120	72260	67520	9504	0	464815	0	30600	Presupuestos	Consolidada
2004	44115	Galve	512861,11	24306	12006	74604,8	33711,55	24332,76	0	343900	0	0	Presupuestos	Consolidada
2004	44116	Gargallo	382715,6	14483,87	1000	4559,27	82442,3	134509,92	0	145720,24	0	0	Presupuestos	Consolidada
2004	44117	Gea de Albarracín	583200	57200	6000	57000	77200	33300	0	352500	0	0	Presupuestos	Consolidada
2004	44118	Ginebrosa (La)	428300	42500	5000	68000	55400	67700	12000	159700	0	18000	Presupuestos	Consolidada
2004	44119	Griegos	442787	22102	0	15405	84280	78550	0	242450	0	0	Presupuestos	Consolidada
2004	44120	Guadalaviar	327142,52	24410	0	27670	92131,25	86619,68	13000	83311,59	0	0	Presupuestos	Consolidada
2004	44121	Gúdar	337450,27	15300	0	25447,27	32900	28100	22150	171553	0	42000	Presupuestos	Consolidada
2004	44122	Híjar	2820708,87	278672,95	18448,66	314541,19	422571,94	34249,46	1803,03	892823,98	0	857597,66	Presupuestos	Consolidada
2004	44123	Hinojosa de Jarque											Presupuestos	Sin información
2004	44124	Hoz de la Vieja (La)	181000	16700	0	25400	59400	5500	0	74000	0	0	Presupuestos	Consolidada
2004	44125	Huesa del Común	224156	18700	0	19063	38480	1725	0	86188	0	60000	Presupuestos	Consolidada
2004	44126	Iglesuela del Cid (La)											Presupuestos	Sin información
2004	44127	Jabaloyas	189272,85	10600	0	19622,38	41176,47	23950	1150	92774	0	0	Presupuestos	Consolidada
2004	44128	Jarque de la Val	552500	9230	620	10335	28300	23416,25	0	480598,75	0	0	Presupuestos	Consolidada
2004	44129	Jatiel	189722,63	10100	0	23310,3	42000	2800	0	111512,33	0	0	Presupuestos	Consolidada
2004	44130	Jorcas	240000	12000	0	20400	21700	14900	0	171000	0	0	Presupuestos	Consolidada
2004	44131	Josa	141000	8900	0	20400	32600	1900	0	77200	0	0	Presupuestos	Consolidada
2004	44132	Lagueruela											Presupuestos	Sin información
2004	44133	Lanzuela											Presupuestos	Sin información
2004	44135	Libros	419358,78	19146,96	1202,02	16227,33	48708,61	8263,92	0	325809,94	0	0	Presupuestos	Consolidada
2004	44136	Lidón	199665	11875	0	18290	28075	23675	0	117750	0	0	Presupuestos	Consolidada
2004	44137	Linares de Mora	472450	32500	3000	28450	73500	58000	1000	120000	0	156000	Presupuestos	Consolidada
2004	44138	Loscos	369750	19060	0	31055	29675	12260	0	277700	0	0	Presupuestos	Consolidada
2004	44141	Lledó											Presupuestos	Sin información
2004	44142	Maicas	151800	3700	0	18500	21000	4700	0	103900	0	0	Presupuestos	Consolidada
2004	44143	Manzanera											Presupuestos	Sin información
2004	44144	Martín del Río	506991	60499	0	79236	87244	12012	4200	263800	0	0	Presupuestos	Consolidada
2004	44145	Mas de las Matas	1332000	157000	12000	528300	409500	17100	0	208100	0	0	Presupuestos	Consolidada
2004	44146	Mata de los Olmos (La)	488000	30987,09	2500	31645,66	63251,75	9134,2	0	275078,3	0	75403	Presupuestos	Consolidada
2004	44147	Mazaleón	561590,7	80500	5000	47575,1	102730	12547,45	0	292238,15	0	21000	Presupuestos	Consolidada
2004	44148	Mezquita de Jarque	338200	14000	3000	11247	50725	23701	6000	229527	0	0	Presupuestos	Consolidada
2004	44149	Mirambel	441459	20848	0	18190	34796	1610	0	357000	0	9015	Presupuestos	Consolidada
2004	44150	Miravete de la Sierra											Presupuestos	Sin información
2004	44151	Molinos											Presupuestos	Sin información
2004	44152	Monforte de Moyuela	143850	8600	0	11380	41000	180	0	82690	0	0	Presupuestos	Consolidada
2004	44153	Monreal del Campo	2892821,45	401000	75000	318019,23	489462,22	23700	86573	1151617,28	0	347449,72	Presupuestos	Consolidada
2004	44154	Monroyo											Presupuestos	Sin información
2004	44155	Montalbán	1933367,54	146116	12000	172177,79	370096,36	13495,51	0	1147360,43	0	72121,45	Presupuestos	Consolidada
2004	44156	Monteagudo del Castillo	289855	10090	0	7400	22800	38700	0	188400	0	22465	Presupuestos	Consolidada
2004	44157	Monterde de Albarracín											Presupuestos	Sin información
2004	44158	Mora de Rubielos	2834481,36	267700	0	236863,36	327700	78600	0	1923618	0	0	Presupuestos	Consolidada
2004	44159	Moscardón	385669	7888	0	37202	32760	30000	0	277819	0	0	Presupuestos	Consolidada
2004	44160	Mosqueruela	1077035,59	84073,66	0	68123,98	177958,21	196628,26	120202,42	430049,06	0	0	Presupuestos	Consolidada
2004	44161	Muniesa	1300000	115000	0	141000	175000	47000	0	818000	3000	1000	Presupuestos	Consolidada
2004	44163	Noguera de Albarracín	445465,38	18126	0	12243,38	87229	84730	14342	228795	0	0	Presupuestos	Consolidada
2004	44164	Nogueras											Presupuestos	Sin información
2004	44165	Nogueruelas	493000	26500	0	150549,22	106479,41	64009,81	23000	122461,56	0	0	Presupuestos	Consolidada
2004	44167	Obón	394900	16236,32	0	15370,65	24621,71	5514,75	0	333156,57	0	0	Presupuestos	Consolidada
2004	44168	Odón	379390	43978,56	0	38409,12	128071,59	46010,12	0	92870	0	30050,61	Presupuestos	Consolidada
2004	44169	Ojos Negros	1021800	90500	0	65400	180100	15000	211000	459800	0	0	Presupuestos	Consolidada
2004	44171	Olba	310077,9	30856	0	58831	92643,93	8877,07	10000	90800	0	18069,9	Presupuestos	Consolidada
2004	44172	Oliete	708911	45617,16	2300	45854,34	118746,45	23812,69	0	451580,36	0	21000	Presupuestos	Consolidada
2004	44173	Olmos (Los)											Presupuestos	Sin información
2004	44174	Orihuela del Tremedal	1115421,88	80700	9000	65922	160122	160815,3	13000	625862,58	0	0	Presupuestos	Consolidada
2004	44175	Orrios	201400	16500	0	13755	43900	18750	0	108495	0	0	Presupuestos	Consolidada
2004	44176	Palomar de Arroyos	961605	18000	600	29600	45200	6800	0	792205	0	69200	Presupuestos	Consolidada
2004	44177	Pancrudo	558226	23010	0	33053,2	33300	47200	0	421662,8	0	0	Presupuestos	Consolidada
2004	44178	Parras de Castellote (Las)											Presupuestos	Sin información
2004	44179	Peñarroya de Tastavins	847649	49629	0	105710	141750	45071	0	441827	0	63662	Presupuestos	Consolidada
2004	44180	Peracense											Presupuestos	Sin información
2004	44181	Peralejos	147588,6	9238,18	0	8579,53	25430,92	10139,97	0	94200	0	0	Presupuestos	Consolidada
2004	44182	Perales del Alfambra	669167	46006	21006	30654	78420	118381	100	374600	0	0	Presupuestos	Consolidada
2004	44183	Pitarque	231673	8809	0	1854	34769	2079	0	184162	0	0	Presupuestos	Consolidada
2004	44184	Plou	217862	4164	0	7905	21518	400	0	183875	0	0	Presupuestos	Consolidada
2004	44185	Pobo (El)	488980	22200	0	13600	39000	31100	0	336940	0	46140	Presupuestos	Consolidada
2004	44187	Portellada (La)	705910,79	49200	0	70348,68	62471,07	8500	0	503391,04	0	12000	Presupuestos	Consolidada
2004	44189	Pozondón	316555,67	9300	2000	30050,56	30731,77	11825	8264,23	224384,11	0	0	Presupuestos	Consolidada
2004	44190	Pozuel del Campo	102313	10220	0	14683	36156	4654	0	36600	0	0	Presupuestos	Consolidada
2004	44191	Puebla de Híjar (La)	842379,24	170150	22000	209034,54	242574	9976	0	188644,7	0	0	Presupuestos	Consolidada
2004	44192	Puebla de Valverde (La)	827738	111600	21000	39550	97950	89921	277060	190657	0	0	Presupuestos	Consolidada
2004	44193	Puertomingalvo	500050	10700	0	25800	58300	109750	0	295500	0	0	Presupuestos	Consolidada
2004	44194	Ráfales	1047508	25300	6000	63000	68528	15240	0	839440	0	30000	Presupuestos	Consolidada
2004	44195	Rillo	323550	9700	0	27980	38420	20600	0	226850	0	0	Presupuestos	Consolidada
2004	44196	Riodeva	346551,36	23834,18	18250	28311,36	57386,81	11053,77	0	207715,24	0	0	Presupuestos	Consolidada
2004	44197	Ródenas	297334,83	8400	3005,06	33804,56	35211,89	11033,52	0	205879,8	0	0	Presupuestos	Consolidada
2004	44198	Royuela	354515	22320	0	16530	73065	8100	0	234500	0	0	Presupuestos	Consolidada
2004	44199	Rubiales	112569,9	4550	0	750	20569,9	45300	0	41400	0	0	Presupuestos	Consolidada
2004	44200	Rubielos de la Cérida	122000	5800	0	14300	21700	2200	0	78000	0	0	Presupuestos	Consolidada
2004	44201	Rubielos de Mora	1978375,36	134322,8	49248	373172,01	342119,8	20803,99	3866,08	394842,68	0	660000	Presupuestos	Consolidada
2004	44203	Salcedillo	70000	2119,04	0	865,86	14200	9360,1	0	43455	0	0	Presupuestos	Consolidada
2004	44204	Saldón	150914,54	5670	0	1350	23562,12	20532,42	0	99800	0	0	Presupuestos	Consolidada
2004	44205	Samper de Calanda	828681,29	120345,22	12020	149835,35	209861,85	1806,51	0	334812,36	0	0	Presupuestos	Consolidada
2004	44206	San Agustín	297700	39824	0	54371	39769	10736	18000	135000	0	0	Presupuestos	Consolidada
2004	44207	San Martín del Río	327740,54	25472	0	40249,54	68893	2442	0	179200	0	11484	Presupuestos	Consolidada
2004	44208	Santa Cruz de Nogueras											Presupuestos	Sin información
2004	44209	Santa Eulalia	946185,2	166853	15000	165352,52	226732,44	76020,24	9000	287227	0	0	Presupuestos	Consolidada
2004	44210	Sarrión	731959,32	153111,28	21000	133061,82	189590,36	42193	0	193002,86	0	0	Presupuestos	Consolidada
2004	44211	Segura de los Baños	281000	6318,85	1050	7811,48	21400	8116,04	0	56000	0	180303,63	Presupuestos	Consolidada
2004	44212	Seno	347600	5903,63	617,24	6433,12	36147,89	2717,39	0	288180,73	0	7600	Presupuestos	Consolidada
2004	44213	Singra											Presupuestos	Sin información
2004	44215	Terriente	379483,99	20337,08	0	20666,98	41968,26	66200	1150	229161,67	0	0	Presupuestos	Consolidada
2004	44216	Teruel	34790123,03	7129670,52	1947701,73	5311015,03	5510082,02	217611	4000000	1238986,84	575000	8860055,89	Presupuestos	Consolidada
2004	44217	Toril y Masegoso	218466,16	2560	0	500	38835,16	200	0	128371	0	48000	Presupuestos	Consolidada
2004	44218	Tormón	161767,48	5100	0	6900	22100	46200	0	81467,48	0	0	Presupuestos	Consolidada
2004	44219	Tornos	382114,76	21670,21	0	24252,34	47124,09	16112,06	0	272956,06	0	0	Presupuestos	Consolidada
2004	44220	Torralba de los Sisones	1278580	54900	0	56800	89000	25900	0	871980	0	180000	Presupuestos	Consolidada
2004	44221	Torrecilla de Alcañiz	626665,82	43127	14000	70566	89922	11106	30000	308700	0	59244,82	Presupuestos	Consolidada
2004	44222	Torrecilla del Rebollar	303823,51	19575	0	7164	46883	23751	0	206450,51	0	0	Presupuestos	Consolidada
2004	44223	Torre de Arcas											Presupuestos	Sin información
2004	44224	Torre de las Arcas	996740	4266	0	17920	13823	13823	0	898908	0	48000	Presupuestos	Consolidada
2004	44225	Torre del Compte	332928,82	29337,02	4693,9	59391,51	65813,28	4244,92	0	158575,7	0	10872,49	Presupuestos	Consolidada
2004	44226	Torrelacárcel	453189,47	39779,41	0	55750,8	55458,35	5312,45	0	296888,46	0	0	Presupuestos	Consolidada
2004	44227	Torre los Negros	133755	14280	0	15796	31084	20385	0	52210	0	0	Presupuestos	Consolidada
2004	44228	Torremocha de Jiloca	435672,44	18242,21	0	16753,45	37545,79	10759,2	0	352371,79	0	0	Presupuestos	Consolidada
2004	44229	Torres de Albarracín	264244	26004	0	25455	56270	37455	0	119060	0	0	Presupuestos	Consolidada
2004	44230	Torrevelilla	387187,73	23505	12000	40279	67162,42	5300	12000	193202	0	33739,31	Presupuestos	Consolidada
2004	44231	Torrijas											Presupuestos	Sin información
2004	44232	Torrijo del Campo											Presupuestos	Sin información
2004	44234	Tramacastiel	185850,73	15325,81	2404,05	16624,28	37384,65	24966,16	0	89145,78	0	0	Presupuestos	Consolidada
2004	44235	Tramacastilla	134626,42	11643,42	0	10567	51958	22658	0	37800	0	0	Presupuestos	Consolidada
2004	44236	Tronchón	287868	13095	0	13222	21030	7116	0	216838	1562	15005	Presupuestos	Consolidada
2004	44237	Urrea de Gaén	431182	75690	6350	61162	105410	11900	300	170370	0	0	Presupuestos	Consolidada
2004	44238	Utrillas	1680000	285882	30000	389178	612225,34	42528,45	0	320186,21	0	0	Presupuestos	Consolidada
2004	44239	Valacloche	55262	2440	0	3100	18022	10000	0	21700	0	0	Presupuestos	Consolidada
2004	44240	Valbona	851882,16	32760	0	86651,78	45000	15872	535689,08	135909,3	0	0	Presupuestos	Consolidada
2004	44241	Valdealgorfa	648320	76850	14000	85651	171206	8700	0	291913	0	0	Presupuestos	Consolidada
2004	44243	Valdecuenca	177591,29	5750	0	4950	23838,29	1453	0	141600	0	0	Presupuestos	Consolidada
2004	44244	Valdelinares	409532	12647	0	7800	45941	103744	0	239400	0	0	Presupuestos	Consolidada
2004	44245	Valdeltormo	473046,37	57232,38	7873,26	61040,2	90591,99	5612,8	0	242597,55	0	8098,19	Presupuestos	Consolidada
2004	44246	Valderrobres	2364433,93	370078,72	0	388433,29	1547568,31	7119,1	0	32660,64	0	18573,87	Presupuestos	Consolidada
2004	44247	Valjunquera	663000	61200	0	78900	92400	3900	0	426600	0	0	Presupuestos	Consolidada
2004	44249	Vallecillo (El)	247802,23	12300	0	8660	24763,52	19161	6150	176767,71	0	0	Presupuestos	Consolidada
2004	44250	Veguillas de la Sierra	115486,01	5410	0	12250	17350	31500	0	48976,01	0	0	Presupuestos	Consolidada
2004	44251	Villafranca del Campo											Presupuestos	Sin información
2004	44252	Villahermosa del Campo											Presupuestos	Sin información
2004	44256	Villanueva del Rebollar de la Sierra	108000	5143,12	0	4794,63	20100	2524,25	0	75438	0	0	Presupuestos	Consolidada
2004	44257	Villar del Cobo	487105,22	23600	0	23101	95391,11	94800	0	250213,11	0	0	Presupuestos	Consolidada
2004	44258	Villar del Salz	258450	9050	0	8400	36900	2600	0	201500	0	0	Presupuestos	Consolidada
2004	44260	Villarluengo	599893	20500	0	15200	59181	87340	4492	413180	0	0	Presupuestos	Consolidada
2004	44261	Villarquemado	1032930	147955	14000	96816	202500	27349	73000	471310	0	0	Presupuestos	Consolidada
2004	44262	Villarroya de los Pinares											Presupuestos	Sin información
2004	44263	Villastar	289213,73	38037,6	3000	30239,1	64293,27	4201,25	0	131442,51	0	18000	Presupuestos	Consolidada
2004	44264	Villel	592000	47900	0	45500	70000	12200	0	416400	0	0	Presupuestos	Consolidada
2004	44265	Vinaceite	654874	42400	6000	30500	62595	6800	0	506579	0	0	Presupuestos	Consolidada
2004	44266	Visiedo	386150	26975	0	25540	55950	7650	0	270035	0	0	Presupuestos	Consolidada
2004	44267	Vivel del Río Martín	125000	14392,3	0	11734,92	30000	1652,78	0	67220	0	0	Presupuestos	Consolidada
2004	44268	Zoma (La)											Presupuestos	Sin información
2004	50001	Abanto											Presupuestos	Sin información
2004	50002	Acered											Presupuestos	Sin información
2004	50003	Agón	402600	33500	3000	30000	53000	6600	68500	208000	0	0	Presupuestos	Consolidada
2004	50004	Aguarón	1145490	117600	0	96400	287190	60100	600	402600	0	181000	Presupuestos	Consolidada
2004	50005	Aguilón	739195	37000	6100	96000	124000	72200	0	237895	0	166000	Presupuestos	Consolidada
