Año	Provincia	Municipio	Entidad singular	Núcleo
2019	22-Huesca	22213 - Sariñena	222130006 - Sariñena	22213000601 - Barrio Estación
2019	22-Huesca	22213 - Sariñena	222130006 - Sariñena	22213000602 - Sariñena
2019	22-Huesca	22213 - Sariñena	222130006 - Sariñena	22213000699 - *Diseminado*
2019	22-Huesca	22214 - Secastilla	222140001 - Secastilla	22214000101 - Secastilla
2019	22-Huesca	22214 - Secastilla	222140001 - Secastilla	22214000199 - *Diseminado*
2019	22-Huesca	22214 - Secastilla	222140002 - Torreciudad	22214000201 - Torreciudad
2019	22-Huesca	22214 - Secastilla	222140003 - Ubiergo	22214000301 - Ubiergo
2019	22-Huesca	22214 - Secastilla	222140004 - Aldea de Puy de Cinca (La)	22214000499 - *Diseminado*
2019	22-Huesca	22215 - Seira	222150001 - Abi	22215000101 - Abi
2019	22-Huesca	22215 - Seira	222150001 - Abi	22215000199 - *Diseminado*
2019	22-Huesca	22215 - Seira	222150002 - Barbaruens	22215000201 - Barbaruens
2019	22-Huesca	22215 - Seira	222150002 - Barbaruens	22215000299 - *Diseminado*
2019	22-Huesca	22215 - Seira	222150003 - Seira	22215000301 - Seira
2019	22-Huesca	22215 - Seira	222150003 - Seira	22215000399 - *Diseminado*
2019	22-Huesca	22217 - Sena	222170001 - Sena	22217000101 - Sena
2019	22-Huesca	22217 - Sena	222170001 - Sena	22217000199 - *Diseminado*
2019	22-Huesca	22218 - Senés de Alcubierre	222180001 - Senés de Alcubierre	22218000101 - Senés de Alcubierre
2019	22-Huesca	22218 - Senés de Alcubierre	222180001 - Senés de Alcubierre	22218000199 - *Diseminado*
2019	22-Huesca	22220 - Sesa	222200001 - Sesa	22220000101 - Sesa
2019	22-Huesca	22221 - Sesué	222210001 - Sesué	22221000101 - Sesué
2019	22-Huesca	22221 - Sesué	222210001 - Sesué	22221000199 - *Diseminado*
2019	22-Huesca	22221 - Sesué	222210002 - Sos	22221000201 - Sos
2019	22-Huesca	22221 - Sesué	222210002 - Sos	22221000299 - *Diseminado*
2019	22-Huesca	22222 - Siétamo	222220001 - Arbaniés	22222000101 - Arbaniés
2019	22-Huesca	22222 - Siétamo	222220002 - Castejón de Arbaniés	22222000201 - Castejón de Arbaniés
2019	22-Huesca	22222 - Siétamo	222220003 - Liesa	22222000301 - Liesa
2019	22-Huesca	22222 - Siétamo	222220004 - Siétamo	22222000401 - Siétamo
2019	22-Huesca	22222 - Siétamo	222220004 - Siétamo	22222000499 - *Diseminado*
2019	22-Huesca	22223 - Sopeira	222230001 - Santorens	22223000101 - Santorens
2019	22-Huesca	22223 - Sopeira	222230002 - Sopeira	22223000201 - Sopeira
2019	22-Huesca	22223 - Sopeira	222230002 - Sopeira	22223000299 - *Diseminado*
2019	22-Huesca	22223 - Sopeira	222230003 - Pallerol	22223000301 - Pallerol
2019	22-Huesca	22225 - Tamarite de Litera	222250001 - Algayón	22225000101 - Algayón
2019	22-Huesca	22225 - Tamarite de Litera	222250002 - Tamarite de Litera	22225000201 - Melusa (La)
2019	22-Huesca	22225 - Tamarite de Litera	222250002 - Tamarite de Litera	22225000202 - Tamarite de Litera
2019	22-Huesca	22225 - Tamarite de Litera	222250002 - Tamarite de Litera	22225000299 - *Diseminado*
2019	22-Huesca	22226 - Tardienta	222260001 - Tardienta	22226000101 - Tardienta
2019	22-Huesca	22226 - Tardienta	222260001 - Tardienta	22226000199 - *Diseminado*
2019	22-Huesca	22227 - Tella-Sin	222270001 - Hospital	22227000101 - Hospital
2019	22-Huesca	22227 - Tella-Sin	222270002 - Lafortunada	22227000201 - Lafortunada
2019	22-Huesca	22227 - Tella-Sin	222270003 - Revilla	22227000301 - Revilla
2019	22-Huesca	22227 - Tella-Sin	222270003 - Revilla	22227000399 - *Diseminado*
2019	22-Huesca	22227 - Tella-Sin	222270004 - Salinas	22227000401 - Salinas
2019	22-Huesca	22227 - Tella-Sin	222270004 - Salinas	22227000499 - *Diseminado*
2019	22-Huesca	22227 - Tella-Sin	222270005 - Sin	22227000501 - Sin
2019	22-Huesca	22227 - Tella-Sin	222270006 - Tella	22227000601 - Tella
2019	22-Huesca	22227 - Tella-Sin	222270006 - Tella	22227000699 - *Diseminado*
2019	22-Huesca	22227 - Tella-Sin	222270007 - Badaín	22227000701 - Badaín
2019	22-Huesca	22228 - Tierz	222280001 - Tierz	22228000101 - Tierz
2019	22-Huesca	22228 - Tierz	222280001 - Tierz	22228000199 - *Diseminado*
2019	22-Huesca	22229 - Tolva	222290001 - Almunia de San Lorenzo	22229000101 - Almunia de San Lorenzo
2019	22-Huesca	22229 - Tolva	222290002 - Luzás	22229000201 - Luzás
2019	22-Huesca	22229 - Tolva	222290002 - Luzás	22229000299 - *Diseminado*
2019	22-Huesca	22229 - Tolva	222290003 - Sagarras Bajas	22229000301 - Sagarras Bajas
2019	22-Huesca	22229 - Tolva	222290004 - Tolva	22229000401 - Tolva
2019	22-Huesca	22229 - Tolva	222290004 - Tolva	22229000499 - *Diseminado*
2019	22-Huesca	22230 - Torla-Ordesa	222300001 - Fragén	22230000101 - Fragén
2019	22-Huesca	22230 - Torla-Ordesa	222300002 - Linás de Broto	22230000201 - Linás de Broto
2019	22-Huesca	22230 - Torla-Ordesa	222300002 - Linás de Broto	22230000299 - *Diseminado*
2019	22-Huesca	22230 - Torla-Ordesa	222300003 - Torla	22230000301 - Torla
2019	22-Huesca	22230 - Torla-Ordesa	222300003 - Torla	22230000399 - *Diseminado*
2019	22-Huesca	22232 - Torralba de Aragón	222320001 - Torralba de Aragón	22232000101 - Torralba de Aragón
2019	22-Huesca	22232 - Torralba de Aragón	222320001 - Torralba de Aragón	22232000199 - *Diseminado*
2019	22-Huesca	22233 - Torre la Ribera	222330001 - Torre la Ribera	22233000101 - Torre la Ribera
2019	22-Huesca	22233 - Torre la Ribera	222330001 - Torre la Ribera	22233000199 - *Diseminado*
2019	22-Huesca	22233 - Torre la Ribera	222330002 - Vilas del Turbón	22233000201 - Vilas del Turbón
2019	22-Huesca	22233 - Torre la Ribera	222330003 - Villacarli	22233000301 - Villacarli
2019	22-Huesca	22233 - Torre la Ribera	222330003 - Villacarli	22233000399 - *Diseminado*
2019	22-Huesca	22233 - Torre la Ribera	222330004 - Visalibons	22233000401 - Visalibons
2019	22-Huesca	22234 - Torrente de Cinca	222340001 - Torrente de Cinca	22234000101 - Torrente de Cinca
2019	22-Huesca	22234 - Torrente de Cinca	222340001 - Torrente de Cinca	22234000199 - *Diseminado*
2019	22-Huesca	22235 - Torres de Alcanadre	222350001 - Lacuadrada	22235000101 - Lacuadrada
2019	22-Huesca	22235 - Torres de Alcanadre	222350002 - Torres de Alcanadre	22235000201 - Torres de Alcanadre
2019	22-Huesca	22236 - Torres de Barbués	222360001 - Torres de Barbués	22236000101 - Torres de Barbués
2019	22-Huesca	22236 - Torres de Barbués	222360001 - Torres de Barbués	22236000199 - *Diseminado*
2019	22-Huesca	22236 - Torres de Barbués	222360002 - Valfonda de Santa Ana	22236000201 - Valfonda de Santa Ana
2019	22-Huesca	22236 - Torres de Barbués	222360002 - Valfonda de Santa Ana	22236000299 - *Diseminado*
2019	22-Huesca	22239 - Tramaced	222390001 - Tramaced	22239000101 - Tramaced
2019	22-Huesca	22242 - Valfarta	222420001 - Valfarta	22242000101 - Valfarta
2019	22-Huesca	22242 - Valfarta	222420001 - Valfarta	22242000199 - *Diseminado*
2019	22-Huesca	22243 - Valle de Bardají	222430001 - Aguascaldas	22243000199 - *Diseminado*
2019	22-Huesca	22243 - Valle de Bardají	222430002 - Biescas	22243000299 - *Diseminado*
2019	22-Huesca	22243 - Valle de Bardají	222430003 - Llert	22243000399 - *Diseminado*
2019	22-Huesca	22243 - Valle de Bardají	222430004 - Santa Maura	22243000499 - *Diseminado*
2019	22-Huesca	22244 - Valle de Lierp	222440001 - Egea	22244000101 - Egea
2019	22-Huesca	22244 - Valle de Lierp	222440002 - Padarniu	22244000299 - *Diseminado*
2019	22-Huesca	22244 - Valle de Lierp	222440003 - Pueyo	22244000399 - *Diseminado*
2019	22-Huesca	22244 - Valle de Lierp	222440004 - Reperós	22244000499 - *Diseminado*
2019	22-Huesca	22244 - Valle de Lierp	222440005 - Sala	22244000599 - *Diseminado*
2019	22-Huesca	22244 - Valle de Lierp	222440006 - Serrate	22244000699 - *Diseminado*
2019	22-Huesca	22245 - Velilla de Cinca	222450001 - Velilla de Cinca	22245000101 - Velilla de Cinca
2019	22-Huesca	22245 - Velilla de Cinca	222450001 - Velilla de Cinca	22245000199 - *Diseminado*
2019	22-Huesca	22246 - Beranuy	222460001 - Ballabriga	22246000101 - Ballabriga
2019	22-Huesca	22246 - Beranuy	222460002 - Beranuy	22246000201 - Beranuy
2019	22-Huesca	22246 - Beranuy	222460003 - Biescas de Obarra	22246000301 - Biescas de Obarra
2019	22-Huesca	22246 - Beranuy	222460003 - Biescas de Obarra	22246000399 - *Diseminado*
2019	22-Huesca	22246 - Beranuy	222460004 - Calvera	22246000401 - Calvera
2019	22-Huesca	22246 - Beranuy	222460004 - Calvera	22246000499 - *Diseminado*
2019	22-Huesca	22246 - Beranuy	222460005 - Herrerías (Las)	22246000599 - *Diseminado*
2019	22-Huesca	22246 - Beranuy	222460006 - Morens	22246000601 - Morens
2019	22-Huesca	22246 - Beranuy	222460007 - Pardinella	22246000701 - Pardinella
2019	22-Huesca	22246 - Beranuy	222460007 - Pardinella	22246000799 - *Diseminado*
2019	22-Huesca	22247 - Viacamp y Litera	222470001 - Chiriveta	22247000199 - *Diseminado*
2019	22-Huesca	22247 - Viacamp y Litera	222470002 - Estall	22247000299 - *Diseminado*
2019	22-Huesca	22247 - Viacamp y Litera	222470003 - Litera	22247000301 - Litera
2019	22-Huesca	22247 - Viacamp y Litera	222470004 - Viacamp	22247000499 - *Diseminado*
2019	22-Huesca	22247 - Viacamp y Litera	222470005 - Montfalcó	22247000599 - *Diseminado*
2019	22-Huesca	22248 - Vicién	222480001 - Vicién	22248000101 - Vicién
2019	22-Huesca	22249 - Villanova	222490001 - Villanova	22249000101 - Villanova
2019	22-Huesca	22249 - Villanova	222490001 - Villanova	22249000199 - *Diseminado*
2019	22-Huesca	22250 - Villanúa	222500001 - Villanúa	22250000101 - Villanúa
2019	22-Huesca	22250 - Villanúa	222500001 - Villanúa	22250000199 - *Diseminado*
2019	22-Huesca	22251 - Villanueva de Sigena	222510001 - Villanueva de Sigena	22251000101 - Villanueva de Sigena
2019	22-Huesca	22251 - Villanueva de Sigena	222510001 - Villanueva de Sigena	22251000199 - *Diseminado*
2019	22-Huesca	22252 - Yebra de Basa	222520001 - Fanlillo	22252000101 - Fanlillo
2019	22-Huesca	22252 - Yebra de Basa	222520001 - Fanlillo	22252000199 - *Diseminado*
2019	22-Huesca	22252 - Yebra de Basa	222520002 - Orús	22252000201 - Orús
2019	22-Huesca	22252 - Yebra de Basa	222520003 - San Julián de Basa	22252000301 - San Julián de Basa
2019	22-Huesca	22252 - Yebra de Basa	222520003 - San Julián de Basa	22252000399 - *Diseminado*
2019	22-Huesca	22252 - Yebra de Basa	222520004 - Sobás	22252000401 - Sobás
2019	22-Huesca	22252 - Yebra de Basa	222520004 - Sobás	22252000499 - *Diseminado*
2019	22-Huesca	22252 - Yebra de Basa	222520005 - Yebra de Basa	22252000501 - Yebra de Basa
2019	22-Huesca	22252 - Yebra de Basa	222520005 - Yebra de Basa	22252000599 - *Diseminado*
2019	22-Huesca	22253 - Yésero	222530001 - Yésero	22253000101 - Yésero
2019	22-Huesca	22254 - Zaidín	222540001 - Zaidín	22254000101 - Zaidín
2019	22-Huesca	22254 - Zaidín	222540001 - Zaidín	22254000199 - *Diseminado*
2019	22-Huesca	22901 - Valle de Hecho	229010001 - Embún	22901000101 - Embún
2019	22-Huesca	22901 - Valle de Hecho	229010001 - Embún	22901000199 - *Diseminado*
2019	22-Huesca	22901 - Valle de Hecho	229010002 - Hecho	22901000201 - Hecho
2019	22-Huesca	22901 - Valle de Hecho	229010002 - Hecho	22901000299 - *Diseminado*
2019	22-Huesca	22901 - Valle de Hecho	229010003 - Santa Lucía	22901000399 - *Diseminado*
2019	22-Huesca	22901 - Valle de Hecho	229010004 - Siresa	22901000401 - Siresa
2019	22-Huesca	22901 - Valle de Hecho	229010005 - Urdués	22901000501 - Urdués
2019	22-Huesca	22901 - Valle de Hecho	229010005 - Urdués	22901000599 - *Diseminado*
2019	22-Huesca	22902 - Puente la Reina de Jaca	229020001 - Javierregay	22902000101 - Javierregay
2019	22-Huesca	22902 - Puente la Reina de Jaca	229020002 - Puente la Reina de Jaca	22902000201 - Puente la Reina de Jaca
2019	22-Huesca	22902 - Puente la Reina de Jaca	229020003 - Santa Engracia de Jaca	22902000301 - Santa Engracia de Jaca
2019	22-Huesca	22903 - San Miguel del Cinca	229030001 - Estiche de Cinca	22903000101 - Estiche de Cinca
2019	22-Huesca	22903 - San Miguel del Cinca	229030001 - Estiche de Cinca	22903000199 - *Diseminado*
2019	22-Huesca	22903 - San Miguel del Cinca	229030002 - Pomar de Cinca	22903000201 - Pomar de Cinca
2019	22-Huesca	22903 - San Miguel del Cinca	229030002 - Pomar de Cinca	22903000299 - *Diseminado*
2019	22-Huesca	22903 - San Miguel del Cinca	229030003 - Santalecina	22903000301 - Santalecina
2019	22-Huesca	22903 - San Miguel del Cinca	229030003 - Santalecina	22903000399 - *Diseminado*
2019	22-Huesca	22904 - Sotonera (La)	229040001 - Aniés	22904000101 - Aniés
2019	22-Huesca	22904 - Sotonera (La)	229040002 - Bolea	22904000201 - Bolea
2019	22-Huesca	22904 - Sotonera (La)	229040002 - Bolea	22904000299 - *Diseminado*
2019	22-Huesca	22904 - Sotonera (La)	229040003 - Esquedas	22904000301 - Esquedas
2019	22-Huesca	22904 - Sotonera (La)	229040003 - Esquedas	22904000399 - *Diseminado*
2019	22-Huesca	22904 - Sotonera (La)	229040004 - Lierta	22904000401 - Lierta
2019	22-Huesca	22904 - Sotonera (La)	229040005 - Plasencia del Monte	22904000501 - Plasencia del Monte
2019	22-Huesca	22904 - Sotonera (La)	229040005 - Plasencia del Monte	22904000599 - *Diseminado*
2019	22-Huesca	22904 - Sotonera (La)	229040006 - Puibolea	22904000601 - Puibolea
2019	22-Huesca	22904 - Sotonera (La)	229040006 - Puibolea	22904000699 - *Diseminado*
2019	22-Huesca	22904 - Sotonera (La)	229040007 - Quinzano	22904000701 - Quinzano
2019	22-Huesca	22905 - Lupiñén-Ortilla	229050001 - Casas de Nuevo (Las)	22905000199 - *Diseminado*
2019	22-Huesca	22905 - Lupiñén-Ortilla	229050002 - Lupiñén	22905000201 - Lupiñén
2019	22-Huesca	22905 - Lupiñén-Ortilla	229050002 - Lupiñén	22905000299 - *Diseminado*
2019	22-Huesca	22905 - Lupiñén-Ortilla	229050003 - Montmesa	22905000301 - Montmesa
2019	22-Huesca	22905 - Lupiñén-Ortilla	229050003 - Montmesa	22905000399 - *Diseminado*
2019	22-Huesca	22905 - Lupiñén-Ortilla	229050004 - Ortilla	22905000401 - Ortilla
2019	22-Huesca	22905 - Lupiñén-Ortilla	229050004 - Ortilla	22905000499 - *Diseminado*
2019	22-Huesca	22906 - Santa María de Dulcis	229060001 - Buera	22906000101 - Buera
2019	22-Huesca	22906 - Santa María de Dulcis	229060001 - Buera	22906000199 - *Diseminado*
2019	22-Huesca	22906 - Santa María de Dulcis	229060002 - Huerta de Vero	22906000201 - Huerta de Vero
2019	22-Huesca	22906 - Santa María de Dulcis	229060002 - Huerta de Vero	22906000299 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070001 - Aínsa	22907000101 - Aínsa
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070001 - Aínsa	22907000199 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070002 - Arcusa	22907000201 - Arcusa
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070003 - Arro	22907000301 - Arro
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070003 - Arro	22907000399 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070004 - Banastón	22907000401 - Banastón
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070004 - Banastón	22907000499 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070005 - Bellostas (Las)	22907000599 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070006 - Camporrotuno	22907000601 - Camporrotuno
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070007 - Castejón de Sobrarbe	22907000701 - Castejón de Sobrarbe
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070008 - Castellazo	22907000899 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070009 - Coscojuela de Sobrarbe	22907000901 - Coscojuela de Sobrarbe
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070009 - Coscojuela de Sobrarbe	22907000999 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070010 - Coscollar (El)	22907001099 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070011 - Guaso	22907001101 - Guaso
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070011 - Guaso	22907001199 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070012 - Latorre	22907001201 - Latorre
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070013 - Latorrecilla	22907001301 - Latorrecilla
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070014 - Olsón	22907001401 - Olsón
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070014 - Olsón	22907001499 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070015 - Pardina (La)	22907001599 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070016 - Paúles de Sarsa	22907001601 - Paúles de Sarsa
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070017 - Gerbe	22907001701 - Gerbe
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070018 - Jabierre de Olsón	22907001899 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070019 - Mondot	22907001999 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070020 - Santa María de Buil	22907002099 - *Diseminado*
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070021 - Griébal	22907002101 - Griébal
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070022 - Morillo de Tou	22907002201 - Morillo de Tou
2019	22-Huesca	22907 - Aínsa-Sobrarbe	229070023 - Sarsa de Surta	22907002301 - Sarsa de Surta
2019	22-Huesca	22908 - Hoz y Costeán	229080001 - Costeán	22908000101 - Costeán
2019	22-Huesca	22908 - Hoz y Costeán	229080002 - Guardia	22908000299 - *Diseminado*
2019	22-Huesca	22908 - Hoz y Costeán	229080003 - Hoz de Barbastro	22908000301 - Hoz de Barbastro
2019	22-Huesca	22908 - Hoz y Costeán	229080004 - Montesa	22908000401 - Montesa
2019	22-Huesca	22908 - Hoz y Costeán	229080005 - Salinas de Hoz	22908000501 - Salinas de Hoz
2019	22-Huesca	22909 - Vencillón	229090001 - Vencillón	22909000101 - Vencillón
2019	22-Huesca	22909 - Vencillón	229090001 - Vencillón	22909000199 - *Diseminado*
2019	44-Teruel	44001 - Ababuj	440010001 - Ababuj	44001000101 - Ababuj
2019	44-Teruel	44001 - Ababuj	440010001 - Ababuj	44001000199 - *Diseminado*
2019	44-Teruel	44002 - Abejuela	440020001 - Abejuela	44002000101 - Abejuela
2019	44-Teruel	44002 - Abejuela	440020002 - Cervera (La)	44002000201 - Cervera (La)
2019	44-Teruel	44003 - Aguatón	440030001 - Aguatón	44003000101 - Aguatón
2019	44-Teruel	44003 - Aguatón	440030001 - Aguatón	44003000199 - *Diseminado*
2019	44-Teruel	44004 - Aguaviva	440040001 - Aguaviva	44004000101 - Aguaviva
2019	44-Teruel	44004 - Aguaviva	440040001 - Aguaviva	44004000199 - *Diseminado*
2019	44-Teruel	44005 - Aguilar del Alfambra	440050001 - Aguilar del Alfambra	44005000101 - Aguilar del Alfambra
2019	44-Teruel	44005 - Aguilar del Alfambra	440050001 - Aguilar del Alfambra	44005000199 - *Diseminado*
2019	44-Teruel	44006 - Alacón	440060001 - Alacón	44006000101 - Alacón
2019	44-Teruel	44007 - Alba	440070001 - Alba	44007000101 - Alba
2019	44-Teruel	44008 - Albalate del Arzobispo	440080001 - Albalate del Arzobispo	44008000101 - Albalate del Arzobispo
2019	44-Teruel	44008 - Albalate del Arzobispo	440080001 - Albalate del Arzobispo	44008000199 - *Diseminado*
2019	44-Teruel	44009 - Albarracín	440090001 - Albarracín	44009000101 - Albarracín
2019	44-Teruel	44009 - Albarracín	440090001 - Albarracín	44009000199 - *Diseminado*
2019	44-Teruel	44009 - Albarracín	440090002 - Cañigral (El)	44009000201 - Cañigral (El)
2019	44-Teruel	44009 - Albarracín	440090003 - Casillas de Bezas (Las)	44009000301 - Casillas de Bezas (Las)
2019	44-Teruel	44009 - Albarracín	440090003 - Casillas de Bezas (Las)	44009000399 - *Diseminado*
2019	44-Teruel	44009 - Albarracín	440090004 - Collado de la Grulla	44009000401 - Collado de la Grulla
2019	44-Teruel	44009 - Albarracín	440090006 - Valle Cabriel	44009000699 - *Diseminado*
2019	44-Teruel	44009 - Albarracín	440090008 - Membrillo (El)	44009000801 - Membrillo (El)
2019	44-Teruel	44009 - Albarracín	440090009 - San Pedro	44009000901 - San Pedro
