Régimen de tenencia	Régimen de tenencia, código	Municipio codigo	Municipio nombre	Nº viviendas
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50110	Frasno (El)	14,788433575
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50111	Fréscano	4,1448355034
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50113	Fuendejalón	2,7316716134
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50114	Fuendetodos	1,9109272404
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50115	Fuentes de Ebro	40,4726738054
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50116	Fuentes de Jiloca	9,2096034445
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50118	Gallur	24,9623315266
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50119	Gelsa	8,6594000726
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50120	Godojos	2,2818076251
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50121	Gotor	7,3254678786
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50123	Grisén	2,9718568304
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50124	Herrera de los Navarros	10,9123277199
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50126	Illueca	31,7544044185
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50128	Isuerre	1,2755871087
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50129	Jaraba	4,2793154821
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50131	Jaulín	4,3432910611
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50132	Joyosa (La)	4,5387479007
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50134	Langa del Castillo	5,5396193751
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50135	Layana	1,0541235649
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50136	Lécera	2,478126646
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50137	Leciñena	17,639117389
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50139	Letux	10,8970671084
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50140	Litago	2,9780602991
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50141	Lituénigo	9,2851513655
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50143	Longares	31,9910084492
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50147	Luceni	7,9527317878
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50148	Luesia	6,914269262
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50149	Luesma	4,305925561
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50150	Lumpiaque	5,8316991313
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50151	Luna	2,5690221772
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50152	Maella	12,654629218
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50153	Magallón	9,2965917508
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50154	Mainar	6,2681347574
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50156	Maleján	5,0821851607
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50157	Malón	5,1264526381
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50159	Maluenda	17,1608863586
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50160	Mallén	13,190523706
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50161	Manchones	8,5080832616
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50162	Mara	7,2508100271
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50163	María de Huerva	4,6202281839
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50164	Mediana de Aragón	2,0540692252
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50165	Mequinenza	7,3192790609
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50166	Mesones de Isuela	1,8842335382
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50167	Mezalocha	2,002616071
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50169	Miedes de Aragón	1,353378375
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50170	Monegrillo	6,0682358205
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50171	Moneva	1,8754985618
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50172	Monreal de Ariza	3,7977459696
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50173	Monterde	10,0751960341
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50174	Montón	3,389854468
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50175	Morata de Jalón	20,6777560688
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50176	Morata de Jiloca	2,1187666967
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50177	Morés	1,489188695
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50178	Moros	3,7412645512
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50179	Moyuela	5,5019523767
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50181	Muel	23,6803396771
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50182	Muela (La)	24,9241737907
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50183	Munébrega	15,9817985838
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50185	Murillo de Gállego	11,0822635629
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50186	Navardún	3,2229981739
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50187	Nigüella	3,3739048803
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50189	Nonaspe	18,350881683
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50190	Novallas	12,5813699681
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50191	Novillas	8,5405389998
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50192	Nuévalos	21,9234161253
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50193	Nuez de Ebro	2,1983231822
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50194	Olvés	6,350161643
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50200	Paniza	10,5237672242
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50201	Paracuellos de Jiloca	5,9356729717
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50202	Paracuellos de la Ribera	2,6033098836
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50203	Pastriz	7,4636844157
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50204	Pedrola	49,9473210094
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50206	Perdiguera	12,8737471153
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50207	Piedratajada	2,334216035
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50208	Pina de Ebro	7,1790539952
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50209	Pinseque	8,0684894339
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50210	Pintanos (Los)	1,5321874334
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50211	Plasencia de Jalón	15,6243209596
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50213	Plenas	2,4492216227
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50216	Pozuelo de Aragón	3,6116372829
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50217	Pradilla de Ebro	10,3836244517
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50218	Puebla de Albortón	4,1881326819
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50219	Puebla de Alfindén (La)	6,3881419096
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50222	Quinto	32,8298547804
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50223	Remolinos	10,9819651399
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50224	Retascón	2,0537442235
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50225	Ricla	28,2582123307
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50228	Rueda de Jalón	2,4722926769
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50229	Ruesca	3,2665091481
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50230	Sádaba	61,5398705434
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50231	Salillas de Jalón	7,3492097152
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50232	Salvatierra de Esca	6,9125264714
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50233	Samper del Salz	9,0102209923
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50234	San Martín de la Virgen de Moncayo	1,7993691486
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50235	San Mateo de Gállego	22,6306017456
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50236	Santa Cruz de Grío	5,8823822281
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50237	Santa Cruz de Moncayo	0,970162615
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50240	Sástago	19,6586022297
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50241	Saviñán	9,5792372883
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50242	Sediles	1,4622429386
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50244	Sierra de Luna	6,2414510099
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50245	Sigüés	7,3003036765
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50246	Sisamón	2,5635580972
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50247	Sobradiel	13,456255171
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50248	Sos del Rey Católico	22,5573779123
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50249	Tabuenca	4,9136472542
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50251	Tarazona	211,9845936591
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50252	Tauste	95,5324315678
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50253	Terrer	5,5627953807
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50257	Torralba de Ribota	2,9591237527
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50258	Torralbilla	1,6864387152
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50261	Torrellas	7,5777432982
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50262	Torres de Berrellén	18,5352435094
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50263	Torrijo de la Cañada	4,5269433252
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50264	Tosos	4,46097797
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50265	Trasmoz	1,0972236603
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50266	Trasobares	3,6221553796
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50267	Uncastillo	15,3657739482
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50269	Urrea de Jalón	7,7683155282
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50271	Used	3,1847758758
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50272	Utebo	90,2832655971
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50275	Valmadrid	2,1714770974
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50277	Valtorres	2,8765135568
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50280	Vera de Moncayo	11,1874339186
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50282	Vilueña (La)	4,7649782448
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50283	Villadoz	2,5229064088
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50284	Villafeliche	1,0649699985
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50285	Villafranca de Ebro	3,5434628283
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50286	Villalba de Perejil	12,7442022761
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50287	Villalengua	16,7682959936
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50288	Villanueva de Gállego	27,3167286372
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50289	Villanueva de Jiloca	2,4529391977
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50290	Villanueva de Huerva	3,9346824676
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50291	Villar de los Navarros	4,3203785914
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50292	Villarreal de Huerva	17,8717653248
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50293	Villarroya de la Sierra	7,4546688584
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50295	Vistabella	3,8609131312
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50296	Zaida (La)	23,7953396126
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50297	Zaragoza	5833,6319814177
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50298	Zuera	23,867852325
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50902	Marracos	1,7837265567
Cedida gratis o a bajo precio (por otro hogar, pagada por la empresa...)	5	50903	Villamayor de Gállego	53,3390851607
Otra forma	6	22001	Abiego	7,3510528201
Otra forma	6	22002	Abizanda	5,8947321998
Otra forma	6	22003	Adahuesca	10,978359828
Otra forma	6	22004	Agüero	8,5290476113
Otra forma	6	22006	Aísa	46,6078762136
Otra forma	6	22007	Albalate de Cinca	18,1826287495
Otra forma	6	22008	Albalatillo	3,5927768258
Otra forma	6	22009	Albelda	40,4036487701
Otra forma	6	22011	Albero Alto	3,3356540523
Otra forma	6	22012	Albero Bajo	1,1457980148
Otra forma	6	22013	Alberuela de Tubo	9,9239192529
Otra forma	6	22014	Alcalá de Gurrea	13,0432415194
Otra forma	6	22015	Alcalá del Obispo	3,889571309
Otra forma	6	22016	Alcampell	11,727564316
Otra forma	6	22017	Alcolea de Cinca	38,8088660595
Otra forma	6	22018	Alcubierre	7,4563757467
Otra forma	6	22019	Alerre	7,4121312157
Otra forma	6	22021	Almudévar	65,2164755436
Otra forma	6	22022	Almunia de San Juan	12,0903253368
Otra forma	6	22023	Almuniente	13,1898940315
Otra forma	6	22024	Alquézar	30,0897110481
Otra forma	6	22025	Altorricón	31,8338690942
Otra forma	6	22027	Angüés	13,5502569163
Otra forma	6	22028	Ansó	17,4402283399
