Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Mayo 2016	22	Huesca	20-24	Mujeres	377
Mayo 2016	22	Huesca	25-29	Hombres	462
Mayo 2016	22	Huesca	25-29	Mujeres	607
Mayo 2016	22	Huesca	30-34	Hombres	484
Mayo 2016	22	Huesca	30-34	Mujeres	727
Mayo 2016	22	Huesca	35-39	Hombres	585
Mayo 2016	22	Huesca	35-39	Mujeres	869
Mayo 2016	22	Huesca	40-44	Hombres	584
Mayo 2016	22	Huesca	40-44	Mujeres	786
Mayo 2016	22	Huesca	45-49	Hombres	580
Mayo 2016	22	Huesca	45-49	Mujeres	725
Mayo 2016	22	Huesca	50-54	Hombres	623
Mayo 2016	22	Huesca	50-54	Mujeres	596
Mayo 2016	22	Huesca	55-59	Hombres	681
Mayo 2016	22	Huesca	55-59	Mujeres	672
Mayo 2016	22	Huesca	60-64	Hombres	443
Mayo 2016	22	Huesca	60-64	Mujeres	444
Mayo 2016	44	Teruel	16-19	Hombres	129
Mayo 2016	44	Teruel	16-19	Mujeres	87
Mayo 2016	44	Teruel	20-24	Hombres	302
Mayo 2016	44	Teruel	20-24	Mujeres	337
Mayo 2016	44	Teruel	25-29	Hombres	323
Mayo 2016	44	Teruel	25-29	Mujeres	457
Mayo 2016	44	Teruel	30-34	Hombres	309
Mayo 2016	44	Teruel	30-34	Mujeres	465
Mayo 2016	44	Teruel	35-39	Hombres	364
Mayo 2016	44	Teruel	35-39	Mujeres	510
Mayo 2016	44	Teruel	40-44	Hombres	379
Mayo 2016	44	Teruel	40-44	Mujeres	508
Mayo 2016	44	Teruel	45-49	Hombres	423
Mayo 2016	44	Teruel	45-49	Mujeres	556
Mayo 2016	44	Teruel	50-54	Hombres	479
Mayo 2016	44	Teruel	50-54	Mujeres	490
Mayo 2016	44	Teruel	55-59	Hombres	515
Mayo 2016	44	Teruel	55-59	Mujeres	481
Mayo 2016	44	Teruel	60-64	Hombres	258
Mayo 2016	44	Teruel	60-64	Mujeres	264
Mayo 2016	50	Zaragoza	16-19	Hombres	868
Mayo 2016	50	Zaragoza	16-19	Mujeres	654
Mayo 2016	50	Zaragoza	20-24	Hombres	2210
Mayo 2016	50	Zaragoza	20-24	Mujeres	2196
Mayo 2016	50	Zaragoza	25-29	Hombres	2472
Mayo 2016	50	Zaragoza	25-29	Mujeres	3252
Mayo 2016	50	Zaragoza	30-34	Hombres	2588
Mayo 2016	50	Zaragoza	30-34	Mujeres	3737
Mayo 2016	50	Zaragoza	35-39	Hombres	3100
Mayo 2016	50	Zaragoza	35-39	Mujeres	4811
Mayo 2016	50	Zaragoza	40-44	Hombres	3219
Mayo 2016	50	Zaragoza	40-44	Mujeres	4848
Mayo 2016	50	Zaragoza	45-49	Hombres	3651
Mayo 2016	50	Zaragoza	45-49	Mujeres	4728
Mayo 2016	50	Zaragoza	50-54	Hombres	3547
Mayo 2016	50	Zaragoza	50-54	Mujeres	4444
Mayo 2016	50	Zaragoza	55-59	Hombres	3774
Mayo 2016	50	Zaragoza	55-59	Mujeres	4777
Mayo 2016	50	Zaragoza	60-64	Hombres	2219
Mayo 2016	50	Zaragoza	60-64	Mujeres	3424
Abril 2016	22	Huesca	16-19	Hombres	167
Abril 2016	22	Huesca	16-19	Mujeres	135
Abril 2016	22	Huesca	20-24	Hombres	468
Abril 2016	22	Huesca	20-24	Mujeres	423
Abril 2016	22	Huesca	25-29	Hombres	509
Abril 2016	22	Huesca	25-29	Mujeres	695
Abril 2016	22	Huesca	30-34	Hombres	534
Abril 2016	22	Huesca	30-34	Mujeres	775
Abril 2016	22	Huesca	35-39	Hombres	665
Abril 2016	22	Huesca	35-39	Mujeres	943
Abril 2016	22	Huesca	40-44	Hombres	649
Abril 2016	22	Huesca	40-44	Mujeres	834
Abril 2016	22	Huesca	45-49	Hombres	685
Abril 2016	22	Huesca	45-49	Mujeres	758
Abril 2016	22	Huesca	50-54	Hombres	711
Abril 2016	22	Huesca	50-54	Mujeres	619
Abril 2016	22	Huesca	55-59	Hombres	727
Abril 2016	22	Huesca	55-59	Mujeres	688
Abril 2016	22	Huesca	60-64	Hombres	438
Abril 2016	22	Huesca	60-64	Mujeres	455
Abril 2016	44	Teruel	16-19	Hombres	123
Abril 2016	44	Teruel	16-19	Mujeres	90
Abril 2016	44	Teruel	20-24	Hombres	332
Abril 2016	44	Teruel	20-24	Mujeres	331
Abril 2016	44	Teruel	25-29	Hombres	364
Abril 2016	44	Teruel	25-29	Mujeres	469
Abril 2016	44	Teruel	30-34	Hombres	335
Abril 2016	44	Teruel	30-34	Mujeres	488
Abril 2016	44	Teruel	35-39	Hombres	430
Abril 2016	44	Teruel	35-39	Mujeres	547
Abril 2016	44	Teruel	40-44	Hombres	433
Abril 2016	44	Teruel	40-44	Mujeres	555
Abril 2016	44	Teruel	45-49	Hombres	475
Abril 2016	44	Teruel	45-49	Mujeres	566
Abril 2016	44	Teruel	50-54	Hombres	509
Abril 2016	44	Teruel	50-54	Mujeres	513
Abril 2016	44	Teruel	55-59	Hombres	524
Abril 2016	44	Teruel	55-59	Mujeres	483
Abril 2016	44	Teruel	60-64	Hombres	261
Abril 2016	44	Teruel	60-64	Mujeres	263
Abril 2016	50	Zaragoza	16-19	Hombres	885
Abril 2016	50	Zaragoza	16-19	Mujeres	680
Abril 2016	50	Zaragoza	20-24	Hombres	2370
Abril 2016	50	Zaragoza	20-24	Mujeres	2291
Abril 2016	50	Zaragoza	25-29	Hombres	2691
Abril 2016	50	Zaragoza	25-29	Mujeres	3386
Abril 2016	50	Zaragoza	30-34	Hombres	2790
Abril 2016	50	Zaragoza	30-34	Mujeres	3910
Abril 2016	50	Zaragoza	35-39	Hombres	3419
Abril 2016	50	Zaragoza	35-39	Mujeres	5047
Abril 2016	50	Zaragoza	40-44	Hombres	3598
Abril 2016	50	Zaragoza	40-44	Mujeres	5083
Abril 2016	50	Zaragoza	45-49	Hombres	3981
Abril 2016	50	Zaragoza	45-49	Mujeres	4869
Abril 2016	50	Zaragoza	50-54	Hombres	3817
Abril 2016	50	Zaragoza	50-54	Mujeres	4529
Abril 2016	50	Zaragoza	55-59	Hombres	3858
Abril 2016	50	Zaragoza	55-59	Mujeres	4858
Abril 2016	50	Zaragoza	60-64	Hombres	2285
Abril 2016	50	Zaragoza	60-64	Mujeres	3431
Marzo 2016	22	Huesca	16-19	Hombres	167
Marzo 2016	22	Huesca	16-19	Mujeres	133
Marzo 2016	22	Huesca	20-24	Hombres	436
Marzo 2016	22	Huesca	20-24	Mujeres	422
Marzo 2016	22	Huesca	25-29	Hombres	491
Marzo 2016	22	Huesca	25-29	Mujeres	655
Marzo 2016	22	Huesca	30-34	Hombres	540
Marzo 2016	22	Huesca	30-34	Mujeres	771
Marzo 2016	22	Huesca	35-39	Hombres	657
Marzo 2016	22	Huesca	35-39	Mujeres	919
Marzo 2016	22	Huesca	40-44	Hombres	698
Marzo 2016	22	Huesca	40-44	Mujeres	847
Marzo 2016	22	Huesca	45-49	Hombres	718
Marzo 2016	22	Huesca	45-49	Mujeres	778
Marzo 2016	22	Huesca	50-54	Hombres	719
Marzo 2016	22	Huesca	50-54	Mujeres	612
Marzo 2016	22	Huesca	55-59	Hombres	732
Marzo 2016	22	Huesca	55-59	Mujeres	684
Marzo 2016	22	Huesca	60-64	Hombres	451
Marzo 2016	22	Huesca	60-64	Mujeres	439
Marzo 2016	44	Teruel	16-19	Hombres	108
Marzo 2016	44	Teruel	16-19	Mujeres	87
Marzo 2016	44	Teruel	20-24	Hombres	356
Marzo 2016	44	Teruel	20-24	Mujeres	336
Marzo 2016	44	Teruel	25-29	Hombres	375
Marzo 2016	44	Teruel	25-29	Mujeres	472
Marzo 2016	44	Teruel	30-34	Hombres	348
Marzo 2016	44	Teruel	30-34	Mujeres	491
Marzo 2016	44	Teruel	35-39	Hombres	475
Marzo 2016	44	Teruel	35-39	Mujeres	551
Marzo 2016	44	Teruel	40-44	Hombres	471
Marzo 2016	44	Teruel	40-44	Mujeres	561
Marzo 2016	44	Teruel	45-49	Hombres	489
Marzo 2016	44	Teruel	45-49	Mujeres	576
Marzo 2016	44	Teruel	50-54	Hombres	526
Marzo 2016	44	Teruel	50-54	Mujeres	517
Marzo 2016	44	Teruel	55-59	Hombres	544
Marzo 2016	44	Teruel	55-59	Mujeres	493
Marzo 2016	44	Teruel	60-64	Hombres	269
Marzo 2016	44	Teruel	60-64	Mujeres	260
Marzo 2016	50	Zaragoza	16-19	Hombres	894
Marzo 2016	50	Zaragoza	16-19	Mujeres	691
Marzo 2016	50	Zaragoza	20-24	Hombres	2502
Marzo 2016	50	Zaragoza	20-24	Mujeres	2381
Marzo 2016	50	Zaragoza	25-29	Hombres	2850
Marzo 2016	50	Zaragoza	25-29	Mujeres	3440
Marzo 2016	50	Zaragoza	30-34	Hombres	2973
Marzo 2016	50	Zaragoza	30-34	Mujeres	3996
Marzo 2016	50	Zaragoza	35-39	Hombres	3606
Marzo 2016	50	Zaragoza	35-39	Mujeres	5090
Marzo 2016	50	Zaragoza	40-44	Hombres	3791
Marzo 2016	50	Zaragoza	40-44	Mujeres	5207
Marzo 2016	50	Zaragoza	45-49	Hombres	4121
Marzo 2016	50	Zaragoza	45-49	Mujeres	4955
Marzo 2016	50	Zaragoza	50-54	Hombres	3865
Marzo 2016	50	Zaragoza	50-54	Mujeres	4554
Marzo 2016	50	Zaragoza	55-59	Hombres	3951
Marzo 2016	50	Zaragoza	55-59	Mujeres	4843
Marzo 2016	50	Zaragoza	60-64	Hombres	2319
Marzo 2016	50	Zaragoza	60-64	Mujeres	3438
Febrero 2016	22	Huesca	16-19	Hombres	162
Febrero 2016	22	Huesca	16-19	Mujeres	136
Febrero 2016	22	Huesca	20-24	Hombres	467
Febrero 2016	22	Huesca	20-24	Mujeres	419
Febrero 2016	22	Huesca	25-29	Hombres	498
Febrero 2016	22	Huesca	25-29	Mujeres	677
Febrero 2016	22	Huesca	30-34	Hombres	570
Febrero 2016	22	Huesca	30-34	Mujeres	801
Febrero 2016	22	Huesca	35-39	Hombres	705
Febrero 2016	22	Huesca	35-39	Mujeres	976
Febrero 2016	22	Huesca	40-44	Hombres	699
Febrero 2016	22	Huesca	40-44	Mujeres	886
Febrero 2016	22	Huesca	45-49	Hombres	730
Febrero 2016	22	Huesca	45-49	Mujeres	796
Febrero 2016	22	Huesca	50-54	Hombres	728
Febrero 2016	22	Huesca	50-54	Mujeres	642
Febrero 2016	22	Huesca	55-59	Hombres	736
Febrero 2016	22	Huesca	55-59	Mujeres	689
Febrero 2016	22	Huesca	60-64	Hombres	457
Febrero 2016	22	Huesca	60-64	Mujeres	446
Febrero 2016	44	Teruel	16-19	Hombres	112
Febrero 2016	44	Teruel	16-19	Mujeres	89
Febrero 2016	44	Teruel	20-24	Hombres	338
Febrero 2016	44	Teruel	20-24	Mujeres	317
Febrero 2016	44	Teruel	25-29	Hombres	401
Febrero 2016	44	Teruel	25-29	Mujeres	494
Febrero 2016	44	Teruel	30-34	Hombres	375
Febrero 2016	44	Teruel	30-34	Mujeres	535
Febrero 2016	44	Teruel	35-39	Hombres	482
Febrero 2016	44	Teruel	35-39	Mujeres	586
Febrero 2016	44	Teruel	40-44	Hombres	487
Febrero 2016	44	Teruel	40-44	Mujeres	582
Febrero 2016	44	Teruel	45-49	Hombres	494
Febrero 2016	44	Teruel	45-49	Mujeres	600
Febrero 2016	44	Teruel	50-54	Hombres	537
Febrero 2016	44	Teruel	50-54	Mujeres	527
Febrero 2016	44	Teruel	55-59	Hombres	543
Febrero 2016	44	Teruel	55-59	Mujeres	500
Febrero 2016	44	Teruel	60-64	Hombres	270
Febrero 2016	44	Teruel	60-64	Mujeres	254
Febrero 2016	50	Zaragoza	16-19	Hombres	862
Febrero 2016	50	Zaragoza	16-19	Mujeres	686
Febrero 2016	50	Zaragoza	20-24	Hombres	2504
Febrero 2016	50	Zaragoza	20-24	Mujeres	2432
Febrero 2016	50	Zaragoza	25-29	Hombres	2798
Febrero 2016	50	Zaragoza	25-29	Mujeres	3542
Febrero 2016	50	Zaragoza	30-34	Hombres	3006
Febrero 2016	50	Zaragoza	30-34	Mujeres	4074
Febrero 2016	50	Zaragoza	35-39	Hombres	3605
Febrero 2016	50	Zaragoza	35-39	Mujeres	5234
Febrero 2016	50	Zaragoza	40-44	Hombres	3757
Febrero 2016	50	Zaragoza	40-44	Mujeres	5309
Febrero 2016	50	Zaragoza	45-49	Hombres	4169
Febrero 2016	50	Zaragoza	45-49	Mujeres	4973
Febrero 2016	50	Zaragoza	50-54	Hombres	3873
Febrero 2016	50	Zaragoza	50-54	Mujeres	4572
Febrero 2016	50	Zaragoza	55-59	Hombres	3976
Febrero 2016	50	Zaragoza	55-59	Mujeres	4842
Febrero 2016	50	Zaragoza	60-64	Hombres	2302
Febrero 2016	50	Zaragoza	60-64	Mujeres	3423
Enero 2016	22	Huesca	16-19	Hombres	154
Enero 2016	22	Huesca	16-19	Mujeres	136
Enero 2016	22	Huesca	20-24	Hombres	460
Enero 2016	22	Huesca	20-24	Mujeres	416
Enero 2016	22	Huesca	25-29	Hombres	527
Enero 2016	22	Huesca	25-29	Mujeres	662
Enero 2016	22	Huesca	30-34	Hombres	580
Enero 2016	22	Huesca	30-34	Mujeres	819
Enero 2016	22	Huesca	35-39	Hombres	702
Enero 2016	22	Huesca	35-39	Mujeres	978
Enero 2016	22	Huesca	40-44	Hombres	691
Enero 2016	22	Huesca	40-44	Mujeres	883
Enero 2016	22	Huesca	45-49	Hombres	745
Enero 2016	22	Huesca	45-49	Mujeres	804
Enero 2016	22	Huesca	50-54	Hombres	713
Enero 2016	22	Huesca	50-54	Mujeres	666
Enero 2016	22	Huesca	55-59	Hombres	757
Enero 2016	22	Huesca	55-59	Mujeres	703
Enero 2016	22	Huesca	60-64	Hombres	463
Enero 2016	22	Huesca	60-64	Mujeres	447
Enero 2016	44	Teruel	16-19	Hombres	108
Enero 2016	44	Teruel	16-19	Mujeres	76
Enero 2016	44	Teruel	20-24	Hombres	348
Enero 2016	44	Teruel	20-24	Mujeres	326
Enero 2016	44	Teruel	25-29	Hombres	392
Enero 2016	44	Teruel	25-29	Mujeres	529
Enero 2016	44	Teruel	30-34	Hombres	404
Enero 2016	44	Teruel	30-34	Mujeres	530
Enero 2016	44	Teruel	35-39	Hombres	511
Enero 2016	44	Teruel	35-39	Mujeres	605
Enero 2016	44	Teruel	40-44	Hombres	498
Enero 2016	44	Teruel	40-44	Mujeres	589
Enero 2016	44	Teruel	45-49	Hombres	512
Enero 2016	44	Teruel	45-49	Mujeres	606
Enero 2016	44	Teruel	50-54	Hombres	555
Enero 2016	44	Teruel	50-54	Mujeres	536
Enero 2016	44	Teruel	55-59	Hombres	563
Enero 2016	44	Teruel	55-59	Mujeres	503
Enero 2016	44	Teruel	60-64	Hombres	270
Enero 2016	44	Teruel	60-64	Mujeres	251
Enero 2016	50	Zaragoza	16-19	Hombres	839
Enero 2016	50	Zaragoza	16-19	Mujeres	659
Enero 2016	50	Zaragoza	20-24	Hombres	2427
Enero 2016	50	Zaragoza	20-24	Mujeres	2411
Enero 2016	50	Zaragoza	25-29	Hombres	2828
Enero 2016	50	Zaragoza	25-29	Mujeres	3569
Enero 2016	50	Zaragoza	30-34	Hombres	3004
Enero 2016	50	Zaragoza	30-34	Mujeres	4118
Enero 2016	50	Zaragoza	35-39	Hombres	3689
Enero 2016	50	Zaragoza	35-39	Mujeres	5381
Enero 2016	50	Zaragoza	40-44	Hombres	3839
Enero 2016	50	Zaragoza	40-44	Mujeres	5322
Enero 2016	50	Zaragoza	45-49	Hombres	4124
Enero 2016	50	Zaragoza	45-49	Mujeres	5027
Enero 2016	50	Zaragoza	50-54	Hombres	3893
Enero 2016	50	Zaragoza	50-54	Mujeres	4604
Enero 2016	50	Zaragoza	55-59	Hombres	3992
Enero 2016	50	Zaragoza	55-59	Mujeres	4875
Enero 2016	50	Zaragoza	60-64	Hombres	2327
Enero 2016	50	Zaragoza	60-64	Mujeres	3399
Diciembre 2015	22	Huesca	16-19	Hombres	154
Diciembre 2015	22	Huesca	16-19	Mujeres	137
Diciembre 2015	22	Huesca	20-24	Hombres	401
Diciembre 2015	22	Huesca	20-24	Mujeres	412
Diciembre 2015	22	Huesca	25-29	Hombres	536
Diciembre 2015	22	Huesca	25-29	Mujeres	665
Diciembre 2015	22	Huesca	30-34	Hombres	536
Diciembre 2015	22	Huesca	30-34	Mujeres	785
Diciembre 2015	22	Huesca	35-39	Hombres	698
Diciembre 2015	22	Huesca	35-39	Mujeres	940
Diciembre 2015	22	Huesca	40-44	Hombres	682
Diciembre 2015	22	Huesca	40-44	Mujeres	855
Diciembre 2015	22	Huesca	45-49	Hombres	729
Diciembre 2015	22	Huesca	45-49	Mujeres	785
Diciembre 2015	22	Huesca	50-54	Hombres	679
Diciembre 2015	22	Huesca	50-54	Mujeres	621
Diciembre 2015	22	Huesca	55-59	Hombres	749
Diciembre 2015	22	Huesca	55-59	Mujeres	688
Diciembre 2015	22	Huesca	60-64	Hombres	438
Diciembre 2015	22	Huesca	60-64	Mujeres	437
Diciembre 2015	44	Teruel	16-19	Hombres	111
Diciembre 2015	44	Teruel	16-19	Mujeres	77
Diciembre 2015	44	Teruel	20-24	Hombres	355
Diciembre 2015	44	Teruel	20-24	Mujeres	326
Diciembre 2015	44	Teruel	25-29	Hombres	387
Diciembre 2015	44	Teruel	25-29	Mujeres	479
Diciembre 2015	44	Teruel	30-34	Hombres	411
Diciembre 2015	44	Teruel	30-34	Mujeres	491
Diciembre 2015	44	Teruel	35-39	Hombres	486
Diciembre 2015	44	Teruel	35-39	Mujeres	586
Diciembre 2015	44	Teruel	40-44	Hombres	477
Diciembre 2015	44	Teruel	40-44	Mujeres	562
Diciembre 2015	44	Teruel	45-49	Hombres	477
Diciembre 2015	44	Teruel	45-49	Mujeres	558
Diciembre 2015	44	Teruel	50-54	Hombres	531
Diciembre 2015	44	Teruel	50-54	Mujeres	519
Diciembre 2015	44	Teruel	55-59	Hombres	550
Diciembre 2015	44	Teruel	55-59	Mujeres	494
Diciembre 2015	44	Teruel	60-64	Hombres	269
Diciembre 2015	44	Teruel	60-64	Mujeres	250
Diciembre 2015	50	Zaragoza	16-19	Hombres	833
Diciembre 2015	50	Zaragoza	16-19	Mujeres	650
Diciembre 2015	50	Zaragoza	20-24	Hombres	2369
Diciembre 2015	50	Zaragoza	20-24	Mujeres	2271
Diciembre 2015	50	Zaragoza	25-29	Hombres	2800
Diciembre 2015	50	Zaragoza	25-29	Mujeres	3279
Diciembre 2015	50	Zaragoza	30-34	Hombres	3032
Diciembre 2015	50	Zaragoza	30-34	Mujeres	3924
Diciembre 2015	50	Zaragoza	35-39	Hombres	3710
Diciembre 2015	50	Zaragoza	35-39	Mujeres	5206
Diciembre 2015	50	Zaragoza	40-44	Hombres	3878
Diciembre 2015	50	Zaragoza	40-44	Mujeres	5132
Diciembre 2015	50	Zaragoza	45-49	Hombres	4142
Diciembre 2015	50	Zaragoza	45-49	Mujeres	4905
Diciembre 2015	50	Zaragoza	50-54	Hombres	3913
Diciembre 2015	50	Zaragoza	50-54	Mujeres	4492
Diciembre 2015	50	Zaragoza	55-59	Hombres	3965
Diciembre 2015	50	Zaragoza	55-59	Mujeres	4838
Diciembre 2015	50	Zaragoza	60-64	Hombres	2294
Diciembre 2015	50	Zaragoza	60-64	Mujeres	3328
Noviembre 2015	22	Huesca	16-19	Hombres	180
Noviembre 2015	22	Huesca	16-19	Mujeres	159
Noviembre 2015	22	Huesca	20-24	Hombres	484
Noviembre 2015	22	Huesca	20-24	Mujeres	501
Noviembre 2015	22	Huesca	25-29	Hombres	589
Noviembre 2015	22	Huesca	25-29	Mujeres	740
Noviembre 2015	22	Huesca	30-34	Hombres	584
Noviembre 2015	22	Huesca	30-34	Mujeres	845
Noviembre 2015	22	Huesca	35-39	Hombres	698
Noviembre 2015	22	Huesca	35-39	Mujeres	1018
Noviembre 2015	22	Huesca	40-44	Hombres	687
Noviembre 2015	22	Huesca	40-44	Mujeres	915
Noviembre 2015	22	Huesca	45-49	Hombres	761
Noviembre 2015	22	Huesca	45-49	Mujeres	833
Noviembre 2015	22	Huesca	50-54	Hombres	680
Noviembre 2015	22	Huesca	50-54	Mujeres	638
Noviembre 2015	22	Huesca	55-59	Hombres	759
Noviembre 2015	22	Huesca	55-59	Mujeres	693
Noviembre 2015	22	Huesca	60-64	Hombres	443
Noviembre 2015	22	Huesca	60-64	Mujeres	459
Noviembre 2015	44	Teruel	16-19	Hombres	127
Noviembre 2015	44	Teruel	16-19	Mujeres	92
Noviembre 2015	44	Teruel	20-24	Hombres	354
Noviembre 2015	44	Teruel	20-24	Mujeres	376
Noviembre 2015	44	Teruel	25-29	Hombres	403
Noviembre 2015	44	Teruel	25-29	Mujeres	535
Noviembre 2015	44	Teruel	30-34	Hombres	381
Noviembre 2015	44	Teruel	30-34	Mujeres	531
Noviembre 2015	44	Teruel	35-39	Hombres	458
Noviembre 2015	44	Teruel	35-39	Mujeres	627
Noviembre 2015	44	Teruel	40-44	Hombres	477
Noviembre 2015	44	Teruel	40-44	Mujeres	604
Noviembre 2015	44	Teruel	45-49	Hombres	470
Noviembre 2015	44	Teruel	45-49	Mujeres	580
Noviembre 2015	44	Teruel	50-54	Hombres	497
Noviembre 2015	44	Teruel	50-54	Mujeres	539
Noviembre 2015	44	Teruel	55-59	Hombres	541
Noviembre 2015	44	Teruel	55-59	Mujeres	503
Noviembre 2015	44	Teruel	60-64	Hombres	268
Noviembre 2015	44	Teruel	60-64	Mujeres	256
Noviembre 2015	50	Zaragoza	16-19	Hombres	916
Noviembre 2015	50	Zaragoza	16-19	Mujeres	720
Noviembre 2015	50	Zaragoza	20-24	Hombres	2428
Noviembre 2015	50	Zaragoza	20-24	Mujeres	2511
Noviembre 2015	50	Zaragoza	25-29	Hombres	2820
Noviembre 2015	50	Zaragoza	25-29	Mujeres	3475
Noviembre 2015	50	Zaragoza	30-34	Hombres	2995
Noviembre 2015	50	Zaragoza	30-34	Mujeres	4109
Noviembre 2015	50	Zaragoza	35-39	Hombres	3646
Noviembre 2015	50	Zaragoza	35-39	Mujeres	5288
Noviembre 2015	50	Zaragoza	40-44	Hombres	3751
Noviembre 2015	50	Zaragoza	40-44	Mujeres	5265
Noviembre 2015	50	Zaragoza	45-49	Hombres	4067
Noviembre 2015	50	Zaragoza	45-49	Mujeres	4992
Noviembre 2015	50	Zaragoza	50-54	Hombres	3811
Noviembre 2015	50	Zaragoza	50-54	Mujeres	4600
Noviembre 2015	50	Zaragoza	55-59	Hombres	3917
Noviembre 2015	50	Zaragoza	55-59	Mujeres	4898
Noviembre 2015	50	Zaragoza	60-64	Hombres	2302
Noviembre 2015	50	Zaragoza	60-64	Mujeres	3323
Octubre 2015	22	Huesca	16-19	Hombres	214
Octubre 2015	22	Huesca	16-19	Mujeres	161
Octubre 2015	22	Huesca	20-24	Hombres	508
Octubre 2015	22	Huesca	20-24	Mujeres	494
Octubre 2015	22	Huesca	25-29	Hombres	618
Octubre 2015	22	Huesca	25-29	Mujeres	749
Octubre 2015	22	Huesca	30-34	Hombres	604
Octubre 2015	22	Huesca	30-34	Mujeres	845
Octubre 2015	22	Huesca	35-39	Hombres	721
Octubre 2015	22	Huesca	35-39	Mujeres	1043
Octubre 2015	22	Huesca	40-44	Hombres	729
Octubre 2015	22	Huesca	40-44	Mujeres	919
Octubre 2015	22	Huesca	45-49	Hombres	774
Octubre 2015	22	Huesca	45-49	Mujeres	839
Octubre 2015	22	Huesca	50-54	Hombres	717
Octubre 2015	22	Huesca	50-54	Mujeres	631
Octubre 2015	22	Huesca	55-59	Hombres	746
Octubre 2015	22	Huesca	55-59	Mujeres	678
Octubre 2015	22	Huesca	60-64	Hombres	440
Octubre 2015	22	Huesca	60-64	Mujeres	442
Octubre 2015	44	Teruel	16-19	Hombres	126
Octubre 2015	44	Teruel	16-19	Mujeres	99
Octubre 2015	44	Teruel	20-24	Hombres	335
Octubre 2015	44	Teruel	20-24	Mujeres	371
Octubre 2015	44	Teruel	25-29	Hombres	386
Octubre 2015	44	Teruel	25-29	Mujeres	535
Octubre 2015	44	Teruel	30-34	Hombres	354
Octubre 2015	44	Teruel	30-34	Mujeres	537
Octubre 2015	44	Teruel	35-39	Hombres	444
Octubre 2015	44	Teruel	35-39	Mujeres	602
Octubre 2015	44	Teruel	40-44	Hombres	462
Octubre 2015	44	Teruel	40-44	Mujeres	558
Octubre 2015	44	Teruel	45-49	Hombres	452
Octubre 2015	44	Teruel	45-49	Mujeres	572
Octubre 2015	44	Teruel	50-54	Hombres	483
Octubre 2015	44	Teruel	50-54	Mujeres	535
Octubre 2015	44	Teruel	55-59	Hombres	529
Octubre 2015	44	Teruel	55-59	Mujeres	501
Octubre 2015	44	Teruel	60-64	Hombres	267
Octubre 2015	44	Teruel	60-64	Mujeres	250
Octubre 2015	50	Zaragoza	16-19	Hombres	954
Octubre 2015	50	Zaragoza	16-19	Mujeres	748
Octubre 2015	50	Zaragoza	20-24	Hombres	2451
Octubre 2015	50	Zaragoza	20-24	Mujeres	2540
Octubre 2015	50	Zaragoza	25-29	Hombres	2847
Octubre 2015	50	Zaragoza	25-29	Mujeres	3576
Octubre 2015	50	Zaragoza	30-34	Hombres	3028
Octubre 2015	50	Zaragoza	30-34	Mujeres	4176
Octubre 2015	50	Zaragoza	35-39	Hombres	3724
Octubre 2015	50	Zaragoza	35-39	Mujeres	5296
Octubre 2015	50	Zaragoza	40-44	Hombres	3822
Octubre 2015	50	Zaragoza	40-44	Mujeres	5376
Octubre 2015	50	Zaragoza	45-49	Hombres	4116
Octubre 2015	50	Zaragoza	45-49	Mujeres	4996
Octubre 2015	50	Zaragoza	50-54	Hombres	3850
Octubre 2015	50	Zaragoza	50-54	Mujeres	4609
Octubre 2015	50	Zaragoza	55-59	Hombres	3949
Octubre 2015	50	Zaragoza	55-59	Mujeres	4903
Octubre 2015	50	Zaragoza	60-64	Hombres	2306
Octubre 2015	50	Zaragoza	60-64	Mujeres	3280
Septiembre 2015	22	Huesca	16-19	Hombres	200
Septiembre 2015	22	Huesca	16-19	Mujeres	146
Septiembre 2015	22	Huesca	20-24	Hombres	484
Septiembre 2015	22	Huesca	20-24	Mujeres	448
Septiembre 2015	22	Huesca	25-29	Hombres	594
Septiembre 2015	22	Huesca	25-29	Mujeres	718
Septiembre 2015	22	Huesca	30-34	Hombres	588
Septiembre 2015	22	Huesca	30-34	Mujeres	801
Septiembre 2015	22	Huesca	35-39	Hombres	736
Septiembre 2015	22	Huesca	35-39	Mujeres	1027
Septiembre 2015	22	Huesca	40-44	Hombres	700
Septiembre 2015	22	Huesca	40-44	Mujeres	896
Septiembre 2015	22	Huesca	45-49	Hombres	776
Septiembre 2015	22	Huesca	45-49	Mujeres	791
Septiembre 2015	22	Huesca	50-54	Hombres	690
Septiembre 2015	22	Huesca	50-54	Mujeres	633
Septiembre 2015	22	Huesca	55-59	Hombres	763
Septiembre 2015	22	Huesca	55-59	Mujeres	652
Septiembre 2015	22	Huesca	60-64	Hombres	452
Septiembre 2015	22	Huesca	60-64	Mujeres	445
Septiembre 2015	44	Teruel	16-19	Hombres	104
Septiembre 2015	44	Teruel	16-19	Mujeres	94
Septiembre 2015	44	Teruel	20-24	Hombres	303
Septiembre 2015	44	Teruel	20-24	Mujeres	363
Septiembre 2015	44	Teruel	25-29	Hombres	366
Septiembre 2015	44	Teruel	25-29	Mujeres	489
Septiembre 2015	44	Teruel	30-34	Hombres	326
Septiembre 2015	44	Teruel	30-34	Mujeres	502
Septiembre 2015	44	Teruel	35-39	Hombres	415
Septiembre 2015	44	Teruel	35-39	Mujeres	570
