Año	Municipio código	Municipio nombre	Contenedores de vidrio	Kg vidrio doméstico
2011	44164	Nogueras	2	3750
2011	44165	Nogueruelas	4	7560
2011	44167	Obón	2	2810
2011	44168	Odón	2	5200
2011	44169	Ojos Negros	2	10960
2011	44171	Olba	6	13190
2011	44172	Oliete	3	6280
2011	44173	Olmos (Los)	2	3350
2011	44174	Orihuela del Tremedal	4	16070
2011	44175	Orrios	2	4370
2011	44176	Palomar de Arroyos	2	2630
2011	44177	Pancrudo	4	3870
2011	44178	Parras de Castellote (Las)	2	2040
2011	44179	Peñarroya de Tastavins	3	12250
2011	44180	Peracense	2	2230
2011	44181	Peralejos	1	2190
2011	44182	Perales del Alfambra	4	5250
2011	44183	Pitarque	2	4860
2011	44184	Plou	1	340
2011	44185	Pobo (El)	1	3510
2011	44187	Portellada (La)	1	8600
2011	44189	Pozondón	1	2790
2011	44190	Pozuel del Campo	2	2830
2011	44191	Puebla de Híjar (La)	4	24370
2011	44192	Puebla de Valverde (La)	7	22270
2011	44193	Puertomingalvo	3	9290
2011	44194	Ráfales	2	4160
2011	44195	Rillo	2	3380
2011	44196	Riodeva	2	4270
2011	44197	Ródenas	1	1710
2011	44198	Royuela	1	5440
2011	44199	Rubiales	1	1890
2011	44200	Rubielos de la Cérida	2	890
2011	44201	Rubielos de Mora	4	19070
2011	44203	Salcedillo	1	300
2011	44204	Saldón	1	1850
2011	44205	Samper de Calanda	3	15690
2011	44206	San Agustín	2	3660
2011	44207	San Martín del Río	2	5210
2011	44208	Santa Cruz de Nogueras	2	2560
2011	44209	Santa Eulalia	10	28250
2011	44210	Sarrión	4	37420
2011	44211	Segura de los Baños	2	330
2011	44212	Seno	1	1850
2011	44213	Singra	2	1240
2011	44215	Terriente	3	4220
2011	44216	Teruel	164	690880
2011	44217	Toril y Masegoso	1	640
2011	44218	Tormón	1	860
2011	44219	Tornos	2	6420
2011	44220	Torralba de los Sisones	2	4010
2011	44221	Torrecilla de Alcañiz	3	16420
2011	44222	Torrecilla del Rebollar	1	2960
2011	44223	Torre de Arcas	1	2420
2011	44224	Torre de las Arcas	1	920
2011	44225	Torre del Compte	1	6670
2011	44226	Torrelacárcel	1	3560
2011	44227	Torre los Negros	2	1980
2011	44228	Torremocha de Jiloca	1	1080
2011	44229	Torres de Albarracín	1	3310
2011	44230	Torrevelilla	2	4900
2011	44231	Torrijas	2	1940
2011	44232	Torrijo del Campo	2	9960
2011	44234	Tramacastiel	2	4120
2011	44235	Tramacastilla	1	4930
2011	44236	Tronchón	3	4340
2011	44237	Urrea de Gaén	2	10080
2011	44238	Utrillas	10	30900
2011	44239	Valacloche	1	2800
2011	44240	Valbona	4	11760
2011	44241	Valdealgorfa	4	11840
2011	44243	Valdecuenca	1	3880
2011	44244	Valdelinares	3	2240
2011	44245	Valdeltormo	4	8220
2011	44246	Valderrobres	13	67890
2011	44247	Valjunquera	2	12790
2011	44249	Vallecillo (El)	2	2180
2011	44250	Veguillas de la Sierra	1	1070
2011	44251	Villafranca del Campo	4	9560
2011	44252	Villahermosa del Campo	2	2470
2011	44256	Villanueva del Rebollar de la Sierra	1	1530
2011	44257	Villar del Cobo	2	4770
2011	44258	Villar del Salz	2	1800
2011	44260	Villarluengo	4	8810
2011	44261	Villarquemado	7	22850
2011	44262	Villarroya de los Pinares	2	6160
2011	44263	Villastar	3	6030
2011	44264	Villel	2	7540
2011	44265	Vinaceite	3	9500
2011	44266	Visiedo	2	3080
2011	44267	Vivel del Río Martín	1	1550
2011	44268	Zoma (La)	1	1120
2011	50001	Abanto	1	1870
2011	50002	Acered	1	3650
2011	50003	Agón	1	4100
2011	50004	Aguarón	3	15730
2011	50005	Aguilón	3	5970
2011	50006	Ainzón	6	28200
2011	50007	Aladrén	1	3500
2011	50008	Alagón	31	137610
2011	50009	Alarba	2	5160
2011	50010	Alberite de San Juan	1	2040
2011	50011	Albeta	5	3800
2011	50012	Alborge	1	4790
2011	50013	Alcalá de Ebro	2	10410
2011	50014	Alcalá de Moncayo	2	4160
2011	50015	Alconchel de Ariza	1	2910
2011	50016	Aldehuela de Liestos	1	1510
2011	50017	Alfajarín	18	46960
2011	50018	Alfamén	6	37760
2011	50019	Alforque	2	1330
2011	50020	Alhama de Aragón	6	23990
2011	50021	Almochuel	2	1140
2011	50022	Almolda (La)	3	12760
2011	50023	Almonacid de la Cuba	2	6980
2011	50024	Almonacid de la Sierra	3	24420
2011	50025	Almunia de Doña Godina (La)	34	195290
2011	50026	Alpartir	3	7140
2011	50027	Ambel	2	8760
2011	50028	Anento	1	1680
2011	50029	Aniñón	4	16670
2011	50030	Añón de Moncayo	3	10080
2011	50031	Aranda de Moncayo	2	2420
2011	50032	Arándiga	3	7190
2011	50033	Ardisa	2	3430
2011	50034	Ariza	8	21580
2011	50035	Artieda	1	3800
2011	50036	Asín	1	4670
2011	50037	Atea	1	2310
2011	50038	Ateca	5	53100
2011	50039	Azuara	4	10030
2011	50040	Badules	1	2910
2011	50041	Bagüés	1	400
2011	50042	Balconchán	1	700
2011	50043	Bárboles	2	5230
2011	50044	Bardallur	2	6510
2011	50045	Belchite	10	48410
2011	50046	Belmonte de Gracián	1	4320
2011	50047	Berdejo	1	1000
2011	50048	Berrueco	1	900
2011	50050	Bijuesca	1	2470
2011	50051	Biota	5	16850
2011	50052	Bisimbre	1	2930
2011	50053	Boquiñeni	4	26810
2011	50054	Bordalba	1	1230
2011	50055	Borja	19	99080
2011	50056	Botorrita	5	6850
2011	50057	Brea de Aragón	6	27750
2011	50058	Bubierca	1	4990
2011	50059	Bujaraloz	5	25510
2011	50060	Bulbuente	5	14080
2011	50061	Bureta	2	3940
2011	50062	Burgo de Ebro (El)	9	37940
2011	50063	Buste (El)	1	3050
2011	50064	Cabañas de Ebro	4	12230
2011	50065	Cabolafuente	1	1680
2011	50066	Cadrete	25	46570
2011	50067	Calatayud	78	413090
2011	50068	Calatorao	6	49580
2011	50069	Calcena	2	3220
2011	50070	Calmarza	1	1390
2011	50071	Campillo de Aragón	1	3820
2011	50072	Carenas	2	6570
2011	50073	Cariñena	16	90100
2011	50074	Caspe	44	237990
2011	50075	Castejón de Alarba	1	1820
2011	50076	Castejón de las Armas	1	2910
2011	50077	Castejón de Valdejasa	2	8090
2011	50078	Castiliscar	2	7120
2011	50079	Cervera de la Cañada	2	8920
2011	50080	Cerveruela	1	1300
2011	50081	Cetina	5	14910
2011	50082	Cimballa	1	2770
2011	50083	Cinco Olivas	2	1530
2011	50084	Clarés de Ribota	2	1230
2011	50085	Codo	1	6470
2011	50086	Codos	1	5790
2011	50087	Contamina	1	1780
2011	50088	Cosuenda	4	8660
2011	50089	Cuarte de Huerva	26	131470
2011	50090	Cubel	2	2950
2011	50091	Cuerlas (Las)	1	1410
2011	50092	Chiprana	3	9360
2011	50093	Chodes	1	2940
2011	50094	Daroca	9	67790
2011	50095	Ejea de los Caballeros	78	367330
2011	50096	Embid de Ariza	1	860
2011	50098	Encinacorba	2	8380
2011	50099	Épila	10	72150
2011	50100	Erla	4	9860
2011	50101	Escatrón	13	37470
2011	50102	Fabara	6	33170
2011	50104	Farlete	3	7910
2011	50105	Fayón	3	13520
2011	50106	Fayos (Los)	2	4070
2011	50107	Figueruelas	7	21220
2011	50108	Fombuena	1	1000
2011	50109	Frago (El)	1	2230
2011	50110	Frasno (El)	6	7010
2011	50111	Fréscano	2	4800
2011	50113	Fuendejalón	7	24720
2011	50114	Fuendetodos	3	4850
2011	50115	Fuentes de Ebro	22	85190
2011	50116	Fuentes de Jiloca	1	5520
2011	50117	Gallocanta	1	6180
2011	50118	Gallur	13	57760
2011	50119	Gelsa	5	37050
2011	50120	Godojos	1	700
2011	50121	Gotor	1	7120
2011	50122	Grisel	1	1830
2011	50123	Grisén	2	15360
2011	50124	Herrera de los Navarros	4	16470
2011	50125	Ibdes	3	11640
2011	50126	Illueca	11	56320
2011	50128	Isuerre	1	2580
2011	50129	Jaraba	8	29460
2011	50130	Jarque de Moncayo	3	10610
2011	50131	Jaulín	2	7460
2011	50132	Joyosa (La)	4	23560
2011	50133	Lagata	1	890
2011	50134	Langa del Castillo	2	3120
2011	50135	Layana	1	2780
2011	50136	Lécera	3	14920
2011	50137	Leciñena	6	30440
2011	50138	Lechón	1	5030
2011	50139	Letux	1	1100
2011	50140	Litago	2	7440
2011	50141	Lituénigo	2	4560
2011	50142	Lobera de Onsella	1	3050
2011	50143	Longares	7	32000
2011	50144	Longás	1	2010
2011	50146	Lucena de Jalón	1	3670
2011	50147	Luceni	6	33090
2011	50148	Luesia	2	12130
2011	50149	Luesma	2	1900
2011	50150	Lumpiaque	4	17470
2011	50151	Luna	6	19540
2011	50152	Maella	7	40710
2011	50153	Magallón	8	48480
2011	50154	Mainar	1	2680
2011	50155	Malanquilla	2	3600
2011	50156	Maleján	4	9310
2011	50157	Malón	4	7380
2011	50159	Maluenda	3	16740
2011	50160	Mallén	12	60730
2011	50161	Manchones	1	4020
2011	50162	Mara	2	5940
2011	50163	María de Huerva	11	93010
2011	50164	Mediana de Aragón	2	8040
2011	50165	Mequinenza	14	70950
2011	50166	Mesones de Isuela	2	5700
2011	50167	Mezalocha	3	7240
2011	50168	Mianos	1	800
2011	50169	Miedes de Aragón	3	12650
2011	50170	Monegrillo	4	11370
2011	50171	Moneva	2	2520
2011	50172	Monreal de Ariza	2	4340
2011	50173	Monterde	1	3400
2011	50174	Montón	1	2380
2011	50175	Morata de Jalón	5	27000
2011	50176	Morata de Jiloca	1	6450
2011	50177	Morés	1	4900
2011	50178	Moros	3	2420
2011	50179	Moyuela	1	6790
2011	50180	Mozota	2	3780
2011	50181	Muel	6	101070
2011	50182	Muela (La)	15	66330
2011	50183	Munébrega	2	9350
2011	50184	Murero	1	3960
2011	50185	Murillo de Gállego	4	10820
2011	50186	Navardún	1	3020
2011	50187	Nigüella	1	600
2011	50188	Nombrevilla	1	1160
2011	50189	Nonaspe	3	21240
2011	50190	Novallas	3	23680
2011	50191	Novillas	5	18790
2011	50192	Nuévalos	6	23200
2011	50193	Nuez de Ebro	9	22710
2011	50194	Olvés	1	1520
2011	50195	Orcajo	1	1340
2011	50196	Orera	1	2600
2011	50197	Orés	1	3800
2011	50198	Oseja	1	2980
2011	50199	Osera de Ebro	4	11320
2011	50200	Paniza	2	21330
2011	50201	Paracuellos de Jiloca	2	5290
2011	50202	Paracuellos de la Ribera	1	7320
2011	50203	Pastriz	8	24290
2011	50204	Pedrola	9	73850
2011	50205	Pedrosas (Las)	2	2960
2011	50206	Perdiguera	3	17200
2011	50207	Piedratajada	2	3800
2011	50208	Pina de Ebro	8	58150
2011	50209	Pinseque	11	55850
2011	50210	Pintanos (Los)	2	1150
2011	50211	Plasencia de Jalón	1	4340
2011	50212	Pleitas	1	1800
2011	50213	Plenas	2	4440
2011	50214	Pomer	1	2570
2011	50215	Pozuel de Ariza	1	1580
2011	50216	Pozuelo de Aragón	3	4260
2011	50217	Pradilla de Ebro	2	8300
2011	50218	Puebla de Albortón	2	3910
2011	50219	Puebla de Alfindén (La)	21	96070
2011	50220	Puendeluna	2	1910
2011	50221	Purujosa	1	380
2011	50222	Quinto	12	44510
2011	50223	Remolinos	5	32800
2011	50224	Retascón	1	1440
2011	50225	Ricla	7	41360
2011	50227	Romanos	3	7370
2011	50228	Rueda de Jalón	1	5150
2011	50229	Ruesca	1	1670
2011	50230	Sádaba	10	38910
2011	50231	Salillas de Jalón	1	7820
2011	50232	Salvatierra de Esca	2	11130
2011	50233	Samper del Salz	1	460
2011	50234	San Martín de la Virgen de Moncayo	2	11420
2011	50235	San Mateo de Gállego	8	11020
2011	50236	Santa Cruz de Grío	1	1700
2011	50237	Santa Cruz de Moncayo	2	4900
2011	50238	Santa Eulalia de Gállego	1	3660
2011	50239	Santed	1	1610
2011	50240	Sástago	6	36400
2011	50241	Saviñán	5	14720
2011	50242	Sediles	1	3100
2011	50243	Sestrica	2	6480
2011	50244	Sierra de Luna	2	7390
2011	50245	Sigüés	4	6440
2011	50246	Sisamón	1	1250
2011	50247	Sobradiel	6	22520
2011	50248	Sos del Rey Católico	5	21920
2011	50249	Tabuenca	2	7840
2011	50250	Talamantes	1	1580
2011	50251	Tarazona	40	283030
2011	50252	Tauste	26	155920
2011	50253	Terrer	4	17700
2011	50254	Tierga	1	1200
2011	50255	Tobed	1	5810
2011	50256	Torralba de los Frailes	1	3010
2011	50257	Torralba de Ribota	2	5690
2011	50258	Torralbilla	1	1060
2011	50259	Torrehermosa	1	1400
2011	50260	Torrelapaja	1	3000
2011	50261	Torrellas	2	6490
2011	50262	Torres de Berrellén	5	43760
2011	50263	Torrijo de la Cañada	3	4990
2011	50264	Tosos	3	4140
2011	50265	Trasmoz	2	4890
2011	50266	Trasobares	2	3050
2011	50267	Uncastillo	5	30340
2011	50268	Undués de Lerda	2	2420
2011	50269	Urrea de Jalón	1	7400
2011	50270	Urriés	2	5270
2011	50271	Used	3	8790
2011	50272	Utebo	53	323420
2011	50273	Valdehorna	1	2840
2011	50274	Val de San Martín	1	3470
2011	50275	Valmadrid	2	
2011	50276	Valpalmas	1	3180
2011	50277	Valtorres	1	3090
2011	50278	Velilla de Ebro	2	7690
2011	50279	Velilla de Jiloca	1	4190
2011	50280	Vera de Moncayo	2	
2011	50281	Vierlas	2	3270
2011	50282	Vilueña (La)	1	5890
2011	50283	Villadoz	2	4300
2011	50284	Villafeliche	1	5840
2011	50285	Villafranca de Ebro	6	15080
2011	50286	Villalba de Perejil	1	1300
2011	50287	Villalengua	2	6860
2011	50288	Villanueva de Gállego	15	24540
2011	50289	Villanueva de Jiloca	1	1630
2011	50290	Villanueva de Huerva	4	19100
2011	50291	Villar de los Navarros	2	3330
2011	50292	Villarreal de Huerva	1	2970
2011	50293	Villarroya de la Sierra	3	15210
2011	50294	Villarroya del Campo	1	1300
2011	50295	Vistabella	1	2980
2011	50296	Zaida (La)	4	14710
2011	50297	Zaragoza	1589	7723760
2011	50298	Zuera	47	180440
2011	50901	Biel	1	9150
2011	50902	Marracos	1	
2011	50903	Villamayor de Gállego	9	53510
