Año	Nº Accidentes	Código	Municipio	Temporalidad	Sector Código	Sector Descripción
2012	2	50252	Tauste	Sin clasificar	1	Agricultura, ganadería y pesca
2012	19	50252	Tauste	Indefinido	2	Industria y energía
2012	4	50252	Tauste	Temporal	2	Industria y energía
2012	3	50252	Tauste	Indefinido	3	Construcción
2012	1	50252	Tauste	Temporal	3	Construcción
2012	10	50252	Tauste	Indefinido	4	Servicios
2012	3	50252	Tauste	Temporal	4	Servicios
2012	2	50272	Utebo	Indefinido	1	Agricultura, ganadería y pesca
2012	2	50272	Utebo	Temporal	1	Agricultura, ganadería y pesca
2012	81	50272	Utebo	Indefinido	2	Industria y energía
2012	11	50272	Utebo	Temporal	2	Industria y energía
2012	7	50272	Utebo	Indefinido	3	Construcción
2012	6	50272	Utebo	Temporal	3	Construcción
2012	43	50272	Utebo	Indefinido	4	Servicios
2012	17	50272	Utebo	Temporal	4	Servicios
2012	27	50297	Zaragoza	Indefinido	1	Agricultura, ganadería y pesca
2012	9	50297	Zaragoza	Temporal	1	Agricultura, ganadería y pesca
2012	2	50297	Zaragoza	Sin clasificar	1	Agricultura, ganadería y pesca
2012	794	50297	Zaragoza	Indefinido	2	Industria y energía
2012	289	50297	Zaragoza	Temporal	2	Industria y energía
2012	12	50297	Zaragoza	Sin clasificar	2	Industria y energía
2012	269	50297	Zaragoza	Indefinido	3	Construcción
2012	327	50297	Zaragoza	Temporal	3	Construcción
2012	22	50297	Zaragoza	Sin clasificar	3	Construcción
2012	2314	50297	Zaragoza	Indefinido	4	Servicios
2012	872	50297	Zaragoza	Temporal	4	Servicios
2012	45	50297	Zaragoza	Sin clasificar	4	Servicios
2012	1	50298	Zuera	Indefinido	1	Agricultura, ganadería y pesca
2012	1	50298	Zuera	Temporal	1	Agricultura, ganadería y pesca
2012	45	50298	Zuera	Indefinido	2	Industria y energía
2012	10	50298	Zuera	Temporal	2	Industria y energía
2012	2	50298	Zuera	Indefinido	3	Construcción
2012	11	50298	Zuera	Temporal	3	Construcción
2012	43	50298	Zuera	Indefinido	4	Servicios
2012	6	50298	Zuera	Temporal	4	Servicios
2012	1	50298	Zuera	Sin clasificar	4	Servicios
2011	5	22048	Barbastro	Indefinido	1	Agricultura, ganadería y pesca
2011	2	22048	Barbastro	Temporal	1	Agricultura, ganadería y pesca
2011	2	22048	Barbastro	Sin clasificar	1	Agricultura, ganadería y pesca
2011	21	22048	Barbastro	Indefinido	2	Industria y energía
2011	16	22048	Barbastro	Temporal	2	Industria y energía
2011	2	22048	Barbastro	Sin clasificar	2	Industria y energía
2011	15	22048	Barbastro	Indefinido	3	Construcción
2011	12	22048	Barbastro	Temporal	3	Construcción
2011	1	22048	Barbastro	Sin clasificar	3	Construcción
2011	52	22048	Barbastro	Indefinido	4	Servicios
2011	16	22048	Barbastro	Temporal	4	Servicios
2011	1	22048	Barbastro	Sin clasificar	4	Servicios
2011	2	22061	Binéfar	Indefinido	1	Agricultura, ganadería y pesca
2011	2	22061	Binéfar	Temporal	1	Agricultura, ganadería y pesca
2011	63	22061	Binéfar	Indefinido	2	Industria y energía
2011	15	22061	Binéfar	Temporal	2	Industria y energía
2011	19	22061	Binéfar	Indefinido	3	Construcción
2011	11	22061	Binéfar	Temporal	3	Construcción
2011	30	22061	Binéfar	Indefinido	4	Servicios
2011	6	22061	Binéfar	Temporal	4	Servicios
2011	9	22112	Fraga	Indefinido	1	Agricultura, ganadería y pesca
2011	18	22112	Fraga	Temporal	1	Agricultura, ganadería y pesca
2011	5	22112	Fraga	Sin clasificar	1	Agricultura, ganadería y pesca
2011	40	22112	Fraga	Indefinido	2	Industria y energía
2011	23	22112	Fraga	Temporal	2	Industria y energía
2011	14	22112	Fraga	Indefinido	3	Construcción
2011	11	22112	Fraga	Temporal	3	Construcción
2011	46	22112	Fraga	Indefinido	4	Servicios
2011	21	22112	Fraga	Temporal	4	Servicios
2011	2	22112	Fraga	Sin clasificar	4	Servicios
2011	14	22125	Huesca	Indefinido	1	Agricultura, ganadería y pesca
2011	4	22125	Huesca	Temporal	1	Agricultura, ganadería y pesca
2011	2	22125	Huesca	Sin clasificar	1	Agricultura, ganadería y pesca
2011	58	22125	Huesca	Indefinido	2	Industria y energía
2011	23	22125	Huesca	Temporal	2	Industria y energía
2011	3	22125	Huesca	Sin clasificar	2	Industria y energía
2011	54	22125	Huesca	Indefinido	3	Construcción
2011	46	22125	Huesca	Temporal	3	Construcción
2011	219	22125	Huesca	Indefinido	4	Servicios
2011	99	22125	Huesca	Temporal	4	Servicios
2011	5	22125	Huesca	Sin clasificar	4	Servicios
2011	2	22130	Jaca	Indefinido	1	Agricultura, ganadería y pesca
2011	2	22130	Jaca	Indefinido	2	Industria y energía
2011	1	22130	Jaca	Temporal	2	Industria y energía
2011	1	22130	Jaca	Sin clasificar	2	Industria y energía
2011	16	22130	Jaca	Indefinido	3	Construcción
2011	11	22130	Jaca	Temporal	3	Construcción
2011	3	22130	Jaca	Sin clasificar	3	Construcción
2011	53	22130	Jaca	Indefinido	4	Servicios
2011	24	22130	Jaca	Temporal	4	Servicios
2011	1	22130	Jaca	Sin clasificar	4	Servicios
2011	3	22158	Monzón	Indefinido	1	Agricultura, ganadería y pesca
2011	3	22158	Monzón	Temporal	1	Agricultura, ganadería y pesca
2011	81	22158	Monzón	Indefinido	2	Industria y energía
2011	45	22158	Monzón	Temporal	2	Industria y energía
2011	28	22158	Monzón	Indefinido	3	Construcción
2011	15	22158	Monzón	Temporal	3	Construcción
2011	2	22158	Monzón	Sin clasificar	3	Construcción
2011	53	22158	Monzón	Indefinido	4	Servicios
2011	34	22158	Monzón	Temporal	4	Servicios
2011	2	22158	Monzón	Sin clasificar	4	Servicios
2011	2	22199	Sabiñánigo	Indefinido	1	Agricultura, ganadería y pesca
2011	2	22199	Sabiñánigo	Temporal	1	Agricultura, ganadería y pesca
2011	10	22199	Sabiñánigo	Indefinido	2	Industria y energía
2011	2	22199	Sabiñánigo	Temporal	2	Industria y energía
2011	1	22199	Sabiñánigo	Sin clasificar	2	Industria y energía
2011	12	22199	Sabiñánigo	Indefinido	3	Construcción
2011	11	22199	Sabiñánigo	Temporal	3	Construcción
2011	21	22199	Sabiñánigo	Indefinido	4	Servicios
2011	8	22199	Sabiñánigo	Temporal	4	Servicios
2011	1	44013	Alcañiz	Indefinido	1	Agricultura, ganadería y pesca
2011	8	44013	Alcañiz	Temporal	1	Agricultura, ganadería y pesca
2011	2	44013	Alcañiz	Sin clasificar	1	Agricultura, ganadería y pesca
2011	30	44013	Alcañiz	Indefinido	2	Industria y energía
2011	14	44013	Alcañiz	Temporal	2	Industria y energía
2011	16	44013	Alcañiz	Indefinido	3	Construcción
2011	17	44013	Alcañiz	Temporal	3	Construcción
2011	61	44013	Alcañiz	Indefinido	4	Servicios
2011	26	44013	Alcañiz	Temporal	4	Servicios
2011	1	44013	Alcañiz	Sin clasificar	4	Servicios
2011	1	44025	Andorra	Indefinido	1	Agricultura, ganadería y pesca
2011	2	44025	Andorra	Sin clasificar	1	Agricultura, ganadería y pesca
2011	19	44025	Andorra	Indefinido	2	Industria y energía
2011	2	44025	Andorra	Temporal	2	Industria y energía
2011	9	44025	Andorra	Indefinido	3	Construcción
2011	20	44025	Andorra	Temporal	3	Construcción
2011	1	44025	Andorra	Sin clasificar	3	Construcción
2011	27	44025	Andorra	Indefinido	4	Servicios
2011	8	44025	Andorra	Temporal	4	Servicios
2011	1	44025	Andorra	Sin clasificar	4	Servicios
2011	15	44216	Teruel	Indefinido	1	Agricultura, ganadería y pesca
2011	8	44216	Teruel	Temporal	1	Agricultura, ganadería y pesca
2011	1	44216	Teruel	Sin clasificar	1	Agricultura, ganadería y pesca
2011	47	44216	Teruel	Indefinido	2	Industria y energía
2011	33	44216	Teruel	Temporal	2	Industria y energía
2011	1	44216	Teruel	Sin clasificar	2	Industria y energía
2011	34	44216	Teruel	Indefinido	3	Construcción
2011	28	44216	Teruel	Temporal	3	Construcción
2011	5	44216	Teruel	Sin clasificar	3	Construcción
2011	150	44216	Teruel	Indefinido	4	Servicios
2011	70	44216	Teruel	Temporal	4	Servicios
2011	3	44216	Teruel	Sin clasificar	4	Servicios
2011	3	50008	Alagón	Indefinido	1	Agricultura, ganadería y pesca
2011	5	50008	Alagón	Temporal	1	Agricultura, ganadería y pesca
2011	44	50008	Alagón	Indefinido	2	Industria y energía
2011	29	50008	Alagón	Temporal	2	Industria y energía
2011	1	50008	Alagón	Indefinido	3	Construcción
2011	8	50008	Alagón	Temporal	3	Construcción
2011	25	50008	Alagón	Indefinido	4	Servicios
2011	14	50008	Alagón	Temporal	4	Servicios
2011	1	50008	Alagón	Sin clasificar	4	Servicios
2011	2	50025	Almunia de Doña Godina (La)	Indefinido	1	Agricultura, ganadería y pesca
2011	14	50025	Almunia de Doña Godina (La)	Temporal	1	Agricultura, ganadería y pesca
2011	3	50025	Almunia de Doña Godina (La)	Sin clasificar	1	Agricultura, ganadería y pesca
2011	15	50025	Almunia de Doña Godina (La)	Indefinido	2	Industria y energía
2011	7	50025	Almunia de Doña Godina (La)	Temporal	2	Industria y energía
2011	6	50025	Almunia de Doña Godina (La)	Indefinido	3	Construcción
2011	11	50025	Almunia de Doña Godina (La)	Temporal	3	Construcción
2011	31	50025	Almunia de Doña Godina (La)	Indefinido	4	Servicios
2011	17	50025	Almunia de Doña Godina (La)	Temporal	4	Servicios
2011	1	50067	Calatayud	Indefinido	1	Agricultura, ganadería y pesca
2011	2	50067	Calatayud	Temporal	1	Agricultura, ganadería y pesca
2011	17	50067	Calatayud	Indefinido	2	Industria y energía
2011	7	50067	Calatayud	Temporal	2	Industria y energía
2011	13	50067	Calatayud	Indefinido	3	Construcción
2011	13	50067	Calatayud	Temporal	3	Construcción
2011	68	50067	Calatayud	Indefinido	4	Servicios
2011	21	50067	Calatayud	Temporal	4	Servicios
2011	1	50067	Calatayud	Sin clasificar	4	Servicios
2011	1	50074	Caspe	Indefinido	1	Agricultura, ganadería y pesca
2011	17	50074	Caspe	Temporal	1	Agricultura, ganadería y pesca
2011	1	50074	Caspe	Sin clasificar	1	Agricultura, ganadería y pesca
2011	3	50074	Caspe	Indefinido	2	Industria y energía
2011	4	50074	Caspe	Temporal	2	Industria y energía
2011	5	50074	Caspe	Temporal	3	Construcción
2011	2	50074	Caspe	Sin clasificar	3	Construcción
2011	22	50074	Caspe	Indefinido	4	Servicios
2011	16	50074	Caspe	Temporal	4	Servicios
2011	2	50089	Cuarte de Huerva	Indefinido	1	Agricultura, ganadería y pesca
2011	3	50089	Cuarte de Huerva	Temporal	1	Agricultura, ganadería y pesca
2011	87	50089	Cuarte de Huerva	Indefinido	2	Industria y energía
2011	14	50089	Cuarte de Huerva	Temporal	2	Industria y energía
2011	1	50089	Cuarte de Huerva	Sin clasificar	2	Industria y energía
2011	10	50089	Cuarte de Huerva	Indefinido	3	Construcción
2011	23	50089	Cuarte de Huerva	Temporal	3	Construcción
2011	60	50089	Cuarte de Huerva	Indefinido	4	Servicios
2011	13	50089	Cuarte de Huerva	Temporal	4	Servicios
2011	2	50089	Cuarte de Huerva	Sin clasificar	4	Servicios
2011	19	50095	Ejea de los Caballeros	Indefinido	1	Agricultura, ganadería y pesca
2011	16	50095	Ejea de los Caballeros	Temporal	1	Agricultura, ganadería y pesca
2011	4	50095	Ejea de los Caballeros	Sin clasificar	1	Agricultura, ganadería y pesca
2011	43	50095	Ejea de los Caballeros	Indefinido	2	Industria y energía
2011	15	50095	Ejea de los Caballeros	Temporal	2	Industria y energía
2011	1	50095	Ejea de los Caballeros	Sin clasificar	2	Industria y energía
2011	22	50095	Ejea de los Caballeros	Indefinido	3	Construcción
2011	12	50095	Ejea de los Caballeros	Temporal	3	Construcción
2011	44	50095	Ejea de los Caballeros	Indefinido	4	Servicios
2011	25	50095	Ejea de los Caballeros	Temporal	4	Servicios
2011	1	50095	Ejea de los Caballeros	Sin clasificar	4	Servicios
2011	1	50163	María de Huerva	Temporal	1	Agricultura, ganadería y pesca
2011	13	50163	María de Huerva	Indefinido	2	Industria y energía
2011	3	50163	María de Huerva	Temporal	2	Industria y energía
2011	1	50163	María de Huerva	Sin clasificar	3	Construcción
2011	5	50163	María de Huerva	Indefinido	4	Servicios
2011	6	50163	María de Huerva	Temporal	4	Servicios
2011	2	50163	María de Huerva	Sin clasificar	4	Servicios
2011	1	50182	Muela (La)	Indefinido	1	Agricultura, ganadería y pesca
2011	58	50182	Muela (La)	Indefinido	2	Industria y energía
2011	25	50182	Muela (La)	Temporal	2	Industria y energía
2011	12	50182	Muela (La)	Indefinido	3	Construcción
2011	2	50182	Muela (La)	Temporal	3	Construcción
2011	2	50182	Muela (La)	Sin clasificar	3	Construcción
2011	58	50182	Muela (La)	Indefinido	4	Servicios
2011	18	50182	Muela (La)	Temporal	4	Servicios
2011	1	50182	Muela (La)	Sin clasificar	4	Servicios
2011	92	50219	Puebla de Alfindén (La)	Indefinido	2	Industria y energía
2011	39	50219	Puebla de Alfindén (La)	Temporal	2	Industria y energía
2011	12	50219	Puebla de Alfindén (La)	Indefinido	3	Construcción
2011	12	50219	Puebla de Alfindén (La)	Temporal	3	Construcción
2011	56	50219	Puebla de Alfindén (La)	Indefinido	4	Servicios
2011	21	50219	Puebla de Alfindén (La)	Temporal	4	Servicios
2011	2	50219	Puebla de Alfindén (La)	Sin clasificar	4	Servicios
2011	4	50251	Tarazona	Indefinido	1	Agricultura, ganadería y pesca
2011	1	50251	Tarazona	Temporal	1	Agricultura, ganadería y pesca
2011	2	50251	Tarazona	Sin clasificar	1	Agricultura, ganadería y pesca
2011	24	50251	Tarazona	Indefinido	2	Industria y energía
2011	19	50251	Tarazona	Temporal	2	Industria y energía
2011	11	50251	Tarazona	Indefinido	3	Construcción
2011	4	50251	Tarazona	Temporal	3	Construcción
2011	2	50251	Tarazona	Sin clasificar	3	Construcción
2011	32	50251	Tarazona	Indefinido	4	Servicios
2011	12	50251	Tarazona	Temporal	4	Servicios
2011	1	50251	Tarazona	Sin clasificar	4	Servicios
2011	9	50252	Tauste	Indefinido	1	Agricultura, ganadería y pesca
2011	8	50252	Tauste	Temporal	1	Agricultura, ganadería y pesca
2011	1	50252	Tauste	Sin clasificar	1	Agricultura, ganadería y pesca
2011	29	50252	Tauste	Indefinido	2	Industria y energía
2011	4	50252	Tauste	Temporal	2	Industria y energía
2011	7	50252	Tauste	Indefinido	3	Construcción
2011	6	50252	Tauste	Temporal	3	Construcción
2011	11	50252	Tauste	Indefinido	4	Servicios
2011	8	50252	Tauste	Temporal	4	Servicios
2011	5	50272	Utebo	Temporal	1	Agricultura, ganadería y pesca
2011	1	50272	Utebo	Sin clasificar	1	Agricultura, ganadería y pesca
2011	65	50272	Utebo	Indefinido	2	Industria y energía
2011	22	50272	Utebo	Temporal	2	Industria y energía
2011	10	50272	Utebo	Indefinido	3	Construcción
2011	8	50272	Utebo	Temporal	3	Construcción
2011	58	50272	Utebo	Indefinido	4	Servicios
2011	13	50272	Utebo	Temporal	4	Servicios
2011	1	50272	Utebo	Sin clasificar	4	Servicios
2011	21	50297	Zaragoza	Indefinido	1	Agricultura, ganadería y pesca
2011	21	50297	Zaragoza	Temporal	1	Agricultura, ganadería y pesca
2011	2	50297	Zaragoza	Sin clasificar	1	Agricultura, ganadería y pesca
2011	1074	50297	Zaragoza	Indefinido	2	Industria y energía
2011	277	50297	Zaragoza	Temporal	2	Industria y energía
2011	14	50297	Zaragoza	Sin clasificar	2	Industria y energía
2011	366	50297	Zaragoza	Indefinido	3	Construcción
2011	475	50297	Zaragoza	Temporal	3	Construcción
2011	19	50297	Zaragoza	Sin clasificar	3	Construcción
2011	2685	50297	Zaragoza	Indefinido	4	Servicios
2011	1054	50297	Zaragoza	Temporal	4	Servicios
2011	39	50297	Zaragoza	Sin clasificar	4	Servicios
2011	3	50298	Zuera	Temporal	1	Agricultura, ganadería y pesca
2011	2	50298	Zuera	Sin clasificar	1	Agricultura, ganadería y pesca
2011	35	50298	Zuera	Indefinido	2	Industria y energía
2011	7	50298	Zuera	Temporal	2	Industria y energía
2011	5	50298	Zuera	Indefinido	3	Construcción
2011	3	50298	Zuera	Temporal	3	Construcción
2011	43	50298	Zuera	Indefinido	4	Servicios
2011	10	50298	Zuera	Temporal	4	Servicios
2011	1	50298	Zuera	Sin clasificar	4	Servicios
2010	3	22048	Barbastro	Indefinido	1	Agricultura, ganadería y pesca
2010	2	22048	Barbastro	Temporal	1	Agricultura, ganadería y pesca
2010	36	22048	Barbastro	Indefinido	2	Industria y energía
2010	9	22048	Barbastro	Temporal	2	Industria y energía
2010	1	22048	Barbastro	Sin clasificar	2	Industria y energía
2010	16	22048	Barbastro	Indefinido	3	Construcción
2010	12	22048	Barbastro	Temporal	3	Construcción
2010	1	22048	Barbastro	Sin clasificar	3	Construcción
2010	53	22048	Barbastro	Indefinido	4	Servicios
2010	25	22048	Barbastro	Temporal	4	Servicios
2010	3	22061	Binéfar	Indefinido	1	Agricultura, ganadería y pesca
2010	1	22061	Binéfar	Sin clasificar	1	Agricultura, ganadería y pesca
2010	60	22061	Binéfar	Indefinido	2	Industria y energía
2010	17	22061	Binéfar	Temporal	2	Industria y energía
2010	17	22061	Binéfar	Indefinido	3	Construcción
2010	11	22061	Binéfar	Temporal	3	Construcción
2010	32	22061	Binéfar	Indefinido	4	Servicios
2010	9	22061	Binéfar	Temporal	4	Servicios
2010	8	22112	Fraga	Indefinido	1	Agricultura, ganadería y pesca
2010	22	22112	Fraga	Temporal	1	Agricultura, ganadería y pesca
2010	5	22112	Fraga	Sin clasificar	1	Agricultura, ganadería y pesca
2010	21	22112	Fraga	Indefinido	2	Industria y energía
2010	14	22112	Fraga	Temporal	2	Industria y energía
2010	13	22112	Fraga	Indefinido	3	Construcción
2010	12	22112	Fraga	Temporal	3	Construcción
2010	2	22112	Fraga	Sin clasificar	3	Construcción
2010	34	22112	Fraga	Indefinido	4	Servicios
2010	17	22112	Fraga	Temporal	4	Servicios
2010	18	22125	Huesca	Indefinido	1	Agricultura, ganadería y pesca
2010	8	22125	Huesca	Temporal	1	Agricultura, ganadería y pesca
2010	67	22125	Huesca	Indefinido	2	Industria y energía
2010	15	22125	Huesca	Temporal	2	Industria y energía
2010	51	22125	Huesca	Indefinido	3	Construcción
2010	66	22125	Huesca	Temporal	3	Construcción
2010	2	22125	Huesca	Sin clasificar	3	Construcción
2010	244	22125	Huesca	Indefinido	4	Servicios
2010	115	22125	Huesca	Temporal	4	Servicios
2010	6	22125	Huesca	Sin clasificar	4	Servicios
2010	1	22130	Jaca	Temporal	1	Agricultura, ganadería y pesca
