Municipio código	Municipio nombre	Subespecie ganadería descripción	Especie ganadería descripción	Subespecie ganadería código	Especie ganadería código	Número de cabezas
50170	Monegrillo	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	12143
50170	Monegrillo	Ovejas madres y corderas para reposición	Ovinos	21	2	9758
50171	Moneva	Bovinos de entre uno y dos años	Bovinos	13	1	550
50171	Moneva	Bovinos de menos de un año	Bovinos	14	1	533
50171	Moneva	Cabras madres y chivas de reposición	Caprinos	31	3	41
50171	Moneva	Equinos (caballos, mulas y asnos)	Equinos	41	4	61
50171	Moneva	Gallinas ponedoras	Aves	61	6	20
50171	Moneva	Otros bovinos de dos años o más	Bovinos	12	1	30
50171	Moneva	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	3
50171	Moneva	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	991
50171	Moneva	Ovejas madres y corderas para reposición	Ovinos	21	2	1881
50171	Moneva	Vacas	Bovinos	11	1	122
50172	Monreal de Ariza	Bovinos de entre uno y dos años	Bovinos	13	1	168
50172	Monreal de Ariza	Bovinos de menos de un año	Bovinos	14	1	86
50172	Monreal de Ariza	Cabras madres y chivas de reposición	Caprinos	31	3	215
50172	Monreal de Ariza	Equinos (caballos, mulas y asnos)	Equinos	41	4	3
50172	Monreal de Ariza	Gallinas ponedoras	Aves	61	6	15
50172	Monreal de Ariza	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	23
50172	Monreal de Ariza	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	493
50172	Monreal de Ariza	Ovejas madres y corderas para reposición	Ovinos	21	2	4243
50173	Monterde	Cabras madres y chivas de reposición	Caprinos	31	3	5
50173	Monterde	Colmenas	Colmenas	81	8	32
50173	Monterde	Conejas madres	Conejas madres	71	7	2
50173	Monterde	Equinos (caballos, mulas y asnos)	Equinos	41	4	2
50173	Monterde	Gallinas ponedoras	Aves	61	6	18
50173	Monterde	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	10
50173	Monterde	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	859
50173	Monterde	Ovejas madres y corderas para reposición	Ovinos	21	2	2452
50175	Morata de Jalón	Cabras madres y chivas de reposición	Caprinos	31	3	75
50175	Morata de Jalón	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	340
50175	Morata de Jalón	Equinos (caballos, mulas y asnos)	Equinos	41	4	3
50175	Morata de Jalón	Lechones de menos de 20 kg	Porcinos	52	5	1400
50175	Morata de Jalón	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	6
50175	Morata de Jalón	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	56
50175	Morata de Jalón	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	1000
50175	Morata de Jalón	Ovejas madres y corderas para reposición	Ovinos	21	2	2198
50175	Morata de Jalón	Pollos de carne	Aves	62	6	147000
50176	Morata de Jiloca	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	5
50176	Morata de Jiloca	Ovejas madres y corderas para reposición	Ovinos	21	2	628
50177	Morés	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	20
50177	Morés	Ovejas madres y corderas para reposición	Ovinos	21	2	969
50178	Moros	Cabras madres y chivas de reposición	Caprinos	31	3	10
50178	Moros	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	160
50178	Moros	Equinos (caballos, mulas y asnos)	Equinos	41	4	3
50178	Moros	Lechones de menos de 20 kg	Porcinos	52	5	400
50178	Moros	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	1
50178	Moros	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	15
50178	Moros	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	406
50178	Moros	Ovejas madres y corderas para reposición	Ovinos	21	2	730
50179	Moyuela	Bovinos de entre uno y dos años	Bovinos	13	1	590
50179	Moyuela	Cabras madres y chivas de reposición	Caprinos	31	3	4
50179	Moyuela	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	2000
50179	Moyuela	Lechones de menos de 20 kg	Porcinos	52	5	500
50179	Moyuela	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	31
50179	Moyuela	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	1000
50179	Moyuela	Ovejas madres y corderas para reposición	Ovinos	21	2	1749
50179	Moyuela	Pollos de carne	Aves	62	6	123800
50181	Muel	Bovinos de entre uno y dos años	Bovinos	13	1	100
50181	Muel	Bovinos de menos de un año	Bovinos	14	1	200
50181	Muel	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	15931
50181	Muel	Pollos de carne	Aves	62	6	28000
50182	Muela (La)	Bovinos de entre uno y dos años	Bovinos	13	1	25
50182	Muela (La)	Bovinos de menos de un año	Bovinos	14	1	35
50182	Muela (La)	Cabras madres y chivas de reposición	Caprinos	31	3	31
50182	Muela (La)	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	1600
50182	Muela (La)	Gallinas ponedoras	Aves	61	6	18
50182	Muela (La)	Lechones de menos de 20 kg	Porcinos	52	5	3
50182	Muela (La)	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	8
50182	Muela (La)	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	791
50182	Muela (La)	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	1800
50182	Muela (La)	Ovejas madres y corderas para reposición	Ovinos	21	2	4649
50183	Munébrega	Bovinos de entre uno y dos años	Bovinos	13	1	140
50183	Munébrega	Cabras madres y chivas de reposición	Caprinos	31	3	10
50183	Munébrega	Otros bovinos de dos años o más	Bovinos	12	1	2
50183	Munébrega	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	1
50183	Munébrega	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	9
50183	Munébrega	Ovejas madres y corderas para reposición	Ovinos	21	2	875
50184	Murero	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	508
50184	Murero	Lechones de menos de 20 kg	Porcinos	52	5	1640
50184	Murero	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	14
50185	Murillo de Gállego	Bovinos de entre uno y dos años	Bovinos	13	1	12
50185	Murillo de Gállego	Bovinos de menos de un año	Bovinos	14	1	14
50185	Murillo de Gállego	Cabras madres y chivas de reposición	Caprinos	31	3	65
50185	Murillo de Gállego	Equinos (caballos, mulas y asnos)	Equinos	41	4	16
50185	Murillo de Gállego	Gallinas ponedoras	Aves	61	6	18
50185	Murillo de Gállego	Otros bovinos de dos años o más	Bovinos	12	1	8
50185	Murillo de Gállego	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	4
50185	Murillo de Gállego	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	71
50185	Murillo de Gállego	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	2000
50185	Murillo de Gállego	Ovejas madres y corderas para reposición	Ovinos	21	2	344
50185	Murillo de Gállego	Vacas	Bovinos	11	1	95
50186	Navardún	Cabras madres y chivas de reposición	Caprinos	31	3	45
50186	Navardún	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	2
50186	Navardún	Colmenas	Colmenas	81	8	4
50186	Navardún	Conejas madres	Conejas madres	71	7	2
50186	Navardún	Gallinas ponedoras	Aves	61	6	21
50186	Navardún	Otras aves (pavos, patos, ocas, perdices, codornices, pintadas,...)	Aves	63	6	2006
50186	Navardún	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	1
50186	Navardún	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	11
50186	Navardún	Ovejas madres y corderas para reposición	Ovinos	21	2	667
50186	Navardún	Pollos de carne	Aves	62	6	12
50187	Nigüella	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	19
50187	Nigüella	Ovejas madres y corderas para reposición	Ovinos	21	2	700
50188	Nombrevilla	Bovinos de entre uno y dos años	Bovinos	13	1	10
50188	Nombrevilla	Bovinos de menos de un año	Bovinos	14	1	10
50188	Nombrevilla	Conejas madres	Conejas madres	71	7	1
50188	Nombrevilla	Gallinas ponedoras	Aves	61	6	24
50188	Nombrevilla	Otros bovinos de dos años o más	Bovinos	12	1	84
50188	Nombrevilla	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	2000
50188	Nombrevilla	Ovejas madres y corderas para reposición	Ovinos	21	2	643
50189	Nonaspe	Cabras madres y chivas de reposición	Caprinos	31	3	367
50189	Nonaspe	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	1406
50189	Nonaspe	Conejas madres	Conejas madres	71	7	700
50189	Nonaspe	Gallinas ponedoras	Aves	61	6	6
50189	Nonaspe	Lechones de menos de 20 kg	Porcinos	52	5	1740
50189	Nonaspe	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	2
50189	Nonaspe	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	32
50189	Nonaspe	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	30625
50189	Nonaspe	Ovejas madres y corderas para reposición	Ovinos	21	2	888
50189	Nonaspe	Pollos de carne	Aves	62	6	49000
50190	Novallas	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	80
50190	Novallas	Conejas madres	Conejas madres	71	7	520
50190	Novallas	Lechones de menos de 20 kg	Porcinos	52	5	200
50190	Novallas	Otras aves (pavos, patos, ocas, perdices, codornices, pintadas,...)	Aves	63	6	18140
50190	Novallas	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	2
50190	Novallas	Pollos de carne	Aves	62	6	22000
50191	Novillas	Bovinos de entre uno y dos años	Bovinos	13	1	181
50191	Novillas	Bovinos de menos de un año	Bovinos	14	1	418
50191	Novillas	Cabras madres y chivas de reposición	Caprinos	31	3	21
50191	Novillas	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	1628
50191	Novillas	Gallinas ponedoras	Aves	61	6	40
50191	Novillas	Lechones de menos de 20 kg	Porcinos	52	5	80
50191	Novillas	Otros bovinos de dos años o más	Bovinos	12	1	3
50191	Novillas	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	11
50191	Novillas	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	1270
50191	Novillas	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	7096
50191	Novillas	Ovejas madres y corderas para reposición	Ovinos	21	2	3928
50191	Novillas	Vacas	Bovinos	11	1	212
50192	Nuévalos	Bovinos de entre uno y dos años	Bovinos	13	1	12
50192	Nuévalos	Cabras madres y chivas de reposición	Caprinos	31	3	9
50192	Nuévalos	Gallinas ponedoras	Aves	61	6	12
50192	Nuévalos	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	1
50192	Nuévalos	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	37
50192	Nuévalos	Ovejas madres y corderas para reposición	Ovinos	21	2	1700
50193	Nuez de Ebro	Bovinos de menos de un año	Bovinos	14	1	90
50193	Nuez de Ebro	Gallinas ponedoras	Aves	61	6	80500
50193	Nuez de Ebro	Pollos de carne	Aves	62	6	60000
50195	Orcajo	Colmenas	Colmenas	81	8	10
50196	Orera	Colmenas	Colmenas	81	8	120
50196	Orera	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	14
50196	Orera	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	1600
50196	Orera	Ovejas madres y corderas para reposición	Ovinos	21	2	221
50197	Orés	Cabras madres y chivas de reposición	Caprinos	31	3	16
50197	Orés	Colmenas	Colmenas	81	8	50
50197	Orés	Gallinas ponedoras	Aves	61	6	6
50197	Orés	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	1
50197	Orés	Ovejas madres y corderas para reposición	Ovinos	21	2	1578
50199	Osera de Ebro	Cabras madres y chivas de reposición	Caprinos	31	3	10
50199	Osera de Ebro	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	2
50199	Osera de Ebro	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	200
50199	Osera de Ebro	Ovejas madres y corderas para reposición	Ovinos	21	2	2000
50200	Paniza	Cabras madres y chivas de reposición	Caprinos	31	3	5
50200	Paniza	Ovejas madres y corderas para reposición	Ovinos	21	2	40
50201	Paracuellos de Jiloca	Bovinos de menos de un año	Bovinos	14	1	84
50201	Paracuellos de Jiloca	Cabras madres y chivas de reposición	Caprinos	31	3	1
50201	Paracuellos de Jiloca	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	1
50201	Paracuellos de Jiloca	Ovejas madres y corderas para reposición	Ovinos	21	2	407
50202	Paracuellos de la Ribera	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	20
50203	Pastriz	Gallinas ponedoras	Aves	61	6	10
50203	Pastriz	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	2
50203	Pastriz	Ovejas madres y corderas para reposición	Ovinos	21	2	68
50204	Pedrola	Bovinos de entre uno y dos años	Bovinos	13	1	52
50204	Pedrola	Bovinos de menos de un año	Bovinos	14	1	1530
50204	Pedrola	Cabras madres y chivas de reposición	Caprinos	31	3	25
50204	Pedrola	Colmenas	Colmenas	81	8	5
50204	Pedrola	Conejas madres	Conejas madres	71	7	4
50204	Pedrola	Equinos (caballos, mulas y asnos)	Equinos	41	4	1
50204	Pedrola	Gallinas ponedoras	Aves	61	6	50
50204	Pedrola	Otras aves (pavos, patos, ocas, perdices, codornices, pintadas,...)	Aves	63	6	40
50204	Pedrola	Otros bovinos de dos años o más	Bovinos	12	1	60
50204	Pedrola	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	3
50204	Pedrola	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	225
50204	Pedrola	Ovejas madres y corderas para reposición	Ovinos	21	2	1245
50204	Pedrola	Pollos de carne	Aves	62	6	10
50204	Pedrola	Vacas	Bovinos	11	1	117
50205	Pedrosas (Las)	Cabras madres y chivas de reposición	Caprinos	31	3	15
50205	Pedrosas (Las)	Colmenas	Colmenas	81	8	23
50205	Pedrosas (Las)	Ovejas madres y corderas para reposición	Ovinos	21	2	950
50206	Perdiguera	Bovinos de entre uno y dos años	Bovinos	13	1	300
50206	Perdiguera	Bovinos de menos de un año	Bovinos	14	1	121
50206	Perdiguera	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	1480
50206	Perdiguera	Gallinas ponedoras	Aves	61	6	54
50206	Perdiguera	Lechones de menos de 20 kg	Porcinos	52	5	6000
50206	Perdiguera	Otras aves (pavos, patos, ocas, perdices, codornices, pintadas,...)	Aves	63	6	1500
50206	Perdiguera	Otros bovinos de dos años o más	Bovinos	12	1	1
50206	Perdiguera	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	22
50206	Perdiguera	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	4584
50206	Perdiguera	Ovejas madres y corderas para reposición	Ovinos	21	2	1605
50206	Perdiguera	Pollos de carne	Aves	62	6	20000
50206	Perdiguera	Vacas	Bovinos	11	1	12
50207	Piedratajada	Bovinos de entre uno y dos años	Bovinos	13	1	348
50207	Piedratajada	Bovinos de menos de un año	Bovinos	14	1	87
50207	Piedratajada	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	2884
50207	Piedratajada	Gallinas ponedoras	Aves	61	6	2
50208	Pina de Ebro	Bovinos de entre uno y dos años	Bovinos	13	1	896
50208	Pina de Ebro	Bovinos de menos de un año	Bovinos	14	1	1047
50208	Pina de Ebro	Cabras madres y chivas de reposición	Caprinos	31	3	34
50208	Pina de Ebro	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	500
50208	Pina de Ebro	Colmenas	Colmenas	81	8	201
50208	Pina de Ebro	Equinos (caballos, mulas y asnos)	Equinos	41	4	7
50208	Pina de Ebro	Gallinas ponedoras	Aves	61	6	7
50208	Pina de Ebro	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	47
50208	Pina de Ebro	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	1678
50208	Pina de Ebro	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	15672
50208	Pina de Ebro	Ovejas madres y corderas para reposición	Ovinos	21	2	13399
50208	Pina de Ebro	Vacas	Bovinos	11	1	50
50209	Pinseque	Bovinos de entre uno y dos años	Bovinos	13	1	373
50209	Pinseque	Bovinos de menos de un año	Bovinos	14	1	35
50209	Pinseque	Cabras madres y chivas de reposición	Caprinos	31	3	19
50209	Pinseque	Gallinas ponedoras	Aves	61	6	12
50209	Pinseque	Otras aves (pavos, patos, ocas, perdices, codornices, pintadas,...)	Aves	63	6	2
50209	Pinseque	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	3
50209	Pinseque	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	86
50209	Pinseque	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	3
50209	Pinseque	Ovejas madres y corderas para reposición	Ovinos	21	2	2840
50209	Pinseque	Pollos de carne	Aves	62	6	58929
50209	Pinseque	Vacas	Bovinos	11	1	17
50210	Pintanos (Los)	Bovinos de entre uno y dos años	Bovinos	13	1	92
50210	Pintanos (Los)	Bovinos de menos de un año	Bovinos	14	1	56
50210	Pintanos (Los)	Cabras madres y chivas de reposición	Caprinos	31	3	17
50210	Pintanos (Los)	Otros bovinos de dos años o más	Bovinos	12	1	52
50210	Pintanos (Los)	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	3
50210	Pintanos (Los)	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	29
50210	Pintanos (Los)	Ovejas madres y corderas para reposición	Ovinos	21	2	381
50210	Pintanos (Los)	Vacas	Bovinos	11	1	162
50211	Plasencia de Jalón	Cabras madres y chivas de reposición	Caprinos	31	3	14
50211	Plasencia de Jalón	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	3700
50211	Plasencia de Jalón	Equinos (caballos, mulas y asnos)	Equinos	41	4	1
50211	Plasencia de Jalón	Lechones de menos de 20 kg	Porcinos	52	5	15640
50211	Plasencia de Jalón	Otros caprinos (cabritos, sementales, machos castrados)	Caprinos	32	3	1
50211	Plasencia de Jalón	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	44
50211	Plasencia de Jalón	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	1303
50211	Plasencia de Jalón	Ovejas madres y corderas para reposición	Ovinos	21	2	1405
50211	Plasencia de Jalón	Pollos de carne	Aves	62	6	70000
50212	Pleitas	Otros ovinos (lechales, recentales, sementales, machos castrados)	Ovinos	22	2	3
50212	Pleitas	Ovejas madres y corderas para reposición	Ovinos	21	2	15
50213	Plenas	Cerdas madres y cerdas para reposición de 50 kg y más	Porcinos	51	5	20
50213	Plenas	Colmenas	Colmenas	81	8	180
50213	Plenas	Lechones de menos de 20 kg	Porcinos	52	5	200
50213	Plenas	Otros porcinos (verracos, cebo y reproductores de desecho)	Porcinos	53	5	1601
50213	Plenas	Pollos de carne	Aves	62	6	45000
50214	Pomer	Cabras madres y chivas de reposición	Caprinos	31	3	25
