Mes y año	Mes (código)	Sexo	Edad (grupos quinquenales)	Número de contratos	CCAA nombre
Mayo 2015	201505	Hombres	55-59	1110	Aragón
Mayo 2015	201505	Mujeres	55-59	715	Aragón
Mayo 2015	201505	Hombres	60-64	361	Aragón
Mayo 2015	201505	Mujeres	60-64	242	Aragón
Mayo 2015	201505	Hombres	Más de 64	35	Aragón
Mayo 2015	201505	Mujeres	Más de 64	41	Aragón
Abril 2015	201504	Hombres	16-19	518	Aragón
Abril 2015	201504	Mujeres	16-19	452	Aragón
Abril 2015	201504	Hombres	20-24	2894	Aragón
Abril 2015	201504	Mujeres	20-24	2434	Aragón
Abril 2015	201504	Hombres	25-29	3266	Aragón
Abril 2015	201504	Mujeres	25-29	2785	Aragón
Abril 2015	201504	Hombres	30-34	3214	Aragón
Abril 2015	201504	Mujeres	30-34	2314	Aragón
Abril 2015	201504	Hombres	35-39	3407	Aragón
Abril 2015	201504	Mujeres	35-39	2258	Aragón
Abril 2015	201504	Hombres	40-44	2789	Aragón
Abril 2015	201504	Mujeres	40-44	2152	Aragón
Abril 2015	201504	Hombres	45-49	2123	Aragón
Abril 2015	201504	Mujeres	45-49	1818	Aragón
Abril 2015	201504	Hombres	50-54	1460	Aragón
Abril 2015	201504	Mujeres	50-54	1160	Aragón
Abril 2015	201504	Hombres	55-59	712	Aragón
Abril 2015	201504	Mujeres	55-59	561	Aragón
Abril 2015	201504	Hombres	60-64	307	Aragón
Abril 2015	201504	Mujeres	60-64	175	Aragón
Abril 2015	201504	Hombres	Más de 64	23	Aragón
Abril 2015	201504	Mujeres	Más de 64	31	Aragón
Marzo 2015	201503	Hombres	16-19	465	Aragón
Marzo 2015	201503	Mujeres	16-19	360	Aragón
Marzo 2015	201503	Hombres	20-24	2829	Aragón
Marzo 2015	201503	Mujeres	20-24	2488	Aragón
Marzo 2015	201503	Hombres	25-29	3257	Aragón
Marzo 2015	201503	Mujeres	25-29	2919	Aragón
Marzo 2015	201503	Hombres	30-34	3165	Aragón
Marzo 2015	201503	Mujeres	30-34	2364	Aragón
Marzo 2015	201503	Hombres	35-39	3203	Aragón
Marzo 2015	201503	Mujeres	35-39	2333	Aragón
Marzo 2015	201503	Hombres	40-44	2744	Aragón
Marzo 2015	201503	Mujeres	40-44	2243	Aragón
Marzo 2015	201503	Hombres	45-49	2014	Aragón
Marzo 2015	201503	Mujeres	45-49	1807	Aragón
Marzo 2015	201503	Hombres	50-54	1437	Aragón
Marzo 2015	201503	Mujeres	50-54	1213	Aragón
Marzo 2015	201503	Hombres	55-59	697	Aragón
Marzo 2015	201503	Mujeres	55-59	637	Aragón
Marzo 2015	201503	Hombres	60-64	264	Aragón
Marzo 2015	201503	Mujeres	60-64	172	Aragón
Marzo 2015	201503	Hombres	Más de 64	13	Aragón
Marzo 2015	201503	Mujeres	Más de 64	20	Aragón
Febrero 2015	201502	Hombres	16-19	314	Aragón
Febrero 2015	201502	Mujeres	16-19	265	Aragón
Febrero 2015	201502	Hombres	20-24	2366	Aragón
Febrero 2015	201502	Mujeres	20-24	1908	Aragón
Febrero 2015	201502	Hombres	25-29	2994	Aragón
Febrero 2015	201502	Mujeres	25-29	2505	Aragón
Febrero 2015	201502	Hombres	30-34	2759	Aragón
Febrero 2015	201502	Mujeres	30-34	2096	Aragón
Febrero 2015	201502	Hombres	35-39	2899	Aragón
Febrero 2015	201502	Mujeres	35-39	1935	Aragón
Febrero 2015	201502	Hombres	40-44	2382	Aragón
Febrero 2015	201502	Mujeres	40-44	1852	Aragón
Febrero 2015	201502	Hombres	45-49	1674	Aragón
Febrero 2015	201502	Mujeres	45-49	1691	Aragón
Febrero 2015	201502	Hombres	50-54	1207	Aragón
Febrero 2015	201502	Mujeres	50-54	1116	Aragón
Febrero 2015	201502	Hombres	55-59	569	Aragón
Febrero 2015	201502	Mujeres	55-59	513	Aragón
Febrero 2015	201502	Hombres	60-64	259	Aragón
Febrero 2015	201502	Mujeres	60-64	164	Aragón
Febrero 2015	201502	Hombres	Más de 64	21	Aragón
Febrero 2015	201502	Mujeres	Más de 64	16	Aragón
Enero 2015	201501	Hombres	16-19	367	Aragón
Enero 2015	201501	Mujeres	16-19	287	Aragón
Enero 2015	201501	Hombres	20-24	2490	Aragón
Enero 2015	201501	Mujeres	20-24	2310	Aragón
Enero 2015	201501	Hombres	25-29	3333	Aragón
Enero 2015	201501	Mujeres	25-29	2804	Aragón
Enero 2015	201501	Hombres	30-34	3134	Aragón
Enero 2015	201501	Mujeres	30-34	2296	Aragón
Enero 2015	201501	Hombres	35-39	3180	Aragón
Enero 2015	201501	Mujeres	35-39	2223	Aragón
Enero 2015	201501	Hombres	40-44	2572	Aragón
Enero 2015	201501	Mujeres	40-44	2089	Aragón
Enero 2015	201501	Hombres	45-49	1797	Aragón
Enero 2015	201501	Mujeres	45-49	1792	Aragón
Enero 2015	201501	Hombres	50-54	1304	Aragón
Enero 2015	201501	Mujeres	50-54	1356	Aragón
Enero 2015	201501	Hombres	55-59	635	Aragón
Enero 2015	201501	Mujeres	55-59	661	Aragón
Enero 2015	201501	Hombres	60-64	279	Aragón
Enero 2015	201501	Mujeres	60-64	192	Aragón
Enero 2015	201501	Hombres	Más de 64	12	Aragón
Enero 2015	201501	Mujeres	Más de 64	22	Aragón
Diciembre 2014	201412	Hombres	16-19	362	Aragón
Diciembre 2014	201412	Mujeres	16-19	355	Aragón
Diciembre 2014	201412	Hombres	20-24	2403	Aragón
Diciembre 2014	201412	Mujeres	20-24	2450	Aragón
Diciembre 2014	201412	Hombres	25-29	2890	Aragón
Diciembre 2014	201412	Mujeres	25-29	2707	Aragón
Diciembre 2014	201412	Hombres	30-34	2709	Aragón
Diciembre 2014	201412	Mujeres	30-34	2239	Aragón
Diciembre 2014	201412	Hombres	35-39	2688	Aragón
Diciembre 2014	201412	Mujeres	35-39	2154	Aragón
Diciembre 2014	201412	Hombres	40-44	2220	Aragón
Diciembre 2014	201412	Mujeres	40-44	2025	Aragón
Diciembre 2014	201412	Hombres	45-49	1613	Aragón
Diciembre 2014	201412	Mujeres	45-49	1775	Aragón
Diciembre 2014	201412	Hombres	50-54	1131	Aragón
Diciembre 2014	201412	Mujeres	50-54	1272	Aragón
Diciembre 2014	201412	Hombres	55-59	598	Aragón
Diciembre 2014	201412	Mujeres	55-59	582	Aragón
Diciembre 2014	201412	Hombres	60-64	223	Aragón
Diciembre 2014	201412	Mujeres	60-64	185	Aragón
Diciembre 2014	201412	Hombres	Más de 64	8	Aragón
Diciembre 2014	201412	Mujeres	Más de 64	22	Aragón
Noviembre 2014	201411	Hombres	16-19	327	Aragón
Noviembre 2014	201411	Mujeres	16-19	322	Aragón
Noviembre 2014	201411	Hombres	20-24	2532	Aragón
Noviembre 2014	201411	Mujeres	20-24	2365	Aragón
Noviembre 2014	201411	Hombres	25-29	3040	Aragón
Noviembre 2014	201411	Mujeres	25-29	2743	Aragón
Noviembre 2014	201411	Hombres	30-34	2999	Aragón
Noviembre 2014	201411	Mujeres	30-34	2209	Aragón
Noviembre 2014	201411	Hombres	35-39	2968	Aragón
Noviembre 2014	201411	Mujeres	35-39	2254	Aragón
Noviembre 2014	201411	Hombres	40-44	2323	Aragón
Noviembre 2014	201411	Mujeres	40-44	1989	Aragón
Noviembre 2014	201411	Hombres	45-49	1786	Aragón
Noviembre 2014	201411	Mujeres	45-49	1698	Aragón
Noviembre 2014	201411	Hombres	50-54	1236	Aragón
Noviembre 2014	201411	Mujeres	50-54	1212	Aragón
Noviembre 2014	201411	Hombres	55-59	596	Aragón
Noviembre 2014	201411	Mujeres	55-59	580	Aragón
Noviembre 2014	201411	Hombres	60-64	250	Aragón
Noviembre 2014	201411	Mujeres	60-64	185	Aragón
Noviembre 2014	201411	Hombres	Más de 64	25	Aragón
Noviembre 2014	201411	Mujeres	Más de 64	12	Aragón
Octubre 2014	201410	Hombres	16-19	566	Aragón
Octubre 2014	201410	Mujeres	16-19	561	Aragón
Octubre 2014	201410	Hombres	20-24	3509	Aragón
Octubre 2014	201410	Mujeres	20-24	3123	Aragón
Octubre 2014	201410	Hombres	25-29	3960	Aragón
Octubre 2014	201410	Mujeres	25-29	3549	Aragón
Octubre 2014	201410	Hombres	30-34	3740	Aragón
Octubre 2014	201410	Mujeres	30-34	2801	Aragón
Octubre 2014	201410	Hombres	35-39	3777	Aragón
Octubre 2014	201410	Mujeres	35-39	2938	Aragón
Octubre 2014	201410	Hombres	40-44	2907	Aragón
Octubre 2014	201410	Mujeres	40-44	2562	Aragón
Octubre 2014	201410	Hombres	45-49	2228	Aragón
Octubre 2014	201410	Mujeres	45-49	2244	Aragón
Octubre 2014	201410	Hombres	50-54	1542	Aragón
Octubre 2014	201410	Mujeres	50-54	1495	Aragón
Octubre 2014	201410	Hombres	55-59	774	Aragón
Octubre 2014	201410	Mujeres	55-59	690	Aragón
Octubre 2014	201410	Hombres	60-64	311	Aragón
Octubre 2014	201410	Mujeres	60-64	202	Aragón
Octubre 2014	201410	Hombres	Más de 64	36	Aragón
Octubre 2014	201410	Mujeres	Más de 64	48	Aragón
Septiembre 2014	201409	Hombres	16-19	771	Aragón
Septiembre 2014	201409	Mujeres	16-19	566	Aragón
Septiembre 2014	201409	Hombres	20-24	3641	Aragón
Septiembre 2014	201409	Mujeres	20-24	3122	Aragón
Septiembre 2014	201409	Hombres	25-29	4221	Aragón
Septiembre 2014	201409	Mujeres	25-29	3647	Aragón
Septiembre 2014	201409	Hombres	30-34	4235	Aragón
Septiembre 2014	201409	Mujeres	30-34	2838	Aragón
Septiembre 2014	201409	Hombres	35-39	4270	Aragón
Septiembre 2014	201409	Mujeres	35-39	2929	Aragón
Septiembre 2014	201409	Hombres	40-44	3525	Aragón
Septiembre 2014	201409	Mujeres	40-44	2604	Aragón
Septiembre 2014	201409	Hombres	45-49	2537	Aragón
Septiembre 2014	201409	Mujeres	45-49	2236	Aragón
Septiembre 2014	201409	Hombres	50-54	1649	Aragón
Septiembre 2014	201409	Mujeres	50-54	1471	Aragón
Septiembre 2014	201409	Hombres	55-59	883	Aragón
Septiembre 2014	201409	Mujeres	55-59	714	Aragón
Septiembre 2014	201409	Hombres	60-64	343	Aragón
Septiembre 2014	201409	Mujeres	60-64	288	Aragón
Septiembre 2014	201409	Hombres	Más de 64	43	Aragón
Septiembre 2014	201409	Mujeres	Más de 64	32	Aragón
Agosto 2014	201408	Hombres	16-19	845	Aragón
Agosto 2014	201408	Mujeres	16-19	546	Aragón
Agosto 2014	201408	Hombres	20-24	3172	Aragón
Agosto 2014	201408	Mujeres	20-24	2347	Aragón
Agosto 2014	201408	Hombres	25-29	3309	Aragón
Agosto 2014	201408	Mujeres	25-29	2526	Aragón
Agosto 2014	201408	Hombres	30-34	3435	Aragón
Agosto 2014	201408	Mujeres	30-34	2217	Aragón
Agosto 2014	201408	Hombres	35-39	3369	Aragón
Agosto 2014	201408	Mujeres	35-39	2234	Aragón
Agosto 2014	201408	Hombres	40-44	2803	Aragón
Agosto 2014	201408	Mujeres	40-44	1903	Aragón
Agosto 2014	201408	Hombres	45-49	2121	Aragón
Agosto 2014	201408	Mujeres	45-49	1661	Aragón
Agosto 2014	201408	Hombres	50-54	1402	Aragón
Agosto 2014	201408	Mujeres	50-54	1112	Aragón
Agosto 2014	201408	Hombres	55-59	777	Aragón
Agosto 2014	201408	Mujeres	55-59	571	Aragón
Agosto 2014	201408	Hombres	60-64	250	Aragón
Agosto 2014	201408	Mujeres	60-64	190	Aragón
Agosto 2014	201408	Hombres	Más de 64	39	Aragón
Agosto 2014	201408	Mujeres	Más de 64	32	Aragón
Julio 2014	201407	Hombres	16-19	1302	Aragón
Julio 2014	201407	Mujeres	16-19	958	Aragón
Julio 2014	201407	Hombres	20-24	4328	Aragón
Julio 2014	201407	Mujeres	20-24	3797	Aragón
Julio 2014	201407	Hombres	25-29	4422	Aragón
Julio 2014	201407	Mujeres	25-29	3754	Aragón
Julio 2014	201407	Hombres	30-34	4446	Aragón
Julio 2014	201407	Mujeres	30-34	2882	Aragón
Julio 2014	201407	Hombres	35-39	4393	Aragón
Julio 2014	201407	Mujeres	35-39	2914	Aragón
Julio 2014	201407	Hombres	40-44	3584	Aragón
Julio 2014	201407	Mujeres	40-44	2622	Aragón
Julio 2014	201407	Hombres	45-49	2697	Aragón
Julio 2014	201407	Mujeres	45-49	2288	Aragón
Julio 2014	201407	Hombres	50-54	1790	Aragón
Julio 2014	201407	Mujeres	50-54	1446	Aragón
Julio 2014	201407	Hombres	55-59	952	Aragón
Julio 2014	201407	Mujeres	55-59	733	Aragón
Julio 2014	201407	Hombres	60-64	326	Aragón
Julio 2014	201407	Mujeres	60-64	232	Aragón
Julio 2014	201407	Hombres	Más de 64	33	Aragón
Julio 2014	201407	Mujeres	Más de 64	22	Aragón
Junio 2014	201406	Hombres	16-19	1017	Aragón
Junio 2014	201406	Mujeres	16-19	752	Aragón
Junio 2014	201406	Hombres	20-24	4052	Aragón
Junio 2014	201406	Mujeres	20-24	3357	Aragón
Junio 2014	201406	Hombres	25-29	4173	Aragón
Junio 2014	201406	Mujeres	25-29	3451	Aragón
Junio 2014	201406	Hombres	30-34	4310	Aragón
Junio 2014	201406	Mujeres	30-34	2874	Aragón
Junio 2014	201406	Hombres	35-39	4543	Aragón
Junio 2014	201406	Mujeres	35-39	2933	Aragón
Junio 2014	201406	Hombres	40-44	3715	Aragón
Junio 2014	201406	Mujeres	40-44	2621	Aragón
Junio 2014	201406	Hombres	45-49	2816	Aragón
Junio 2014	201406	Mujeres	45-49	2298	Aragón
Junio 2014	201406	Hombres	50-54	1730	Aragón
Junio 2014	201406	Mujeres	50-54	1424	Aragón
Junio 2014	201406	Hombres	55-59	936	Aragón
Junio 2014	201406	Mujeres	55-59	641	Aragón
Junio 2014	201406	Hombres	60-64	350	Aragón
Junio 2014	201406	Mujeres	60-64	228	Aragón
Junio 2014	201406	Hombres	Más de 64	30	Aragón
Junio 2014	201406	Mujeres	Más de 64	39	Aragón
Mayo 2014	201405	Hombres	16-19	762	Aragón
Mayo 2014	201405	Mujeres	16-19	512	Aragón
Mayo 2014	201405	Hombres	20-24	3556	Aragón
Mayo 2014	201405	Mujeres	20-24	2972	Aragón
Mayo 2014	201405	Hombres	25-29	4376	Aragón
Mayo 2014	201405	Mujeres	25-29	3311	Aragón
Mayo 2014	201405	Hombres	30-34	4555	Aragón
Mayo 2014	201405	Mujeres	30-34	2771	Aragón
Mayo 2014	201405	Hombres	35-39	4990	Aragón
Mayo 2014	201405	Mujeres	35-39	2958	Aragón
Mayo 2014	201405	Hombres	40-44	4007	Aragón
Mayo 2014	201405	Mujeres	40-44	2813	Aragón
Mayo 2014	201405	Hombres	45-49	2783	Aragón
Mayo 2014	201405	Mujeres	45-49	2334	Aragón
Mayo 2014	201405	Hombres	50-54	1794	Aragón
Mayo 2014	201405	Mujeres	50-54	1459	Aragón
Mayo 2014	201405	Hombres	55-59	1025	Aragón
Mayo 2014	201405	Mujeres	55-59	658	Aragón
Mayo 2014	201405	Hombres	60-64	325	Aragón
Mayo 2014	201405	Mujeres	60-64	220	Aragón
Mayo 2014	201405	Hombres	Más de 64	32	Aragón
Mayo 2014	201405	Mujeres	Más de 64	35	Aragón
Abril 2014	201404	Hombres	16-19	386	Aragón
Abril 2014	201404	Mujeres	16-19	352	Aragón
Abril 2014	201404	Hombres	20-24	2555	Aragón
Abril 2014	201404	Mujeres	20-24	2264	Aragón
Abril 2014	201404	Hombres	25-29	3264	Aragón
Abril 2014	201404	Mujeres	25-29	2775	Aragón
Abril 2014	201404	Hombres	30-34	3211	Aragón
Abril 2014	201404	Mujeres	30-34	2356	Aragón
Abril 2014	201404	Hombres	35-39	3308	Aragón
Abril 2014	201404	Mujeres	35-39	2151	Aragón
Abril 2014	201404	Hombres	40-44	2627	Aragón
Abril 2014	201404	Mujeres	40-44	2055	Aragón
Abril 2014	201404	Hombres	45-49	1798	Aragón
Abril 2014	201404	Mujeres	45-49	1634	Aragón
Abril 2014	201404	Hombres	50-54	1102	Aragón
Abril 2014	201404	Mujeres	50-54	1144	Aragón
Abril 2014	201404	Hombres	55-59	620	Aragón
Abril 2014	201404	Mujeres	55-59	502	Aragón
Abril 2014	201404	Hombres	60-64	212	Aragón
Abril 2014	201404	Mujeres	60-64	173	Aragón
Abril 2014	201404	Hombres	Más de 64	26	Aragón
Abril 2014	201404	Mujeres	Más de 64	19	Aragón
Marzo 2014	201403	Hombres	16-19	301	Aragón
Marzo 2014	201403	Mujeres	16-19	268	Aragón
Marzo 2014	201403	Hombres	20-24	2271	Aragón
Marzo 2014	201403	Mujeres	20-24	1980	Aragón
Marzo 2014	201403	Hombres	25-29	3009	Aragón
Marzo 2014	201403	Mujeres	25-29	2466	Aragón
Marzo 2014	201403	Hombres	30-34	2807	Aragón
Marzo 2014	201403	Mujeres	30-34	2058	Aragón
Marzo 2014	201403	Hombres	35-39	2853	Aragón
Marzo 2014	201403	Mujeres	35-39	1896	Aragón
Marzo 2014	201403	Hombres	40-44	2197	Aragón
Marzo 2014	201403	Mujeres	40-44	1692	Aragón
Marzo 2014	201403	Hombres	45-49	1614	Aragón
Marzo 2014	201403	Mujeres	45-49	1426	Aragón
Marzo 2014	201403	Hombres	50-54	981	Aragón
Marzo 2014	201403	Mujeres	50-54	888	Aragón
Marzo 2014	201403	Hombres	55-59	544	Aragón
Marzo 2014	201403	Mujeres	55-59	418	Aragón
Marzo 2014	201403	Hombres	60-64	215	Aragón
Marzo 2014	201403	Mujeres	60-64	140	Aragón
Marzo 2014	201403	Hombres	Más de 64	17	Aragón
Marzo 2014	201403	Mujeres	Más de 64	17	Aragón
Febrero 2014	201402	Hombres	16-19	272	Aragón
Febrero 2014	201402	Mujeres	16-19	242	Aragón
Febrero 2014	201402	Hombres	20-24	2110	Aragón
Febrero 2014	201402	Mujeres	20-24	1792	Aragón
Febrero 2014	201402	Hombres	25-29	2691	Aragón
Febrero 2014	201402	Mujeres	25-29	2296	Aragón
Febrero 2014	201402	Hombres	30-34	2591	Aragón
Febrero 2014	201402	Mujeres	30-34	1857	Aragón
Febrero 2014	201402	Hombres	35-39	2626	Aragón
Febrero 2014	201402	Mujeres	35-39	1854	Aragón
Febrero 2014	201402	Hombres	40-44	1979	Aragón
Febrero 2014	201402	Mujeres	40-44	1640	Aragón
Febrero 2014	201402	Hombres	45-49	1446	Aragón
Febrero 2014	201402	Mujeres	45-49	1399	Aragón
Febrero 2014	201402	Hombres	50-54	904	Aragón
Febrero 2014	201402	Mujeres	50-54	934	Aragón
Febrero 2014	201402	Hombres	55-59	510	Aragón
Febrero 2014	201402	Mujeres	55-59	433	Aragón
Febrero 2014	201402	Hombres	60-64	221	Aragón
Febrero 2014	201402	Mujeres	60-64	155	Aragón
Febrero 2014	201402	Hombres	Más de 64	12	Aragón
Febrero 2014	201402	Mujeres	Más de 64	19	Aragón
Enero 2014	201401	Hombres	16-19	329	Aragón
Enero 2014	201401	Mujeres	16-19	245	Aragón
Enero 2014	201401	Hombres	20-24	2304	Aragón
Enero 2014	201401	Mujeres	20-24	1889	Aragón
Enero 2014	201401	Hombres	25-29	2928	Aragón
Enero 2014	201401	Mujeres	25-29	2443	Aragón
Enero 2014	201401	Hombres	30-34	2900	Aragón
Enero 2014	201401	Mujeres	30-34	2065	Aragón
Enero 2014	201401	Hombres	35-39	2917	Aragón
Enero 2014	201401	Mujeres	35-39	1983	Aragón
Enero 2014	201401	Hombres	40-44	2202	Aragón
Enero 2014	201401	Mujeres	40-44	1784	Aragón
Enero 2014	201401	Hombres	45-49	1572	Aragón
Enero 2014	201401	Mujeres	45-49	1530	Aragón
Enero 2014	201401	Hombres	50-54	1004	Aragón
Enero 2014	201401	Mujeres	50-54	1009	Aragón
Enero 2014	201401	Hombres	55-59	526	Aragón
Enero 2014	201401	Mujeres	55-59	472	Aragón
Enero 2014	201401	Hombres	60-64	236	Aragón
Enero 2014	201401	Mujeres	60-64	151	Aragón
Enero 2014	201401	Hombres	Más de 64	20	Aragón
Enero 2014	201401	Mujeres	Más de 64	10	Aragón
Diciembre 2013	201312	Hombres	16-19	286	Aragón
Diciembre 2013	201312	Mujeres	16-19	290	Aragón
Diciembre 2013	201312	Hombres	20-24	2265	Aragón
Diciembre 2013	201312	Mujeres	20-24	2351	Aragón
Diciembre 2013	201312	Hombres	25-29	2744	Aragón
Diciembre 2013	201312	Mujeres	25-29	2538	Aragón
Diciembre 2013	201312	Hombres	30-34	2555	Aragón
Diciembre 2013	201312	Mujeres	30-34	2111	Aragón
Diciembre 2013	201312	Hombres	35-39	2676	Aragón
Diciembre 2013	201312	Mujeres	35-39	2019	Aragón
Diciembre 2013	201312	Hombres	40-44	1950	Aragón
Diciembre 2013	201312	Mujeres	40-44	1789	Aragón
Diciembre 2013	201312	Hombres	45-49	1402	Aragón
Diciembre 2013	201312	Mujeres	45-49	1539	Aragón
Diciembre 2013	201312	Hombres	50-54	951	Aragón
Diciembre 2013	201312	Mujeres	50-54	1041	Aragón
Diciembre 2013	201312	Hombres	55-59	521	Aragón
Diciembre 2013	201312	Mujeres	55-59	490	Aragón
Diciembre 2013	201312	Hombres	60-64	185	Aragón
Diciembre 2013	201312	Mujeres	60-64	141	Aragón
Diciembre 2013	201312	Hombres	Más de 64	17	Aragón
Diciembre 2013	201312	Mujeres	Más de 64	16	Aragón
Noviembre 2013	201311	Hombres	16-19	278	Aragón
Noviembre 2013	201311	Mujeres	16-19	260	Aragón
Noviembre 2013	201311	Hombres	20-24	2296	Aragón
Noviembre 2013	201311	Mujeres	20-24	2114	Aragón
Noviembre 2013	201311	Hombres	25-29	2898	Aragón
Noviembre 2013	201311	Mujeres	25-29	2549	Aragón
Noviembre 2013	201311	Hombres	30-34	2745	Aragón
Noviembre 2013	201311	Mujeres	30-34	2036	Aragón
Noviembre 2013	201311	Hombres	35-39	2771	Aragón
Noviembre 2013	201311	Mujeres	35-39	1956	Aragón
Noviembre 2013	201311	Hombres	40-44	2118	Aragón
Noviembre 2013	201311	Mujeres	40-44	1829	Aragón
Noviembre 2013	201311	Hombres	45-49	1516	Aragón
Noviembre 2013	201311	Mujeres	45-49	1452	Aragón
Noviembre 2013	201311	Hombres	50-54	1094	Aragón
Noviembre 2013	201311	Mujeres	50-54	976	Aragón
Noviembre 2013	201311	Hombres	55-59	615	Aragón
Noviembre 2013	201311	Mujeres	55-59	402	Aragón
Noviembre 2013	201311	Hombres	60-64	198	Aragón
Noviembre 2013	201311	Mujeres	60-64	154	Aragón
Noviembre 2013	201311	Hombres	Más de 64	14	Aragón
Noviembre 2013	201311	Mujeres	Más de 64	14	Aragón
Octubre 2013	201310	Hombres	16-19	588	Aragón
Octubre 2013	201310	Mujeres	16-19	460	Aragón
Octubre 2013	201310	Hombres	20-24	3270	Aragón
Octubre 2013	201310	Mujeres	20-24	3070	Aragón
Octubre 2013	201310	Hombres	25-29	3952	Aragón
Octubre 2013	201310	Mujeres	25-29	3459	Aragón
Octubre 2013	201310	Hombres	30-34	3681	Aragón
Octubre 2013	201310	Mujeres	30-34	2739	Aragón
Octubre 2013	201310	Hombres	35-39	3723	Aragón
Octubre 2013	201310	Mujeres	35-39	2466	Aragón
Octubre 2013	201310	Hombres	40-44	2930	Aragón
Octubre 2013	201310	Mujeres	40-44	2359	Aragón
Octubre 2013	201310	Hombres	45-49	2071	Aragón
Octubre 2013	201310	Mujeres	45-49	2034	Aragón
Octubre 2013	201310	Hombres	50-54	1413	Aragón
Octubre 2013	201310	Mujeres	50-54	1328	Aragón
Octubre 2013	201310	Hombres	55-59	711	Aragón
Octubre 2013	201310	Mujeres	55-59	604	Aragón
Octubre 2013	201310	Hombres	60-64	258	Aragón
Octubre 2013	201310	Mujeres	60-64	231	Aragón
Octubre 2013	201310	Hombres	Más de 64	37	Aragón
Octubre 2013	201310	Mujeres	Más de 64	26	Aragón
Septiembre 2013	201309	Hombres	16-19	685	Aragón
Septiembre 2013	201309	Mujeres	16-19	455	Aragón
Septiembre 2013	201309	Hombres	20-24	3329	Aragón
Septiembre 2013	201309	Mujeres	20-24	2680	Aragón
Septiembre 2013	201309	Hombres	25-29	3757	Aragón
Septiembre 2013	201309	Mujeres	25-29	3312	Aragón
Septiembre 2013	201309	Hombres	30-34	3812	Aragón
Septiembre 2013	201309	Mujeres	30-34	2609	Aragón
Septiembre 2013	201309	Hombres	35-39	3851	Aragón
Septiembre 2013	201309	Mujeres	35-39	2389	Aragón
Septiembre 2013	201309	Hombres	40-44	2954	Aragón
Septiembre 2013	201309	Mujeres	40-44	2270	Aragón
Septiembre 2013	201309	Hombres	45-49	2061	Aragón
Septiembre 2013	201309	Mujeres	45-49	1883	Aragón
Septiembre 2013	201309	Hombres	50-54	1389	Aragón
Septiembre 2013	201309	Mujeres	50-54	1266	Aragón
Septiembre 2013	201309	Hombres	55-59	736	Aragón
Septiembre 2013	201309	Mujeres	55-59	558	Aragón
Septiembre 2013	201309	Hombres	60-64	229	Aragón
Septiembre 2013	201309	Mujeres	60-64	211	Aragón
Septiembre 2013	201309	Hombres	Más de 64	21	Aragón
Septiembre 2013	201309	Mujeres	Más de 64	31	Aragón
Agosto 2013	201308	Hombres	16-19	662	Aragón
Agosto 2013	201308	Mujeres	16-19	445	Aragón
Agosto 2013	201308	Hombres	20-24	2875	Aragón
Agosto 2013	201308	Mujeres	20-24	2105	Aragón
Agosto 2013	201308	Hombres	25-29	3189	Aragón
Agosto 2013	201308	Mujeres	25-29	2303	Aragón
Agosto 2013	201308	Hombres	30-34	3092	Aragón
Agosto 2013	201308	Mujeres	30-34	1987	Aragón
