Municipio código	Municipio nombre	Año	Orden	Siglas	Concejales
44064	Cascante del Río	2011	1	PP	2
44064	Cascante del Río	2011	2	PSOE	0
44064	Cascante del Río	2011	3	PAR	1
44064	Cascante del Río	2011	4	CHA	0
44064	Cascante del Río	2015	1	PP	2
44064	Cascante del Río	2015	2	PSOE	0
44064	Cascante del Río	2015	4	PAR	1
44064	Cascante del Río	2015	7	CHA	0
44065	Castejón de Tornos	2007	1	PSOE	0
44065	Castejón de Tornos	2007	3	PAR	1
44065	Castejón de Tornos	2011	1	PP	0
44065	Castejón de Tornos	2011	3	PAR	3
44065	Castejón de Tornos	2015	4	PAR	3
44066	Castel de Cabra	2007	1	PSOE	4
44066	Castel de Cabra	2007	2	PP	0
44066	Castel de Cabra	2007	3	PAR	1
44066	Castel de Cabra	2007	4	CHA	0
44066	Castel de Cabra	2011	1	PP	1
44066	Castel de Cabra	2011	2	PSOE	4
44066	Castel de Cabra	2011	3	PAR	0
44066	Castel de Cabra	2015	1	PP	1
44066	Castel de Cabra	2015	2	PSOE	4
44066	Castel de Cabra	2015	12	COMPROMISO CON ARAGON	0
44067	Castelnou	2007	1	PSOE	0
44067	Castelnou	2007	2	PP	0
44067	Castelnou	2007	3	PAR	3
44067	Castelnou	2007	4	CHA	0
44067	Castelnou	2007	5	IU	1
44067	Castelnou	2007	37	CDIG	1
44067	Castelnou	2011	1	PP	0
44067	Castelnou	2011	2	PSOE	0
44067	Castelnou	2011	3	PAR	5
44067	Castelnou	2015	1	PP	1
44067	Castelnou	2015	2	PSOE	0
44067	Castelnou	2015	4	PAR	4
44067	Castelnou	2015	7	CHA	0
44067	Castelnou	2015	16	G:IU-LV	0
44068	Castelserás	2007	1	PSOE	4
44068	Castelserás	2007	2	PP	3
44068	Castelserás	2007	3	PAR	0
44068	Castelserás	2011	1	PP	3
44068	Castelserás	2011	2	PSOE	3
44068	Castelserás	2011	3	PAR	1
44068	Castelserás	2015	1	PP	3
44068	Castelserás	2015	2	PSOE	3
44068	Castelserás	2015	4	PAR	1
44070	Castellar (El)	2007	1	PSOE	0
44070	Castellar (El)	2007	2	PP	1
44070	Castellar (El)	2007	3	PAR	0
44070	Castellar (El)	2011	1	PP	2
44070	Castellar (El)	2011	2	PSOE	0
44070	Castellar (El)	2011	3	PAR	1
44070	Castellar (El)	2015	1	PP	2
44070	Castellar (El)	2015	2	PSOE	0
44070	Castellar (El)	2015	4	PAR	1
44071	Castellote	2007	1	PSOE	1
44071	Castellote	2007	2	PP	1
44071	Castellote	2007	3	PAR	5
44071	Castellote	2011	1	PP	1
44071	Castellote	2011	2	PSOE	1
44071	Castellote	2011	3	PAR	5
44071	Castellote	2015	1	PP	2
44071	Castellote	2015	4	PAR	5
44074	Cedrillas	2007	1	PSOE	3
44074	Cedrillas	2007	2	PP	2
44074	Cedrillas	2007	3	PAR	2
44074	Cedrillas	2007	4	CHA	0
44074	Cedrillas	2011	1	PP	2
44074	Cedrillas	2011	2	PSOE	5
44074	Cedrillas	2011	4	CHA	0
44074	Cedrillas	2015	1	PP	2
44074	Cedrillas	2015	2	PSOE	5
44075	Celadas	2007	1	PSOE	4
44075	Celadas	2007	2	PP	3
44075	Celadas	2007	3	PAR	0
44075	Celadas	2011	1	PP	4
44075	Celadas	2011	2	PSOE	3
44075	Celadas	2011	3	PAR	0
44075	Celadas	2011	4	CHA	0
44075	Celadas	2015	1	PP	5
44075	Celadas	2015	2	PSOE	2
44076	Cella	2007	1	PSOE	5
44076	Cella	2007	2	PP	6
44076	Cella	2007	3	PAR	0
44076	Cella	2007	4	CHA	0
44076	Cella	2007	5	IU	0
44076	Cella	2011	1	PP	6
44076	Cella	2011	2	PSOE	5
44076	Cella	2011	3	PAR	0
44076	Cella	2011	5	IU	0
44076	Cella	2011	7	COMPROMISO CON ARAGON	0
44076	Cella	2015	1	PP	4
44076	Cella	2015	2	PSOE	5
44076	Cella	2015	4	PAR	1
44076	Cella	2015	16	G:IU-LV	1
44077	Cerollera (La)	2007	1	PSOE	5
44077	Cerollera (La)	2007	2	PP	0
44077	Cerollera (La)	2007	3	PAR	0
44077	Cerollera (La)	2011	1	PP	0
44077	Cerollera (La)	2011	2	PSOE	5
44077	Cerollera (La)	2015	1	PP	0
44077	Cerollera (La)	2015	2	PSOE	5
44077	Cerollera (La)	2015	4	PAR	0
44080	Codoñera (La)	2007	1	PSOE	3
44080	Codoñera (La)	2007	3	PAR	4
44080	Codoñera (La)	2011	2	PSOE	3
44080	Codoñera (La)	2011	3	PAR	4
44080	Codoñera (La)	2015	2	PSOE	2
44080	Codoñera (La)	2015	4	PAR	5
44082	Corbalán	2007	1	PSOE	0
44082	Corbalán	2007	2	PP	1
44082	Corbalán	2007	3	PAR	0
44082	Corbalán	2011	1	PP	2
44082	Corbalán	2011	2	PSOE	1
44082	Corbalán	2011	3	PAR	0
44082	Corbalán	2011	4	CHA	0
44082	Corbalán	2015	1	PP	4
44082	Corbalán	2015	2	PSOE	0
44082	Corbalán	2015	4	PAR	0
44082	Corbalán	2015	93	PNP	1
44084	Cortes de Aragón	2007	1	PSOE	4
44084	Cortes de Aragón	2007	2	PP	1
44084	Cortes de Aragón	2007	3	PAR	0
44084	Cortes de Aragón	2007	4	CHA	0
44084	Cortes de Aragón	2011	1	PP	1
44084	Cortes de Aragón	2011	2	PSOE	2
44084	Cortes de Aragón	2015	1	PP	2
44084	Cortes de Aragón	2015	2	PSOE	1
44085	Cosa	2007	1	PSOE	0
44085	Cosa	2007	2	PP	1
44085	Cosa	2007	3	PAR	0
44085	Cosa	2011	1	PP	3
44085	Cosa	2011	3	PAR	0
44085	Cosa	2011	4	CHA	0
44085	Cosa	2015	1	PP	3
44085	Cosa	2015	4	PAR	0
44085	Cosa	2015	7	CHA	0
44086	Cretas	2007	1	PSOE	3
44086	Cretas	2007	2	PP	2
44086	Cretas	2007	3	PAR	1
44086	Cretas	2007	4	CHA	1
44086	Cretas	2011	1	PP	4
44086	Cretas	2011	2	PSOE	1
44086	Cretas	2011	3	PAR	1
44086	Cretas	2011	4	CHA	1
44086	Cretas	2015	1	PP	4
44086	Cretas	2015	2	PSOE	1
44086	Cretas	2015	4	PAR	1
44086	Cretas	2015	7	CHA	1
44087	Crivillén	2007	1	PSOE	2
44087	Crivillén	2007	2	PP	1
44087	Crivillén	2007	3	PAR	2
44087	Crivillén	2007	4	CHA	0
44087	Crivillén	2007	5	IU	0
44087	Crivillén	2011	1	PP	1
44087	Crivillén	2011	2	PSOE	0
44087	Crivillén	2011	3	PAR	2
44087	Crivillén	2015	1	PP	0
44087	Crivillén	2015	2	PSOE	1
44087	Crivillén	2015	4	PAR	2
44087	Crivillén	2015	7	CHA	0
44088	Cuba (La)	2007	1	PSOE	1
44088	Cuba (La)	2007	2	PP	0
44088	Cuba (La)	2007	3	PAR	0
44088	Cuba (La)	2011	1	PP	1
44088	Cuba (La)	2011	2	PSOE	2
44088	Cuba (La)	2011	3	PAR	0
44088	Cuba (La)	2015	1	PP	1
44088	Cuba (La)	2015	2	PSOE	2
44088	Cuba (La)	2015	4	PAR	0
44089	Cubla	2007	1	PSOE	0
44089	Cubla	2007	2	PP	0
44089	Cubla	2007	3	PAR	1
44089	Cubla	2011	1	PP	2
44089	Cubla	2011	2	PSOE	0
44089	Cubla	2011	3	PAR	1
44089	Cubla	2015	1	PP	2
44089	Cubla	2015	2	PSOE	0
44089	Cubla	2015	4	PAR	1
44090	Cucalón	2007	1	PSOE	0
44090	Cucalón	2007	2	PP	0
44090	Cucalón	2007	3	PAR	0
44090	Cucalón	2007	4	CHA	1
44090	Cucalón	2011	1	PP	3
44090	Cucalón	2011	2	PSOE	0
44090	Cucalón	2011	3	PAR	2
44090	Cucalón	2015	2	PSOE	1
44090	Cucalón	2015	4	PAR	4
44092	Cuervo (El)	2007	1	PSOE	0
44092	Cuervo (El)	2007	2	PP	4
44092	Cuervo (El)	2007	3	PAR	1
44092	Cuervo (El)	2007	4	CHA	0
44092	Cuervo (El)	2011	1	PP	3
44092	Cuervo (El)	2011	2	PSOE	1
44092	Cuervo (El)	2011	3	PAR	1
44092	Cuervo (El)	2015	1	PP	2
44092	Cuervo (El)	2015	2	PSOE	1
44092	Cuervo (El)	2015	4	PAR	0
44093	Cuevas de Almudén	2007	1	PSOE	5
44093	Cuevas de Almudén	2007	2	PP	0
44093	Cuevas de Almudén	2011	1	PP	1
44093	Cuevas de Almudén	2011	2	PSOE	1
44093	Cuevas de Almudén	2011	4	CHA	3
44093	Cuevas de Almudén	2011	7	COMPROMISO CON ARAGON	0
44093	Cuevas de Almudén	2015	1	PP	0
44093	Cuevas de Almudén	2015	2	PSOE	3
44093	Cuevas de Almudén	2015	7	CHA	1
44093	Cuevas de Almudén	2015	12	COMPROMISO CON ARAGON	1
44094	Cuevas Labradas	2007	1	PSOE	1
44094	Cuevas Labradas	2007	2	PP	4
44094	Cuevas Labradas	2007	3	PAR	0
44094	Cuevas Labradas	2007	4	CHA	0
44094	Cuevas Labradas	2011	1	PP	4
44094	Cuevas Labradas	2011	2	PSOE	1
44094	Cuevas Labradas	2011	3	PAR	0
44094	Cuevas Labradas	2011	4	CHA	0
44094	Cuevas Labradas	2015	1	PP	3
44094	Cuevas Labradas	2015	2	PSOE	1
44094	Cuevas Labradas	2015	4	PAR	1
44096	Ejulve	2007	1	PSOE	1
44096	Ejulve	2007	2	PP	1
44096	Ejulve	2007	3	PAR	2
44096	Ejulve	2007	4	CHA	1
44096	Ejulve	2011	1	PP	1
44096	Ejulve	2011	2	PSOE	2
44096	Ejulve	2011	3	PAR	1
44096	Ejulve	2011	4	CHA	1
44096	Ejulve	2011	5	IU	0
44096	Ejulve	2015	1	PP	1
44096	Ejulve	2015	2	PSOE	2
44096	Ejulve	2015	4	PAR	0
44096	Ejulve	2015	7	CHA	1
44096	Ejulve	2015	16	G:IU-LV	1
44097	Escorihuela	2007	1	PSOE	0
44097	Escorihuela	2007	2	PP	0
44097	Escorihuela	2007	3	PAR	5
44097	Escorihuela	2007	4	CHA	0
44097	Escorihuela	2011	1	PP	0
44097	Escorihuela	2011	2	PSOE	0
44097	Escorihuela	2011	3	PAR	0
44097	Escorihuela	2011	7	COMPROMISO CON ARAGON	5
44097	Escorihuela	2015	1	PP	1
44097	Escorihuela	2015	2	PSOE	0
44097	Escorihuela	2015	4	PAR	0
44097	Escorihuela	2015	12	COMPROMISO CON ARAGON	4
44099	Escucha	2007	1	PSOE	4
44099	Escucha	2007	2	PP	1
44099	Escucha	2007	3	PAR	0
44099	Escucha	2007	4	CHA	4
44099	Escucha	2011	1	PP	2
44099	Escucha	2011	2	PSOE	3
44099	Escucha	2011	3	PAR	0
44099	Escucha	2011	4	CHA	4
44099	Escucha	2011	7	COMPROMISO CON ARAGON	0
44099	Escucha	2015	1	PP	1
44099	Escucha	2015	2	PSOE	0
44099	Escucha	2015	7	CHA	4
44099	Escucha	2015	64	C.S.I.E	2
44100	Estercuel	2007	1	PSOE	1
44100	Estercuel	2007	2	PP	2
44100	Estercuel	2007	3	PAR	4
44100	Estercuel	2011	1	PP	2
44100	Estercuel	2011	2	PSOE	3
44100	Estercuel	2011	7	COMPROMISO CON ARAGON	2
44100	Estercuel	2015	1	PP	1
44100	Estercuel	2015	2	PSOE	4
44100	Estercuel	2015	4	PAR	0
44100	Estercuel	2015	12	COMPROMISO CON ARAGON	0
44101	Ferreruela de Huerva	2007	1	PSOE	1
44101	Ferreruela de Huerva	2007	2	PP	0
44101	Ferreruela de Huerva	2007	3	PAR	0
44101	Ferreruela de Huerva	2011	1	PP	0
44101	Ferreruela de Huerva	2011	2	PSOE	1
44101	Ferreruela de Huerva	2011	3	PAR	2
44101	Ferreruela de Huerva	2015	4	PAR	1
44102	Fonfría	2007	1	PSOE	1
44102	Fonfría	2007	2	PP	0
44102	Fonfría	2007	3	PAR	0
44102	Fonfría	2007	4	CHA	0
44102	Fonfría	2011	2	PSOE	1
44102	Fonfría	2015	4	PAR	1
44103	Formiche Alto	2007	1	PSOE	1
44103	Formiche Alto	2007	2	PP	0
44103	Formiche Alto	2007	3	PAR	4
44103	Formiche Alto	2007	4	CHA	0
44103	Formiche Alto	2007	5	IU	0
44103	Formiche Alto	2011	1	PP	0
44103	Formiche Alto	2011	2	PSOE	1
44103	Formiche Alto	2011	3	PAR	4
44103	Formiche Alto	2015	1	PP	0
44103	Formiche Alto	2015	2	PSOE	1
44103	Formiche Alto	2015	4	PAR	4
44105	Fórnoles	2007	1	PSOE	0
44105	Fórnoles	2007	2	PP	4
44105	Fórnoles	2007	3	PAR	1
44105	Fórnoles	2007	4	CHA	0
44105	Fórnoles	2011	1	PP	4
44105	Fórnoles	2011	2	PSOE	0
44105	Fórnoles	2011	3	PAR	1
44105	Fórnoles	2015	1	PP	2
44105	Fórnoles	2015	2	PSOE	0
44105	Fórnoles	2015	4	PAR	1
44106	Fortanete	2007	1	PSOE	2
44106	Fortanete	2007	2	PP	1
44106	Fortanete	2007	3	PAR	2
44106	Fortanete	2007	4	CHA	0
44106	Fortanete	2011	1	PP	1
44106	Fortanete	2011	2	PSOE	3
44106	Fortanete	2011	3	PAR	1
44106	Fortanete	2011	4	CHA	0
44106	Fortanete	2011	5	IU	0
44106	Fortanete	2015	1	PP	1
44106	Fortanete	2015	4	PAR	1
44106	Fortanete	2015	5	C's	1
44107	Foz-Calanda	2007	1	PSOE	6
44107	Foz-Calanda	2007	2	PP	1
44107	Foz-Calanda	2011	1	PP	2
44107	Foz-Calanda	2011	2	PSOE	3
44107	Foz-Calanda	2011	3	PAR	2
44107	Foz-Calanda	2015	2	PSOE	7
44108	Fresneda (La)	2007	1	PSOE	2
44108	Fresneda (La)	2007	2	PP	4
44108	Fresneda (La)	2007	3	PAR	1
44108	Fresneda (La)	2007	4	CHA	0
44108	Fresneda (La)	2011	1	PP	3
44108	Fresneda (La)	2011	2	PSOE	2
44108	Fresneda (La)	2011	3	PAR	2
44108	Fresneda (La)	2011	4	CHA	0
44108	Fresneda (La)	2015	1	PP	3
44108	Fresneda (La)	2015	2	PSOE	1
44108	Fresneda (La)	2015	4	PAR	3
44109	Frías de Albarracín	2007	1	PSOE	4
44109	Frías de Albarracín	2007	2	PP	0
44109	Frías de Albarracín	2007	3	PAR	1
44109	Frías de Albarracín	2007	4	CHA	0
44109	Frías de Albarracín	2007	5	IU	0
44109	Frías de Albarracín	2011	1	PP	0
44109	Frías de Albarracín	2011	2	PSOE	2
44109	Frías de Albarracín	2011	3	PAR	3
44109	Frías de Albarracín	2011	4	CHA	0
44109	Frías de Albarracín	2015	1	PP	0
44109	Frías de Albarracín	2015	2	PSOE	3
44109	Frías de Albarracín	2015	4	PAR	2
44109	Frías de Albarracín	2015	7	CHA	0
44109	Frías de Albarracín	2015	12	COMPROMISO CON ARAGON	0
44110	Fuenferrada	2007	1	PSOE	0
44110	Fuenferrada	2007	2	PP	1
44110	Fuenferrada	2007	3	PAR	0
44110	Fuenferrada	2011	1	PP	0
44110	Fuenferrada	2011	7	COMPROMISO CON ARAGON	1
44110	Fuenferrada	2015	1	PP	3
44110	Fuenferrada	2015	2	PSOE	0
44110	Fuenferrada	2015	4	PAR	0
44110	Fuenferrada	2015	12	COMPROMISO CON ARAGON	0
44111	Fuentes Calientes	2007	2	PP	1
44111	Fuentes Calientes	2007	3	PAR	2
44111	Fuentes Calientes	2007	4	CHA	1
44111	Fuentes Calientes	2007	5	IU	1
44111	Fuentes Calientes	2011	1	PP	2
44111	Fuentes Calientes	2011	2	PSOE	2
44111	Fuentes Calientes	2011	3	PAR	0
44111	Fuentes Calientes	2011	4	CHA	1
44111	Fuentes Calientes	2011	5	IU	0
44111	Fuentes Calientes	2015	1	PP	1
44111	Fuentes Calientes	2015	2	PSOE	2
44111	Fuentes Calientes	2015	4	PAR	0
44111	Fuentes Calientes	2015	7	CHA	1
44111	Fuentes Calientes	2015	16	G:IU-LV	1
44112	Fuentes Claras	2007	1	PSOE	4
44112	Fuentes Claras	2007	3	PAR	3
44112	Fuentes Claras	2011	2	PSOE	4
44112	Fuentes Claras	2011	3	PAR	3
44112	Fuentes Claras	2015	4	PAR	7
44113	Fuentes de Rubielos	2007	1	PSOE	1
44113	Fuentes de Rubielos	2007	2	PP	0
44113	Fuentes de Rubielos	2007	3	PAR	0
44113	Fuentes de Rubielos	2007	4	CHA	0
44113	Fuentes de Rubielos	2007	5	IU	4
44113	Fuentes de Rubielos	2011	2	PSOE	3
44113	Fuentes de Rubielos	2011	3	PAR	0
44113	Fuentes de Rubielos	2011	5	IU	2
44113	Fuentes de Rubielos	2015	1	PP	0
44113	Fuentes de Rubielos	2015	2	PSOE	1
44113	Fuentes de Rubielos	2015	4	PAR	0
44113	Fuentes de Rubielos	2015	16	G:IU-LV	4
44114	Fuentespalda	2007	1	PSOE	2
44114	Fuentespalda	2007	2	PP	2
44114	Fuentespalda	2007	3	PAR	3
44114	Fuentespalda	2011	1	PP	3
44114	Fuentespalda	2011	2	PSOE	1
44114	Fuentespalda	2011	3	PAR	3
44114	Fuentespalda	2015	2	PSOE	2
44114	Fuentespalda	2015	4	PAR	5
44115	Galve	2007	1	PSOE	1
44115	Galve	2007	2	PP	3
44115	Galve	2007	3	PAR	1
44115	Galve	2011	1	PP	2
44115	Galve	2011	2	PSOE	1
44115	Galve	2011	3	PAR	2
44115	Galve	2011	4	CHA	0
44115	Galve	2015	1	PP	2
44115	Galve	2015	2	PSOE	1
44115	Galve	2015	4	PAR	2
44115	Galve	2015	7	CHA	0
44115	Galve	2015	10	EB	0
44116	Gargallo	2007	1	PSOE	0
44116	Gargallo	2007	2	PP	0
44116	Gargallo	2007	3	PAR	5
44116	Gargallo	2007	4	CHA	0
44116	Gargallo	2011	1	PP	0
44116	Gargallo	2011	3	PAR	0
44116	Gargallo	2011	7	COMPROMISO CON ARAGON	5
44116	Gargallo	2015	1	PP	0
44116	Gargallo	2015	2	PSOE	0
44116	Gargallo	2015	4	PAR	1
44116	Gargallo	2015	7	CHA	0
44116	Gargallo	2015	12	COMPROMISO CON ARAGON	4
44117	Gea de Albarracín	2007	1	PSOE	3
44117	Gea de Albarracín	2007	2	PP	1
44117	Gea de Albarracín	2007	3	PAR	3
44117	Gea de Albarracín	2011	1	PP	1
44117	Gea de Albarracín	2011	2	PSOE	3
44117	Gea de Albarracín	2011	3	PAR	3
44117	Gea de Albarracín	2015	1	PP	1
44117	Gea de Albarracín	2015	2	PSOE	2
44117	Gea de Albarracín	2015	4	PAR	4
44118	Ginebrosa (La)	2007	1	PSOE	1
44118	Ginebrosa (La)	2007	2	PP	0
44118	Ginebrosa (La)	2007	3	PAR	4
44118	Ginebrosa (La)	2007	4	CHA	0
44118	Ginebrosa (La)	2011	1	PP	0
44118	Ginebrosa (La)	2011	2	PSOE	1
44118	Ginebrosa (La)	2011	3	PAR	4
44118	Ginebrosa (La)	2015	1	PP	0
44118	Ginebrosa (La)	2015	2	PSOE	1
44118	Ginebrosa (La)	2015	4	PAR	4
44118	Ginebrosa (La)	2015	7	CHA	0
44119	Griegos	2007	1	PSOE	1
44119	Griegos	2007	2	PP	4
44119	Griegos	2007	3	PAR	0
44119	Griegos	2007	5	IU	0
44119	Griegos	2011	1	PP	1
44119	Griegos	2011	2	PSOE	4
44119	Griegos	2011	3	PAR	0
44119	Griegos	2011	4	CHA	0
44119	Griegos	2011	5	IU	0
44119	Griegos	2015	1	PP	0
44119	Griegos	2015	2	PSOE	1
44119	Griegos	2015	4	PAR	1
44119	Griegos	2015	5	C's	2
44119	Griegos	2015	7	CHA	1
44120	Guadalaviar	2007	1	PSOE	0
44120	Guadalaviar	2007	2	PP	3
44120	Guadalaviar	2007	3	PAR	3
44120	Guadalaviar	2007	4	CHA	1
44120	Guadalaviar	2007	5	IU	0
44120	Guadalaviar	2011	1	PP	3
44120	Guadalaviar	2011	2	PSOE	0
44120	Guadalaviar	2011	3	PAR	2
44120	Guadalaviar	2011	4	CHA	0
44120	Guadalaviar	2015	1	PP	0
44120	Guadalaviar	2015	2	PSOE	3
44120	Guadalaviar	2015	4	PAR	2
44120	Guadalaviar	2015	7	CHA	0
44121	Gúdar	2007	1	PSOE	0
44121	Gúdar	2007	2	PP	1
44121	Gúdar	2007	3	PAR	4
44121	Gúdar	2007	4	CHA	0
44121	Gúdar	2007	5	IU	0
44121	Gúdar	2011	1	PP	1
44121	Gúdar	2011	2	PSOE	0
44121	Gúdar	2011	3	PAR	2
44121	Gúdar	2015	1	PP	1
44121	Gúdar	2015	4	PAR	2
44122	Híjar	2007	1	PSOE	4
44122	Híjar	2007	2	PP	5
44122	Híjar	2007	3	PAR	0
44122	Híjar	2011	1	PP	4
44122	Híjar	2011	2	PSOE	4
44122	Híjar	2011	3	PAR	1
44122	Híjar	2015	1	PP	5
44122	Híjar	2015	2	PSOE	1
44122	Híjar	2015	4	PAR	0
44122	Híjar	2015	16	G:IU-LV	3
44122	Híjar	2015	90	YA	0
44123	Hinojosa de Jarque	2007	1	PSOE	4
44123	Hinojosa de Jarque	2007	2	PP	1
44123	Hinojosa de Jarque	2007	4	CHA	0
44123	Hinojosa de Jarque	2011	1	PP	2
44123	Hinojosa de Jarque	2011	2	PSOE	3
44123	Hinojosa de Jarque	2011	4	CHA	0
44123	Hinojosa de Jarque	2011	7	COMPROMISO CON ARAGON	0
44123	Hinojosa de Jarque	2015	1	PP	0
44123	Hinojosa de Jarque	2015	2	PSOE	5
44123	Hinojosa de Jarque	2015	12	COMPROMISO CON ARAGON	0
44124	Hoz de la Vieja (La)	2007	1	PSOE	1
44124	Hoz de la Vieja (La)	2007	2	PP	0
44124	Hoz de la Vieja (La)	2007	3	PAR	4
44124	Hoz de la Vieja (La)	2007	4	CHA	0
44124	Hoz de la Vieja (La)	2011	1	PP	0
44124	Hoz de la Vieja (La)	2011	2	PSOE	1
44124	Hoz de la Vieja (La)	2011	3	PAR	0
44124	Hoz de la Vieja (La)	2011	4	CHA	0
44124	Hoz de la Vieja (La)	2011	7	COMPROMISO CON ARAGON	2
44124	Hoz de la Vieja (La)	2015	2	PSOE	1
44124	Hoz de la Vieja (La)	2015	16	G:IU-LV	1
44125	Huesa del Común	2007	1	PSOE	1
44125	Huesa del Común	2007	2	PP	2
44125	Huesa del Común	2007	3	PAR	2
44125	Huesa del Común	2007	4	CHA	0
44125	Huesa del Común	2011	1	PP	1
44125	Huesa del Común	2011	2	PSOE	1
44125	Huesa del Común	2011	3	PAR	1
44125	Huesa del Común	2011	7	COMPROMISO CON ARAGON	0
44125	Huesa del Común	2015	2	PSOE	1
44125	Huesa del Común	2015	4	PAR	1
44125	Huesa del Común	2015	5	C's	1
44125	Huesa del Común	2015	12	COMPROMISO CON ARAGON	0
44126	Iglesuela del Cid (La)	2007	1	PSOE	2
44126	Iglesuela del Cid (La)	2007	2	PP	3
44126	Iglesuela del Cid (La)	2007	3	PAR	2
44126	Iglesuela del Cid (La)	2011	1	PP	3
44126	Iglesuela del Cid (La)	2011	2	PSOE	3
44126	Iglesuela del Cid (La)	2011	3	PAR	1
44126	Iglesuela del Cid (La)	2015	1	PP	2
44126	Iglesuela del Cid (La)	2015	2	PSOE	5
44126	Iglesuela del Cid (La)	2015	4	PAR	0
44127	Jabaloyas	2007	1	PSOE	1
44127	Jabaloyas	2007	2	PP	0
44127	Jabaloyas	2007	3	PAR	0
44127	Jabaloyas	2011	2	PSOE	1
44127	Jabaloyas	2011	3	PAR	0
44127	Jabaloyas	2015	1	PP	0
44127	Jabaloyas	2015	2	PSOE	1
44127	Jabaloyas	2015	4	PAR	0
44128	Jarque de la Val	2007	1	PSOE	0
44128	Jarque de la Val	2007	2	PP	0
44128	Jarque de la Val	2007	3	PAR	1
44128	Jarque de la Val	2007	4	CHA	0
44128	Jarque de la Val	2011	1	PP	0
44128	Jarque de la Val	2011	2	PSOE	1
44128	Jarque de la Val	2011	7	COMPROMISO CON ARAGON	2
44128	Jarque de la Val	2015	1	PP	0
44128	Jarque de la Val	2015	2	PSOE	1
44128	Jarque de la Val	2015	4	PAR	0
44128	Jarque de la Val	2015	12	COMPROMISO CON ARAGON	2
44129	Jatiel	2007	1	PSOE	0
44129	Jatiel	2007	2	PP	0
44129	Jatiel	2007	3	PAR	1
44129	Jatiel	2011	1	PP	0
44129	Jatiel	2011	2	PSOE	1
44129	Jatiel	2011	3	PAR	0
44129	Jatiel	2015	1	PP	0
44129	Jatiel	2015	2	PSOE	1
44129	Jatiel	2015	4	PAR	0
44130	Jorcas	2007	1	PSOE	0
44130	Jorcas	2007	2	PP	1
44130	Jorcas	2011	1	PP	2
44130	Jorcas	2011	3	PAR	1
44130	Jorcas	2015	1	PP	1
44130	Jorcas	2015	4	PAR	0
44131	Josa	2007	1	PSOE	1
44131	Josa	2007	3	PAR	0
44131	Josa	2011	1	PP	0
44131	Josa	2011	2	PSOE	1
44131	Josa	2015	2	PSOE	1
44132	Lagueruela	2007	1	PSOE	1
44132	Lagueruela	2007	2	PP	0
44132	Lagueruela	2007	3	PAR	0
44132	Lagueruela	2011	1	PP	1
44132	Lagueruela	2011	2	PSOE	1
44132	Lagueruela	2011	3	PAR	1
44132	Lagueruela	2015	2	PSOE	3
44132	Lagueruela	2015	4	PAR	0
44133	Lanzuela	2007	1	PSOE	1
44133	Lanzuela	2007	2	PP	0
44133	Lanzuela	2007	3	PAR	0
44133	Lanzuela	2011	1	PP	0
44133	Lanzuela	2011	3	PAR	1
44133	Lanzuela	2011	4	CHA	0
44133	Lanzuela	2015	1	PP	0
44133	Lanzuela	2015	4	PAR	1
44135	Libros	2007	1	PSOE	0
44135	Libros	2007	2	PP	4
44135	Libros	2007	3	PAR	1
44135	Libros	2007	4	CHA	0
44135	Libros	2011	1	PP	4
44135	Libros	2011	2	PSOE	0
44135	Libros	2011	3	PAR	1
44135	Libros	2011	4	CHA	0
44135	Libros	2011	7	COMPROMISO CON ARAGON	0
44135	Libros	2015	1	PP	4
44135	Libros	2015	2	PSOE	1
44135	Libros	2015	4	PAR	0
44135	Libros	2015	7	CHA	0
44135	Libros	2015	12	COMPROMISO CON ARAGON	0
44136	Lidón	2007	1	PSOE	0
44136	Lidón	2007	2	PP	1
44136	Lidón	2011	1	PP	2
44136	Lidón	2011	2	PSOE	1
44136	Lidón	2015	1	PP	2
44136	Lidón	2015	2	PSOE	1
44137	Linares de Mora	2007	2	PP	3
44137	Linares de Mora	2007	3	PAR	4
44137	Linares de Mora	2011	1	PP	4
44137	Linares de Mora	2011	3	PAR	3
44137	Linares de Mora	2015	1	PP	5
44137	Linares de Mora	2015	4	PAR	2
44138	Loscos	2007	1	PSOE	0
44138	Loscos	2007	2	PP	0
44138	Loscos	2007	3	PAR	5
44138	Loscos	2007	4	CHA	0
44138	Loscos	2011	1	PP	1
44138	Loscos	2011	2	PSOE	0
44138	Loscos	2011	3	PAR	4
44138	Loscos	2015	1	PP	1
44138	Loscos	2015	2	PSOE	1
44138	Loscos	2015	4	PAR	3
44141	Lledó	2007	1	PSOE	2
44141	Lledó	2007	2	PP	0
44141	Lledó	2007	3	PAR	2
44141	Lledó	2007	4	CHA	1
44141	Lledó	2011	1	PP	1
44141	Lledó	2011	2	PSOE	4
44141	Lledó	2015	1	PP	1
44141	Lledó	2015	4	PAR	4
44141	Lledó	2015	7	CHA	0
44142	Maicas	2007	1	PSOE	1
44142	Maicas	2007	2	PP	0
44142	Maicas	2011	2	PSOE	3
44142	Maicas	2015	2	PSOE	1
44143	Manzanera	2007	1	PSOE	3
44143	Manzanera	2007	2	PP	1
44143	Manzanera	2007	3	PAR	3
44143	Manzanera	2007	4	CHA	0
44143	Manzanera	2011	1	PP	1
44143	Manzanera	2011	2	PSOE	3
44143	Manzanera	2011	3	PAR	3
44143	Manzanera	2015	1	PP	2
