Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2004	32	9	Trabajadores no cualificados	Mujeres	44216	Teruel
2004	58	9	Trabajadores no cualificados	Mujeres	50008	Alagón
2004	22	9	Trabajadores no cualificados	Mujeres	50025	Almunia de Doña Godina (La)
2004	40	9	Trabajadores no cualificados	Mujeres	50067	Calatayud
2004	30	9	Trabajadores no cualificados	Mujeres	50074	Caspe
2004	17	9	Trabajadores no cualificados	Mujeres	50089	Cuarte de Huerva
2004	18	9	Trabajadores no cualificados	Mujeres	50095	Ejea de los Caballeros
2004	3	9	Trabajadores no cualificados	Mujeres	50163	María de Huerva
2004	9	9	Trabajadores no cualificados	Mujeres	50182	Muela (La)
2004	12	9	Trabajadores no cualificados	Mujeres	50219	Puebla de Alfindén (La)
2004	40	9	Trabajadores no cualificados	Mujeres	50251	Tarazona
2004	4	9	Trabajadores no cualificados	Mujeres	50252	Tauste
2004	6	9	Trabajadores no cualificados	Mujeres	50272	Utebo
2004	734	9	Trabajadores no cualificados	Mujeres	50297	Zaragoza
2004	7	9	Trabajadores no cualificados	Mujeres	50298	Zuera
2004	3	NC	No consta	Hombres	22048	Barbastro
2004	1	NC	No consta	Hombres	22112	Fraga
2004	1	NC	No consta	Hombres	22125	Huesca
2004	1	NC	No consta	Hombres	22130	Jaca
2004	1	NC	No consta	Hombres	22158	Monzón
2004	1	NC	No consta	Hombres	22199	Sabiñánigo
2004	2	NC	No consta	Hombres	44013	Alcañiz
2004	1	NC	No consta	Hombres	44216	Teruel
2004	1	NC	No consta	Hombres	50025	Almunia de Doña Godina (La)
2004	2	NC	No consta	Hombres	50067	Calatayud
2004	3	NC	No consta	Hombres	50089	Cuarte de Huerva
2004	2	NC	No consta	Hombres	50095	Ejea de los Caballeros
2004	2	NC	No consta	Hombres	50219	Puebla de Alfindén (La)
2004	1	NC	No consta	Hombres	50251	Tarazona
2004	1	NC	No consta	Hombres	50252	Tauste
2004	5	NC	No consta	Hombres	50272	Utebo
2004	117	NC	No consta	Hombres	50297	Zaragoza
2004	2	NC	No consta	Mujeres	22125	Huesca
2004	1	NC	No consta	Mujeres	22130	Jaca
2004	1	NC	No consta	Mujeres	44216	Teruel
2004	3	NC	No consta	Mujeres	50074	Caspe
2004	2	NC	No consta	Mujeres	50163	María de Huerva
2004	2	NC	No consta	Mujeres	50219	Puebla de Alfindén (La)
2004	1	NC	No consta	Mujeres	50272	Utebo
2004	25	NC	No consta	Mujeres	50297	Zaragoza
2003	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22061	Binéfar
2003	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	44013	Alcañiz
2003	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	50025	Almunia de Doña Godina (La)
2003	2	1	Dirección de las empresas y de las administraciones públicas	Hombres	50089	Cuarte de Huerva
2003	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	50182	Muela (La)
2003	2	1	Dirección de las empresas y de las administraciones públicas	Hombres	50251	Tarazona
2003	2	1	Dirección de las empresas y de las administraciones públicas	Hombres	50272	Utebo
2003	14	1	Dirección de las empresas y de las administraciones públicas	Hombres	50297	Zaragoza
2003	2	1	Dirección de las empresas y de las administraciones públicas	Mujeres	22158	Monzón
2003	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	44013	Alcañiz
2003	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50297	Zaragoza
2003	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22112	Fraga
2003	7	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2003	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22130	Jaca
2003	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22199	Sabiñánigo
2003	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44013	Alcañiz
2003	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44025	Andorra
2003	13	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2003	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50008	Alagón
2003	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50025	Almunia de Doña Godina (La)
2003	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50067	Calatayud
2003	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50074	Caspe
2003	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50163	María de Huerva
2003	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50219	Puebla de Alfindén (La)
2003	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50251	Tarazona
2003	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50252	Tauste
2003	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50272	Utebo
2003	81	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2003	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50298	Zuera
2003	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22061	Binéfar
2003	13	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2003	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22158	Monzón
2003	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22199	Sabiñánigo
2003	10	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2003	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50008	Alagón
2003	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2003	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2003	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50272	Utebo
2003	59	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2003	12	3	Técnicos y profesionales de apoyo	Hombres	22048	Barbastro
2003	5	3	Técnicos y profesionales de apoyo	Hombres	22112	Fraga
2003	26	3	Técnicos y profesionales de apoyo	Hombres	22125	Huesca
2003	1	3	Técnicos y profesionales de apoyo	Hombres	22130	Jaca
2003	3	3	Técnicos y profesionales de apoyo	Hombres	22158	Monzón
2003	1	3	Técnicos y profesionales de apoyo	Hombres	22199	Sabiñánigo
2003	5	3	Técnicos y profesionales de apoyo	Hombres	44013	Alcañiz
2003	1	3	Técnicos y profesionales de apoyo	Hombres	44025	Andorra
2003	6	3	Técnicos y profesionales de apoyo	Hombres	44216	Teruel
2003	1	3	Técnicos y profesionales de apoyo	Hombres	50008	Alagón
2003	1	3	Técnicos y profesionales de apoyo	Hombres	50025	Almunia de Doña Godina (La)
2003	2	3	Técnicos y profesionales de apoyo	Hombres	50067	Calatayud
2003	9	3	Técnicos y profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2003	1	3	Técnicos y profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2003	2	3	Técnicos y profesionales de apoyo	Hombres	50163	María de Huerva
2003	1	3	Técnicos y profesionales de apoyo	Hombres	50182	Muela (La)
2003	4	3	Técnicos y profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2003	8	3	Técnicos y profesionales de apoyo	Hombres	50272	Utebo
2003	206	3	Técnicos y profesionales de apoyo	Hombres	50297	Zaragoza
2003	4	3	Técnicos y profesionales de apoyo	Hombres	50298	Zuera
2003	5	3	Técnicos y profesionales de apoyo	Mujeres	22048	Barbastro
2003	1	3	Técnicos y profesionales de apoyo	Mujeres	22112	Fraga
2003	8	3	Técnicos y profesionales de apoyo	Mujeres	22125	Huesca
2003	2	3	Técnicos y profesionales de apoyo	Mujeres	22130	Jaca
2003	2	3	Técnicos y profesionales de apoyo	Mujeres	22158	Monzón
2003	1	3	Técnicos y profesionales de apoyo	Mujeres	22199	Sabiñánigo
2003	1	3	Técnicos y profesionales de apoyo	Mujeres	44013	Alcañiz
2003	8	3	Técnicos y profesionales de apoyo	Mujeres	44216	Teruel
2003	1	3	Técnicos y profesionales de apoyo	Mujeres	50025	Almunia de Doña Godina (La)
2003	3	3	Técnicos y profesionales de apoyo	Mujeres	50067	Calatayud
2003	4	3	Técnicos y profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2003	1	3	Técnicos y profesionales de apoyo	Mujeres	50095	Ejea de los Caballeros
2003	1	3	Técnicos y profesionales de apoyo	Mujeres	50182	Muela (La)
2003	3	3	Técnicos y profesionales de apoyo	Mujeres	50219	Puebla de Alfindén (La)
2003	1	3	Técnicos y profesionales de apoyo	Mujeres	50251	Tarazona
2003	2	3	Técnicos y profesionales de apoyo	Mujeres	50252	Tauste
2003	5	3	Técnicos y profesionales de apoyo	Mujeres	50272	Utebo
2003	110	3	Técnicos y profesionales de apoyo	Mujeres	50297	Zaragoza
2003	1	3	Técnicos y profesionales de apoyo	Mujeres	50298	Zuera
2003	5	4	Empleados de tipo administrativo	Hombres	22048	Barbastro
2003	1	4	Empleados de tipo administrativo	Hombres	22061	Binéfar
2003	6	4	Empleados de tipo administrativo	Hombres	22125	Huesca
2003	1	4	Empleados de tipo administrativo	Hombres	22130	Jaca
2003	2	4	Empleados de tipo administrativo	Hombres	22158	Monzón
2003	1	4	Empleados de tipo administrativo	Hombres	44216	Teruel
2003	2	4	Empleados de tipo administrativo	Hombres	50008	Alagón
2003	1	4	Empleados de tipo administrativo	Hombres	50067	Calatayud
2003	2	4	Empleados de tipo administrativo	Hombres	50089	Cuarte de Huerva
2003	2	4	Empleados de tipo administrativo	Hombres	50095	Ejea de los Caballeros
2003	1	4	Empleados de tipo administrativo	Hombres	50182	Muela (La)
2003	8	4	Empleados de tipo administrativo	Hombres	50219	Puebla de Alfindén (La)
2003	4	4	Empleados de tipo administrativo	Hombres	50272	Utebo
2003	62	4	Empleados de tipo administrativo	Hombres	50297	Zaragoza
2003	3	4	Empleados de tipo administrativo	Mujeres	22061	Binéfar
2003	3	4	Empleados de tipo administrativo	Mujeres	22112	Fraga
2003	16	4	Empleados de tipo administrativo	Mujeres	22125	Huesca
2003	2	4	Empleados de tipo administrativo	Mujeres	22130	Jaca
2003	3	4	Empleados de tipo administrativo	Mujeres	22158	Monzón
2003	1	4	Empleados de tipo administrativo	Mujeres	22199	Sabiñánigo
2003	1	4	Empleados de tipo administrativo	Mujeres	44013	Alcañiz
2003	9	4	Empleados de tipo administrativo	Mujeres	44216	Teruel
2003	1	4	Empleados de tipo administrativo	Mujeres	50089	Cuarte de Huerva
2003	1	4	Empleados de tipo administrativo	Mujeres	50182	Muela (La)
2003	2	4	Empleados de tipo administrativo	Mujeres	50251	Tarazona
2003	2	4	Empleados de tipo administrativo	Mujeres	50272	Utebo
2003	130	4	Empleados de tipo administrativo	Mujeres	50297	Zaragoza
2003	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22048	Barbastro
2003	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22061	Binéfar
2003	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22112	Fraga
2003	33	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22125	Huesca
2003	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22130	Jaca
2003	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22158	Monzón
2003	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22199	Sabiñánigo
2003	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44013	Alcañiz
2003	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44216	Teruel
2003	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50025	Almunia de Doña Godina (La)
2003	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50067	Calatayud
2003	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50074	Caspe
2003	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50089	Cuarte de Huerva
2003	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50095	Ejea de los Caballeros
2003	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50182	Muela (La)
2003	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50219	Puebla de Alfindén (La)
2003	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50251	Tarazona
2003	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50252	Tauste
2003	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50272	Utebo
2003	432	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50297	Zaragoza
2003	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50298	Zuera
2003	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22048	Barbastro
2003	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22061	Binéfar
2003	21	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22112	Fraga
2003	82	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22125	Huesca
2003	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22130	Jaca
2003	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22158	Monzón
2003	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	22199	Sabiñánigo
2003	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44013	Alcañiz
2003	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44025	Andorra
2003	43	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	44216	Teruel
